sub ses blk trl arrow cond acc rt
18 1 3 93 1 2 1 0.59635
18 1 3 94 1 0 1 0.47542
18 1 3 95 2 0 1 0.59674
18 1 3 96 2 0 1 0.39499
18 1 3 97 2 0 1 0.41436
18 1 3 98 2 1 1 0.38763
18 1 3 99 1 0 1 0.46246
18 1 3 100 1 0 1 0.39654
18 1 3 101 2 1 1 0.44803
18 1 3 102 2 1 1 0.42207
18 1 3 103 2 2 1 0.47357
18 1 3 104 1 2 1 0.60828
18 1 3 105 2 1 1 0.48024
18 1 3 106 2 1 1 0.43746
18 1 3 107 1 2 1 0.51537
18 1 3 108 1 2 1 0.45884
18 1 3 109 2 2 1 0.70294
18 1 3 110 1 1 1 0.50722
18 1 3 111 2 1 1 0.43462
18 1 3 112 1 2 1 0.40555
18 1 3 113 1 2 1 0.46554
18 1 3 114 2 0 0 0.84882
18 1 3 115 1 0 1 0.58527
18 1 3 116 2 1 1 0.55172
18 1 3 117 2 0 1 0.54317
18 1 3 118 1 1 1 0.51812
18 1 3 119 2 0 1 0.4621
18 1 3 120 2 0 1 0.49766
18 1 3 121 1 1 1 0.49743
18 1 3 122 2 1 1 0.48871
18 1 3 123 2 1 1 0.45372
18 1 3 124 1 2 1 1.0431
18 1 3 125 1 0 1 0.55
18 1 3 126 1 0 1 0.4624
18 1 3 127 2 1 1 0.48257
18 1 3 128 1 1 1 0.47343
18 1 3 129 1 1 1 0.46343
18 1 3 130 2 1 1 0.49933
18 1 3 131 1 0 1 0.47612
18 1 3 132 2 2 1 0.65565
18 1 3 133 1 2 1 0.48338
18 1 3 134 1 0 1 0.60047
18 1 3 135 2 1 0 0.79412
18 1 3 136 1 0 1 0.60016
18 1 3 137 1 2 1 0.60896
18 1 3 138 2 0 1 0.52361
18 1 3 139 2 0 1 0.44017
18 1 3 140 2 1 1 0.42954
18 1 3 141 1 1 1 0.44297
18 1 3 142 1 2 1 0.55972
18 1 3 143 2 2 1 0.552
18 1 3 144 2 2 1 0.44706
18 1 4 1 1 2 1 0.75145
18 1 4 2 2 0 1 0.41876
18 1 4 3 2 1 1 0.32618
18 1 4 4 2 0 1 0.32827
18 1 4 5 1 2 1 0.45012
18 1 4 6 2 2 1 0.87399
18 1 4 7 2 1 1 0.40856
18 1 4 8 1 0 1 0.41932
18 1 4 9 2 2 1 0.44049
18 1 4 10 2 1 1 0.42886
18 1 4 11 1 0 1 0.37118
18 1 4 12 1 1 1 0.39803
18 1 4 13 2 0 1 0.41045
18 1 4 14 1 1 1 0.34849
18 1 4 15 1 2 0 0.38713
18 1 4 16 2 0 1 0.40333
18 1 4 17 2 2 1 0.52095
18 1 4 18 2 0 1 0.36657
18 1 4 19 2 1 1 0.36944
18 1 4 20 2 0 1 0.34875
18 1 4 21 1 1 1 0.41545
18 1 4 22 1 0 1 0.38847
18 1 4 23 1 2 1 0.48194
18 1 4 24 2 1 1 0.4796
18 1 4 25 2 2 1 0.53138
18 1 4 26 1 0 1 0.51015
18 1 4 27 2 2 1 0.46566
18 1 4 28 2 2 1 0.37619
18 1 4 29 2 2 1 0.38628
18 1 4 30 2 2 1 0.48067
18 1 4 31 2 1 1 0.39601
18 1 4 32 2 0 1 0.43985
18 1 4 33 1 0 1 0.43743
18 1 4 34 1 2 1 0.33307
18 1 4 35 1 0 1 0.39617
18 1 4 36 1 0 1 0.39213
18 1 4 37 1 1 1 0.42161
18 1 4 38 1 1 1 0.393
18 1 4 39 1 0 1 0.42839
18 1 4 40 1 2 1 0.43391
18 1 4 41 1 0 1 0.42964
18 1 4 42 2 2 1 0.49158
18 1 4 43 2 1 1 0.33948
18 1 4 44 2 0 1 0.39577
18 1 4 45 1 2 1 0.47283
18 1 4 46 2 2 1 0.47808
18 1 4 47 2 2 1 0.45353
18 1 4 48 2 1 1 0.35266
18 1 4 49 1 2 1 0.45313
18 1 4 50 1 2 1 0.52856
18 1 4 51 1 0 1 0.38516
18 1 4 52 2 1 1 0.52511
18 1 4 53 1 0 1 0.47594
18 1 4 54 2 0 1 0.84842
18 1 4 55 2 2 1 0.54628
18 1 4 56 2 1 1 0.40129
18 1 4 57 2 2 1 0.4993
18 1 4 58 1 1 1 0.72966
18 1 4 59 2 2 1 0.52507
18 1 4 60 1 0 1 0.46902
18 1 4 61 1 0 1 0.47349
18 1 4 62 1 0 1 0.35309
18 1 4 63 2 0 1 0.5881
18 1 4 64 1 2 1 0.50764
18 1 4 65 1 2 1 0.5146
18 1 4 66 1 2 1 0.42504
18 1 4 67 2 0 1 0.59887
18 1 4 68 2 0 1 0.47042
18 1 4 69 2 2 1 0.58283
18 1 4 70 1 1 1 0.57222
18 1 4 71 2 1 1 0.41237
18 1 4 72 2 2 1 0.61676
18 1 4 73 1 0 0 0.40152
18 1 4 74 2 0 1 0.42557
18 1 4 75 2 1 1 0.52294
18 1 4 76 1 1 1 0.44181
18 1 4 77 1 0 1 0.47052
18 1 4 78 2 0 1 0.49257
18 1 4 79 1 2 0 0.45952
18 1 4 80 1 1 1 0.63205
18 1 4 81 1 2 1 0.49011
18 1 4 82 1 0 1 0.42438
18 1 4 83 1 0 1 0.30133
18 1 4 84 1 0 1 0.35971
18 1 4 85 1 2 1 0.36276
18 1 4 86 2 1 1 0.45249
18 1 4 87 2 0 1 0.47665
18 1 4 88 1 0 1 0.44707
18 1 4 89 1 1 1 0.44512
18 1 4 90 2 0 1 0.45744
18 1 4 91 2 1 1 0.47274
18 1 4 92 2 0 1 0.38071
18 1 4 93 2 2 1 0.53586
18 1 4 94 2 0 1 0.37604
18 1 4 95 2 2 1 0.31547
18 1 4 96 2 1 1 0.43656
18 1 4 97 2 2 1 0.66732
18 1 4 98 2 0 1 0.41292
18 1 4 99 1 2 1 0.46468
18 1 4 100 2 0 1 0.54563
18 1 4 101 1 1 1 0.41282
18 1 4 102 2 2 1 0.48932
18 1 4 103 1 2 1 0.82519
18 1 4 104 2 0 1 0.49509
18 1 4 105 2 0 1 0.45264
18 1 4 106 1 0 1 0.51314
18 1 4 107 1 1 1 0.39417
18 1 4 108 1 1 1 0.33228
18 1 4 109 1 1 1 0.40681
18 1 4 110 2 0 1 0.59534
18 1 4 111 1 2 1 1.2603
18 1 4 112 1 2 1 0.54117
18 1 4 113 1 1 1 0.43556
18 1 4 114 2 1 1 0.59995
18 1 4 115 1 2 1 0.56449
18 1 4 116 1 2 1 0.68352
18 1 4 117 1 1 1 0.50131
18 1 4 118 1 1 1 0.41947
18 1 4 119 2 1 1 0.50241
18 1 4 120 1 1 1 0.66255
18 1 4 121 1 0 1 0.52901
18 1 4 122 2 1 1 0.4473
18 1 4 123 1 2 1 0.43556
18 1 4 124 2 0 1 0.44215
18 1 4 125 1 2 1 0.47809
18 1 4 126 2 1 1 0.41128
18 1 4 127 2 1 1 0.39536
18 1 4 128 2 2 1 0.42148
18 1 4 129 2 2 1 0.35951
18 1 4 130 1 1 1 0.44347
18 1 4 131 2 1 1 0.46367
18 1 4 132 1 1 0 0.42138
18 1 4 133 2 1 1 0.38104
18 1 4 134 1 1 1 0.50978
18 1 4 135 1 0 1 0.57235
18 1 4 136 1 2 1 0.35751
18 1 4 137 2 1 1 0.55121
18 1 4 138 2 1 1 0.44051
18 1 4 139 2 2 1 0.38093
18 1 4 140 1 0 1 0.45102
18 1 4 141 1 1 0 0.3811
18 1 4 142 2 2 1 0.41012
18 1 4 143 1 1 1 0.37376
18 1 4 144 1 1 1 0.56339
18 1 5 1 1 2 0 0.376
18 1 5 2 1 0 1 0.42533
18 1 5 3 1 0 1 0.34803
18 1 5 4 1 1 1 0.34383
18 1 5 5 1 2 1 0.52947
18 1 5 6 2 1 1 0.34777
18 1 5 7 2 2 1 0.3077
18 1 5 8 1 2 1 0.73351
18 1 5 9 2 0 1 0.40866
18 1 5 10 1 0 1 0.41481
18 1 5 11 1 0 1 0.57021
18 1 5 12 2 0 1 0.45005
18 1 5 13 1 0 1 0.43918
18 1 5 14 2 1 1 0.40499
18 1 5 15 2 2 1 0.57736
18 1 5 16 1 1 1 0.45705
18 1 5 17 1 1 1 0.43936
18 1 5 18 2 1 1 0.57888
18 1 5 19 1 2 1 0.39787
18 1 5 20 1 1 1 0.55911
18 1 5 21 1 1 1 0.43862
18 1 5 22 2 1 1 0.48369
18 1 5 23 1 1 1 0.42681
18 1 5 24 1 0 1 0.50278
18 1 5 25 2 2 1 0.57436
18 1 5 26 1 1 1 0.42817
18 1 5 27 1 1 1 0.49886
18 1 5 28 2 2 1 0.62581
18 1 5 29 1 0 1 0.36862
18 1 5 30 2 0 1 0.4288
18 1 5 31 1 0 1 0.33017
18 1 5 32 1 2 1 0.65106
18 1 5 33 2 1 1 0.65402
18 1 5 34 1 1 1 0.80785
18 1 5 35 1 1 1 0.55942
18 1 5 36 1 1 1 0.44531
18 1 5 37 2 0 1 0.58055
18 1 5 38 2 1 1 0.67598
18 1 5 39 1 0 1 0.67009
18 1 5 40 1 1 1 0.49094
18 1 5 41 2 0 1 0.47854
18 1 5 42 1 0 1 0.37413
18 1 5 43 2 0 1 0.35939
18 1 5 44 1 2 0 0.59469
18 1 5 45 2 1 1 0.65157
18 1 5 46 2 0 1 0.53358
18 1 5 47 2 2 1 0.46047
18 1 5 48 2 1 1 0.49117
18 1 5 49 1 1 1 0.72191
18 1 5 50 2 0 0 0.50754
18 1 5 51 2 1 1 0.76332
18 1 5 52 2 1 1 0.28072
18 1 5 53 1 0 1 0.48076
18 1 5 54 2 2 1 0.55119
18 1 5 55 1 0 1 0.35872
18 1 5 56 1 2 1 0.44241
18 1 5 57 2 0 1 0.42946
18 1 5 58 2 1 1 0.40251
18 1 5 59 2 0 1 0.42175
18 1 5 60 1 0 1 0.46698
18 1 5 61 2 1 1 0.33713
18 1 5 62 2 2 1 0.48395
18 1 5 63 1 2 1 0.53021
18 1 5 64 1 1 1 0.45539
18 1 5 65 1 1 1 0.4144
18 1 5 66 1 2 1 0.3778
18 1 5 67 2 0 0 0.54183
18 1 5 68 2 1 1 0.58108
18 1 5 69 2 1 1 0.50024
18 1 5 70 2 0 1 0.46155
18 1 5 71 2 0 1 0.37671
18 1 5 72 2 2 1 0.51557
18 1 5 73 1 1 1 0.40513
18 1 5 74 1 1 1 0.46551
18 1 5 75 1 0 0 0.52355
18 1 5 76 1 0 1 0.52346
18 1 5 77 2 2 1 0.48221
18 1 5 78 2 2 1 0.5437
18 1 5 79 2 2 1 0.50708
18 1 5 80 1 0 1 0.54358
18 1 5 81 2 0 1 0.37476
18 1 5 82 2 0 1 0.40463
18 1 5 83 1 2 1 0.55772
18 1 5 84 1 2 1 0.96507
18 1 5 85 1 0 1 0.55216
18 1 5 86 2 2 1 0.50246
18 1 5 87 2 1 1 0.62946
18 1 5 88 2 1 1 0.43316
18 1 5 89 2 2 1 0.39709
18 1 5 90 2 2 1 0.49735
18 1 5 91 1 2 1 0.40913
18 1 5 92 1 2 1 0.53874
18 1 5 93 2 0 1 0.66596
18 1 5 94 1 0 1 0.71773
18 1 5 95 1 2 0 0.50324
18 1 5 96 1 2 1 0.46326
18 1 5 97 2 0 1 0.4663
18 1 5 98 1 0 1 0.33094
18 1 5 99 2 2 1 0.33116
18 1 5 100 2 0 0 0.35016
18 1 5 101 1 1 1 0.63295
18 1 5 102 1 2 1 0.61087
18 1 5 103 1 1 1 0.46015
18 1 5 104 2 2 0 0.49604
18 1 5 105 1 2 1 0.6629
18 1 5 106 1 1 1 0.6246
18 1 5 107 2 1 1 0.49836
18 1 5 108 2 2 1 0.66579
18 1 5 109 2 2 1 0.44439
18 1 5 110 2 0 1 0.40147
18 1 5 111 2 1 1 0.54357
18 1 5 112 2 1 1 0.45241
18 1 5 113 1 2 0 0.48108
18 1 5 114 2 0 1 0.6643
18 1 5 115 2 2 1 0.4655
18 1 5 116 2 1 1 0.52108
18 1 5 117 1 0 1 0.8574
18 1 5 118 2 2 1 0.49401
18 1 5 119 2 0 1 0.54992
18 1 5 120 2 2 1 0.42026
18 1 5 121 1 0 0 0.42472
18 1 5 122 2 2 1 0.92317
18 1 5 123 2 0 1 0.59064
18 1 5 124 1 2 1 0.49635
18 1 5 125 1 2 1 0.63545
18 1 5 126 2 2 1 0.59881
18 1 5 127 1 1 1 0.66356
18 1 5 128 1 1 1 0.44887
18 1 5 129 1 2 1 0.43953
18 1 5 130 2 1 1 0.62036
18 1 5 131 2 0 1 0.75621
18 1 5 132 1 0 1 0.68059
18 1 5 133 2 2 1 0.46152
18 1 5 134 1 0 1 0.70495
18 1 5 135 2 1 1 0.85919
18 1 5 136 1 2 1 0.54733
18 1 5 137 1 2 1 0.45276
18 1 5 138 2 1 0 0.39219
18 1 5 139 1 2 1 0.66666
18 1 5 140 1 1 1 0.71151
18 1 5 141 2 0 1 0.57875
18 1 5 142 1 0 1 0.42589
18 1 5 143 2 1 1 0.4398
18 1 5 144 1 1 1 0.51693
18 2 1 1 1 2 1 0.57547
18 2 1 2 2 0 1 0.53673
18 2 1 3 1 1 1 0.44684
18 2 1 4 1 2 1 0.405
18 2 1 5 1 1 1 0.328
18 2 1 6 2 0 1 0.4054
18 2 1 7 1 1 1 0.36733
18 2 1 8 2 2 1 0.31403
18 2 1 9 1 2 1 0.35638
18 2 1 10 2 1 1 0.36578
18 2 1 11 2 2 1 0.49148
18 2 1 12 1 2 1 0.40965
18 2 1 13 2 2 1 0.4684
18 2 1 14 1 1 1 0.45063
18 2 1 15 2 0 1 0.41533
18 2 1 16 2 0 1 0.37178
18 2 1 17 1 1 1 0.39289
18 2 1 18 2 1 1 0.36314
18 2 1 19 1 2 1 0.38974
18 2 1 20 1 1 0 0.37163
18 2 1 21 1 1 1 0.44731
18 2 1 22 1 0 1 0.47741
18 2 1 23 2 1 1 0.47155
18 2 1 24 2 1 1 0.31794
18 2 1 25 2 1 1 0.37584
18 2 1 26 2 1 1 0.31481
18 2 1 27 2 0 1 0.40482
18 2 1 28 2 2 1 0.36097
18 2 1 29 1 2 1 0.40571
18 2 1 30 1 0 1 0.33624
18 2 1 31 1 1 1 0.37127
18 2 1 32 1 2 1 0.31105
18 2 1 33 1 0 1 0.34474
18 2 1 34 2 0 1 0.41046
18 2 1 35 2 1 1 0.2718
18 2 1 36 2 0 1 0.36886
18 2 1 37 1 1 0 0.28466
18 2 1 38 2 2 1 0.5803
18 2 1 39 2 0 1 0.39746
18 2 1 40 1 0 1 0.40841
18 2 1 41 2 2 1 0.53234
18 2 1 42 2 1 1 0.32547
18 2 1 43 1 0 1 0.39982
18 2 1 44 2 0 1 0.42659
18 2 1 45 1 1 0 0.32101
18 2 1 46 1 1 1 0.41741
18 2 1 47 1 1 1 0.38175
18 2 1 48 1 2 0 0.43375
18 2 1 49 1 2 1 0.40635
18 2 1 50 1 2 1 0.37925
18 2 1 51 2 0 0 0.27056
18 2 1 52 1 2 1 0.49408
18 2 1 53 2 1 1 0.35732
18 2 1 54 1 0 1 0.3773
18 2 1 55 2 1 1 0.40217
18 2 1 56 1 1 1 0.38332
18 2 1 57 1 0 0 0.35763
18 2 1 58 1 2 0 0.43711
18 2 1 59 2 2 1 0.5793
18 2 1 60 2 0 1 0.41071
18 2 1 61 2 0 1 0.38222
18 2 1 62 2 1 1 0.49137
18 2 1 63 2 2 1 0.56971
18 2 1 64 2 2 1 0.48226
18 2 1 65 2 2 1 0.35125
18 2 1 66 1 0 1 0.37006
18 2 1 67 2 1 1 0.42194
18 2 1 68 2 2 1 0.48152
18 2 1 69 1 2 1 0.44732
18 2 1 70 2 1 1 0.40504
18 2 1 71 1 0 1 0.40949
18 2 1 72 2 1 1 0.42121
18 2 1 73 1 1 1 0.32978
18 2 1 74 2 0 1 0.44404
18 2 1 75 2 0 1 0.36872
18 2 1 76 2 2 1 0.50178
18 2 1 77 2 1 1 0.3324
18 2 1 78 2 0 1 0.37414
18 2 1 79 2 2 1 0.35234
18 2 1 80 2 2 1 0.50094
18 2 1 81 2 0 1 0.33082
18 2 1 82 1 1 1 0.41201
18 2 1 83 1 0 1 0.35292
18 2 1 84 1 0 1 0.30185
18 2 1 85 1 1 1 0.32405
18 2 1 86 2 1 1 0.42422
18 2 1 87 1 1 0 0.34064
18 2 1 88 1 2 1 0.4878
18 2 1 89 2 1 1 0.42021
18 2 1 90 2 0 1 0.34618
18 2 1 91 1 0 1 0.41086
18 2 1 92 2 1 1 0.47292
18 2 1 93 1 2 1 0.39806
18 2 1 94 2 2 1 0.46608
18 2 1 95 1 0 1 0.36964
18 2 1 96 1 0 1 0.33903
18 2 1 97 2 1 1 0.43678
18 2 1 98 2 2 1 0.50093
18 2 1 99 2 0 1 0.36822
18 2 1 100 2 0 1 0.33201
18 2 1 101 1 1 1 0.40588
18 2 1 102 2 2 1 0.37907
18 2 1 103 2 1 1 0.38235
18 2 1 104 1 0 1 0.44893
18 2 1 105 2 0 1 0.40519
18 2 1 106 2 0 1 0.35506
18 2 1 107 1 0 1 0.38907
18 2 1 108 1 2 1 0.37826
18 2 1 109 1 0 1 0.44521
18 2 1 110 2 2 1 0.43477
18 2 1 111 2 2 1 0.40876
18 2 1 112 1 1 0 0.32414
18 2 1 113 2 1 1 0.42084
18 2 1 114 2 2 1 0.47425
18 2 1 115 1 1 1 0.36664
18 2 1 116 1 0 1 0.41319
18 2 1 117 1 2 1 0.28715
18 2 1 118 2 2 1 0.51389
18 2 1 119 1 2 1 0.40729
18 2 1 120 1 0 1 0.33191
18 2 1 121 1 2 1 0.50117
18 2 1 122 1 2 1 0.30701
18 2 1 123 1 0 1 0.37338
18 2 1 124 1 2 1 0.44877
18 2 1 125 1 0 1 0.44683
18 2 1 126 1 1 1 0.33239
18 2 1 127 2 0 1 0.4372
18 2 1 128 2 0 1 0.3862
18 2 1 129 1 2 1 0.41366
18 2 1 130 1 0 1 0.3876
18 2 1 131 2 1 1 0.42977
18 2 1 132 2 0 1 0.37347
18 2 1 133 1 0 1 0.40712
18 2 1 134 2 1 1 0.41097
18 2 1 135 2 2 1 0.45464
18 2 1 136 2 1 1 0.38894
18 2 1 137 1 1 1 0.37716
18 2 1 138 1 1 1 0.42669
18 2 1 139 2 2 1 0.39897
18 2 1 140 1 0 1 0.37906
18 2 1 141 1 2 1 0.5042
18 2 1 142 1 1 1 0.35851
18 2 1 143 2 2 1 0.41566
18 2 1 144 1 2 0 0.38108
18 2 2 1 2 1 1 0.41358
18 2 2 2 2 1 1 0.37874
18 2 2 3 2 1 1 0.31728
18 2 2 4 1 2 1 0.39962
18 2 2 5 1 0 1 0.3644
18 2 2 6 1 0 1 0.44788
18 2 2 7 2 0 1 0.39967
18 2 2 8 2 1 1 0.38519
18 2 2 9 1 1 1 0.45965
18 2 2 10 1 2 0 0.38577
18 2 2 11 2 1 1 0.44874
18 2 2 12 1 1 1 0.42927
18 2 2 13 2 1 1 0.42423
18 2 2 14 2 0 1 0.43657
18 2 2 15 1 0 1 0.49962
18 2 2 16 2 2 1 0.52048
18 2 2 17 2 2 0 0.56762
18 2 2 18 2 1 1 0.47901
18 2 2 19 1 1 1 0.42951
18 2 2 20 1 0 1 0.41078
18 2 2 21 1 1 1 0.34146
18 2 2 22 1 1 1 0.33526
18 2 2 23 1 2 1 0.3139
18 2 2 24 2 2 1 0.42968
18 2 2 25 1 1 1 0.34822
18 2 2 26 2 2 1 0.38889
18 2 2 27 2 2 1 0.39941
18 2 2 28 2 1 1 0.38147
18 2 2 29 2 2 1 0.50491
18 2 2 30 2 0 1 0.3566
18 2 2 31 1 2 1 0.42738
18 2 2 32 1 2 1 0.39787
18 2 2 33 1 1 1 0.29999
18 2 2 34 1 0 1 0.39481
18 2 2 35 1 0 1 0.28582
18 2 2 36 2 2 1 0.35059
18 2 2 37 1 0 1 0.53079
18 2 2 38 1 2 1 0.47358
18 2 2 39 1 2 1 0.43074
18 2 2 40 1 0 1 0.35563
18 2 2 41 2 2 1 0.44706
18 2 2 42 1 1 1 0.31695
18 2 2 43 1 2 1 0.39993
18 2 2 44 1 0 1 0.29882
18 2 2 45 2 0 1 0.50848
18 2 2 46 1 2 1 0.32946
18 2 2 47 2 0 1 0.43972
18 2 2 48 1 0 1 0.44225
18 2 2 49 2 2 1 0.52637
18 2 2 50 2 0 1 0.42252
18 2 2 51 1 2 1 0.45033
18 2 2 52 1 2 1 0.32001
18 2 2 53 1 1 1 0.38638
18 2 2 54 2 1 1 0.47918
18 2 2 55 1 1 1 0.43531
18 2 2 56 2 0 1 0.43196
18 2 2 57 2 0 0 0.30966
18 2 2 58 2 1 1 0.43051
18 2 2 59 1 0 1 0.41944
18 2 2 60 2 2 1 0.40924
18 2 2 61 2 1 1 0.38752
18 2 2 62 2 1 1 0.37613
18 2 2 63 1 0 1 0.45064
18 2 2 64 2 0 1 0.42508
18 2 2 65 2 2 1 0.42009
18 2 2 66 2 0 1 0.34716
18 2 2 67 2 0 1 0.37954
18 2 2 68 2 2 1 0.5756
18 2 2 69 2 1 1 0.38423
18 2 2 70 2 1 1 0.36369
18 2 2 71 1 0 1 0.36642
18 2 2 72 2 1 1 0.43675
18 2 2 73 1 2 1 0.39225
18 2 2 74 2 1 1 0.42659
18 2 2 75 2 2 1 0.5048
18 2 2 76 2 0 1 0.42159
18 2 2 77 2 0 1 0.36237
18 2 2 78 1 0 1 0.53332
18 2 2 79 1 2 1 0.32506
18 2 2 80 2 0 1 0.43867
18 2 2 81 1 2 1 0.38166
18 2 2 82 2 1 1 0.44168
18 2 2 83 1 1 1 0.32297
18 2 2 84 1 0 1 0.43889
18 2 2 85 1 1 1 0.34613
18 2 2 86 2 2 1 0.3569
18 2 2 87 1 2 0 0.4553
18 2 2 88 1 2 1 0.46104
18 2 2 89 1 1 1 0.32301
18 2 2 90 1 2 1 0.50115
18 2 2 91 2 1 1 0.44435
18 2 2 92 1 1 1 0.32791
18 2 2 93 2 1 1 0.46062
18 2 2 94 2 2 1 0.48157
18 2 2 95 1 0 1 0.39242
18 2 2 96 1 0 1 0.45865
18 2 2 97 2 2 1 0.66531
18 2 2 98 2 2 1 0.47327
18 2 2 99 1 2 1 0.39079
18 2 2 100 2 0 1 0.42822
18 2 2 101 1 1 1 0.2972
18 2 2 102 2 0 1 0.49768
18 2 2 103 1 1 1 0.3771
18 2 2 104 2 0 1 0.44384
18 2 2 105 2 0 1 0.31229
18 2 2 106 2 2 1 0.42642
18 2 2 107 2 1 1 0.31992
18 2 2 108 1 1 0 0.31275
18 2 2 109 1 2 1 0.43466
18 2 2 110 2 2 1 0.43916
18 2 2 111 2 2 1 0.52533
18 2 2 112 1 1 1 0.40425
18 2 2 113 2 0 1 0.47301
18 2 2 114 2 1 1 0.42931
18 2 2 115 1 2 1 0.36203
18 2 2 116 2 2 1 0.4784
18 2 2 117 1 1 1 0.33876
18 2 2 118 2 2 1 0.49504
18 2 2 119 1 0 1 0.42814
18 2 2 120 1 0 1 0.38659
18 2 2 121 2 1 1 0.44794
18 2 2 122 1 0 1 0.3874
18 2 2 123 2 1 1 0.4455
18 2 2 124 1 2 1 0.35421
18 2 2 125 1 0 1 0.34327
18 2 2 126 2 0 1 0.45701
18 2 2 127 1 0 1 0.34951
18 2 2 128 2 0 1 0.43201
18 2 2 129 1 0 1 0.39041
18 2 2 130 1 1 1 0.33848
18 2 2 131 2 0 1 0.43639
18 2 2 132 1 2 1 0.42379
18 2 2 133 2 0 1 0.47805
18 2 2 134 1 1 1 0.40302
18 2 2 135 1 2 1 0.41454
18 2 2 136 1 1 1 0.29183
18 2 2 137 1 0 1 0.324
18 2 2 138 1 2 1 0.36113
18 2 2 139 2 1 1 0.43431
18 2 2 140 1 1 1 0.35875
18 2 2 141 1 1 1 0.39444
18 2 2 142 2 2 1 0.40559
18 2 2 143 2 2 0 0.29764
18 2 2 144 2 0 1 0.42754
18 2 3 1 1 0 1 0.3591
18 2 3 2 2 0 0 0.27356
18 2 3 3 1 0 1 0.32441
18 2 3 4 1 1 1 0.28481
18 2 3 5 2 0 1 0.42151
18 2 3 6 2 0 0 0.36381
18 2 3 7 1 0 1 0.34971
18 2 3 8 2 0 1 0.36926
18 2 3 9 1 1 1 0.38012
18 2 3 10 2 0 1 0.47247
18 2 3 11 2 2 1 0.39006
18 2 3 12 1 1 0 0.32963
18 2 3 13 1 0 1 0.46754
18 2 3 14 2 0 1 0.42732
18 2 3 15 1 0 1 0.32439
18 2 3 16 2 0 1 0.44799
18 2 3 17 2 1 1 0.35933
18 2 3 18 2 0 1 0.33601
18 2 3 19 2 0 1 0.33807
18 2 3 20 1 0 1 0.43866
18 2 3 21 2 1 1 0.40156
18 2 3 22 2 0 0 0.3179
18 2 3 23 1 0 1 0.40054
18 2 3 24 2 1 1 0.42286
18 2 3 25 2 0 0 0.31333
18 2 3 26 2 1 1 0.40272
18 2 3 27 1 1 1 0.46373
18 2 3 28 1 0 1 0.48527
18 2 3 29 2 2 1 0.46525
18 2 3 30 1 1 1 0.37655
18 2 3 31 2 2 1 0.48404
18 2 3 32 1 0 1 0.40103
18 2 3 33 2 2 0 0.4061
18 2 3 34 1 1 1 0.56969
18 2 3 35 1 2 1 0.50638
18 2 3 36 1 1 1 0.44021
18 2 3 37 1 0 1 0.36739
18 2 3 38 2 2 1 0.41625
18 2 3 39 2 0 1 0.35784
18 2 3 40 1 2 1 0.47277
18 2 3 41 1 2 1 0.4213
18 2 3 42 1 0 1 0.34728
18 2 3 43 1 1 1 0.35639
18 2 3 44 1 0 1 0.43202
18 2 3 45 2 2 1 0.37215
18 2 3 46 1 0 0 0.30434
18 2 3 47 1 2 1 0.4591
18 2 3 48 2 1 1 0.44715
18 2 3 49 2 1 1 0.44568
18 2 3 50 1 1 1 0.37747
18 2 3 51 2 0 1 0.36528
18 2 3 52 1 0 1 0.36914
18 2 3 53 2 1 1 0.37974
18 2 3 54 2 1 1 0.40007
18 2 3 55 2 0 1 0.40275
18 2 3 56 1 0 1 0.4397
18 2 3 57 2 0 1 0.47755
18 2 3 58 1 2 1 0.43549
18 2 3 59 2 1 1 0.34615
18 2 3 60 1 2 1 0.458
18 2 3 61 2 0 1 0.39155
18 2 3 62 1 2 1 0.29953
18 2 3 63 2 1 1 0.31634
18 2 3 64 1 2 1 0.28608
18 2 3 65 2 0 1 0.38278
18 2 3 66 2 2 1 0.36522
18 2 3 67 2 1 1 0.3742
18 2 3 68 1 1 1 0.37876
18 2 3 69 1 0 1 0.36624
18 2 3 70 2 1 1 0.44069
18 2 3 71 1 1 1 0.32564
18 2 3 72 2 2 1 0.36137
18 2 3 73 2 2 1 0.50708
18 2 3 74 2 2 1 0.3936
18 2 3 75 2 1 1 0.34978
18 2 3 76 2 0 1 0.33685
18 2 3 77 1 2 1 0.33871
18 2 3 78 1 0 1 0.36414
18 2 3 79 1 2 1 0.37087
18 2 3 80 1 2 1 0.34674
18 2 3 81 1 2 1 0.34193
18 2 3 82 1 1 1 0.31974
18 2 3 83 2 2 1 0.38767
18 2 3 84 2 1 1 0.37488
18 2 3 85 1 2 1 0.44322
18 2 3 86 1 1 1 0.46524
18 2 3 87 1 2 1 0.33209
18 2 3 88 2 1 1 0.43955
18 2 3 89 2 2 0 0.38849
18 2 3 90 2 1 1 0.59883
18 2 3 91 2 0 1 0.37535
18 2 3 92 1 0 1 0.4124
18 2 3 93 1 0 1 0.35879
18 2 3 94 2 2 1 0.48295
18 2 3 95 1 1 1 0.41689
18 2 3 96 1 2 1 0.51829
18 2 3 97 2 2 1 0.42132
18 2 3 98 1 1 1 0.46389
18 2 3 99 2 1 1 0.36498
18 2 3 100 1 2 1 0.55421
18 2 3 101 1 0 1 0.50506
18 2 3 102 1 0 1 0.35234
18 2 3 103 1 1 1 0.38782
18 2 3 104 1 2 1 0.57468
18 2 3 105 2 2 1 0.60841
18 2 3 106 1 0 1 0.44028
18 2 3 107 2 2 1 0.46859
18 2 3 108 1 1 0 0.43396
