sub ses blk trl arrow cond acc rt
10 1 2 137 0 2 1 0.77688
10 1 2 138 0 0 1 1.1291
10 1 2 139 0 2 1 0.73937
10 1 2 140 0 1 1 0.83889
10 1 2 141 0 0 1 0.90054
10 1 2 142 0 0 1 0.65188
10 1 2 143 0 1 1 0.57436
10 1 2 144 0 0 1 0.62416
10 1 3 1 0 1 1 0.71505
10 1 3 2 0 2 1 0.84559
10 1 3 3 0 2 1 0.8675
10 1 3 4 0 2 1 0.77761
10 1 3 5 0 1 1 0.77621
10 1 3 6 0 0 1 0.66839
10 1 3 7 0 1 1 0.79724
10 1 3 8 0 2 1 0.76266
10 1 3 9 0 0 1 0.60753
10 1 3 10 0 1 1 0.5454
10 1 3 11 0 1 1 0.55988
10 1 3 12 0 1 1 0.71294
10 1 3 13 0 2 1 0.73491
10 1 3 14 0 1 1 0.61751
10 1 3 15 0 2 1 0.53663
10 1 3 16 0 2 1 0.6276
10 1 3 17 0 1 1 0.47264
10 1 3 18 0 0 1 0.64675
10 1 3 19 0 2 1 0.95308
10 1 3 20 0 0 1 0.64317
10 1 3 21 0 1 1 0.53176
10 1 3 22 0 1 1 0.53172
10 1 3 23 0 2 1 0.58578
10 1 3 24 0 2 1 0.38073
10 1 3 25 0 0 1 0.74222
10 1 3 26 0 0 1 0.71403
10 1 3 27 0 2 1 0.62156
10 1 3 28 0 2 1 0.67119
10 1 3 29 0 2 1 0.58389
10 1 3 30 0 2 1 1.2331
10 1 3 31 0 1 1 0.68131
10 1 3 32 0 2 1 1.1093
10 1 3 33 0 1 1 0.55231
10 1 3 34 0 0 1 0.60771
10 1 3 35 0 0 1 0.56898
10 1 3 36 0 0 1 0.52786
10 1 3 37 0 1 1 0.69564
10 1 3 38 0 0 1 0.6988
10 1 3 39 0 0 1 0.60468
10 1 3 40 0 1 1 0.91124
10 1 3 41 0 0 1 0.53419
10 1 3 42 0 2 1 0.55045
10 1 3 43 0 2 1 0.92601
10 1 3 44 0 2 1 0.6694
10 1 3 45 0 2 1 0.84679
10 1 3 46 0 0 1 0.53397
10 1 3 47 0 1 1 0.50912
10 1 3 48 0 1 1 0.64317
10 1 3 49 0 0 1 0.65468
10 1 3 50 0 2 1 1.1602
10 1 3 51 0 2 1 0.49431
10 1 3 52 0 1 1 1.0108
10 1 3 53 0 0 1 0.59847
10 1 3 54 0 0 1 0.95101
10 1 3 55 0 2 1 0.72789
10 1 3 56 0 1 1 0.58902
10 1 3 57 0 2 1 0.7268
10 1 3 58 0 0 1 0.73541
10 1 3 59 0 0 1 0.53817
10 1 3 60 0 1 1 0.78764
10 1 3 61 0 2 1 0.73049
10 1 3 62 0 2 1 1.1306
10 1 3 63 0 1 1 0.64152
10 1 3 64 0 2 1 0.5393
10 1 3 65 0 1 1 0.86504
10 1 3 66 0 1 1 0.94556
10 1 3 67 0 0 1 0.57849
10 1 3 68 0 0 1 1.0811
10 1 3 69 0 0 1 0.60614
10 1 3 70 0 1 1 0.58324
10 1 3 71 0 1 1 0.60728
10 1 3 72 0 0 1 0.49681
10 1 3 73 0 0 1 0.59019
10 1 3 74 0 0 1 0.52588
10 1 3 75 0 1 1 0.71828
10 1 3 76 0 1 1 0.67458
10 1 3 77 0 2 1 1.164
10 1 3 78 0 1 1 0.84212
10 1 3 79 0 2 1 0.53745
10 1 3 80 0 0 1 0.65566
10 1 3 81 0 2 1 0.59445
10 1 3 82 0 1 1 0.59742
10 1 3 83 0 2 1 1.0211
10 1 3 84 0 1 1 0.54185
10 1 3 85 0 1 1 0.65228
10 1 3 86 0 1 1 0.70299
10 1 3 87 0 1 1 0.65831
10 1 3 88 0 2 1 0.93109
10 1 3 89 0 1 1 0.78017
10 1 3 90 0 2 1 1.0255
10 1 3 91 0 2 1 0.97967
10 1 3 92 0 2 1 0.86948
10 1 3 93 0 0 1 0.70934
10 1 3 94 0 1 1 0.96721
10 1 3 95 0 1 1 0.72984
10 1 3 96 0 0 1 0.60511
10 1 3 97 0 2 1 0.67005
10 1 3 98 0 1 1 0.47228
10 1 3 99 0 0 1 0.69567
10 1 3 100 0 2 1 1.075
10 1 3 101 0 0 1 0.55637
10 1 3 102 0 0 1 0.81316
10 1 3 103 0 0 1 0.51496
10 1 3 104 0 1 1 0.62576
10 1 3 105 0 0 1 0.60305
10 1 3 106 0 0 1 0.60999
10 1 3 107 0 2 1 0.85198
10 1 3 108 0 1 1 0.80553
10 1 3 109 0 1 1 0.67918
10 1 3 110 0 0 1 0.5461
10 1 3 111 0 1 1 0.6337
10 1 3 112 0 0 1 0.67599
10 1 3 113 0 2 1 1.097
10 1 3 114 0 2 1 0.68526
10 1 3 115 0 1 1 0.66136
10 1 3 116 0 2 1 0.63131
10 1 3 117 0 1 1 0.66462
10 1 3 118 0 0 1 0.85184
10 1 3 119 0 1 1 1.1302
10 1 3 120 0 0 1 0.783
10 1 3 121 0 0 1 0.67576
10 1 3 122 0 0 1 0.79987
10 1 3 123 0 0 1 0.49313
10 1 3 124 0 1 1 0.94808
10 1 3 125 0 2 1 1.0283
10 1 3 126 0 1 1 0.69749
10 1 3 127 0 0 1 0.59348
10 1 3 128 0 0 1 0.92229
10 1 3 129 0 2 1 0.7858
10 1 3 130 0 2 1 0.68186
10 1 3 131 0 2 1 0.57868
10 1 3 132 0 2 1 0.61814
10 1 3 133 0 1 1 0.62725
10 1 3 134 0 2 1 0.94093
10 1 3 135 0 0 1 0.49231
10 1 3 136 0 1 1 0.81312
10 1 3 137 0 0 1 0.69652
10 1 3 138 0 2 1 0.84642
10 1 3 139 0 0 1 0.53051
10 1 3 140 0 0 1 0.71309
10 1 3 141 0 0 1 0.55773
10 1 3 142 0 2 1 0.9486
10 1 3 143 0 0 1 0.87268
10 1 3 144 0 1 1 0.75701
10 1 4 1 0 1 1 1.0184
10 1 4 2 0 1 1 0.70221
10 1 4 3 0 0 1 0.53861
10 1 4 4 0 1 1 0.39924
10 1 4 5 0 0 1 0.46904
10 1 4 6 0 1 1 0.67238
10 1 4 7 0 2 1 0.5147
10 1 4 8 0 2 1 0.52279
10 1 4 9 0 0 1 0.55267
10 1 4 10 0 0 1 0.46435
10 1 4 11 0 2 1 0.56823
10 1 4 12 0 0 1 0.69346
10 1 4 13 0 1 1 0.57012
10 1 4 14 0 1 1 1.0012
10 1 4 15 0 0 1 0.52567
10 1 4 16 0 2 1 0.65063
10 1 4 17 0 2 1 0.60484
10 1 4 18 0 1 1 0.72321
10 1 4 19 0 2 1 0.84777
10 1 4 20 0 0 1 0.83247
10 1 4 21 0 0 1 0.7091
10 1 4 22 0 1 1 0.66433
10 1 4 23 0 1 1 0.7289
10 1 4 24 0 2 1 0.86307
10 1 4 25 0 0 1 0.77916
10 1 4 26 0 1 1 0.67385
10 1 4 27 0 1 1 0.69161
10 1 4 28 0 0 1 0.79796
10 1 4 29 0 2 1 1.2048
10 1 4 30 0 0 1 0.59437
10 1 4 31 0 0 1 0.91655
10 1 4 32 0 2 1 0.78291
10 1 4 33 0 0 1 0.8038
10 1 4 34 0 1 1 0.86166
10 1 4 35 0 1 1 0.81367
10 1 4 36 0 0 1 0.69179
10 1 4 37 0 2 1 0.72703
10 1 4 38 0 1 1 0.53727
10 1 4 39 0 0 1 0.5461
10 1 4 40 0 1 1 0.74533
10 1 4 41 0 2 1 0.63642
10 1 4 42 0 0 1 0.47857
10 1 4 43 0 1 1 0.66749
10 1 4 44 0 0 1 0.58152
10 1 4 45 0 2 1 0.48664
10 1 4 46 0 1 1 0.479
10 1 4 47 0 2 1 0.62775
10 1 4 48 0 2 1 0.61
10 1 4 49 0 2 1 0.71101
10 1 4 50 0 2 1 0.67905
10 1 4 51 0 2 1 0.49084
10 1 4 52 0 0 0 0.67957
10 1 4 53 0 2 1 0.587
10 1 4 54 0 2 1 1.1711
10 1 4 55 0 0 1 0.78393
10 1 4 56 0 1 1 0.56553
10 1 4 57 0 2 1 0.86151
10 1 4 58 0 2 1 0.63786
10 1 4 59 0 1 1 0.62996
10 1 4 60 0 0 0 0.88863
10 1 4 61 0 1 1 0.8147
10 1 4 62 0 2 1 0.7672
10 1 4 63 0 1 1 0.78662
10 1 4 64 0 2 1 0.78702
10 1 4 65 0 1 1 1.012
10 1 4 66 0 0 1 0.7839
10 1 4 67 0 1 1 0.57179
10 1 4 68 0 0 1 0.66933
10 1 4 69 0 0 1 0.71226
10 1 4 70 0 0 1 0.45974
10 1 4 71 0 1 1 0.48841
10 1 4 72 0 0 1 0.51756
10 1 4 73 0 2 1 0.88458
10 1 4 74 0 0 1 0.57926
10 1 4 75 0 0 1 0.57851
10 1 4 76 0 1 1 0.55573
10 1 4 77 0 2 1 0.50688
10 1 4 78 0 0 1 0.88867
10 1 4 79 0 0 1 0.49647
10 1 4 80 0 1 1 0.552
10 1 4 81 0 0 1 0.55845
10 1 4 82 0 1 1 0.5188
10 1 4 83 0 1 1 0.55162
10 1 4 84 0 2 1 0.57988
10 1 4 85 0 0 1 0.61281
10 1 4 86 0 1 1 0.77352
10 1 4 87 0 0 1 0.47486
10 1 4 88 0 2 1 0.68732
10 1 4 89 0 2 1 0.67492
10 1 4 90 0 2 1 0.61386
10 1 4 91 0 1 1 0.43912
10 1 4 92 0 2 1 0.65178
10 1 4 93 0 2 1 0.74308
10 1 4 94 0 0 1 0.46487
10 1 4 95 0 2 1 0.73437
10 1 4 96 0 0 1 1.1883
10 1 4 97 0 1 1 0.94416
10 1 4 98 0 2 1 0.94968
10 1 4 99 0 1 1 0.60293
10 1 4 100 0 2 1 0.98651
10 1 4 101 0 1 1 0.55774
10 1 4 102 0 2 1 1.4229
10 1 4 103 0 2 1 0.72092
10 1 4 104 0 2 1 0.71711
10 1 4 105 0 0 1 0.68159
10 1 4 106 0 0 1 0.64322
10 1 4 107 0 1 1 0.62135
10 1 4 108 0 1 1 0.68549
10 1 4 109 0 0 1 0.96134
10 1 4 110 0 0 1 0.88891
10 1 4 111 0 1 1 0.65756
10 1 4 112 0 1 1 0.51485
10 1 4 113 0 1 1 0.87678
10 1 4 114 0 0 1 0.8034
10 1 4 115 0 1 1 0.7826
10 1 4 116 0 2 1 0.71573
10 1 4 117 0 0 1 0.95352
10 1 4 118 0 2 1 1.0575
10 1 4 119 0 0 1 0.66855
10 1 4 120 0 2 1 0.82364
10 1 4 121 0 0 1 0.6937
10 1 4 122 0 0 1 0.54303
10 1 4 123 0 1 1 0.69615
10 1 4 124 0 2 1 0.78842
10 1 4 125 0 1 1 0.85869
10 1 4 126 0 2 1 0.89306
10 1 4 127 0 0 1 0.74086
10 1 4 128 0 1 1 0.59428
10 1 4 129 0 0 1 1.2901
10 1 4 130 0 1 1 0.58788
10 1 4 131 0 0 1 0.50814
10 1 4 132 0 0 1 0.43331
10 1 4 133 0 0 1 0.54383
10 1 4 134 0 2 1 0.61469
10 1 4 135 0 1 1 0.60822
10 1 4 136 0 1 1 0.61493
10 1 4 137 0 2 1 0.50586
10 1 4 138 0 2 1 0.79914
10 1 4 139 0 2 1 0.60491
10 1 4 140 0 2 0 0.54843
10 1 4 141 0 1 0 0.63781
10 1 4 142 0 2 1 0.576
10 1 4 143 0 1 0 0.96236
10 1 4 144 0 1 1 1.1935
10 1 5 1 0 1 1 1.0745
10 1 5 2 0 1 1 0.79976
10 1 5 3 0 0 1 0.64336
10 1 5 4 0 1 1 0.58226
10 1 5 5 0 1 1 0.53692
10 1 5 6 0 0 1 0.58939
10 1 5 7 0 0 1 0.74348
10 1 5 8 0 0 1 1.1388
10 1 5 9 0 1 1 0.68844
10 1 5 10 0 2 1 0.55327
10 1 5 11 0 1 1 0.80518
10 1 5 12 0 1 1 0.51081
10 1 5 13 0 1 1 0.78226
10 1 5 14 0 1 1 0.5459
10 1 5 15 0 2 1 0.88959
10 1 5 16 0 2 1 0.88207
10 1 5 17 0 2 1 0.77725
10 1 5 18 0 2 1 0.85522
10 1 5 19 0 1 1 0.56462
10 1 5 20 0 0 1 0.69993
10 1 5 21 0 2 1 0.59159
10 1 5 22 0 1 1 0.88052
10 1 5 23 0 0 1 0.74514
10 1 5 24 0 0 1 0.49893
10 1 5 25 0 2 1 0.86102
10 1 5 26 0 0 1 0.73696
10 1 5 27 0 0 1 1.014
10 1 5 28 0 2 1 0.50404
10 1 5 29 0 0 1 0.68818
10 1 5 30 0 1 1 0.67256
10 1 5 31 0 2 1 0.72362
10 1 5 32 0 1 1 0.90377
10 1 5 33 0 2 1 0.73851
10 1 5 34 0 1 1 0.61827
10 1 5 35 0 2 1 0.70789
10 1 5 36 0 2 0 0.6962
10 1 5 37 0 0 1 0.63435
10 1 5 38 0 2 1 0.90684
10 1 5 39 0 0 1 0.60327
10 1 5 40 0 1 1 0.67703
10 1 5 41 0 0 1 0.79052
10 1 5 42 0 2 1 0.86055
10 1 5 43 0 0 1 0.71424
10 1 5 44 0 0 1 0.78151
10 1 5 45 0 1 1 0.80619
10 1 5 46 0 2 1 0.60019
10 1 5 47 0 1 1 0.68895
10 1 5 48 0 0 1 0.49142
10 1 5 49 0 2 1 0.56531
10 1 5 50 0 1 1 0.55471
10 1 5 51 0 1 1 0.57194
10 1 5 52 0 2 1 0.54473
10 1 5 53 0 2 1 1.24
10 1 5 54 0 1 1 0.54712
10 1 5 55 0 0 1 0.51972
10 1 5 56 0 0 1 0.47116
10 1 5 57 0 0 1 0.92479
10 1 5 58 0 1 1 1.1825
10 1 5 59 0 1 1 0.39603
10 1 5 60 0 2 1 0.63507
10 1 5 61 0 2 1 0.62489
10 1 5 62 0 0 1 0.62755
10 1 5 63 0 1 1 0.54688
10 1 5 64 0 1 1 0.5798
10 1 5 65 0 1 1 0.79521
10 1 5 66 0 2 1 0.56936
10 1 5 67 0 1 1 0.59206
10 1 5 68 0 1 1 0.80949
10 1 5 69 0 2 1 0.91148
10 1 5 70 0 2 1 0.59035
10 1 5 71 0 0 1 1.111
10 1 5 72 0 2 1 0.78042
10 1 5 73 0 1 0 0.67326
10 1 5 74 0 0 1 0.53996
10 1 5 75 0 0 1 0.66845
10 1 5 76 0 0 1 0.43833
10 1 5 77 0 0 1 0.91015
10 1 5 78 0 1 1 0.74653
10 1 5 79 0 2 1 0.84783
10 1 5 80 0 0 1 0.66876
10 1 5 81 0 0 1 0.8317
10 1 5 82 0 0 1 0.73389
10 1 5 83 0 0 1 0.67743
10 1 5 84 0 2 1 0.8994
10 1 5 85 0 1 1 0.62827
10 1 5 86 0 0 1 0.79814
10 1 5 87 0 1 1 0.55396
10 1 5 88 0 2 1 0.68956
10 1 5 89 0 0 1 0.69546
10 1 5 90 0 0 1 0.43297
10 1 5 91 0 0 0 0.63882
10 1 5 92 0 2 1 0.60731
10 1 5 93 0 1 1 0.58409
10 1 5 94 0 1 1 0.73672
10 1 5 95 0 2 1 0.6685
10 1 5 96 0 0 1 0.68527
10 1 5 97 0 2 1 0.49746
10 1 5 98 0 2 1 0.8463
10 1 5 99 0 0 1 0.87947
10 1 5 100 0 2 1 0.70867
10 1 5 101 0 1 1 0.72197
10 1 5 102 0 2 1 0.56607
10 1 5 103 0 0 1 0.67016
10 1 5 104 0 2 1 0.66565
10 1 5 105 0 0 1 0.52157
10 1 5 106 0 2 1 0.71942
10 1 5 107 0 0 1 0.51464
10 1 5 108 0 2 1 0.70472
10 1 5 109 0 0 1 0.5816
10 1 5 110 0 2 0 0.47834
10 1 5 111 0 1 1 0.50725
10 1 5 112 0 1 1 0.6418
10 1 5 113 0 0 1 0.91495
10 1 5 114 0 2 1 0.80482
10 1 5 115 0 2 1 0.8406
10 1 5 116 0 2 1 0.49797
10 1 5 117 0 0 1 0.62152
10 1 5 118 0 1 1 0.85718
10 1 5 119 0 0 1 0.6049
10 1 5 120 0 0 1 0.41552
10 1 5 121 0 1 0 0.62701
10 1 5 122 0 2 1 1.476
10 1 5 123 0 2 1 0.80068
10 1 5 124 0 0 1 0.71977
10 1 5 125 0 2 1 0.61877
10 1 5 126 0 1 1 0.59626
10 1 5 127 0 2 1 0.59116
10 1 5 128 0 2 1 0.54006
10 1 5 129 0 1 1 0.76675
10 1 5 130 0 1 1 0.60861
10 1 5 131 0 1 1 0.44374
10 1 5 132 0 2 1 0.71847
10 1 5 133 0 2 1 0.69907
10 1 5 134 0 1 1 0.77332
10 1 5 135 0 1 1 0.7309
10 1 5 136 0 2 0 0.90314
10 1 5 137 0 1 1 0.58861
10 1 5 138 0 1 1 0.48583
10 1 5 139 0 0 1 0.62726
10 1 5 140 0 0 1 0.4449
10 1 5 141 0 1 1 0.56181
10 1 5 142 0 0 1 0.54523
10 1 5 143 0 1 1 0.81613
10 1 5 144 0 0 1 0.54251
10 2 1 1 0 0 1 0.93357
10 2 1 2 0 0 1 0.83687
10 2 1 3 0 1 1 0.72537
10 2 1 4 0 0 1 0.59282
10 2 1 5 0 0 1 0.46404
10 2 1 6 0 2 1 0.89549
10 2 1 7 0 0 1 0.56733
10 2 1 8 0 1 1 0.53519
10 2 1 9 0 2 0 0.77424
10 2 1 10 0 2 1 1.2354
10 2 1 11 0 0 1 0.75321
10 2 1 12 0 0 1 0.62416
10 2 1 13 0 2 1 0.66552
10 2 1 14 0 2 1 0.54949
10 2 1 15 0 2 1 0.64239
10 2 1 16 0 1 1 0.68298
