sub ses blk trl arrow cond acc rt
10 1 1 63 1 0 1 0.4712
10 1 1 64 2 1 1 0.45412
10 1 1 65 2 1 1 0.42651
10 1 1 66 2 0 1 0.45616
10 1 1 67 2 2 1 0.51676
10 1 1 68 1 1 1 0.49122
10 1 1 69 2 2 1 0.39357
10 1 1 70 2 2 1 0.47643
10 1 1 71 2 2 1 0.46864
10 1 1 72 1 1 1 0.49882
10 1 1 73 1 0 1 0.504
10 1 1 74 2 1 1 0.75076
10 1 1 75 1 1 1 0.85915
10 1 1 76 2 2 1 0.46464
10 1 1 77 1 0 1 0.65774
10 1 1 78 1 2 1 0.67306
10 1 1 79 1 0 1 0.51644
10 1 1 80 2 1 1 0.57084
10 1 1 81 1 1 1 0.53129
10 1 1 82 2 2 1 0.5401
10 1 1 83 1 1 1 0.96016
10 1 1 84 1 2 1 0.53103
10 1 1 85 2 2 1 0.51461
10 1 1 86 1 0 1 0.47149
10 1 1 87 1 1 1 0.42112
10 1 1 88 2 1 1 0.61861
10 1 1 89 1 0 1 0.5003
10 1 1 90 1 1 1 0.45196
10 1 1 91 2 1 1 0.54448
10 1 1 92 1 2 1 0.61429
10 1 1 93 2 2 1 0.39458
10 1 1 94 1 2 1 0.52401
10 1 1 95 2 0 1 0.40353
10 1 1 96 1 0 1 0.44688
10 1 1 97 1 0 1 0.43667
10 1 1 98 2 1 1 0.48056
10 1 1 99 1 0 1 0.49719
10 1 1 100 2 2 1 0.49739
10 1 1 101 1 0 1 0.54084
10 1 1 102 2 2 1 0.50189
10 1 1 103 1 2 1 1.1014
10 1 1 104 2 0 1 0.42595
10 1 1 105 1 1 1 0.42148
10 1 1 106 2 2 1 0.47096
10 1 1 107 1 1 1 0.49387
10 1 1 108 2 1 1 0.47657
10 1 1 109 1 1 1 0.53809
10 1 1 110 1 1 1 0.44095
10 1 1 111 1 2 1 0.40688
10 1 1 112 2 0 1 0.43409
10 1 1 113 1 0 1 0.51859
10 1 1 114 2 0 1 0.4148
10 1 1 115 1 1 1 0.68943
10 1 1 116 2 0 1 0.44517
10 1 1 117 1 2 1 0.5555
10 1 1 118 2 0 1 0.37813
10 1 1 119 1 0 1 0.42271
10 1 1 120 2 2 1 0.47582
10 1 1 121 2 1 1 0.42608
10 1 1 122 2 2 1 0.51677
10 1 1 123 1 0 1 0.50099
10 1 1 124 2 1 1 0.46586
10 1 1 125 1 1 1 0.43147
10 1 1 126 2 2 1 0.52555
10 1 1 127 2 1 1 0.3716
10 1 1 128 1 1 1 0.78334
10 1 1 129 1 0 1 0.48388
10 1 1 130 1 0 1 0.50521
10 1 1 131 2 0 1 0.4504
10 1 1 132 2 1 1 0.41409
10 1 1 133 1 1 1 0.49956
10 1 1 134 2 0 1 0.47283
10 1 1 135 1 1 1 0.60007
10 1 1 136 2 2 1 0.37622
10 1 1 137 2 0 1 0.62742
10 1 1 138 1 2 1 0.47715
10 1 1 139 1 0 1 0.77765
10 1 1 140 2 0 1 0.51085
10 1 1 141 2 2 1 0.44171
10 1 1 142 2 1 1 0.46695
10 1 1 143 1 2 1 0.52954
10 1 1 144 2 0 1 0.40942
10 1 2 1 2 2 1 0.91962
10 1 2 2 1 1 1 0.48645
10 1 2 3 1 1 1 0.37337
10 1 2 4 1 2 1 0.56867
10 1 2 5 2 0 1 0.96156
10 1 2 6 1 0 1 0.48214
10 1 2 7 2 2 1 0.44102
10 1 2 8 1 2 1 0.48041
10 1 2 9 2 2 1 0.41178
10 1 2 10 2 0 1 0.43331
10 1 2 11 2 0 1 0.4131
10 1 2 12 1 2 1 0.45881
10 1 2 13 1 2 1 0.44985
10 1 2 14 1 0 1 0.3807
10 1 2 15 2 2 1 0.55093
10 1 2 16 1 0 1 1.0312
10 1 2 17 2 0 1 0.42891
10 1 2 18 2 0 1 0.41568
10 1 2 19 2 1 1 0.41232
10 1 2 20 1 2 1 0.74545
10 1 2 21 1 0 1 0.4291
10 1 2 22 2 2 1 0.50655
10 1 2 23 2 2 1 0.44045
10 1 2 24 1 1 1 0.48495
10 1 2 25 1 2 1 0.52343
10 1 2 26 2 0 1 0.43533
10 1 2 27 1 2 1 0.51188
10 1 2 28 2 0 1 0.45425
10 1 2 29 2 2 1 0.59468
10 1 2 30 1 2 1 1.1354
10 1 2 31 2 1 1 0.5773
10 1 2 32 2 1 1 0.44994
10 1 2 33 2 0 1 0.43241
10 1 2 34 1 2 1 0.56341
10 1 2 35 1 0 1 0.44419
10 1 2 36 1 2 1 0.49749
10 1 2 37 1 1 1 0.3842
10 1 2 38 2 2 1 0.51613
10 1 2 39 2 0 1 0.45911
10 1 2 40 2 0 1 0.39975
10 1 2 41 1 0 1 0.98684
10 1 2 42 1 0 1 0.55682
10 1 2 43 2 1 1 0.47734
10 1 2 44 2 0 1 0.4438
10 1 2 45 2 2 1 0.48085
10 1 2 46 1 1 1 0.63935
10 1 2 47 1 2 1 0.42552
10 1 2 48 2 1 1 0.40525
10 1 2 49 1 1 1 0.54495
10 1 2 50 2 1 1 0.51988
10 1 2 51 2 2 1 0.50475
10 1 2 52 1 1 1 0.48716
10 1 2 53 1 2 1 0.52444
10 1 2 54 1 0 1 0.5162
10 1 2 55 2 1 1 0.47609
10 1 2 56 2 0 1 0.47197
10 1 2 57 1 2 1 0.91144
10 1 2 58 2 2 1 0.45565
10 1 2 59 1 0 1 0.38103
10 1 2 60 2 2 1 0.43138
10 1 2 61 1 1 1 0.47598
10 1 2 62 1 2 1 0.46756
10 1 2 63 2 2 1 0.49653
10 1 2 64 1 0 1 0.54997
10 1 2 65 2 0 1 0.50327
10 1 2 66 1 1 1 0.50881
10 1 2 67 1 1 1 0.45921
10 1 2 68 2 1 1 0.46841
10 1 2 69 1 0 1 0.53542
10 1 2 70 2 1 1 0.48892
10 1 2 71 2 0 1 0.44423
10 1 2 72 2 1 1 0.42478
10 1 2 73 1 2 1 0.93453
10 1 2 74 2 1 1 0.57757
10 1 2 75 1 2 1 0.60211
10 1 2 76 2 0 1 0.54324
10 1 2 77 1 0 1 0.37529
10 1 2 78 2 0 1 0.45982
10 1 2 79 2 2 1 0.51193
10 1 2 80 1 1 1 0.64737
10 1 2 81 1 0 1 0.42566
10 1 2 82 1 2 1 0.52927
10 1 2 83 1 0 1 0.47854
10 1 2 84 1 1 1 0.41923
10 1 2 85 2 1 1 0.44048
10 1 2 86 1 2 1 0.5011
10 1 2 87 2 0 1 0.34877
10 1 2 88 1 0 1 0.50312
10 1 2 89 1 1 1 0.46025
10 1 2 90 1 0 1 0.46594
10 1 2 91 2 2 1 0.43945
10 1 2 92 1 1 1 0.42929
10 1 2 93 1 1 1 0.40326
10 1 2 94 1 0 1 0.42139
10 1 2 95 2 1 1 0.46719
10 1 2 96 2 2 1 0.54768
10 1 2 97 2 0 1 0.38395
10 1 2 98 1 2 1 0.77867
10 1 2 99 1 1 1 0.42497
10 1 2 100 1 2 1 0.5828
10 1 2 101 2 0 1 0.46916
10 1 2 102 1 0 1 0.47678
10 1 2 103 2 1 1 0.60207
10 1 2 104 2 0 1 0.45793
10 1 2 105 2 0 1 0.34489
10 1 2 106 1 1 1 0.47372
10 1 2 107 2 2 1 0.43251
10 1 2 108 2 2 1 0.47668
10 1 2 109 2 2 1 0.49163
10 1 2 110 2 1 1 0.34634
10 1 2 111 2 1 1 0.48524
10 1 2 112 2 0 1 0.50672
10 1 2 113 2 2 1 0.51221
10 1 2 114 2 2 1 0.36795
10 1 2 115 1 0 1 0.69888
10 1 2 116 2 1 1 0.44746
10 1 2 117 1 1 1 0.70065
10 1 2 118 2 0 1 0.51003
10 1 2 119 2 1 1 0.35079
10 1 2 120 1 0 1 0.45637
10 1 2 121 1 0 1 0.46138
10 1 2 122 1 1 1 0.419
10 1 2 123 1 2 1 0.37586
10 1 2 124 1 2 1 0.47634
10 1 2 125 2 2 1 0.45784
10 1 2 126 2 2 1 0.41617
10 1 2 127 2 1 1 0.38702
10 1 2 128 1 1 0 0.38509
10 1 2 129 1 1 1 0.41979
10 1 2 130 1 0 1 0.44758
10 1 2 131 2 1 1 0.43813
10 1 2 132 1 0 1 0.37858
10 1 2 133 2 0 1 0.36012
10 1 2 134 1 2 1 0.34302
10 1 2 135 2 1 1 0.41824
10 1 2 136 2 1 1 0.54322
10 1 2 137 1 1 1 0.46356
10 1 2 138 2 2 1 0.34922
10 1 2 139 1 2 1 0.42321
10 1 2 140 2 1 1 0.37962
10 1 2 141 1 0 1 0.40791
10 1 2 142 2 1 1 0.40415
10 1 2 143 1 1 0 0.25701
10 1 2 144 1 1 1 0.5351
10 1 3 1 2 0 1 0.89752
10 1 3 2 1 0 1 0.47445
10 1 3 3 2 2 1 0.47253
10 1 3 4 2 1 1 0.39794
10 1 3 5 2 2 0 0.44996
10 1 3 6 1 2 1 0.42327
10 1 3 7 1 2 1 0.41963
10 1 3 8 1 0 1 0.38344
10 1 3 9 1 0 1 0.34878
10 1 3 10 2 2 1 0.48219
10 1 3 11 1 1 1 0.4476
10 1 3 12 2 2 1 0.36981
10 1 3 13 1 1 1 0.78866
10 1 3 14 1 2 1 0.45186
10 1 3 15 1 2 1 0.38392
10 1 3 16 2 2 1 0.41559
10 1 3 17 2 2 1 0.48831
10 1 3 18 2 0 1 0.3658
10 1 3 19 1 2 1 0.65342
10 1 3 20 2 2 1 0.46019
10 1 3 21 2 0 1 0.40932
10 1 3 22 2 1 1 0.38319
10 1 3 23 1 1 1 0.43619
10 1 3 24 2 1 1 0.39961
10 1 3 25 2 0 1 0.33903
10 1 3 26 1 0 1 0.5019
10 1 3 27 2 0 1 0.48552
10 1 3 28 1 1 1 0.45004
10 1 3 29 2 0 1 0.46586
10 1 3 30 1 0 1 0.45616
10 1 3 31 2 0 0 0.3631
10 1 3 32 2 0 1 0.53555
10 1 3 33 1 1 1 0.47165
10 1 3 34 2 0 1 0.42543
10 1 3 35 2 0 1 0.45531
10 1 3 36 2 2 1 0.53918
10 1 3 37 1 0 1 0.67595
10 1 3 38 1 0 1 0.38161
10 1 3 39 1 1 1 0.42611
10 1 3 40 1 1 1 0.37324
10 1 3 41 1 2 1 0.52212
10 1 3 42 1 0 1 0.40831
10 1 3 43 1 2 1 0.40524
10 1 3 44 2 1 1 0.49596
10 1 3 45 1 2 1 0.47857
10 1 3 46 2 2 1 0.47104
10 1 3 47 2 2 1 0.37162
10 1 3 48 1 2 0 0.45405
10 1 3 49 1 0 1 0.57845
10 1 3 50 2 1 1 0.44435
10 1 3 51 1 1 1 0.42537
10 1 3 52 2 2 1 0.52455
10 1 3 53 2 1 1 0.41219
10 1 3 54 2 2 1 0.44102
10 1 3 55 1 2 1 0.55801
10 1 3 56 2 1 1 0.75025
10 1 3 57 2 1 1 0.50794
10 1 3 58 2 0 1 0.43361
10 1 3 59 1 0 1 0.52467
10 1 3 60 2 0 1 0.51585
10 1 3 61 2 2 1 0.49402
10 1 3 62 1 2 1 0.55444
10 1 3 63 1 2 1 0.49066
10 1 3 64 1 1 1 0.46322
10 1 3 65 2 0 1 0.70965
10 1 3 66 1 0 1 0.64043
10 1 3 67 1 2 1 0.49979
10 1 3 68 1 2 1 0.49176
10 1 3 69 1 0 1 0.44244
10 1 3 70 1 0 1 0.34137
10 1 3 71 1 0 1 0.34283
10 1 3 72 1 1 1 0.40335
10 1 3 73 2 0 1 0.48523
10 1 3 74 1 2 1 0.51555
10 1 3 75 2 2 1 0.62738
10 1 3 76 2 1 1 0.4273
10 1 3 77 1 0 1 0.47225
10 1 3 78 2 1 1 0.47771
10 1 3 79 2 2 1 0.50368
10 1 3 80 2 2 1 0.3942
10 1 3 81 1 0 1 0.58379
10 1 3 82 2 1 1 0.44647
10 1 3 83 2 1 1 0.39678
10 1 3 84 1 0 1 0.48973
10 1 3 85 2 1 1 0.38321
10 1 3 86 2 0 1 0.43499
10 1 3 87 1 1 1 0.608
10 1 3 88 1 0 1 0.36122
10 1 3 89 2 2 1 0.49123
10 1 3 90 1 1 1 0.45906
10 1 3 91 1 1 1 0.33537
10 1 3 92 1 0 1 0.42599
10 1 3 93 1 1 1 0.39869
10 1 3 94 1 1 1 0.29137
10 1 3 95 2 0 0 0.33945
10 1 3 96 2 2 1 0.5517
10 1 3 97 1 1 1 0.4487
10 1 3 98 1 0 1 0.45118
10 1 3 99 2 2 1 0.42821
10 1 3 100 2 1 1 0.44636
10 1 3 101 1 1 1 0.43647
10 1 3 102 2 0 1 0.42515
10 1 3 103 1 1 1 0.46278
10 1 3 104 2 1 1 0.85109
10 1 3 105 2 1 1 0.41925
10 1 3 106 1 1 0 0.54078
10 1 3 107 2 0 1 0.48546
10 1 3 108 2 0 1 0.44264
10 1 3 109 2 2 0 0.55328
10 1 3 110 2 1 1 0.45653
10 1 3 111 1 2 1 0.53505
10 1 3 112 1 2 1 0.45402
10 1 3 113 2 1 1 0.46522
10 1 3 114 2 0 1 0.41731
10 1 3 115 2 1 1 0.44638
10 1 3 116 1 2 1 0.52064
10 1 3 117 1 1 1 0.3841
10 1 3 118 2 1 1 0.61942
10 1 3 119 2 2 1 0.58393
10 1 3 120 1 1 1 0.48547
10 1 3 121 2 2 1 0.42253
10 1 3 122 1 0 1 0.49675
10 1 3 123 2 1 1 0.43059
10 1 3 124 2 1 1 0.54068
10 1 3 125 2 2 1 0.57937
10 1 3 126 2 0 1 0.39672
10 1 3 127 1 1 1 0.47172
10 1 3 128 1 1 1 0.43777
10 1 3 129 1 0 1 0.42524
10 1 3 130 1 2 1 0.36755
10 1 3 131 1 2 1 0.44938
10 1 3 132 1 0 1 0.40258
10 1 3 133 1 2 1 0.37978
10 1 3 134 2 0 1 0.50443
10 1 3 135 2 0 1 0.4053
10 1 3 136 1 0 1 0.46713
10 1 3 137 1 2 1 0.5346
10 1 3 138 2 1 1 0.44731
10 1 3 139 1 2 1 0.57099
10 1 3 140 2 1 1 0.42776
10 1 3 141 1 1 1 0.46438
10 1 3 142 1 2 1 0.50357
10 1 3 143 2 0 1 0.51722
10 1 3 144 2 2 1 0.45851
10 1 4 1 1 1 1 1.4263
10 1 4 2 1 1 1 0.37385
10 1 4 3 2 2 1 0.37847
10 1 4 4 2 1 1 0.38121
10 1 4 5 1 0 0 0.28097
10 1 4 6 1 1 1 0.49755
10 1 4 7 1 0 1 0.41581
10 1 4 8 2 0 1 0.47517
10 1 4 9 1 2 1 0.69866
10 1 4 10 1 0 1 0.47651
10 1 4 11 2 2 1 0.4429
10 1 4 12 2 0 1 0.32868
10 1 4 13 2 0 1 0.3782
10 1 4 14 1 2 1 0.50139
10 1 4 15 2 2 1 0.44371
10 1 4 16 1 0 1 0.46633
10 1 4 17 1 1 1 0.39861
10 1 4 18 1 2 1 0.34158
10 1 4 19 1 2 1 0.35781
10 1 4 20 1 1 1 0.38493
10 1 4 21 2 0 1 0.47739
10 1 4 22 2 1 1 0.37159
10 1 4 23 2 1 1 0.28609
10 1 4 24 2 0 1 0.43218
10 1 4 25 2 0 1 0.36444
10 1 4 26 1 2 1 0.53497
10 1 4 27 2 0 1 0.44681
10 1 4 28 1 2 1 0.50699
10 1 4 29 2 2 1 0.37988
10 1 4 30 2 0 1 0.43138
10 1 4 31 1 2 1 0.51561
10 1 4 32 1 2 1 0.42868
10 1 4 33 1 1 1 0.37506
10 1 4 34 2 1 1 0.46674
10 1 4 35 1 0 1 0.6484
10 1 4 36 1 1 1 0.38629
10 1 4 37 2 1 1 0.45436
10 1 4 38 2 1 1 0.42618
10 1 4 39 2 2 1 0.48905
10 1 4 40 1 0 1 0.47745
10 1 4 41 2 2 1 0.48529
10 1 4 42 2 0 1 0.3481
10 1 4 43 2 1 1 0.46187
10 1 4 44 2 2 1 0.53108
10 1 4 45 2 2 1 0.47318
10 1 4 46 1 2 1 0.99916
10 1 4 47 1 1 1 0.43437
10 1 4 48 2 1 1 0.98602
10 1 4 49 2 2 1 0.56957
10 1 4 50 1 2 0 0.64149
10 1 4 51 2 1 1 0.57954
10 1 4 52 2 0 1 0.39393
10 1 4 53 2 0 1 0.37507
10 1 4 54 1 1 1 0.43476
10 1 4 55 1 0 1 0.3988
10 1 4 56 1 0 1 0.37836
10 1 4 57 1 0 1 0.36576
10 1 4 58 1 2 1 0.48141
10 1 4 59 2 1 1 0.48716
10 1 4 60 2 2 1 0.42252
10 1 4 61 1 1 0 0.33932
10 1 4 62 1 1 1 0.60589
10 1 4 63 1 2 1 0.54992
10 1 4 64 2 2 1 0.51056
10 1 4 65 1 1 1 0.46039
10 1 4 66 2 1 1 0.41857
10 1 4 67 2 2 1 0.56607
10 1 4 68 2 0 1 0.42931
10 1 4 69 1 2 1 0.48331
10 1 4 70 2 1 1 0.35275
10 1 4 71 1 1 1 0.46687
10 1 4 72 1 0 1 0.51409
10 1 4 73 2 2 0 0.31233
10 1 4 74 2 1 1 0.37757
10 1 4 75 2 2 1 0.52615
10 1 4 76 1 2 1 0.47627
10 1 4 77 2 0 1 0.4984
10 1 4 78 2 2 1 0.57624
10 1 4 79 2 2 1 0.4984
10 1 4 80 1 0 1 0.47065
10 1 4 81 2 1 1 0.4856
10 1 4 82 2 2 1 0.45104
10 1 4 83 2 0 1 0.51358
10 1 4 84 2 2 1 0.39922
10 1 4 85 2 2 1 0.46663
10 1 4 86 1 2 1 0.50494
10 1 4 87 1 1 1 0.42303
10 1 4 88 1 0 1 0.39925
10 1 4 89 2 0 1 0.67334
10 1 4 90 2 1 1 0.54082
10 1 4 91 2 1 1 0.41091
10 1 4 92 2 0 1 0.42986
10 1 4 93 1 1 1 0.50251
10 1 4 94 2 0 1 0.65259
10 1 4 95 2 0 1 0.43566
10 1 4 96 1 0 1 0.42759
10 1 4 97 1 1 1 0.41348
10 1 4 98 2 1 1 0.50723
10 1 4 99 1 1 1 0.51327
10 1 4 100 1 1 1 0.51182
10 1 4 101 1 2 1 0.43178
10 1 4 102 1 0 1 0.42035
10 1 4 103 1 2 1 0.45709
10 1 4 104 2 0 1 0.50124
10 1 4 105 2 1 1 0.41387
10 1 4 106 2 2 1 0.74533
10 1 4 107 1 2 1 0.49389
10 1 4 108 1 2 1 0.44586
10 1 4 109 1 2 1 0.34487
10 1 4 110 1 2 1 0.34963
10 1 4 111 2 0 1 0.50961
10 1 4 112 2 2 1 0.3599
10 1 4 113 2 0 1 0.46335
10 1 4 114 1 0 1 0.49224
10 1 4 115 1 2 1 0.36624
10 1 4 116 1 0 1 0.38324
10 1 4 117 2 2 0 0.33847
10 1 4 118 2 2 1 0.48606
10 1 4 119 2 1 1 0.38665
10 1 4 120 1 1 1 0.53725
10 1 4 121 2 0 1 0.4775
10 1 4 122 1 0 1 0.62403
10 1 4 123 1 1 1 0.49336
10 1 4 124 1 0 1 0.50823
10 1 4 125 1 0 1 0.45128
10 1 4 126 1 0 1 0.5046
10 1 4 127 2 1 1 0.52697
10 1 4 128 2 2 1 0.53726
10 1 4 129 1 0 1 0.57423
10 1 4 130 2 1 1 0.6149
10 1 4 131 1 1 1 0.52093
10 1 4 132 1 0 1 0.41384
10 1 4 133 1 1 1 0.54679
10 1 4 134 2 1 1 0.49899
10 1 4 135 1 2 1 0.44868
10 1 4 136 2 0 1 0.48927
10 1 4 137 1 2 1 0.4518
10 1 4 138 2 1 1 0.40937
10 1 4 139 1 0 1 0.58983
10 1 4 140 1 0 1 0.38191
10 1 4 141 1 1 1 0.24176
10 1 4 142 1 1 1 0.46544
10 1 4 143 2 0 1 0.45498
10 1 4 144 2 1 1 0.41398
10 1 5 1 1 2 1 0.76722
10 1 5 2 1 2 0 0.42017
10 1 5 3 1 0 1 0.39124
10 1 5 4 1 0 1 0.36233
10 1 5 5 1 1 1 0.42113
10 1 5 6 2 1 1 0.42767
10 1 5 7 2 0 1 0.39338
10 1 5 8 1 1 1 0.55335
10 1 5 9 2 1 0 0.42096
10 1 5 10 2 1 1 0.53357
10 1 5 11 1 2 1 0.46038
10 1 5 12 2 1 1 0.40327
10 1 5 13 1 2 1 0.43215
10 1 5 14 1 0 0 0.27592
10 1 5 15 1 1 1 0.438
10 1 5 16 1 2 1 0.34625
10 1 5 17 2 2 1 0.46078
10 1 5 18 2 2 1 0.38647
10 1 5 19 1 0 1 0.47742
10 1 5 20 2 1 1 0.4044
10 1 5 21 1 0 1 0.44071
10 1 5 22 1 1 1 0.42847
10 1 5 23 1 1 1 0.37893
10 1 5 24 2 0 1 0.47214
10 1 5 25 1 2 1 0.53161
10 1 5 26 1 2 1 0.43448
10 1 5 27 2 2 1 0.46956
10 1 5 28 2 2 1 0.45345
10 1 5 29 2 0 1 0.43334
10 1 5 30 1 2 1 0.83757
10 1 5 31 1 2 1 0.38143
10 1 5 32 1 2 1 0.3364
10 1 5 33 1 2 1 0.41247
10 1 5 34 2 2 1 0.51092
10 1 5 35 2 1 1 0.40077
10 1 5 36 1 0 1 0.43423
10 1 5 37 1 1 1 0.40736
10 1 5 38 1 0 1 0.38677
10 1 5 39 2 2 1 0.49639
10 1 5 40 2 2 1 0.38084
10 1 5 41 1 0 1 0.46552
10 1 5 42 2 2 1 0.51156
10 1 5 43 1 0 1 0.47819
10 1 5 44 2 0 1 0.37401
10 1 5 45 1 2 1 0.43283
10 1 5 46 1 0 1 0.53292
10 1 5 47 1 1 1 0.46744
10 1 5 48 2 1 1 0.47988
10 1 5 49 1 2 1 0.54263
10 1 5 50 2 2 1 0.51119
10 1 5 51 1 1 1 0.53648
10 1 5 52 2 1 1 0.4235
10 1 5 53 2 2 1 0.60814
10 1 5 54 2 0 1 0.46009
10 1 5 55 1 2 1 0.49633
10 1 5 56 1 1 1 0.47876
10 1 5 57 2 1 1 0.49142
10 1 5 58 2 2 1 0.72148
10 1 5 59 1 0 1 0.49511
10 1 5 60 2 1 1 0.43566
10 1 5 61 2 0 1 0.49812
10 1 5 62 2 0 1 0.5922
10 1 5 63 2 2 0 0.48882
10 1 5 64 1 0 1 0.50393
10 1 5 65 2 0 1 0.43747
10 1 5 66 1 2 0 0.4347
10 1 5 67 1 2 1 0.41445
10 1 5 68 2 1 1 0.34661
10 1 5 69 2 1 0 0.34377
10 1 5 70 2 2 1 0.46736
10 1 5 71 1 0 1 0.46201
10 1 5 72 1 0 1 0.58903
10 1 5 73 1 1 1 0.49167
10 1 5 74 2 2 0 0.3787
10 1 5 75 1 2 1 0.687
10 1 5 76 2 1 1 0.44066
10 1 5 77 2 0 1 0.42124
10 1 5 78 1 1 1 0.55406
10 1 5 79 2 0 1 0.42746
10 1 5 80 1 0 1 0.49612
10 1 5 81 1 1 1 0.38963
10 1 5 82 2 0 1 0.45732
10 1 5 83 2 1 1 0.47136
10 1 5 84 2 0 1 0.36534
10 1 5 85 2 0 1 0.3605
10 1 5 86 1 2 0 0.41815
10 1 5 87 1 1 1 0.47368
10 1 5 88 1 2 1 0.44564
10 1 5 89 2 0 1 0.45869
10 1 5 90 1 1 1 0.49463
10 1 5 91 1 0 1 0.54272
10 1 5 92 1 1 1 0.48602
10 1 5 93 1 1 1 0.45156
10 1 5 94 1 2 1 0.53742
10 1 5 95 1 1 1 0.39119
10 1 5 96 2 2 1 0.49102
10 1 5 97 2 2 1 0.44146
10 1 5 98 1 1 1 0.46498
10 1 5 99 2 2 0 0.52447
10 1 5 100 2 1 0 0.38338
10 1 5 101 1 0 0 0.44663
10 1 5 102 1 1 0 0.38121
10 1 5 103 1 1 0 0.38428
10 1 5 104 2 0 0 0.51099
10 1 5 105 2 0 0 0.57108
10 1 5 106 2 1 0 0.37932
10 1 5 107 1 1 0 0.46355
10 1 5 108 1 1 0 0.47883
10 1 5 109 1 2 0 0.45067
10 1 5 110 2 1 0 0.83234
10 1 5 111 2 1 0 0.46445
10 1 5 112 2 0 0 0.41556
10 1 5 113 1 0 0 0.54365
10 1 5 114 1 0 0 0.39901
10 1 5 115 2 1 0 0.51682
10 1 5 116 2 0 0 0.48208
10 1 5 117 1 0 0 0.48202
10 1 5 118 2 2 0 0.44784
10 1 5 119 2 0 0 0.4928
10 1 5 120 1 0 0 0.45942
10 1 5 121 2 2 0 0.62319
10 1 5 122 2 0 0 0.53117
10 1 5 123 2 1 0 0.43588
10 1 5 124 2 1 0 0.34893
10 1 5 125 2 2 0 0.36024
10 1 5 126 1 0 0 0.45049
10 1 5 127 2 2 0 0.50522
10 1 5 128 1 0 0 0.35234
10 1 5 129 2 0 0 0.47451
10 1 5 130 2 1 0 0.37651
10 1 5 131 2 1 0 0.31658
10 1 5 132 2 2 0 0.31062
10 1 5 133 2 2 0 0.36835
10 1 5 134 2 0 0 0.35578
10 1 5 135 2 0 0 0.31859
10 1 5 136 2 2 0 0.36229
10 1 5 137 1 2 1 0.33062
10 1 5 138 2 1 1 0.46089
10 1 5 139 1 1 1 0.54764
10 1 5 140 1 1 1 0.45128
10 1 5 141 1 0 1 0.43102
10 1 5 142 1 2 1 0.37232
10 1 5 143 2 0 0 0.32751
10 1 5 144 1 2 0 0.60325
10 2 1 1 1 0 1 1.4138
10 2 1 2 2 1 1 0.50811
10 2 1 3 2 2 1 0.61019
10 2 1 4 2 1 1 0.42707
10 2 1 5 2 1 1 0.43258
10 2 1 6 1 0 0 0.56602
10 2 1 7 2 1 1 0.44537
10 2 1 8 2 2 1 0.56937
10 2 1 9 1 0 1 0.50648
10 2 1 10 2 2 1 1.0564
10 2 1 11 1 2 1 0.58927
10 2 1 12 2 1 1 0.43232
10 2 1 13 1 1 1 0.46655
10 2 1 14 1 2 1 0.44762
10 2 1 15 2 2 1 0.54345
