01 01 00 39 1 2 0 1 1 +0.534129 0 
01 01 00 40 2 1 0 2 1 +0.516443 0 
01 01 00 41 2 2 1 2 1 +0.483786 0 
01 01 00 42 1 1 1 1 1 +0.627133 0 
01 01 00 43 1 2 0 1 1 +0.568800 0 
01 01 00 44 1 1 1 1 1 +0.442220 0 
01 01 00 45 2 1 0 2 1 +0.543269 0 
01 01 00 46 1 1 1 1 1 +0.849680 0 
01 01 00 47 1 2 0 1 1 +0.662741 0 
01 01 00 48 1 1 1 1 1 +0.411884 0 
01 01 00 49 1 2 0 1 1 +0.411721 0 
01 01 00 50 2 2 1 2 1 +0.512523 0 
01 01 00 51 1 1 1 1 1 +0.600651 0 
01 01 00 52 2 1 0 2 1 +0.541877 0 
01 01 00 53 1 2 0 1 1 +0.943662 0 
01 01 00 54 2 1 0 2 1 +0.654784 0 
01 01 00 55 1 1 1 1 1 +0.512691 0 
01 01 00 56 2 1 0 2 1 +0.570033 0 
01 01 00 57 2 2 1 2 1 +0.513218 0 
01 01 00 58 1 1 1 1 1 +0.536982 0 
01 01 00 59 2 1 0 2 1 +0.517085 0 
01 01 00 60 2 2 1 2 1 +0.437427 0 
01 01 00 61 1 2 0 1 1 +0.605470 0 
01 01 00 62 1 1 1 1 1 +0.510420 0 
01 01 00 63 1 2 0 1 1 +0.514745 0 
01 01 00 64 1 2 0 1 1 +0.455396 0 
01 01 00 65 1 2 0 1 1 +0.445158 0 
01 01 00 66 1 2 0 1 1 +0.493391 0 
01 01 00 67 1 1 1 1 1 +0.478139 0 
01 01 00 68 1 1 1 1 1 +0.487694 0 
01 01 00 69 2 1 0 2 1 +0.542410 0 
01 01 00 70 2 2 1 2 1 +0.692262 0 
01 01 00 71 2 1 0 2 1 +0.631160 0 
01 02 01 00 1 2 0 2 1 +0.717347 0 
01 02 01 01 1 1 1 1 1 +0.514345 0 
01 02 01 02 1 2 0 2 1 +0.387139 0 
01 02 01 03 2 2 1 2 1 +0.453984 0 
01 02 01 04 1 1 1 1 1 +0.540915 0 
01 02 01 05 1 2 0 2 1 +0.431094 0 
01 02 01 06 2 1 0 1 1 +0.322314 0 
01 02 01 07 1 1 1 1 1 +0.452793 0 
01 02 01 08 1 1 1 1 1 +0.425354 0 
01 02 01 09 1 2 0 2 1 +0.375101 0 
01 02 01 10 2 2 1 2 1 +0.441543 0 
01 02 01 11 1 2 0 2 1 +0.416681 0 
01 02 01 12 2 1 0 1 1 +0.366230 0 
01 02 01 13 2 2 1 2 1 +0.334910 0 
01 02 01 14 2 1 0 1 1 +0.395123 0 
01 02 01 15 2 1 0 1 1 +0.456734 0 
01 02 01 16 2 1 0 1 1 +0.390234 0 
01 02 01 17 2 1 0 1 1 +0.454269 0 
01 02 01 18 2 2 1 2 1 +0.343094 0 
01 02 01 19 1 2 0 2 1 +0.280814 0 
01 02 01 20 2 1 0 1 1 +0.721286 0 
01 02 01 21 1 2 0 2 1 +0.485111 0 
01 02 01 22 1 2 0 2 1 +0.589140 0 
01 02 01 23 2 1 0 1 1 +0.395379 0 
01 02 01 24 2 2 1 2 1 +0.540720 0 
01 02 01 25 1 2 0 2 1 +0.458362 0 
01 02 01 26 1 1 1 1 1 +0.441987 0 
01 02 01 27 2 2 1 2 1 +0.378106 0 
01 02 01 28 1 1 1 1 1 +0.444778 0 
01 02 01 29 2 2 1 2 1 +0.335822 0 
01 02 01 30 1 1 1 1 1 +0.449952 0 
01 02 01 31 2 1 0 1 1 +0.512264 0 
01 02 01 32 2 2 1 2 1 +0.365468 0 
01 02 01 33 1 2 0 2 1 +0.392894 0 
01 02 01 34 1 2 0 2 1 +0.484785 0 
01 02 01 35 2 1 0 1 1 +0.459949 0 
01 02 01 36 1 1 1 1 1 +0.511206 0 
01 02 01 37 1 2 0 2 1 +0.425872 0 
01 02 01 38 2 1 0 1 1 +0.545505 0 
01 02 01 39 1 1 1 1 1 +0.458424 0 
01 02 01 40 2 1 0 1 1 +0.565543 0 
01 02 01 41 2 2 1 2 1 +0.531074 0 
01 02 01 42 2 1 0 1 1 +0.560719 0 
01 02 01 43 1 2 0 2 1 +0.442609 0 
01 02 01 44 2 2 1 2 1 +0.475851 0 
01 02 01 45 1 2 0 2 1 +0.445580 0 
01 02 01 46 1 1 1 1 1 +0.566444 0 
01 02 01 47 1 1 1 1 1 +0.467938 0 
01 02 01 48 1 2 0 2 1 +0.479782 0 
01 02 01 49 2 1 0 1 1 +0.569830 0 
01 02 01 50 2 2 1 2 1 +0.871980 0 
01 02 01 51 2 2 1 2 1 +0.497410 0 
01 02 01 52 1 1 1 1 1 +0.470469 0 
01 02 01 53 1 1 1 1 1 +0.415366 0 
01 02 01 54 1 1 1 1 1 +0.356807 0 
01 02 01 55 2 2 1 2 1 +0.445797 0 
01 02 01 56 2 2 1 2 1 +0.387497 0 
01 02 01 57 1 1 1 1 1 +0.543774 0 
01 02 01 58 1 1 1 1 1 +0.392419 0 
01 02 01 59 2 1 0 1 1 +0.450829 0 
01 02 01 60 1 2 0 2 1 +0.314567 0 
01 02 01 61 2 1 0 1 1 +0.724496 0 
01 02 01 62 2 1 0 1 1 +0.441053 0 
01 02 01 63 2 2 1 2 1 +0.324220 0 
01 02 01 64 2 2 1 2 1 +0.359436 0 
01 02 01 65 2 2 1 2 1 +0.350127 0 
01 02 01 66 2 1 0 1 1 +0.519906 0 
01 02 01 67 1 2 0 2 1 +0.703773 0 
01 02 01 68 2 2 1 2 1 +0.394362 0 
01 02 01 69 1 1 1 1 1 +0.458215 0 
01 02 01 70 1 1 1 1 1 +0.420445 0 
01 02 01 71 1 2 0 2 1 +0.466516 0 
01 03 00 00 1 2 0 1 1 +1.020081 0 
01 03 00 01 2 1 0 2 1 +0.449898 0 
01 03 00 02 2 2 1 2 1 +0.657459 0 
01 03 00 03 2 1 0 2 1 +0.523593 0 
01 03 00 04 2 1 0 2 1 +0.687422 0 
01 03 00 05 2 2 1 2 1 +0.525872 0 
01 03 00 06 2 1 0 2 1 +0.398464 0 
01 03 00 07 2 2 1 2 1 +0.387172 0 
01 03 00 08 1 1 1 1 1 +0.529387 0 
01 03 00 09 2 2 1 2 1 +0.400009 0 
01 03 00 10 2 2 1 2 1 +0.447140 0 
01 03 00 11 1 2 0 2 0 +0.385969 0 
01 03 00 12 2 2 1 2 1 +0.561189 0 
01 03 00 13 1 2 0 1 1 +0.727805 0 
01 03 00 14 1 1 1 1 1 +0.407814 0 
01 03 00 15 2 2 1 2 1 +0.455696 0 
01 03 00 16 1 1 1 1 1 +0.433783 0 
01 03 00 17 1 1 1 1 1 +0.462383 0 
01 03 00 18 1 1 1 1 1 +0.463692 0 
01 03 00 19 1 2 0 1 1 +0.728429 0 
01 03 00 20 1 2 0 1 1 +0.467667 0 
01 03 00 21 2 1 0 2 1 +0.560947 0 
01 03 00 22 1 2 0 1 1 +0.560667 0 
01 03 00 23 2 1 0 2 1 +0.537968 0 
01 03 00 24 1 1 1 1 1 +0.500406 0 
01 03 00 25 2 2 1 2 1 +0.395720 0 
01 03 00 26 1 1 1 1 1 +0.428846 0 
01 03 00 27 2 1 0 2 1 +0.619785 0 
01 03 00 28 2 1 0 2 1 +0.471758 0 
01 03 00 29 2 2 1 2 1 +0.551039 0 
01 03 00 30 2 2 1 2 1 +0.552738 0 
01 03 00 31 2 2 1 2 1 +0.515664 0 
01 03 00 32 2 2 1 2 1 +0.439117 0 
01 03 00 33 2 1 0 2 1 +0.642280 0 
01 03 00 34 2 1 0 2 1 +0.494723 0 
01 03 00 35 1 2 0 1 1 +0.707936 0 
01 03 00 36 2 2 1 2 1 +0.617708 0 
01 03 00 37 2 2 1 2 1 +0.492049 0 
01 03 00 38 2 1 0 2 1 +0.565419 0 
01 03 00 39 2 2 1 2 1 +0.545492 0 
01 03 00 40 1 1 1 1 1 +0.425188 0 
01 03 00 41 1 2 0 1 1 +0.596776 0 
01 03 00 42 1 1 1 1 1 +0.656219 0 
01 03 00 43 2 1 0 2 1 +0.563053 0 
01 03 00 44 1 2 0 1 1 +0.702300 0 
01 03 00 45 1 2 0 1 1 +0.561747 0 
01 03 00 46 2 2 1 2 1 +0.475045 0 
01 03 00 47 1 1 1 1 1 +0.619082 0 
01 03 00 48 2 1 0 2 1 +0.606259 0 
01 03 00 49 1 2 0 1 1 +0.634599 0 
01 03 00 50 1 1 1 1 1 +0.621636 0 
01 03 00 51 1 2 0 1 1 +0.664185 0 
01 03 00 52 2 2 1 2 1 +0.394127 0 
01 03 00 53 1 2 0 1 1 +0.648403 0 
01 03 00 54 1 1 1 1 1 +0.534442 0 
01 03 00 55 2 1 0 2 1 +0.530775 0 
01 03 00 56 1 1 1 1 1 +0.532485 0 
01 03 00 57 2 1 0 2 1 +0.534320 0 
01 03 00 58 2 1 0 2 1 +0.569574 0 
01 03 00 59 2 1 0 2 1 +0.613840 0 
01 03 00 60 1 1 1 1 1 +0.619290 0 
01 03 00 61 1 2 0 1 1 +0.980589 0 
01 03 00 62 2 1 0 2 1 +0.485321 0 
01 03 00 63 2 2 1 2 1 +0.494766 0 
01 03 00 64 1 2 0 2 0 +0.400974 0 
01 03 00 65 1 1 1 1 1 +1.514416 0 
01 03 00 66 1 2 0 1 1 +0.799772 0 
01 03 00 67 1 2 0 1 1 +0.469874 0 
01 03 00 68 1 1 1 1 1 +0.384285 0 
01 03 00 69 1 2 0 1 1 +0.546786 0 
01 03 00 70 1 1 1 1 1 +0.473784 0 
01 03 00 71 1 1 1 1 1 +0.447050 0 
01 04 01 00 1 2 0 2 1 +0.819993 0 
01 04 01 01 1 2 0 2 1 +0.431405 0 
01 04 01 02 1 1 1 1 1 +0.350360 0 
01 04 01 03 2 1 0 1 1 +0.476080 0 
01 04 01 04 1 1 1 1 1 +0.402348 0 
01 04 01 05 2 2 1 2 1 +0.397218 0 
01 04 01 06 2 2 1 2 1 +0.495350 0 
01 04 01 07 2 1 0 2 0 +0.513708 0 
01 04 01 08 1 1 1 1 1 +0.565778 0 
01 04 01 09 1 1 1 1 1 +0.554326 0 
01 04 01 10 2 2 1 2 1 +0.470254 0 
01 04 01 11 2 2 1 2 1 +0.460221 0 
01 04 01 12 2 1 0 1 1 +0.365671 0 
01 04 01 13 1 1 1 1 1 +0.513794 0 
01 04 01 14 2 1 0 1 1 +0.417639 0 
01 04 01 15 2 2 1 2 1 +0.549747 0 
01 04 01 16 1 1 1 1 1 +0.392810 0 
01 04 01 17 2 2 1 2 1 +0.331601 0 
01 04 01 18 1 2 0 2 1 +0.423776 0 
01 04 01 19 2 2 1 2 1 +0.452454 0 
01 04 01 20 2 2 1 2 1 +0.408863 0 
01 04 01 21 2 2 1 2 1 +0.392281 0 
01 04 01 22 2 1 0 1 1 +0.507069 0 
01 04 01 23 2 1 0 1 1 +0.442126 0 
01 04 01 24 1 2 0 2 1 +0.451842 0 
01 04 01 25 1 1 1 1 1 +0.380154 0 
01 04 01 26 2 1 0 1 1 +0.427910 0 
01 04 01 27 2 1 0 1 1 +0.512514 0 
01 04 01 28 1 1 1 1 1 +0.514826 0 
01 04 01 29 1 1 1 1 1 +0.442534 0 
01 04 01 30 1 1 1 1 1 +0.452120 0 
01 04 01 31 1 1 1 1 1 +0.549038 0 
01 04 01 32 1 2 0 2 1 +0.512694 0 
01 04 01 33 2 2 1 2 1 +0.492403 0 
01 04 01 34 1 1 1 1 1 +0.538755 0 
01 04 01 35 1 1 1 1 1 +0.546819 0 
01 04 01 36 1 1 1 1 1 +0.529935 0 
01 04 01 37 1 2 0 2 1 +0.705634 0 
01 04 01 38 1 2 0 2 1 +0.519584 0 
01 04 01 39 2 2 1 2 1 +0.451355 0 
01 04 01 40 1 1 1 1 1 +0.421813 0 
01 04 01 41 1 2 0 2 1 +0.341575 0 
01 04 01 42 1 2 0 2 1 +0.422699 0 
01 04 01 43 1 1 1 1 1 +0.468247 0 
01 04 01 44 2 1 0 1 1 +0.475650 0 
01 04 01 45 2 1 0 1 1 +0.642408 0 
01 04 01 46 1 1 1 1 1 +0.358608 0 
01 04 01 47 2 1 0 1 1 +0.386635 0 
01 04 01 48 1 2 0 2 1 +0.415378 0 
01 04 01 49 2 2 1 2 1 +0.444126 0 
01 04 01 50 2 1 0 1 1 +0.433958 0 
01 04 01 51 2 1 0 1 1 +0.423874 0 
01 04 01 52 1 2 0 2 1 +0.424649 0 
01 04 01 53 1 2 0 2 1 +0.385705 0 
01 04 01 54 2 2 1 2 1 +0.394140 0 
01 04 01 55 1 2 0 2 1 +0.352326 0 
01 04 01 56 2 2 1 2 1 +0.405660 0 
01 04 01 57 2 2 1 2 1 +0.380678 0 
01 04 01 58 2 2 1 2 1 +0.389754 0 
01 04 01 59 1 1 1 1 1 +0.426076 0 
01 04 01 60 2 1 0 1 1 +0.454848 0 
01 04 01 61 2 1 0 1 1 +0.374901 0 
01 04 01 62 2 1 0 1 1 +0.436692 0 
01 04 01 63 2 2 1 2 1 +0.485040 0 
01 04 01 64 1 2 0 2 1 +0.427723 0 
01 04 01 65 1 2 0 2 1 +0.389033 0 
01 04 01 66 2 2 1 2 1 +0.369507 0 
01 04 01 67 1 2 0 2 1 +0.372557 0 
01 04 01 68 1 2 0 2 1 +0.375330 0 
01 04 01 69 2 1 0 1 1 +0.392290 0 
01 04 01 70 1 2 0 2 1 +0.347619 0 
01 04 01 71 2 1 0 1 1 +0.420038 0 
01 05 00 00 2 1 0 2 1 +1.252516 0 
01 05 00 01 2 2 1 2 1 +0.478390 0 
01 05 00 02 2 1 0 2 1 +0.462818 0 
01 05 00 03 1 1 1 1 1 +0.444214 0 
01 05 00 04 2 1 0 2 1 +0.461777 0 
01 05 00 05 1 1 1 1 1 +0.541052 0 
01 05 00 06 1 1 1 1 1 +0.420520 0 
01 05 00 07 2 2 1 2 1 +0.371366 0 
01 05 00 08 1 2 0 2 0 +0.547371 0 
01 05 00 09 1 2 0 1 1 +0.533638 0 
01 05 00 10 1 2 0 1 1 +0.504922 0 
01 05 00 11 1 1 1 1 1 +0.386692 0 
01 05 00 12 1 2 0 1 1 +0.619634 0 
01 05 00 13 2 1 0 2 1 +0.419979 0 
01 05 00 14 1 2 0 1 1 +0.473679 0 
01 05 00 15 2 2 1 2 1 +0.416672 0 
01 05 00 16 2 1 0 2 1 +0.598997 0 
01 05 00 17 1 2 0 1 1 +0.658055 0 
01 05 00 18 2 1 0 2 1 +0.500037 0 
01 05 00 19 2 2 1 2 1 +0.426105 0 
01 05 00 20 2 1 0 2 1 +0.684018 0 
01 05 00 21 1 1 1 1 1 +0.671393 0 
01 05 00 22 2 2 1 2 1 +0.337150 0 
01 05 00 23 1 1 1 1 1 +0.350236 0 
01 05 00 24 2 2 1 2 1 +0.336536 0 
01 05 00 25 2 1 0 2 1 +0.626735 0 
01 05 00 26 1 2 0 1 1 +0.616248 0 
01 05 00 27 1 2 0 1 1 +0.570347 0 
01 05 00 28 1 1 1 1 1 +0.551735 0 
01 05 00 29 2 1 0 2 1 +0.591886 0 
01 05 00 30 1 1 1 1 1 +0.449387 0 
01 05 00 31 2 1 0 2 1 +0.507076 0 
01 05 00 32 2 2 1 2 1 +0.727436 0 
01 05 00 33 2 1 0 2 1 +0.517123 0 
01 05 00 34 2 1 0 2 1 +0.592397 0 
01 05 00 35 1 2 0 1 1 +0.640420 0 
01 05 00 36 2 1 0 2 1 +0.594343 0 
01 05 00 37 1 2 0 1 1 +0.687097 0 
01 05 00 38 2 2 1 2 1 +0.795515 0 
01 05 00 39 1 1 1 1 1 +0.379258 0 
01 05 00 40 2 1 0 2 1 +0.819707 0 
01 05 00 41 2 1 0 2 1 +0.450876 0 
01 05 00 42 1 2 0 1 1 +0.644887 0 
01 05 00 43 2 1 0 2 1 +1.124630 0 
01 05 00 44 2 2 1 2 1 +0.497226 0 
01 05 00 45 1 2 0 1 1 +0.739494 0 
01 05 00 46 1 2 0 1 1 +0.686296 0 
01 05 00 47 1 1 1 1 1 +0.657618 0 
01 05 00 48 1 2 0 1 1 +0.575504 0 
01 05 00 49 2 2 1 2 1 +0.500624 0 
01 05 00 50 2 2 1 2 1 +0.508190 0 
01 05 00 51 2 2 1 2 1 +0.414668 0 
01 05 00 52 1 1 1 1 1 +0.560419 0 
01 05 00 53 1 2 0 1 1 +0.624568 0 
01 05 00 54 2 2 1 2 1 +0.482387 0 
01 05 00 55 1 1 1 1 1 +0.774564 0 
01 05 00 56 2 2 1 2 1 +0.472955 0 
01 05 00 57 1 1 1 1 1 +0.485149 0 
01 05 00 58 1 2 0 1 1 +0.601383 0 
01 05 00 59 2 1 0 2 1 +0.520558 0 
01 05 00 60 1 1 1 1 1 +0.477900 0 
01 05 00 61 1 1 1 1 1 +0.448502 0 
01 05 00 62 2 2 1 2 1 +0.424974 0 
01 05 00 63 1 1 1 1 1 +0.369630 0 
01 05 00 64 1 1 1 1 1 +0.414298 0 
01 05 00 65 1 2 0 1 1 +0.756497 0 
01 05 00 66 1 1 1 1 1 +0.367693 0 
01 05 00 67 2 2 1 2 1 +0.368134 0 
01 05 00 68 2 2 1 2 1 +0.594873 0 
01 05 00 69 2 2 1 2 1 +0.455661 0 
01 05 00 70 1 2 0 1 1 +0.691701 0 
01 05 00 71 2 1 0 2 1 +0.497192 0 
01 06 01 00 2 1 0 1 1 +0.870704 0 
01 06 01 01 2 1 0 1 1 +0.570376 0 
01 06 01 02 2 2 1 2 1 +0.344177 0 
01 06 01 03 1 2 0 2 1 +0.326681 0 
01 06 01 04 1 1 1 1 1 +0.373496 0 
01 06 01 05 2 1 0 1 1 +0.500569 0 
01 06 01 06 2 1 0 1 1 +0.452423 0 
01 06 01 07 2 2 1 2 1 +0.445504 0 
01 06 01 08 1 2 0 2 1 +0.480787 0 
01 06 01 09 1 2 0 2 1 +0.518505 0 
01 06 01 10 2 2 1 2 1 +0.447581 0 
01 06 01 11 1 2 0 1 0 +0.857435 0 
01 06 01 12 1 1 1 1 1 +0.608122 0 
01 06 01 13 1 1 1 1 1 +0.401899 0 
01 06 01 14 1 1 1 1 1 +0.424736 0 
01 06 01 15 1 2 0 2 1 +0.375347 0 
01 06 01 16 2 2 1 2 1 +0.400463 0 
01 06 01 17 2 2 1 2 1 +0.384201 0 
01 06 01 18 2 1 0 1 1 +0.596899 0 
01 06 01 19 1 1 1 1 1 +0.449965 0 
01 06 01 20 2 2 1 2 1 +0.418021 0 
01 06 01 21 2 1 0 1 1 +0.684606 0 
01 06 01 22 2 1 0 1 1 +0.555617 0 
01 06 01 23 2 2 1 2 1 +0.480632 0 
01 06 01 24 1 2 0 2 1 +0.443089 0 
01 06 01 25 2 2 1 2 1 +0.359762 0 
01 06 01 26 2 1 0 1 1 +0.488459 0 
01 06 01 27 2 1 0 1 1 +0.488058 0 
01 06 01 28 1 2 0 2 1 +0.473442 0 
01 06 01 29 1 1 1 1 1 +0.752030 0 
01 06 01 30 2 2 1 2 1 +0.434060 0 
01 06 01 31 2 1 0 1 1 +0.502623 0 
01 06 01 32 2 1 0 1 1 +0.474755 0 
01 06 01 33 2 2 1 2 1 +0.432229 0 
01 06 01 34 2 2 1 2 1 +0.472527 0 
01 06 01 35 1 1 1 1 1 +0.432235 0 
01 06 01 36 2 1 0 1 1 +0.534869 0 
01 06 01 37 1 2 0 2 1 +0.392628 0 
01 06 01 38 1 2 0 2 1 +0.376304 0 
01 06 01 39 1 2 0 2 1 +0.331698 0 
01 06 01 40 2 2 1 2 1 +0.396064 0 
01 06 01 41 2 1 0 1 1 +0.478026 0 
01 06 01 42 2 1 0 1 1 +0.448844 0 
01 06 01 43 1 1 1 1 1 +0.528777 0 
01 06 01 44 1 2 0 2 1 +0.394798 0 
01 06 01 45 2 2 1 2 1 +0.398161 0 
01 06 01 46 2 1 0 1 1 +0.420976 0 
01 06 01 47 1 1 1 1 1 +0.408052 0 
01 06 01 48 1 1 1 1 1 +0.605010 0 
01 06 01 49 1 2 0 2 1 +0.653358 0 
01 06 01 50 1 1 1 1 1 +0.654230 0 
01 06 01 51 1 1 1 1 1 +0.412181 0 
01 06 01 52 2 2 1 2 1 +0.676356 0 
01 06 01 53 1 2 0 2 1 +0.582406 0 
01 06 01 54 1 1 1 1 1 +0.627277 0 
01 06 01 55 1 1 1 1 1 +0.606382 0 
01 06 01 56 2 2 1 2 1 +0.355500 0 
01 06 01 57 2 2 1 2 1 +0.481131 0 
01 06 01 58 2 1 0 1 1 +0.351120 0 
01 06 01 59 1 2 0 2 1 +0.367913 0 
01 06 01 60 1 1 1 1 1 +0.345397 0 
01 06 01 61 1 1 1 1 1 +0.608321 0 
01 06 01 62 2 1 0 1 1 +0.670380 0 
01 06 01 63 1 1 1 1 1 +0.406465 0 
01 06 01 64 1 1 1 1 1 +0.315150 0 
01 06 01 65 1 2 0 2 1 +0.416358 0 
01 06 01 66 2 1 0 1 1 +0.319030 0 
01 06 01 67 1 2 0 2 1 +0.299085 0 
01 06 01 68 2 2 1 2 1 +0.401219 0 
01 06 01 69 2 2 1 2 1 +0.373761 0 
01 06 01 70 1 2 0 2 1 +0.311965 0 
01 06 01 71 1 2 0 2 1 +0.509980 0 
01 07 00 00 1 1 1 1 1 +0.538758 0 
01 07 00 01 2 2 1 2 1 +0.390518 0 
01 07 00 02 1 2 0 1 1 +0.626054 0 
01 07 00 03 1 2 0 1 1 +0.504265 0 
01 07 00 04 1 2 0 1 1 +0.509266 0 
01 07 00 05 2 2 1 2 1 +0.478391 0 
01 07 00 06 1 2 0 1 1 +0.458089 0 
01 07 00 07 1 2 0 1 1 +0.549401 0 
01 07 00 08 2 1 0 2 1 +0.947630 0 
01 07 00 09 2 2 1 2 1 +0.527787 0 
01 07 00 10 1 1 1 1 1 +0.446151 0 
01 07 00 11 2 2 1 2 1 +0.358450 0 
01 07 00 12 1 1 1 1 1 +0.458859 0 
01 07 00 13 2 2 1 2 1 +0.424332 0 
