SubID,compName,taskType,Mode,TrialNum,Grade,refMapName,viewMapName,ImageOritentation,TheirResponse,TimeToRespond,ISIEnd,InitiResp,NextClicked,trueScore,zeroFloorScore,lastPositiveScore,Difficulty,itemLabel,EntryDTS
9001,PSYC-132589,TOTDay1,Training, 1,0, 2.jpg,2.jpg,90,270,6.208, 104.587,110.788,104.586,-1,0,0,1,PE2_90,2022-10-24 09:24:53.979
9001,PSYC-132589,TOTDay1,Training, 2,1, 2.jpg,2.jpg,180,180,5.601, 117.275,122.876,117.274,0,0,0,1,PE2_180,2022-10-24 09:25:06.060
9001,PSYC-132589,TOTDay1,Training, 3,0, 2.jpg,2.jpg,60,30,6.903, 125.22,132.123,125.219,-1,0,0,2,PM2_60,2022-10-24 09:25:15.306
9001,PSYC-132589,TOTDay1,Training, 4,0, 2.jpg,2.jpg,30,60,5.475, 136.494,141.969,136.493,-2,0,0,2,PM2_30,2022-10-24 09:25:25.153
9001,PSYC-132589,TOTDay1,Training, 5,0, 2.jpg,2.jpg,210,300,8.523, 144.452,152.975,144.451,-3,0,0,3,PH2_210,2022-10-24 09:25:36.159
9001,PSYC-132589,TOTDay1,Training, 6,1, 2.jpg,2.jpg,120,120,9.519, 163.412,172.931,163.411,-2,0,0,3,PH2_120,2022-10-24 09:25:56.115
9001,PSYC-132589,TOTDay1,Training, 7,1, 2.jpg,2.jpg,0,0,8.366, 174.43,182.795,174.429,-1,0,0,1,PE2_0,2022-10-24 09:26:05.979
9001,PSYC-132589,TOTDay1,Training, 8,0, 2.jpg,2.jpg,240,300,13.681, 183.77,197.451,183.769,-2,0,0,3,PH2_240,2022-10-24 09:26:20.635
9001,PSYC-132589,TOTDay1,Training, 9,0, 2.jpg,2.jpg,330,300,4.171, 200.018,204.189,200.018,-3,0,0,2,PM2_330,2022-10-24 09:26:27.373
9001,PSYC-132589,TOTDay1,Training, 10,0, 2.jpg,2.jpg,150,120,12.826, 205.657,218.483,205.656,-4,0,0,3,PH2_150,2022-10-24 09:26:41.667
9001,PSYC-132589,TOTDay1,Training, 11,1, 2.jpg,2.jpg,300,300,5.783, 220.753,226.536,220.753,-3,0,0,2,PM2_300,2022-10-24 09:26:49.720
9001,PSYC-132589,TOTDay1,Training, 12,1, 2.jpg,2.jpg,270,270,4.157, 228.582,232.739,228.582,-2,0,0,1,PE2_270,2022-10-24 09:26:55.923
9001,PSYC-132589,TOTDay1,Experiment, 1,1, 8.jpg,8.jpg,330,330,22.715, 236.432,259.147,233.71,1,0,0,2,BM8_330,2022-10-24 09:27:22.331
9001,PSYC-132589,TOTDay1,Experiment, 2,1, 6.jpg,6.jpg,90,90,14.883, 260.944,275.827,260.943,2,0,0,1,BE6_90,2022-10-24 09:27:39.011
9001,PSYC-132589,TOTDay1,Experiment, 3,0, 8.jpg,8.jpg,210,60,25.213, 277.083,302.297,277.083,1,0,0,3,AH8_210,2022-10-24 09:28:05.480
9001,PSYC-132589,TOTDay1,Experiment, 4,1, 6.jpg,6.jpg,30,30,14.251, 305.244,319.495,305.243,2,0,0,2,AM6_30,2022-10-24 09:28:22.678
9001,PSYC-132589,TOTDay1,Experiment, 5,1, 4.jpg,4.jpg,180,180,33.001, 320.784,353.786,320.784,3,0,0,1,AE4_180,2022-10-24 09:28:56.970
9001,PSYC-132589,TOTDay1,Experiment, 6,0, 10.jpg,10.jpg,150,30,29.973, 354.612,384.585,354.611,2,0,0,3,AH10_150,2022-10-24 09:29:27.770
9001,PSYC-132589,TOTDay1,Experiment, 7,0, 1.jpg,1.jpg,150,210,20.7, 385.754,406.454,385.753,1,0,0,3,BH1_150,2022-10-24 09:29:49.638
9001,PSYC-132589,TOTDay1,Experiment, 8,1, 3.jpg,3.jpg,90,90,11.691, 407.615,419.307,407.615,2,0,0,1,AE3_90,2022-10-24 09:30:02.490
9001,PSYC-132589,TOTDay1,Experiment, 9,1, 7.jpg,7.jpg,330,330,10.305, 420.126,430.431,420.126,3,0,0,2,AM7_330,2022-10-24 09:30:13.615
9001,PSYC-132589,TOTDay1,Experiment, 10,0, 9.jpg,9.jpg,240,300,24.743, 431.274,456.016,431.273,2,0,0,3,AH9_240,2022-10-24 09:30:39.200
9001,PSYC-132589,TOTDay1,Experiment, 11,0, 7.jpg,7.jpg,270,90,4.739, 459.296,464.035,459.295,1,0,0,1,BE7_270,2022-10-24 09:30:47.219
9001,PSYC-132589,TOTDay1,Experiment, 12,1, 11.jpg,11.jpg,60,60,22.454, 471.147,493.601,471.146,2,0,0,2,AM11_60,2022-10-24 09:31:16.784
9001,PSYC-132589,TOTDay1,Experiment, 13,0, 3.jpg,3.jpg,240,300,29.402, 494.479,523.881,494.478,1,0,0,3,BH3_240,2022-10-24 09:31:47.065
9001,PSYC-132589,TOTDay1,Experiment, 14,0, 9.jpg,9.jpg,30,150,22.916, 524.945,547.861,524.944,0,0,0,2,BM9_30,2022-10-24 09:32:11.045
9001,PSYC-132589,TOTDay1,Experiment, 15,1, 1.jpg,1.jpg,270,270,9.544, 548.894,558.438,548.893,1,0,0,1,AE1_270,2022-10-24 09:32:21.621
9001,PSYC-132589,TOTDay1,Experiment, 16,1, 4.jpg,4.jpg,210,210,30.519, 559.174,589.693,559.174,2,0,0,3,BH4_210,2022-10-24 09:32:52.877
9001,PSYC-132589,TOTDay1,Experiment, 17,1, 11.jpg,11.jpg,180,180,19.957, 590.479,610.437,590.479,3,0,0,1,BE11_180,2022-10-24 09:33:13.620
9001,PSYC-132589,TOTDay1,Experiment, 18,0, 10.jpg,10.jpg,60,120,13.907, 611.192,625.099,611.191,2,0,0,2,BM10_60,2022-10-24 09:33:28.283
9002,PSYC-134128,TOTDay1,Training, 1,0, 2.jpg,2.jpg,90,270,5.197, 21.823,27.014,21.822,-1,0,0,1,PE2_90,2022-10-24 09:38:39.604
9002,PSYC-134128,TOTDay1,Training, 2,1, 2.jpg,2.jpg,180,180,4.283, 32.118,36.4,32.118,0,0,0,1,PE2_180,2022-10-24 09:38:48.986
9002,PSYC-134128,TOTDay1,Training, 3,0, 2.jpg,2.jpg,60,120,10.3, 37.662,47.962,37.662,-1,0,0,2,PM2_60,2022-10-24 09:39:00.546
9002,PSYC-134128,TOTDay1,Training, 4,1, 2.jpg,2.jpg,30,30,7.067, 51.197,58.264,51.196,0,0,0,2,PM2_30,2022-10-24 09:39:10.849
9002,PSYC-134128,TOTDay1,Training, 5,0, 2.jpg,2.jpg,210,150,12.478, 59.143,71.622,59.143,-1,0,0,3,PH2_210,2022-10-24 09:39:24.206
9002,PSYC-134128,TOTDay1,Training, 6,0, 2.jpg,2.jpg,120,30,13.121, 79.196,92.318,79.196,-2,0,0,3,PH2_120,2022-10-24 09:39:44.902
9002,PSYC-134128,TOTDay1,Training, 7,1, 2.jpg,2.jpg,0,0,5.92, 100.255,106.175,100.254,-1,0,0,1,PE2_0,2022-10-24 09:39:58.759
9002,PSYC-134128,TOTDay1,Training, 8,0, 2.jpg,2.jpg,240,60,14.478, 108.546,123.024,108.546,-2,0,0,3,PH2_240,2022-10-24 09:40:15.608
9002,PSYC-134128,TOTDay1,Training, 9,0, 2.jpg,2.jpg,330,30,5.083, 125.834,130.918,125.834,-3,0,0,2,PM2_330,2022-10-24 09:40:23.502
9002,PSYC-134128,TOTDay1,Training, 10,1, 2.jpg,2.jpg,150,150,13.291, 136.565,149.856,136.564,-2,0,0,3,PH2_150,2022-10-24 09:40:42.440
9002,PSYC-134128,TOTDay1,Training, 11,0, 2.jpg,2.jpg,300,210,13.454, 151.968,165.422,151.968,-3,0,0,2,PM2_300,2022-10-24 09:40:58.006
9002,PSYC-134128,TOTDay1,Training, 12,1, 2.jpg,2.jpg,270,270,8.661, 166.283,174.944,166.282,-2,0,0,1,PE2_270,2022-10-24 09:41:07.528
9002,PSYC-134128,TOTDay1,Experiment, 1,0, 10.jpg,10.jpg,60,30,10.272, 177.93,188.202,176.046,-1,0,0,2,BM10_60,2022-10-24 09:41:20.786
9002,PSYC-134128,TOTDay1,Experiment, 2,0, 9.jpg,9.jpg,240,270,10.714, 189.961,200.676,189.961,-2,0,0,3,AH9_240,2022-10-24 09:41:33.259
9002,PSYC-134128,TOTDay1,Experiment, 3,0, 4.jpg,4.jpg,180,210,9.397, 201.446,210.844,201.446,-3,0,0,1,AE4_180,2022-10-24 09:41:43.428
9002,PSYC-134128,TOTDay1,Experiment, 4,1, 11.jpg,11.jpg,60,60,9.896, 211.668,221.564,211.668,-2,0,0,2,AM11_60,2022-10-24 09:41:54.148
9002,PSYC-134128,TOTDay1,Experiment, 5,1, 11.jpg,11.jpg,180,180,7.343, 222.776,230.12,222.776,-1,0,0,1,BE11_180,2022-10-24 09:42:02.703
9002,PSYC-134128,TOTDay1,Experiment, 6,0, 10.jpg,10.jpg,150,240,16.697, 231.476,248.174,231.476,-2,0,0,3,AH10_150,2022-10-24 09:42:20.757
9002,PSYC-134128,TOTDay1,Experiment, 7,1, 9.jpg,9.jpg,30,30,4.956, 248.889,253.846,248.888,-1,0,0,2,BM9_30,2022-10-24 09:42:26.429
9002,PSYC-134128,TOTDay1,Experiment, 8,1, 7.jpg,7.jpg,270,270,13.673, 254.521,268.195,254.521,0,0,0,1,BE7_270,2022-10-24 09:42:40.778
9002,PSYC-134128,TOTDay1,Experiment, 9,1, 4.jpg,4.jpg,210,210,13.316, 268.962,282.278,268.962,1,0,0,3,BH4_210,2022-10-24 09:42:54.862
9002,PSYC-134128,TOTDay1,Experiment, 10,1, 8.jpg,8.jpg,210,210,17.491, 283.005,300.496,283.004,2,0,0,3,AH8_210,2022-10-24 09:43:13.079
9002,PSYC-134128,TOTDay1,Experiment, 11,0, 1.jpg,1.jpg,270,300,16.771, 301.242,318.014,301.242,1,0,0,1,AE1_270,2022-10-24 09:43:30.597
9002,PSYC-134128,TOTDay1,Experiment, 12,1, 8.jpg,8.jpg,330,330,6.639, 318.67,325.31,318.67,2,0,0,2,BM8_330,2022-10-24 09:43:37.894
9002,PSYC-134128,TOTDay1,Experiment, 13,0, 6.jpg,6.jpg,30,300,10.855, 325.779,336.634,325.778,1,0,0,2,AM6_30,2022-10-24 09:43:49.218
9002,PSYC-134128,TOTDay1,Experiment, 14,0, 1.jpg,1.jpg,150,330,25.686, 337.191,362.877,337.19,0,0,0,3,BH1_150,2022-10-24 09:44:15.460
9002,PSYC-134128,TOTDay1,Experiment, 15,0, 3.jpg,3.jpg,90,60,31.851, 363.413,395.264,363.412,-1,0,0,1,AE3_90,2022-10-24 09:44:47.848
9002,PSYC-134128,TOTDay1,Experiment, 16,0, 6.jpg,6.jpg,90,300,9.079, 395.911,404.99,395.91,-2,0,0,1,BE6_90,2022-10-24 09:44:57.574
9002,PSYC-134128,TOTDay1,Experiment, 17,1, 7.jpg,7.jpg,330,330,4.087, 405.474,409.562,405.474,-1,0,0,2,AM7_330,2022-10-24 09:45:02.145
9002,PSYC-134128,TOTDay1,Experiment, 18,1, 3.jpg,3.jpg,240,240,8.145, 410.226,418.371,410.226,0,0,0,3,BH3_240,2022-10-24 09:45:10.954
9003,PSYC-134130,TOTDay1,Training, 1,0, 2.jpg,2.jpg,90,60,9.205, 48.378,57.576,48.371,-1,0,0,1,PE2_90,2022-10-24 10:14:11.791
9003,PSYC-134130,TOTDay1,Training, 2,0, 2.jpg,2.jpg,180,240,8.71, 61.548,70.257,61.547,-2,0,0,1,PE2_180,2022-10-24 10:14:24.466
9003,PSYC-134130,TOTDay1,Training, 3,0, 2.jpg,2.jpg,60,150,9.769, 78.548,88.317,78.547,-3,0,0,2,PM2_60,2022-10-24 10:14:42.525
9003,PSYC-134130,TOTDay1,Training, 4,1, 2.jpg,2.jpg,30,30,4.076, 93.615,97.692,93.615,-2,0,0,2,PM2_30,2022-10-24 10:14:51.900
9003,PSYC-134130,TOTDay1,Training, 5,0, 2.jpg,2.jpg,210,240,6.367, 99.7,106.067,99.699,-3,0,0,3,PH2_210,2022-10-24 10:15:00.276
9003,PSYC-134130,TOTDay1,Training, 6,0, 2.jpg,2.jpg,120,90,4.043, 114.482,118.525,114.481,-4,0,0,3,PH2_120,2022-10-24 10:15:12.734
9003,PSYC-134130,TOTDay1,Training, 7,1, 2.jpg,2.jpg,0,0,1.973, 125.38,127.353,125.379,-3,0,0,1,PE2_0,2022-10-24 10:15:21.562
9003,PSYC-134130,TOTDay1,Training, 8,1, 2.jpg,2.jpg,240,240,6.126, 129.938,136.064,129.937,-2,0,0,3,PH2_240,2022-10-24 10:15:30.273
9003,PSYC-134130,TOTDay1,Training, 9,0, 2.jpg,2.jpg,330,30,9.735, 139.976,149.712,139.976,-3,0,0,2,PM2_330,2022-10-24 10:15:43.921
9003,PSYC-134130,TOTDay1,Training, 10,0, 2.jpg,2.jpg,150,300,4.853, 151.28,156.133,151.28,-4,0,0,3,PH2_150,2022-10-24 10:15:50.342
9003,PSYC-134130,TOTDay1,Training, 11,0, 2.jpg,2.jpg,300,330,3.662, 157.557,161.219,157.557,-5,0,0,2,PM2_300,2022-10-24 10:15:55.428
9003,PSYC-134130,TOTDay1,Training, 12,0, 2.jpg,2.jpg,270,90,5.591, 162.392,167.983,162.392,-6,0,0,1,PE2_270,2022-10-24 10:16:02.193
9003,PSYC-134130,TOTDay1,Experiment, 1,0, 8.jpg,8.jpg,210,150,9.609, 171.444,181.053,169.259,-1,0,0,3,AH8_210,2022-10-24 10:16:15.262
9003,PSYC-134130,TOTDay1,Experiment, 2,0, 4.jpg,4.jpg,180,210,7.163, 182.682,189.845,182.681,-2,0,0,1,AE4_180,2022-10-24 10:16:24.054
9003,PSYC-134130,TOTDay1,Experiment, 3,0, 10.jpg,10.jpg,60,240,2.327, 192.288,194.615,192.287,-3,0,0,2,BM10_60,2022-10-24 10:16:28.825
9003,PSYC-134130,TOTDay1,Experiment, 4,0, 4.jpg,4.jpg,210,180,4.651, 197.542,202.193,197.542,-4,0,0,3,BH4_210,2022-10-24 10:16:36.402
9003,PSYC-134130,TOTDay1,Experiment, 5,0, 11.jpg,11.jpg,60,270,3.476, 203.011,206.488,203.011,-5,0,0,2,AM11_60,2022-10-24 10:16:40.697
9003,PSYC-134130,TOTDay1,Experiment, 6,0, 6.jpg,6.jpg,90,120,4.807, 206.98,211.787,206.98,-6,0,0,1,BE6_90,2022-10-24 10:16:45.996
9003,PSYC-134130,TOTDay1,Experiment, 7,0, 3.jpg,3.jpg,240,300,8.022, 212.303,220.325,212.303,-7,0,0,3,BH3_240,2022-10-24 10:16:54.535
9003,PSYC-134130,TOTDay1,Experiment, 8,0, 6.jpg,6.jpg,30,60,2.498, 221.013,223.511,221.013,-8,0,0,2,AM6_30,2022-10-24 10:16:57.721
9003,PSYC-134130,TOTDay1,Experiment, 9,0, 11.jpg,11.jpg,180,150,2.607, 226.75,229.357,226.749,-9,0,0,1,BE11_180,2022-10-24 10:17:03.567
9003,PSYC-134130,TOTDay1,Experiment, 10,0, 7.jpg,7.jpg,330,150,2.557, 232.852,235.409,232.851,-10,0,0,2,AM7_330,2022-10-24 10:17:09.619
9003,PSYC-134130,TOTDay1,Experiment, 11,0, 3.jpg,3.jpg,90,120,2.237, 236.162,238.399,236.161,-11,0,0,1,AE3_90,2022-10-24 10:17:12.609
9003,PSYC-134130,TOTDay1,Experiment, 12,0, 1.jpg,1.jpg,150,0,0.339, 238.592,238.931,238.591,-12,0,0,3,BH1_150,2022-10-24 10:17:13.141
9003,PSYC-134130,TOTDay1,Experiment, 13,0, 9.jpg,9.jpg,240,90,1.789, 239.726,241.516,239.726,-13,0,0,3,AH9_240,2022-10-24 10:17:15.725
9003,PSYC-134130,TOTDay1,Experiment, 14,0, 8.jpg,8.jpg,330,210,2.533, 241.894,244.427,241.893,-14,0,0,2,BM8_330,2022-10-24 10:17:18.637
9003,PSYC-134130,TOTDay1,Experiment, 15,0, 1.jpg,1.jpg,270,150,2.891, 244.792,247.683,244.792,-15,0,0,1,AE1_270,2022-10-24 10:17:21.893
9003,PSYC-134130,TOTDay1,Experiment, 16,0, 9.jpg,9.jpg,30,0,0.425, 248.078,248.503,248.077,-16,0,0,2,BM9_30,2022-10-24 10:17:22.714
9003,PSYC-134130,TOTDay1,Experiment, 17,0, 7.jpg,7.jpg,270,60,3.673, 249.216,252.889,249.215,-17,0,0,1,BE7_270,2022-10-24 10:17:27.099
9003,PSYC-134130,TOTDay1,Experiment, 18,0, 10.jpg,10.jpg,150,120,2.382, 253.264,255.645,253.263,-18,0,0,3,AH10_150,2022-10-24 10:17:29.856
9005,PSYC-132589,TOTDay1,Training, 1,1, 2.jpg,2.jpg,90,90,4.288, 68.271,72.557,68.27,1,0,0,1,PE2_90,2022-10-24 12:18:17.620
9005,PSYC-132589,TOTDay1,Training, 2,1, 2.jpg,2.jpg,180,180,5.211, 76.095,81.307,76.095,2,0,0,1,PE2_180,2022-10-24 12:18:26.368
9005,PSYC-132589,TOTDay1,Training, 3,0, 2.jpg,2.jpg,60,120,4.323, 82.15,86.473,82.149,1,0,0,2,PM2_60,2022-10-24 12:18:31.533
9005,PSYC-132589,TOTDay1,Training, 4,1, 2.jpg,2.jpg,30,30,5.603, 91.469,97.073,91.469,2,0,0,2,PM2_30,2022-10-24 12:18:42.134
9005,PSYC-132589,TOTDay1,Training, 5,0, 2.jpg,2.jpg,210,330,4.077, 98.197,102.275,98.197,1,0,0,3,PH2_210,2022-10-24 12:18:47.335
9005,PSYC-132589,TOTDay1,Training, 6,1, 2.jpg,2.jpg,120,120,7.605, 108.735,116.341,108.735,2,0,0,3,PH2_120,2022-10-24 12:19:01.402
9005,PSYC-132589,TOTDay1,Training, 7,1, 2.jpg,2.jpg,0,0,3.76, 117.445,121.205,117.445,3,0,0,1,PE2_0,2022-10-24 12:19:06.266
9005,PSYC-132589,TOTDay1,Training, 8,0, 2.jpg,2.jpg,240,60,12.151, 121.981,134.133,121.981,2,0,0,3,PH2_240,2022-10-24 12:19:19.194
9005,PSYC-132589,TOTDay1,Training, 9,0, 2.jpg,2.jpg,330,210,4.667, 135.679,140.347,135.679,1,0,0,2,PM2_330,2022-10-24 12:19:25.407
9005,PSYC-132589,TOTDay1,Training, 10,0, 2.jpg,2.jpg,150,210,6.603, 141.154,147.757,141.153,0,0,0,3,PH2_150,2022-10-24 12:19:32.817
9005,PSYC-132589,TOTDay1,Training, 11,0, 2.jpg,2.jpg,300,210,8.567, 148.47,157.037,148.47,-1,0,0,2,PM2_300,2022-10-24 12:19:42.098
9005,PSYC-132589,TOTDay1,Training, 12,1, 2.jpg,2.jpg,270,270,4.999, 158.269,163.269,158.269,0,0,0,1,PE2_270,2022-10-24 12:19:48.330
9005,PSYC-132589,TOTDay1,Experiment, 1,0, 3.jpg,3.jpg,240,60,10.653, 165.964,176.617,163.915,-1,0,0,3,BH3_240,2022-10-24 12:20:01.678
9005,PSYC-132589,TOTDay1,Experiment, 2,0, 11.jpg,11.jpg,60,210,8.929, 177.975,186.904,177.975,-2,0,0,2,AM11_60,2022-10-24 12:20:11.965
9005,PSYC-132589,TOTDay1,Experiment, 3,1, 6.jpg,6.jpg,90,90,6.598, 187.725,194.323,187.725,-1,0,0,1,BE6_90,2022-10-24 12:20:19.384
9005,PSYC-132589,TOTDay1,Experiment, 4,1, 7.jpg,7.jpg,330,330,9.879, 195.173,205.052,195.173,0,0,0,2,AM7_330,2022-10-24 12:20:30.113
9005,PSYC-132589,TOTDay1,Experiment, 5,1, 4.jpg,4.jpg,180,180,5.628, 206.005,211.633,206.005,1,0,0,1,AE4_180,2022-10-24 12:20:36.694
9005,PSYC-132589,TOTDay1,Experiment, 6,0, 4.jpg,4.jpg,210,150,8.402, 214.399,222.801,214.399,0,0,0,3,BH4_210,2022-10-24 12:20:47.862
9005,PSYC-132589,TOTDay1,Experiment, 7,0, 10.jpg,10.jpg,60,120,11.065, 223.498,234.563,223.497,-1,0,0,2,BM10_60,2022-10-24 12:20:59.623
9005,PSYC-132589,TOTDay1,Experiment, 8,0, 3.jpg,3.jpg,90,180,4.224, 235.143,239.367,235.143,-2,0,0,1,AE3_90,2022-10-24 12:21:04.427
9005,PSYC-132589,TOTDay1,Experiment, 9,0, 9.jpg,9.jpg,240,210,16.587, 240.169,256.757,240.169,-3,0,0,3,AH9_240,2022-10-24 12:21:21.817
9005,PSYC-132589,TOTDay1,Experiment, 10,0, 8.jpg,8.jpg,210,120,11.955, 257.409,269.365,257.409,-4,0,0,3,AH8_210,2022-10-24 12:21:34.425
9005,PSYC-132589,TOTDay1,Experiment, 11,0, 8.jpg,8.jpg,330,300,9.13, 269.945,279.075,269.945,-5,0,0,2,BM8_330,2022-10-24 12:21:44.136
9005,PSYC-132589,TOTDay1,Experiment, 12,1, 1.jpg,1.jpg,270,270,9.963, 279.636,289.599,279.635,-4,0,0,1,AE1_270,2022-10-24 12:21:54.660
9005,PSYC-132589,TOTDay1,Experiment, 13,0, 7.jpg,7.jpg,270,90,5.805, 290.393,296.199,290.393,-5,0,0,1,BE7_270,2022-10-24 12:22:01.259
9005,PSYC-132589,TOTDay1,Experiment, 14,0, 10.jpg,10.jpg,150,120,17.299, 300.314,317.613,300.313,-6,0,0,3,AH10_150,2022-10-24 12:22:22.674
9005,PSYC-132589,TOTDay1,Experiment, 15,0, 9.jpg,9.jpg,30,0,10.232, 318.239,328.471,318.239,-7,0,0,2,BM9_30,2022-10-24 12:22:33.533
9005,PSYC-132589,TOTDay1,Experiment, 16,0, 6.jpg,6.jpg,30,330,9.519, 329.023,338.543,329.023,-8,0,0,2,AM6_30,2022-10-24 12:22:43.604
9005,PSYC-132589,TOTDay1,Experiment, 17,0, 1.jpg,1.jpg,150,90,7.953, 339.188,347.141,339.187,-9,0,0,3,BH1_150,2022-10-24 12:22:52.202
9005,PSYC-132589,TOTDay1,Experiment, 18,0, 11.jpg,11.jpg,180,330,22.804, 347.699,370.503,347.698,-10,0,0,1,BE11_180,2022-10-24 12:23:15.564
9004,PSYC-134128,TOTDay1,Training, 1,0, 2.jpg,2.jpg,90,180,8.614, 44.26,52.872,44.259,-1,0,0,1,PE2_90,2022-10-24 12:41:46.130
9004,PSYC-134128,TOTDay1,Training, 2,0, 2.jpg,2.jpg,180,0,3.927, 62.11,66.037,62.109,-2,0,0,1,PE2_180,2022-10-24 12:41:59.293
9004,PSYC-134128,TOTDay1,Training, 3,0, 2.jpg,2.jpg,60,120,8.263, 73.262,81.525,73.261,-3,0,0,2,PM2_60,2022-10-24 12:42:14.782
9004,PSYC-134128,TOTDay1,Training, 4,1, 2.jpg,2.jpg,30,30,6.068, 84.374,90.442,84.373,-2,0,0,2,PM2_30,2022-10-24 12:42:23.698
9004,PSYC-134128,TOTDay1,Training, 5,0, 2.jpg,2.jpg,210,240,6.851, 92.668,99.519,92.667,-3,0,0,3,PH2_210,2022-10-24 12:42:32.775
9004,PSYC-134128,TOTDay1,Training, 6,0, 2.jpg,2.jpg,120,0,0.155, 106.664,106.818,106.663,-4,0,0,3,PH2_120,2022-10-24 12:42:40.074
9004,PSYC-134128,TOTDay1,Training, 7,1, 2.jpg,2.jpg,0,0,4.413, 120.374,124.787,120.373,-3,0,0,1,PE2_0,2022-10-24 12:42:58.043
9004,PSYC-134128,TOTDay1,Training, 8,0, 2.jpg,2.jpg,240,210,6.311, 126.027,132.339,126.027,-4,0,0,3,PH2_240,2022-10-24 12:43:05.595
9004,PSYC-134128,TOTDay1,Training, 9,1, 2.jpg,2.jpg,330,330,4.627, 134.509,139.137,134.509,-3,0,0,2,PM2_330,2022-10-24 12:43:12.393
9004,PSYC-134128,TOTDay1,Training, 10,1, 2.jpg,2.jpg,150,150,4.219, 140.936,145.155,140.935,-2,0,0,3,PH2_150,2022-10-24 12:43:18.411
9004,PSYC-134128,TOTDay1,Training, 11,1, 2.jpg,2.jpg,300,300,5.447, 146.003,151.451,146.003,-1,0,0,2,PM2_300,2022-10-24 12:43:24.706
9004,PSYC-134128,TOTDay1,Training, 12,0, 2.jpg,2.jpg,270,90,3.969, 152.652,156.621,152.651,-2,0,0,1,PE2_270,2022-10-24 12:43:29.877
9004,PSYC-134128,TOTDay1,Experiment, 1,0, 6.jpg,6.jpg,90,300,30.145, 159.486,189.631,157.605,-1,0,0,1,BE6_90,2022-10-24 12:44:02.887
9004,PSYC-134128,TOTDay1,Experiment, 2,0, 1.jpg,1.jpg,150,240,13.861, 190.416,204.277,190.415,-2,0,0,3,BH1_150,2022-10-24 12:44:17.533
9004,PSYC-134128,TOTDay1,Experiment, 3,1, 10.jpg,10.jpg,60,60,6.641, 205.413,212.055,205.413,-1,0,0,2,BM10_60,2022-10-24 12:44:25.311
9004,PSYC-134128,TOTDay1,Experiment, 4,0, 11.jpg,11.jpg,60,240,11.684, 212.756,224.441,212.755,-2,0,0,2,AM11_60,2022-10-24 12:44:37.696
9004,PSYC-134128,TOTDay1,Experiment, 5,0, 4.jpg,4.jpg,210,150,7.119, 225.264,232.383,225.263,-3,0,0,3,BH4_210,2022-10-24 12:44:45.639
9004,PSYC-134128,TOTDay1,Experiment, 6,0, 11.jpg,11.jpg,180,30,5.883, 233.732,239.615,233.731,-4,0,0,1,BE11_180,2022-10-24 12:44:52.871
9004,PSYC-134128,TOTDay1,Experiment, 7,0, 6.jpg,6.jpg,30,60,3.642, 240.17,243.812,240.169,-5,0,0,2,AM6_30,2022-10-24 12:44:57.068
9004,PSYC-134128,TOTDay1,Experiment, 8,0, 3.jpg,3.jpg,90,120,3.832, 244.771,248.603,244.771,-6,0,0,1,AE3_90,2022-10-24 12:45:01.859
9004,PSYC-134128,TOTDay1,Experiment, 9,0, 3.jpg,3.jpg,240,0,0.757, 249.112,249.869,249.111,-7,0,0,3,BH3_240,2022-10-24 12:45:03.125
9004,PSYC-134128,TOTDay1,Experiment, 10,0, 1.jpg,1.jpg,270,180,4.765, 252.808,257.573,252.807,-8,0,0,1,AE1_270,2022-10-24 12:45:10.829
9004,PSYC-134128,TOTDay1,Experiment, 11,0, 8.jpg,8.jpg,330,150,10.082, 258.635,268.717,258.635,-9,0,0,2,BM8_330,2022-10-24 12:45:21.973
9004,PSYC-134128,TOTDay1,Experiment, 12,1, 10.jpg,10.jpg,150,150,6.214, 269.181,275.395,269.181,-8,0,0,3,AH10_150,2022-10-24 12:45:28.651
9004,PSYC-134128,TOTDay1,Experiment, 13,0, 8.jpg,8.jpg,210,30,6.123, 275.894,282.017,275.893,-9,0,0,3,AH8_210,2022-10-24 12:45:35.273
9004,PSYC-134128,TOTDay1,Experiment, 14,0, 4.jpg,4.jpg,180,330,7.348, 282.53,289.879,282.53,-10,0,0,1,AE4_180,2022-10-24 12:45:43.136
9004,PSYC-134128,TOTDay1,Experiment, 15,0, 7.jpg,7.jpg,330,300,11.961, 290.31,302.271,290.31,-11,0,0,2,AM7_330,2022-10-24 12:45:55.527
9004,PSYC-134128,TOTDay1,Experiment, 16,0, 7.jpg,7.jpg,270,60,10.278, 302.728,313.005,302.727,-12,0,0,1,BE7_270,2022-10-24 12:46:06.263
9004,PSYC-134128,TOTDay1,Experiment, 17,0, 9.jpg,9.jpg,30,0,0.883, 313.441,314.325,313.441,-13,0,0,2,BM9_30,2022-10-24 12:46:07.581
9004,PSYC-134128,TOTDay1,Experiment, 18,0, 9.jpg,9.jpg,240,0,0.757, 315.949,316.707,315.949,-14,0,0,3,AH9_240,2022-10-24 12:46:09.963
9006,PSYC-132589,TOTDay1,Training, 1,0, 2.jpg,2.jpg,90,270,7.361, 16.1,23.458,16.099,-1,0,0,1,PE2_90,2022-10-25 09:25:46.044
9006,PSYC-132589,TOTDay1,Training, 2,1, 2.jpg,2.jpg,180,180,10.094, 29.978,40.072,29.978,0,0,0,1,PE2_180,2022-10-25 09:26:02.655
