subject,session,date,time,condition,block,trial,rt,wait_time,probe_resp
9022,1,10/06/22,13:08,grey,real,49,0.9457317,5000,NA
9022,1,10/06/22,13:08,grey,real,50,0.4065535,5500,NA
9022,1,10/06/22,13:08,grey,real,51,0.4990272,3000,NA
9022,1,10/06/22,13:08,grey,real,52,0.4221426,5500,NA
9022,1,10/06/22,13:08,grey,real,53,0.3659297,8000,NA
9022,1,10/06/22,13:08,grey,real,54,0.3894378,3000,NA
9022,1,10/06/22,13:08,grey,real,55,0,5000,NA
9022,1,10/06/22,13:08,grey,real,56,0.4884243,2000,1
9022,1,10/06/22,13:08,grey,real,57,0.305183,6500,NA
9022,1,10/06/22,13:08,grey,real,58,0.4141802,6500,NA
9022,1,10/06/22,13:08,grey,real,59,0.8496818,2500,NA
9022,1,10/06/22,13:08,grey,real,60,0.3606494,3500,NA
9023,1,10/06/22,13:24,grey,practice,1,0,7000,NA
9023,1,10/06/22,13:24,grey,practice,2,0.28818,3000,NA
9023,1,10/06/22,13:24,grey,practice,3,0.3270781,3500,NA
9023,1,10/06/22,13:24,grey,practice,4,0.3597476,6000,NA
9023,1,10/06/22,13:24,grey,practice,5,0,3500,NA
9023,1,10/06/22,13:24,grey,real,1,0.3733699,7000,NA
9023,1,10/06/22,13:24,grey,real,2,0.4293296,5000,NA
9023,1,10/06/22,13:24,grey,real,3,0.9082081,4000,NA
9023,1,10/06/22,13:24,grey,real,4,0.3328834,6000,NA
9023,1,10/06/22,13:24,grey,real,5,0.3951216,4000,NA
9023,1,10/06/22,13:24,grey,real,6,0.3650916,8000,NA
9023,1,10/06/22,13:24,grey,real,7,0.4517475,3500,NA
9023,1,10/06/22,13:24,grey,real,8,0.4036267,4500,2
9023,1,10/06/22,13:24,grey,real,9,0.3620018,5000,NA
9023,1,10/06/22,13:24,grey,real,10,0.4522297,2000,NA
9023,1,10/06/22,13:24,grey,real,11,0.3681953,5500,NA
9023,1,10/06/22,13:24,grey,real,12,0.8027422,3000,NA
9023,1,10/06/22,13:24,grey,real,13,0.3746549,8000,NA
9023,1,10/06/22,13:24,grey,real,14,0.3544746,7000,NA
9023,1,10/06/22,13:24,grey,real,15,0.3293713,6500,NA
9023,1,10/06/22,13:24,grey,real,16,0,4500,2
9023,1,10/06/22,13:24,grey,real,17,0.3987022,3000,NA
9023,1,10/06/22,13:24,grey,real,18,0.4435762,2000,NA
9023,1,10/06/22,13:24,grey,real,19,0.421295,7500,NA
9023,1,10/06/22,13:24,grey,real,20,0.3959949,4500,NA
9023,1,10/06/22,13:24,grey,real,21,0.3738762,7000,NA
9023,1,10/06/22,13:24,grey,real,22,0.4696225,5500,NA
9023,1,10/06/22,13:24,grey,real,23,0.4667834,6500,NA
9023,1,10/06/22,13:24,grey,real,24,0.3881676,4000,2
9023,1,10/06/22,13:24,grey,real,25,0.3122771,4000,NA
9023,1,10/06/22,13:24,grey,real,26,0.3796106,6500,NA
9023,1,10/06/22,13:24,grey,real,27,0.4666802,3000,NA
9023,1,10/06/22,13:24,grey,real,28,0.3777648,3000,NA
9023,1,10/06/22,13:24,grey,real,29,0.3740905,3000,NA
9023,1,10/06/22,13:24,grey,real,30,0.3592549,5000,NA
9023,1,10/06/22,13:24,grey,real,31,0.4106384,5000,NA
9023,1,10/06/22,13:24,grey,real,32,0.4185029,7000,3
9023,1,10/06/22,13:24,grey,real,33,0.3422706,7500,NA
9023,1,10/06/22,13:24,grey,real,34,0.3920408,2500,NA
9023,1,10/06/22,13:24,grey,real,35,0.4245733,2000,NA
9023,1,10/06/22,13:24,grey,real,36,0.8419624,4500,NA
9023,1,10/06/22,13:24,grey,real,37,0.3708525,7500,NA
9023,1,10/06/22,13:24,grey,real,38,0.4343036,6000,NA
9023,1,10/06/22,13:24,grey,real,39,0.4798805,2500,NA
9023,1,10/06/22,13:24,grey,real,40,0.50497,7000,3
9023,1,10/06/22,13:24,grey,real,41,0.4567197,4500,NA
9023,1,10/06/22,13:24,grey,real,42,0.3943981,7000,NA
9023,1,10/06/22,13:24,grey,real,43,0.3609692,7000,NA
9023,1,10/06/22,13:24,grey,real,44,0.5486716,3000,NA
9023,1,10/06/22,13:24,grey,real,45,0.4095893,3000,NA
9023,1,10/06/22,13:24,grey,real,46,0.3641056,5000,NA
9023,1,10/06/22,13:24,grey,real,47,0.3852655,5500,NA
9023,1,10/06/22,13:24,grey,real,48,0.4319336,6500,3
9023,1,10/06/22,13:24,grey,real,49,0.3953812,6500,NA
9023,1,10/06/22,13:24,grey,real,50,0.4163379,6500,NA
9023,1,10/06/22,13:24,grey,real,51,0.4628119,4500,NA
9023,1,10/06/22,13:24,grey,real,52,0.5599218,8000,NA
9023,1,10/06/22,13:24,grey,real,53,0.4268217,6500,NA
9023,1,10/06/22,13:24,grey,real,54,0.5360138,2500,NA
9023,1,10/06/22,13:24,grey,real,55,0.4242893,6000,NA
9023,1,10/06/22,13:24,grey,real,56,0.5899209,2000,3
9023,1,10/06/22,13:24,grey,real,57,0.4419535,2000,NA
9023,1,10/06/22,13:24,grey,real,58,0.7759224,8000,NA
9023,1,10/06/22,13:24,grey,real,59,0.3558328,6500,NA
9023,1,10/06/22,13:24,grey,real,60,0.3996395,4000,NA
9024,1,10/06/22,16:15,grey,practice,1,0,5000,NA
9024,1,10/06/22,16:15,grey,practice,2,0.5057347,5500,NA
9024,1,10/06/22,16:15,grey,practice,3,0,7500,NA
9024,1,10/06/22,16:15,grey,practice,4,0,4000,NA
9024,1,10/06/22,16:15,grey,practice,5,0.3657944,7000,NA
9024,1,10/06/22,16:15,grey,real,1,0.4632198,2000,NA
9024,1,10/06/22,16:15,grey,real,2,0.377831,6500,NA
9024,1,10/06/22,16:15,grey,real,3,0.3680001,2500,NA
9024,1,10/06/22,16:15,grey,real,4,0.4310364,2000,NA
9024,1,10/06/22,16:15,grey,real,5,0,7500,NA
9024,1,10/06/22,16:15,grey,real,6,0.3856289,6500,NA
9024,1,10/06/22,16:15,grey,real,7,0.3356226,7500,NA
9024,1,10/06/22,16:15,grey,real,8,0,2500,1
9024,1,10/06/22,16:15,grey,real,9,0.3330462,6000,NA
9024,1,10/06/22,16:15,grey,real,10,0.4149292,7500,NA
9024,1,10/06/22,16:15,grey,real,11,0.3581046,2500,NA
9024,1,10/06/22,16:15,grey,real,12,0.3769692,6500,NA
9024,1,10/06/22,16:15,grey,real,13,0.390689,6000,NA
9024,1,10/06/22,16:15,grey,real,14,0.3450737,4500,NA
9024,1,10/06/22,16:15,grey,real,15,0.3406621,4500,NA
9024,1,10/06/22,16:15,grey,real,16,0.3423362,7000,1
9024,1,10/06/22,16:15,grey,real,17,0.6489756,3500,NA
9024,1,10/06/22,16:15,grey,real,18,0.3914283,4500,NA
9024,1,10/06/22,16:15,grey,real,19,0,4000,NA
9024,1,10/06/22,16:15,grey,real,20,0.3982927,3500,NA
9024,1,10/06/22,16:15,grey,real,21,0,8000,NA
9024,1,10/06/22,16:15,grey,real,22,0.4559206,3000,NA
9024,1,10/06/22,16:15,grey,real,23,0.4191991,3000,NA
9024,1,10/06/22,16:15,grey,real,24,0.3471072,7000,1
9024,1,10/06/22,16:15,grey,real,25,0.5383836,3500,NA
9024,1,10/06/22,16:15,grey,real,26,0.4098255,8000,NA
9024,1,10/06/22,16:15,grey,real,27,0.3712759,6000,NA
9024,1,10/06/22,16:15,grey,real,28,0.3778929,3000,NA
9024,1,10/06/22,16:15,grey,real,29,0.7594798,2000,NA
9024,1,10/06/22,16:15,grey,real,30,0.3843971,7000,NA
9024,1,10/06/22,16:15,grey,real,31,0.3755345,4000,NA
9024,1,10/06/22,16:15,grey,real,32,0.4313431,5500,2
9024,1,10/06/22,16:15,grey,real,33,0.620673,3500,NA
9024,1,10/06/22,16:15,grey,real,34,0.4771296,3500,NA
9024,1,10/06/22,16:15,grey,real,35,0.3672247,7000,NA
9024,1,10/06/22,16:15,grey,real,36,0.3581751,5500,NA
9024,1,10/06/22,16:15,grey,real,37,0.3869426,6500,NA
9024,1,10/06/22,16:15,grey,real,38,0.6326365,4000,NA
9024,1,10/06/22,16:15,grey,real,39,0.359555,7000,NA
9024,1,10/06/22,16:15,grey,real,40,0.5621344,7000,1
9024,1,10/06/22,16:15,grey,real,41,0.4299786,6000,NA
9024,1,10/06/22,16:15,grey,real,42,0.3806701,3500,NA
9024,1,10/06/22,16:15,grey,real,43,0.4671126,3500,NA
9024,1,10/06/22,16:15,grey,real,44,0.3936969,4000,NA
9024,1,10/06/22,16:15,grey,real,45,0.3677493,6000,NA
9024,1,10/06/22,16:15,grey,real,46,0,7500,NA
9024,1,10/06/22,16:15,grey,real,47,0,3000,NA
9024,1,10/06/22,16:15,grey,real,48,0.4084241,7500,1
9024,1,10/06/22,16:15,grey,real,49,0.3779248,6500,NA
9024,1,10/06/22,16:15,grey,real,50,0.6131006,2000,NA
9024,1,10/06/22,16:15,grey,real,51,0.367254,4000,NA
9024,1,10/06/22,16:15,grey,real,52,0.3805254,8000,NA
9024,1,10/06/22,16:15,grey,real,53,0.3591919,5500,NA
9024,1,10/06/22,16:15,grey,real,54,0.4462729,2500,NA
9024,1,10/06/22,16:15,grey,real,55,0.4185204,7000,NA
9024,1,10/06/22,16:15,grey,real,56,0.3912359,7500,1
9024,1,10/06/22,16:15,grey,real,57,0.4265665,2000,NA
9024,1,10/06/22,16:15,grey,real,58,0.6393617,2000,NA
9024,1,10/06/22,16:15,grey,real,59,0,6500,NA
9024,1,10/06/22,16:15,grey,real,60,0.3980984,5000,NA
9025,1,10/06/22,16:16,grey,practice,1,0,4500,NA
9025,1,10/06/22,16:16,grey,practice,2,2.9699355,4000,NA
9025,1,10/06/22,16:16,grey,practice,3,0.2855984,2500,NA
9025,1,10/06/22,16:16,grey,practice,4,0.3811681,6500,NA
9025,1,10/06/22,16:16,grey,practice,5,0.3645974,2500,NA
9025,1,10/06/22,16:16,grey,real,1,0.3678042,4500,NA
9025,1,10/06/22,16:16,grey,real,2,0.3501752,4000,NA
9025,1,10/06/22,16:16,grey,real,3,0.3729666,3000,NA
9025,1,10/06/22,16:16,grey,real,4,0.330629,2500,NA
9025,1,10/06/22,16:16,grey,real,5,0.335244,3000,NA
9025,1,10/06/22,16:16,grey,real,6,0.3323973,3500,NA
9025,1,10/06/22,16:16,grey,real,7,0.3117807,6000,NA
9025,1,10/06/22,16:16,grey,real,8,0.3508396,5000,1
9025,1,10/06/22,16:16,grey,real,9,0.3924169,2500,NA
9025,1,10/06/22,16:16,grey,real,10,0.3337672,2500,NA
9025,1,10/06/22,16:16,grey,real,11,0.3203376,6500,NA
9025,1,10/06/22,16:16,grey,real,12,0.3879228,2500,NA
9025,1,10/06/22,16:16,grey,real,13,0.3983995,7500,NA
9025,1,10/06/22,16:16,grey,real,14,0.4537302,3000,NA
9025,1,10/06/22,16:16,grey,real,15,0.3849194,7000,NA
9025,1,10/06/22,16:16,grey,real,16,0.3663537,5500,2
9025,1,10/06/22,16:16,grey,real,17,0.3723104,7500,NA
9025,1,10/06/22,16:16,grey,real,18,0.393762,4000,NA
9025,1,10/06/22,16:16,grey,real,19,0.4074626,4000,NA
9025,1,10/06/22,16:16,grey,real,20,0.3435983,4000,NA
9025,1,10/06/22,16:16,grey,real,21,0.349698,7000,NA
9025,1,10/06/22,16:16,grey,real,22,0.3658378,8000,NA
9025,1,10/06/22,16:16,grey,real,23,0.4101775,6500,NA
9025,1,10/06/22,16:16,grey,real,24,0.3779077,8000,1
9025,1,10/06/22,16:16,grey,real,25,0.3585167,4500,NA
9025,1,10/06/22,16:16,grey,real,26,0.3752438,7000,NA
9025,1,10/06/22,16:16,grey,real,27,0.3858985,3500,NA
9025,1,10/06/22,16:16,grey,real,28,0.327685,5500,NA
9025,1,10/06/22,16:16,grey,real,29,0.3465401,5500,NA
9025,1,10/06/22,16:16,grey,real,30,0.3231668,7000,NA
9025,1,10/06/22,16:16,grey,real,31,0.3630462,6500,NA
9025,1,10/06/22,16:16,grey,real,32,0.4218217,5500,1
9025,1,10/06/22,16:16,grey,real,33,0.4090714,2500,NA
9025,1,10/06/22,16:16,grey,real,34,0.341588,4500,NA
9025,1,10/06/22,16:16,grey,real,35,0.3585599,3500,NA
9025,1,10/06/22,16:16,grey,real,36,0.3315435,7500,NA
9025,1,10/06/22,16:16,grey,real,37,0.3408145,5000,NA
9025,1,10/06/22,16:16,grey,real,38,0.344515,7000,NA
9025,1,10/06/22,16:16,grey,real,39,0.4034706,6500,NA
9025,1,10/06/22,16:16,grey,real,40,0.3532198,7500,1
9025,1,10/06/22,16:16,grey,real,41,0.3774517,3000,NA
9025,1,10/06/22,16:16,grey,real,42,0.3359888,8000,NA
9025,1,10/06/22,16:16,grey,real,43,0.3635219,8000,NA
9025,1,10/06/22,16:16,grey,real,44,0.3544943,7500,NA
9025,1,10/06/22,16:16,grey,real,45,0.3855681,5000,NA
9025,1,10/06/22,16:16,grey,real,46,0.4704133,2000,NA
9025,1,10/06/22,16:16,grey,real,47,0.3459398,6500,NA
9025,1,10/06/22,16:16,grey,real,48,0.3389732,6500,3
9025,1,10/06/22,16:16,grey,real,49,0.3398655,6500,NA
9025,1,10/06/22,16:16,grey,real,50,0.3891633,4500,NA
9025,1,10/06/22,16:16,grey,real,51,0.3685349,4500,NA
9025,1,10/06/22,16:16,grey,real,52,0.3436333,8000,NA
9025,1,10/06/22,16:16,grey,real,53,0.4259411,4000,NA
9025,1,10/06/22,16:16,grey,real,54,0.3662077,3000,NA
9025,1,10/06/22,16:16,grey,real,55,0.3968201,4000,NA
9025,1,10/06/22,16:16,grey,real,56,0.3611295,4500,1
9025,1,10/06/22,16:16,grey,real,57,0.4322895,2000,NA
9025,1,10/06/22,16:16,grey,real,58,0.3418364,3000,NA
9025,1,10/06/22,16:16,grey,real,59,0.3449889,7000,NA
9025,1,10/06/22,16:16,grey,real,60,0.335038,7000,NA
9026,1,10/06/22,16:45,grey,practice,1,0,3500,NA
9026,1,10/06/22,16:45,grey,practice,2,0.3875401,3500,NA
9026,1,10/06/22,16:45,grey,practice,3,0.3495435,8000,NA
9026,1,10/06/22,16:45,grey,practice,4,0.3805756,2500,NA
9026,1,10/06/22,16:45,grey,practice,5,0.379855,6500,NA
9026,1,10/06/22,16:45,grey,real,1,0,3500,NA
9026,1,10/06/22,16:45,grey,real,2,0.33905419999999997,6000,NA
9026,1,10/06/22,16:45,grey,real,3,0.3248853,7500,NA
9026,1,10/06/22,16:45,grey,real,4,0.3788925,7000,NA
9026,1,10/06/22,16:45,grey,real,5,0.4177045,4500,NA
9026,1,10/06/22,16:45,grey,real,6,0.389046,3000,NA
9026,1,10/06/22,16:45,grey,real,7,0.4608903,2000,NA
9026,1,10/06/22,16:45,grey,real,8,0.3405415,5500,1
9026,1,10/06/22,16:45,grey,real,9,0.3695781,8000,NA
9026,1,10/06/22,16:45,grey,real,10,0.3665576,3500,NA
9026,1,10/06/22,16:45,grey,real,11,0.3482612,5500,NA
9026,1,10/06/22,16:45,grey,real,12,0.3420506,8000,NA
9026,1,10/06/22,16:45,grey,real,13,0.4410595,2000,NA
9026,1,10/06/22,16:45,grey,real,14,0.3615465,7000,NA
9026,1,10/06/22,16:45,grey,real,15,0.4436175,7000,NA
9026,1,10/06/22,16:45,grey,real,16,0.3723355,6500,1
9026,1,10/06/22,16:45,grey,real,17,0.4233964,6000,NA
9026,1,10/06/22,16:45,grey,real,18,0.4187763,2000,NA
9026,1,10/06/22,16:45,grey,real,19,0.4041894,7000,NA
9026,1,10/06/22,16:45,grey,real,20,0.4114745,7500,NA
9026,1,10/06/22,16:45,grey,real,21,0.3503678,8000,NA
9026,1,10/06/22,16:45,grey,real,22,0.3748694,7500,NA
9026,1,10/06/22,16:45,grey,real,23,0.3656427,6000,NA
9026,1,10/06/22,16:45,grey,real,24,0.348887,7000,2
9026,1,10/06/22,16:45,grey,real,25,0.3437411,7500,NA
9026,1,10/06/22,16:45,grey,real,26,0.4127859,7500,NA
9026,1,10/06/22,16:45,grey,real,27,0.4201529,3500,NA
9026,1,10/06/22,16:45,grey,real,28,0.3978253,2000,NA
9026,1,10/06/22,16:45,grey,real,29,0.3528834,2500,NA
9026,1,10/06/22,16:45,grey,real,30,0,4000,NA
9026,1,10/06/22,16:45,grey,real,31,0.3826457,4000,NA
9026,1,10/06/22,16:45,grey,real,32,0.399328,3500,1
9026,1,10/06/22,16:45,grey,real,33,0.4177725,7500,NA
9026,1,10/06/22,16:45,grey,real,34,0.4990616,3000,NA
9026,1,10/06/22,16:45,grey,real,35,0.4156825,6000,NA
9026,1,10/06/22,16:45,grey,real,36,0.3928917,4000,NA
9026,1,10/06/22,16:45,grey,real,37,0.3552955,7500,NA
9026,1,10/06/22,16:45,grey,real,38,0.3727999,7000,NA
9026,1,10/06/22,16:45,grey,real,39,1.101188,5000,NA
9026,1,10/06/22,16:45,grey,real,40,0.3675469,7500,1
9026,1,10/06/22,16:45,grey,real,41,0.4560409,7500,NA
9026,1,10/06/22,16:45,grey,real,42,0.4278273,5500,NA
9026,1,10/06/22,16:45,grey,real,43,0.3950581,5000,NA
9026,1,10/06/22,16:45,grey,real,44,0.3527328,8000,NA
9026,1,10/06/22,16:45,grey,real,45,0.4221771,7500,NA
9026,1,10/06/22,16:45,grey,real,46,0.3855823,4500,NA
9026,1,10/06/22,16:45,grey,real,47,0.4460044,2000,NA
9026,1,10/06/22,16:45,grey,real,48,0,7500,1
9026,1,10/06/22,16:45,grey,real,49,0.3866052,7500,NA
9026,1,10/06/22,16:45,grey,real,50,0.3881026,2500,NA
9026,1,10/06/22,16:45,grey,real,51,0.3104373,8000,NA
9026,1,10/06/22,16:45,grey,real,52,0.3609031,7500,NA
9026,1,10/06/22,16:45,grey,real,53,0.3860722,3500,NA
9026,1,10/06/22,16:45,grey,real,54,0.4317393,4500,NA
9026,1,10/06/22,16:45,grey,real,55,0.3713859,4500,NA
9026,1,10/06/22,16:45,grey,real,56,0.3869537,5500,1
9026,1,10/06/22,16:45,grey,real,57,0.39166840000000003,2000,NA
9026,1,10/06/22,16:45,grey,real,58,0.476401,3500,NA
9026,1,10/06/22,16:45,grey,real,59,0.4039225,2500,NA
9026,1,10/06/22,16:45,grey,real,60,0.360288,6500,NA
9027,1,10/07/22,10:35,grey,practice,1,0,4000,NA
9027,1,10/07/22,10:35,grey,practice,2,0.5168166,2500,NA
9027,1,10/07/22,10:35,grey,practice,3,0.373624,4500,NA
9027,1,10/07/22,10:35,grey,practice,4,0.32967,7500,NA
9027,1,10/07/22,10:35,grey,practice,5,1.7647931,3500,NA
9027,1,10/07/22,10:35,grey,real,1,0.4835652,2500,NA
9027,1,10/07/22,10:35,grey,real,2,0.7150538,6000,NA
9027,1,10/07/22,10:35,grey,real,3,0.342847,8000,NA
9027,1,10/07/22,10:35,grey,real,4,0.4147992,3000,NA
9027,1,10/07/22,10:35,grey,real,5,0.3530488,6000,NA
9027,1,10/07/22,10:35,grey,real,6,0.4645398,2500,NA
9027,1,10/07/22,10:35,grey,real,7,0.3868678,2000,NA
9027,1,10/07/22,10:35,grey,real,8,0.4843452,4500,2
9027,1,10/07/22,10:35,grey,real,9,0.4535645,6000,NA
9027,1,10/07/22,10:35,grey,real,10,0.3104032,6500,NA
9027,1,10/07/22,10:35,grey,real,11,0.5054228,2500,NA
9027,1,10/07/22,10:35,grey,real,12,0.3621689,2000,NA
9027,1,10/07/22,10:35,grey,real,13,0.2984119,6000,NA
9027,1,10/07/22,10:35,grey,real,14,0.3135377,7000,NA
9027,1,10/07/22,10:35,grey,real,15,0.369553,6000,NA
9027,1,10/07/22,10:35,grey,real,16,0.3397766,6000,2
9027,1,10/07/22,10:35,grey,real,17,0.3353597,6000,NA
9027,1,10/07/22,10:35,grey,real,18,0.4547998,2500,NA
9027,1,10/07/22,10:35,grey,real,19,0.4762398,2000,NA
9027,1,10/07/22,10:35,grey,real,20,0.6686104,2000,NA
9027,1,10/07/22,10:35,grey,real,21,0,7000,NA
9027,1,10/07/22,10:35,grey,real,22,0.3382187,5500,NA
9027,1,10/07/22,10:35,grey,real,23,0.3693923,5500,NA
9027,1,10/07/22,10:35,grey,real,24,0.4167462,7500,2
9027,1,10/07/22,10:35,grey,real,25,0.4746535,3500,NA
9027,1,10/07/22,10:35,grey,real,26,0,8000,NA
9027,1,10/07/22,10:35,grey,real,27,0.4886847,7000,NA
9027,1,10/07/22,10:35,grey,real,28,0.5916177,5500,NA
9027,1,10/07/22,10:35,grey,real,29,0.4037611,7000,NA
9027,1,10/07/22,10:35,grey,real,30,0.3200213,5500,NA
9027,1,10/07/22,10:35,grey,real,31,0.4141794,4000,NA
9027,1,10/07/22,10:35,grey,real,32,0.4374098,5500,2
9027,1,10/07/22,10:35,grey,real,33,0.3646688,4000,NA
9027,1,10/07/22,10:35,grey,real,34,0.361692,7000,NA
9027,1,10/07/22,10:35,grey,real,35,0.4589897,6000,NA
9027,1,10/07/22,10:35,grey,real,36,0.6381163,3000,NA
9027,1,10/07/22,10:35,grey,real,37,0.4961493,4500,NA
9027,1,10/07/22,10:35,grey,real,38,0.4209197,8000,NA
9027,1,10/07/22,10:35,grey,real,39,0,7000,NA
9027,1,10/07/22,10:35,grey,real,40,0.3753666,8000,1
9027,1,10/07/22,10:35,grey,real,41,0.3831347,6000,NA
9027,1,10/07/22,10:35,grey,real,42,0,2500,NA
9027,1,10/07/22,10:35,grey,real,43,0.4648234,7000,NA
9027,1,10/07/22,10:35,grey,real,44,0.5259384,6000,NA
9027,1,10/07/22,10:35,grey,real,45,0.8636318,2000,NA
9027,1,10/07/22,10:35,grey,real,46,0.406599,4500,NA
9027,1,10/07/22,10:35,grey,real,47,1.036747,8000,NA
9027,1,10/07/22,10:35,grey,real,48,0.6994617,4500,3
9027,1,10/07/22,10:35,grey,real,49,0.6310483,7000,NA
9027,1,10/07/22,10:35,grey,real,50,0.3882903,5000,NA
9027,1,10/07/22,10:35,grey,real,51,0.5387291,5500,NA
9027,1,10/07/22,10:35,grey,real,52,0.7060268,2500,NA
9027,1,10/07/22,10:35,grey,real,53,0.3632445,5000,NA
9027,1,10/07/22,10:35,grey,real,54,1.2735023,2000,NA
9027,1,10/07/22,10:35,grey,real,55,0,4000,NA
9027,1,10/07/22,10:35,grey,real,56,0.5730622,5000,2
9027,1,10/07/22,10:35,grey,real,57,0,4500,NA
9027,1,10/07/22,10:35,grey,real,58,0.4708509,5500,NA
9027,1,10/07/22,10:35,grey,real,59,0.3854872,6000,NA
9027,1,10/07/22,10:35,grey,real,60,0.6487608,5500,NA
9028,1,10/07/22,10:31,grey,practice,1,0,4500,NA
9028,1,10/07/22,10:31,grey,practice,2,0,2000,NA
9028,1,10/07/22,10:31,grey,practice,3,0,7500,NA
9028,1,10/07/22,10:31,grey,practice,4,0,7000,NA
9028,1,10/07/22,10:31,grey,practice,5,0,6000,NA
9028,1,10/07/22,10:31,grey,real,1,0,6500,NA
9028,1,10/07/22,10:31,grey,real,2,0,3500,NA
9028,1,10/07/22,10:31,grey,real,3,0,6500,NA
9028,1,10/07/22,10:31,grey,real,4,0,2500,NA
9028,1,10/07/22,10:31,grey,real,5,0,4500,NA
9028,1,10/07/22,10:31,grey,real,6,0,7500,NA
9028,1,10/07/22,10:31,grey,real,7,0,6000,NA
9028,1,10/07/22,10:31,grey,real,8,0,4000,1
9028,1,10/07/22,10:31,grey,real,9,0,8000,NA
9028,1,10/07/22,10:31,grey,real,10,0,8000,NA
9028,1,10/07/22,10:31,grey,real,11,0,6000,NA
9028,1,10/07/22,10:31,grey,real,12,0,6000,NA
9028,1,10/07/22,10:31,grey,real,13,0,3000,NA
9028,1,10/07/22,10:31,grey,real,14,0,2000,NA
9028,1,10/07/22,10:31,grey,real,15,0,5000,NA
9028,1,10/07/22,10:31,grey,real,16,0,2000,5
9028,1,10/07/22,10:31,grey,real,17,0,4000,NA
9028,1,10/07/22,10:31,grey,real,18,0,3000,NA
9028,1,10/07/22,10:31,grey,real,19,0,5500,NA
9028,1,10/07/22,10:31,grey,real,20,0,6500,NA
9028,1,10/07/22,10:31,grey,real,21,0,8000,NA
9028,1,10/07/22,10:31,grey,real,22,0,2000,NA
9028,1,10/07/22,10:31,grey,real,23,0,6000,NA
9028,1,10/07/22,10:31,grey,real,24,0,6000,2
9028,1,10/07/22,10:31,grey,real,25,0,2000,NA
9028,1,10/07/22,10:31,grey,real,26,0,3000,NA
9028,1,10/07/22,10:31,grey,real,27,0,2500,NA
9028,1,10/07/22,10:31,grey,real,28,0,4500,NA
9028,1,10/07/22,10:31,grey,real,29,0,2000,NA
9028,1,10/07/22,10:31,grey,real,30,0,8000,NA
9028,1,10/07/22,10:31,grey,real,31,0,2500,NA
9028,1,10/07/22,10:31,grey,real,32,0,2000,2
9028,1,10/07/22,10:31,grey,real,33,0,7500,NA
9028,1,10/07/22,10:31,grey,real,34,0,3500,NA
9028,1,10/07/22,10:31,grey,real,35,0,5500,NA
9028,1,10/07/22,10:31,grey,real,36,0,7000,NA
9028,1,10/07/22,10:31,grey,real,37,0,2500,NA
9028,1,10/07/22,10:31,grey,real,38,0,7500,NA
9028,1,10/07/22,10:31,grey,real,39,0,6500,NA
9028,1,10/07/22,10:31,grey,real,40,0,6000,3
9028,1,10/07/22,10:31,grey,real,41,0,7500,NA
9028,1,10/07/22,10:31,grey,real,42,0,6500,NA
9028,1,10/07/22,10:31,grey,real,43,0,7000,NA
9028,1,10/07/22,10:31,grey,real,44,0,4500,NA
9028,1,10/07/22,10:31,grey,real,45,0,2000,NA
9028,1,10/07/22,10:31,grey,real,46,0,2500,NA
9028,1,10/07/22,10:31,grey,real,47,0,3000,NA
9028,1,10/07/22,10:31,grey,real,48,0,8000,2
9028,1,10/07/22,10:31,grey,real,49,0,2000,NA
9028,1,10/07/22,10:31,grey,real,50,0,6000,NA
9028,1,10/07/22,10:31,grey,real,51,0,6500,NA
9028,1,10/07/22,10:31,grey,real,52,0,4500,NA
9028,1,10/07/22,10:31,grey,real,53,0,3000,NA
9028,1,10/07/22,10:31,grey,real,54,0,8000,NA
9028,1,10/07/22,10:31,grey,real,55,0,3500,NA
9028,1,10/07/22,10:31,grey,real,56,0,6500,1
9028,1,10/07/22,10:31,grey,real,57,0,4000,NA
9028,1,10/07/22,10:31,grey,real,58,0,2000,NA
9028,1,10/07/22,10:31,grey,real,59,0,2000,NA
9028,1,10/07/22,10:31,grey,real,60,0,2500,NA
9029,1,10/07/22,13:15,grey,practice,1,0,8000,NA
9029,1,10/07/22,13:15,grey,practice,2,0.4266733,7500,NA
9029,1,10/07/22,13:15,grey,practice,3,0.3616451,5500,NA
9029,1,10/07/22,13:15,grey,practice,4,1.4728876,2500,NA
9029,1,10/07/22,13:15,grey,practice,5,0.3659639,7500,NA
9029,1,10/07/22,13:15,grey,real,1,0,5500,NA
9029,1,10/07/22,13:15,grey,real,2,0,6000,NA
9029,1,10/07/22,13:15,grey,real,3,0.3915987,8000,NA
9029,1,10/07/22,13:15,grey,real,4,0.3994728,5000,NA
9029,1,10/07/22,13:15,grey,real,5,0.4012732,5500,NA
9029,1,10/07/22,13:15,grey,real,6,0.637999,4000,NA
9029,1,10/07/22,13:15,grey,real,7,0.3633163,7000,NA
9029,1,10/07/22,13:15,grey,real,8,0,3500,2
9029,1,10/07/22,13:15,grey,real,9,0.3803058,4000,NA
9029,1,10/07/22,13:15,grey,real,10,0.4116845,7000,NA
9029,1,10/07/22,13:15,grey,real,11,0.4513155,3000,NA
9029,1,10/07/22,13:15,grey,real,12,0.5096875,5000,NA
9029,1,10/07/22,13:15,grey,real,13,0.3478379,6500,NA
9029,1,10/07/22,13:15,grey,real,14,0.3498358,7500,NA
9029,1,10/07/22,13:15,grey,real,15,0.0377932,5000,NA
9029,1,10/07/22,13:15,grey,real,16,0.5864065,2000,2
