subject,session,date,time,condition,block,sub_block,trial,subtrial,rt,acc
9003,2,10/24/22,10:09,random,2,1,12,2,359.6807,1
9003,2,10/24/22,10:09,random,2,1,13,3,285.9316,1
9003,2,10/24/22,10:09,random,2,1,14,4,299.597,1
9003,2,10/24/22,10:09,random,2,1,15,5,305.4437,1
9003,2,10/24/22,10:09,random,2,1,16,6,377.1149,1
9003,2,10/24/22,10:09,random,2,1,17,7,366.3533,1
9003,2,10/24/22,10:09,random,2,1,18,8,425.9704,1
9003,2,10/24/22,10:09,random,2,1,19,9,337.7308,0
9003,2,10/24/22,10:09,random,2,1,20,10,2.397,0
9003,2,10/24/22,10:09,random,3,1,21,1,329.1722,1
9003,2,10/24/22,10:09,random,3,1,22,2,431.583,1
9003,2,10/24/22,10:09,random,3,1,23,3,390.6956,1
9003,2,10/24/22,10:09,random,3,1,24,4,348.3569,1
9003,2,10/24/22,10:09,random,3,1,25,5,378.9106,0
9003,2,10/24/22,10:09,random,3,1,26,6,3.27289999998,1
9003,2,10/24/22,10:09,random,3,1,27,7,408.5663,1
9003,2,10/24/22,10:09,random,3,1,28,8,395.7778,1
9003,2,10/24/22,10:09,random,3,1,29,9,312.0635,1
9003,2,10/24/22,10:09,random,3,1,30,10,314.1267,1
9003,2,10/24/22,10:09,random,4,1,31,1,338.3433,1
9003,2,10/24/22,10:09,random,4,1,32,2,361.8194,1
9003,2,10/24/22,10:09,random,4,1,33,3,350.2439,1
9003,2,10/24/22,10:09,random,4,1,34,4,322.7703,1
9003,2,10/24/22,10:09,random,4,1,35,5,345.3142,0
9003,2,10/24/22,10:09,random,4,1,36,6,356.9931,1
9003,2,10/24/22,10:09,random,4,1,37,7,349.8477,1
9003,2,10/24/22,10:09,random,4,1,38,8,316.2935,1
9003,2,10/24/22,10:09,random,4,1,39,9,394.8882,1
9003,2,10/24/22,10:09,random,4,1,40,10,390.2124,1
9003,2,10/24/22,10:09,random,5,1,41,1,317.8294,1
9003,2,10/24/22,10:09,random,5,1,42,2,3.09350000002,1
9003,2,10/24/22,10:09,random,5,1,43,3,352.9538,1
9003,2,10/24/22,10:09,random,5,1,44,4,427.8495,1
9003,2,10/24/22,10:09,random,5,1,45,5,336.2966,1
9003,2,10/24/22,10:09,random,5,1,46,6,352.8551,1
9003,2,10/24/22,10:09,random,5,1,47,7,462.4202,1
9003,2,10/24/22,10:09,random,5,1,48,8,392.9929,1
9003,2,10/24/22,10:09,random,5,1,49,9,394.0983,1
9003,2,10/24/22,10:09,random,5,1,50,10,382.9015,0
9004,2,10/24/22,12:37,practice,0,1,1,1,443.4384,1
9004,2,10/24/22,12:37,practice,0,1,2,2,501.0318,1
9004,2,10/24/22,12:37,practice,0,1,3,3,354.3157,1
9004,2,10/24/22,12:37,practice,0,1,4,4,788.7442,1
9004,2,10/24/22,12:37,practice,0,1,5,5,410.4927,1
9004,2,10/24/22,12:37,practice,0,1,6,6,626.7176,1
9004,2,10/24/22,12:37,practice,0,1,7,7,1339.8246,1
9004,2,10/24/22,12:37,practice,0,1,8,8,0.212,0
9004,2,10/24/22,12:37,random,1,1,1,1,489.8935,1
9004,2,10/24/22,12:37,random,1,1,2,2,395.0901,1
9004,2,10/24/22,12:37,random,1,1,3,3,357.3271,1
9004,2,10/24/22,12:37,random,1,1,4,4,397.4121,1
9004,2,10/24/22,12:37,random,1,1,5,5,386.0802,1
9004,2,10/24/22,12:37,random,1,1,6,6,413.5045,1
9004,2,10/24/22,12:37,random,1,1,7,7,340.2551,1
9004,2,10/24/22,12:37,random,1,1,8,8,465.9084,1
9004,2,10/24/22,12:37,random,1,1,9,9,621.0246,1
9004,2,10/24/22,12:37,random,1,1,10,10,403.6025,1
9004,2,10/24/22,12:37,random,2,1,11,1,522.212,1
9004,2,10/24/22,12:37,random,2,1,12,2,924.007,1
9004,2,10/24/22,12:37,random,2,1,13,3,751.5793,0
9004,2,10/24/22,12:37,random,2,1,14,4,451.8029,0
9004,2,10/24/22,12:37,random,2,1,15,5,556.8133,1
9004,2,10/24/22,12:37,random,2,1,16,6,352.5358,1
9004,2,10/24/22,12:37,random,2,1,17,7,422.7024,1
9004,2,10/24/22,12:37,random,2,1,18,8,521.5879,1
9004,2,10/24/22,12:37,random,2,1,19,9,510.9907,1
9004,2,10/24/22,12:37,random,2,1,20,10,508.6156,1
9004,2,10/24/22,12:37,random,3,1,21,1,473.2501,1
9004,2,10/24/22,12:37,random,3,1,22,2,407.0364,1
9004,2,10/24/22,12:37,random,3,1,23,3,553.5641,0
9004,2,10/24/22,12:37,random,3,1,24,4,426.7872,1
9004,2,10/24/22,12:37,random,3,1,25,5,545.8083,1
9004,2,10/24/22,12:37,random,3,1,26,6,451.244,1
9004,2,10/24/22,12:37,random,3,1,27,7,513.6384,1
9004,2,10/24/22,12:37,random,3,1,28,8,469.4445,1
9004,2,10/24/22,12:37,random,3,1,29,9,1279.146,1
9004,2,10/24/22,12:37,random,3,1,30,10,658.523,1
9004,2,10/24/22,12:37,random,4,1,31,1,727.6695,1
9004,2,10/24/22,12:37,random,4,1,32,2,660.1015,1
9004,2,10/24/22,12:37,random,4,1,33,3,1065.4601,1
9004,2,10/24/22,12:37,random,4,1,34,4,622.6355,1
9004,2,10/24/22,12:37,random,4,1,35,5,919.7655,1
9004,2,10/24/22,12:37,random,4,1,36,6,887.3865,1
9004,2,10/24/22,12:37,random,4,1,37,7,503.5192,1
9004,2,10/24/22,12:37,random,4,1,38,8,1124.2465,1
9004,2,10/24/22,12:37,random,4,1,39,9,481.1368,1
9004,2,10/24/22,12:37,random,4,1,40,10,450.5895,1
9004,2,10/24/22,12:37,random,5,1,41,1,440.4218,1
9004,2,10/24/22,12:37,random,5,1,42,2,433.3982,1
9004,2,10/24/22,12:37,random,5,1,43,3,669.4897,1
9004,2,10/24/22,12:37,random,5,1,44,4,524.3643,1
9004,2,10/24/22,12:37,random,5,1,45,5,555.8252,1
9004,2,10/24/22,12:37,random,5,1,46,6,455.1353,1
9004,2,10/24/22,12:37,random,5,1,47,7,439.1715,1
9004,2,10/24/22,12:37,random,5,1,48,8,433.7369,1
9004,2,10/24/22,12:37,random,5,1,49,9,642.6153,1
9004,2,10/24/22,12:37,random,5,1,50,10,481.3229,1
9005,2,10/24/22,12:13,practice,0,1,1,1,579.2271,1
9005,2,10/24/22,12:13,practice,0,1,2,2,672.2867,1
9005,2,10/24/22,12:13,practice,0,1,3,3,481.3652,1
9005,2,10/24/22,12:13,practice,0,1,4,4,1920.769,1
9005,2,10/24/22,12:13,practice,0,1,5,5,627.939,1
9005,2,10/24/22,12:13,practice,0,1,6,6,527.1251,1
9005,2,10/24/22,12:13,practice,0,1,7,7,623.4159,1
9005,2,10/24/22,12:13,practice,0,1,8,8,519.203,1
9005,2,10/24/22,12:13,random,1,1,1,1,658.6161,1
9005,2,10/24/22,12:13,random,1,1,2,2,526.507,1
9005,2,10/24/22,12:13,random,1,1,3,3,601.6032,1
9005,2,10/24/22,12:13,random,1,1,4,4,498.8847,1
9005,2,10/24/22,12:13,random,1,1,5,5,419.0795,1
9005,2,10/24/22,12:13,random,1,1,6,6,449.8089,1
9005,2,10/24/22,12:13,random,1,1,7,7,410.9771,1
9005,2,10/24/22,12:13,random,1,1,8,8,415.3972,1
9005,2,10/24/22,12:13,random,1,1,9,9,425.8844,1
9005,2,10/24/22,12:13,random,1,1,10,10,418.4618,1
9005,2,10/24/22,12:13,random,2,1,11,1,625.6457,1
9005,2,10/24/22,12:13,random,2,1,12,2,485.2734,1
9005,2,10/24/22,12:13,random,2,1,13,3,507.1915,1
9005,2,10/24/22,12:13,random,2,1,14,4,508.4772,1
9005,2,10/24/22,12:13,random,2,1,15,5,505.3366,1
9005,2,10/24/22,12:13,random,2,1,16,6,574.2694,1
9005,2,10/24/22,12:13,random,2,1,17,7,464.1429,1
9005,2,10/24/22,12:13,random,2,1,18,8,526.1843,1
9005,2,10/24/22,12:13,random,2,1,19,9,913.3111,1
9005,2,10/24/22,12:13,random,2,1,20,10,557.0646,0
9005,2,10/24/22,12:13,random,3,1,21,1,609.5368,1
9005,2,10/24/22,12:13,random,3,1,22,2,550.0866,1
9005,2,10/24/22,12:13,random,3,1,23,3,654.1733,1
9005,2,10/24/22,12:13,random,3,1,24,4,643.8296,1
9005,2,10/24/22,12:13,random,3,1,25,5,850.05,1
9005,2,10/24/22,12:13,random,3,1,26,6,693.1602,1
9005,2,10/24/22,12:13,random,3,1,27,7,645.1109,1
9005,2,10/24/22,12:13,random,3,1,28,8,626.8417,1
9005,2,10/24/22,12:13,random,3,1,29,9,652.6882,1
9005,2,10/24/22,12:13,random,3,1,30,10,501.9576,1
9005,2,10/24/22,12:13,random,4,1,31,1,601.1768,1
9005,2,10/24/22,12:13,random,4,1,32,2,579.6728,1
9005,2,10/24/22,12:13,random,4,1,33,3,462.1633,1
9005,2,10/24/22,12:13,random,4,1,34,4,710.6368,1
9005,2,10/24/22,12:13,random,4,1,35,5,648.8033,1
9005,2,10/24/22,12:13,random,4,1,36,6,773.5784,1
9005,2,10/24/22,12:13,random,4,1,37,7,600.497,1
9005,2,10/24/22,12:13,random,4,1,38,8,689.2439,1
9005,2,10/24/22,12:13,random,4,1,39,9,473.8464,1
9005,2,10/24/22,12:13,random,4,1,40,10,591.3849,1
9005,2,10/24/22,12:13,random,5,1,41,1,472.4875,1
9005,2,10/24/22,12:13,random,5,1,42,2,579.3964,1
9005,2,10/24/22,12:13,random,5,1,43,3,1191.0961,1
9005,2,10/24/22,12:13,random,5,1,44,4,547.1631,1
9005,2,10/24/22,12:13,random,5,1,45,5,605.4521,1
9005,2,10/24/22,12:13,random,5,1,46,6,670.5349,1
9005,2,10/24/22,12:13,random,5,1,47,7,742.1372,1
9005,2,10/24/22,12:13,random,5,1,48,8,545.6766,1
9005,2,10/24/22,12:13,random,5,1,49,9,496.6302,1
9005,2,10/24/22,12:13,random,5,1,50,10,699.223,1
9006,2,10/25/22,09:21,practice,0,1,1,1,693.2188,1
9006,2,10/25/22,09:21,practice,0,1,2,2,600.7176,1
9006,2,10/25/22,09:21,practice,0,1,3,3,583.4836,1
9006,2,10/25/22,09:21,practice,0,1,4,4,700.3564,1
9006,2,10/25/22,09:21,practice,0,1,5,5,515.8497,1
9006,2,10/25/22,09:21,practice,0,1,6,6,998.6874,1
9006,2,10/25/22,09:21,practice,0,1,7,7,708.9593,1
9006,2,10/25/22,09:21,practice,0,1,8,8,572.7134,1
9006,2,10/25/22,09:21,random,1,1,1,1,503.8482,1
9006,2,10/25/22,09:21,random,1,1,2,2,358.24,1
9006,2,10/25/22,09:21,random,1,1,3,3,446.7462,1
9006,2,10/25/22,09:21,random,1,1,4,4,523.2852,1
9006,2,10/25/22,09:21,random,1,1,5,5,473.18,0
9006,2,10/25/22,09:21,random,1,1,6,6,516.1294,1
9006,2,10/25/22,09:21,random,1,1,7,7,428.8728,1
9006,2,10/25/22,09:21,random,1,1,8,8,499.4325,1
9006,2,10/25/22,09:21,random,1,1,9,9,941.0881,1
9006,2,10/25/22,09:21,random,1,1,10,10,350.912,1
9006,2,10/25/22,09:21,random,2,1,11,1,581.1128,0
9006,2,10/25/22,09:21,random,2,1,12,2,508.7414,1
9006,2,10/25/22,09:21,random,2,1,13,3,1023.9383,1
9006,2,10/25/22,09:21,random,2,1,14,4,657.8281,1
9006,2,10/25/22,09:21,random,2,1,15,5,528.9361,1
9006,2,10/25/22,09:21,random,2,1,16,6,589.6699,1
9006,2,10/25/22,09:21,random,2,1,17,7,620.4792,1
9006,2,10/25/22,09:21,random,2,1,18,8,579.0923,1
9006,2,10/25/22,09:21,random,2,1,19,9,693.9353,1
9006,2,10/25/22,09:21,random,2,1,20,10,739.6196,1
9006,2,10/25/22,09:21,random,3,1,21,1,503.1197,1
9006,2,10/25/22,09:21,random,3,1,22,2,657.7442,1
9006,2,10/25/22,09:21,random,3,1,23,3,655.0338,1
9006,2,10/25/22,09:21,random,3,1,24,4,596.1602,1
9006,2,10/25/22,09:21,random,3,1,25,5,998.8249,1
9006,2,10/25/22,09:21,random,3,1,26,6,635.5262,1
9006,2,10/25/22,09:21,random,3,1,27,7,704.9916,1
9006,2,10/25/22,09:21,random,3,1,28,8,594.9383,1
9006,2,10/25/22,09:21,random,3,1,29,9,889.9959,1
9006,2,10/25/22,09:21,random,3,1,30,10,659.122,1
9006,2,10/25/22,09:21,random,4,1,31,1,862.297,1
9006,2,10/25/22,09:21,random,4,1,32,2,672.1058,1
9006,2,10/25/22,09:21,random,4,1,33,3,533.9239,1
9006,2,10/25/22,09:21,random,4,1,34,4,664.467,1
9006,2,10/25/22,09:21,random,4,1,35,5,1237.6909,1
9006,2,10/25/22,09:21,random,4,1,36,6,544.0073,1
9006,2,10/25/22,09:21,random,4,1,37,7,396.0085,1
9006,2,10/25/22,09:21,random,4,1,38,8,600.9407,1
9006,2,10/25/22,09:21,random,4,1,39,9,383.2285,1
9006,2,10/25/22,09:21,random,4,1,40,10,3394.3862,1
9006,2,10/25/22,09:21,random,5,1,41,1,674.89,1
9006,2,10/25/22,09:21,random,5,1,42,2,2654.8581,1
9006,2,10/25/22,09:21,random,5,1,43,3,623.7675,1
9006,2,10/25/22,09:21,random,5,1,44,4,787.1085,1
9006,2,10/25/22,09:21,random,5,1,45,5,898.8732,1
9006,2,10/25/22,09:21,random,5,1,46,6,8317.3936,1
9006,2,10/25/22,09:21,random,5,1,47,7,3061.9708,1
9006,2,10/25/22,09:21,random,5,1,48,8,653.0445,1
9006,2,10/25/22,09:21,random,5,1,49,9,1438.5959,1
9006,2,10/25/22,09:21,random,5,1,50,10,1426.72,1
9007,2,10/25/22,09:18,practice,0,1,1,1,460.0966,1
9007,2,10/25/22,09:18,practice,0,1,2,2,369.6624,1
9007,2,10/25/22,09:18,practice,0,1,3,3,362.7393,1
9007,2,10/25/22,09:18,practice,0,1,4,4,425.1092,1
9007,2,10/25/22,09:18,practice,0,1,5,5,360.8733,0
9007,2,10/25/22,09:18,practice,0,1,6,6,421.372,1
9007,2,10/25/22,09:18,practice,0,1,7,7,425.4686,1
9007,2,10/25/22,09:18,practice,0,1,8,8,333.536,1
9007,2,10/25/22,09:18,random,1,1,1,1,393.1087,1
9007,2,10/25/22,09:18,random,1,1,2,2,392.7009,1
9007,2,10/25/22,09:18,random,1,1,3,3,384.0821,1
9007,2,10/25/22,09:18,random,1,1,4,4,426.8081,1
9007,2,10/25/22,09:18,random,1,1,5,5,343.9484,1
9007,2,10/25/22,09:18,random,1,1,6,6,447.1097,1
9007,2,10/25/22,09:18,random,1,1,7,7,428.3673,1
9007,2,10/25/22,09:18,random,1,1,8,8,444.8179,1
9007,2,10/25/22,09:18,random,1,1,9,9,358.7937,1
9007,2,10/25/22,09:18,random,1,1,10,10,487.1726,1
9007,2,10/25/22,09:18,random,2,1,11,1,427.6815,1
9007,2,10/25/22,09:18,random,2,1,12,2,432.4618,1
9007,2,10/25/22,09:18,random,2,1,13,3,411.3772,1
9007,2,10/25/22,09:18,random,2,1,14,4,356.8532,1
9007,2,10/25/22,09:18,random,2,1,15,5,351.2358,1
9007,2,10/25/22,09:18,random,2,1,16,6,372.4516,1
9007,2,10/25/22,09:18,random,2,1,17,7,350.4464,1
9007,2,10/25/22,09:18,random,2,1,18,8,336.7733,1
9007,2,10/25/22,09:18,random,2,1,19,9,421.4499,1
9007,2,10/25/22,09:18,random,2,1,20,10,382.4932,1
9007,2,10/25/22,09:18,random,3,1,21,1,382.4755,1
9007,2,10/25/22,09:18,random,3,1,22,2,368.0903,1
9007,2,10/25/22,09:18,random,3,1,23,3,421.0376,1
9007,2,10/25/22,09:18,random,3,1,24,4,356.1914,1
9007,2,10/25/22,09:18,random,3,1,25,5,424.6112,1
9007,2,10/25/22,09:18,random,3,1,26,6,394.4745,1
9007,2,10/25/22,09:18,random,3,1,27,7,341.164,1
9007,2,10/25/22,09:18,random,3,1,28,8,379.4547,1
9007,2,10/25/22,09:18,random,3,1,29,9,392.6568,1
9007,2,10/25/22,09:18,random,3,1,30,10,392.1611,1
9007,2,10/25/22,09:18,random,4,1,31,1,339.3998,1
9007,2,10/25/22,09:18,random,4,1,32,2,447.6495,1
9007,2,10/25/22,09:18,random,4,1,33,3,343.1163,1
9007,2,10/25/22,09:18,random,4,1,34,4,364.4967,1
9007,2,10/25/22,09:18,random,4,1,35,5,361.6187,1
9007,2,10/25/22,09:18,random,4,1,36,6,535.2596,1
9007,2,10/25/22,09:18,random,4,1,37,7,356.6645,1
9007,2,10/25/22,09:18,random,4,1,38,8,374.9396,1
9007,2,10/25/22,09:18,random,4,1,39,9,359.5039,1
9007,2,10/25/22,09:18,random,4,1,40,10,431.9994,1
9007,2,10/25/22,09:18,random,5,1,41,1,356.9215,1
9007,2,10/25/22,09:18,random,5,1,42,2,373.0835,1
9007,2,10/25/22,09:18,random,5,1,43,3,426.4572,1
9007,2,10/25/22,09:18,random,5,1,44,4,334.2112,1
9007,2,10/25/22,09:18,random,5,1,45,5,376.5283,1
9007,2,10/25/22,09:18,random,5,1,46,6,388.141,1
9007,2,10/25/22,09:18,random,5,1,47,7,338.5242,1
9007,2,10/25/22,09:18,random,5,1,48,8,464.06,1
9007,2,10/25/22,09:18,random,5,1,49,9,422.2847,1
9007,2,10/25/22,09:18,random,5,1,50,10,372.1214,1
9009,2,10/25/22,12:04,practice,0,1,1,1,496.7705,1
9009,2,10/25/22,12:04,practice,0,1,2,2,444.2134,1
9009,2,10/25/22,12:04,practice,0,1,3,3,415.8772,1
9009,2,10/25/22,12:04,practice,0,1,4,4,428.4214,1
9009,2,10/25/22,12:04,practice,0,1,5,5,390.1659,1
9009,2,10/25/22,12:04,practice,0,1,6,6,330.1676,1
9009,2,10/25/22,12:04,practice,0,1,7,7,420.6507,1
9009,2,10/25/22,12:04,practice,0,1,8,8,906.014,1
9009,2,10/25/22,12:04,random,1,1,1,1,414.9096,1
9009,2,10/25/22,12:04,random,1,1,2,2,435.4864,1
9009,2,10/25/22,12:04,random,1,1,3,3,353.2839,1
9009,2,10/25/22,12:04,random,1,1,4,4,458.8446,1
9009,2,10/25/22,12:04,random,1,1,5,5,374.9241,1
9009,2,10/25/22,12:04,random,1,1,6,6,295.9443,1
9009,2,10/25/22,12:04,random,1,1,7,7,496.0706,1
9009,2,10/25/22,12:04,random,1,1,8,8,363.6099,1
9009,2,10/25/22,12:04,random,1,1,9,9,336.7576,1
9009,2,10/25/22,12:04,random,1,1,10,10,569.7436,1
9009,2,10/25/22,12:04,random,2,1,11,1,362.41,0
9009,2,10/25/22,12:04,random,2,1,12,2,307.0035,1
9009,2,10/25/22,12:04,random,2,1,13,3,294.3816,1
9009,2,10/25/22,12:04,random,2,1,14,4,341.6653,1
9009,2,10/25/22,12:04,random,2,1,15,5,458.5832,1
9009,2,10/25/22,12:04,random,2,1,16,6,365.1418,1
9009,2,10/25/22,12:04,random,2,1,17,7,371.7974,1
9009,2,10/25/22,12:04,random,2,1,18,8,355.1319,1
9009,2,10/25/22,12:04,random,2,1,19,9,324.7966,1
9009,2,10/25/22,12:04,random,2,1,20,10,383.6498,1
