subject,session,block,trial,subtrial,trialtype,setsize,resp,acc,rt,proberesp
9083,1,real,49,49,change,6,j,1,947.5629,NA
9083,1,real,50,50,nochange,6,j,0,501.1824,NA
9083,1,real,51,51,nochange,6,f,1,557.7068,NA
9083,1,real,52,52,nochange,6,j,0,447.4411,NA
9083,1,real,53,53,nochange,6,f,1,1520.0282,NA
9083,1,real,54,54,nochange,6,f,1,861.8879,NA
9083,1,real,55,55,change,6,j,1,2637.7032,NA
9083,1,real,56,56,change,6,j,1,676.5256,1
9083,1,real,57,57,change,6,j,1,841.7603,NA
9083,1,real,58,58,change,6,j,1,2410.0396,NA
9083,1,real,59,59,change,6,j,1,1068.6166,NA
9083,1,real,60,60,nochange,6,f,1,692.7341,NA
9084,1,practice,0,1,change,6,f,0,2311.9573,NA
9084,1,practice,0,2,change,6,f,0,2200.342,NA
9084,1,practice,0,3,nochange,6,j,0,1860.5051,NA
9084,1,practice,0,4,nochange,6,f,1,1781.4074,NA
9084,1,practice,0,5,nochange,6,f,1,1453.5266,NA
9084,1,practice,0,6,change,6,j,1,1702.3076,NA
9084,1,real,1,1,change,6,j,1,4171.5612,NA
9084,1,real,2,2,nochange,6,f,1,3217.7213,NA
9084,1,real,3,3,change,6,j,1,2044.1732,NA
9084,1,real,4,4,change,6,f,0,4861.7154,NA
9084,1,real,5,5,nochange,6,f,1,4363.426,NA
9084,1,real,6,6,nochange,6,f,1,1350.2464,NA
9084,1,real,7,7,change,6,j,1,1772.9058,NA
9084,1,real,8,8,change,6,j,1,1311.9713,2
9084,1,real,9,9,nochange,6,f,1,1499.7889,NA
9084,1,real,10,10,nochange,6,f,1,1545.2173,NA
9084,1,real,11,11,change,6,f,0,2637.1281,NA
9084,1,real,12,12,change,6,f,0,1714.0134,NA
9084,1,real,13,13,change,6,j,1,3990.1385,NA
9084,1,real,14,14,change,6,f,0,2157.7249,NA
9084,1,real,15,15,change,6,f,0,2808.8256,NA
9084,1,real,16,16,nochange,6,j,0,3491.4816,4
9084,1,real,17,17,change,6,j,1,1473.6075,NA
9084,1,real,18,18,change,6,f,0,1711.128,NA
9084,1,real,19,19,change,6,f,0,3059.1757,NA
9084,1,real,20,20,change,6,f,0,4053.5503,NA
9084,1,real,21,21,change,6,j,1,3410.6191,NA
9084,1,real,22,22,nochange,6,f,1,2998.6366,NA
9084,1,real,23,23,nochange,6,f,1,1347.7892,NA
9084,1,real,24,24,change,6,f,0,1596.5028,3
9084,1,real,25,25,change,6,f,0,1165.7551,NA
9084,1,real,26,26,change,6,f,0,2348.0484,NA
9084,1,real,27,27,change,6,j,1,1197.5563,NA
9084,1,real,28,28,change,6,j,1,1030.4511,NA
9084,1,real,29,29,nochange,6,f,1,1034.8102,NA
9084,1,real,30,30,change,6,j,1,1408.1645,NA
9084,1,real,31,31,nochange,6,f,1,945.1611,NA
9084,1,real,32,32,change,6,f,0,2288.5827,3
9084,1,real,33,33,nochange,6,j,0,1432.59,NA
9084,1,real,34,34,change,6,f,0,805.6677,NA
9084,1,real,35,35,nochange,6,f,1,1219.6516,NA
9084,1,real,36,36,change,6,f,0,1864.6494,NA
9084,1,real,37,37,nochange,6,f,1,2243.3329,NA
9084,1,real,38,38,nochange,6,f,1,1104.8636,NA
9084,1,real,39,39,nochange,6,j,0,2537.9441,NA
9084,1,real,40,40,change,6,j,1,7806.7712,3
9084,1,real,41,41,nochange,6,f,1,1226.0799,NA
9084,1,real,42,42,nochange,6,f,1,932.5193,NA
9084,1,real,43,43,change,6,j,1,1637.1507,NA
9084,1,real,44,44,change,6,j,1,1246.2354,NA
9084,1,real,45,45,nochange,6,j,0,1533.3281,NA
9084,1,real,46,46,nochange,6,f,1,1443.0235,NA
9084,1,real,47,47,nochange,6,j,0,1473.6934,NA
9084,1,real,48,48,nochange,6,f,1,1257.9926,2
9084,1,real,49,49,nochange,6,f,1,999.968,NA
9084,1,real,50,50,nochange,6,f,1,1004.953,NA
9084,1,real,51,51,nochange,6,f,1,3132.5719,NA
9084,1,real,52,52,change,6,f,0,1767.1214,NA
9084,1,real,53,53,nochange,6,f,1,897.3378,NA
9084,1,real,54,54,change,6,j,1,1682.8915,NA
9084,1,real,55,55,nochange,6,f,1,2279.3814,NA
9084,1,real,56,56,nochange,6,f,1,2077.0913,1
9084,1,real,57,57,nochange,6,f,1,1025.7209,NA
9084,1,real,58,58,nochange,6,f,1,1131.6874,NA
9084,1,real,59,59,nochange,6,f,1,3598.0548,NA
9084,1,real,60,60,change,6,j,1,2773.1607,NA
9085,1,practice,0,1,nochange,6,f,1,2136.7563,NA
9085,1,practice,0,2,change,6,j,1,2848.9049,NA
9085,1,practice,0,3,nochange,6,j,0,2481.6047,NA
9085,1,practice,0,4,nochange,6,j,0,1823.4731,NA
9085,1,practice,0,5,change,6,f,0,0.1774,NA
9085,1,practice,0,6,change,6,j,1,1906.7722,NA
9085,1,real,1,1,nochange,6,f,1,2202.1594,NA
9085,1,real,2,2,nochange,6,f,1,1683.2609,NA
9085,1,real,3,3,change,6,f,0,2597.8709,NA
9085,1,real,4,4,change,6,f,0,2290.5107,NA
9085,1,real,5,5,change,6,f,0,3060.2138,NA
9085,1,real,6,6,nochange,6,j,0,3305.1226,NA
9085,1,real,7,7,change,6,f,0,2602.3258,NA
9085,1,real,8,8,nochange,6,f,1,2414.8409,3
9085,1,real,9,9,change,6,j,1,2455.1788,NA
9085,1,real,10,10,change,6,j,1,1246.0232,NA
9085,1,real,11,11,change,6,j,1,2010.997,NA
9085,1,real,12,12,nochange,6,f,1,4852.9456,NA
9085,1,real,13,13,nochange,6,j,0,7116.6137,NA
9085,1,real,14,14,change,6,f,0,1262.6962,NA
9085,1,real,15,15,nochange,6,j,0,3433.4067,NA
9085,1,real,16,16,nochange,6,f,1,4435.1217,3
9085,1,real,17,17,nochange,6,j,0,7857.0682,NA
9085,1,real,18,18,nochange,6,f,1,2152.5619,NA
9085,1,real,19,19,nochange,6,f,1,1180.507,NA
9085,1,real,20,20,nochange,6,j,0,897.3545,NA
9085,1,real,21,21,change,6,f,0,1646.6093,NA
9085,1,real,22,22,change,6,f,0,4968.0595,NA
9085,1,real,23,23,nochange,6,f,1,5916.6287,NA
9085,1,real,24,24,change,6,f,0,3891.4501,3
9085,1,real,25,25,nochange,6,j,0,4221.524,NA
9085,1,real,26,26,nochange,6,f,1,597.8312,NA
9085,1,real,27,27,change,6,f,0,4929.3327,NA
9085,1,real,28,28,nochange,6,f,1,4905.9246,NA
9085,1,real,29,29,change,6,j,1,2933.5439,NA
9085,1,real,30,30,change,6,j,1,2197.8538,NA
9085,1,real,31,31,change,6,j,1,9559.54,NA
9085,1,real,32,32,change,6,j,1,1663.683,3
9085,1,real,33,33,change,6,j,1,1572.3366,NA
9085,1,real,34,34,nochange,6,f,1,1707.0071,NA
9085,1,real,35,35,change,6,j,1,923.3683,NA
9085,1,real,36,36,change,6,j,1,6314.6494,NA
9085,1,real,37,37,change,6,f,0,2693.9804,NA
9085,1,real,38,38,nochange,6,j,0,15.344,NA
9085,1,real,39,39,nochange,6,j,0,875.2869,NA
9085,1,real,40,40,nochange,6,j,0,1312.3622,3
9085,1,real,41,41,nochange,6,j,0,7294.0334,NA
9085,1,real,42,42,change,6,f,0,3240.7315,NA
9085,1,real,43,43,nochange,6,j,0,3464.2309,NA
9085,1,real,44,44,change,6,j,1,4014.7083,NA
9085,1,real,45,45,change,6,f,0,8743.3797,NA
9085,1,real,46,46,nochange,6,j,0,19191.427,NA
9085,1,real,47,47,nochange,6,f,1,1572.0025,NA
9085,1,real,48,48,change,6,j,1,948.3758,3
9085,1,real,49,49,nochange,6,f,1,1128.5658,NA
9085,1,real,50,50,change,6,j,1,2268.1534,NA
9085,1,real,51,51,change,6,j,1,1452.4028,NA
9085,1,real,52,52,change,6,j,1,833.52,NA
9085,1,real,53,53,nochange,6,f,1,1208.8826,NA
9085,1,real,54,54,change,6,j,1,1479.7716,NA
9085,1,real,55,55,nochange,6,j,0,960.6416,NA
9085,1,real,56,56,change,6,j,1,1343.4418,3
9085,1,real,57,57,nochange,6,f,1,1731.0194,NA
9085,1,real,58,58,change,6,f,0,1266.5856,NA
9085,1,real,59,59,nochange,6,f,1,1086.5967,NA
9085,1,real,60,60,nochange,6,j,0,1261.0695,NA
9086,1,practice,0,1,change,6,j,1,1121.1074,NA
9086,1,practice,0,2,nochange,6,f,1,1354.1517,NA
9086,1,practice,0,3,nochange,6,f,1,1041.8863,NA
9086,1,practice,0,4,nochange,6,f,1,1053.1205,NA
9086,1,practice,0,5,change,6,j,1,640.1841,NA
9086,1,practice,0,6,change,6,j,1,942.0903,NA
9086,1,real,1,1,nochange,6,f,1,611.638,NA
9086,1,real,2,2,nochange,6,f,1,772.1036,NA
9086,1,real,3,3,change,6,f,0,2728.7783,NA
9086,1,real,4,4,change,6,j,1,1210.0556,NA
9086,1,real,5,5,nochange,6,f,1,1235.5493,NA
9086,1,real,6,6,nochange,6,j,0,841.3722,NA
9086,1,real,7,7,nochange,6,f,1,1714.239,NA
9086,1,real,8,8,change,6,j,1,1110.3639,3
9086,1,real,9,9,change,6,f,0,1256.961,NA
9086,1,real,10,10,change,6,f,0,1118.1844,NA
9086,1,real,11,11,nochange,6,j,0,1035.112,NA
9086,1,real,12,12,change,6,j,1,759.8617,NA
9086,1,real,13,13,change,6,j,1,947.6727,NA
9086,1,real,14,14,change,6,j,1,1725.1513,NA
9086,1,real,15,15,change,6,f,0,1806.1793,NA
9086,1,real,16,16,nochange,6,f,1,1758.1392,1
9086,1,real,17,17,change,6,j,1,1482.1972,NA
9086,1,real,18,18,nochange,6,f,1,891.1173,NA
9086,1,real,19,19,nochange,6,j,0,1209.0869,NA
9086,1,real,20,20,nochange,6,f,1,15.7721,NA
9086,1,real,21,21,nochange,6,f,1,686.3678,NA
9086,1,real,22,22,nochange,6,f,1,926.3287,NA
9086,1,real,23,23,nochange,6,f,1,877.3559,NA
9086,1,real,24,24,nochange,6,f,1,1103.7325,3
9086,1,real,25,25,change,6,j,1,2.18209999998,NA
9086,1,real,26,26,change,6,f,0,553.0289,NA
9086,1,real,27,27,change,6,j,1,1801.4966,NA
9086,1,real,28,28,nochange,6,j,0,1652.1418,NA
9086,1,real,29,29,change,6,j,1,890.7072,NA
9086,1,real,30,30,nochange,6,f,1,1206.7166,NA
9086,1,real,31,31,nochange,6,j,0,720.8874,NA
9086,1,real,32,32,change,6,f,0,811.0373,3
9086,1,real,33,33,change,6,j,1,775.6618,NA
9086,1,real,34,34,nochange,6,f,1,821.5073,NA
9086,1,real,35,35,change,6,j,1,1425.9503,NA
9086,1,real,36,36,change,6,f,0,600.5485,NA
9086,1,real,37,37,nochange,6,f,1,821.1605,NA
9086,1,real,38,38,nochange,6,j,0,543.7435,NA
9086,1,real,39,39,change,6,f,0,375.9048,NA
9086,1,real,40,40,nochange,6,j,0,837.4725,3
9086,1,real,41,41,nochange,6,f,1,353.3093,NA
9086,1,real,42,42,nochange,6,j,0,426.2781,NA
9086,1,real,43,43,change,6,f,0,352.0915,NA
9086,1,real,44,44,change,6,j,1,557.2896,NA
9086,1,real,45,45,nochange,6,j,0,1342.7038,NA
9086,1,real,46,46,change,6,f,0,765.8242,NA
9086,1,real,47,47,nochange,6,f,1,802.3015,NA
9086,1,real,48,48,nochange,6,j,0,1202.4807,4
9086,1,real,49,49,change,6,j,1,655.2864,NA
9086,1,real,50,50,change,6,f,0,389.9884,NA
9086,1,real,51,51,nochange,6,j,0,429.0282,NA
9086,1,real,52,52,nochange,6,f,1,4.23780000006,NA
9086,1,real,53,53,change,6,j,1,19.3684000002,NA
9086,1,real,54,54,change,6,j,1,1249.6093,NA
9086,1,real,55,55,change,6,f,0,785.1819,NA
9086,1,real,56,56,change,6,j,1,1529.6187,5
9086,1,real,57,57,nochange,6,j,0,6.14260000014,NA
9086,1,real,58,58,change,6,f,0,15.7544999999,NA
9086,1,real,59,59,nochange,6,j,0,20.9570999999,NA
9086,1,real,60,60,change,6,f,0,886.4965,NA
9087,1,practice,0,1,change,6,f,0,6323.2571,NA
9087,1,practice,0,2,nochange,6,j,0,1137.4077,NA
9087,1,practice,0,3,nochange,6,f,1,1123.0751,NA
9087,1,practice,0,4,change,6,j,1,1209.1698,NA
9087,1,practice,0,5,nochange,6,j,0,1113.3205,NA
9087,1,practice,0,6,change,6,j,1,1202.5817,NA
9087,1,real,1,1,change,6,j,1,1072.8654,NA
9087,1,real,2,2,nochange,6,j,0,906.1224,NA
9087,1,real,3,3,change,6,j,1,4234.8215,NA
9087,1,real,4,4,change,6,j,1,2313.894,NA
9087,1,real,5,5,change,6,j,1,1095.0714,NA
9087,1,real,6,6,nochange,6,f,1,1523.4653,NA
9087,1,real,7,7,nochange,6,f,1,1121.2427,NA
9087,1,real,8,8,change,6,j,1,2953.3186,1
9087,1,real,9,9,nochange,6,j,0,1020.73,NA
9087,1,real,10,10,change,6,f,0,8.5092,NA
9087,1,real,11,11,change,6,f,0,4397.1668,NA
9087,1,real,12,12,change,6,j,1,6283.5177,NA
9087,1,real,13,13,change,6,j,1,6177.5779,NA
9087,1,real,14,14,change,6,f,0,9093.2246,NA
9087,1,real,15,15,nochange,6,f,1,2153.3832,NA
9087,1,real,16,16,nochange,6,j,0,4130.635,5
9087,1,real,17,17,change,6,f,0,1848.9222,NA
9087,1,real,18,18,nochange,6,f,1,1433.8291,NA
9087,1,real,19,19,change,6,j,1,2610.7888,NA
9087,1,real,20,20,change,6,j,1,1694.5893,NA
9087,1,real,21,21,nochange,6,f,1,2916.8162,NA
9087,1,real,22,22,change,6,j,1,2318.5549,NA
9087,1,real,23,23,change,6,j,1,1325.5671,NA
9087,1,real,24,24,nochange,6,f,1,3368.9681,5
9087,1,real,25,25,nochange,6,f,1,1482.391,NA
9087,1,real,26,26,change,6,j,1,1144.1501,NA
9087,1,real,27,27,change,6,j,1,1178.0056,NA
9087,1,real,28,28,change,6,j,1,1787.928,NA
9087,1,real,29,29,nochange,6,j,0,1573.6155,NA
9087,1,real,30,30,change,6,j,1,1222.7267,NA
9087,1,real,31,31,change,6,f,0,2760.6057,NA
9087,1,real,32,32,nochange,6,j,0,2494.7292,5
9087,1,real,33,33,nochange,6,f,1,1408.8663,NA
9087,1,real,34,34,change,6,j,1,2087.0008,NA
9087,1,real,35,35,nochange,6,f,1,5200.5291,NA
9087,1,real,36,36,change,6,j,1,1659.0357,NA
9087,1,real,37,37,nochange,6,f,1,1452.3104,NA
9087,1,real,38,38,nochange,6,f,1,1600.4199,NA
9087,1,real,39,39,change,6,f,0,2062.855,NA
9087,1,real,40,40,change,6,j,1,1022.5146,1
9087,1,real,41,41,nochange,6,j,0,994.1992,NA
9087,1,real,42,42,change,6,j,1,1420.7204,NA
9087,1,real,43,43,nochange,6,j,0,6125.9819,NA
9087,1,real,44,44,nochange,6,j,0,2169.4056,NA
9087,1,real,45,45,change,6,j,1,1270.7464,NA
9087,1,real,46,46,nochange,6,f,1,2164.0663,NA
9087,1,real,47,47,nochange,6,f,1,1552.7899,NA
9087,1,real,48,48,nochange,6,f,1,2280.5992,1
9087,1,real,49,49,nochange,6,f,1,4077.2791,NA
9087,1,real,50,50,nochange,6,f,1,1742.8643,NA
9087,1,real,51,51,nochange,6,f,1,1685.2816,NA
9087,1,real,52,52,change,6,f,0,2005.95,NA
9087,1,real,53,53,change,6,j,1,2681.2616,NA
9087,1,real,54,54,nochange,6,f,1,2161.6294,NA
9087,1,real,55,55,change,6,j,1,4343.4689,NA
9087,1,real,56,56,nochange,6,f,1,1209.3156,1
9087,1,real,57,57,nochange,6,f,1,884.5164,NA
9087,1,real,58,58,change,6,j,1,1577.683,NA
9087,1,real,59,59,nochange,6,j,0,2364.612,NA
9087,1,real,60,60,nochange,6,j,0,2065.7113,NA
9088,1,practice,0,1,nochange,6,f,1,1287.3396,NA
9088,1,practice,0,2,change,6,j,1,1311.0018,NA
9088,1,practice,0,3,change,6,f,0,622.8327,NA
9088,1,practice,0,4,change,6,j,1,629.7317,NA
9088,1,practice,0,5,nochange,6,f,1,1224.461,NA
9088,1,practice,0,6,nochange,6,j,0,480.8855,NA
9088,1,real,1,1,change,6,j,1,578.28,NA
9088,1,real,2,2,nochange,6,f,1,759.103,NA
9088,1,real,3,3,change,6,j,1,13.2596,NA
9088,1,real,4,4,nochange,6,f,1,1100.9356,NA
9088,1,real,5,5,nochange,6,f,1,3309.2317,NA
9088,1,real,6,6,nochange,6,f,1,1823.8566,NA
9088,1,real,7,7,change,6,j,1,1863.4292,NA
9088,1,real,8,8,nochange,6,f,1,1998.8688,2
9088,1,real,9,9,change,6,j,1,3096.0153,NA
9088,1,real,10,10,change,6,f,0,905.8501,NA
9088,1,real,11,11,nochange,6,j,0,1392.5666,NA
9088,1,real,12,12,nochange,6,j,0,776.8602,NA
9088,1,real,13,13,change,6,f,0,1517.2423,NA
9088,1,real,14,14,nochange,6,f,1,1262.1328,NA
9088,1,real,15,15,change,6,j,1,1811.7831,NA
9088,1,real,16,16,nochange,6,j,0,1658.8798,3
9088,1,real,17,17,change,6,j,1,1127.0313,NA
9088,1,real,18,18,nochange,6,f,1,1436.9039,NA
9088,1,real,19,19,nochange,6,j,0,1003.8553,NA
9088,1,real,20,20,nochange,6,f,1,1722.0167,NA
9088,1,real,21,21,change,6,f,0,11.8362,NA
9088,1,real,22,22,nochange,6,f,1,1754.8252,NA
9088,1,real,23,23,nochange,6,j,0,1128.3881,NA
9088,1,real,24,24,change,6,j,1,2079.5603,5
9088,1,real,25,25,change,6,f,0,2785.4625,NA
9088,1,real,26,26,change,6,j,1,2683.9143,NA
9088,1,real,27,27,change,6,j,1,1892.0555,NA
9088,1,real,28,28,change,6,f,0,2644.2907,NA
9088,1,real,29,29,change,6,j,1,2251.0583,NA
9088,1,real,30,30,change,6,j,1,1366.5153,NA
9088,1,real,31,31,nochange,6,j,0,1923.9901,NA
9088,1,real,32,32,change,6,j,1,2984.9225,3
9088,1,real,33,33,change,6,f,0,2388.6533,NA
9088,1,real,34,34,change,6,j,1,1354.5057,NA
9088,1,real,35,35,change,6,j,1,1744.4369,NA
9088,1,real,36,36,nochange,6,j,0,1069.3834,NA
9088,1,real,37,37,nochange,6,f,1,1836.2308,NA
9088,1,real,38,38,nochange,6,j,0,1460.6231,NA
9088,1,real,39,39,change,6,j,1,1439.1268,NA
9088,1,real,40,40,change,6,f,0,2962.7512,2
9088,1,real,41,41,nochange,6,f,1,1880.0821,NA
9088,1,real,42,42,change,6,j,1,2672.5572,NA
9088,1,real,43,43,nochange,6,f,1,1178.1341,NA
9088,1,real,44,44,nochange,6,f,1,1646.9432,NA
9088,1,real,45,45,nochange,6,f,1,1028.2255,NA
9088,1,real,46,46,nochange,6,j,0,1444.3679,NA
9088,1,real,47,47,nochange,6,j,0,1072.9272,NA
9088,1,real,48,48,change,6,j,1,1188.5931,2
9088,1,real,49,49,change,6,j,1,1161.9227,NA
9088,1,real,50,50,change,6,f,0,958.5843,NA
9088,1,real,51,51,change,6,j,1,745.6034,NA
9088,1,real,52,52,nochange,6,f,1,571.9627,NA
9088,1,real,53,53,nochange,6,j,0,2625.3027,NA
9088,1,real,54,54,change,6,j,1,1624.542,NA
9088,1,real,55,55,nochange,6,j,0,2499.2751,NA
9088,1,real,56,56,nochange,6,j,0,1444.9215,3
9088,1,real,57,57,nochange,6,j,0,1106.9506,NA
9088,1,real,58,58,nochange,6,f,1,2.26060000004,NA
9088,1,real,59,59,change,6,j,1,3218.288,NA
9088,1,real,60,60,change,6,f,0,1131.1095,NA
9089,1,practice,0,1,change,6,j,1,1046.3953,NA
9089,1,practice,0,2,change,6,j,1,1156.2268,NA
9089,1,practice,0,3,nochange,6,f,1,4737.9775,NA
9089,1,practice,0,4,nochange,6,f,1,1839.4558,NA
9089,1,practice,0,5,nochange,6,f,1,3333.3431,NA
9089,1,practice,0,6,change,6,j,1,0.19749999998,NA
9089,1,real,1,1,nochange,6,f,1,1808.6699,NA
9089,1,real,2,2,change,6,f,0,3219.5279,NA
9089,1,real,3,3,change,6,j,1,4021.5641,NA
9089,1,real,4,4,change,6,j,1,4559.0065,NA
9089,1,real,5,5,change,6,f,0,1675.8677,NA
9089,1,real,6,6,change,6,f,0,1507.3081,NA
9089,1,real,7,7,change,6,j,1,546.6896,NA
9089,1,real,8,8,nochange,6,f,1,4.57009999998,3
9089,1,real,9,9,nochange,6,f,1,556.1643,NA
9089,1,real,10,10,nochange,6,j,0,1224.9254,NA
9089,1,real,11,11,change,6,f,0,1861.7658,NA
9089,1,real,12,12,change,6,j,1,3.55919999999,NA
9089,1,real,13,13,nochange,6,f,1,839.2257,NA
9089,1,real,14,14,nochange,6,j,0,843.5887,NA
9089,1,real,15,15,nochange,6,f,1,455.4941,NA
9089,1,real,16,16,change,6,j,1,1581.6273,3
9089,1,real,17,17,nochange,6,f,1,630.9241,NA
9089,1,real,18,18,change,6,f,0,4.11449999991,NA
9089,1,real,19,19,nochange,6,f,1,3.76159999997,NA
9089,1,real,20,20,change,6,f,0,691.3447,NA
9089,1,real,21,21,nochange,6,f,1,644.9473,NA
9089,1,real,22,22,change,6,j,1,3.71280000004,NA
9089,1,real,23,23,nochange,6,f,1,896.5319,NA
9089,1,real,24,24,change,6,j,1,844.842,3
9089,1,real,25,25,nochange,6,j,0,552.2212,NA
9089,1,real,26,26,nochange,6,j,0,1152.0122,NA
9089,1,real,27,27,nochange,6,f,1,1823.5725,NA
9089,1,real,28,28,change,6,f,0,2046.5558,NA
9089,1,real,29,29,nochange,6,f,1,6814.845,NA
9089,1,real,30,30,change,6,j,1,484.8558,NA
9089,1,real,31,31,change,6,f,0,1362.1994,NA
9089,1,real,32,32,change,6,j,1,776.1562,3
9089,1,real,33,33,nochange,6,j,0,4.52080000006,NA
9089,1,real,34,34,nochange,6,f,1,3021.546,NA
9089,1,real,35,35,nochange,6,j,0,6778.761,NA
9089,1,real,36,36,change,6,f,0,3.7795,NA
9089,1,real,37,37,nochange,6,f,1,604.4002,NA
9089,1,real,38,38,change,6,j,1,612.0469,NA
9089,1,real,39,39,nochange,6,j,0,494.0011,NA
9089,1,real,40,40,change,6,f,0,440.155,3
9089,1,real,41,41,change,6,f,0,509.7209,NA
9089,1,real,42,42,nochange,6,j,0,1463.4718,NA
9089,1,real,43,43,nochange,6,f,1,966.8102,NA
9089,1,real,44,44,change,6,j,1,1262.1818,NA
9089,1,real,45,45,nochange,6,f,1,966.2588,NA
9089,1,real,46,46,change,6,f,0,638.2919,NA
9089,1,real,47,47,change,6,j,1,686.7075,NA
9089,1,real,48,48,nochange,6,j,0,631.1966,3
9089,1,real,49,49,change,6,f,0,791.0928,NA
9089,1,real,50,50,change,6,j,1,1307.9358,NA
9089,1,real,51,51,change,6,f,0,3.9476999999,NA
9089,1,real,52,52,change,6,f,0,808.4342,NA
9089,1,real,53,53,nochange,6,j,0,1368.1818,NA
9089,1,real,54,54,change,6,j,1,2.91960000014,NA
9089,1,real,55,55,nochange,6,f,1,7.04179999989,NA
9089,1,real,56,56,change,6,f,0,6.81420000002,3
9089,1,real,57,57,nochange,6,f,1,786.5965,NA
9089,1,real,58,58,nochange,6,j,0,3.82840000011,NA
9089,1,real,59,59,nochange,6,j,0,1597.2736,NA
9089,1,real,60,60,nochange,6,j,0,882.9106,NA
9090,1,practice,0,1,nochange,6,f,1,1486.5949,NA
9090,1,practice,0,2,change,6,j,1,1295.0581,NA
9090,1,practice,0,3,nochange,6,f,1,977.0296,NA
9090,1,practice,0,4,change,6,j,1,1087.9634,NA
9090,1,practice,0,5,nochange,6,f,1,773.0992,NA
9090,1,practice,0,6,change,6,j,1,753.2998,NA
9090,1,real,1,1,nochange,6,f,1,652.4005,NA
9090,1,real,2,2,nochange,6,f,1,1041.9011,NA
9090,1,real,3,3,change,6,j,1,905.6261,NA
9090,1,real,4,4,nochange,6,f,1,788.7131,NA
9090,1,real,5,5,nochange,6,f,1,623.6463,NA
9090,1,real,6,6,change,6,j,1,1925.7483,NA
9090,1,real,7,7,change,6,j,1,1725.4103,NA
9090,1,real,8,8,change,6,j,1,864.2874,5
9090,1,real,9,9,change,6,f,0,2964.3279000000002,NA
9090,1,real,10,10,change,6,j,1,1428.1157,NA
9090,1,real,11,11,nochange,6,f,1,901.6103,NA
9090,1,real,12,12,nochange,6,f,1,842.6734,NA
9090,1,real,13,13,change,6,j,1,1206.5282,NA
9090,1,real,14,14,change,6,j,1,892.7675,NA
9090,1,real,15,15,nochange,6,f,1,761.0163,NA
9090,1,real,16,16,nochange,6,f,1,608.796,1
9090,1,real,17,17,nochange,6,f,1,656.2319,NA
9090,1,real,18,18,nochange,6,f,1,635.4552,NA
9090,1,real,19,19,change,6,j,1,845.3788,NA
9090,1,real,20,20,change,6,f,0,1630.5776,NA
9090,1,real,21,21,nochange,6,f,1,684.0323,NA
9090,1,real,22,22,nochange,6,f,1,986.094,NA
9090,1,real,23,23,change,6,j,1,874.4117,NA
9090,1,real,24,24,change,6,f,0,763.1103,3
9090,1,real,25,25,nochange,6,f,1,611.2647,NA
9090,1,real,26,26,nochange,6,f,1,984.6425,NA
9090,1,real,27,27,change,6,j,1,1330.9703,NA
9090,1,real,28,28,nochange,6,f,1,665.4877,NA
9090,1,real,29,29,nochange,6,f,1,825.6263,NA
9090,1,real,30,30,change,6,f,0,862.4237,NA
9090,1,real,31,31,change,6,f,0,667.9867,NA
9090,1,real,32,32,nochange,6,f,1,977.6594,2
9090,1,real,33,33,nochange,6,f,1,919.8786,NA
9090,1,real,34,34,change,6,j,1,856.7751,NA
9090,1,real,35,35,change,6,j,1,862.0541,NA
9090,1,real,36,36,change,6,j,1,750.2885,NA
9090,1,real,37,37,nochange,6,f,1,749.7374,NA
9090,1,real,38,38,change,6,j,1,1425.0079,NA
9090,1,real,39,39,change,6,j,1,1805.0845,NA
9090,1,real,40,40,change,6,j,1,1621.85,3
9090,1,real,41,41,nochange,6,f,1,608.2556,NA
9090,1,real,42,42,nochange,6,f,1,920.1056,NA
9090,1,real,43,43,nochange,6,f,1,589.7345,NA
9090,1,real,44,44,change,6,j,1,1057.4959,NA
9090,1,real,45,45,change,6,f,0,709.3078,NA
9090,1,real,46,46,change,6,f,0,775.2934,NA
9090,1,real,47,47,nochange,6,f,1,976.2992,NA
9090,1,real,48,48,nochange,6,f,1,630.9388,2
9090,1,real,49,49,change,6,j,1,1365.9181,NA
9090,1,real,50,50,change,6,j,1,912.3112,NA
9090,1,real,51,51,change,6,f,0,1233.3881,NA
9090,1,real,52,52,change,6,j,1,1093.3857,NA
9090,1,real,53,53,change,6,j,1,784.4198,NA
9090,1,real,54,54,nochange,6,f,1,622.9961,NA
9090,1,real,55,55,nochange,6,f,1,553.518,NA
9090,1,real,56,56,nochange,6,f,1,562.9162,2
9090,1,real,57,57,nochange,6,f,1,508.4753,NA
9090,1,real,58,58,change,6,j,1,958.3715,NA
9090,1,real,59,59,nochange,6,f,1,820.6667,NA
9090,1,real,60,60,nochange,6,f,1,685.065,NA
9091,1,practice,0,1,nochange,6,f,1,1083.8572,NA
9091,1,practice,0,2,change,6,j,1,1389.1999,NA
9091,1,practice,0,3,change,6,f,0,2132.3313,NA
9091,1,practice,0,4,nochange,6,f,1,1023.3499,NA
9091,1,practice,0,5,change,6,j,1,1898.3521,NA
9091,1,practice,0,6,nochange,6,f,1,1102.5719,NA
9091,1,real,1,1,nochange,6,f,1,1050.4547,NA
9091,1,real,2,2,change,6,j,1,988.3538,NA
9091,1,real,3,3,nochange,6,f,1,939.4475,NA
9091,1,real,4,4,nochange,6,j,0,2857.4991,NA
9091,1,real,5,5,nochange,6,j,0,2444.5636,NA
9091,1,real,6,6,nochange,6,f,1,994.6131,NA
9091,1,real,7,7,change,6,j,1,1496.8613,NA
