subject,session,date,time,item,acc,rt
9046,2,11/15/22,15:52,7,0,8795.934
9046,2,11/15/22,15:52,8,1,20823.8618
9046,2,11/15/22,15:52,9,0,9936.9257
9046,2,11/15/22,15:52,10,0,2977.6911
9046,2,11/15/22,15:52,11,0,1709.3988
9046,2,11/15/22,15:52,12,0,13482.6878
9046,2,11/15/22,15:52,13,1,21035.7955
9046,2,11/15/22,15:52,14,0,2085.9239
9046,2,11/15/22,15:52,15,0,1129.9545
9047,2,11/15/22,15:47,1,1,4489.6555
9047,2,11/15/22,15:47,2,1,5552.099
9047,2,11/15/22,15:47,3,1,13229.8415
9047,2,11/15/22,15:47,4,0,6302.9085
9047,2,11/15/22,15:47,5,0,5893.2846
9047,2,11/15/22,15:47,6,0,26304.6155
9047,2,11/15/22,15:47,7,1,4105.9766
9047,2,11/15/22,15:47,8,1,6909.0682
9047,2,11/15/22,15:47,9,0,8650.0097
9047,2,11/15/22,15:47,10,0,2337.6109
9047,2,11/15/22,15:47,11,0,NA
9047,2,11/15/22,15:47,12,1,279.9812
9047,2,11/15/22,15:47,13,1,181.2893
9047,2,11/15/22,15:47,14,0,151.3689
9047,2,11/15/22,15:47,15,0,224.2843
9048,2,11/14/22,10:04,1,1,6721.3239
9048,2,11/14/22,10:04,2,1,8999.3885
9048,2,11/14/22,10:04,3,1,7007.3668
9048,2,11/14/22,10:04,4,1,9233.016
9048,2,11/14/22,10:04,5,1,55189.9773
9048,2,11/14/22,10:04,6,0,46813.1458
9048,2,11/14/22,10:04,7,1,12411.0661
9048,2,11/14/22,10:04,8,1,17841.3093
9048,2,11/14/22,10:04,9,0,64601.8381
9048,2,11/14/22,10:04,10,0,19006.3979
9048,2,11/14/22,10:04,11,0,6575.0567
9048,2,11/14/22,10:04,12,0,8049.3949
9048,2,11/14/22,10:04,13,0,NA
9049,2,11/16/22,10:09,1,1,4876.1707
9049,2,11/16/22,10:09,2,1,16373.4378
9049,2,11/16/22,10:09,3,1,6452.1241
9049,2,11/16/22,10:09,4,1,3063.3885
9049,2,11/16/22,10:09,5,1,8787.71
9049,2,11/16/22,10:09,6,0,34036.4134
9049,2,11/16/22,10:09,7,0,6057.6181
9049,2,11/16/22,10:09,8,0,61021.4963
9049,2,11/16/22,10:09,9,1,14979.6368
9049,2,11/16/22,10:09,10,0,11441.2217
9049,2,11/16/22,10:09,11,0,33280.7786
9049,2,11/16/22,10:09,12,0,25746.1292
9049,2,11/16/22,10:09,13,1,10106.8083
9049,2,11/16/22,10:09,14,0,16990.7644
9049,2,11/16/22,10:09,15,0,2702.2336
9050,2,11/16/22,09:50,1,1,6032.7761
9050,2,11/16/22,09:50,2,0,NA
9050,2,11/16/22,09:50,3,1,3926.2822
9050,2,11/16/22,09:50,4,1,3200.2861
9050,2,11/16/22,09:50,5,0,6257.2552
9050,2,11/16/22,09:50,6,0,9428.8788
9050,2,11/16/22,09:50,7,1,6433.3465
9050,2,11/16/22,09:50,8,1,12195.3261
9050,2,11/16/22,09:50,9,0,18176.4078
9050,2,11/16/22,09:50,10,1,9999.6997
9050,2,11/16/22,09:50,11,0,7732.4328
9050,2,11/16/22,09:50,12,1,5040.7797
9050,2,11/16/22,09:50,13,1,14916.4601
9050,2,11/16/22,09:50,14,1,12349.4721
9050,2,11/16/22,09:50,15,1,4347.6747
9051,2,11/16/22,10:26,1,1,8631.9102
9051,2,11/16/22,10:26,2,1,28023.7502
9051,2,11/16/22,10:26,3,1,7560.787
9051,2,11/16/22,10:26,4,1,10808.545
9051,2,11/16/22,10:26,5,1,20033.9841
9051,2,11/16/22,10:26,6,0,57610.6778
9051,2,11/16/22,10:26,7,1,29111.5819
9051,2,11/16/22,10:26,8,1,30778.9659
9051,2,11/16/22,10:26,9,0,29142.0156
9051,2,11/16/22,10:26,10,0,27348.0074
9051,2,11/16/22,10:26,11,0,NA
9052,2,11/16/22,12:42,1,1,4802.0335
9052,2,11/16/22,12:42,2,0,976.9335
9052,2,11/16/22,12:42,3,0,1447.1518
9052,2,11/16/22,12:42,4,0,777.9086
9052,2,11/16/22,12:42,5,0,965.872
9052,2,11/16/22,12:42,6,1,276.9702
9052,2,11/16/22,12:42,7,0,1147.886
9052,2,11/16/22,12:42,8,0,238.2293
9052,2,11/16/22,12:42,9,1,2335.044
9052,2,11/16/22,12:42,10,0,1247.1798
9052,2,11/16/22,12:42,11,0,NA
9052,2,11/16/22,12:42,12,1,1460.3608
9052,2,11/16/22,12:42,13,0,392.4521
9052,2,11/16/22,12:42,14,0,304.5791
9052,2,11/16/22,12:42,15,0,297.2996
9053,2,11/16/22,12:49,1,1,6837.652
9053,2,11/16/22,12:49,2,1,8058.6613
9053,2,11/16/22,12:49,3,0,26742.0857
9053,2,11/16/22,12:49,4,1,6329.339
9053,2,11/16/22,12:49,5,1,24579.4741
9053,2,11/16/22,12:49,6,0,12115.9108
9053,2,11/16/22,12:49,7,1,14239.5957
9053,2,11/16/22,12:49,8,1,14219.6547
9053,2,11/16/22,12:49,9,0,40873.2914
9053,2,11/16/22,12:49,10,1,12628.0375
9053,2,11/16/22,12:49,11,0,17030.2751
9053,2,11/16/22,12:49,12,1,18536.9446
9053,2,11/16/22,12:49,13,0,6800.266
9053,2,11/16/22,12:49,14,0,2073.6607
9053,2,11/16/22,12:49,15,0,2672.0449
9054,2,11/16/22,13:12,1,1,9942.0905
9054,2,11/16/22,13:12,2,1,11600.0471
9054,2,11/16/22,13:12,3,1,6895.3822
9054,2,11/16/22,13:12,4,1,6273.7512
9054,2,11/16/22,13:12,5,0,55272.4108
9054,2,11/16/22,13:12,6,0,29468.4923
9054,2,11/16/22,13:12,7,1,10313.9921
9054,2,11/16/22,13:12,8,0,44797.0922
9054,2,11/16/22,13:12,9,0,38171.0818
9054,2,11/16/22,13:12,10,1,31620.819
9054,2,11/16/22,13:12,11,0,NA
9055,2,11/16/22,15:58,1,1,4130.8318
9055,2,11/16/22,15:58,2,1,5689.719
9055,2,11/16/22,15:58,3,1,6126.9821
9055,2,11/16/22,15:58,4,1,5689.6294
9055,2,11/16/22,15:58,5,0,20831.1776
9055,2,11/16/22,15:58,6,0,34752.5749
9055,2,11/16/22,15:58,7,1,5844.3074
9055,2,11/16/22,15:58,8,1,10595.328
9055,2,11/16/22,15:58,9,1,54702.1666
9055,2,11/16/22,15:58,10,1,12048.3185
9055,2,11/16/22,15:58,11,1,10975.5794
9055,2,11/16/22,15:58,12,1,12419.8745
9055,2,11/16/22,15:58,13,1,14609.9537
9055,2,11/16/22,15:58,14,1,9850.0368
9055,2,11/16/22,15:58,15,0,NA
9056,2,11/16/22,15:55,1,1,3990.5935
9056,2,11/16/22,15:55,2,1,4190.2373
9056,2,11/16/22,15:55,3,1,2665.1244
9056,2,11/16/22,15:55,4,1,3135.1509
9056,2,11/16/22,15:55,5,1,11546.4136
9056,2,11/16/22,15:55,6,0,12999.3286
9056,2,11/16/22,15:55,7,1,2665.2035
9056,2,11/16/22,15:55,8,1,6236.9851
9056,2,11/16/22,15:55,9,1,35792.2758
9056,2,11/16/22,15:55,10,1,7853.8481
9056,2,11/16/22,15:55,11,1,16203.8814
9056,2,11/16/22,15:55,12,1,5800.6803
9056,2,11/16/22,15:55,13,1,12642.0743
9056,2,11/16/22,15:55,14,1,14432.9726
9056,2,11/16/22,15:55,15,1,13210.7426
9057,2,11/16/22,15:51,1,1,6826.5869
9057,2,11/16/22,15:51,2,1,4246.5672
9057,2,11/16/22,15:51,3,1,3829.4639
9057,2,11/16/22,15:51,4,1,5274.0237
9057,2,11/16/22,15:51,5,0,18186.8927
9057,2,11/16/22,15:51,6,0,19269.9487
9057,2,11/16/22,15:51,7,1,6975.8292
9057,2,11/16/22,15:51,8,1,9230.1178
9057,2,11/16/22,15:51,9,0,24033.9543
9057,2,11/16/22,15:51,10,1,25232.4586
9057,2,11/16/22,15:51,11,1,46236.7157
9057,2,11/16/22,15:51,12,1,8303.1475
9057,2,11/16/22,15:51,13,1,25030.7247
9057,2,11/16/22,15:51,14,0,39547.4752
9057,2,11/16/22,15:51,15,0,NA
9058,2,11/21/22,09:59,1,1,11250.1563
9058,2,11/21/22,09:59,2,1,9032.2581
9058,2,11/21/22,09:59,3,1,10549.7177
9058,2,11/21/22,09:59,4,1,5349.2438
9058,2,11/21/22,09:59,5,0,42413.2742
9058,2,11/21/22,09:59,6,0,27308.9075
9058,2,11/21/22,09:59,7,1,16127.4389
9058,2,11/21/22,09:59,8,1,19396.7235
9058,2,11/21/22,09:59,9,0,47884.444
9058,2,11/21/22,09:59,10,1,18436.3359
9058,2,11/21/22,09:59,11,1,48845.2509
9058,2,11/21/22,09:59,12,0,NA
9059,2,02/20/23,12:50,1,1,8765.1919
9059,2,02/20/23,12:50,2,0,3857.5981
9059,2,02/20/23,12:50,3,1,7550.5603
9059,2,02/20/23,12:50,4,1,3557.8424
9059,2,02/20/23,12:50,5,0,1017.5508
9059,2,02/20/23,12:50,6,0,2333.4554
9059,2,02/20/23,12:50,7,0,6963.4304
9059,2,02/20/23,12:50,8,0,1218.7374
9059,2,02/20/23,12:50,9,0,NA
9059,2,02/20/23,12:50,10,0,4284.3263
9059,2,02/20/23,12:50,11,1,1219.8972
9059,2,02/20/23,12:50,12,0,656.0125
9059,2,02/20/23,12:50,13,0,NA
9059,2,02/20/23,12:50,14,0,8808.1018
9059,2,02/20/23,12:50,15,1,3633.8075
9060,2,02/20/23,12:53,1,1,6003.2457
9060,2,02/20/23,12:53,2,1,3772.1156
9060,2,02/20/23,12:53,3,1,2950.2273
9060,2,02/20/23,12:53,4,1,11434.3938
9060,2,02/20/23,12:53,5,0,25376.4704
9060,2,02/20/23,12:53,6,0,31989.4966
9060,2,02/20/23,12:53,7,0,8182.954
9060,2,02/20/23,12:53,8,1,17749.3872
9060,2,02/20/23,12:53,9,1,30353.7555
9060,2,02/20/23,12:53,10,1,15705.2964
9060,2,02/20/23,12:53,11,0,16735.4863
9060,2,02/20/23,12:53,12,0,16306.656
9060,2,02/20/23,12:53,13,1,13603.6661
9060,2,02/20/23,12:53,14,0,20782.7285
9060,2,02/20/23,12:53,15,1,22423.5695
9061,2,02/20/23,13:02,1,1,6196.3927
9061,2,02/20/23,13:02,2,1,11418.7209
9061,2,02/20/23,13:02,3,0,18885.6957
9061,2,02/20/23,13:02,4,1,13300.4062
9061,2,02/20/23,13:02,5,1,24568.5085
9061,2,02/20/23,13:02,6,0,34145.8967
9061,2,02/20/23,13:02,7,1,9329.6815
9061,2,02/20/23,13:02,8,1,25385.3658
9061,2,02/20/23,13:02,9,0,51466.7805
9061,2,02/20/23,13:02,10,1,16682.3271
9061,2,02/20/23,13:02,11,0,NA
9062,2,02/20/23,16:03,1,0,1532.3776
9062,2,02/20/23,16:03,2,0,810.2414
9062,2,02/20/23,16:03,3,1,6155.2517
9062,2,02/20/23,16:03,4,1,3364.8413
9062,2,02/20/23,16:03,5,0,4174.9902
9062,2,02/20/23,16:03,6,0,20648.4966
9062,2,02/20/23,16:03,7,0,6137.1408
9062,2,02/20/23,16:03,8,0,10037.9936
9062,2,02/20/23,16:03,9,1,1310.0911
9062,2,02/20/23,16:03,10,0,2100.2381
9062,2,02/20/23,16:03,11,1,835.0027
9062,2,02/20/23,16:03,12,0,2491.6081
9062,2,02/20/23,16:03,13,0,852.0613
9062,2,02/20/23,16:03,14,0,1509.2233
9062,2,02/20/23,16:03,15,0,1156.3056
9063,2,02/20/23,15:58,1,1,5152.4661
9063,2,02/20/23,15:58,2,1,5665.7436
9063,2,02/20/23,15:58,3,1,3604.2449
9063,2,02/20/23,15:58,4,0,15571.3747
9063,2,02/20/23,15:58,5,0,15666.9116
9063,2,02/20/23,15:58,6,0,29823.5681
9063,2,02/20/23,15:58,7,0,12663.897
9063,2,02/20/23,15:58,8,1,7255.4733
9063,2,02/20/23,15:58,9,0,43685.0648
9063,2,02/20/23,15:58,10,1,19057.2859
9063,2,02/20/23,15:58,11,0,NA
9063,2,02/20/23,15:58,12,0,15078.5146
9063,2,02/20/23,15:58,13,1,16819.8453
9063,2,02/20/23,15:58,14,1,12846.4307
9063,2,02/20/23,15:58,15,1,6587.9011
9065,2,02/21/23,10:02,1,1,7008.402
9065,2,02/21/23,10:02,2,1,4697.2792
9065,2,02/21/23,10:02,3,1,3461.155
9065,2,02/21/23,10:02,4,0,20879.0369
9065,2,02/21/23,10:02,5,1,26883.3623
9065,2,02/21/23,10:02,6,0,19049.6579
9065,2,02/21/23,10:02,7,1,12755.1194
9065,2,02/21/23,10:02,8,1,7943.9014
9065,2,02/21/23,10:02,9,0,30777.4784
9065,2,02/21/23,10:02,10,0,24747.187
9065,2,02/21/23,10:02,11,0,NA
9066,2,02/21/23,09:53,1,1,6710.6639
9066,2,02/21/23,09:53,2,1,6004.3753
9066,2,02/21/23,09:53,3,1,3920.7684
9066,2,02/21/23,09:53,4,1,11962.9215
9066,2,02/21/23,09:53,5,0,213919.9646
9066,2,02/21/23,09:53,6,0,22904.4465
9066,2,02/21/23,09:53,7,0,NA
9067,2,02/21/23,09:45,1,1,5303.4083
9067,2,02/21/23,09:45,2,1,4433.9217
9067,2,02/21/23,09:45,3,1,2450.3097
9067,2,02/21/23,09:45,4,1,2503.9057
9067,2,02/21/23,09:45,5,1,7733.0363
9067,2,02/21/23,09:45,6,1,3467.3663
9067,2,02/21/23,09:45,7,1,5997.9307
9067,2,02/21/23,09:45,8,0,3154.2825
9067,2,02/21/23,09:45,9,0,2623.3269
9067,2,02/21/23,09:45,10,1,2156.721
9067,2,02/21/23,09:45,11,0,2360.4019
9067,2,02/21/23,09:45,12,0,7601.6699
9067,2,02/21/23,09:45,13,0,9011.8372
9067,2,02/21/23,09:45,14,0,3377.2285
9067,2,02/21/23,09:45,15,1,5216.7211
9068,2,02/21/23,13:12,1,1,6401.3164
9068,2,02/21/23,13:12,2,1,9117.262
9068,2,02/21/23,13:12,3,1,5069.3134
9068,2,02/21/23,13:12,4,1,14788.1527
9068,2,02/21/23,13:12,5,1,35889.4381
9068,2,02/21/23,13:12,6,0,44386.7713
9068,2,02/21/23,13:12,7,1,45155.1883
9068,2,02/21/23,13:12,8,1,14370.136
9068,2,02/21/23,13:12,9,0,39916.5753
9068,2,02/21/23,13:12,10,0,31632.5388
9068,2,02/21/23,13:12,11,0,NA
9069,2,02/21/23,13:06,1,1,30082.85
9069,2,02/21/23,13:06,2,1,27174.0052
9069,2,02/21/23,13:06,3,1,20905.8797
9069,2,02/21/23,13:06,4,1,8370.641
9069,2,02/21/23,13:06,5,0,49273.8393
9069,2,02/21/23,13:06,6,0,33517.6456
9069,2,02/21/23,13:06,7,1,19199.006
9069,2,02/21/23,13:06,8,0,16176.3361
9069,2,02/21/23,13:06,9,0,NA
9071,2,02/22/23,10:05,1,1,10945.877
9071,2,02/22/23,10:05,2,0,6362.8704
9071,2,02/22/23,10:05,3,1,7524.1222
9071,2,02/22/23,10:05,4,1,9187.5137
9071,2,02/22/23,10:05,5,1,32333.1131
9071,2,02/22/23,10:05,6,0,20810.3816
9071,2,02/22/23,10:05,7,1,12763.9003
9071,2,02/22/23,10:05,8,1,31902.9558
9071,2,02/22/23,10:05,9,1,21924.7731
9071,2,02/22/23,10:05,10,1,48296.0084
9071,2,02/22/23,10:05,11,0,NA
9072,2,02/21/23,16:14,1,0,6053.3878
9072,2,02/21/23,16:14,2,0,NA
9072,2,02/21/23,16:14,3,0,269.34
9072,2,02/21/23,16:14,4,0,247.5042
9072,2,02/21/23,16:14,5,0,224.4581
9072,2,02/21/23,16:14,6,0,NA
9072,2,02/21/23,16:14,7,0,91.5322
9072,2,02/21/23,16:14,8,1,86.9791
9072,2,02/21/23,16:14,9,0,107.1743
9072,2,02/21/23,16:14,10,0,98.3407
9072,2,02/21/23,16:14,11,0,NA
9072,2,02/21/23,16:14,12,1,342.7516
9072,2,02/21/23,16:14,13,0,217.994
9072,2,02/21/23,16:14,14,0,128.139
9072,2,02/21/23,16:14,15,1,230.7127
9073,2,02/21/23,16:06,1,0,6774.8837
9073,2,02/21/23,16:06,2,1,18953.8887
9073,2,02/21/23,16:06,3,1,14914.0465
9073,2,02/21/23,16:06,4,1,23416.589
9073,2,02/21/23,16:06,5,0,10021.8261
9073,2,02/21/23,16:06,6,0,38241.6805
9073,2,02/21/23,16:06,7,0,13560.3274
9073,2,02/21/23,16:06,8,0,18881.0206
9073,2,02/21/23,16:06,9,0,16417.3618
9073,2,02/21/23,16:06,10,0,9892.9112
9073,2,02/21/23,16:06,11,1,24398.9248
9073,2,02/21/23,16:06,12,0,9454.3468
9073,2,02/21/23,16:06,13,0,15652.5176
9073,2,02/21/23,16:06,14,0,11251.544
9073,2,02/21/23,16:06,15,0,11690.7291
9074,2,02/22/23,10:18,1,1,21557.1093
9074,2,02/22/23,10:18,2,1,16923.9256
9074,2,02/22/23,10:18,3,1,23581.9064
9074,2,02/22/23,10:18,4,1,14408.3609
9074,2,02/22/23,10:18,5,1,56175.7749
9074,2,02/22/23,10:18,6,0,114406.7782
9074,2,02/22/23,10:18,7,1,16059.3519
9074,2,02/22/23,10:18,8,0,NA
9076,2,02/22/23,09:50,1,1,17154.2753
9076,2,02/22/23,09:50,2,1,23588.3323
9076,2,02/22/23,09:50,3,1,22609.6268
9076,2,02/22/23,09:50,4,1,10282.7598
9076,2,02/22/23,09:50,5,0,10392.3283
9076,2,02/22/23,09:50,6,0,44661.5962
9076,2,02/22/23,09:50,7,0,28891.9204
9076,2,02/22/23,09:50,8,0,NA
9076,2,02/22/23,09:50,9,1,19510.3848
9076,2,02/22/23,09:50,10,0,5760.3176
9076,2,02/22/23,09:50,11,0,8243.88
9076,2,02/22/23,09:50,12,0,NA
9076,2,02/22/23,09:50,13,0,756.6283
9076,2,02/22/23,09:50,14,0,709.3475
9076,2,02/22/23,09:50,15,0,629.6739
9077,2,02/22/23,13:03,1,1,5489.9938
9077,2,02/22/23,13:03,2,1,12001.4018
9077,2,02/22/23,13:03,3,1,11656.7567
9077,2,02/22/23,13:03,4,1,6319.4942
9077,2,02/22/23,13:03,5,0,NA
9077,2,02/22/23,13:03,6,0,43369.4208
9077,2,02/22/23,13:03,7,1,5096.9892
9077,2,02/22/23,13:03,8,1,21468.6031
9077,2,02/22/23,13:03,9,0,46035.8028
9077,2,02/22/23,13:03,10,1,11576.0324
9077,2,02/22/23,13:03,11,0,32983.6381
9077,2,02/22/23,13:03,12,1,15462.6583
9077,2,02/22/23,13:03,13,0,28152.5046
9077,2,02/22/23,13:03,14,0,NA
9078,2,02/22/23,12:58,1,1,9070.7588
9078,2,02/22/23,12:58,2,1,8566.6406
9078,2,02/22/23,12:58,3,1,12714.6434
9078,2,02/22/23,12:58,4,1,4895.2579
9078,2,02/22/23,12:58,5,1,32885.448
9078,2,02/22/23,12:58,6,0,45053.3797
9078,2,02/22/23,12:58,7,1,6008.8173
9078,2,02/22/23,12:58,8,1,16675.2585
9078,2,02/22/23,12:58,9,0,29431.2701
9078,2,02/22/23,12:58,10,1,36888.8196
9078,2,02/22/23,12:58,11,1,44602.1719
9078,2,02/22/23,12:58,12,1,8925.2977
9078,2,02/22/23,12:58,13,0,NA
9079,2,02/22/23,12:55,1,1,14168.6976
9079,2,02/22/23,12:55,2,0,19836.4599
9079,2,02/22/23,12:55,3,1,13237.2847
9079,2,02/22/23,12:55,4,1,5285.6412
9079,2,02/22/23,12:55,5,1,24202.3422
9079,2,02/22/23,12:55,6,0,16193.6484
9079,2,02/22/23,12:55,7,1,14440.6321
9079,2,02/22/23,12:55,8,1,17120.7878
9079,2,02/22/23,12:55,9,0,39722.0978
9079,2,02/22/23,12:55,10,0,20007.4692
9079,2,02/22/23,12:55,11,0,16787.4205
9079,2,02/22/23,12:55,12,0,7691.1243
9079,2,02/22/23,12:55,13,1,29887.9252
9079,2,02/22/23,12:55,14,0,5613.7991
9079,2,02/22/23,12:55,15,0,NA
9080,2,02/24/23,13:00,1,1,9267.4555
9080,2,02/24/23,13:00,2,1,11182.0276
9080,2,02/24/23,13:00,3,1,4625.0017
9080,2,02/24/23,13:00,4,1,4202.2507
9080,2,02/24/23,13:00,5,1,25095.4512
9080,2,02/24/23,13:00,6,0,51386.8187
9080,2,02/24/23,13:00,7,1,8196.193
9080,2,02/24/23,13:00,8,1,14540.1708
9080,2,02/24/23,13:00,9,0,80387.3521
9080,2,02/24/23,13:00,10,1,23508.8485
9080,2,02/24/23,13:00,11,0,NA
9081,2,02/22/23,15:50,1,1,26011.853
9081,2,02/22/23,15:50,2,1,12309.2945
9081,2,02/22/23,15:50,3,1,5264.5303
9081,2,02/22/23,15:50,4,1,3684.825
9081,2,02/22/23,15:50,5,0,42640.6478
9081,2,02/22/23,15:50,6,0,52199.0626
9081,2,02/22/23,15:50,7,1,13770.2732
9081,2,02/22/23,15:50,8,1,41701.0838
9081,2,02/22/23,15:50,9,0,45572.1385
9081,2,02/22/23,15:50,10,0,NA
9082,2,02/23/23,09:52,1,0,7125.3666
9082,2,02/23/23,09:52,2,1,9422.1866000000009
9082,2,02/23/23,09:52,3,1,10892.4503
9082,2,02/23/23,09:52,4,1,3454.3616
9082,2,02/23/23,09:52,5,0,13695.5018
9082,2,02/23/23,09:52,6,0,3774.7134
9082,2,02/23/23,09:52,7,0,8641.616
9082,2,02/23/23,09:52,8,0,9360.4771
9082,2,02/23/23,09:52,9,0,8544.6928
9082,2,02/23/23,09:52,10,1,10583.2744
9082,2,02/23/23,09:52,11,0,15832.6374
9082,2,02/23/23,09:52,12,0,NA
9082,2,02/23/23,09:52,13,0,13450.8402
9082,2,02/23/23,09:52,14,0,7124.3122
9082,2,02/23/23,09:52,15,1,6250.1361
9083,2,02/23/23,13:03,1,1,8305.8245
9083,2,02/23/23,13:03,2,1,5251.4056
9083,2,02/23/23,13:03,3,1,9962.7736
9083,2,02/23/23,13:03,4,1,9343.6303
9083,2,02/23/23,13:03,5,1,25080.263
9083,2,02/23/23,13:03,6,0,74719.1406
9083,2,02/23/23,13:03,7,1,13768.9778
9083,2,02/23/23,13:03,8,1,5659.9487
9083,2,02/23/23,13:03,9,1,46675.4029
9083,2,02/23/23,13:03,10,1,12388.7432
9083,2,02/23/23,13:03,11,1,13519.4398
9083,2,02/23/23,13:03,12,1,37820.6774
9083,2,02/23/23,13:03,13,0,NA
9084,2,02/23/23,13:09,1,1,10825.5151
9084,2,02/23/23,13:09,2,1,16981.7646
9084,2,02/23/23,13:09,3,1,12332.6115
9084,2,02/23/23,13:09,4,1,27779.9826
9084,2,02/23/23,13:09,5,1,91225.5969
9084,2,02/23/23,13:09,6,0,83167.6151
9084,2,02/23/23,13:09,7,1,11520.907
9084,2,02/23/23,13:09,8,0,NA
9085,2,02/23/23,13:11,1,1,14321.6455
9085,2,02/23/23,13:11,2,0,25122.0365
9085,2,02/23/23,13:11,3,0,NA
9085,2,02/23/23,13:11,4,1,4361.4804
9085,2,02/23/23,13:11,5,0,17180.6409
9085,2,02/23/23,13:11,6,0,27597.3824
9085,2,02/23/23,13:11,7,0,NA
9085,2,02/23/23,13:11,8,0,5745.1905
9085,2,02/23/23,13:11,9,0,9174.5408
9085,2,02/23/23,13:11,10,1,9779.0846
9085,2,02/23/23,13:11,11,0,11782.9727
9085,2,02/23/23,13:11,12,0,14164.5473
9085,2,02/23/23,13:11,13,0,37367.1933
9085,2,02/23/23,13:11,14,0,9034.1192
9085,2,02/23/23,13:11,15,0,NA
9087,2,02/23/23,16:23,1,1,34091.7373
9087,2,02/23/23,16:23,2,1,26108.2185
9087,2,02/23/23,16:23,3,1,11375.0082
9087,2,02/23/23,16:23,4,1,10419.6818
9087,2,02/23/23,16:23,5,0,65420.9849
9087,2,02/23/23,16:23,6,0,98325.4125
9087,2,02/23/23,16:23,7,1,8935.3993
9087,2,02/23/23,16:23,8,0,NA
9088,2,02/23/23,16:04,1,1,17323.9596
9088,2,02/23/23,16:04,2,1,29433.0045
9088,2,02/23/23,16:04,3,1,15850.1365
9088,2,02/23/23,16:04,4,1,7077.1105
9088,2,02/23/23,16:04,5,0,NA
9088,2,02/23/23,16:04,6,0,67396.9443
9088,2,02/23/23,16:04,7,1,12893.7788
9088,2,02/23/23,16:04,8,0,NA
9089,2,02/24/23,09:48,1,0,970.8496
9089,2,02/24/23,09:48,2,0,499.2676
9089,2,02/24/23,09:48,3,0,453.8073
9089,2,02/24/23,09:48,4,0,282.4149
9089,2,02/24/23,09:48,5,1,277.2981
9089,2,02/24/23,09:48,6,1,669.775
9089,2,02/24/23,09:48,7,0,263.5985
9089,2,02/24/23,09:48,8,0,236.8607
9089,2,02/24/23,09:48,9,0,666.1339
9089,2,02/24/23,09:48,10,0,281.4979
9089,2,02/24/23,09:48,11,0,NA
9089,2,02/24/23,09:48,12,0,307.1824
9089,2,02/24/23,09:48,13,0,269.8624
9089,2,02/24/23,09:48,14,0,262.1504
9089,2,02/24/23,09:48,15,1,207.2827
9090,2,02/24/23,09:55,1,1,5174.2874
9090,2,02/24/23,09:55,2,1,6394.3324
9090,2,02/24/23,09:55,3,1,3695.7169
9090,2,02/24/23,09:55,4,1,4391.0183
9090,2,02/24/23,09:55,5,0,12461.5263
9090,2,02/24/23,09:55,6,0,36302.6069
9090,2,02/24/23,09:55,7,1,13452.2525
9090,2,02/24/23,09:55,8,1,7492.5635
9090,2,02/24/23,09:55,9,1,23955.5133
9090,2,02/24/23,09:55,10,1,12291.564
9090,2,02/24/23,09:55,11,1,50994.6931
9090,2,02/24/23,09:55,12,1,10077.9901
9090,2,02/24/23,09:55,13,1,10311.9559
9090,2,02/24/23,09:55,14,1,14380.4797
9090,2,02/24/23,09:55,15,0,28103.1301
9091,2,02/24/23,10:42,1,1,4866.0939
9091,2,02/24/23,10:42,2,1,59493.6989
9091,2,02/24/23,10:42,3,1,5412.5076
9091,2,02/24/23,10:42,4,1,34612.4496
9091,2,02/24/23,10:42,5,1,23483.9806
9091,2,02/24/23,10:42,6,0,37569.4532
9091,2,02/24/23,10:42,7,1,8794.0893
9091,2,02/24/23,10:42,8,1,8693.5937
9091,2,02/24/23,10:42,9,0,NA
9092,2,02/24/23,12:45,1,0,NA
9092,2,02/24/23,12:45,2,1,14264.4829
9092,2,02/24/23,12:45,3,1,15728.5995
9092,2,02/24/23,12:45,4,1,16471.5419
9092,2,02/24/23,12:45,5,1,45646.0142
9092,2,02/24/23,12:45,6,1,24015.9907
9092,2,02/24/23,12:45,7,0,8129.1707
9092,2,02/24/23,12:45,8,1,14443.3017
9092,2,02/24/23,12:45,9,0,12763.5819
9092,2,02/24/23,12:45,10,1,20923.079
9092,2,02/24/23,12:45,11,0,25631.4536
9092,2,02/24/23,12:45,12,0,26717.654
9092,2,02/24/23,12:45,13,0,16542.5675
9092,2,02/24/23,12:45,14,0,NA
9093,2,02/24/23,13:05,1,0,NA
9093,2,02/24/23,13:05,2,1,14195.8148
9093,2,02/24/23,13:05,3,1,17228.0066
9093,2,02/24/23,13:05,4,1,4130.6954
9093,2,02/24/23,13:05,5,1,36000.6696
9093,2,02/24/23,13:05,6,0,37034.6418
9093,2,02/24/23,13:05,7,1,18237.521
9093,2,02/24/23,13:05,8,1,18773.3308
9093,2,02/24/23,13:05,9,1,56759.0109
9093,2,02/24/23,13:05,10,1,33572.1074
9093,2,02/24/23,13:05,11,0,NA
9095,2,02/24/23,15:53,1,0,11306.7678
9095,2,02/24/23,15:53,2,0,12573.5837
9095,2,02/24/23,15:53,3,0,9026.8612
9095,2,02/24/23,15:53,4,0,NA
9095,2,02/24/23,15:53,5,0,2039.4546
9095,2,02/24/23,15:53,6,0,11823.7838
9095,2,02/24/23,15:53,7,0,NA
9095,2,02/24/23,15:53,8,0,10069.5033
9095,2,02/24/23,15:53,9,0,5321.6915
9095,2,02/24/23,15:53,10,0,6562.8084
