subject,session,date,time,list,phase,subtrial,word,old_new,acc,resp,rt
9001,2,10/24/22,10:30,0,test,20,vendor,new,1,j,881.0839
9001,2,10/24/22,10:30,1,encoding,1,priest,,NA,,NA
9001,2,10/24/22,10:30,1,encoding,2,insure,,NA,,NA
9001,2,10/24/22,10:30,1,encoding,3,slight,,NA,,NA
9001,2,10/24/22,10:30,1,encoding,4,finger,,NA,,NA
9001,2,10/24/22,10:30,1,encoding,5,trivia,,NA,,NA
9001,2,10/24/22,10:30,1,encoding,6,bother,,NA,,NA
9001,2,10/24/22,10:30,1,encoding,7,access,,NA,,NA
9001,2,10/24/22,10:30,1,encoding,8,flower,,NA,,NA
9001,2,10/24/22,10:30,1,encoding,9,parent,,NA,,NA
9001,2,10/24/22,10:30,1,encoding,10,stroke,,NA,,NA
9001,2,10/24/22,10:30,1,encoding,11,polish,,NA,,NA
9001,2,10/24/22,10:30,1,encoding,12,friend,,NA,,NA
9001,2,10/24/22,10:30,1,encoding,13,murder,,NA,,NA
9001,2,10/24/22,10:30,1,encoding,14,secret,,NA,,NA
9001,2,10/24/22,10:30,1,encoding,15,carbon,,NA,,NA
9001,2,10/24/22,10:30,1,encoding,16,system,,NA,,NA
9001,2,10/24/22,10:30,1,encoding,17,impact,,NA,,NA
9001,2,10/24/22,10:30,1,encoding,18,extent,,NA,,NA
9001,2,10/24/22,10:30,1,encoding,19,change,,NA,,NA
9001,2,10/24/22,10:30,1,encoding,20,remote,,NA,,NA
9001,2,10/24/22,10:30,1,test,1,slight,old,1,f,1033.4842
9001,2,10/24/22,10:30,1,test,2,sunset,new,1,j,733.5746
9001,2,10/24/22,10:30,1,test,3,salary,new,1,j,669.9486
9001,2,10/24/22,10:30,1,test,4,accent,new,1,j,1290.0923
9001,2,10/24/22,10:30,1,test,5,wisdom,new,1,j,781.7709
9001,2,10/24/22,10:30,1,test,6,priest,old,1,f,605.2619
9001,2,10/24/22,10:30,1,test,7,profit,new,1,j,1004.3431
9001,2,10/24/22,10:30,1,test,8,diesel,new,1,j,865.0965
9001,2,10/24/22,10:30,1,test,9,shadow,new,1,j,920.1637
9001,2,10/24/22,10:30,1,test,10,finger,old,0,j,997.99
9001,2,10/24/22,10:30,1,test,11,bother,old,1,f,577.9203
9001,2,10/24/22,10:30,1,test,12,insure,old,1,f,552.0523
9001,2,10/24/22,10:30,1,test,13,access,old,1,f,543.3297
9001,2,10/24/22,10:30,1,test,14,stream,new,1,j,820.9619
9001,2,10/24/22,10:30,1,test,15,parent,old,0,j,1655.3344
9001,2,10/24/22,10:30,1,test,16,makeup,new,1,j,901.4248
9001,2,10/24/22,10:30,1,test,17,trivia,old,1,f,645.9901
9001,2,10/24/22,10:30,1,test,18,flower,old,1,f,929.2132
9001,2,10/24/22,10:30,1,test,19,stroke,old,1,f,666.3044
9001,2,10/24/22,10:30,1,test,20,spleen,new,1,j,710.6353
9001,2,10/24/22,10:30,2,encoding,1,smooth,,NA,,NA
9001,2,10/24/22,10:30,2,encoding,2,center,,NA,,NA
9001,2,10/24/22,10:30,2,encoding,3,status,,NA,,NA
9001,2,10/24/22,10:30,2,encoding,4,mirror,,NA,,NA
9001,2,10/24/22,10:30,2,encoding,5,garlic,,NA,,NA
9001,2,10/24/22,10:30,2,encoding,6,junior,,NA,,NA
9001,2,10/24/22,10:30,2,encoding,7,comedy,,NA,,NA
9001,2,10/24/22,10:30,2,encoding,8,censor,,NA,,NA
9001,2,10/24/22,10:30,2,encoding,9,hockey,,NA,,NA
9001,2,10/24/22,10:30,2,encoding,10,damage,,NA,,NA
9001,2,10/24/22,10:30,2,encoding,11,throne,,NA,,NA
9001,2,10/24/22,10:30,2,encoding,12,empire,,NA,,NA
9001,2,10/24/22,10:30,2,encoding,13,female,,NA,,NA
9001,2,10/24/22,10:30,2,encoding,14,arcade,,NA,,NA
9001,2,10/24/22,10:30,2,encoding,15,planet,,NA,,NA
9001,2,10/24/22,10:30,2,encoding,16,script,,NA,,NA
9001,2,10/24/22,10:30,2,encoding,17,income,,NA,,NA
9001,2,10/24/22,10:30,2,encoding,18,moment,,NA,,NA
9001,2,10/24/22,10:30,2,encoding,19,demand,,NA,,NA
9001,2,10/24/22,10:30,2,encoding,20,agenda,,NA,,NA
9001,2,10/24/22,10:30,2,test,1,patent,new,1,j,1723.9813
9001,2,10/24/22,10:30,2,test,2,choice,new,1,j,1337.1042
9001,2,10/24/22,10:30,2,test,3,mirror,old,1,f,805.8359
9001,2,10/24/22,10:30,2,test,4,fusion,new,1,j,788.6645
9001,2,10/24/22,10:30,2,test,5,hockey,old,1,f,815.1919
9001,2,10/24/22,10:30,2,test,6,comedy,old,1,f,859.2087
9001,2,10/24/22,10:30,2,test,7,primer,new,1,j,771.8125
9001,2,10/24/22,10:30,2,test,8,censor,old,1,f,1272.8487
9001,2,10/24/22,10:30,2,test,9,garlic,old,1,f,758.9085
9001,2,10/24/22,10:30,2,test,10,toilet,new,1,j,690.1676
9001,2,10/24/22,10:30,2,test,11,junior,old,0,j,1719.7324
9001,2,10/24/22,10:30,2,test,12,status,old,1,f,760.0816
9001,2,10/24/22,10:30,2,test,13,center,old,1,f,762.5074
9001,2,10/24/22,10:30,2,test,14,entity,new,1,j,705.335
9001,2,10/24/22,10:30,2,test,15,copper,new,1,j,989.6095
9001,2,10/24/22,10:30,2,test,16,manner,new,1,j,973.0317
9001,2,10/24/22,10:30,2,test,17,smooth,old,1,f,1079.1502
9001,2,10/24/22,10:30,2,test,18,damage,old,0,j,773.4029
9001,2,10/24/22,10:30,2,test,19,oxygen,new,1,j,1308.0549
9001,2,10/24/22,10:30,2,test,20,speech,old,1,f,1038.9268
9001,2,10/24/22,10:30,3,encoding,1,agenda,,NA,,NA
9001,2,10/24/22,10:30,3,encoding,2,filter,,NA,,NA
9001,2,10/24/22,10:30,3,encoding,3,wealth,,NA,,NA
9001,2,10/24/22,10:30,3,encoding,4,racism,,NA,,NA
9001,2,10/24/22,10:30,3,encoding,5,player,,NA,,NA
9001,2,10/24/22,10:30,3,encoding,6,packet,,NA,,NA
9001,2,10/24/22,10:30,3,encoding,7,pencil,,NA,,NA
9001,2,10/24/22,10:30,3,encoding,8,static,,NA,,NA
9001,2,10/24/22,10:30,3,encoding,9,summon,,NA,,NA
9001,2,10/24/22,10:30,3,encoding,10,mentor,,NA,,NA
9001,2,10/24/22,10:30,3,encoding,11,camera,,NA,,NA
9001,2,10/24/22,10:30,3,encoding,12,regime,,NA,,NA
9001,2,10/24/22,10:30,3,encoding,13,action,,NA,,NA
9001,2,10/24/22,10:30,3,encoding,14,screen,,NA,,NA
9001,2,10/24/22,10:30,3,encoding,15,formal,,NA,,NA
9001,2,10/24/22,10:30,3,encoding,16,desert,,NA,,NA
9001,2,10/24/22,10:30,3,encoding,17,fisher,,NA,,NA
9001,2,10/24/22,10:30,3,encoding,18,chorus,,NA,,NA
9001,2,10/24/22,10:30,3,encoding,19,strain,,NA,,NA
9001,2,10/24/22,10:30,3,encoding,20,marker,,NA,,NA
9001,2,10/24/22,10:30,3,test,1,enough,new,1,j,2037.4152
9001,2,10/24/22,10:30,3,test,2,wealth,old,1,f,584.7941
9001,2,10/24/22,10:30,3,test,3,player,old,1,f,616.7916
9001,2,10/24/22,10:30,3,test,4,gopher,new,1,j,654.0805
9001,2,10/24/22,10:30,3,test,5,racism,old,1,f,581.3972
9001,2,10/24/22,10:30,3,test,6,strike,new,1,j,874.9239
9001,2,10/24/22,10:30,3,test,7,packet,old,1,f,1678.8195
9001,2,10/24/22,10:30,3,test,8,poetry,new,1,j,641.5795
9001,2,10/24/22,10:30,3,test,9,pencil,old,1,f,787.7052
9001,2,10/24/22,10:30,3,test,10,static,old,0,j,940.0267
9001,2,10/24/22,10:30,3,test,11,degree,new,1,j,798.3008
9001,2,10/24/22,10:30,3,test,12,holder,new,1,j,1721.4517
9001,2,10/24/22,10:30,3,test,13,reason,new,1,j,1516.2373
9001,2,10/24/22,10:30,3,test,14,agenda,old,1,f,611.4793
9001,2,10/24/22,10:30,3,test,15,launch,new,1,j,797.386
9001,2,10/24/22,10:30,3,test,16,cotton,new,1,j,1242.0518
9001,2,10/24/22,10:30,3,test,17,mentor,old,1,f,734.8577
9001,2,10/24/22,10:30,3,test,18,summon,old,0,j,853.695
9001,2,10/24/22,10:30,3,test,19,filter,old,1,f,784.6293
9001,2,10/24/22,10:30,3,test,20,marble,new,1,j,677.7178
9001,2,10/24/22,10:30,4,encoding,1,native,,NA,,NA
9001,2,10/24/22,10:30,4,encoding,2,coffee,,NA,,NA
9001,2,10/24/22,10:30,4,encoding,3,ensure,,NA,,NA
9001,2,10/24/22,10:30,4,encoding,4,affair,,NA,,NA
9001,2,10/24/22,10:30,4,encoding,5,silver,,NA,,NA
9001,2,10/24/22,10:30,4,encoding,6,canyon,,NA,,NA
9001,2,10/24/22,10:30,4,encoding,7,pardon,,NA,,NA
9001,2,10/24/22,10:30,4,encoding,8,healer,,NA,,NA
9001,2,10/24/22,10:30,4,encoding,9,summit,,NA,,NA
9001,2,10/24/22,10:30,4,encoding,10,switch,,NA,,NA
9001,2,10/24/22,10:30,4,encoding,11,glance,,NA,,NA
9001,2,10/24/22,10:30,4,encoding,12,export,,NA,,NA
9001,2,10/24/22,10:30,4,encoding,13,unique,,NA,,NA
9001,2,10/24/22,10:30,4,encoding,14,victor,,NA,,NA
9001,2,10/24/22,10:30,4,encoding,15,ballot,,NA,,NA
9001,2,10/24/22,10:30,4,encoding,16,butler,,NA,,NA
9001,2,10/24/22,10:30,4,encoding,17,double,,NA,,NA
9001,2,10/24/22,10:30,4,encoding,18,mystic,,NA,,NA
9001,2,10/24/22,10:30,4,encoding,19,needle,,NA,,NA
9001,2,10/24/22,10:30,4,encoding,20,winner,,NA,,NA
9001,2,10/24/22,10:30,4,test,1,native,old,1,f,982.402
9001,2,10/24/22,10:30,4,test,2,repeat,new,1,j,920.2742
9001,2,10/24/22,10:30,4,test,3,switch,old,1,f,865.6648
9001,2,10/24/22,10:30,4,test,4,bucket,new,0,f,927.3896
9001,2,10/24/22,10:30,4,test,5,cruise,new,1,j,711.7677
9001,2,10/24/22,10:30,4,test,6,pardon,old,1,f,759.1181
9001,2,10/24/22,10:30,4,test,7,ensure,old,1,f,744.2734
9001,2,10/24/22,10:30,4,test,8,shrink,new,1,j,929.36
9001,2,10/24/22,10:30,4,test,9,silver,old,1,f,815.2918
9001,2,10/24/22,10:30,4,test,10,vortex,new,1,j,924.0529
9001,2,10/24/22,10:30,4,test,11,soccer,new,1,j,1249.1028
9001,2,10/24/22,10:30,4,test,12,seeker,new,1,j,1123.4717
9001,2,10/24/22,10:30,4,test,13,commit,new,1,j,1348.0512
9001,2,10/24/22,10:30,4,test,14,coffee,old,1,f,612.136
9001,2,10/24/22,10:30,4,test,15,pirate,new,0,f,665.1206
9001,2,10/24/22,10:30,4,test,16,canyon,old,1,f,633.257
9001,2,10/24/22,10:30,4,test,17,strand,new,1,j,736.5665
9001,2,10/24/22,10:30,4,test,18,summit,old,1,f,853.9424
9001,2,10/24/22,10:30,4,test,19,affair,old,1,f,803.4333
9001,2,10/24/22,10:30,4,test,20,healer,old,1,f,1338.9852
9001,2,10/24/22,10:30,5,encoding,1,winter,,NA,,NA
9001,2,10/24/22,10:30,5,encoding,2,cancel,,NA,,NA
9001,2,10/24/22,10:30,5,encoding,3,hammer,,NA,,NA
9001,2,10/24/22,10:30,5,encoding,4,deluxe,,NA,,NA
9001,2,10/24/22,10:30,5,encoding,5,retain,,NA,,NA
9001,2,10/24/22,10:30,5,encoding,6,tongue,,NA,,NA
9001,2,10/24/22,10:30,5,encoding,7,python,,NA,,NA
9001,2,10/24/22,10:30,5,encoding,8,search,,NA,,NA
9001,2,10/24/22,10:30,5,encoding,9,studio,,NA,,NA
9001,2,10/24/22,10:30,5,encoding,10,fabric,,NA,,NA
9001,2,10/24/22,10:30,5,encoding,11,socket,,NA,,NA
9001,2,10/24/22,10:30,5,encoding,12,effort,,NA,,NA
9001,2,10/24/22,10:30,5,encoding,13,heaven,,NA,,NA
9001,2,10/24/22,10:30,5,encoding,14,hornet,,NA,,NA
9001,2,10/24/22,10:30,5,encoding,15,stereo,,NA,,NA
9001,2,10/24/22,10:30,5,encoding,16,cinema,,NA,,NA
9001,2,10/24/22,10:30,5,encoding,17,foster,,NA,,NA
9001,2,10/24/22,10:30,5,encoding,18,attach,,NA,,NA
9001,2,10/24/22,10:30,5,encoding,19,barrel,,NA,,NA
9001,2,10/24/22,10:30,5,encoding,20,bounce,,NA,,NA
9001,2,10/24/22,10:30,5,test,1,deluxe,old,0,j,2238.1978
9001,2,10/24/22,10:30,5,test,2,fabric,old,1,f,541.6521
9001,2,10/24/22,10:30,5,test,3,flavor,new,1,j,809.0473
9001,2,10/24/22,10:30,5,test,4,cancel,old,0,j,1156.9871
9001,2,10/24/22,10:30,5,test,5,retain,old,0,j,1860.0854
9001,2,10/24/22,10:30,5,test,6,coffin,new,1,j,884.0203
9001,2,10/24/22,10:30,5,test,7,rubber,new,1,j,810.0648
9001,2,10/24/22,10:30,5,test,8,hammer,old,1,f,962.5841
9001,2,10/24/22,10:30,5,test,9,python,old,1,f,873.2312
9001,2,10/24/22,10:30,5,test,10,timber,new,1,j,917.6442
9001,2,10/24/22,10:30,5,test,11,bidder,new,1,j,808.6257
9001,2,10/24/22,10:30,5,test,12,tongue,old,1,f,1580.8746
9001,2,10/24/22,10:30,5,test,13,search,old,0,j,1573.7642
9001,2,10/24/22,10:30,5,test,14,plasma,new,1,j,998.4985
9001,2,10/24/22,10:30,5,test,15,spiral,new,1,j,1351.8382
9001,2,10/24/22,10:30,5,test,16,winter,old,1,f,628.0699
9001,2,10/24/22,10:30,5,test,17,studio,old,1,f,707.1812
9001,2,10/24/22,10:30,5,test,18,scroll,new,1,j,1235.2179
9001,2,10/24/22,10:30,5,test,19,garage,new,0,f,1445.3287
9001,2,10/24/22,10:30,5,test,20,mortal,new,0,f,2693.4438
9002,2,10/24/22,10:34,0,encoding,1,actual,,NA,,NA
9002,2,10/24/22,10:34,0,encoding,2,monkey,,NA,,NA
9002,2,10/24/22,10:34,0,encoding,3,upward,,NA,,NA
9002,2,10/24/22,10:34,0,encoding,4,fellow,,NA,,NA
9002,2,10/24/22,10:34,0,encoding,5,fiscal,,NA,,NA
9002,2,10/24/22,10:34,0,encoding,6,outlet,,NA,,NA
9002,2,10/24/22,10:34,0,encoding,7,tactic,,NA,,NA
9002,2,10/24/22,10:34,0,encoding,8,parade,,NA,,NA
9002,2,10/24/22,10:34,0,encoding,9,dancer,,NA,,NA
9002,2,10/24/22,10:34,0,encoding,10,muscle,,NA,,NA
9002,2,10/24/22,10:34,0,encoding,11,viewer,,NA,,NA
9002,2,10/24/22,10:34,0,encoding,12,neural,,NA,,NA
9002,2,10/24/22,10:34,0,encoding,13,folder,,NA,,NA
9002,2,10/24/22,10:34,0,encoding,14,killer,,NA,,NA
9002,2,10/24/22,10:34,0,encoding,15,hunger,,NA,,NA
9002,2,10/24/22,10:34,0,encoding,16,knight,,NA,,NA
9002,2,10/24/22,10:34,0,encoding,17,finite,,NA,,NA
9002,2,10/24/22,10:34,0,encoding,18,frames,,NA,,NA
9002,2,10/24/22,10:34,0,encoding,19,cannon,,NA,,NA
9002,2,10/24/22,10:34,0,encoding,20,puzzle,,NA,,NA
9002,2,10/24/22,10:34,0,test,1,sequel,new,1,j,4484.1912
9002,2,10/24/22,10:34,0,test,2,muscle,old,1,f,839.2952
9002,2,10/24/22,10:34,0,test,3,upward,old,1,f,1099.3056
9002,2,10/24/22,10:34,0,test,4,maiden,new,0,f,910.5031
9002,2,10/24/22,10:34,0,test,5,decade,new,0,f,773.2875
9002,2,10/24/22,10:34,0,test,6,monkey,old,1,f,503.1616
9002,2,10/24/22,10:34,0,test,7,parade,old,1,f,718.8845
9002,2,10/24/22,10:34,0,test,8,vendor,new,0,f,757.9335
9002,2,10/24/22,10:34,0,test,9,dancer,old,1,f,688.8458
9002,2,10/24/22,10:34,0,test,10,outlet,old,1,f,889.6104
9002,2,10/24/22,10:34,0,test,11,tactic,old,1,f,815.2134
9002,2,10/24/22,10:34,0,test,12,figure,new,0,f,726.8702
9002,2,10/24/22,10:34,0,test,13,ticket,new,0,f,719.1772
9002,2,10/24/22,10:34,0,test,14,actual,old,1,f,829.2081
9002,2,10/24/22,10:34,0,test,15,supply,new,0,f,805.342
9002,2,10/24/22,10:34,0,test,16,fiscal,old,1,f,749.9258
9002,2,10/24/22,10:34,0,test,17,fellow,old,1,f,1125.2477
9002,2,10/24/22,10:34,0,test,18,dinner,new,1,j,612.5977
9002,2,10/24/22,10:34,0,test,19,tattoo,new,0,f,823.0968
9002,2,10/24/22,10:34,0,test,20,oracle,new,1,j,1301.3104
9002,2,10/24/22,10:34,1,encoding,1,priest,,NA,,NA
9002,2,10/24/22,10:34,1,encoding,2,insure,,NA,,NA
9002,2,10/24/22,10:34,1,encoding,3,slight,,NA,,NA
9002,2,10/24/22,10:34,1,encoding,4,finger,,NA,,NA
9002,2,10/24/22,10:34,1,encoding,5,trivia,,NA,,NA
9002,2,10/24/22,10:34,1,encoding,6,bother,,NA,,NA
9002,2,10/24/22,10:34,1,encoding,7,access,,NA,,NA
9002,2,10/24/22,10:34,1,encoding,8,flower,,NA,,NA
9002,2,10/24/22,10:34,1,encoding,9,parent,,NA,,NA
9002,2,10/24/22,10:34,1,encoding,10,stroke,,NA,,NA
9002,2,10/24/22,10:34,1,encoding,11,polish,,NA,,NA
9002,2,10/24/22,10:34,1,encoding,12,friend,,NA,,NA
9002,2,10/24/22,10:34,1,encoding,13,murder,,NA,,NA
9002,2,10/24/22,10:34,1,encoding,14,secret,,NA,,NA
9002,2,10/24/22,10:34,1,encoding,15,carbon,,NA,,NA
9002,2,10/24/22,10:34,1,encoding,16,system,,NA,,NA
9002,2,10/24/22,10:34,1,encoding,17,impact,,NA,,NA
9002,2,10/24/22,10:34,1,encoding,18,extent,,NA,,NA
9002,2,10/24/22,10:34,1,encoding,19,change,,NA,,NA
9002,2,10/24/22,10:34,1,encoding,20,remote,,NA,,NA
9002,2,10/24/22,10:34,1,test,1,spleen,new,1,j,955.5139
9002,2,10/24/22,10:34,1,test,2,makeup,new,1,j,1405.6106
9002,2,10/24/22,10:34,1,test,3,sunset,new,1,j,1198.3659
9002,2,10/24/22,10:34,1,test,4,priest,old,1,f,718.235
9002,2,10/24/22,10:34,1,test,5,access,old,1,f,648.7602
9002,2,10/24/22,10:34,1,test,6,shadow,new,1,j,1183.7104
9002,2,10/24/22,10:34,1,test,7,flower,old,0,j,1120.1565
9002,2,10/24/22,10:34,1,test,8,slight,old,0,j,1253.7491
9002,2,10/24/22,10:34,1,test,9,trivia,old,1,f,679.8071
9002,2,10/24/22,10:34,1,test,10,diesel,new,0,f,709.4275
9002,2,10/24/22,10:34,1,test,11,bother,old,1,f,647.0107
9002,2,10/24/22,10:34,1,test,12,stroke,old,1,f,693.643
9002,2,10/24/22,10:34,1,test,13,stream,new,0,f,721.5324
9002,2,10/24/22,10:34,1,test,14,accent,new,0,f,749.4729
9002,2,10/24/22,10:34,1,test,15,insure,old,1,f,662.6571
9002,2,10/24/22,10:34,1,test,16,salary,new,1,j,856.0695
9002,2,10/24/22,10:34,1,test,17,profit,new,1,j,1755.9263
9002,2,10/24/22,10:34,1,test,18,wisdom,new,1,j,2802.2568
9002,2,10/24/22,10:34,1,test,19,parent,old,1,f,1407.1599
9002,2,10/24/22,10:34,1,test,20,finger,old,1,f,860.4028
9002,2,10/24/22,10:34,2,encoding,1,smooth,,NA,,NA
9002,2,10/24/22,10:34,2,encoding,2,center,,NA,,NA
9002,2,10/24/22,10:34,2,encoding,3,status,,NA,,NA
9002,2,10/24/22,10:34,2,encoding,4,mirror,,NA,,NA
9002,2,10/24/22,10:34,2,encoding,5,garlic,,NA,,NA
9002,2,10/24/22,10:34,2,encoding,6,junior,,NA,,NA
9002,2,10/24/22,10:34,2,encoding,7,comedy,,NA,,NA
9002,2,10/24/22,10:34,2,encoding,8,censor,,NA,,NA
9002,2,10/24/22,10:34,2,encoding,9,hockey,,NA,,NA
9002,2,10/24/22,10:34,2,encoding,10,damage,,NA,,NA
9002,2,10/24/22,10:34,2,encoding,11,throne,,NA,,NA
9002,2,10/24/22,10:34,2,encoding,12,empire,,NA,,NA
9002,2,10/24/22,10:34,2,encoding,13,female,,NA,,NA
9002,2,10/24/22,10:34,2,encoding,14,arcade,,NA,,NA
9002,2,10/24/22,10:34,2,encoding,15,planet,,NA,,NA
9002,2,10/24/22,10:34,2,encoding,16,script,,NA,,NA
9002,2,10/24/22,10:34,2,encoding,17,income,,NA,,NA
9002,2,10/24/22,10:34,2,encoding,18,moment,,NA,,NA
9002,2,10/24/22,10:34,2,encoding,19,demand,,NA,,NA
9002,2,10/24/22,10:34,2,encoding,20,agenda,,NA,,NA
9002,2,10/24/22,10:34,2,test,1,status,old,0,j,1411.8353
9002,2,10/24/22,10:34,2,test,2,censor,old,0,j,2235.3145
9002,2,10/24/22,10:34,2,test,3,choice,new,1,j,1648.5239
9002,2,10/24/22,10:34,2,test,4,garlic,old,1,f,864.2733
9002,2,10/24/22,10:34,2,test,5,center,old,1,f,593.6555
9002,2,10/24/22,10:34,2,test,6,smooth,old,1,f,655.8034
9002,2,10/24/22,10:34,2,test,7,fusion,new,0,f,562.3792
9002,2,10/24/22,10:34,2,test,8,copper,new,1,j,1044.8194
9002,2,10/24/22,10:34,2,test,9,junior,old,1,f,610.9552
9002,2,10/24/22,10:34,2,test,10,manner,new,0,f,594.7124
9002,2,10/24/22,10:34,2,test,11,toilet,new,0,f,663.1213
9002,2,10/24/22,10:34,2,test,12,oxygen,new,1,j,707.9827
9002,2,10/24/22,10:34,2,test,13,primer,new,0,f,761.737
9002,2,10/24/22,10:34,2,test,14,hockey,old,1,f,690.8376
9002,2,10/24/22,10:34,2,test,15,damage,old,1,f,752.4216
9002,2,10/24/22,10:34,2,test,16,speech,old,0,j,718.0929
9002,2,10/24/22,10:34,2,test,17,entity,new,1,j,1019.7463
9002,2,10/24/22,10:34,2,test,18,patent,new,0,f,734.0702
9002,2,10/24/22,10:34,2,test,19,comedy,old,1,f,707.5868
9002,2,10/24/22,10:34,2,test,20,mirror,old,1,f,597.5599
9002,2,10/24/22,10:34,3,encoding,1,agenda,,NA,,NA
9002,2,10/24/22,10:34,3,encoding,2,filter,,NA,,NA
9002,2,10/24/22,10:34,3,encoding,3,wealth,,NA,,NA
9002,2,10/24/22,10:34,3,encoding,4,racism,,NA,,NA
9002,2,10/24/22,10:34,3,encoding,5,player,,NA,,NA
9002,2,10/24/22,10:34,3,encoding,6,packet,,NA,,NA
9002,2,10/24/22,10:34,3,encoding,7,pencil,,NA,,NA
9002,2,10/24/22,10:34,3,encoding,8,static,,NA,,NA
9002,2,10/24/22,10:34,3,encoding,9,summon,,NA,,NA
9002,2,10/24/22,10:34,3,encoding,10,mentor,,NA,,NA
9002,2,10/24/22,10:34,3,encoding,11,camera,,NA,,NA
9002,2,10/24/22,10:34,3,encoding,12,regime,,NA,,NA
9002,2,10/24/22,10:34,3,encoding,13,action,,NA,,NA
9002,2,10/24/22,10:34,3,encoding,14,screen,,NA,,NA
9002,2,10/24/22,10:34,3,encoding,15,formal,,NA,,NA
9002,2,10/24/22,10:34,3,encoding,16,desert,,NA,,NA
9002,2,10/24/22,10:34,3,encoding,17,fisher,,NA,,NA
9002,2,10/24/22,10:34,3,encoding,18,chorus,,NA,,NA
9002,2,10/24/22,10:34,3,encoding,19,strain,,NA,,NA
9002,2,10/24/22,10:34,3,encoding,20,marker,,NA,,NA
9002,2,10/24/22,10:34,3,test,1,agenda,old,1,f,1125.894
9002,2,10/24/22,10:34,3,test,2,enough,new,1,j,1870.8703
9002,2,10/24/22,10:34,3,test,3,reason,new,1,j,1690.0899
9002,2,10/24/22,10:34,3,test,4,filter,old,1,f,663.6291
9002,2,10/24/22,10:34,3,test,5,mentor,old,1,f,603.6019
9002,2,10/24/22,10:34,3,test,6,degree,new,1,j,1057.9963
9002,2,10/24/22,10:34,3,test,7,strike,new,0,f,640.892
9002,2,10/24/22,10:34,3,test,8,static,old,1,f,985.0959
9002,2,10/24/22,10:34,3,test,9,cotton,new,1,j,1180.4581
9002,2,10/24/22,10:34,3,test,10,packet,old,1,f,724.9391
9002,2,10/24/22,10:34,3,test,11,racism,old,1,f,627.2698
9002,2,10/24/22,10:34,3,test,12,summon,old,1,f,783.5784
9002,2,10/24/22,10:34,3,test,13,launch,new,1,j,970.831
9002,2,10/24/22,10:34,3,test,14,player,old,1,f,987.1833
9002,2,10/24/22,10:34,3,test,15,wealth,old,1,f,728.655
9002,2,10/24/22,10:34,3,test,16,pencil,old,1,f,556.0787
9002,2,10/24/22,10:34,3,test,17,gopher,new,1,j,776.3932
9002,2,10/24/22,10:34,3,test,18,holder,new,1,j,1307.0263
