subject,session,list,setsize,senterrors,lettertotal,rspantotal
9100,1,10,5,1,4,26
9101,1,1,7,1,1,1
9101,1,2,5,0,1,2
9101,1,3,4,1,2,4
9101,1,4,3,0,1,5
9101,1,5,5,0,2,7
9101,1,6,4,0,4,11
9101,1,7,6,0,1,12
9101,1,8,6,0,2,14
9101,1,9,3,0,1,15
9101,1,10,7,1,0,15
9102,1,1,6,2,6,6
9102,1,2,3,0,3,9
9102,1,3,6,2,6,15
9102,1,4,7,0,1,16
9102,1,5,4,0,4,20
9102,1,6,3,0,3,23
9102,1,7,5,0,5,28
9102,1,8,7,2,6,34
9102,1,9,4,1,4,38
9102,1,10,5,0,5,43
9103,1,1,3,1,3,3
9103,1,2,5,2,5,8
9103,1,3,7,2,3,11
9103,1,4,6,3,2,13
9103,1,5,7,0,1,14
9103,1,6,4,0,4,18
9103,1,7,5,0,5,23
9103,1,8,3,0,2,25
9103,1,9,6,0,5,30
9103,1,10,4,0,4,34
9104,1,1,4,1,0,0
9104,1,2,5,0,1,1
9104,1,3,3,1,0,1
9104,1,4,7,5,6,7
9104,1,5,4,2,0,7
9104,1,6,5,2,0,7
9104,1,7,6,1,0,7
9104,1,8,7,2,0,7
9104,1,9,3,0,0,7
9104,1,10,6,2,6,13
9105,1,1,4,0,4,4
9105,1,2,7,2,3,7
9105,1,3,5,0,3,10
9105,1,4,6,1,6,16
9105,1,5,4,0,4,20
9105,1,6,5,2,0,20
9105,1,7,3,2,3,23
9105,1,8,3,0,3,26
9105,1,9,6,1,1,27
9105,1,10,7,0,2,29
9106,1,1,5,0,5,5
9106,1,2,6,0,6,11
9106,1,3,7,0,5,16
9106,1,4,3,0,3,19
9106,1,5,7,2,7,26
9106,1,6,4,1,4,30
9106,1,7,4,0,4,34
9106,1,8,5,0,5,39
9106,1,9,3,0,3,42
9106,1,10,6,0,6,48
9107,1,1,4,0,2,2
9107,1,2,3,1,2,4
9107,1,3,3,0,3,7
9107,1,4,5,0,5,12
9107,1,5,6,0,1,13
9107,1,6,5,2,5,18
9107,1,7,4,0,4,22
9107,1,8,7,1,4,26
9107,1,9,6,3,1,27
9107,1,10,7,1,3,30
9108,1,1,5,0,5,5
9108,1,2,6,2,1,6
9108,1,3,3,0,3,9
9108,1,4,4,0,2,11
9108,1,5,6,2,3,14
9108,1,6,5,0,5,19
9108,1,7,3,1,3,22
9108,1,8,7,0,1,23
9108,1,9,7,1,4,27
9108,1,10,4,2,3,30
9109,1,1,7,1,3,3
9109,1,2,4,3,0,3
9109,1,3,5,2,0,3
9109,1,4,4,0,0,3
9109,1,5,6,2,0,3
9109,1,6,3,1,0,3
9109,1,7,3,1,0,3
9109,1,8,5,2,1,4
9109,1,9,7,4,0,4
9109,1,10,6,2,0,4
9110,1,1,5,0,3,3
9110,1,2,4,0,1,4
9110,1,3,4,1,0,4
9110,1,4,6,2,1,5
9110,1,5,7,0,0,5
9110,1,6,6,1,0,5
9110,1,7,3,0,0,5
9110,1,8,7,1,0,5
9110,1,9,3,1,0,5
9110,1,10,5,2,0,5
9112,1,1,5,0,5,5
9112,1,2,5,0,3,8
9112,1,3,3,0,3,11
9112,1,4,4,0,0,11
9112,1,5,7,2,0,11
9112,1,6,6,2,3,14
9112,1,7,7,1,4,18
9112,1,8,3,0,3,21
9112,1,9,6,1,0,21
9112,1,10,4,1,1,22
9114,1,1,3,0,3,3
9114,1,2,6,0,6,9
9114,1,3,4,0,4,13
9114,1,4,7,1,3,16
9114,1,5,6,0,1,17
9114,1,6,3,1,3,20
9114,1,7,4,0,4,24
9114,1,8,5,0,5,29
9114,1,9,5,0,2,31
9114,1,10,7,0,0,31
9115,1,1,5,0,5,5
9115,1,2,3,0,3,8
9115,1,3,4,0,4,12
9115,1,4,6,1,3,15
9115,1,5,5,0,5,20
9115,1,6,4,0,4,24
9115,1,7,6,0,6,30
9115,1,8,7,1,5,35
9115,1,9,3,1,2,37
9115,1,10,7,3,6,43
9116,1,1,3,2,3,3
9116,1,2,4,0,4,7
9116,1,3,7,2,6,13
9116,1,4,3,1,3,16
9116,1,5,5,1,5,21
9116,1,6,4,0,4,25
9116,1,7,6,1,6,31
9116,1,8,7,0,7,38
9116,1,9,5,1,5,43
9116,1,10,6,0,6,49
9117,1,1,5,0,5,5
9117,1,2,7,0,5,10
9117,1,3,3,0,3,13
9117,1,4,6,0,5,18
9117,1,5,4,0,4,22
9117,1,6,5,0,0,22
9117,1,7,6,0,4,26
9117,1,8,7,0,2,28
9117,1,9,3,1,3,31
9117,1,10,4,0,4,35
9118,1,1,3,0,1,1
9118,1,2,3,0,2,3
9118,1,3,6,2,0,3
9118,1,4,7,1,0,3
9118,1,5,4,0,0,3
9118,1,6,5,0,0,3
9118,1,7,6,1,1,4
9118,1,8,4,1,1,5
9118,1,9,7,1,1,6
9118,1,10,5,0,0,6
9121,1,1,6,0,5,5
9121,1,2,3,0,1,6
9121,1,3,5,0,5,11
9121,1,4,6,0,6,17
9121,1,5,4,1,1,18
9121,1,6,7,0,3,21
9121,1,7,7,1,0,21
9121,1,8,4,0,3,24
9121,1,9,5,0,2,26
9121,1,10,3,0,3,29
9122,1,1,6,1,1,1
9122,1,2,4,1,2,3
9122,1,3,3,2,3,6
9122,1,4,5,0,5,11
9122,1,5,5,2,1,12
9122,1,6,3,0,3,15
9122,1,7,7,1,5,20
9122,1,8,6,1,1,21
9122,1,9,7,1,4,25
9122,1,10,4,0,3,28
9123,1,1,5,0,5,5
9123,1,2,3,0,3,8
9123,1,3,6,1,4,12
9123,1,4,5,0,5,17
9123,1,5,7,0,3,20
9123,1,6,6,1,3,23
9123,1,7,3,0,3,26
9123,1,8,4,1,4,30
9123,1,9,7,1,3,33
9123,1,10,4,0,1,34
9124,1,1,4,1,4,4
9124,1,2,3,0,3,7
9124,1,3,7,1,5,12
9124,1,4,6,2,6,18
9124,1,5,5,0,5,23
9124,1,6,5,1,4,27
9124,1,7,3,0,2,29
9124,1,8,6,0,5,34
9124,1,9,7,2,4,38
9124,1,10,4,0,3,41
9125,1,1,3,0,3,3
9125,1,2,4,2,1,4
9125,1,3,7,3,4,8
9125,1,4,6,1,1,9
9125,1,5,5,1,5,14
9125,1,6,3,1,1,15
9125,1,7,6,2,0,15
9125,1,8,4,1,4,19
9125,1,9,5,0,3,22
9125,1,10,7,3,2,24
9126,1,1,3,0,3,3
9126,1,2,6,1,4,7
9126,1,3,5,0,4,11
9126,1,4,3,0,3,14
9126,1,5,7,0,4,18
9126,1,6,4,1,0,18
9126,1,7,5,0,5,23
9126,1,8,6,0,6,29
9126,1,9,4,0,4,33
9126,1,10,7,1,6,39
9127,1,1,4,1,4,4
9127,1,2,6,0,6,10
9127,1,3,5,0,5,15
9127,1,4,4,0,4,19
9127,1,5,5,0,5,24
9127,1,6,7,2,7,31
9127,1,7,6,0,6,37
9127,1,8,3,2,3,40
9127,1,9,3,1,3,43
9127,1,10,7,1,5,48
9128,1,1,7,1,5,5
9128,1,2,5,0,5,10
9128,1,3,7,1,4,14
9128,1,4,4,0,3,17
9128,1,5,6,0,6,23
9128,1,6,3,0,3,26
9128,1,7,6,1,4,30
9128,1,8,4,0,4,34
9128,1,9,5,0,3,37
9128,1,10,3,0,3,40
9130,1,1,7,2,1,1
9130,1,2,3,1,3,4
9130,1,3,6,0,3,7
9130,1,4,4,0,4,11
9130,1,5,3,0,3,14
9130,1,6,4,0,4,18
9130,1,7,6,1,0,18
9130,1,8,7,1,7,25
9130,1,9,5,2,5,30
9130,1,10,5,0,2,32
9131,1,1,5,0,5,5
9131,1,2,3,0,3,8
9131,1,3,4,0,4,12
9131,1,4,6,0,6,18
9131,1,5,7,1,7,25
9131,1,6,5,0,5,30
9131,1,7,4,0,4,34
9131,1,8,6,0,2,36
9131,1,9,3,1,3,39
9131,1,10,7,0,7,46
9132,1,1,6,1,2,2
9132,1,2,7,1,3,5
9132,1,3,3,3,1,6
9132,1,4,3,0,1,7
9132,1,5,6,0,3,10
9132,1,6,4,0,4,14
9132,1,7,7,0,3,17
9132,1,8,5,0,5,22
9132,1,9,4,0,4,26
9132,1,10,5,1,2,28
9133,1,1,6,0,3,3
9133,1,2,6,1,5,8
9133,1,3,7,0,7,15
9133,1,4,3,1,3,18
9133,1,5,5,0,5,23
9133,1,6,4,0,2,25
9133,1,7,7,0,7,32
9133,1,8,3,0,3,35
9133,1,9,5,0,5,40
9133,1,10,4,0,3,43
9134,1,1,5,1,5,5
9134,1,2,4,0,4,9
9134,1,3,6,0,2,11
9134,1,4,6,0,3,14
9134,1,5,3,0,3,17
9134,1,6,4,2,3,20
9134,1,7,5,2,1,21
9134,1,8,3,3,3,24
9134,1,9,7,2,7,31
9134,1,10,7,3,6,37
9135,1,1,6,0,2,2
9135,1,2,5,0,5,7
9135,1,3,7,0,0,7
9135,1,4,4,0,2,9
9135,1,5,6,0,1,10
9135,1,6,5,1,5,15
9135,1,7,3,0,2,17
9135,1,8,4,0,4,21
9135,1,9,3,1,3,24
9135,1,10,7,0,3,27
9136,1,1,5,0,5,5
9136,1,2,4,2,4,9
9136,1,3,7,3,2,11
9136,1,4,6,1,0,11
9136,1,5,4,0,4,15
9136,1,6,7,0,1,16
9136,1,7,3,0,3,19
9136,1,8,6,1,0,19
9136,1,9,3,0,3,22
9136,1,10,5,1,0,22
9137,1,1,7,1,2,2
9137,1,2,4,0,3,5
9137,1,3,5,0,0,5
9137,1,4,3,1,3,8
9137,1,5,4,0,4,12
9137,1,6,5,2,2,14
9137,1,7,7,3,3,17
9137,1,8,6,2,4,21
9137,1,9,6,1,2,23
9137,1,10,3,1,2,25
9138,1,1,6,2,6,6
9138,1,2,3,0,3,9
9138,1,3,3,1,3,12
9138,1,4,6,0,3,15
9138,1,5,7,0,7,22
9138,1,6,7,2,1,23
9138,1,7,4,0,4,27
9138,1,8,5,0,5,32
9138,1,9,5,0,5,37
9138,1,10,4,1,4,41
9139,1,1,5,3,3,3
9139,1,2,7,3,2,5
9139,1,3,7,4,2,7
9139,1,4,3,0,1,8
9139,1,5,5,1,3,11
9139,1,6,4,1,4,15
9139,1,7,6,3,1,16
9139,1,8,4,0,1,17
9139,1,9,6,0,1,18
9139,1,10,3,2,3,21
9140,1,1,3,0,3,3
9140,1,2,5,0,2,5
9140,1,3,6,0,0,5
9140,1,4,4,0,3,8
9140,1,5,3,0,3,11
9140,1,6,7,2,1,12
9140,1,7,4,0,3,15
9140,1,8,5,0,2,17
9140,1,9,7,0,1,18
9140,1,10,6,0,3,21
9141,1,1,6,2,3,3
9141,1,2,4,1,2,5
9141,1,3,3,0,3,8
9141,1,4,5,1,3,11
9141,1,5,6,0,0,11
9141,1,6,3,0,2,13
9141,1,7,7,1,0,13
9141,1,8,5,1,5,18
9141,1,9,7,1,1,19
9141,1,10,4,0,4,23
9142,1,1,3,0,3,3
9142,1,2,5,0,5,8
9142,1,3,4,0,4,12
9142,1,4,7,0,0,12
9142,1,5,6,0,4,16
9142,1,6,5,1,1,17
9142,1,7,3,0,3,20
9142,1,8,4,0,4,24
9142,1,9,7,0,1,25
9142,1,10,6,1,4,29
9143,1,1,7,2,6,6
9143,1,2,5,0,5,11
9143,1,3,4,0,4,15
9143,1,4,3,0,3,18
9143,1,5,7,3,3,21
9143,1,6,4,0,4,25
9143,1,7,6,0,6,31
9143,1,8,6,0,6,37
9143,1,9,5,1,5,42
9143,1,10,3,0,3,45
9144,1,1,7,1,5,5
9144,1,2,3,0,3,8
9144,1,3,6,1,3,11
9144,1,4,3,0,3,14
9144,1,5,5,0,4,18
9144,1,6,4,0,4,22
9144,1,7,6,1,3,25
9144,1,8,4,0,4,29
9144,1,9,5,0,5,34
9144,1,10,7,0,7,41
9145,1,1,6,0,5,5
9145,1,2,7,0,2,7
9145,1,3,5,0,5,12
9145,1,4,3,0,3,15
9145,1,5,7,1,7,22
9145,1,6,4,0,4,26
9145,1,7,6,0,6,32
9145,1,8,3,0,3,35
9145,1,9,4,1,4,39
9145,1,10,5,0,3,42
9146,1,1,3,0,3,3
9146,1,2,4,0,4,7
9146,1,3,5,0,5,12
9146,1,4,7,2,3,15
9146,1,5,3,0,3,18
9146,1,6,6,1,2,20
9146,1,7,4,0,4,24
9146,1,8,5,0,5,29
9146,1,9,6,0,6,35
9146,1,10,7,1,4,39
9148,1,1,7,2,4,4
9148,1,2,3,1,2,6
9148,1,3,5,0,2,8
9148,1,4,6,1,0,8
9148,1,5,6,1,0,8
9148,1,6,4,0,0,8
9148,1,7,3,0,1,9
9148,1,8,5,1,1,10
9148,1,9,7,0,1,11
9148,1,10,4,0,2,13
9149,1,1,5,0,1,1
9149,1,2,6,1,4,5
9149,1,3,7,0,4,9
9149,1,4,6,1,0,9
9149,1,5,7,0,2,11
9149,1,6,4,0,1,12
9149,1,7,5,0,0,12
9149,1,8,3,0,3,15
9149,1,9,4,1,3,18
9149,1,10,3,0,3,21
9150,1,1,7,2,4,4
9150,1,2,7,0,3,7
9150,1,3,5,2,5,12
9150,1,4,3,1,3,15
9150,1,5,3,2,3,18
9150,1,6,4,2,3,21
9150,1,7,4,2,2,23
9150,1,8,6,4,1,24
9150,1,9,6,3,4,28
9150,1,10,5,0,5,33
9151,1,1,6,0,4,4
9151,1,2,5,0,2,6
9151,1,3,6,1,1,7
9151,1,4,3,1,3,10
9151,1,5,4,0,4,14
9151,1,6,7,1,4,18
9151,1,7,7,1,4,22
9151,1,8,4,0,4,26
9151,1,9,5,0,3,29
9151,1,10,3,0,3,32
9152,1,1,4,0,4,4
9152,1,2,6,0,6,10
9152,1,3,3,0,2,12
9152,1,4,7,1,5,17
9152,1,5,6,0,1,18
9152,1,6,5,0,5,23
9152,1,7,5,0,5,28
9152,1,8,7,1,6,34
9152,1,9,3,0,2,36
9152,1,10,4,1,4,40
9153,1,1,3,0,2,2
9153,1,2,7,1,1,3
9153,1,3,6,1,3,6
9153,1,4,4,1,0,6
9153,1,5,7,2,1,7
9153,1,6,5,0,2,9
9153,1,7,4,1,0,9
9153,1,8,5,1,1,10
9153,1,9,6,1,0,10
9153,1,10,3,1,2,12
9154,1,1,4,0,3,3
9154,1,2,6,0,2,5
9154,1,3,7,1,0,5
9154,1,4,3,1,3,8
9154,1,5,5,0,1,9
9154,1,6,4,0,4,13
9154,1,7,7,1,1,14
9154,1,8,3,0,3,17
9154,1,9,5,1,4,21
9154,1,10,6,1,0,21
9155,1,1,6,0,5,5
9155,1,2,3,0,3,8
9155,1,3,4,0,3,11
9155,1,4,3,0,3,14
9155,1,5,5,0,2,16
9155,1,6,4,1,2,18
9155,1,7,7,0,5,23
9155,1,8,5,2,1,24
9155,1,9,7,0,2,26
9155,1,10,6,0,6,32
9156,1,1,3,1,3,3
9156,1,2,6,0,6,9
9156,1,3,3,0,3,12
9156,1,4,4,1,2,14
9156,1,5,7,1,0,14
9156,1,6,7,0,7,21
9156,1,7,5,1,3,24
9156,1,8,6,1,0,24
9156,1,9,4,0,4,28
9156,1,10,5,0,5,33
9157,1,1,4,0,2,2
9157,1,2,6,1,4,6
9157,1,3,4,0,2,8
9157,1,4,3,0,3,11
9157,1,5,5,0,2,13
9157,1,6,5,1,2,15
9157,1,7,7,1,1,16
9157,1,8,3,0,2,18
9157,1,9,6,1,0,18
9157,1,10,7,0,6,24
9158,1,1,7,0,2,2
9158,1,2,7,0,4,6
9158,1,3,6,0,6,12
9158,1,4,3,0,3,15
9158,1,5,6,1,5,20
9158,1,6,4,0,4,24
9158,1,7,5,1,3,27
9158,1,8,4,0,4,31
9158,1,9,3,0,2,33
9158,1,10,5,0,1,34
9159,1,1,5,0,4,4
9159,1,2,4,0,3,7
9159,1,3,7,1,2,9
9159,1,4,4,0,4,13
9159,1,5,3,0,2,15
9159,1,6,6,0,4,19
9159,1,7,7,0,7,26
9159,1,8,6,1,4,30
9159,1,9,3,0,3,33
9159,1,10,5,1,5,38
9160,1,1,7,0,4,4
9160,1,2,3,0,3,7
9160,1,3,6,0,6,13
9160,1,4,5,0,5,18
9160,1,5,4,0,4,22
9160,1,6,3,0,3,25
9160,1,7,4,0,4,29
9160,1,8,7,0,7,36
9160,1,9,5,1,5,41
9160,1,10,6,0,4,45
9161,1,1,5,1,1,1
9161,1,2,7,1,0,1
9161,1,3,4,0,2,3
9161,1,4,6,1,3,6
9161,1,5,4,1,4,10
9161,1,6,5,1,0,10
9161,1,7,3,0,1,11
9161,1,8,3,0,3,14
9161,1,9,6,2,0,14
9161,1,10,7,1,0,14
9162,1,1,5,1,5,5
9162,1,2,7,0,5,10
9162,1,3,4,0,4,14
9162,1,4,6,0,6,20
9162,1,5,3,2,0,20
9162,1,6,5,0,5,25
9162,1,7,7,2,2,27
9162,1,8,6,0,6,33
9162,1,9,4,0,4,37
9162,1,10,3,0,3,40
9163,1,1,3,0,3,3
9163,1,2,3,0,1,4
9163,1,3,7,0,2,6
9163,1,4,6,1,4,10
9163,1,5,4,0,4,14
9163,1,6,5,1,5,19
9163,1,7,5,0,5,24
9163,1,8,6,0,6,30
9163,1,9,7,3,4,34
9163,1,10,4,2,4,38
9164,1,1,3,0,2,2
9164,1,2,6,2,0,2
9164,1,3,7,1,5,7
9164,1,4,4,2,2,9
9164,1,5,6,3,2,11
9164,1,6,5,2,2,13
9164,1,7,4,1,2,15
9164,1,8,3,1,0,15
9164,1,9,7,0,1,16
9164,1,10,5,2,1,17
9165,1,1,5,0,2,2
9165,1,2,4,1,3,5
9165,1,3,6,0,2,7
9165,1,4,3,0,3,10
9165,1,5,6,0,1,11
9165,1,6,3,0,3,14
9165,1,7,5,0,3,17
9165,1,8,7,0,0,17
9165,1,9,4,0,3,20
9165,1,10,7,1,7,27
9166,1,1,7,0,3,3
9166,1,2,6,1,0,3
9166,1,3,4,0,4,7
9166,1,4,6,0,2,9
9166,1,5,3,1,1,10
9166,1,6,5,1,0,10
9166,1,7,7,0,2,12
9166,1,8,5,0,4,16
9166,1,9,4,0,4,20
9166,1,10,3,0,2,22
9167,1,1,4,0,4,4
9167,1,2,7,0,3,7
9167,1,3,3,2,2,9
9167,1,4,3,0,2,11
9167,1,5,5,0,1,12
9167,1,6,4,2,4,16
9167,1,7,6,1,0,16
9167,1,8,6,0,2,18
9167,1,9,7,2,0,18
9167,1,10,5,0,0,18
9168,1,1,7,1,2,2
9168,1,2,5,1,2,4
9168,1,3,6,0,5,9
9168,1,4,6,0,4,13
9168,1,5,4,0,4,17
9168,1,6,3,0,2,19
9168,1,7,7,1,3,22
9168,1,8,4,1,4,26
9168,1,9,3,0,2,28
9168,1,10,5,0,1,29
9169,1,1,6,1,6,6
9169,1,2,4,1,4,10
9169,1,3,4,0,4,14
9169,1,4,6,1,2,16
9169,1,5,3,0,1,17
9169,1,6,5,0,0,17
9169,1,7,5,0,3,20
9169,1,8,7,1,1,21
9169,1,9,7,1,0,21
9169,1,10,3,0,3,24
9170,1,1,5,0,5,5
9170,1,2,4,0,3,8
9170,1,3,6,1,6,14
9170,1,4,6,0,6,20
9170,1,5,4,1,4,24
9170,1,6,7,0,2,26
9170,1,7,7,0,3,29
9170,1,8,3,1,3,32
9170,1,9,5,1,5,37
9170,1,10,3,0,3,40
9171,1,1,3,0,2,2
9171,1,2,5,1,0,2
9171,1,3,3,0,0,2
9171,1,4,5,0,5,7
9171,1,5,4,0,4,11
9171,1,6,4,2,4,15
9171,1,7,6,5,0,15
9171,1,8,7,2,0,15
9171,1,9,6,0,0,15
9171,1,10,7,1,0,15
9172,1,1,6,0,1,1
9172,1,2,7,1,1,2
9172,1,3,5,0,3,5
9172,1,4,6,2,0,5
9172,1,5,4,1,1,6
9172,1,6,4,0,1,7
9172,1,7,7,0,0,7
9172,1,8,3,0,0,7
9172,1,9,3,1,1,8
9172,1,10,5,1,0,8
9173,1,1,5,1,3,3
9173,1,2,7,2,7,10
9173,1,3,4,0,4,14
9173,1,4,6,1,5,19
9173,1,5,3,0,2,21
9173,1,6,6,1,1,22
9173,1,7,5,0,5,27
9173,1,8,4,0,4,31
9173,1,9,7,2,7,38
9173,1,10,3,0,3,41
9174,1,1,3,0,2,2
9174,1,2,5,0,1,3
9174,1,3,3,0,3,6
9174,1,4,6,0,2,8
9174,1,5,4,0,4,12
9174,1,6,4,0,4,16
9174,1,7,7,0,1,17
9174,1,8,5,2,4,21
9174,1,9,6,0,3,24
9174,1,10,7,1,3,27
9175,1,1,4,0,3,3
9175,1,2,5,0,0,3
9175,1,3,3,0,3,6
9175,1,4,7,0,3,9
9175,1,5,7,0,5,14
9175,1,6,5,1,3,17
9175,1,7,6,1,2,19
9175,1,8,3,0,2,21
9175,1,9,4,0,4,25
9175,1,10,6,1,4,29
9176,1,1,7,0,2,2
9176,1,2,7,1,5,7
9176,1,3,3,0,3,10
9176,1,4,6,0,4,14
9176,1,5,4,1,3,17
9176,1,6,4,0,4,21
9176,1,7,6,0,6,27
9176,1,8,5,0,5,32
9176,1,9,3,0,3,35
9176,1,10,5,0,5,40
9177,1,1,7,1,2,2
9177,1,2,4,0,3,5
9177,1,3,3,0,2,7
9177,1,4,5,2,4,11
9177,1,5,6,0,2,13
9177,1,6,4,1,4,17
9177,1,7,6,1,2,19
9177,1,8,5,2,3,22
9177,1,9,7,2,6,28
9177,1,10,3,0,3,31
9179,1,1,4,1,4,4
9179,1,2,3,0,3,7
9179,1,3,5,1,3,10
9179,1,4,6,0,3,13
9179,1,5,7,1,5,18
9179,1,6,3,1,2,20
9179,1,7,7,1,6,26
9179,1,8,5,0,3,29
9179,1,9,4,0,4,33
9179,1,10,6,0,4,37
9180,1,1,7,1,6,6
9180,1,2,3,0,3,9
9180,1,3,7,0,5,14
9180,1,4,3,0,3,17
9180,1,5,5,2,2,19
9180,1,6,6,0,4,23
9180,1,7,6,0,6,29
9180,1,8,4,0,4,33
9180,1,9,5,0,5,38
9180,1,10,4,0,4,42
9181,1,1,5,0,5,5
9181,1,2,4,0,4,9
9181,1,3,5,0,3,12
9181,1,4,7,0,6,18
9181,1,5,7,3,2,20
9181,1,6,6,0,5,25
9181,1,7,4,0,3,28
9181,1,8,3,0,3,31
9181,1,9,6,0,6,37
9181,1,10,3,0,0,37
9182,1,1,5,1,5,5
9182,1,2,4,0,4,9
9182,1,3,6,0,5,14
9182,1,4,6,1,2,16
9182,1,5,4,0,4,20
9182,1,6,7,1,7,27
9182,1,7,3,0,3,30
9182,1,8,7,1,7,37
9182,1,9,3,1,3,40
9182,1,10,5,0,5,45
9183,1,1,5,0,5,5
9183,1,2,6,0,4,9
9183,1,3,3,0,3,12
9183,1,4,5,0,3,15
9183,1,5,3,1,3,18
9183,1,6,7,2,6,24
9183,1,7,6,1,5,29
9183,1,8,4,1,4,33
9183,1,9,4,0,4,37
9183,1,10,7,0,4,41
9184,1,1,6,1,3,3
9184,1,2,6,1,4,7
9184,1,3,3,0,3,10
9184,1,4,7,0,2,12
9184,1,5,5,0,4,16
9184,1,6,7,0,5,21
9184,1,7,3,0,2,23
9184,1,8,4,0,4,27
9184,1,9,5,0,2,29
9184,1,10,4,2,3,32
9185,1,1,7,1,3,3
9185,1,2,3,0,3,6
9185,1,3,7,1,6,12
9185,1,4,5,0,3,15
9185,1,5,6,1,3,18
9185,1,6,6,1,5,23
9185,1,7,4,0,4,27
9185,1,8,5,1,4,31
9185,1,9,4,2,4,35
9185,1,10,3,0,3,38
9186,1,1,7,0,2,2
9186,1,2,6,1,6,8
9186,1,3,6,0,4,12
9186,1,4,5,0,5,17
9186,1,5,3,0,3,20
9186,1,6,3,0,3,23
9186,1,7,7,0,7,30
9186,1,8,4,0,4,34
9186,1,9,4,1,4,38
9186,1,10,5,0,5,43
9187,1,1,3,0,2,2
9187,1,2,5,1,4,6
9187,1,3,3,0,2,8
9187,1,4,4,0,4,12
9187,1,5,7,0,2,14
9187,1,6,6,0,6,20
9187,1,7,5,0,5,25
9187,1,8,6,1,4,29
9187,1,9,4,0,1,30
9187,1,10,7,0,0,30
9188,1,1,5,1,5,5
9188,1,2,7,1,7,12
9188,1,3,6,1,3,15
9188,1,4,4,1,4,19
9188,1,5,3,0,3,22
9188,1,6,7,2,5,27
9188,1,7,6,2,1,28
9188,1,8,3,1,3,31
9188,1,9,4,0,4,35
9188,1,10,5,2,5,40
9189,1,1,6,0,6,6
9189,1,2,7,0,4,10
9189,1,3,3,0,3,13
9189,1,4,4,0,4,17
9189,1,5,5,0,5,22
9189,1,6,5,0,5,27
9189,1,7,6,0,6,33
9189,1,8,4,0,4,37
9189,1,9,3,0,3,40
9189,1,10,7,0,3,43
9190,1,1,3,1,2,2
9190,1,2,3,0,1,3
9190,1,3,4,2,0,3
9190,1,4,4,0,0,3
9190,1,5,6,0,0,3
9190,1,6,6,1,3,6
9190,1,7,5,0,0,6
9190,1,8,5,0,4,10
9190,1,9,7,0,4,14
9190,1,10,7,0,0,14
9191,1,1,7,0,2,2
9191,1,2,7,1,7,9
9191,1,3,3,0,3,12
9191,1,4,4,0,4,16
9191,1,5,3,0,3,19
9191,1,6,5,0,5,24
9191,1,7,5,0,2,26
9191,1,8,6,0,6,32
9191,1,9,6,0,4,36
9191,1,10,4,0,2,38
9192,1,1,3,0,3,3
9192,1,2,6,0,4,7
9192,1,3,4,0,4,11
9192,1,4,5,0,5,16
9192,1,5,7,0,6,22
9192,1,6,4,0,4,26
9192,1,7,5,2,5,31
9192,1,8,3,0,3,34
9192,1,9,7,1,3,37
9192,1,10,6,0,2,39
9194,1,1,6,3,3,3
9194,1,2,4,3,3,6
9194,1,3,7,2,0,6
9194,1,4,4,1,4,10
9194,1,5,5,0,5,15
9194,1,6,6,2,0,15
9194,1,7,7,1,3,18
9194,1,8,3,0,0,18
9194,1,9,5,2,1,19
9194,1,10,3,0,3,22
9195,1,1,3,0,3,3
9195,1,2,6,1,3,6
9195,1,3,4,0,1,7
9195,1,4,7,0,6,13
9195,1,5,5,0,5,18
9195,1,6,4,0,4,22
9195,1,7,5,0,5,27
9195,1,8,7,0,4,31
9195,1,9,3,1,3,34
9195,1,10,6,0,6,40
9196,1,1,5,2,4,4
9196,1,2,5,0,5,9
9196,1,3,3,0,3,12
9196,1,4,6,0,6,18
9196,1,5,3,0,3,21
9196,1,6,7,0,6,27
9196,1,7,6,0,6,33
9196,1,8,7,2,3,36
9196,1,9,4,0,3,39
9196,1,10,4,0,4,43
9197,1,1,4,1,2,2
9197,1,2,5,1,2,4
9197,1,3,3,2,2,6
9197,1,4,6,2,0,6
9197,1,5,6,1,0,6
9197,1,6,7,0,1,7
9197,1,7,4,1,4,11
9197,1,8,3,2,1,12
9197,1,9,5,2,0,12
9197,1,10,7,3,1,13
9198,1,1,3,0,3,3
9198,1,2,7,0,2,5
9198,1,3,6,2,0,5
9198,1,4,3,1,0,5
9198,1,5,5,2,2,7
9198,1,6,5,4,0,7
9198,1,7,4,2,3,10
9198,1,8,7,0,1,11
9198,1,9,4,0,4,15
9198,1,10,6,1,3,18
9199,1,1,7,0,4,4
9199,1,2,7,1,2,6
9199,1,3,6,2,2,8
9199,1,4,6,2,0,8
9199,1,5,5,2,5,13
9199,1,6,4,1,4,17
9199,1,7,4,1,4,21
9199,1,8,3,1,3,24
9199,1,9,5,1,5,29
9199,1,10,3,0,3,32
9200,1,1,5,0,5,5
9200,1,2,6,0,6,11
9200,1,3,5,0,5,16
9200,1,4,7,1,7,23
9200,1,5,7,0,7,30
9200,1,6,3,0,1,31
9200,1,7,4,0,4,35
9200,1,8,3,0,3,38
9200,1,9,4,1,4,42
9200,1,10,6,0,1,43
9201,1,1,7,0,6,6
9201,1,2,4,0,4,10
9201,1,3,5,1,5,15
9201,1,4,7,1,3,18
9201,1,5,4,1,4,22
9201,1,6,5,1,4,26
9201,1,7,6,0,6,32
9201,1,8,3,0,3,35
9201,1,9,6,2,2,37
9201,1,10,3,0,3,40
