subject,session,block,trial,subtrial,trialtype,ss,resp,acc,rt,probe_resp
9023,1,0,33,33,change,6,j,1,2454.2252,NA
9023,1,0,34,34,nochange,6,f,1,2356.3691,NA
9023,1,0,35,35,change,6,j,1,1098.0293,NA
9023,1,0,36,36,nochange,6,f,1,2888.63,NA
9023,1,0,37,37,nochange,6,f,1,1158.1792,NA
9023,1,0,38,38,change,6,j,1,1097.5122,NA
9023,1,0,39,39,nochange,6,f,1,1599.4516,NA
9023,1,0,40,40,change,6,f,0,2864.9403,2
9023,1,0,41,41,change,6,f,0,3906.7063,NA
9023,1,0,42,42,nochange,6,f,1,2065.5873,NA
9023,1,0,43,43,change,6,j,1,1392.7464,NA
9023,1,0,44,44,change,6,j,1,1406.671,NA
9023,1,0,45,45,change,6,f,0,1880.8225,NA
9023,1,0,46,46,nochange,6,j,0,876.5547,NA
9023,1,0,47,47,change,6,j,1,1921.2029,NA
9023,1,0,48,48,nochange,6,f,1,1226.7113,1
9023,1,0,49,49,change,6,f,0,2251.0409,NA
9023,1,0,50,50,nochange,6,f,1,1696.9512,NA
9023,1,0,51,51,nochange,6,j,0,1176.3817,NA
9023,1,0,52,52,nochange,6,f,1,2688.2242,NA
9023,1,0,53,53,change,6,j,1,1665.5818,NA
9023,1,0,54,54,change,6,j,1,1166.3496,NA
9023,1,0,55,55,nochange,6,f,1,946.7679,NA
9023,1,0,56,56,change,6,j,1,1666.2121,2
9023,1,0,57,57,nochange,6,j,0,2178.2035,NA
9023,1,0,58,58,nochange,6,j,0,1331.8454,NA
9023,1,0,59,59,change,6,j,1,1282.942,NA
9023,1,0,60,60,change,6,f,0,1350.0252,NA
9024,1,practice,0,1,nochange,6,f,1,234867.856,NA
9024,1,practice,0,2,nochange,6,f,1,15101.9618,NA
9024,1,practice,0,3,change,6,f,0,2135.1935,NA
9024,1,practice,0,4,nochange,6,f,1,1071.8311,NA
9024,1,practice,0,5,change,6,j,1,1163.919,NA
9024,1,0,1,1,nochange,6,f,1,955.4344,NA
9024,1,0,2,2,nochange,6,f,1,996.3947,NA
9024,1,0,3,3,change,6,j,1,1495.5537,NA
9024,1,0,4,4,nochange,6,j,0,1168.3313,NA
9024,1,0,5,5,nochange,6,f,1,875.0564,NA
9024,1,0,6,6,nochange,6,j,0,1599.9355,NA
9024,1,0,7,7,nochange,6,f,1,1084.9361,NA
9024,1,0,8,8,change,6,f,0,835.3451,5
9024,1,0,9,9,change,6,j,1,1253.6659,NA
9024,1,0,10,10,change,6,j,1,1138.8165,NA
9024,1,0,11,11,change,6,j,1,1636.2408,NA
9024,1,0,12,12,change,6,j,1,746.1124,NA
9024,1,0,13,13,nochange,6,f,1,1115.6845,NA
9024,1,0,14,14,change,6,j,1,2458.4548,NA
9024,1,0,15,15,change,6,j,1,1974.7969,NA
9024,1,0,16,16,change,6,f,0,3.90230000002,2
9024,1,0,17,17,nochange,6,f,1,2143.1755,NA
9024,1,0,18,18,change,6,j,1,1153.967,NA
9024,1,0,19,19,nochange,6,f,1,996.8131,NA
9024,1,0,20,20,change,6,j,1,1466.2021,NA
9024,1,0,21,21,change,6,j,1,1302.3138,NA
9024,1,0,22,22,change,6,j,1,1291.067,NA
9024,1,0,23,23,change,6,j,1,878.328,NA
9024,1,0,24,24,change,6,j,1,949.7632,5
9024,1,0,25,25,change,6,j,1,1679.7872,NA
9024,1,0,26,26,nochange,6,f,1,1114.1071,NA
9024,1,0,27,27,change,6,j,1,1079.7895,NA
9024,1,0,28,28,nochange,6,f,1,762.5828,NA
9024,1,0,29,29,nochange,6,f,1,822.2981,NA
9024,1,0,30,30,change,6,j,1,592.4967,NA
9024,1,0,31,31,change,6,f,0,754.9701,NA
9024,1,0,32,32,change,6,j,1,648.6044,5
9024,1,0,33,33,change,6,j,1,846.8833,NA
9024,1,0,34,34,nochange,6,f,1,914.9311,NA
9024,1,0,35,35,nochange,6,f,1,591.229,NA
9024,1,0,36,36,change,6,j,1,1808.2028,NA
9024,1,0,37,37,nochange,6,j,0,994.221,NA
9024,1,0,38,38,nochange,6,f,1,1926.8086,NA
9024,1,0,39,39,change,6,j,1,1186.3998,NA
9024,1,0,40,40,change,6,f,0,465.8898,5
9024,1,0,41,41,nochange,6,f,1,892.3714,NA
9024,1,0,42,42,nochange,6,f,1,681.5941,NA
9024,1,0,43,43,nochange,6,j,0,989.2238,NA
9024,1,0,44,44,nochange,6,f,1,1199.9001,NA
9024,1,0,45,45,nochange,6,f,1,823.9236,NA
9024,1,0,46,46,nochange,6,f,1,389.934,NA
9024,1,0,47,47,change,6,f,0,967.841,NA
9024,1,0,48,48,change,6,f,0,395.0079,5
9024,1,0,49,49,nochange,6,f,1,1069.8293,NA
9024,1,0,50,50,nochange,6,f,1,711.5377,NA
9024,1,0,51,51,change,6,f,0,674.3198,NA
9024,1,0,52,52,nochange,6,f,1,1098.6102,NA
9024,1,0,53,53,change,6,j,1,2287.2977,NA
9024,1,0,54,54,nochange,6,j,0,3184.2062,NA
9024,1,0,55,55,nochange,6,f,1,1817.9673,NA
9024,1,0,56,56,change,6,j,1,1758.3436,2
9024,1,0,57,57,nochange,6,f,1,2232.1043,NA
9024,1,0,58,58,change,6,j,1,790.7307,NA
9024,1,0,59,59,nochange,6,f,1,848.8821,NA
9024,1,0,60,60,nochange,6,f,1,862.6204,NA
9025,1,practice,0,1,nochange,6,f,1,2356.6216,NA
9025,1,practice,0,2,nochange,6,j,0,1392.8839,NA
9025,1,practice,0,3,nochange,6,f,1,1093.5528,NA
9025,1,practice,0,4,change,6,j,1,1482.7999,NA
9025,1,practice,0,5,change,6,f,0,997.2073,NA
9025,1,0,1,1,nochange,6,f,1,1150.9603,NA
9025,1,0,2,2,change,6,f,0,4530.9799,NA
9025,1,0,3,3,change,6,j,1,1252.8543,NA
9025,1,0,4,4,nochange,6,j,0,3222.5526,NA
9025,1,0,5,5,change,6,f,0,3067.0266,NA
9025,1,0,6,6,nochange,6,f,1,1132.0319,NA
9025,1,0,7,7,nochange,6,f,1,878.8288,NA
9025,1,0,8,8,nochange,6,j,0,1782.1691,1
9025,1,0,9,9,nochange,6,f,1,1005.8285,NA
9025,1,0,10,10,nochange,6,f,1,986.2602,NA
9025,1,0,11,11,nochange,6,j,0,966.7923,NA
9025,1,0,12,12,change,6,j,1,1030.5396,NA
9025,1,0,13,13,change,6,f,0,2855.7685,NA
9025,1,0,14,14,change,6,j,1,1013.4451,NA
9025,1,0,15,15,nochange,6,f,1,613.1866,NA
9025,1,0,16,16,nochange,6,f,1,916.1811,1
9025,1,0,17,17,change,6,j,1,5071.8707,NA
9025,1,0,18,18,change,6,j,1,1083.0759,NA
9025,1,0,19,19,change,6,j,1,978.6052,NA
9025,1,0,20,20,change,6,f,0,5848.8745,NA
9025,1,0,21,21,change,6,j,1,791.0192,NA
9025,1,0,22,22,change,6,f,0,1231.18,NA
9025,1,0,23,23,change,6,j,1,871.5654,NA
9025,1,0,24,24,nochange,6,f,1,769.3898,1
9025,1,0,25,25,nochange,6,f,1,2587.0898,NA
9025,1,0,26,26,nochange,6,f,1,1701.607,NA
9025,1,0,27,27,change,6,j,1,690.7497,NA
9025,1,0,28,28,change,6,f,0,1463.9204,NA
9025,1,0,29,29,change,6,j,1,1980.2679,NA
9025,1,0,30,30,nochange,6,f,1,894.8274,NA
9025,1,0,31,31,nochange,6,f,1,740.7797,NA
9025,1,0,32,32,change,6,j,1,1028.7991,1
9025,1,0,33,33,change,6,j,1,862.721,NA
9025,1,0,34,34,change,6,j,1,635.6801,NA
9025,1,0,35,35,nochange,6,j,0,1028.0034,NA
9025,1,0,36,36,nochange,6,f,1,527.4059,NA
9025,1,0,37,37,nochange,6,j,0,1437.7116,NA
9025,1,0,38,38,change,6,j,1,1122.5352,NA
9025,1,0,39,39,nochange,6,f,1,1004.7201,NA
9025,1,0,40,40,change,6,j,1,676.9927,1
9025,1,0,41,41,nochange,6,f,1,1572.9835,NA
9025,1,0,42,42,nochange,6,f,1,1221.6946,NA
9025,1,0,43,43,nochange,6,f,1,1312.0786,NA
9025,1,0,44,44,change,6,j,1,734.3958,NA
9025,1,0,45,45,change,6,j,1,727.3849,NA
9025,1,0,46,46,change,6,j,1,829.7121,NA
9025,1,0,47,47,change,6,j,1,913.0809,NA
9025,1,0,48,48,nochange,6,f,1,1259.3707,1
9025,1,0,49,49,change,6,f,0,9026.1315,NA
9025,1,0,50,50,change,6,j,1,820.1355,NA
9025,1,0,51,51,nochange,6,f,1,1036.9212,NA
9025,1,0,52,52,nochange,6,f,1,777.3793,NA
9025,1,0,53,53,change,6,j,1,733.8277,NA
9025,1,0,54,54,change,6,j,1,857.4284,NA
9025,1,0,55,55,nochange,6,f,1,3899.0123,NA
9025,1,0,56,56,nochange,6,j,0,2198.6327,1
9025,1,0,57,57,nochange,6,f,1,1877.053,NA
9025,1,0,58,58,nochange,6,j,0,3019.8283,NA
9025,1,0,59,59,change,6,f,0,1394.7448,NA
9025,1,0,60,60,nochange,6,f,1,715.7741,NA
9026,1,practice,0,1,change,6,j,1,4389.1789,NA
9026,1,practice,0,2,nochange,6,f,1,1593.2801,NA
9026,1,practice,0,3,change,6,f,0,1349.3799,NA
9026,1,practice,0,4,change,6,j,1,2399.8653,NA
9026,1,practice,0,5,nochange,6,f,1,2533.2481,NA
9026,1,0,1,1,nochange,6,f,1,1441.5611,NA
9026,1,0,2,2,nochange,6,f,1,1213.4224,NA
9026,1,0,3,3,change,6,f,0,4788.4306,NA
9026,1,0,4,4,change,6,j,1,2027.8371,NA
9026,1,0,5,5,nochange,6,j,0,4379.8793,NA
9026,1,0,6,6,change,6,j,1,1676.3516,NA
9026,1,0,7,7,nochange,6,f,1,1369.3597,NA
9026,1,0,8,8,nochange,6,j,0,2783.775,1
9026,1,0,9,9,nochange,6,f,1,1541.0785,NA
9026,1,0,10,10,nochange,6,j,0,3493.155,NA
9026,1,0,11,11,change,6,f,0,1977.9344,NA
9026,1,0,12,12,change,6,f,0,1376.2779,NA
9026,1,0,13,13,change,6,f,0,4465.8123,NA
9026,1,0,14,14,change,6,j,1,1788.3988,NA
9026,1,0,15,15,nochange,6,f,1,3438.2391,NA
9026,1,0,16,16,nochange,6,f,1,1310.3338,1
9026,1,0,17,17,change,6,f,0,2653.2501,NA
9026,1,0,18,18,nochange,6,f,1,3714.5592,NA
9026,1,0,19,19,nochange,6,j,0,2260.0723,NA
9026,1,0,20,20,change,6,j,1,2930.8909,NA
9026,1,0,21,21,change,6,j,1,2005.8337,NA
9026,1,0,22,22,change,6,j,1,1150.3923,NA
9026,1,0,23,23,nochange,6,f,1,3914.5483,NA
9026,1,0,24,24,nochange,6,f,1,2428.3244,2
9026,1,0,25,25,change,6,j,1,1069.4472,NA
9026,1,0,26,26,nochange,6,f,1,1760.9336,NA
9026,1,0,27,27,nochange,6,f,1,1650.8532,NA
9026,1,0,28,28,nochange,6,f,1,2637.6617,NA
9026,1,0,29,29,change,6,j,1,2829.1279,NA
9026,1,0,30,30,nochange,6,f,1,1172.5075,NA
9026,1,0,31,31,nochange,6,j,0,1282.5266,NA
9026,1,0,32,32,change,6,f,0,4709.7664,2
9026,1,0,33,33,nochange,6,f,1,1138.6584,NA
9026,1,0,34,34,change,6,j,1,1403.6163,NA
9026,1,0,35,35,nochange,6,f,1,1215.0897,NA
9026,1,0,36,36,change,6,j,1,2797.3702,NA
9026,1,0,37,37,change,6,f,0,1591.8646,NA
9026,1,0,38,38,nochange,6,f,1,1566.985,NA
9026,1,0,39,39,change,6,j,1,1867.3496,NA
9026,1,0,40,40,change,6,j,1,1620.6877,1
9026,1,0,41,41,change,6,j,1,1022.9827,NA
9026,1,0,42,42,change,6,j,1,1471.2038,NA
9026,1,0,43,43,nochange,6,j,0,1887.2381,NA
9026,1,0,44,44,nochange,6,f,1,1292.1739,NA
9026,1,0,45,45,change,6,f,0,2756.7543,NA
9026,1,0,46,46,nochange,6,f,1,2585.28,NA
9026,1,0,47,47,change,6,j,1,1626.1857,NA
9026,1,0,48,48,change,6,j,1,2201.4641,1
9026,1,0,49,49,change,6,j,1,1625.5313,NA
9026,1,0,50,50,nochange,6,f,1,1635.5652,NA
9026,1,0,51,51,change,6,j,1,1703.5972,NA
9026,1,0,52,52,change,6,f,0,2970.4688,NA
9026,1,0,53,53,nochange,6,j,0,2968.4306,NA
9026,1,0,54,54,change,6,j,1,1481.3696,NA
9026,1,0,55,55,change,6,j,1,1314.5624,NA
9026,1,0,56,56,change,6,j,1,2788.3675,1
9026,1,0,57,57,nochange,6,f,1,2337.6666,NA
9026,1,0,58,58,nochange,6,f,1,2686.8032,NA
9026,1,0,59,59,nochange,6,f,1,1326.4361,NA
9026,1,0,60,60,nochange,6,f,1,1358.4219,NA
9027,1,practice,0,1,nochange,6,f,1,5223.4648,NA
9027,1,practice,0,2,change,6,j,1,2398.4794,NA
9027,1,practice,0,3,change,6,f,0,1820.3058,NA
9027,1,practice,0,4,nochange,6,f,1,3677.1716,NA
9027,1,practice,0,5,nochange,6,f,1,1789.4266,NA
9027,1,0,1,1,change,6,j,1,1799.3861,NA
9027,1,0,2,2,nochange,6,f,1,1145.3253,NA
9027,1,0,3,3,change,6,j,1,1487.5016,NA
9027,1,0,4,4,change,6,f,0,2169.8657,NA
9027,1,0,5,5,nochange,6,f,1,6038.7914,NA
9027,1,0,6,6,change,6,j,1,1844.3352,NA
9027,1,0,7,7,change,6,f,0,4183.03,NA
9027,1,0,8,8,nochange,6,f,1,1392.8576,2
9027,1,0,9,9,nochange,6,j,0,1242.2984,NA
9027,1,0,10,10,nochange,6,f,1,1045.8061,NA
9027,1,0,11,11,nochange,6,f,1,1041.5484,NA
9027,1,0,12,12,nochange,6,f,1,1490.5199,NA
9027,1,0,13,13,nochange,6,j,0,2277.5042,NA
9027,1,0,14,14,change,6,j,1,1381.2268,NA
9027,1,0,15,15,nochange,6,f,1,1754.7722,NA
9027,1,0,16,16,change,6,j,1,1589.5514,1
9027,1,0,17,17,nochange,6,f,1,3398.6614,NA
9027,1,0,18,18,nochange,6,j,0,2167.1968,NA
9027,1,0,19,19,nochange,6,j,0,2828.8786,NA
9027,1,0,20,20,change,6,j,1,3216.4914,NA
9027,1,0,21,21,nochange,6,j,0,2943.0729,NA
9027,1,0,22,22,change,6,f,0,3035.9441,NA
9027,1,0,23,23,nochange,6,f,1,5443.7862,NA
9027,1,0,24,24,nochange,6,j,0,1587.8397,2
9027,1,0,25,25,change,6,f,0,1044.0334,NA
9027,1,0,26,26,change,6,j,1,2746.3433,NA
9027,1,0,27,27,nochange,6,f,1,1054.2538,NA
9027,1,0,28,28,change,6,f,0,2562.7351,NA
9027,1,0,29,29,change,6,j,1,2102.1435,NA
9027,1,0,30,30,change,6,j,1,1596.5197,NA
9027,1,0,31,31,change,6,j,1,1491.7206,NA
9027,1,0,32,32,nochange,6,f,1,1371.2397,2
9027,1,0,33,33,change,6,f,0,2123.5161,NA
9027,1,0,34,34,nochange,6,j,0,1900.7259,NA
9027,1,0,35,35,change,6,j,1,1169.6105,NA
9027,1,0,36,36,nochange,6,f,1,3356.2102,NA
9027,1,0,37,37,change,6,f,0,1896.3383,NA
9027,1,0,38,38,nochange,6,j,0,3035.2381,NA
9027,1,0,39,39,change,6,f,0,4609.587,NA
9027,1,0,40,40,change,6,f,0,3423.2814,2
9027,1,0,41,41,change,6,f,0,1551.3435,NA
9027,1,0,42,42,nochange,6,f,1,1440.9591,NA
9027,1,0,43,43,change,6,j,1,2243.4944,NA
9027,1,0,44,44,change,6,f,0,3158.3609,NA
9027,1,0,45,45,nochange,6,f,1,2028.8742,NA
9027,1,0,46,46,nochange,6,f,1,1320.6392,NA
9027,1,0,47,47,nochange,6,f,1,999.9111,NA
9027,1,0,48,48,change,6,j,1,4597.2812,2
9027,1,0,49,49,change,6,j,1,1388.8178,NA
9027,1,0,50,50,nochange,6,j,0,4426.8459,NA
9027,1,0,51,51,nochange,6,j,0,1211.7653,NA
9027,1,0,52,52,nochange,6,f,1,2270.4696,NA
9027,1,0,53,53,change,6,j,1,1718.8412,NA
9027,1,0,54,54,nochange,6,f,1,1684.7204,NA
9027,1,0,55,55,nochange,6,j,0,2889.1435,NA
9027,1,0,56,56,change,6,j,1,1839.1047,2
9027,1,0,57,57,change,6,j,1,2609.4196,NA
9027,1,0,58,58,change,6,j,1,1227.9347,NA
9027,1,0,59,59,change,6,f,0,2283.3272,NA
9027,1,0,60,60,nochange,6,f,1,3429.4335,NA
9028,1,practice,0,1,change,6,j,1,4451.4841,NA
9028,1,practice,0,2,change,6,j,1,1301.1423,NA
9028,1,practice,0,3,change,6,j,1,0.171000000002,NA
9028,1,practice,0,4,nochange,6,f,1,0.270000000004,NA
9028,1,practice,0,5,nochange,6,j,0,1592.4694,NA
9028,1,0,1,1,nochange,6,j,0,9.29410000003,NA
9028,1,0,2,2,nochange,6,j,0,1903.6904,NA
9028,1,0,3,3,nochange,6,f,1,1401.9149,NA
9028,1,0,4,4,nochange,6,f,1,1524.2216,NA
9028,1,0,5,5,nochange,6,f,1,1953.4948,NA
9028,1,0,6,6,change,6,j,1,5356.5591,NA
9028,1,0,7,7,change,6,j,1,1441.6827,NA
9028,1,0,8,8,change,6,j,1,2239.2878,2
9028,1,0,9,9,nochange,6,f,1,2536.6608,NA
9028,1,0,10,10,nochange,6,f,1,1687.8681,NA
9028,1,0,11,11,nochange,6,j,0,2375.1662,NA
9028,1,0,12,12,nochange,6,j,0,5502.9969,NA
9028,1,0,13,13,nochange,6,f,1,1806.737,NA
9028,1,0,14,14,nochange,6,f,1,3503.4976,NA
9028,1,0,15,15,change,6,j,1,1932.8189,NA
9028,1,0,16,16,change,6,j,1,1149.3176,2
9028,1,0,17,17,nochange,6,j,0,1175.1542,NA
9028,1,0,18,18,nochange,6,f,1,3059.3689,NA
9028,1,0,19,19,nochange,6,f,1,1555.2536,NA
9028,1,0,20,20,change,6,j,1,1351.3934,NA
9028,1,0,21,21,change,6,j,1,1228.9535,NA
9028,1,0,22,22,nochange,6,f,1,1094.9989,NA
9028,1,0,23,23,nochange,6,f,1,1223.3238,NA
9028,1,0,24,24,change,6,f,0,3453.5282,2
9028,1,0,25,25,nochange,6,f,1,1857.9206,NA
9028,1,0,26,26,nochange,6,f,1,1255.8274,NA
9028,1,0,27,27,nochange,6,f,1,1771.5589,NA
9028,1,0,28,28,nochange,6,f,1,1595.4724,NA
9028,1,0,29,29,nochange,6,j,0,2895.4092,NA
9028,1,0,30,30,change,6,j,1,2361.8715,NA
9028,1,0,31,31,change,6,j,1,1199.5953,NA
9028,1,0,32,32,nochange,6,f,1,2671.0915,2
9028,1,0,33,33,change,6,j,1,1365.5608,NA
9028,1,0,34,34,change,6,j,1,1683.1459,NA
9028,1,0,35,35,change,6,j,1,1020.0434,NA
9028,1,0,36,36,nochange,6,f,1,1040.9564,NA
9028,1,0,37,37,change,6,j,1,3208.115,NA
9028,1,0,38,38,nochange,6,j,0,1610.7216,NA
9028,1,0,39,39,change,6,j,1,1282.7227,NA
9028,1,0,40,40,change,6,j,1,4140.883,2
9028,1,0,41,41,change,6,f,0,2570.8004,NA
9028,1,0,42,42,nochange,6,f,1,3603.7504,NA
9028,1,0,43,43,change,6,j,1,1085.1,NA
9028,1,0,44,44,change,6,j,1,1246.9923,NA
9028,1,0,45,45,nochange,6,f,1,1537.4838,NA
9028,1,0,46,46,change,6,j,1,1104.3245,NA
9028,1,0,47,47,change,6,j,1,2528.5425,NA
9028,1,0,48,48,change,6,j,1,2449.3525,2
9028,1,0,49,49,change,6,j,1,866.7138,NA
9028,1,0,50,50,change,6,j,1,2863.255,NA
9028,1,0,51,51,nochange,6,f,1,2992.8589,NA
9028,1,0,52,52,change,6,j,1,975.9153,NA
9028,1,0,53,53,change,6,f,0,5326.5163,NA
9028,1,0,54,54,change,6,j,1,976.3974,NA
9028,1,0,55,55,nochange,6,j,0,1484.8255,NA
9028,1,0,56,56,nochange,6,f,1,1776.053,2
9028,1,0,57,57,change,6,j,1,3566.6091,NA
9028,1,0,58,58,change,6,j,1,2362.6635,NA
9028,1,0,59,59,change,6,j,1,3266.8188,NA
9028,1,0,60,60,nochange,6,f,1,2323.7172,NA
9029,1,practice,0,1,change,6,f,0,5855.1724,NA
9029,1,practice,0,2,change,6,j,1,3189.9209,NA
9029,1,practice,0,3,change,6,j,1,1271.6116,NA
9029,1,practice,0,4,change,6,j,1,1107.2844,NA
9029,1,practice,0,5,nochange,6,f,1,1920.9809,NA
9029,1,0,1,1,change,6,f,0,2014.5535,NA
9029,1,0,2,2,nochange,6,j,0,1011.8939,NA
9029,1,0,3,3,change,6,j,1,1707.6816,NA
9029,1,0,4,4,change,6,f,0,838.3901,NA
9029,1,0,5,5,nochange,6,j,0,52814.928,NA
9029,1,0,6,6,change,6,j,1,1777.7789,NA
9029,1,0,7,7,change,6,j,1,2730.7463,NA
9029,1,0,8,8,change,6,f,0,1071.2423,4
9029,1,0,9,9,change,6,f,0,4368.9976,NA
9029,1,0,10,10,change,6,j,1,2173.7545,NA
9029,1,0,11,11,change,6,f,0,918.5191,NA
9029,1,0,12,12,change,6,j,1,1170.351,NA
9029,1,0,13,13,change,6,j,1,890.9956,NA
9029,1,0,14,14,nochange,6,j,0,1896.0662,NA
9029,1,0,15,15,nochange,6,f,1,2625.8306,NA
9029,1,0,16,16,nochange,6,j,0,1908.0409,4
9029,1,0,17,17,change,6,j,1,2318.8895,NA
9029,1,0,18,18,nochange,6,j,0,2361.7767,NA
9029,1,0,19,19,nochange,6,f,1,1336.3812,NA
9029,1,0,20,20,change,6,j,1,4547.0647,NA
9029,1,0,21,21,nochange,6,j,0,1510.803,NA
9029,1,0,22,22,change,6,f,0,1377.7139,NA
9029,1,0,23,23,change,6,j,1,1334.9755,NA
9029,1,0,24,24,change,6,j,1,971.8584,2
9029,1,0,25,25,change,6,f,0,1241.6838,NA
9029,1,0,26,26,nochange,6,f,1,2008.8774,NA
9029,1,0,27,27,nochange,6,f,1,907.8601,NA
9029,1,0,28,28,nochange,6,j,0,1711.8028,NA
9029,1,0,29,29,nochange,6,f,1,1409.3398,NA
9029,1,0,30,30,nochange,6,f,1,1052.938,NA
9029,1,0,31,31,nochange,6,j,0,1733.8569,NA
9029,1,0,32,32,nochange,6,f,1,1184.1802,3
9029,1,0,33,33,change,6,j,1,1255.7194,NA
9029,1,0,34,34,nochange,6,f,1,2229.0643,NA
9029,1,0,35,35,change,6,j,1,1297.7524,NA
9029,1,0,36,36,nochange,6,j,0,1862.6032,NA
9029,1,0,37,37,nochange,6,j,0,1007.2322,NA
9029,1,0,38,38,change,6,f,0,953.8506,NA
9029,1,0,39,39,change,6,j,1,811.0103,NA
9029,1,0,40,40,nochange,6,j,0,1613.1113,2
9029,1,0,41,41,change,6,j,1,997.9765,NA
9029,1,0,42,42,nochange,6,j,0,802.683,NA
9029,1,0,43,43,nochange,6,f,1,1109.4667,NA
9029,1,0,44,44,change,6,f,0,745.9944,NA
9029,1,0,45,45,nochange,6,j,0,2792.3296,NA
9029,1,0,46,46,change,6,f,0,2319.414,NA
9029,1,0,47,47,nochange,6,j,0,1809.9732,NA
9029,1,0,48,48,nochange,6,j,0,1368.2655,3
9029,1,0,49,49,change,6,j,1,1221.4962,NA
9029,1,0,50,50,change,6,f,0,1907.8944,NA
9029,1,0,51,51,change,6,f,0,3488.3448,NA
9029,1,0,52,52,change,6,j,1,1081.0398,NA
9029,1,0,53,53,change,6,j,1,1161.4397,NA
9029,1,0,54,54,nochange,6,f,1,1657.1446,NA
9029,1,0,55,55,nochange,6,j,0,1114.9037,NA
9029,1,0,56,56,nochange,6,f,1,1537.3039,2
9029,1,0,57,57,nochange,6,j,0,2150.2452,NA
9029,1,0,58,58,change,6,j,1,1146.8314,NA
9029,1,0,59,59,nochange,6,f,1,2094.3214,NA
9029,1,0,60,60,nochange,6,j,0,1251.6366,NA
9030,1,practice,0,1,nochange,6,f,1,39288.7538,NA
9030,1,practice,0,2,nochange,6,j,0,1922.6827,NA
9030,1,practice,0,3,nochange,6,f,1,4211.4905,NA
9030,1,practice,0,4,nochange,6,j,0,1559.4336,NA
9030,1,practice,0,5,change,6,f,0,2483.7547,NA
9030,1,0,1,1,nochange,6,f,1,2306.1343,NA
9030,1,0,2,2,change,6,j,1,1592.0274,NA
9030,1,0,3,3,change,6,f,0,2712.9472,NA
9030,1,0,4,4,nochange,6,f,1,1680.4396,NA
9030,1,0,5,5,change,6,j,1,3504.2695,NA
9030,1,0,6,6,nochange,6,f,1,2754.4901,NA
9030,1,0,7,7,change,6,j,1,2058.4226,NA
9030,1,0,8,8,change,6,j,1,1771.4528,1
9030,1,0,9,9,nochange,6,f,1,1592.5227,NA
9030,1,0,10,10,nochange,6,f,1,2058.7116,NA
9030,1,0,11,11,nochange,6,f,1,1688.9007,NA
9030,1,0,12,12,change,6,f,0,3157.2562,NA
9030,1,0,13,13,change,6,j,1,1718.0495,NA
9030,1,0,14,14,nochange,6,f,1,1728.5996,NA
9030,1,0,15,15,change,6,j,1,2280.7852,NA
9030,1,0,16,16,change,6,f,0,1510.2469,1
9030,1,0,17,17,nochange,6,f,1,2016.2123,NA
9030,1,0,18,18,change,6,j,1,1569.2155,NA
9030,1,0,19,19,nochange,6,f,1,1709.8609,NA
9030,1,0,20,20,change,6,f,0,1814.87,NA
9030,1,0,21,21,nochange,6,f,1,1412.4497,NA
9030,1,0,22,22,nochange,6,f,1,1574.1317,NA
9030,1,0,23,23,change,6,f,0,2713.9016,NA
9030,1,0,24,24,nochange,6,f,1,1674.0964,1
9030,1,0,25,25,change,6,j,1,1711.8308,NA
9030,1,0,26,26,nochange,6,f,1,1462.9971,NA
9030,1,0,27,27,nochange,6,f,1,1331.1952000000001,NA
9030,1,0,28,28,nochange,6,f,1,1442.0677,NA
9030,1,0,29,29,nochange,6,f,1,1623.3867,NA
9030,1,0,30,30,change,6,f,0,1412.4316,NA
9030,1,0,31,31,nochange,6,f,1,1245.8367,NA
9030,1,0,32,32,nochange,6,f,1,2404.2211,1
9030,1,0,33,33,nochange,6,f,1,2371.8995,NA
9030,1,0,34,34,nochange,6,f,1,1416.4716,NA
9030,1,0,35,35,nochange,6,f,1,1274.7259,NA
9030,1,0,36,36,change,6,j,1,1705.0433,NA
9030,1,0,37,37,change,6,f,0,3219.047,NA
9030,1,0,38,38,nochange,6,f,1,2793.6595,NA
9030,1,0,39,39,change,6,j,1,1849.0611,NA
9030,1,0,40,40,nochange,6,j,0,1828.8187,2
9030,1,0,41,41,change,6,j,1,1269.0236,NA
9030,1,0,42,42,change,6,j,1,1564.2291,NA
9030,1,0,43,43,change,6,f,0,3424.0015,NA
9030,1,0,44,44,change,6,j,1,1852.3365,NA
9030,1,0,45,45,change,6,j,1,2191.3495,NA
9030,1,0,46,46,change,6,j,1,1796.8826,NA
9030,1,0,47,47,change,6,f,0,2326.0727,NA
9030,1,0,48,48,nochange,6,f,1,3222.2891,2
9030,1,0,49,49,nochange,6,j,0,1487.0406,NA
9030,1,0,50,50,nochange,6,f,1,1827.7549,NA
9030,1,0,51,51,change,6,j,1,1580.8288,NA
9030,1,0,52,52,nochange,6,j,0,2357.7312,NA
9030,1,0,53,53,change,6,j,1,1516.5482,NA
9030,1,0,54,54,change,6,j,1,2388.8391,NA
9030,1,0,55,55,change,6,j,1,1406.319,NA
9030,1,0,56,56,nochange,6,f,1,1669.7,2
9030,1,0,57,57,change,6,j,1,3433.0736,NA
9030,1,0,58,58,change,6,j,1,2553.3549,NA
9030,1,0,59,59,nochange,6,f,1,2940.5801,NA
9030,1,0,60,60,nochange,6,j,0,1873.0941,NA
9031,1,practice,0,1,change,6,f,0,5279.7518,NA
9031,1,practice,0,2,change,6,f,0,1502.4198,NA
