subject,session,date,time,block,trial,string,match,rt,acc,target_length,total_correct
9001,2,10/24/22,10:46,0,1,WLDHY_____WLBHY,nonmatch,1379.4766,1,5,NA
9001,2,10/24/22,10:46,0,2,PHCMNYW_____PHCMNYW,match,1556.3038,1,7,NA
9001,2,10/24/22,10:46,0,3,MZP_____MZP,match,784.5942,1,3,NA
9001,2,10/24/22,10:46,0,4,YXC_____HXC,nonmatch,1011.0697,1,3,NA
9001,2,10/24/22,10:46,0,5,GBMNH_____GBMNH,match,957.5904,1,5,NA
9001,2,10/24/22,10:46,0,6,SNCYHDL_____SPCYHDL,nonmatch,1176.9114,1,7,NA
9001,2,10/24/22,10:46,1,1,CFRSGBWTK_____CFRMGBWTK,nonmatch,1270.3878,0,9,0
9001,2,10/24/22,10:46,1,2,LBM_____LBV,nonmatch,835.5539,1,3,1
9001,2,10/24/22,10:46,1,3,FKGZMSWPX_____FKGZMSWPX,match,1646.8667,1,9,2
9001,2,10/24/22,10:46,1,4,KSGHFQLYW_____KSGHFQLYW,match,3833.441,1,9,3
9001,2,10/24/22,10:46,1,5,JZMCBVNPT_____JZMCBVNPT,match,2650.0239,1,9,4
9001,2,10/24/22,10:46,1,6,XWJSMR_____XWJSMR,match,2025.7358,1,6,5
9001,2,10/24/22,10:46,1,7,NPQ_____NPQ,match,1028.9096,1,3,6
9001,2,10/24/22,10:46,1,8,YTKXLH_____YTKXLH,match,3183.4503,1,6,7
9001,2,10/24/22,10:46,1,9,VXNMPKDQH_____VXNMPZDQH,nonmatch,2963.8561,1,9,8
9001,2,10/24/22,10:46,1,10,XGRZDN_____HGRZDN,nonmatch,1466.3054,1,6,9
9001,2,10/24/22,10:46,1,11,YTPZFL_____YTPZFL,match,2145.8175,1,6,10
9001,2,10/24/22,10:46,1,12,ZPBHWKVFY_____ZPBHWKVFY,match,3102.025,1,9,11
9001,2,10/24/22,10:46,1,13,TBFSPX_____TMFSPX,nonmatch,1298.8253,1,6,12
9001,2,10/24/22,10:46,2,1,GVXRYM_____GVBRYM,nonmatch,1352.8603,1,2,13
9001,2,10/24/22,10:46,2,2,PVCMWG_____PVCMWG,match,1354.7335,1,2,14
9001,2,10/24/22,10:46,2,3,MXK_____GXK,nonmatch,1258.7832,1,2,15
9001,2,10/24/22,10:46,2,4,VHGSPQ_____LHGSPQ,nonmatch,1236.3413,1,2,16
9001,2,10/24/22,10:46,2,5,TPCHKG_____TPCHKG,match,2772.6819,1,2,17
9001,2,10/24/22,10:46,2,6,WDTPZBRJM_____WDTPZBRJM,match,3852.2992,1,2,18
9001,2,10/24/22,10:46,2,7,FHVGJPKWY_____FHVGJPKWN,nonmatch,2066.014,0,2,18
9001,2,10/24/22,10:46,2,8,THKBYZ_____THKBYZ,match,1872.0234,1,2,19
9001,2,10/24/22,10:46,2,9,FSZKNYGTC_____FSZKNYGTC,match,1739.6187,1,2,20
9001,2,10/24/22,10:46,2,10,CGJXKS_____CGJXHS,nonmatch,1488.0843,0,2,20
9001,2,10/24/22,10:46,2,11,JRL_____JRL,match,906.784,1,2,21
9001,2,10/24/22,10:46,2,12,KMX_____KMX,match,895.4967,1,2,22
9001,2,10/24/22,10:46,2,13,YQZBXGPMZ_____YQZBXGHMZ,nonmatch,4680.5999,1,2,23
9001,2,10/24/22,10:46,2,14,YJZTHQ_____YJZTHQ,match,2602.2918,1,2,24
9002,2,10/24/22,10:18,0,1,GBMNH_____GBMNH,match,2101.3566,1,5,NA
9002,2,10/24/22,10:18,0,2,MZP_____MZP,match,1284.9823,1,3,NA
9002,2,10/24/22,10:18,0,3,PHCMNYW_____PHCMNYW,match,1612.388,1,7,NA
9002,2,10/24/22,10:18,0,4,WLDHY_____WLBHY,nonmatch,1461.4901,1,5,NA
9002,2,10/24/22,10:18,0,5,SNCYHDL_____SPCYHDL,nonmatch,1397.6045,0,7,NA
9002,2,10/24/22,10:18,0,6,YXC_____HXC,nonmatch,987.6203,1,3,NA
9002,2,10/24/22,10:18,1,1,YTKXLH_____YTKXLH,match,1456.7684,1,6,1
9002,2,10/24/22,10:18,1,2,TKFNQX_____MKFNQX,nonmatch,1331.3899,1,6,2
9002,2,10/24/22,10:18,1,3,SJZHDC_____SJZHDC,match,1304.5896,1,6,3
9002,2,10/24/22,10:18,1,4,XVC_____JVC,nonmatch,821.3576,1,3,4
9002,2,10/24/22,10:18,1,5,RVBYSCDXF_____RVBYSCDKF,nonmatch,2024.2802,0,9,4
9002,2,10/24/22,10:18,1,6,NGJ_____NGY,nonmatch,1058.2386,1,3,5
9002,2,10/24/22,10:18,1,7,QLZ_____JLZ,nonmatch,809.0053,1,3,6
9002,2,10/24/22,10:18,1,8,VXNMPKDQH_____VXNMPZDQH,nonmatch,1561.8856,0,9,6
9002,2,10/24/22,10:18,1,9,GYDBCJ_____GYNBCJ,nonmatch,1321.8332,1,6,7
9002,2,10/24/22,10:18,1,10,NHX_____NHX,match,792.0597,1,3,8
9002,2,10/24/22,10:18,1,11,BCPJWM_____BCPYWM,nonmatch,1456.5143,1,6,9
9002,2,10/24/22,10:18,1,12,JWGRLBYFT_____JSGRLBYFT,nonmatch,1412.8824,1,9,10
9002,2,10/24/22,10:18,1,13,LXGJDMRTN_____LXGJDMRTN,match,1464.2286,1,9,11
9002,2,10/24/22,10:18,1,14,TBFSPX_____TMFSPX,nonmatch,1168.5479,1,6,12
9002,2,10/24/22,10:18,1,15,YTPZFL_____YTPZFL,match,1176.3625,1,6,13
9002,2,10/24/22,10:18,1,16,QDPVKTGHF_____QDPVKTGHY,nonmatch,1260.8914,0,9,13
9002,2,10/24/22,10:18,1,17,DWR_____DWR,match,833.5938,1,3,14
9002,2,10/24/22,10:18,1,18,ZPBHWKVFY_____ZPBHWKVFY,match,1747.077,1,9,15
9002,2,10/24/22,10:18,2,1,WNZ_____WNZ,match,828.161,1,2,16
9002,2,10/24/22,10:18,2,2,KXWSVFZGJ_____KXWSVFZGJ,match,1514.8909,1,2,17
9002,2,10/24/22,10:18,2,3,YMP_____YMP,match,636.6316,1,2,18
9002,2,10/24/22,10:18,2,4,RKG_____RHG,nonmatch,669.3114,0,2,18
9002,2,10/24/22,10:18,2,5,DJCLVPNWT_____DJCLVPNWT,match,1914.6107,1,2,19
9002,2,10/24/22,10:18,2,6,QDK_____QDK,match,759.5265,1,2,20
9002,2,10/24/22,10:18,2,7,ZFN_____ZFN,match,658.2942,1,2,21
9002,2,10/24/22,10:18,2,8,RKFPTB_____RKFSTB,nonmatch,1505.9934,1,2,22
9002,2,10/24/22,10:18,2,9,LCPQSD_____LCPQSD,match,1511.5342,1,2,23
9002,2,10/24/22,10:18,2,10,WDTPZBRJM_____WDTPZBRJM,match,1888.02,1,2,24
9002,2,10/24/22,10:18,2,11,MXK_____GXK,nonmatch,2135.2077,1,2,25
9002,2,10/24/22,10:18,2,12,TWHRJC_____TDHRJC,nonmatch,1226.4191,1,2,26
9002,2,10/24/22,10:18,2,13,JHPZQXNDY_____JHPZQLNDY,nonmatch,1061.4928,1,2,27
9002,2,10/24/22,10:18,2,14,YHRFBGMZX_____YHRFBGMZX,match,1946.8247,1,2,28
9002,2,10/24/22,10:18,2,15,KFS_____BFS,nonmatch,1055.4398,1,2,29
9002,2,10/24/22,10:18,2,16,PVCMWG_____PVCMWG,match,1234.0372,1,2,30
9002,2,10/24/22,10:18,2,17,CTBWGZNRL_____CTBDGZNRL,nonmatch,1607.3183,1,2,31
9002,2,10/24/22,10:18,2,18,YJZTHQ_____YJZTHQ,match,1695.1424,1,2,32
9003,2,10/24/22,10:38,0,1,YXC_____HXC,nonmatch,1089.2476,1,3,NA
9003,2,10/24/22,10:38,0,2,GBMNH_____GBMNH,match,939.1326,1,5,NA
9003,2,10/24/22,10:38,0,3,MZP_____MZP,match,622.191,0,3,NA
9003,2,10/24/22,10:38,0,4,SNCYHDL_____SPCYHDL,nonmatch,704.0658,0,7,NA
9003,2,10/24/22,10:38,0,5,WLDHY_____WLBHY,nonmatch,855.8117,0,5,NA
9003,2,10/24/22,10:38,0,6,PHCMNYW_____PHCMNYW,match,1151.6226,1,7,NA
9003,2,10/24/22,10:38,1,1,RKTDCM_____RKTDCM,match,1202.2009,1,6,1
9003,2,10/24/22,10:38,1,2,MVDRXW_____MVDRKW,nonmatch,1918.9949,0,6,1
9003,2,10/24/22,10:38,1,3,ZPBHWKVFY_____ZPBHWKVFY,match,3556.353,1,9,2
9003,2,10/24/22,10:38,1,4,ZHJPDMNLG_____ZHJPDMNLG,match,1291.1434,1,9,3
9003,2,10/24/22,10:38,1,5,WDQ_____NDQ,nonmatch,793.2478,1,3,4
9003,2,10/24/22,10:38,1,6,NPQ_____NPQ,match,786.7769,1,3,5
9003,2,10/24/22,10:38,1,7,QLZ_____JLZ,nonmatch,740.9886,1,3,6
9003,2,10/24/22,10:38,1,8,LBM_____LBV,nonmatch,1012.0024,1,3,7
9003,2,10/24/22,10:38,1,9,JWGRLBYFT_____JSGRLBYFT,nonmatch,3313.0654,0,9,7
9003,2,10/24/22,10:38,1,10,YTKXLH_____YTKXLH,match,2462.5588,0,6,7
9003,2,10/24/22,10:38,1,11,FKGZMSWPX_____FKGZMSWPX,match,2326.5825,1,9,8
9003,2,10/24/22,10:38,1,12,XVC_____JVC,nonmatch,754.102,1,3,9
9003,2,10/24/22,10:38,1,13,NGJ_____NGY,nonmatch,1114.5456,1,3,10
9003,2,10/24/22,10:38,1,14,MLPCJQ_____MLPCXQ,nonmatch,1730.5327,1,6,11
9003,2,10/24/22,10:38,1,15,HQTZRYSVB_____HQTZRYDVB,nonmatch,3302.9402,0,9,11
9003,2,10/24/22,10:38,2,1,RKFPTB_____RKFSTB,nonmatch,1060.3211,1,2,12
9003,2,10/24/22,10:38,2,2,CYK_____CYK,match,979.8704,1,2,13
9003,2,10/24/22,10:38,2,3,HVC_____LVC,nonmatch,832.4995,1,2,14
9003,2,10/24/22,10:38,2,4,YQZBXGPMZ_____YQZBXGHMZ,nonmatch,1143.4779,0,2,14
9003,2,10/24/22,10:38,2,5,ZDRQKMPZH_____ZJRQKMPZH,nonmatch,2479.4927,1,2,15
9003,2,10/24/22,10:38,2,6,RJTBYL_____RJTBYL,match,2089.0882,1,2,16
9003,2,10/24/22,10:38,2,7,RKG_____RHG,nonmatch,743.7097,0,2,16
9003,2,10/24/22,10:38,2,8,MLCGJVQTN_____MLCGSVQTN,nonmatch,2347.5425,1,2,17
9003,2,10/24/22,10:38,2,9,THKBYZ_____THKBYZ,match,1896.0304,1,2,18
9003,2,10/24/22,10:38,2,10,FRZGQT_____FRZGQL,nonmatch,1824.8949,1,2,19
9003,2,10/24/22,10:38,2,11,WDTPZBRJM_____WDTPZBRJM,match,1867.0682,1,2,20
9003,2,10/24/22,10:38,2,12,KXWSVFZGJ_____KXWSVFZGJ,match,2931.4611,1,2,21
9003,2,10/24/22,10:38,2,13,YHRFBGMZX_____YHRFBGMZX,match,2224.538,1,2,22
9003,2,10/24/22,10:38,2,14,RXS_____RXP,nonmatch,787.2249,1,2,23
9003,2,10/24/22,10:38,2,15,TPCHKG_____TPCHKG,match,1560.2791,1,2,24
9004,2,10/24/22,12:59,0,1,YXC_____HXC,nonmatch,1215.6819,1,3,NA
9004,2,10/24/22,12:59,0,2,SNCYHDL_____SPCYHDL,nonmatch,1495.2645,0,7,NA
9004,2,10/24/22,12:59,0,3,WLDHY_____WLBHY,nonmatch,1234.8628,1,5,NA
9004,2,10/24/22,12:59,0,4,PHCMNYW_____PHCMNYW,match,1399.4753,1,7,NA
9004,2,10/24/22,12:59,0,5,MZP_____MZP,match,1109.4749,1,3,NA
9004,2,10/24/22,12:59,0,6,GBMNH_____GBMNH,match,1210.4868,1,5,NA
9004,2,10/24/22,12:59,1,1,KSN_____KSN,match,1194.8792,1,3,1
9004,2,10/24/22,12:59,1,2,CFRSGBWTK_____CFRMGBWTK,nonmatch,3329.4726,1,9,2
9004,2,10/24/22,12:59,1,3,ZHJPDMNLG_____ZHJPDMNLG,match,2711.2679,1,9,3
9004,2,10/24/22,12:59,1,4,YTPZFL_____YTPZFL,match,2036.7484,1,6,4
9004,2,10/24/22,12:59,1,5,FKGZMSWPX_____FKGZMSWPX,match,3761.0551,1,9,5
9004,2,10/24/22,12:59,1,6,TKFNQX_____MKFNQX,nonmatch,2059.4544,1,6,6
9004,2,10/24/22,12:59,1,7,QLZ_____JLZ,nonmatch,978.8074,1,3,7
9004,2,10/24/22,12:59,1,8,ZPBHWKVFY_____ZPBHWKVFY,match,3763.4081,1,9,8
9004,2,10/24/22,12:59,1,9,NHX_____NHX,match,1304.6652,1,3,9
9004,2,10/24/22,12:59,1,10,CZJWPG_____CZJWPG,match,1790.8738,1,6,10
9004,2,10/24/22,12:59,1,11,NGJ_____NGY,nonmatch,1131.689,1,3,11
9004,2,10/24/22,12:59,1,12,KSGHFQLYW_____KSGHFQLYW,match,5306.8073,1,9,12
9004,2,10/24/22,12:59,2,1,KSDPVF_____KSDPVF,match,2417.6956,1,2,13
9004,2,10/24/22,12:59,2,2,ZKV_____ZCV,nonmatch,1091.317,1,2,14
9004,2,10/24/22,12:59,2,3,HVC_____LVC,nonmatch,960.3793,1,2,15
9004,2,10/24/22,12:59,2,4,NJH_____NJH,match,1225.2282,1,2,16
9004,2,10/24/22,12:59,2,5,KXWSVFZGJ_____KXWSVFZGJ,match,2079.4527,1,2,17
9004,2,10/24/22,12:59,2,6,DWJLPV_____DWJMPV,nonmatch,1273.5839,1,2,18
9004,2,10/24/22,12:59,2,7,RKFPTB_____RKFSTB,nonmatch,1659.7649,0,2,18
9004,2,10/24/22,12:59,2,8,RJTBYL_____RJTBYL,match,1268.3038,1,2,19
9004,2,10/24/22,12:59,2,9,FHVGJPKWY_____FHVGJPKWN,nonmatch,3064.3102,0,2,19
9004,2,10/24/22,12:59,2,10,FVN_____FVY,nonmatch,9.29460000001,0,2,19
9004,2,10/24/22,12:59,2,11,MPD_____MND,nonmatch,1338.3971,1,2,20
9004,2,10/24/22,12:59,2,12,TWHRJC_____TDHRJC,nonmatch,1418.9052,1,2,21
9004,2,10/24/22,12:59,2,13,MXK_____GXK,nonmatch,9.3015,1,2,22
9004,2,10/24/22,12:59,2,14,MLCGJVQTN_____MLCGSVQTN,nonmatch,3532.0265,1,2,23
9004,2,10/24/22,12:59,2,15,SZRVPMTJH_____SZYVPMTJH,nonmatch,2541.9746,1,2,24
9004,2,10/24/22,12:59,2,16,WNZ_____WNZ,match,1433.5896,1,2,25
9005,2,10/24/22,12:44,0,1,SNCYHDL_____SPCYHDL,nonmatch,2682.2604,1,7,NA
9005,2,10/24/22,12:44,0,2,YXC_____HXC,nonmatch,1504.6888,1,3,NA
9005,2,10/24/22,12:44,0,3,PHCMNYW_____PHCMNYW,match,1150.411,1,7,NA
9005,2,10/24/22,12:44,0,4,MZP_____MZP,match,737.2449,1,3,NA
9005,2,10/24/22,12:44,0,5,GBMNH_____GBMNH,match,794.909,1,5,NA
9005,2,10/24/22,12:44,0,6,WLDHY_____WLBHY,nonmatch,703.7748,0,5,NA
9005,2,10/24/22,12:44,1,1,YPWXLN_____YPWXLN,match,1336.5225,1,6,1
9005,2,10/24/22,12:44,1,2,CFRSGBWTK_____CFRMGBWTK,nonmatch,1780.1573,1,9,2
9005,2,10/24/22,12:44,1,3,SJZHDC_____SJZHDC,match,1545.5984,1,6,3
9005,2,10/24/22,12:44,1,4,MYSRGTHBV_____MYSRGTHBV,match,2203.108,1,9,4
9005,2,10/24/22,12:44,1,5,GYDBCJ_____GYNBCJ,nonmatch,1421.787,1,6,5
9005,2,10/24/22,12:44,1,6,NPQ_____NPQ,match,811.5024,1,3,6
9005,2,10/24/22,12:44,1,7,ZHJPDMNLG_____ZHJPDMNLG,match,2400.1764,1,9,7
9005,2,10/24/22,12:44,1,8,QDPVKTGHF_____QDPVKTGHY,nonmatch,1579.4696,1,9,8
9005,2,10/24/22,12:44,1,9,RKTDCM_____RKTDCM,match,1238.628,1,6,9
9005,2,10/24/22,12:44,1,10,RCT_____RCT,match,739.4306,1,3,10
9005,2,10/24/22,12:44,1,11,XVC_____JVC,nonmatch,835.3606,1,3,11
9005,2,10/24/22,12:44,1,12,DWR_____DWR,match,674.4306,1,3,12
9005,2,10/24/22,12:44,1,13,MBW_____MBW,match,874.2931,1,3,13
9005,2,10/24/22,12:44,1,14,JZMCBVNPT_____JZMCBVNPT,match,1977.7338,1,9,14
9005,2,10/24/22,12:44,1,15,TBFSPX_____TMFSPX,nonmatch,1825.0796,1,6,15
9005,2,10/24/22,12:44,1,16,DNT_____DPT,nonmatch,1067.0641,1,3,16
9005,2,10/24/22,12:44,1,17,XWJSMR_____XWJSMR,match,1150.0745,1,6,17
9005,2,10/24/22,12:44,2,1,PYR_____PYR,match,857.1972,1,2,18
9005,2,10/24/22,12:44,2,2,MXK_____GXK,nonmatch,1212.6424,1,2,19
9005,2,10/24/22,12:44,2,3,VYGLHS_____VNGLHS,nonmatch,1006.566,1,2,20
9005,2,10/24/22,12:44,2,4,FRZGQT_____FRZGQL,nonmatch,1539.9217,1,2,21
9005,2,10/24/22,12:44,2,5,WNZ_____WNZ,match,687.7046,1,2,22
9005,2,10/24/22,12:44,2,6,TPCHKG_____TPCHKG,match,1048.4025,1,2,23
9005,2,10/24/22,12:44,2,7,VHGSPQ_____LHGSPQ,nonmatch,1174.3554,1,2,24
9005,2,10/24/22,12:44,2,8,DWJLPV_____DWJMPV,nonmatch,1391.0153,1,2,25
9005,2,10/24/22,12:44,2,9,ZKV_____ZCV,nonmatch,866.2298,1,2,26
9005,2,10/24/22,12:44,2,10,LYRHZT_____LYRHZT,match,1701.2309,1,2,27
9005,2,10/24/22,12:44,2,11,CGJXKS_____CGJXHS,nonmatch,1754.3289,0,2,27
9005,2,10/24/22,12:44,2,12,THKBYZ_____THKBYZ,match,1886.7612,1,2,28
9005,2,10/24/22,12:44,2,13,FVN_____FVY,nonmatch,757.8615,1,2,29
9005,2,10/24/22,12:44,2,14,YHRFBGMZX_____YHRFBGMZX,match,2604.5877,1,2,30
9005,2,10/24/22,12:44,2,15,RKFPTB_____RKFSTB,nonmatch,1359.6797,1,2,31
9005,2,10/24/22,12:44,2,16,RJTBYL_____RJTBYL,match,1464.5811,1,2,32
9005,2,10/24/22,12:44,2,17,HVC_____LVC,nonmatch,803.1633,1,2,33
9005,2,10/24/22,12:44,2,18,GVXRYM_____GVBRYM,nonmatch,1399.1125,1,2,34
9006,2,10/25/22,09:59,0,1,YXC_____HXC,nonmatch,1712.4262,1,3,NA
9006,2,10/25/22,09:59,0,2,PHCMNYW_____PHCMNYW,match,1720.8563,1,7,NA
9006,2,10/25/22,09:59,0,3,WLDHY_____WLBHY,nonmatch,2037.9541,1,5,NA
9006,2,10/25/22,09:59,0,4,GBMNH_____GBMNH,match,1099.562,1,5,NA
9006,2,10/25/22,09:59,0,5,SNCYHDL_____SPCYHDL,nonmatch,2312.1126,0,7,NA
9006,2,10/25/22,09:59,0,6,MZP_____MZP,match,1573.1065,1,3,NA
9006,2,10/25/22,09:59,1,1,SKY_____SCY,nonmatch,1185.5277,1,3,1
9006,2,10/25/22,09:59,1,2,XVC_____JVC,nonmatch,1417.1427,1,3,2
9006,2,10/25/22,09:59,1,3,JWGRLBYFT_____JSGRLBYFT,nonmatch,1923.0566,1,9,3
9006,2,10/25/22,09:59,1,4,NGJ_____NGY,nonmatch,1201.8457,1,3,4
9006,2,10/25/22,09:59,1,5,NHX_____NHX,match,1145.41,1,3,5
9006,2,10/25/22,09:59,1,6,RCT_____RCT,match,936.6993,1,3,6
9006,2,10/25/22,09:59,1,7,HQTZRYSVB_____HQTZRYDVB,nonmatch,1947.7563,1,9,7
9006,2,10/25/22,09:59,1,8,WTL_____WTL,match,1529.9815,0,3,7
9006,2,10/25/22,09:59,1,9,XGRZDN_____HGRZDN,nonmatch,1549.4534,1,6,8
9006,2,10/25/22,09:59,1,10,TWJDNRBFH_____MWJDNRBFH,nonmatch,1198.8134,1,9,9
9006,2,10/25/22,09:59,1,11,MVDRXW_____MVDRKW,nonmatch,2789.336,1,6,10
9006,2,10/25/22,09:59,1,12,YPWXLN_____YPWXLN,match,2553.5491,1,6,11
9006,2,10/25/22,09:59,1,13,RJCDYTLKQ_____RJCDYTLKQ,match,5223.0361,1,9,12
9006,2,10/25/22,09:59,1,14,DWR_____DWR,match,1078.2454,1,3,13
9006,2,10/25/22,09:59,2,1,FNXRZW_____FNXRZH,nonmatch,3112.1261,0,2,13
9006,2,10/25/22,09:59,2,2,FSZKNYGTC_____FSZKNYGTC,match,4327.3063,1,2,14
9006,2,10/25/22,09:59,2,3,DJCLVPNWT_____DJCLVPNWT,match,1801.0928,1,2,15
9006,2,10/25/22,09:59,2,4,BKMSYDHCL_____BKMSYDHCL,match,1623.369,1,2,16
9006,2,10/25/22,09:59,2,5,RKFPTB_____RKFSTB,nonmatch,1856.477,1,2,17
9006,2,10/25/22,09:59,2,6,MPD_____MND,nonmatch,1672.8137,1,2,18
9006,2,10/25/22,09:59,2,7,TWHRJC_____TDHRJC,nonmatch,1844.1628,1,2,19
9006,2,10/25/22,09:59,2,8,QDK_____QDK,match,1053.2586,1,2,20
9006,2,10/25/22,09:59,2,9,YHRFBGMZX_____YHRFBGMZX,match,3201.1994,0,2,20
9006,2,10/25/22,09:59,2,10,CTBWGZNRL_____CTBDGZNRL,nonmatch,4208.5543,1,2,21
9006,2,10/25/22,09:59,2,11,THKBYZ_____THKBYZ,match,3969.1423,0,2,21
9006,2,10/25/22,09:59,2,12,RKG_____RHG,nonmatch,1184.8402,1,2,22
9007,2,10/25/22,09:54,0,1,SNCYHDL_____SPCYHDL,nonmatch,2510.5786,1,7,NA
9007,2,10/25/22,09:54,0,2,GBMNH_____GBMNH,match,1296.2135,1,5,NA
9007,2,10/25/22,09:54,0,3,YXC_____HXC,nonmatch,912.9657,1,3,NA
9007,2,10/25/22,09:54,0,4,PHCMNYW_____PHCMNYW,match,2086.4671,0,7,NA
9007,2,10/25/22,09:54,0,5,WLDHY_____WLBHY,nonmatch,1078.0972,1,5,NA
9007,2,10/25/22,09:54,0,6,MZP_____MZP,match,1052.0053,1,3,NA
9007,2,10/25/22,09:54,1,1,SKY_____SCY,nonmatch,1093.889,1,3,1
9007,2,10/25/22,09:54,1,2,ZPBHWKVFY_____ZPBHWKVFY,match,3242.8983,1,9,2
9007,2,10/25/22,09:54,1,3,GYDBCJ_____GYNBCJ,nonmatch,3241.6832,1,6,3
9007,2,10/25/22,09:54,1,4,NGJ_____NGY,nonmatch,1129.315,0,3,3
9007,2,10/25/22,09:54,1,5,QLZ_____JLZ,nonmatch,1541.8345,1,3,4
9007,2,10/25/22,09:54,1,6,XWJSMR_____XWJSMR,match,3412.564,1,6,5
9007,2,10/25/22,09:54,1,7,WDQ_____NDQ,nonmatch,979.0035,1,3,6
9007,2,10/25/22,09:54,1,8,FJM_____FJM,match,1016.3212,1,3,7
9007,2,10/25/22,09:54,1,9,KSN_____KSN,match,885.1005,1,3,8
9007,2,10/25/22,09:54,1,10,MYSRGTHBV_____MYSRGTHBV,match,7483.3582,1,9,9
9007,2,10/25/22,09:54,1,11,HLR_____HLR,match,1022.3711,1,3,10
9007,2,10/25/22,09:54,1,12,JZMCBVNPT_____JZMCBVNPT,match,3465.7206,1,9,11
9007,2,10/25/22,09:54,2,1,FVN_____FVY,nonmatch,1059.6366,1,2,12
9007,2,10/25/22,09:54,2,2,YQZBXGPMZ_____YQZBXGHMZ,nonmatch,3128.6932,0,2,12
9007,2,10/25/22,09:54,2,3,MPD_____MND,nonmatch,1810.1064,1,2,13
9007,2,10/25/22,09:54,2,4,KXWSVFZGJ_____KXWSVFZGJ,match,3273.5307,1,2,14
9007,2,10/25/22,09:54,2,5,KSDPVF_____KSDPVF,match,2001.3591,1,2,15
9007,2,10/25/22,09:54,2,6,JHWVDKXSQ_____JHWVDKXSQ,match,2499.3008,1,2,16
9007,2,10/25/22,09:54,2,7,WDTPZBRJM_____WDTPZBRJM,match,2278.0577,0,2,16
9007,2,10/25/22,09:54,2,8,CQPSTVWKY_____CQPSTVWNY,nonmatch,3047.7539,1,2,17
9007,2,10/25/22,09:54,2,9,VYGLHS_____VNGLHS,nonmatch,2399.9603,1,2,18
9007,2,10/25/22,09:54,2,10,KFS_____BFS,nonmatch,1239.5269,1,2,19
9007,2,10/25/22,09:54,2,11,FSZKNYGTC_____FSZKNYGTC,match,5189.5925,1,2,20
9007,2,10/25/22,09:54,2,12,BKMSYDHCL_____BKMSYDHCL,match,2188.9692,1,2,21
9009,2,10/25/22,12:34,0,1,SNCYHDL_____SPCYHDL,nonmatch,1463.9208,1,7,NA
9009,2,10/25/22,12:34,0,2,MZP_____MZP,match,1106.8712,1,3,NA
9009,2,10/25/22,12:34,0,3,GBMNH_____GBMNH,match,1180.6762,1,5,NA
9009,2,10/25/22,12:34,0,4,YXC_____HXC,nonmatch,749.537,1,3,NA
9009,2,10/25/22,12:34,0,5,WLDHY_____WLBHY,nonmatch,1191.7449,1,5,NA
9009,2,10/25/22,12:34,0,6,PHCMNYW_____PHCMNYW,match,1722.734,1,7,NA
9009,2,10/25/22,12:34,1,1,HQTZRYSVB_____HQTZRYDVB,nonmatch,44.6853,1,9,1
9009,2,10/25/22,12:34,1,2,KFT_____KFP,nonmatch,1043.8069,1,3,2
9009,2,10/25/22,12:34,1,3,FJM_____FJM,match,916.1452,0,3,2
9009,2,10/25/22,12:34,1,4,QDPVKTGHF_____QDPVKTGHY,nonmatch,2076.0735,1,9,3
9009,2,10/25/22,12:34,1,5,DWJVZHBFC_____DWJVZHBFC,match,2989.088,1,9,4
9009,2,10/25/22,12:34,1,6,MLPCJQ_____MLPCXQ,nonmatch,1640.8914,1,6,5
9009,2,10/25/22,12:34,1,7,VXNMPKDQH_____VXNMPZDQH,nonmatch,2548.099,1,9,6
9009,2,10/25/22,12:34,1,8,ZPBHWKVFY_____ZPBHWKVFY,match,2889.5654,1,9,7
9009,2,10/25/22,12:34,1,9,RJCDYTLKQ_____RJCDYTLKQ,match,2762.6182,0,9,7
9009,2,10/25/22,12:34,1,10,HLR_____HLR,match,1228.3842,0,3,7
9009,2,10/25/22,12:34,1,11,BCPJWM_____BCPYWM,nonmatch,2625.6431,1,6,8
9009,2,10/25/22,12:34,1,12,CFRSGBWTK_____CFRMGBWTK,nonmatch,2105.8567,0,9,8
9009,2,10/25/22,12:34,1,13,TBFSPX_____TMFSPX,nonmatch,1385.4738,1,6,9
9009,2,10/25/22,12:34,2,1,TWHRJC_____TDHRJC,nonmatch,2994.0888,1,2,10
9009,2,10/25/22,12:34,2,2,VYGLHS_____VNGLHS,nonmatch,1112.9068,1,2,11
9009,2,10/25/22,12:34,2,3,JHWVDKXSQ_____JHWVDKXSQ,match,2111.6613,1,2,12
9009,2,10/25/22,12:34,2,4,YHRFBGMZX_____YHRFBGMZX,match,2755.8667,1,2,13
9009,2,10/25/22,12:34,2,5,KXWSVFZGJ_____KXWSVFZGJ,match,3454.4398,1,2,14
9009,2,10/25/22,12:34,2,6,JFYPGNSBL_____JFYPGNSBL,match,2282.8694,1,2,15
9009,2,10/25/22,12:34,2,7,YQZBXGPMZ_____YQZBXGHMZ,nonmatch,2486.1631,1,2,16
9009,2,10/25/22,12:34,2,8,MXK_____GXK,nonmatch,961.4391,1,2,17
9009,2,10/25/22,12:34,2,9,FRZGQT_____FRZGQL,nonmatch,2086.1015,1,2,18
9009,2,10/25/22,12:34,2,10,FVN_____FVY,nonmatch,936.1884,1,2,19
9009,2,10/25/22,12:34,2,11,JHPZQXNDY_____JHPZQLNDY,nonmatch,2373.3326,1,2,20
9009,2,10/25/22,12:34,2,12,PYR_____PYR,match,823.2251,1,2,21
