subject,antisaccade_1,antisaccade_2,pvt_slow20_1,pvt_slow20_2,sart_rt_sd_1,sart_rt_sd_2,stroop_1,stroop_2,simon_1,simon_2,flanker_1,flanker_2,letter_comp_1,letter_comp_2,digit_comp_1,digit_comp_2,choice_rt_1,choice_rt_2,ospan_1,ospan_2,symspan_1,symspan_2,rspan_1,rspan_2,color_1,color_2,orientation_1,orientation_2,letter_1,letter_2,ifr_1,ifr_2,cued_recall_1,cued_recall_2,recognition_1,recognition_2,raven_1,raven_2,number_series_1,number_series_2,letter_sets_1,letter_sets_2,paper_folding_1,paper_folding_2,sat_1,sat_2,tot_1,tot_2
9012,1.4608431015497259,0.9094608304864599,-0.35452142034643835,-1.123216820600053,-1.1985287891681584,-1.1319726606249663,-1.3816119568652758,-1.5762045654429362,-0.396500466658466,0.4630930711780441,-0.496956167437131,0.47184740383868845,-0.912037643463471,0.1140324950244204,0.7074334699749202,1.802829453883701,0.27223999992239883,-0.09522712482361702,-0.7869596461608724,-0.5837223848965362,0.6580846712715156,-0.4370117580990034,-0.5218068107053756,0.33243506318177785,0.11038263388225256,1.3729927139289946,2.075908147432221,1.7011412571151143,0.987861626303424,1.5004381201613177,1.8288664620333241,0.9711981195482206,0.29738391965070876,0.08214075964392605,1.2933343242686453,0.6988021427780888,-0.6810184721854547,0.05982366426275879,-1.17245971383078,-0.7191930760116649,NA,-1.6043376497626438,-1.0361148289746942,-1.0209989071835848,-0.5295685804412423,-0.6495509490092239,-1.3696672687260096,-0.6589591228920108
9013,0.4032362891400635,-0.6152464765071582,2.370925776534091,-0.7027357064099291,0.6772626374821824,0.03595062417488943,-0.9194055592521364,0.06581953130421078,-0.7430137263820213,-0.3940549947391101,-1.7139916795280643,-0.12257957466271949,-0.23821878747180242,1.6969581462956065,-0.5183690183810357,-0.41320889791107945,-0.12481695143745355,1.3531802047249495,0.6130605431954307,-0.2027495118408135,-0.23556439937559914,0.2185058790495017,0.669273952861242,0.6676062174185495,-1.678724916103914,0.017845559238718927,-0.6023267870473361,-0.4447954754018002,-0.6297173152066232,-0.5532341672103178,1.61365237469457,0.5228312399254464,-0.8490589615591962,-1.1095775301005892,0.8735248395507189,-1.1384853237162462,-0.09661507736887061,-0.7988218698615455,-1.17245971383078,0.059265353702520306,0.9360794988107553,NA,0.670014235968147,0.3517727327271173,-0.3356080517385988,0.1434671802269614,-0.306915408042283,0.004666849312266456
9014,0.2857244210945451,1.1127551380856089,-1.2118993096226616,-1.2428895033938336,-0.8811563694667244,-1.0783717378375592,-1.4740532363879038,-1.6583057702802935,0.18102163288079287,0.4630930711780441,-0.29411691542197543,-0.41979306391342347,1.5586314951726472,-0.11209974087146332,1.6880754606596848,0.6948102779863108,-0.04691729700307005,0.7152676860337848,0.07459123959685258,0.6861871919558727,-1.1292134700227139,-1.5295411533465118,0.07373357107793321,0.16484948606339203,0.4085672255466137,1.3729927139289946,-0.038487853472692596,0.3599307992920424,0.5467037331643199,0.3452474585147728,1.039748141791225,1.028033357810262,0.19053589182757447,0.17490890055298675,0.24381061247383018,0.04262804760154008,-0.3888167747771627,-0.22639151377867595,2.1923800261172492,0.059265353702520306,-0.6582325804358317,0.19484610046088915,-1.0361148289746942,-1.0209989071835848,-1.49937122395446,-0.4909473231619869,-0.8382913383841463,-0.6589591228920108
9015,1.3433312335042074,1.2144022918851838,-0.6847926182766677,-0.754337645028383,-1.0912111600094283,-1.3495610173163035,0.09744851549677026,0.06581953130421078,0.6430393125122,0.5702365794176883,0.7200793446538024,0.8681320561729604,0.43560006851986616,0.3401647309203041,0.7074334699749202,0.9164141131657888,0.06123940798790312,-1.123753717768355,0.5053666824757151,-0.07575855415557259,0.43467240360973686,1.0925293952475084,1.2648143346445508,0.33243506318177785,0.5576595213787947,0.5599044211148289,1.7939886806448992,0.8964149824212708,1.4290195194425273,1.2437290842398634,-0.6102265278058915,2.1647381230510967,0.3411327184444331,1.1462227826982763,0.7335883446447434,1.6174458760252557,NA,1.2046843764284978,0.6968956972514585,0.4484945685596129,0.5375014789991085,0.5546828505055957,-0.5486493818481681,0.3517727327271173,1.022115649179906,1.570899812852095,1.8185883133251701,1.5531274511222464
9016,-0.6543705232695989,-1.32677655310418,0.05253502905396125,2.2800662709818686,1.001077232399811,0.5586870199063996,-0.0874340435484855,0.3121231458162828,-0.5120048865663178,-1.14405955241662,0.6186597186462246,0.8681320561729604,-0.013612502141246216,-1.016628684454998,-0.27320852070984447,0.029998772447876642,0.8276607064488978,0.3687850789525203,0.6130605431954307,-2.2346048348046677,1.5517337419186301,1.3110352742970102,-0.7203202712998119,-2.516519747830781,-1.678724916103914,-1.608331026389611,-1.5890449208029627,0.09168870772742821,0.10554584002521569,-1.5800703108961354,0.6810579962266345,-0.5065180752648648,0.9412063865141235,-1.3965033599766836,-1.7153003162098246,-2.0571290569634137,-0.6810184721854547,-0.7988218698615455,-0.050846467181436934,0.4484945685596129,-0.6582325804358317,-0.16499064958381746,-0.7923821054114312,-1.249794180502035,-0.3356080517385988,-1.125361826550935,-1.103979303555078,-0.437750465490585
9017,-1.1244179954516709,-0.51359932270758335,NA,NA,NA,NA,0.18988979501939815,0.06581953130421078,-0.16549162684276245,0.24880605469875555,1.5314363527144246,-0.12257957466271949,-0.23821878747180242,1.9230903821914902,-0.7635295160522269,0.9164141131657888,-0.04207283198082096,-0.10018577558299674,1.2592237075137245,-0.2027495118408135,0.43467240360973686,0.4370117580990034,1.1655576043473328,0.5838134288593566,-0.7841711411108307,-2.0148751727966934,-0.7432865204409974,-1.2495217500956428,-1.3649804704384632,-0.1681706133281359,NA,0.33338044571864084,-1.4525680320982657,-1.4815527341537114,-0.525840109509034,-1.7946594188927947,NA,-1.6574674039858497,-0.050846467181436934,0.8377237834167055,-1.0568106002474784,NA,-1.2798475525379571,-1.7073847271389357,0.05231300566668825,-0.17374007146751275,0.7558364526414435,-0.437750465490585
9018,-0.3018349191330445,-1.2251293993046053,-0.22848389306042846,-0.03322635016096347,-0.45033434130579447,0.9322554326741197,0.3747723540646539,1.1331351941898562,0.06551721297294111,-0.17976797825982155,-0.3955365414295532,-0.32072190082985547,-0.013612502141246216,-0.5643642126632308,-1.2538505113946092,-0.41320889791107945,NA,0.30824849082039196,1.0438359860742932,1.0671600650115955,1.3283214742568517,1.0925293952475084,1.1655576043473328,1.0865701602145141,0.11038263388225256,-1.201786879982528,-0.6023267870473361,-1.38364279587795,-0.6297173152066232,-0.5532341672103178,-0.179798353128383,0.45968097518984474,1.0562573141110816,1.626442043195037,NA,1.0925065998840173,0.7799900148560056,-1.3712522259444149,0.3230246150350108,0.4484945685596129,0.9360794988107553,1.9940298506844223,1.4012124066579361,1.0381585526824684,0.24627353436933178,0.1434671802269614,1.0215244178123752,1.3319187937208208
9019,-0.7718823913151165,0.29957790768901277,NA,-0.023867986456497056,-0.22914222373204277,0.10436053141122821,0.18988979501939815,0.23002194097892548,-0.16549162684276245,0.14166254645911128,0.3144008406234913,-0.32072190082985547,-2.259675355446808,-1.016628684454998,-0.27320852070984447,-1.2996242386289916,0.8349139380117014,0.7320669023528192,-0.8946535068805881,-0.5837223848965362,1.104909206595073,-0.2185058790495017,-0.5218068107053756,-0.3379072452917654,0.11038263388225256,1.3729927139289946,-0.6023267870473361,0.7622939366389642,0.25259847107158406,1.2437290842398634,-0.32327441135421936,-0.1655066456926141,-0.18343220555339648,-0.2418330329144489,-0.8756813467739727,0.17386286663684983,-0.3888167747771627,0.918469198387063,-0.42471754939788464,0.059265353702520306,0.9360794988107553,0.19484610046088915,0.670014235968147,1.0381585526824684,-0.3356080517385988,0.30207080607419845,0.4901484874705119,0.44708416411511787
9020,-0.7718823913151165,-1.733365168302478,NA,NA,1.4731438058562525,0.5520721816892263,-0.0874340435484855,-0.09838287837050391,-0.7430137263820213,-0.9297725359373314,-0.8012150454598643,-1.5095758578326715,0.21099378318930997,0.1140324950244204,0.46227297230372905,-0.41320889791107945,1.7126094778698524,0.7615827431331944,-1.5408166711988818,-0.4567314272112953,1.3283214742568517,0,-2.209171225758084,-2.0137630164756235,0.7067518172109757,-0.25318387169933604,-0.4613670536536757,-0.176553383837186,-0.4826646841602559,-1.451715792935408,0.7527960253395524,0.08077938677623302,-1.4172324638417961,-1.2496323818810602,-1.645332068756837,-1.7946594188927947,-0.6810184721854547,-0.7988218698615455,-0.7985886316143324,-0.32996386115457227,-0.6582325804358317,0.19484610046088915,-1.5235802761012203,-0.563408360546684,-0.5295685804412423,-0.808154574856461,-0.8382913383841463,-0.8801677802934365
9021,-0.06681118304200852,0.8078136766868858,-0.09323478920131999,0.2331137875941525,-0.5948584086448194,-0.06217510525371364,0.18988979501939815,1.2152363990272137,0.9895525722357553,0.9988106123762654,0.8214989706613801,0.7690608930893924,1.1094189245115347,1.4708259103997228,1.4429149629884936,0.6948102779863108,-0.026172476682031733,-0.029823032778915386,1.4746114289531558,1.3211419803820772,1.104909206595073,0.8740235161980068,0.5700172225640239,1.3379485258920927,0.5576595213787947,-0.1176691562303081,-0.038487853472692596,0.49405184507434996,0.39965110211795146,-0.8099432031317723,-0.10806032401546449,0.7438571665000534,-0.5733854409551512,0.5482089477986266,-0.9456495942269604,-0.6791634570926628,1.948796804489174,0.918469198387063,-0.050846467181436934,1.2269529982737981,-1.0568106002474784,1.274356350595009,1.4012124066579361,1.2669538260009185,1.9919182926931236,2.046710690393806,0.7558364526414435,1.3319187937208208
9022,1.1083074974131715,1.417696599484333,0.4486589146960115,-0.6647799011967107,-1.0431417976256179,-0.7922640201382483,-0.3647578821163691,0.5584267603283549,0.41203047269649645,0.7845235958969768,0.5172400926386468,0.47184740383868845,-0.912037643463471,0.7924292027120715,0.46227297230372905,-0.41320889791107945,-1.19320902711651,-1.3761235989915894,-0.35618420328200995,-0.07575855415557259,0.43467240360973686,1.0925293952475084,0.4707604922668058,-0.6730783995285371,1.1540287047075168,0.017845559238718927,-0.4613670536536757,-0.176553383837186,-0.18855942206752008,-0.1681706133281359,-0.5384884986929735,-1.0180352196232405,NA,-1.0057765291986918,NA,-0.613546047575008,-0.09661507736887061,-0.22639151377867595,0.6968956972514585,0.8377237834167055,0.9360794988107553,1.6341931006397157,-0.5486493818481681,-0.3346130872282337,1.022115649179906,0.30207080607419845,-0.8382913383841463,-0.6589591228920108
9023,0.7557718932766179,0.8078136766868858,0.4352184311278693,NA,-1.1491484988001766,-1.1739794964082102,0.8369787516777933,0.5584267603283549,0.5275348926043482,0.6773800876573326,0.5172400926386468,1.1653455454236645,NA,1.244693674503839,-0.028048023038653315,0.4732064428068327,-1.3497460084218844,-1.140158182995464,0.9361421253545776,1.3211419803820772,1.3283214742568517,1.0925293952475084,1.0663008740501145,1.5055341030104785,0.2594749297144336,-0.795242733575446,-0.7432865204409974,0.6281728908566566,1.2819668883961597,0.47360197647549956,1.7571284329204062,1.9942324082649712,NA,1.3431585394586123,NA,1.0925065998840173,1.3643934096725896,1.7771147325113672,1.070766779467906,1.2269529982737981,0.9360794988107553,0.9145196005503023,1.6449451302211993,1.495749099319369,1.022115649179906,1.7295034386993322,2.615652208837965,1.9955447659250978
9024,0.050700685003509084,0.09628360008986374,0.09102143868121311,-0.24634584460966957,1.6744940877248735,0.2816350073113825,-0.9194055592521364,-0.4267876977199333,-0.8585181462898731,-0.07262447002017727,0.7200793446538024,0.1746339145879845,-0.6874313581329148,1.4708259103997228,NA,0.6948102779863108,0.24165319730598947,0.03169781015218491,0.9361421253545776,-0.7107133425817771,0.8814969389332942,0,-0.8195770015970301,0.8351917945369353,1.0049364088753368,0.4243897056458018,-1.0252059872283192,-0.5789165211841069,-1.0708752083457274,-1.0666522390532265,-0.32327441135421936,0.34601049866576117,0.27887481246874835,-1.0131260339420007,-0.31593536715007164,0.10824545711919495,1.0721917122642977,0.05982366426275879,1.070766779467906,2.0054114279879833,-0.6582325804358317,-0.8846641496732307,0.91374695953141,1.0381585526824684,0.6341945917746189,-0.33234369731474983,-0.8382913383841463,0.44708416411511787
9025,0.8732837613221355,1.316049445684758,-1.334948519020027,-0.8930087564928453,-1.0826098429739557,-0.7218389721438614,-0.6420817206842527,-0.590990107394648,1.4515702518671625,1.6416716618141312,1.6328559787220025,0.9672032192565284,0.6602063538504224,0.1140324950244204,-0.028048023038653315,1.581225618704223,-0.44372135086684567,-0.5357050816076705,1.151529846794009,0.432205276585391,1.104909206595073,0.4370117580990034,0.7685306831584602,0.5838134288593566,0.5576595213787947,0.5599044211148289,1.0891900136765944,1.164657073985886,0.6937563642106872,1.115374566279136,1.6853904038074885,1.2553743108584292,1.184979741331078,-0.11125722903089483,0.3137788599268179,0.5019499142251242,0.7799900148560056,0.6322540203456283,1.8185089439008015,0.4484945685596129,1.7332355384340485,NA,0.426281512404884,0.5805680060455677,0.4402340630719753,0.6192780577686726,0.7558364526414435,1.110710136319395
9026,-0.4193467871785629,1.417696599484333,-0.6113900925208525,-1.1691679563355535,-0.822188741256614,-0.2510053571757218,0.4672136335872818,0.3121231458162828,0.8740481523279036,0.5702365794176883,1.4300167267068469,1.3634878715908003,-0.013612502141246216,-0.338231976767347,-0.028048023038653315,0.2516026076273547,-0.6405301235734504,0.006027185988182182,0.6130605431954307,0.6861871919558727,1.104909206595073,1.3110352742970102,0.9670441437528965,0.5838134288593566,0.4085672255466137,1.1019632829909396,1.2301497470702558,0.49405184507434996,1.5760721504888955,0.47360197647549956,0.6093199671137166,0.004999069093510978,1.2172304583905542,1.465014995737463,0.03390587011486701,0.6988021427780888,0.19558662003942145,0.918469198387063,-0.42471754939788464,0.4484945685596129,0.9360794988107553,0.9145196005503023,0.670014235968147,0.5805680060455677,1.6039972352878364,1.570899812852095,1.2872123829833069,1.5531274511222464
9027,-0.18432305108752692,-0.7168936303067325,1.699730295590281,1.5073372810248333,-0.637106246379038,-0.5538057665022352,0.18988979501939815,0.9689327845151416,0.29652605278864463,0.5702365794176883,0.7200793446538024,-0.22165073774628746,0.8848126391809785,0.7924292027120715,1.4429149629884936,0.9164141131657888,0.404747120964191,-0.5536892069351954,1.151529846794009,0.8131781496411137,-0.45897666703737783,-2.4035646695445183,0.5700172225640239,0.08105669750419912,-0.6350788452786497,1.1019632829909396,-0.7432865204409974,-0.9812796585310286,0.10554584002521569,-0.8099432031317723,-0.5145758223220009,0.45968097518984474,0.4690138226107044,0.820617090383283,0.3137788599268179,1.0925065998840173,-0.09661507736887061,0.918469198387063,-0.42471754939788464,-0.7191930760116649,0.1389234591874618,0.9145196005503023,-1.2798475525379571,-0.10581781390978336,-0.5295685804412423,-0.6495509490092239,-0.8382913383841463,0.44708416411511787
9028,0.6382600252310995,1.316049445684758,NA,-1.3127802192352624,-0.6559540716193039,-1.0339324079902221,-0.17987532307111337,0.5584267603283549,0.06551721297294111,-0.9297725359373314,-0.09127766340681986,0.2737050776715525,-0.23821878747180242,-0.338231976767347,-0.028048023038653315,0.029998772447876642,-1.423062634726067,-1.3274138060321896,0.7207544039151463,0.3052143189001501,-0.012152131713820468,0.4370117580990034,0.27224703167236947,0.5838134288593566,1.1540287047075168,1.5085074293980216,0.5253510801019509,0.8964149824212708,-0.04150679102115171,0.8586655303576815,0.9680101126783073,0.6870219282380119,-0.34973372917313067,-0.1081125462882147,0.9434930870037067,0.7644195522957437,0.4877883174477135,0.6322540203456283,0.6968956972514585,0.059265353702520306,0.5375014789991085,NA,-0.5486493818481681,0.3517727327271173,-1.49937122395446,0.6192780577686726,0.4901484874705119,0.6682928215165436
9029,0.5207481571855819,-0.20865786130886016,-0.08315376158134709,0.24412694576955896,-0.159542922507312,0.4561195520980379,0.28233107454202605,-0.5088889025572907,-0.04998720693491067,0.14166254645911128,-1.00405429747502,0.2737050776715525,-0.912037643463471,-0.7904964485591145,-0.7635295160522269,0.2516026076273547,-0.9990461534078195,-0.4257859187548191,-1.3254289497594507,-1.2186771733227406,1.104909206595073,0,-0.12477988951650307,-1.0082495537653087,-1.678724916103914,-1.4728163109205834,-0.7432865204409974,-1.1154007043133358,-0.6297173152066232,-0.29652513128886354,-0.03632229490254663,-0.4496828370028228,-0.4014750969772471,-0.588462835232587,0.45371535483279335,-0.08860677143376894,0.4877883174477135,0.05982366426275879,-0.050846467181436934,-0.7191930760116649,-0.2596545606241849,-0.16499064958381746,-1.2798475525379571,-0.7922036338651344,0.8281551204772624,0.7778816836159097,NA,-0.437750465490585
9030,-0.06681118304200852,1.2144022918851838,-0.6500385326880533,-0.9802492901902409,-0.2892428274675447,-0.725413234643442,0.005007235974142387,-0.590990107394648,0.8740481523279036,-0.5011985029787543,0.5172400926386468,-0.41979306391342347,-0.6874313581329148,0.1140324950244204,-0.028048023038653315,0.4732064428068327,-0.05741090089872192,0.9630408809540254,-0.8946535068805881,0.3052143189001501,-1.3526257376844926,-2.4035646695445183,-0.2240366198137212,-0.3379072452917654,0.8558441130431558,1.5085074293980216,-0.6023267870473361,-0.4447954754018002,0.987861626303424,1.2437290842398634,-0.6102265278058915,0.17550478387963608,-0.3247744785792751,-0.10103701011718477,-0.10603062479110845,1.0925065998840173,-0.3888167747771627,-0.5126066918201106,0.3230246150350108,0.059265353702520306,2.131813558245695,1.6341931006397157,-0.06118393472164207,-0.563408360546684,-0.3356080517385988,-0.6495509490092239,NA,-0.6589591228920108
9031,0.7557718932766179,-1.0345409859304031,0.5504493717690376,0.49518298661092697,-0.6275331888578581,-0.30512526114989535,-1.289170677342648,0.3121231458162828,-0.16549162684276245,0.8916671041366212,-0.29411691542197543,0.2737050776715525,-0.013612502141246216,-0.5643642126632308,1.1977544653173025,-0.41320889791107945,0.5132033616907774,0.4027848200096247,0.07459123959685258,-0.4567314272112953,-0.23556439937559914,0.2185058790495017,0.17299030137515134,1.0865701602145141,-0.03870966194992749,0.4243897056458018,0.1024718799209678,-0.04243233805487845,0.10554584002521569,0.08853842259331844,0.32236785066204393,-0.2791771222166977,0.28476407384482677,0.3856026443125476,0.8035565920977312,0.04262804760154008,-0.6810184721854547,-0.7988218698615455,-0.7985886316143324,0.8377237834167055,0.1389234591874618,0.5546828505055957,-0.7923821054114312,-1.0209989071835848,-0.9174896378465294,-0.33234369731474983,NA,0.22587550671369216
9032,0.6382600252310995,-1.1234822455050306,-0.05396033282528898,-0.17681955847547956,NA,2.9097571179526818,0.5596549131099097,0.5584267603283549,0.29652605278864463,-0.715485519458043,0.41582046663106903,-0.023508411579151487,0.21099378318930997,1.9230903821914902,-0.028048023038653315,1.3596217835247448,-0.7073154257127207,-1.2004095273983757,NA,1.1941510226968364,-0.23556439937559914,-0.6555176371485051,0.3715037619695876,1.170362948773707,-0.48598654944646963,-1.066272164513501,-0.32040732026001434,-0.9812796585310286,-0.18855942206752008,-1.3233612749746808,2.2592946367108326,2.505749552623347,1.6922975427275355,1.5812253170919564,0.8035565920977312,1.289358828436982,-0.9732201695937468,-1.0850370479029803,0.3230246150350108,0.4484945685596129,NA,-0.8846641496732307,-0.5486493818481681,-1.0209989071835848,0.8281551204772624,-0.4909473231619869,-0.306915408042283,-0.437750465490585
