subject,session,date,time,item,acc,rt
9008,1,10/04/22,13:32,2,1,14575.9283
9008,1,10/04/22,13:32,3,0,26302.1328
9008,1,10/04/22,13:32,4,1,22833.7022
9008,1,10/04/22,13:32,5,1,8075.4151
9008,1,10/04/22,13:32,6,1,18247.6746
9008,1,10/04/22,13:32,7,1,35379.2416
9008,1,10/04/22,13:32,8,0,69317.2781
9008,1,10/04/22,13:32,9,0,47715.2473
9008,1,10/04/22,13:32,10,0,NA
9009,1,10/04/22,13:11,1,1,4014.8498
9009,1,10/04/22,13:11,2,1,4994.4931
9009,1,10/04/22,13:11,3,1,17809.3879
9009,1,10/04/22,13:11,4,1,3907.7799
9009,1,10/04/22,13:11,5,1,39813.4401
9009,1,10/04/22,13:11,6,1,14711.7584
9009,1,10/04/22,13:11,7,1,14550.048
9009,1,10/04/22,13:11,8,1,19638.1698
9009,1,10/04/22,13:11,9,1,30429.3362
9009,1,10/04/22,13:11,10,1,8892.1487
9009,1,10/04/22,13:11,11,1,23171.4931
9009,1,10/04/22,13:11,12,1,22596.916
9009,1,10/04/22,13:11,13,1,15637.8951
9009,1,10/04/22,13:11,14,1,11388.18
9009,1,10/04/22,13:11,15,0,NA
9010,1,10/04/22,16:03,1,1,8611.0472
9010,1,10/04/22,16:03,2,1,6027.1077
9010,1,10/04/22,16:03,3,1,15593.6846
9010,1,10/04/22,16:03,4,1,9534.7046
9010,1,10/04/22,16:03,5,0,41327.9962
9010,1,10/04/22,16:03,6,1,6381.6362
9010,1,10/04/22,16:03,7,1,18893.5313
9010,1,10/04/22,16:03,8,1,14656.1426
9010,1,10/04/22,16:03,9,0,36281.028
9010,1,10/04/22,16:03,10,1,19003.5666
9010,1,10/04/22,16:03,11,0,22420.2751
9010,1,10/04/22,16:03,12,1,22838.4339
9010,1,10/04/22,16:03,13,0,29361.7619
9010,1,10/04/22,16:03,14,0,NA
9011,1,10/04/22,16:16,1,0,11927.8496
9011,1,10/04/22,16:16,2,1,9273.3467
9011,1,10/04/22,16:16,3,0,25593.5493
9011,1,10/04/22,16:16,4,1,12591.1901
9011,1,10/04/22,16:16,5,1,16948.7414
9011,1,10/04/22,16:16,6,0,21091.586
9011,1,10/04/22,16:16,7,0,30434.4201
9011,1,10/04/22,16:16,8,0,20476.7739
9011,1,10/04/22,16:16,9,0,23413.875
9011,1,10/04/22,16:16,10,0,18206.2238
9011,1,10/04/22,16:16,11,1,25835.6893
9011,1,10/04/22,16:16,12,1,30866.1042
9011,1,10/04/22,16:16,13,0,NA
9012,1,10/04/22,16:55,1,0,13127.5869
9012,1,10/04/22,16:55,2,0,13444.1645
9012,1,10/04/22,16:55,3,0,44450.584
9012,1,10/04/22,16:55,4,0,27599.792
9012,1,10/04/22,16:55,5,1,14331.0537
9012,1,10/04/22,16:55,6,1,18602.4099
9012,1,10/04/22,16:55,7,1,13622.1202
9012,1,10/04/22,16:55,8,1,22574.8777
9012,1,10/04/22,16:55,9,0,45402.1023
9012,1,10/04/22,16:55,10,0,28850.891
9012,1,10/04/22,16:55,11,0,NA
9013,1,10/05/22,10:23,1,1,10899.4079
9013,1,10/05/22,10:23,2,1,8091.2168
9013,1,10/05/22,10:23,3,0,18997.4865
9013,1,10/05/22,10:23,4,1,8398.9728
9013,1,10/05/22,10:23,5,0,24681.2201
9013,1,10/05/22,10:23,6,1,10707.9524
9013,1,10/05/22,10:23,7,0,8518.6022
9013,1,10/05/22,10:23,8,0,14991.2808
9013,1,10/05/22,10:23,9,0,15540.6631
9013,1,10/05/22,10:23,10,0,26964.9564
9013,1,10/05/22,10:23,11,0,39272.4543
9013,1,10/05/22,10:23,12,0,6839.965
9013,1,10/05/22,10:23,13,0,14653.7115
9013,1,10/05/22,10:23,14,0,18351.0937
9013,1,10/05/22,10:23,15,0,NA
9014,1,10/05/22,10:20,1,1,5644.3525
9014,1,10/05/22,10:20,2,1,6295.6188
9014,1,10/05/22,10:20,3,1,24892.2078
9014,1,10/05/22,10:20,4,1,14419.691
9014,1,10/05/22,10:20,5,1,17326.9848
9014,1,10/05/22,10:20,6,1,7478.8067
9014,1,10/05/22,10:20,7,1,5687.1526
9014,1,10/05/22,10:20,8,1,29761.1697
9014,1,10/05/22,10:20,9,1,14280.9666
9014,1,10/05/22,10:20,10,1,22832.6489
9014,1,10/05/22,10:20,11,0,8159.2377
9014,1,10/05/22,10:20,12,1,8900.6905
9014,1,10/05/22,10:20,13,1,14382.7017
9014,1,10/05/22,10:20,14,0,15081.1765
9014,1,10/05/22,10:20,15,1,13216.1489
9015,1,10/05/22,13:12,1,1,7318.2513
9015,1,10/05/22,13:12,2,1,7694.058
9015,1,10/05/22,13:12,3,1,18071.1841
9015,1,10/05/22,13:12,4,1,8345.2309
9015,1,10/05/22,13:12,5,0,70011.8973
9015,1,10/05/22,13:12,6,1,6273.0272
9015,1,10/05/22,13:12,7,1,7763.6321
9015,1,10/05/22,13:12,8,1,15604.1882
9015,1,10/05/22,13:12,9,1,70675.9356
9015,1,10/05/22,13:12,10,1,19452.0671
9015,1,10/05/22,13:12,11,0,NA
9016,1,10/05/22,13:07,1,1,17185.3186
9016,1,10/05/22,13:07,2,1,9430.7494
9016,1,10/05/22,13:07,3,1,30624.2524
9016,1,10/05/22,13:07,4,1,5569.7376
9016,1,10/05/22,13:07,5,0,24743.3835
9016,1,10/05/22,13:07,6,1,13062.6002
9016,1,10/05/22,13:07,7,0,12628.0327
9016,1,10/05/22,13:07,8,0,27806.2384
9016,1,10/05/22,13:07,9,1,16824.0091
9016,1,10/05/22,13:07,10,0,33104.9854
9016,1,10/05/22,13:07,11,0,27764.3228
9016,1,10/05/22,13:07,12,0,14651.061600000001
9016,1,10/05/22,13:07,13,1,26918.0277
9016,1,10/05/22,13:07,14,0,NA
9017,1,10/05/22,13:03,1,1,21324.3991
9017,1,10/05/22,13:03,2,1,10539.5299
9017,1,10/05/22,13:03,3,1,22913.9121
9017,1,10/05/22,13:03,4,0,17197.5937
9017,1,10/05/22,13:03,5,1,8273.3857
9017,1,10/05/22,13:03,6,1,5797.4285
9017,1,10/05/22,13:03,7,0,6434.2392
9017,1,10/05/22,13:03,8,0,28811.6482
9017,1,10/05/22,13:03,9,0,16890.8547
9017,1,10/05/22,13:03,10,0,3226.6816
9017,1,10/05/22,13:03,11,1,800.9032
9017,1,10/05/22,13:03,12,0,763.9042
9017,1,10/05/22,13:03,13,0,NA
9017,1,10/05/22,13:03,14,0,871.6867
9017,1,10/05/22,13:03,15,1,5245.4381
9018,1,10/05/22,16:13,1,1,14430.3901
9018,1,10/05/22,16:13,2,1,10270.4445
9018,1,10/05/22,16:13,3,1,63065.266
9018,1,10/05/22,16:13,4,1,5725.9536
9018,1,10/05/22,16:13,5,1,37574.8346
9018,1,10/05/22,16:13,6,1,38414.5768
9018,1,10/05/22,16:13,7,1,10994.5158
9018,1,10/05/22,16:13,8,1,27331.4405
9018,1,10/05/22,16:13,9,0,47644.3002
9018,1,10/05/22,16:13,10,0,NA
9019,1,10/05/22,16:13,1,1,8584.6416
9019,1,10/05/22,16:13,2,1,9982.8165
9019,1,10/05/22,16:13,3,0,27098.3082
9019,1,10/05/22,16:13,4,1,18686.4074
9019,1,10/05/22,16:13,5,0,38452.7285
9019,1,10/05/22,16:13,6,1,14126.6654
9019,1,10/05/22,16:13,7,1,18170.2857
9019,1,10/05/22,16:13,8,1,29456.6948
9019,1,10/05/22,16:13,9,0,84134.2618
9019,1,10/05/22,16:13,10,0,NA
9020,1,10/05/22,16:24,1,1,13708.1784
9020,1,10/05/22,16:24,2,1,12033.5663
9020,1,10/05/22,16:24,3,0,48582.1712
9020,1,10/05/22,16:24,4,1,11159.5564
9020,1,10/05/22,16:24,5,0,12038.7933
9020,1,10/05/22,16:24,6,1,32130.7221
9020,1,10/05/22,16:24,7,0,12473.7741
9020,1,10/05/22,16:24,8,1,47202.7096
9020,1,10/05/22,16:24,9,0,27521.7235
9020,1,10/05/22,16:24,10,0,NA
9021,1,10/06/22,13:12,1,1,7431.7208
9021,1,10/06/22,13:12,2,1,6203.1508
9021,1,10/06/22,13:12,3,1,84384.4833
9021,1,10/06/22,13:12,4,1,5499.8456
9021,1,10/06/22,13:12,5,0,43321.6984
9021,1,10/06/22,13:12,6,1,21745.0359
9021,1,10/06/22,13:12,7,1,7144.4752
9021,1,10/06/22,13:12,8,1,36597.739
9021,1,10/06/22,13:12,9,0,NA
9022,1,10/06/22,13:02,1,0,6237.4885
9022,1,10/06/22,13:02,2,0,15471.1567
9022,1,10/06/22,13:02,3,1,21052.1213
9022,1,10/06/22,13:02,4,1,4447.9618
9022,1,10/06/22,13:02,5,1,32486.5844
9022,1,10/06/22,13:02,6,1,19503.1481
9022,1,10/06/22,13:02,7,1,4890.1173
9022,1,10/06/22,13:02,8,1,15673.0996
9022,1,10/06/22,13:02,9,1,28419.4935
9022,1,10/06/22,13:02,10,1,28177.2312
9022,1,10/06/22,13:02,11,1,32464.7261
9022,1,10/06/22,13:02,12,0,12309.3442
9022,1,10/06/22,13:02,13,0,NA
9023,1,10/06/22,13:17,1,1,8502.3628
9023,1,10/06/22,13:17,2,1,5697.6166
9023,1,10/06/22,13:17,3,1,41465.1713
9023,1,10/06/22,13:17,4,1,9913.0825
9023,1,10/06/22,13:17,5,1,58210.3092
9023,1,10/06/22,13:17,6,1,16265.1078
9023,1,10/06/22,13:17,7,1,14517.0589
9023,1,10/06/22,13:17,8,1,13896.5736
9023,1,10/06/22,13:17,9,1,59543.9248
9023,1,10/06/22,13:17,10,1,14052.8105
9023,1,10/06/22,13:17,11,0,NA
9024,1,10/06/22,16:09,1,0,4319.3755
9024,1,10/06/22,16:09,2,1,5901.1502
9024,1,10/06/22,16:09,3,1,18798.3666
9024,1,10/06/22,16:09,4,1,4162.8027
9024,1,10/06/22,16:09,5,0,11053.3469
9024,1,10/06/22,16:09,6,0,14671.7173
9024,1,10/06/22,16:09,7,0,5385.0206
9024,1,10/06/22,16:09,8,1,18527.0048
9024,1,10/06/22,16:09,9,1,20303.7833
9024,1,10/06/22,16:09,10,1,23661.948
9024,1,10/06/22,16:09,11,1,16928.4079
9024,1,10/06/22,16:09,12,1,9976.5841
9024,1,10/06/22,16:09,13,1,14144.3636
9024,1,10/06/22,16:09,14,1,21877.5933
9024,1,10/06/22,16:09,15,0,13698.8295
9025,1,10/06/22,16:10,1,1,6239.0207
9025,1,10/06/22,16:10,2,1,4594.371
9025,1,10/06/22,16:10,3,1,17036.7575
9025,1,10/06/22,16:10,4,1,4548.2932
9025,1,10/06/22,16:10,5,1,23439.8643
9025,1,10/06/22,16:10,6,1,5513.476
9025,1,10/06/22,16:10,7,1,7800.9999
9025,1,10/06/22,16:10,8,1,12765.8568
9025,1,10/06/22,16:10,9,1,16422.8422
9025,1,10/06/22,16:10,10,1,21102.7143
9025,1,10/06/22,16:10,11,0,56610.6719
9025,1,10/06/22,16:10,12,1,14066.5838
9025,1,10/06/22,16:10,13,1,38844.9524
9025,1,10/06/22,16:10,14,0,NA
9026,1,10/06/22,16:38,1,1,11692.3499
9026,1,10/06/22,16:38,2,1,7081.4115
9026,1,10/06/22,16:38,3,0,30687.7886
9026,1,10/06/22,16:38,4,1,38802.1874
9026,1,10/06/22,16:38,5,0,51415.5966
9026,1,10/06/22,16:38,6,1,4857.8224
9026,1,10/06/22,16:38,7,1,10538.8032
9026,1,10/06/22,16:38,8,0,53379.0269
9026,1,10/06/22,16:38,9,1,22190.0718
9026,1,10/06/22,16:38,10,0,NA
9027,1,10/07/22,10:25,1,1,10241.7166
9027,1,10/07/22,10:25,2,1,16027.3724
9027,1,10/07/22,10:25,3,1,45723.8317
9027,1,10/07/22,10:25,4,1,77681.9911
9027,1,10/07/22,10:25,5,1,63977.1414
9027,1,10/07/22,10:25,6,1,11924.848
9027,1,10/07/22,10:25,7,0,NA
9028,1,10/07/22,10:23,1,1,7647.9828
9028,1,10/07/22,10:23,2,1,9037.4453
9028,1,10/07/22,10:23,3,0,38215.4144
9028,1,10/07/22,10:23,4,1,10174.4625
9028,1,10/07/22,10:23,5,1,52644.9466
9028,1,10/07/22,10:23,6,1,19210.4993
9028,1,10/07/22,10:23,7,1,6624.613
9028,1,10/07/22,10:23,8,1,40826.9614
9028,1,10/07/22,10:23,9,1,36029.496
9028,1,10/07/22,10:23,10,1,37935.5035
9028,1,10/07/22,10:23,11,0,NA
9029,1,10/07/22,13:07,1,1,18965.0092
9029,1,10/07/22,13:07,2,1,6707.7654
9029,1,10/07/22,13:07,3,0,25289.9818
9029,1,10/07/22,13:07,4,1,16794.4354
9029,1,10/07/22,13:07,5,1,56758.7419
9029,1,10/07/22,13:07,6,1,22275.9667
9029,1,10/07/22,13:07,7,1,21054.8026
9029,1,10/07/22,13:07,8,0,29226.0026
9029,1,10/07/22,13:07,9,0,24717.4053
9029,1,10/07/22,13:07,10,1,39829.8032
9029,1,10/07/22,13:07,11,0,NA
9030,1,10/07/22,13:08,1,0,2770.6418
9030,1,10/07/22,13:08,2,1,6647.9637
9030,1,10/07/22,13:08,3,1,16632.9979
9030,1,10/07/22,13:08,4,1,18117.8718
9030,1,10/07/22,13:08,5,1,23323.7027
9030,1,10/07/22,13:08,6,1,13219.9372
9030,1,10/07/22,13:08,7,1,7711.7097
9030,1,10/07/22,13:08,8,0,12449.2618
9030,1,10/07/22,13:08,9,0,33896.7625
9030,1,10/07/22,13:08,10,0,20172.2599
9030,1,10/07/22,13:08,11,0,17531.4276
9030,1,10/07/22,13:08,12,1,13349.1679
9030,1,10/07/22,13:08,13,1,25359.7805
9030,1,10/07/22,13:08,14,0,30884.4307
9030,1,10/07/22,13:08,15,0,NA
9031,1,10/07/22,13:08,1,1,7598.4297
9031,1,10/07/22,13:08,2,1,5519.7844
9031,1,10/07/22,13:08,3,0,23073.5305
9031,1,10/07/22,13:08,4,1,12606.8524
9031,1,10/07/22,13:08,5,0,17124.1844
9031,1,10/07/22,13:08,6,0,6215.6093
9031,1,10/07/22,13:08,7,0,11145.4719
9031,1,10/07/22,13:08,8,1,19674.4817
9031,1,10/07/22,13:08,9,0,4745.0736
9031,1,10/07/22,13:08,10,0,5604.1557
9031,1,10/07/22,13:08,11,0,10447.4933
9031,1,10/07/22,13:08,12,1,17438.1833
9031,1,10/07/22,13:08,13,0,21280.4436
9031,1,10/07/22,13:08,14,0,14094.3913
9031,1,10/07/22,13:08,15,0,8187.4679
9032,1,10/07/22,15:54,1,1,9105.6121
9032,1,10/07/22,15:54,2,1,9760.059
9032,1,10/07/22,15:54,3,1,19259.6886
9032,1,10/07/22,15:54,4,1,4213.6052
9032,1,10/07/22,15:54,5,0,NA
9032,1,10/07/22,15:54,6,1,12089.8437
9032,1,10/07/22,15:54,7,0,16792.6481
9032,1,10/07/22,15:54,8,1,16362.6323
9032,1,10/07/22,15:54,9,0,15901.0938
9032,1,10/07/22,15:54,10,0,NA
9032,1,10/07/22,15:54,11,1,306.2973
9032,1,10/07/22,15:54,12,0,306.1651
9032,1,10/07/22,15:54,13,1,370.2473
9032,1,10/07/22,15:54,14,0,1333.7912
9032,1,10/07/22,15:54,15,0,12756.2959
9033,1,10/07/22,16:12,1,1,13269.5554
9033,1,10/07/22,16:12,2,1,11256.8276
9033,1,10/07/22,16:12,3,1,15464.7463
9033,1,10/07/22,16:12,4,1,9171.3893
9033,1,10/07/22,16:12,5,0,40122.2189
9033,1,10/07/22,16:12,6,1,13275.6167
9033,1,10/07/22,16:12,7,1,5519.0316
9033,1,10/07/22,16:12,8,1,15125.741
9033,1,10/07/22,16:12,9,0,97746.2137
9033,1,10/07/22,16:12,10,1,19176.0576
9033,1,10/07/22,16:12,11,0,NA
9034,1,10/07/22,16:20,1,1,16318.9181
9034,1,10/07/22,16:20,2,1,6455.2185
9034,1,10/07/22,16:20,3,0,34988.2925
9034,1,10/07/22,16:20,4,1,16348.1072
9034,1,10/07/22,16:20,5,1,16860.2541
9034,1,10/07/22,16:20,6,1,9089.9956
9034,1,10/07/22,16:20,7,1,11461.5512
9034,1,10/07/22,16:20,8,1,20113.7791
9034,1,10/07/22,16:20,9,0,NA
9034,1,10/07/22,16:20,10,1,23185.9588
9034,1,10/07/22,16:20,11,1,23427.5576
9034,1,10/07/22,16:20,12,1,31680.9182
9034,1,10/07/22,16:20,13,0,NA
9035,1,10/31/22,13:13,1,1,9274.7212
9035,1,10/31/22,13:13,2,1,7834.7045
9035,1,10/31/22,13:13,3,1,27911.6086
9035,1,10/31/22,13:13,4,1,6278.3861
9035,1,10/31/22,13:13,5,0,23986.6837
9035,1,10/31/22,13:13,6,1,9331.3899
9035,1,10/31/22,13:13,7,1,5586.7018
9035,1,10/31/22,13:13,8,1,15484.6773
9035,1,10/31/22,13:13,9,0,24636.4816
9035,1,10/31/22,13:13,10,1,21353.0214
9035,1,10/31/22,13:13,11,0,NA
9035,1,10/31/22,13:13,12,1,23847.8637
9035,1,10/31/22,13:13,13,1,35627.2191
9035,1,10/31/22,13:13,14,0,NA
9036,1,10/31/22,13:09,1,1,9184.4179
9036,1,10/31/22,13:09,2,1,6981.5736
9036,1,10/31/22,13:09,3,1,17595.2036
9036,1,10/31/22,13:09,4,1,7363.8506
9036,1,10/31/22,13:09,5,1,27284.2486
9036,1,10/31/22,13:09,6,1,7878.5001
9036,1,10/31/22,13:09,7,0,7602.6225
9036,1,10/31/22,13:09,8,1,35630.5688
9036,1,10/31/22,13:09,9,0,13998.8195
9036,1,10/31/22,13:09,10,0,8046.5898
9036,1,10/31/22,13:09,11,0,14172.6254
9036,1,10/31/22,13:09,12,1,13717.4493
9036,1,10/31/22,13:09,13,1,7053.5356
9036,1,10/31/22,13:09,14,1,9049.3245
9036,1,10/31/22,13:09,15,1,10373.1458
9037,1,10/31/22,13:02,1,1,4625.0411
9037,1,10/31/22,13:02,2,1,7335.6475
9037,1,10/31/22,13:02,3,1,14943.9046
9037,1,10/31/22,13:02,4,1,8462.9204
9037,1,10/31/22,13:02,5,1,26138.1962
9037,1,10/31/22,13:02,6,1,7465.6218
9037,1,10/31/22,13:02,7,0,7166.3702
9037,1,10/31/22,13:02,8,1,15989.3297
9037,1,10/31/22,13:02,9,0,26235.4519
9037,1,10/31/22,13:02,10,1,15118.0448
9037,1,10/31/22,13:02,11,1,21176.0303
9037,1,10/31/22,13:02,12,1,8314.6779
9037,1,10/31/22,13:02,13,0,33186.7427
9037,1,10/31/22,13:02,14,1,16476.1869
9037,1,10/31/22,13:02,15,0,32349.5624
9038,1,10/31/22,16:00,1,0,4459.7272
9038,1,10/31/22,16:00,2,1,22751.282
9038,1,10/31/22,16:00,3,1,45880.7266
9038,1,10/31/22,16:00,4,1,3605.7416
9038,1,10/31/22,16:00,5,0,27722.7742
9038,1,10/31/22,16:00,6,1,25169.9244
9038,1,10/31/22,16:00,7,1,7764.0953
9038,1,10/31/22,16:00,8,1,54898.6337
9038,1,10/31/22,16:00,9,0,11057.7877
9038,1,10/31/22,16:00,10,0,1706.6526
9038,1,10/31/22,16:00,11,0,NA
9038,1,10/31/22,16:00,12,0,949.8859
9038,1,10/31/22,16:00,13,0,3395.6138
9038,1,10/31/22,16:00,14,0,385.0015
9038,1,10/31/22,16:00,15,0,NA
9039,1,10/31/22,16:42,1,1,23371.0139
9039,1,10/31/22,16:42,2,0,15823.412
9039,1,10/31/22,16:42,3,0,25976.9926
9039,1,10/31/22,16:42,4,1,25251.9638
9039,1,10/31/22,16:42,5,0,27879.8885
9039,1,10/31/22,16:42,6,0,37086.1064
9039,1,10/31/22,16:42,7,0,8525.2326
9039,1,10/31/22,16:42,8,0,7358.2603
9039,1,10/31/22,16:42,9,0,28281.2808
9039,1,10/31/22,16:42,10,0,13106.6732
9039,1,10/31/22,16:42,11,1,30934.6235
9039,1,10/31/22,16:42,12,0,NA
9041,1,11/01/22,10:21,1,0,30072.5884
9041,1,11/01/22,10:21,2,1,38426.6356
9041,1,11/01/22,10:21,3,0,44083.1533
9041,1,11/01/22,10:21,4,1,13876.7422
9041,1,11/01/22,10:21,5,1,18168.9951
9041,1,11/01/22,10:21,6,1,40136.0625
9041,1,11/01/22,10:21,7,1,18801.4647
9041,1,11/01/22,10:21,8,0,51385.1647
9041,1,11/01/22,10:21,9,0,NA
9042,1,11/01/22,10:22,1,1,7897.4205
9042,1,11/01/22,10:22,2,1,9276.3209
9042,1,11/01/22,10:22,3,1,22635.198
9042,1,11/01/22,10:22,4,1,20031.0446
9042,1,11/01/22,10:22,5,1,29971.887
9042,1,11/01/22,10:22,6,1,10302.9272
9042,1,11/01/22,10:22,7,0,20929.8876
9042,1,11/01/22,10:22,8,1,25914.6801
9042,1,11/01/22,10:22,9,1,103119.387
9042,1,11/01/22,10:22,10,0,NA
9043,1,11/01/22,13:21,1,1,23350.6562
9043,1,11/01/22,13:21,2,1,9922.2832
9043,1,11/01/22,13:21,3,1,48736.5171
9043,1,11/01/22,13:21,4,1,24276.4555
9043,1,11/01/22,13:21,5,1,25190.4956
9043,1,11/01/22,13:21,6,1,10565.5868
9043,1,11/01/22,13:21,7,0,9569.664
9043,1,11/01/22,13:21,8,1,32022.4342
9043,1,11/01/22,13:21,9,1,48180.0343
9043,1,11/01/22,13:21,10,1,26768.4892
9043,1,11/01/22,13:21,11,0,NA
9044,1,11/01/22,13:16,1,0,4544.4063
9044,1,11/01/22,13:16,2,0,8192.9024
9044,1,11/01/22,13:16,3,1,22120.7236
9044,1,11/01/22,13:16,4,1,6498.5759
9044,1,11/01/22,13:16,5,0,29244.1979
9044,1,11/01/22,13:16,6,1,8259.5411
9044,1,11/01/22,13:16,7,0,18039.3133
9044,1,11/01/22,13:16,8,0,21181.4397
9044,1,11/01/22,13:16,9,0,19464.4816
9044,1,11/01/22,13:16,10,1,19822.399
9044,1,11/01/22,13:16,11,0,16413.2229
9044,1,11/01/22,13:16,12,0,11798.3632
9044,1,11/01/22,13:16,13,0,20003.1727
9044,1,11/01/22,13:16,14,0,29805.4262
9044,1,11/01/22,13:16,15,0,12927.3087
9045,1,11/01/22,13:30,1,1,12693.3211
9045,1,11/01/22,13:30,2,1,16927.8347
9045,1,11/01/22,13:30,3,0,34331.8589
9045,1,11/01/22,13:30,4,1,9730.4681
9045,1,11/01/22,13:30,5,1,13607.9982
9045,1,11/01/22,13:30,6,1,17057.3972
9045,1,11/01/22,13:30,7,1,7395.0578
9045,1,11/01/22,13:30,8,0,54553.4807
9045,1,11/01/22,13:30,9,1,24568.297
9045,1,11/01/22,13:30,10,0,41468.8715
9045,1,11/01/22,13:30,11,0,29201.7921
9045,1,11/01/22,13:30,12,0,NA
9046,1,11/01/22,15:51,1,1,6788.5172
9046,1,11/01/22,15:51,2,1,8219.8661
9046,1,11/01/22,15:51,3,1,9049.4176
9046,1,11/01/22,15:51,4,1,7325.8174
9046,1,11/01/22,15:51,5,0,9577.3623
9046,1,11/01/22,15:51,6,1,11659.2943
9046,1,11/01/22,15:51,7,1,12250.305
9046,1,11/01/22,15:51,8,1,14851.1249
9046,1,11/01/22,15:51,9,0,33896.578
9046,1,11/01/22,15:51,10,0,12721.0324
9046,1,11/01/22,15:51,11,0,3055.8763
9046,1,11/01/22,15:51,12,1,3571.6472
9046,1,11/01/22,15:51,13,1,10883.9276
9046,1,11/01/22,15:51,14,0,14689.2126
9046,1,11/01/22,15:51,15,0,5460.3336
9047,1,11/01/22,15:59,1,1,3203.5192
9047,1,11/01/22,15:59,2,1,4168.6613
9047,1,11/01/22,15:59,3,1,10593.6305
9047,1,11/01/22,15:59,4,0,11800.6955
9047,1,11/01/22,15:59,5,0,17296.7527
9047,1,11/01/22,15:59,6,0,NA
9047,1,11/01/22,15:59,7,1,3845.3654
9047,1,11/01/22,15:59,8,1,14127.8913
9047,1,11/01/22,15:59,9,0,15035.4914
9047,1,11/01/22,15:59,10,1,10414.1454
9047,1,11/01/22,15:59,11,0,3699.8446
9047,1,11/01/22,15:59,12,0,9262.7965
9047,1,11/01/22,15:59,13,1,11473.8192
9047,1,11/01/22,15:59,14,0,14923.7424
9047,1,11/01/22,15:59,15,0,NA
9048,1,11/01/22,16:15,1,1,9126.3222
9048,1,11/01/22,16:15,2,1,8608.9948
9048,1,11/01/22,16:15,3,1,29122.5092
9048,1,11/01/22,16:15,4,1,8765.0425
9048,1,11/01/22,16:15,5,1,71121.1573
9048,1,11/01/22,16:15,6,1,18671.9067
9048,1,11/01/22,16:15,7,1,10244.2838
9048,1,11/01/22,16:15,8,1,16128.0831
9048,1,11/01/22,16:15,9,0,64941.606
9048,1,11/01/22,16:15,10,0,NA
9049,1,11/02/22,10:18,1,1,7972.4439
9049,1,11/02/22,10:18,2,1,6575.1012
9049,1,11/02/22,10:18,3,1,24161.0522
9049,1,11/02/22,10:18,4,1,7548.7522
9049,1,11/02/22,10:18,5,0,38557.0848
9049,1,11/02/22,10:18,6,1,10585.9578
9049,1,11/02/22,10:18,7,0,18709.3908
9049,1,11/02/22,10:18,8,1,12073.8354
9049,1,11/02/22,10:18,9,1,9202.9343
