SubID,compName,taskType,Mode,TrialNum,Grade,refMapName,viewMapName,ImageOritentation,TheirResponse,TimeToRespond,ISIEnd,InitiResp,NextClicked,trueScore,zeroFloorScore,lastPositiveScore,Difficulty,itemLabel,EntryDTS
9003,PSYC-134130,TOTDay1,Experiment, 11,0, 3.jpg,3.jpg,90,240,2.047, 292.863,294.911,292.862,-11,0,0,1,AE3_90,2022-10-10 10:37:14.488
9003,PSYC-134130,TOTDay1,Experiment, 12,0, 4.jpg,4.jpg,210,180,4.307, 297.888,302.196,297.888,-12,0,0,3,BH4_210,2022-10-10 10:37:21.774
9003,PSYC-134130,TOTDay1,Experiment, 13,0, 3.jpg,3.jpg,240,0,2.643, 302.763,305.406,302.762,-13,0,0,3,BH3_240,2022-10-10 10:37:24.984
9003,PSYC-134130,TOTDay1,Experiment, 14,0, 6.jpg,6.jpg,30,60,2.83, 307.689,310.519,307.688,-14,0,0,2,AM6_30,2022-10-10 10:37:30.096
9003,PSYC-134130,TOTDay1,Experiment, 15,0, 6.jpg,6.jpg,90,150,9.716, 314.21,323.927,314.21,-15,0,0,1,BE6_90,2022-10-10 10:37:43.504
9003,PSYC-134130,TOTDay1,Experiment, 16,1, 8.jpg,8.jpg,210,210,17.335, 327.207,344.542,327.206,-14,0,0,3,AH8_210,2022-10-10 10:38:04.120
9003,PSYC-134130,TOTDay1,Experiment, 17,0, 1.jpg,1.jpg,270,300,19.103, 346.596,365.7,346.596,-15,0,0,1,AE1_270,2022-10-10 10:38:25.278
9003,PSYC-134130,TOTDay1,Experiment, 18,0, 9.jpg,9.jpg,30,120,12.351, 369.542,381.894,369.542,-16,0,0,2,BM9_30,2022-10-10 10:38:41.472
9005,PSYC-134128,TOTDay1,Training, 1,0, 2.jpg,2.jpg,90,0,9.621, 175.192,184.811,175.191,-1,0,0,1,PE2_90,2022-10-10 12:20:26.476
9005,PSYC-134128,TOTDay1,Training, 2,1, 2.jpg,2.jpg,180,180,7.697, 194.563,202.259,194.563,0,0,0,1,PE2_180,2022-10-10 12:20:43.924
9005,PSYC-134128,TOTDay1,Training, 3,0, 2.jpg,2.jpg,60,330,12.327, 204.737,217.065,204.737,-1,0,0,2,PM2_60,2022-10-10 12:20:58.729
9005,PSYC-134128,TOTDay1,Training, 4,0, 2.jpg,2.jpg,30,60,4.979, 220.641,225.62,220.641,-2,0,0,2,PM2_30,2022-10-10 12:21:07.284
9005,PSYC-134128,TOTDay1,Training, 5,0, 2.jpg,2.jpg,210,300,3.561, 228.365,231.926,228.364,-3,0,0,3,PH2_210,2022-10-10 12:21:13.590
9005,PSYC-134128,TOTDay1,Training, 6,1, 2.jpg,2.jpg,120,120,8.272, 238.705,246.977,238.704,-2,0,0,3,PH2_120,2022-10-10 12:21:28.641
9005,PSYC-134128,TOTDay1,Training, 7,0, 2.jpg,2.jpg,0,180,5.891, 249.663,255.554,249.663,-3,0,0,1,PE2_0,2022-10-10 12:21:37.218
9005,PSYC-134128,TOTDay1,Training, 8,1, 2.jpg,2.jpg,240,240,8.49, 258.925,267.415,258.924,-2,0,0,3,PH2_240,2022-10-10 12:21:49.079
9005,PSYC-134128,TOTDay1,Training, 9,0, 2.jpg,2.jpg,330,210,3.581, 270.155,273.736,270.155,-3,0,0,2,PM2_330,2022-10-10 12:21:55.401
9005,PSYC-134128,TOTDay1,Training, 10,0, 2.jpg,2.jpg,150,120,7.388, 275.891,283.279,275.889,-4,0,0,3,PH2_150,2022-10-10 12:22:04.943
9005,PSYC-134128,TOTDay1,Training, 11,0, 2.jpg,2.jpg,300,30,3.938, 284.893,288.831,284.892,-5,0,0,2,PM2_300,2022-10-10 12:22:10.495
9005,PSYC-134128,TOTDay1,Training, 12,0, 2.jpg,2.jpg,270,90,5.091, 290.789,295.88,290.788,-6,0,0,1,PE2_270,2022-10-10 12:22:17.544
9005,PSYC-134128,TOTDay1,Experiment, 1,1, 7.jpg,7.jpg,330,330,18.453, 311.613,330.066,307.293,1,0,0,2,AM7_330,2022-10-10 12:22:51.730
9005,PSYC-134128,TOTDay1,Experiment, 2,0, 8.jpg,8.jpg,210,150,12.061, 331.695,343.756,331.694,0,0,0,3,AH8_210,2022-10-10 12:23:05.420
9005,PSYC-134128,TOTDay1,Experiment, 3,0, 1.jpg,1.jpg,270,210,20.698, 347.715,368.413,347.715,-1,0,0,1,AE1_270,2022-10-10 12:23:30.078
9005,PSYC-134128,TOTDay1,Experiment, 4,0, 7.jpg,7.jpg,270,90,6.199, 370.941,377.14,370.94,-2,0,0,1,BE7_270,2022-10-10 12:23:38.804
9005,PSYC-134128,TOTDay1,Experiment, 5,0, 1.jpg,1.jpg,150,60,11.147, 380.021,391.168,380.021,-3,0,0,3,BH1_150,2022-10-10 12:23:52.832
9005,PSYC-134128,TOTDay1,Experiment, 6,0, 8.jpg,8.jpg,330,300,17.495, 392.759,410.254,392.758,-4,0,0,2,BM8_330,2022-10-10 12:24:11.918
9005,PSYC-134128,TOTDay1,Experiment, 7,0, 9.jpg,9.jpg,30,60,16.697, 411.293,427.99,411.293,-5,0,0,2,BM9_30,2022-10-10 12:24:29.655
9005,PSYC-134128,TOTDay1,Experiment, 8,0, 4.jpg,4.jpg,210,150,11.721, 429.081,440.802,429.08,-6,0,0,3,BH4_210,2022-10-10 12:24:42.466
9005,PSYC-134128,TOTDay1,Experiment, 9,1, 11.jpg,11.jpg,180,180,9.38, 441.512,450.893,441.512,-5,0,0,1,BE11_180,2022-10-10 12:24:52.557
9005,PSYC-134128,TOTDay1,Experiment, 10,0, 11.jpg,11.jpg,60,120,17.273, 452.587,469.86,452.586,-6,0,0,2,AM11_60,2022-10-10 12:25:11.524
9005,PSYC-134128,TOTDay1,Experiment, 11,1, 6.jpg,6.jpg,90,90,18.169, 470.607,488.776,470.606,-5,0,0,1,BE6_90,2022-10-10 12:25:30.441
9005,PSYC-134128,TOTDay1,Experiment, 12,0, 10.jpg,10.jpg,150,0,5.641, 489.741,495.382,489.74,-6,0,0,3,AH10_150,2022-10-10 12:25:37.047
9005,PSYC-134128,TOTDay1,Experiment, 13,0, 9.jpg,9.jpg,240,330,17.177, 499.726,516.904,499.726,-7,0,0,3,AH9_240,2022-10-10 12:25:58.569
9005,PSYC-134128,TOTDay1,Experiment, 14,0, 3.jpg,3.jpg,90,180,6.217, 517.651,523.868,517.65,-8,0,0,1,AE3_90,2022-10-10 12:26:05.533
9005,PSYC-134128,TOTDay1,Experiment, 15,0, 10.jpg,10.jpg,60,300,9.369, 524.785,534.154,524.784,-9,0,0,2,BM10_60,2022-10-10 12:26:15.818
9005,PSYC-134128,TOTDay1,Experiment, 16,1, 4.jpg,4.jpg,180,180,12.163, 534.991,547.154,534.99,-8,0,0,1,AE4_180,2022-10-10 12:26:28.818
9005,PSYC-134128,TOTDay1,Experiment, 17,0, 6.jpg,6.jpg,30,270,6.616, 547.968,554.584,547.968,-9,0,0,2,AM6_30,2022-10-10 12:26:36.248
9005,PSYC-134128,TOTDay1,Experiment, 18,0, 3.jpg,3.jpg,240,270,13.641, 556.322,569.964,556.322,-10,0,0,3,BH3_240,2022-10-10 12:26:51.628
9004,PSYC-132589,TOTDay1,Training, 1,1, 2.jpg,2.jpg,90,90,9.485, 135.315,144.799,135.314,1,0,0,1,PE2_90,2022-10-10 13:23:50.264
9004,PSYC-132589,TOTDay1,Training, 2,1, 2.jpg,2.jpg,180,180,6.205, 148.425,154.629,148.424,2,0,0,1,PE2_180,2022-10-10 13:24:00.093
9004,PSYC-132589,TOTDay1,Training, 3,0, 2.jpg,2.jpg,60,150,7.923, 157.09,165.013,157.09,1,0,0,2,PM2_60,2022-10-10 13:24:10.477
9004,PSYC-132589,TOTDay1,Training, 4,1, 2.jpg,2.jpg,30,30,5.468, 176.358,181.826,176.357,2,0,0,2,PM2_30,2022-10-10 13:24:27.290
9004,PSYC-132589,TOTDay1,Training, 5,0, 2.jpg,2.jpg,210,300,6.997, 197.39,204.388,197.39,1,0,0,3,PH2_210,2022-10-10 13:24:49.852
9004,PSYC-132589,TOTDay1,Training, 6,0, 2.jpg,2.jpg,120,60,11.011, 211.83,222.841,211.83,0,0,0,3,PH2_120,2022-10-10 13:25:08.304
9004,PSYC-132589,TOTDay1,Training, 7,0, 2.jpg,2.jpg,0,180,7.072, 237.174,244.246,237.173,-1,0,0,1,PE2_0,2022-10-10 13:25:29.710
9004,PSYC-132589,TOTDay1,Training, 8,0, 2.jpg,2.jpg,240,300,4.702, 247.152,251.855,247.152,-2,0,0,3,PH2_240,2022-10-10 13:25:37.318
9004,PSYC-132589,TOTDay1,Training, 9,0, 2.jpg,2.jpg,330,210,4.297, 253.43,257.728,253.43,-3,0,0,2,PM2_330,2022-10-10 13:25:43.190
9004,PSYC-132589,TOTDay1,Training, 10,1, 2.jpg,2.jpg,150,150,6.858, 259.969,266.828,259.968,-2,0,0,3,PH2_150,2022-10-10 13:25:52.291
9004,PSYC-132589,TOTDay1,Training, 11,0, 2.jpg,2.jpg,300,30,6.473, 270.106,276.579,270.105,-3,0,0,2,PM2_300,2022-10-10 13:26:02.043
9004,PSYC-132589,TOTDay1,Training, 12,1, 2.jpg,2.jpg,270,270,7.811, 279.398,287.21,279.398,-2,0,0,1,PE2_270,2022-10-10 13:26:12.672
9004,PSYC-132589,TOTDay1,Experiment, 1,0, 7.jpg,7.jpg,270,90,17.42, 290.911,308.331,289.536,-1,0,0,1,BE7_270,2022-10-10 13:26:33.794
9004,PSYC-132589,TOTDay1,Experiment, 2,0, 1.jpg,1.jpg,150,270,9.567, 310.556,320.123,310.556,-2,0,0,3,BH1_150,2022-10-10 13:26:45.586
9004,PSYC-132589,TOTDay1,Experiment, 3,1, 7.jpg,7.jpg,330,330,13.952, 323.404,337.357,323.404,-1,0,0,2,AM7_330,2022-10-10 13:27:02.819
9004,PSYC-132589,TOTDay1,Experiment, 4,0, 3.jpg,3.jpg,240,120,12.754, 339.458,352.212,339.458,-2,0,0,3,BH3_240,2022-10-10 13:27:17.674
9004,PSYC-132589,TOTDay1,Experiment, 5,1, 3.jpg,3.jpg,90,90,24.709, 354.796,379.505,354.795,-1,0,0,1,AE3_90,2022-10-10 13:27:44.968
9004,PSYC-132589,TOTDay1,Experiment, 6,1, 9.jpg,9.jpg,30,30,5.788, 382.162,387.95,382.161,0,0,0,2,BM9_30,2022-10-10 13:27:53.412
9004,PSYC-132589,TOTDay1,Experiment, 7,0, 9.jpg,9.jpg,240,150,20.406, 390.116,410.522,390.115,-1,0,0,3,AH9_240,2022-10-10 13:28:15.984
9004,PSYC-132589,TOTDay1,Experiment, 8,0, 1.jpg,1.jpg,270,300,18.061, 411.271,429.333,411.271,-2,0,0,1,AE1_270,2022-10-10 13:28:34.795
9004,PSYC-132589,TOTDay1,Experiment, 9,0, 6.jpg,6.jpg,30,60,5.327, 430.414,435.741,430.414,-3,0,0,2,AM6_30,2022-10-10 13:28:41.203
9004,PSYC-132589,TOTDay1,Experiment, 10,1, 10.jpg,10.jpg,150,150,6.783, 436.298,443.081,436.297,-2,0,0,3,AH10_150,2022-10-10 13:28:48.543
9004,PSYC-132589,TOTDay1,Experiment, 11,0, 11.jpg,11.jpg,60,300,14.353, 445.802,460.155,445.802,-3,0,0,2,AM11_60,2022-10-10 13:29:05.618
9004,PSYC-132589,TOTDay1,Experiment, 12,0, 11.jpg,11.jpg,180,90,8.574, 460.621,469.195,460.62,-4,0,0,1,BE11_180,2022-10-10 13:29:14.657
9004,PSYC-132589,TOTDay1,Experiment, 13,0, 6.jpg,6.jpg,90,0,1.149, 469.672,470.821,469.671,-5,0,0,1,BE6_90,2022-10-10 13:29:16.283
9004,PSYC-132589,TOTDay1,Experiment, 14,0, 8.jpg,8.jpg,330,180,4.218, 471.638,475.855,471.637,-6,0,0,2,BM8_330,2022-10-10 13:29:21.317
9004,PSYC-132589,TOTDay1,Experiment, 15,1, 8.jpg,8.jpg,210,210,13.284, 476.385,489.669,476.385,-5,0,0,3,AH8_210,2022-10-10 13:29:35.130
9004,PSYC-132589,TOTDay1,Experiment, 16,1, 10.jpg,10.jpg,60,60,6.839, 490.208,497.047,490.207,-4,0,0,2,BM10_60,2022-10-10 13:29:42.508
9004,PSYC-132589,TOTDay1,Experiment, 17,0, 4.jpg,4.jpg,180,210,6.319, 497.79,504.109,497.789,-5,0,0,1,AE4_180,2022-10-10 13:29:49.570
9004,PSYC-132589,TOTDay1,Experiment, 18,0, 4.jpg,4.jpg,210,150,12.885, 504.634,517.519,504.633,-6,0,0,3,BH4_210,2022-10-10 13:30:02.980
9006,PSYC-132589,TOTDay1,Training, 1,1, 2.jpg,2.jpg,90,90,24.822, 172.887,197.702,172.886,1,0,0,1,PE2_90,2022-10-11 09:41:22.529
