subject,session,date,time,condition,block,sub_block,trial,subtrial,rt,acc
9050,1,11/09/22,09:18,random,2,1,13,3,316.4806,1
9050,1,11/09/22,09:18,random,2,1,14,4,515.3354,1
9050,1,11/09/22,09:18,random,2,1,15,5,786.7764,1
9050,1,11/09/22,09:18,random,2,1,16,6,664.5545,1
9050,1,11/09/22,09:18,random,2,1,17,7,873.0967,1
9050,1,11/09/22,09:18,random,2,1,18,8,862.9159,1
9050,1,11/09/22,09:18,random,2,1,19,9,583.2588,1
9050,1,11/09/22,09:18,random,2,1,20,10,855.659,1
9050,1,11/09/22,09:18,random,3,1,21,1,596.0056,1
9050,1,11/09/22,09:18,random,3,1,22,2,515.7648,1
9050,1,11/09/22,09:18,random,3,1,23,3,565.7979,1
9050,1,11/09/22,09:18,random,3,1,24,4,532.7396,1
9050,1,11/09/22,09:18,random,3,1,25,5,513.1028,1
9050,1,11/09/22,09:18,random,3,1,26,6,579.8779,1
9050,1,11/09/22,09:18,random,3,1,27,7,613.75,1
9050,1,11/09/22,09:18,random,3,1,28,8,516.8173,1
9050,1,11/09/22,09:18,random,3,1,29,9,489.4896,1
9050,1,11/09/22,09:18,random,3,1,30,10,545.8753,1
9050,1,11/09/22,09:18,random,4,1,31,1,740.5936,1
9050,1,11/09/22,09:18,random,4,1,32,2,638.0812,1
9050,1,11/09/22,09:18,random,4,1,33,3,775.0183,1
9050,1,11/09/22,09:18,random,4,1,34,4,689.546,1
9050,1,11/09/22,09:18,random,4,1,35,5,637.4341,1
9050,1,11/09/22,09:18,random,4,1,36,6,690.0352,1
9050,1,11/09/22,09:18,random,4,1,37,7,527.665,1
9050,1,11/09/22,09:18,random,4,1,38,8,556.3577,1
9050,1,11/09/22,09:18,random,4,1,39,9,735.2978,1
9050,1,11/09/22,09:18,random,4,1,40,10,586.8811,1
9050,1,11/09/22,09:18,random,5,1,41,1,881.2114,1
9050,1,11/09/22,09:18,random,5,1,42,2,337.5857,1
9050,1,11/09/22,09:18,random,5,1,43,3,892.8237,1
9050,1,11/09/22,09:18,random,5,1,44,4,475.6256,1
9050,1,11/09/22,09:18,random,5,1,45,5,481.2599,1
9050,1,11/09/22,09:18,random,5,1,46,6,504.2934,1
9050,1,11/09/22,09:18,random,5,1,47,7,740.6235,1
9050,1,11/09/22,09:18,random,5,1,48,8,550.7481,1
9050,1,11/09/22,09:18,random,5,1,49,9,627.7115,1
9050,1,11/09/22,09:18,random,5,1,50,10,702.2629,1
9051,1,11/09/22,09:19,practice,0,1,1,1,1077.3829,1
9051,1,11/09/22,09:19,practice,0,1,2,2,1007.5681,1
9051,1,11/09/22,09:19,practice,0,1,3,3,525.4908,1
9051,1,11/09/22,09:19,practice,0,1,4,4,1028.5454,1
9051,1,11/09/22,09:19,practice,0,1,5,5,1187.049,1
9051,1,11/09/22,09:19,practice,0,1,6,6,791.1814,1
9051,1,11/09/22,09:19,practice,0,1,7,7,597.8558,1
9051,1,11/09/22,09:19,practice,0,1,8,8,722.0338,1
9051,1,11/09/22,09:19,random,1,1,1,1,805.4157,1
9051,1,11/09/22,09:19,random,1,1,2,2,588.549,1
9051,1,11/09/22,09:19,random,1,1,3,3,580.2085,1
9051,1,11/09/22,09:19,random,1,1,4,4,424.502,1
9051,1,11/09/22,09:19,random,1,1,5,5,515.8604,1
9051,1,11/09/22,09:19,random,1,1,6,6,633.3002,1
9051,1,11/09/22,09:19,random,1,1,7,7,639.5463,1
9051,1,11/09/22,09:19,random,1,1,8,8,521.5377,1
9051,1,11/09/22,09:19,random,1,1,9,9,513.214,1
9051,1,11/09/22,09:19,random,1,1,10,10,466.4333,1
9051,1,11/09/22,09:19,random,2,1,11,1,390.5395,1
9051,1,11/09/22,09:19,random,2,1,12,2,447.3123,1
9051,1,11/09/22,09:19,random,2,1,13,3,520.0065,1
9051,1,11/09/22,09:19,random,2,1,14,4,365.8785,1
9051,1,11/09/22,09:19,random,2,1,15,5,474.087,1
9051,1,11/09/22,09:19,random,2,1,16,6,371.8119,1
9051,1,11/09/22,09:19,random,2,1,17,7,329.0371,1
9051,1,11/09/22,09:19,random,2,1,18,8,262.8165,1
9051,1,11/09/22,09:19,random,2,1,19,9,431.0142,1
9051,1,11/09/22,09:19,random,2,1,20,10,471.444,1
9051,1,11/09/22,09:19,random,3,1,21,1,379.4085,1
9051,1,11/09/22,09:19,random,3,1,22,2,343.7255,0
9051,1,11/09/22,09:19,random,3,1,23,3,513.4227,1
9051,1,11/09/22,09:19,random,3,1,24,4,605.3486,1
9051,1,11/09/22,09:19,random,3,1,25,5,420.269,1
9051,1,11/09/22,09:19,random,3,1,26,6,485.3877,1
9051,1,11/09/22,09:19,random,3,1,27,7,487.8437,1
9051,1,11/09/22,09:19,random,3,1,28,8,430.2381,1
9051,1,11/09/22,09:19,random,3,1,29,9,514.9904,1
9051,1,11/09/22,09:19,random,3,1,30,10,480.1353,1
9051,1,11/09/22,09:19,random,4,1,31,1,335.5543,1
9051,1,11/09/22,09:19,random,4,1,32,2,299.1652,1
9051,1,11/09/22,09:19,random,4,1,33,3,533.6656,1
9051,1,11/09/22,09:19,random,4,1,34,4,347.719,1
9051,1,11/09/22,09:19,random,4,1,35,5,358.1627,1
9051,1,11/09/22,09:19,random,4,1,36,6,480.7659,1
9051,1,11/09/22,09:19,random,4,1,37,7,456.4769,1
9051,1,11/09/22,09:19,random,4,1,38,8,466.9235,1
9051,1,11/09/22,09:19,random,4,1,39,9,821.7415,1
9051,1,11/09/22,09:19,random,4,1,40,10,544.55,1
9051,1,11/09/22,09:19,random,5,1,41,1,562.4025,1
9051,1,11/09/22,09:19,random,5,1,42,2,430.4721,1
9051,1,11/09/22,09:19,random,5,1,43,3,718.3997,1
9051,1,11/09/22,09:19,random,5,1,44,4,418.0907,1
9051,1,11/09/22,09:19,random,5,1,45,5,601.089,1
9051,1,11/09/22,09:19,random,5,1,46,6,605.4222,1
9051,1,11/09/22,09:19,random,5,1,47,7,458.2289,1
9051,1,11/09/22,09:19,random,5,1,48,8,692.0513,1
9051,1,11/09/22,09:19,random,5,1,49,9,481.3465,1
9051,1,11/09/22,09:19,random,5,1,50,10,423.7277,1
9052,1,11/09/22,12:14,practice,0,1,1,1,937.1028,1
9052,1,11/09/22,12:14,practice,0,1,2,2,593.9334,1
9052,1,11/09/22,12:14,practice,0,1,3,3,857.9345,1
9052,1,11/09/22,12:14,practice,0,1,4,4,534.2976,1
9052,1,11/09/22,12:14,practice,0,1,5,5,540.4206,1
9052,1,11/09/22,12:14,practice,0,1,6,6,368.2084,1
9052,1,11/09/22,12:14,practice,0,1,7,7,758.598,1
9052,1,11/09/22,12:14,practice,0,1,8,8,734.2031,1
9052,1,11/09/22,12:14,random,1,1,1,1,665.0375,0
9052,1,11/09/22,12:14,random,1,1,2,2,420.0834,1
9052,1,11/09/22,12:14,random,1,1,3,3,533.9456,1
9052,1,11/09/22,12:14,random,1,1,4,4,683.5095,1
9052,1,11/09/22,12:14,random,1,1,5,5,747.5318,1
9052,1,11/09/22,12:14,random,1,1,6,6,496.4242,1
9052,1,11/09/22,12:14,random,1,1,7,7,430.5866,1
9052,1,11/09/22,12:14,random,1,1,8,8,392.3944,1
9052,1,11/09/22,12:14,random,1,1,9,9,517.9482,1
9052,1,11/09/22,12:14,random,1,1,10,10,629.3936,1
9052,1,11/09/22,12:14,random,2,1,11,1,528.2995,1
9052,1,11/09/22,12:14,random,2,1,12,2,423.4293,1
9052,1,11/09/22,12:14,random,2,1,13,3,406.0724,1
9052,1,11/09/22,12:14,random,2,1,14,4,386.4351,1
9052,1,11/09/22,12:14,random,2,1,15,5,1224.2372,1
9052,1,11/09/22,12:14,random,2,1,16,6,514.4836,1
9052,1,11/09/22,12:14,random,2,1,17,7,706.3616,1
9052,1,11/09/22,12:14,random,2,1,18,8,493.807,1
9052,1,11/09/22,12:14,random,2,1,19,9,468.9967,1
9052,1,11/09/22,12:14,random,2,1,20,10,467.3488,1
9052,1,11/09/22,12:14,random,3,1,21,1,497.2506,1
9052,1,11/09/22,12:14,random,3,1,22,2,515.3892,1
9052,1,11/09/22,12:14,random,3,1,23,3,542.5257,1
9052,1,11/09/22,12:14,random,3,1,24,4,504.0018,1
9052,1,11/09/22,12:14,random,3,1,25,5,428.2355,0
9052,1,11/09/22,12:14,random,3,1,26,6,968.4568,1
9052,1,11/09/22,12:14,random,3,1,27,7,384.6675,1
9052,1,11/09/22,12:14,random,3,1,28,8,472.9374,1
9052,1,11/09/22,12:14,random,3,1,29,9,488.0105,1
9052,1,11/09/22,12:14,random,3,1,30,10,421.2091,1
9052,1,11/09/22,12:14,random,4,1,31,1,678.84,1
9052,1,11/09/22,12:14,random,4,1,32,2,454.2778,1
9052,1,11/09/22,12:14,random,4,1,33,3,658.4785,1
9052,1,11/09/22,12:14,random,4,1,34,4,546.2528,1
9052,1,11/09/22,12:14,random,4,1,35,5,790.5329,1
9052,1,11/09/22,12:14,random,4,1,36,6,738.9021,1
9052,1,11/09/22,12:14,random,4,1,37,7,400.2751,1
9052,1,11/09/22,12:14,random,4,1,38,8,650.7784,0
9052,1,11/09/22,12:14,random,4,1,39,9,808.7364,1
9052,1,11/09/22,12:14,random,4,1,40,10,917.5908,1
9052,1,11/09/22,12:14,random,5,1,41,1,604.7529,1
9052,1,11/09/22,12:14,random,5,1,42,2,442.7046,1
9052,1,11/09/22,12:14,random,5,1,43,3,728.3456,1
9052,1,11/09/22,12:14,random,5,1,44,4,489.1847,1
9052,1,11/09/22,12:14,random,5,1,45,5,533.6172,1
9052,1,11/09/22,12:14,random,5,1,46,6,846.0028,1
9052,1,11/09/22,12:14,random,5,1,47,7,1064.0145,1
9052,1,11/09/22,12:14,random,5,1,48,8,608.0162,1
9052,1,11/09/22,12:14,random,5,1,49,9,594.2432,1
9052,1,11/09/22,12:14,random,5,1,50,10,446.1451,1
9053,1,11/09/22,12:29,practice,0,1,1,1,655.14,1
9053,1,11/09/22,12:29,practice,0,1,2,2,416.3359,1
9053,1,11/09/22,12:29,practice,0,1,3,3,647.4379,1
9053,1,11/09/22,12:29,practice,0,1,4,4,427.3645,1
9053,1,11/09/22,12:29,practice,0,1,5,5,450.6168,1
9053,1,11/09/22,12:29,practice,0,1,6,6,393.0327,1
9053,1,11/09/22,12:29,practice,0,1,7,7,352.3881,1
9053,1,11/09/22,12:29,practice,0,1,8,8,473.3238,1
9053,1,11/09/22,12:29,random,1,1,1,1,452.2131,1
9053,1,11/09/22,12:29,random,1,1,2,2,466.6881,1
9053,1,11/09/22,12:29,random,1,1,3,3,505.9085,1
9053,1,11/09/22,12:29,random,1,1,4,4,469.3249,1
9053,1,11/09/22,12:29,random,1,1,5,5,454.7699,1
9053,1,11/09/22,12:29,random,1,1,6,6,527.8672,1
9053,1,11/09/22,12:29,random,1,1,7,7,629.2262,1
9053,1,11/09/22,12:29,random,1,1,8,8,571.1686,1
9053,1,11/09/22,12:29,random,1,1,9,9,543.3963,1
9053,1,11/09/22,12:29,random,1,1,10,10,509.2392,1
9053,1,11/09/22,12:29,random,2,1,11,1,701.1265,1
9053,1,11/09/22,12:29,random,2,1,12,2,517.8137,1
9053,1,11/09/22,12:29,random,2,1,13,3,427.8035,1
9053,1,11/09/22,12:29,random,2,1,14,4,469.0019,1
9053,1,11/09/22,12:29,random,2,1,15,5,392.7362,1
9053,1,11/09/22,12:29,random,2,1,16,6,497.4817,1
9053,1,11/09/22,12:29,random,2,1,17,7,449.6461,1
9053,1,11/09/22,12:29,random,2,1,18,8,641.4341,1
9053,1,11/09/22,12:29,random,2,1,19,9,481.1586,1
9053,1,11/09/22,12:29,random,2,1,20,10,495.3896,1
9053,1,11/09/22,12:29,random,3,1,21,1,526.7052,1
9053,1,11/09/22,12:29,random,3,1,22,2,464.3812,1
9053,1,11/09/22,12:29,random,3,1,23,3,434.1065,1
9053,1,11/09/22,12:29,random,3,1,24,4,439.6607,1
9053,1,11/09/22,12:29,random,3,1,25,5,420.0478,1
9053,1,11/09/22,12:29,random,3,1,26,6,467.2923,1
9053,1,11/09/22,12:29,random,3,1,27,7,530.8722,1
9053,1,11/09/22,12:29,random,3,1,28,8,394.1407,1
9053,1,11/09/22,12:29,random,3,1,29,9,533.6184,1
9053,1,11/09/22,12:29,random,3,1,30,10,326.9711,1
9053,1,11/09/22,12:29,random,4,1,31,1,443.4728,1
9053,1,11/09/22,12:29,random,4,1,32,2,593.9718,1
9053,1,11/09/22,12:29,random,4,1,33,3,501.8504,1
9053,1,11/09/22,12:29,random,4,1,34,4,359.0451,1
9053,1,11/09/22,12:29,random,4,1,35,5,611.6282,1
9053,1,11/09/22,12:29,random,4,1,36,6,400.0719,1
9053,1,11/09/22,12:29,random,4,1,37,7,381.245,1
9053,1,11/09/22,12:29,random,4,1,38,8,491.6875,1
9053,1,11/09/22,12:29,random,4,1,39,9,429.9299,1
9053,1,11/09/22,12:29,random,4,1,40,10,501.784,1
9053,1,11/09/22,12:29,random,5,1,41,1,410.008,1
9053,1,11/09/22,12:29,random,5,1,42,2,400.9837,1
9053,1,11/09/22,12:29,random,5,1,43,3,538.4354,1
9053,1,11/09/22,12:29,random,5,1,44,4,484.9384,1
9053,1,11/09/22,12:29,random,5,1,45,5,531.3192,1
9053,1,11/09/22,12:29,random,5,1,46,6,369.8025,1
9053,1,11/09/22,12:29,random,5,1,47,7,422.4826,1
9053,1,11/09/22,12:29,random,5,1,48,8,634.0966,1
9053,1,11/09/22,12:29,random,5,1,49,9,367.4077,0
9053,1,11/09/22,12:29,random,5,1,50,10,8.77350000001,0
9054,1,11/09/22,12:13,practice,0,1,1,1,1261.1189,1
9054,1,11/09/22,12:13,practice,0,1,2,2,550.2208,1
9054,1,11/09/22,12:13,practice,0,1,3,3,457.2818,1
9054,1,11/09/22,12:13,practice,0,1,4,4,642.9164,1
9054,1,11/09/22,12:13,practice,0,1,5,5,565.7097,1
9054,1,11/09/22,12:13,practice,0,1,6,6,516.3286,1
9054,1,11/09/22,12:13,practice,0,1,7,7,460.0909,1
9054,1,11/09/22,12:13,practice,0,1,8,8,403.3026,1
9054,1,11/09/22,12:13,random,1,1,1,1,555.6397,1
9054,1,11/09/22,12:13,random,1,1,2,2,381.0123,1
9054,1,11/09/22,12:13,random,1,1,3,3,363.2444,1
9054,1,11/09/22,12:13,random,1,1,4,4,389.3332,1
9054,1,11/09/22,12:13,random,1,1,5,5,604.9788,1
9054,1,11/09/22,12:13,random,1,1,6,6,411.4567,1
9054,1,11/09/22,12:13,random,1,1,7,7,449.7307,1
9054,1,11/09/22,12:13,random,1,1,8,8,458.7972,1
9054,1,11/09/22,12:13,random,1,1,9,9,358.554,1
9054,1,11/09/22,12:13,random,1,1,10,10,510.2091,1
9054,1,11/09/22,12:13,random,2,1,11,1,601.8473,1
9054,1,11/09/22,12:13,random,2,1,12,2,558.988,1
9054,1,11/09/22,12:13,random,2,1,13,3,447.587,1
9054,1,11/09/22,12:13,random,2,1,14,4,369.3747,1
9054,1,11/09/22,12:13,random,2,1,15,5,379.6587,1
9054,1,11/09/22,12:13,random,2,1,16,6,440.5595,1
9054,1,11/09/22,12:13,random,2,1,17,7,437.5336,1
9054,1,11/09/22,12:13,random,2,1,18,8,469.6134,1
9054,1,11/09/22,12:13,random,2,1,19,9,543.2313,1
9054,1,11/09/22,12:13,random,2,1,20,10,491.0096,1
9054,1,11/09/22,12:13,random,3,1,21,1,494.8871,1
9054,1,11/09/22,12:13,random,3,1,22,2,438.3019,1
9054,1,11/09/22,12:13,random,3,1,23,3,744.4853,1
9054,1,11/09/22,12:13,random,3,1,24,4,527.0734,1
9054,1,11/09/22,12:13,random,3,1,25,5,445.4681,1
9054,1,11/09/22,12:13,random,3,1,26,6,420.2684,1
9054,1,11/09/22,12:13,random,3,1,27,7,499.7508,1
9054,1,11/09/22,12:13,random,3,1,28,8,463.4981,1
9054,1,11/09/22,12:13,random,3,1,29,9,472.2068,1
9054,1,11/09/22,12:13,random,3,1,30,10,406.1427,1
9054,1,11/09/22,12:13,random,4,1,31,1,416.5382,1
9054,1,11/09/22,12:13,random,4,1,32,2,451.6828,1
9054,1,11/09/22,12:13,random,4,1,33,3,399.4774,1
9054,1,11/09/22,12:13,random,4,1,34,4,571.4284,1
9054,1,11/09/22,12:13,random,4,1,35,5,449.6497,1
9054,1,11/09/22,12:13,random,4,1,36,6,421.4661,1
9054,1,11/09/22,12:13,random,4,1,37,7,364.7987,1
9054,1,11/09/22,12:13,random,4,1,38,8,456.8672,1
9054,1,11/09/22,12:13,random,4,1,39,9,487.0688,1
9054,1,11/09/22,12:13,random,4,1,40,10,447.5727,0
9054,1,11/09/22,12:13,random,5,1,41,1,2.89920000001,0
9054,1,11/09/22,12:13,random,5,1,42,2,515.7124,1
9054,1,11/09/22,12:13,random,5,1,43,3,521.3171,1
9054,1,11/09/22,12:13,random,5,1,44,4,437.8573,1
9054,1,11/09/22,12:13,random,5,1,45,5,526.139,1
9054,1,11/09/22,12:13,random,5,1,46,6,636.3589,1
9054,1,11/09/22,12:13,random,5,1,47,7,825.0449,1
9054,1,11/09/22,12:13,random,5,1,48,8,588.6017,1
9054,1,11/09/22,12:13,random,5,1,49,9,618.1677,1
9054,1,11/09/22,12:13,random,5,1,50,10,526.6772,1
9055,1,11/09/22,15:13,practice,0,1,1,1,534.6021,1
9055,1,11/09/22,15:13,practice,0,1,2,2,414.4057,1
9055,1,11/09/22,15:13,practice,0,1,3,3,402.7123,1
9055,1,11/09/22,15:13,practice,0,1,4,4,404.9489,1
9055,1,11/09/22,15:13,practice,0,1,5,5,363.1416,1
9055,1,11/09/22,15:13,practice,0,1,6,6,377.8744,1
9055,1,11/09/22,15:13,practice,0,1,7,7,441.6902,1
9055,1,11/09/22,15:13,practice,0,1,8,8,354.4489,1
9055,1,11/09/22,15:13,random,1,1,1,1,352.5902,1
9055,1,11/09/22,15:13,random,1,1,2,2,336.0207,1
9055,1,11/09/22,15:13,random,1,1,3,3,350.2276,1
9055,1,11/09/22,15:13,random,1,1,4,4,404.1958,1
9055,1,11/09/22,15:13,random,1,1,5,5,296.9595,1
9055,1,11/09/22,15:13,random,1,1,6,6,425.4537,1
9055,1,11/09/22,15:13,random,1,1,7,7,391.5132,1
9055,1,11/09/22,15:13,random,1,1,8,8,388.9468,1
9055,1,11/09/22,15:13,random,1,1,9,9,342.8409,1
9055,1,11/09/22,15:13,random,1,1,10,10,408.636,1
9055,1,11/09/22,15:13,random,2,1,11,1,343.7472,1
9055,1,11/09/22,15:13,random,2,1,12,2,304.345,1
9055,1,11/09/22,15:13,random,2,1,13,3,351.3771,1
9055,1,11/09/22,15:13,random,2,1,14,4,315.3049,1
9055,1,11/09/22,15:13,random,2,1,15,5,402.4988,0
9055,1,11/09/22,15:13,random,2,1,16,6,5.00700000001,0
9055,1,11/09/22,15:13,random,2,1,17,7,461.4984,1
9055,1,11/09/22,15:13,random,2,1,18,8,447.7542,1
9055,1,11/09/22,15:13,random,2,1,19,9,497.8579,1
9055,1,11/09/22,15:13,random,2,1,20,10,380.3303,1
9055,1,11/09/22,15:13,random,3,1,21,1,351.6466,1
9055,1,11/09/22,15:13,random,3,1,22,2,311.8775,1
9055,1,11/09/22,15:13,random,3,1,23,3,469.9127,1
9055,1,11/09/22,15:13,random,3,1,24,4,447.3532,1
9055,1,11/09/22,15:13,random,3,1,25,5,523.3702,1
9055,1,11/09/22,15:13,random,3,1,26,6,537.2096,1
9055,1,11/09/22,15:13,random,3,1,27,7,387.3765,1
9055,1,11/09/22,15:13,random,3,1,28,8,576.1669,1
9055,1,11/09/22,15:13,random,3,1,29,9,510.5161,1
9055,1,11/09/22,15:13,random,3,1,30,10,453.6792,1
9055,1,11/09/22,15:13,random,4,1,31,1,411.5495,1
9055,1,11/09/22,15:13,random,4,1,32,2,397.8826,1
9055,1,11/09/22,15:13,random,4,1,33,3,444.583,1
9055,1,11/09/22,15:13,random,4,1,34,4,481.3552,1
9055,1,11/09/22,15:13,random,4,1,35,5,367.8578,1
9055,1,11/09/22,15:13,random,4,1,36,6,399.2098,1
9055,1,11/09/22,15:13,random,4,1,37,7,634.0495,1
9055,1,11/09/22,15:13,random,4,1,38,8,358.2945,1
9055,1,11/09/22,15:13,random,4,1,39,9,383.868,1
9055,1,11/09/22,15:13,random,4,1,40,10,416.8048,1
9055,1,11/09/22,15:13,random,5,1,41,1,447.4,1
9055,1,11/09/22,15:13,random,5,1,42,2,535.503,1
9055,1,11/09/22,15:13,random,5,1,43,3,368.0156,1
9055,1,11/09/22,15:13,random,5,1,44,4,542.0948,1
9055,1,11/09/22,15:13,random,5,1,45,5,482.3235,1
9055,1,11/09/22,15:13,random,5,1,46,6,445.5685,1
9055,1,11/09/22,15:13,random,5,1,47,7,402.9272,1
9055,1,11/09/22,15:13,random,5,1,48,8,476.3368,1
9055,1,11/09/22,15:13,random,5,1,49,9,471.9443,1
9055,1,11/09/22,15:13,random,5,1,50,10,383.8538,1
9056,1,11/09/22,15:13,practice,0,1,1,1,1579.9557,1
9056,1,11/09/22,15:13,practice,0,1,2,2,362.8691,1
9056,1,11/09/22,15:13,practice,0,1,3,3,402.0022,1
9056,1,11/09/22,15:13,practice,0,1,4,4,385.5783,1
9056,1,11/09/22,15:13,practice,0,1,5,5,340.2808,1
9056,1,11/09/22,15:13,practice,0,1,6,6,341.645,1
9056,1,11/09/22,15:13,practice,0,1,7,7,369.3867,1
9056,1,11/09/22,15:13,practice,0,1,8,8,387.1331,1
9056,1,11/09/22,15:13,random,1,1,1,1,501.2494,1
9056,1,11/09/22,15:13,random,1,1,2,2,363.3905,1
9056,1,11/09/22,15:13,random,1,1,3,3,350.6141,1
9056,1,11/09/22,15:13,random,1,1,4,4,369.6957,1
9056,1,11/09/22,15:13,random,1,1,5,5,368.7458,1
9056,1,11/09/22,15:13,random,1,1,6,6,377.9356,1
9056,1,11/09/22,15:13,random,1,1,7,7,410.0017,1
9056,1,11/09/22,15:13,random,1,1,8,8,345.326,1
9056,1,11/09/22,15:13,random,1,1,9,9,379.9425,1
9056,1,11/09/22,15:13,random,1,1,10,10,372.6079,1
9056,1,11/09/22,15:13,random,2,1,11,1,366.4407,1
9056,1,11/09/22,15:13,random,2,1,12,2,438.2026,1
9056,1,11/09/22,15:13,random,2,1,13,3,357.1126,0
9056,1,11/09/22,15:13,random,2,1,14,4,4.67899999999,0
9056,1,11/09/22,15:13,random,2,1,15,5,372.463,1
9056,1,11/09/22,15:13,random,2,1,16,6,398.4801,1
9056,1,11/09/22,15:13,random,2,1,17,7,345.5168,1
9056,1,11/09/22,15:13,random,2,1,18,8,391.1355,1
9056,1,11/09/22,15:13,random,2,1,19,9,363.5971,1
9056,1,11/09/22,15:13,random,2,1,20,10,382.2696,1
9056,1,11/09/22,15:13,random,3,1,21,1,344.4693,1
9056,1,11/09/22,15:13,random,3,1,22,2,361.0906,1
9056,1,11/09/22,15:13,random,3,1,23,3,339.4127,1
9056,1,11/09/22,15:13,random,3,1,24,4,516.3123,1
9056,1,11/09/22,15:13,random,3,1,25,5,355.6684,1
9056,1,11/09/22,15:13,random,3,1,26,6,333.1406,1
9056,1,11/09/22,15:13,random,3,1,27,7,364.4327,1
9056,1,11/09/22,15:13,random,3,1,28,8,347.6403,1
9056,1,11/09/22,15:13,random,3,1,29,9,353.8482,1
9056,1,11/09/22,15:13,random,3,1,30,10,340.9346,1
9056,1,11/09/22,15:13,random,4,1,31,1,350.7178,1
9056,1,11/09/22,15:13,random,4,1,32,2,356.8617,1
9056,1,11/09/22,15:13,random,4,1,33,3,340.6315,1
9056,1,11/09/22,15:13,random,4,1,34,4,404.8762,1
9056,1,11/09/22,15:13,random,4,1,35,5,502.2343,1
9056,1,11/09/22,15:13,random,4,1,36,6,372.0084,1
9056,1,11/09/22,15:13,random,4,1,37,7,344.007,1
9056,1,11/09/22,15:13,random,4,1,38,8,373.1566,1
9056,1,11/09/22,15:13,random,4,1,39,9,378.925,1
9056,1,11/09/22,15:13,random,4,1,40,10,328.3668,1
9056,1,11/09/22,15:13,random,5,1,41,1,341.2822,1
9056,1,11/09/22,15:13,random,5,1,42,2,303.9974,0
9056,1,11/09/22,15:13,random,5,1,43,3,367.0493,1
9056,1,11/09/22,15:13,random,5,1,44,4,362.2861,1
9056,1,11/09/22,15:13,random,5,1,45,5,400.4918,1
9056,1,11/09/22,15:13,random,5,1,46,6,391.6562,1
9056,1,11/09/22,15:13,random,5,1,47,7,386.1929,1
9056,1,11/09/22,15:13,random,5,1,48,8,401.8042,1
9056,1,11/09/22,15:13,random,5,1,49,9,330.7754,1
9056,1,11/09/22,15:13,random,5,1,50,10,400.3682,1
9057,1,11/09/22,15:14,practice,0,1,1,1,541.2749,1
9057,1,11/09/22,15:14,practice,0,1,2,2,439.2416,1
9057,1,11/09/22,15:14,practice,0,1,3,3,316.3908,1
9057,1,11/09/22,15:14,practice,0,1,4,4,419.3558,1
9057,1,11/09/22,15:14,practice,0,1,5,5,437.3259,1
9057,1,11/09/22,15:14,practice,0,1,6,6,531.9994,1
9057,1,11/09/22,15:14,practice,0,1,7,7,332.446,0
9057,1,11/09/22,15:14,practice,0,1,8,8,0.1826,0
9057,1,11/09/22,15:14,random,1,1,1,1,458.7701,1
9057,1,11/09/22,15:14,random,1,1,2,2,421.0323,1
9057,1,11/09/22,15:14,random,1,1,3,3,342.2374,1
9057,1,11/09/22,15:14,random,1,1,4,4,358.6551,1
9057,1,11/09/22,15:14,random,1,1,5,5,305.2422,1
9057,1,11/09/22,15:14,random,1,1,6,6,425.1451,1
9057,1,11/09/22,15:14,random,1,1,7,7,414.8754,1
9057,1,11/09/22,15:14,random,1,1,8,8,429.6868,1
9057,1,11/09/22,15:14,random,1,1,9,9,416.0315,1
9057,1,11/09/22,15:14,random,1,1,10,10,411.8509,1
9057,1,11/09/22,15:14,random,2,1,11,1,364.1701,1
9057,1,11/09/22,15:14,random,2,1,12,2,348.2288,1
9057,1,11/09/22,15:14,random,2,1,13,3,335.5049,1
9057,1,11/09/22,15:14,random,2,1,14,4,332.4602,1
9057,1,11/09/22,15:14,random,2,1,15,5,305.5614,1
9057,1,11/09/22,15:14,random,2,1,16,6,355.0578,1
9057,1,11/09/22,15:14,random,2,1,17,7,329.9165,1
9057,1,11/09/22,15:14,random,2,1,18,8,473.1032,1
9057,1,11/09/22,15:14,random,2,1,19,9,347.8197,1
9057,1,11/09/22,15:14,random,2,1,20,10,364.8137,1
9057,1,11/09/22,15:14,random,3,1,21,1,356.2067,0
9057,1,11/09/22,15:14,random,3,1,22,2,4.30679999999,0
9057,1,11/09/22,15:14,random,3,1,23,3,400.8908,1
9057,1,11/09/22,15:14,random,3,1,24,4,333.3726,1
9057,1,11/09/22,15:14,random,3,1,25,5,389.435,1
9057,1,11/09/22,15:14,random,3,1,26,6,392.5711,1
9057,1,11/09/22,15:14,random,3,1,27,7,390.0381,1
9057,1,11/09/22,15:14,random,3,1,28,8,339.0709,1
9057,1,11/09/22,15:14,random,3,1,29,9,360.04880000000003,1
9057,1,11/09/22,15:14,random,3,1,30,10,369.097,1
9057,1,11/09/22,15:14,random,4,1,31,1,390.0948,1
9057,1,11/09/22,15:14,random,4,1,32,2,427.1539,1
9057,1,11/09/22,15:14,random,4,1,33,3,447.3215,1
9057,1,11/09/22,15:14,random,4,1,34,4,393.8948,1
9057,1,11/09/22,15:14,random,4,1,35,5,347.738,1
9057,1,11/09/22,15:14,random,4,1,36,6,394.7948,1
9057,1,11/09/22,15:14,random,4,1,37,7,453.2941,1
9057,1,11/09/22,15:14,random,4,1,38,8,399.2055,1
9057,1,11/09/22,15:14,random,4,1,39,9,497.2501,0
9057,1,11/09/22,15:14,random,4,1,40,10,6.5748,0
9057,1,11/09/22,15:14,random,5,1,41,1,422.3223,1
