subject,session,date,time,block,trial,string,match,rt,acc,target_length,total_correct
NA,1,11/08/22,10:02,1,19,SKY_____SCY,nonmatch,760.4538,1,3,16
NA,1,11/08/22,10:02,1,20,RKTDCM_____RKTDCM,match,1274.0606,1,6,17
NA,1,11/08/22,10:02,2,1,THKBYZ_____THKBYZ,match,1448.8211,1,2,18
NA,1,11/08/22,10:02,2,2,FSZKNYGTC_____FSZKNYGTC,match,1169.9059,1,2,19
NA,1,11/08/22,10:02,2,3,RJTBYL_____RJTBYL,match,3.9626,0,2,19
NA,1,11/08/22,10:02,2,4,CGJXKS_____CGJXHS,nonmatch,1632.9572,1,2,20
NA,1,11/08/22,10:02,2,5,MXK_____GXK,nonmatch,1047.0165,1,2,21
NA,1,11/08/22,10:02,2,6,PVCMWG_____PVCMWG,match,897.0088,1,2,22
NA,1,11/08/22,10:02,2,7,YQZBXGPMZ_____YQZBXGHMZ,nonmatch,1557.3986,0,2,22
NA,1,11/08/22,10:02,2,8,KMX_____KMX,match,838.093,1,2,23
NA,1,11/08/22,10:02,2,9,VYGLHS_____VNGLHS,nonmatch,911.7184,0,2,23
NA,1,11/08/22,10:02,2,10,LYRHZT_____LYRHZT,match,1193.6593,1,2,24
NA,1,11/08/22,10:02,2,11,CTBWGZNRL_____CTBDGZNRL,nonmatch,807.4834,1,2,25
NA,1,11/08/22,10:02,2,12,KSDPVF_____KSDPVF,match,959.1878,0,2,25
NA,1,11/08/22,10:02,2,13,KFS_____BFS,nonmatch,846.471,1,2,26
NA,1,11/08/22,10:02,2,14,GVXRYM_____GVBRYM,nonmatch,1566.1737,1,2,27
NA,1,11/08/22,10:02,2,15,DJCLVPNWT_____DJCLVPNWT,match,1453.5861,0,2,27
NA,1,11/08/22,10:02,2,16,JHWVDKXSQ_____JHWVDKXSQ,match,1294.8764,0,2,27
NA,1,11/08/22,10:02,2,17,NJH_____NJH,match,895.1722,1,2,28
NA,1,11/08/22,10:02,2,18,GCFPNX_____GCFPNX,match,1570.3892,1,2,29
NA,1,11/08/22,10:02,2,19,JQZ_____JQY,nonmatch,737.6628,0,2,29
NA,1,11/08/22,10:02,2,20,ZKV_____ZCV,nonmatch,962.3602,1,2,30
0,1,01/29/24,10:46,0,1,WLDHY_____WLBHY,nonmatch,1359.8557,1,5,NA
0,1,01/29/24,10:46,0,2,YXC_____HXC,nonmatch,1002.323,1,3,NA
0,1,01/29/24,10:46,0,3,GBMNH_____GBMNH,match,978.7241,1,5,NA
0,1,01/29/24,10:46,0,4,MZP_____MZP,match,680.6272,0,3,NA
0,1,01/29/24,10:46,0,5,PHCMNYW_____PHCMNYW,match,1915.2185,0,7,NA
0,1,01/29/24,10:46,0,6,SNCYHDL_____SPCYHDL,nonmatch,1316.1385,0,7,NA
0,1,01/29/24,10:46,1,1,FMLZRBGKH_____FMJZRBGKH,nonmatch,1011.99,0,9,0
0,1,01/29/24,10:46,1,2,DWR_____DWR,match,355.395,1,3,1
0,1,01/29/24,10:46,1,3,CGPWZS_____CGPWZY,nonmatch,529.9162,0,6,1
0,1,01/29/24,10:46,1,4,MYSRGTHBV_____MYSRGTHBV,match,367.3649,1,9,2
0,1,01/29/24,10:46,1,5,TWJDNRBFH_____MWJDNRBFH,nonmatch,326.6046,0,9,2
0,1,01/29/24,10:46,1,6,HLR_____HLR,match,336.9071,1,3,3
0,1,01/29/24,10:46,1,7,RVBYSCDXF_____RVBYSCDKF,nonmatch,329.2251,0,9,3
0,1,01/29/24,10:46,1,8,ZFT_____ZBT,nonmatch,262.2148,0,3,3
0,1,01/29/24,10:46,1,9,JZMCBVNPT_____JZMCBVNPT,match,254.2521,1,9,4
0,1,01/29/24,10:46,1,10,KFT_____KFP,nonmatch,304.2437,0,3,4
0,1,01/29/24,10:46,1,11,XVC_____JVC,nonmatch,269.9845,0,3,4
0,1,01/29/24,10:46,1,12,NGJ_____NGY,nonmatch,208.8793,0,3,4
0,1,01/29/24,10:46,1,13,CWMVLRQTP_____CWMVXRQTP,nonmatch,255.6047,0,9,4
0,1,01/29/24,10:46,1,14,XGRZDN_____HGRZDN,nonmatch,241.9847,0,6,4
0,1,01/29/24,10:46,1,15,DWJVZHBFC_____DWJVZHBFC,match,168.0807,1,9,5
0,1,01/29/24,10:46,1,16,CZJWPG_____CZJWPG,match,236.3001,1,6,6
0,1,01/29/24,10:46,1,17,GYDBCJ_____GYNBCJ,nonmatch,148.4584,0,6,6
0,1,01/29/24,10:46,1,18,QFNDSY_____QFTDSY,nonmatch,119.8677,0,6,6
0,1,01/29/24,10:46,1,19,SJZHDC_____SJZHDC,match,211.9154,1,6,7
0,1,01/29/24,10:46,1,20,KSGHFQLYW_____KSGHFQLYW,match,123.7841,1,9,8
0,1,01/29/24,10:46,1,21,XWJSMR_____XWJSMR,match,182.0755,1,6,9
0,1,01/29/24,10:46,1,22,FKGZMSWPX_____FKGZMSWPX,match,180.9043,1,9,10
0,1,01/29/24,10:46,1,23,YVFNWM_____YVFNWM,match,162.1682,1,6,11
0,1,01/29/24,10:46,1,24,ZPBHWKVFY_____ZPBHWKVFY,match,73.7542,1,9,12
0,1,01/29/24,10:46,1,25,QDPVKTGHF_____QDPVKTGHY,nonmatch,172.1409,0,9,12
0,1,01/29/24,10:46,1,26,MBW_____MBW,match,69.4203,1,3,13
0,1,01/29/24,10:46,1,27,BGJWQS_____BGJWQS,match,111.8308,1,6,14
0,1,01/29/24,10:46,1,28,RKTDCM_____RKTDCM,match,136.923,1,6,15
0,1,01/29/24,10:46,1,29,TKFNQX_____MKFNQX,nonmatch,118.7182,0,6,15
0,1,01/29/24,10:46,1,30,QLZ_____JLZ,nonmatch,73.8651,0,3,15
0,1,01/29/24,10:46,1,31,YTPZFL_____YTPZFL,match,107.1969,1,6,16
0,1,01/29/24,10:46,1,32,LXGJDMRTN_____LXGJDMRTN,match,117.3118,1,9,17
0,1,01/29/24,10:46,1,33,ZHJPDMNLG_____ZHJPDMNLG,match,280.4076,1,9,18
0,1,01/29/24,10:46,1,34,SKY_____SCY,nonmatch,257.7137,0,3,18
0,1,01/29/24,10:46,1,35,HQTZRYSVB_____HQTZRYDVB,nonmatch,226.2057,0,9,18
0,1,01/29/24,10:46,1,36,VXNMPKDQH_____VXNMPZDQH,nonmatch,206.966,0,9,18
0,1,01/29/24,10:46,1,37,MVDRXW_____MVDRKW,nonmatch,175.2333,0,6,18
0,1,01/29/24,10:46,1,38,TBFSPX_____TMFSPX,nonmatch,104.0029,0,6,18
0,1,01/29/24,10:46,1,39,WTL_____WTL,match,221.2494,1,3,19
0,1,01/29/24,10:46,1,40,NHX_____NHX,match,147.8705,1,3,20
0,1,01/29/24,10:46,1,41,YTKXLH_____YTKXLH,match,243.5485,1,6,21
0,1,01/29/24,10:46,2,1,PVCMWG_____PVCMWG,match,1185.0775,1,2,22
0,1,01/29/24,10:46,2,2,LYRHZT_____LYRHZT,match,348.3282,1,2,23
0,1,01/29/24,10:46,2,3,JHWVDKXSQ_____JHWVDKXSQ,match,6.79119999999,1,2,24
0,1,01/29/24,10:46,2,4,SZRVPMTJH_____SZYVPMTJH,nonmatch,15.8771,0,2,24
0,1,01/29/24,10:46,2,5,GVXRYM_____GVBRYM,nonmatch,455.2553,0,2,24
0,1,01/29/24,10:46,2,6,FSZKNYGTC_____FSZKNYGTC,match,111.5917,1,2,25
0,1,01/29/24,10:46,2,7,THKBYZ_____THKBYZ,match,140.0261,1,2,26
0,1,01/29/24,10:46,2,8,RKFPTB_____RKFSTB,nonmatch,138.7016,0,2,26
0,1,01/29/24,10:46,2,9,TWHRJC_____TDHRJC,nonmatch,121.6122,0,2,26
0,1,01/29/24,10:46,2,10,CYK_____CYK,match,114.5929,1,2,27
0,1,01/29/24,10:46,2,11,KMX_____KMX,match,33.6861,1,2,28
0,1,01/29/24,10:46,2,12,MXK_____GXK,nonmatch,221.3013,0,2,28
0,1,01/29/24,10:46,2,13,YHRFBGMZX_____YHRFBGMZX,match,193.3085,1,2,29
0,1,01/29/24,10:46,2,14,VYGLHS_____VNGLHS,nonmatch,135.4263,0,2,29
0,1,01/29/24,10:46,2,15,JHPZQXNDY_____JHPZQLNDY,nonmatch,136.6702,0,2,29
0,1,01/29/24,10:46,2,16,ZFN_____ZFN,match,123.051,1,2,30
0,1,01/29/24,10:46,2,17,JRL_____JRL,match,150.4725,1,2,31
0,1,01/29/24,10:46,2,18,RJTBYL_____RJTBYL,match,233.8356,1,2,32
0,1,01/29/24,10:46,2,19,DJCLVPNWT_____DJCLVPNWT,match,88.5814,1,2,33
0,1,01/29/24,10:46,2,20,YQZBXGPMZ_____YQZBXGHMZ,nonmatch,72.9547,0,2,33
0,1,01/29/24,10:46,2,21,RXS_____RXP,nonmatch,73.2858,0,2,33
0,1,01/29/24,10:46,2,22,PYR_____PYR,match,151.6968,1,2,34
0,1,01/29/24,10:46,2,23,LCPQSD_____LCPQSD,match,86.2241,1,2,35
0,1,01/29/24,10:46,2,24,WNZ_____WNZ,match,218.8115,1,2,36
0,1,01/29/24,10:46,2,25,ZKV_____ZCV,nonmatch,96.0074,0,2,36
0,1,01/29/24,10:46,2,26,CTBWGZNRL_____CTBDGZNRL,nonmatch,254.9184,0,2,36
0,1,01/29/24,10:46,2,27,FRZGQT_____FRZGQL,nonmatch,162.4621,0,2,36
0,1,01/29/24,10:46,2,28,KFS_____BFS,nonmatch,286.3062,0,2,36
0,1,01/29/24,10:46,2,29,MLCGJVQTN_____MLCGSVQTN,nonmatch,312.3643,0,2,36
0,1,01/29/24,10:46,2,30,MPD_____MND,nonmatch,255.2465,0,2,36
0,1,01/29/24,10:46,2,31,YMP_____YMP,match,274.3574,1,2,37
0,1,01/29/24,10:46,2,32,ZDRQKMPZH_____ZJRQKMPZH,nonmatch,247.205,0,2,37
0,1,01/29/24,10:46,2,33,FHVGJPKWY_____FHVGJPKWN,nonmatch,339.4479,0,2,37
0,1,01/29/24,10:46,2,34,CQPSTVWKY_____CQPSTVWNY,nonmatch,238.2339,0,2,37
0,1,01/29/24,10:46,2,35,VHGSPQ_____LHGSPQ,nonmatch,227.5531,0,2,37
0,1,01/29/24,10:46,2,36,DWJLPV_____DWJMPV,nonmatch,139.0386,0,2,37
0,1,01/29/24,10:46,2,37,WDTPZBRJM_____WDTPZBRJM,match,246.1143,1,2,38
0,1,01/29/24,10:46,2,38,NTMCHYFWD_____NTMCHYFWD,match,161.6952,1,2,39
0,1,01/29/24,10:46,2,39,YJZTHQ_____YJZTHQ,match,242.9259,1,2,40
0,1,01/29/24,10:46,2,40,TPCHKG_____TPCHKG,match,191.0868,1,2,41
0,1,01/29/24,10:46,2,41,JQZ_____JQY,nonmatch,133.9318,0,2,41
0,1,01/29/24,10:46,2,42,QDK_____QDK,match,279.9622,1,2,42
0,1,01/29/24,10:46,2,43,NJH_____NJH,match,229.2067,1,2,43
0,1,05/18/23,10:13,0,1,GBMNH_____GBMNH,match,1231.4276,1,5,NA
0,1,05/18/23,10:13,0,2,PHCMNYW_____PHCMNYW,match,1504.6877,1,7,NA
0,1,05/18/23,10:13,0,3,MZP_____MZP,match,992.2149,1,3,NA
0,1,05/18/23,10:13,0,4,SNCYHDL_____SPCYHDL,nonmatch,1112.0005,0,7,NA
0,1,05/18/23,10:13,0,5,YXC_____HXC,nonmatch,1135.2,1,3,NA
0,1,05/18/23,10:13,0,6,WLDHY_____WLBHY,nonmatch,1214.3506,1,5,NA
0,1,05/18/23,10:13,1,1,WTL_____WTL,match,1509.1533,1,3,1
0,1,05/18/23,10:13,1,2,MBW_____MBW,match,862.4142,1,3,2
0,1,05/18/23,10:13,1,3,QFNDSY_____QFTDSY,nonmatch,1177.9798,1,6,3
0,1,05/18/23,10:13,1,4,RCT_____RCT,match,817.1888,1,3,4
0,1,05/18/23,10:13,1,5,BGJWQS_____BGJWQS,match,1272.9857,1,6,5
0,1,05/18/23,10:13,1,6,ZFT_____ZBT,nonmatch,1036.796,1,3,6
0,1,05/18/23,10:13,1,7,ZPBHWKVFY_____ZPBHWKVFY,match,2554.9547,1,9,7
0,1,05/18/23,10:13,1,8,BCPJWM_____BCPYWM,nonmatch,1502.0158,0,6,7
0,1,05/18/23,10:13,1,9,HQTZRYSVB_____HQTZRYDVB,nonmatch,2400.5489,1,9,8
0,1,05/18/23,10:13,1,10,DWJVZHBFC_____DWJVZHBFC,match,4081.6947,1,9,9
0,1,05/18/23,10:13,1,11,YVFNWM_____YVFNWM,match,2160.7896,1,6,10
0,1,05/18/23,10:13,1,12,YPWXLN_____YPWXLN,match,1578.3475,1,6,11
0,1,05/18/23,10:13,1,13,QDPVKTGHF_____QDPVKTGHY,nonmatch,2665.8551,1,9,12
0,1,05/18/23,10:13,1,14,YTKXLH_____YTKXLH,match,2787.8105,1,6,13
0,1,05/18/23,10:13,2,1,FSZKNYGTC_____FSZKNYGTC,match,3084.1381,1,2,14
0,1,05/18/23,10:13,2,2,JHWVDKXSQ_____JHWVDKXSQ,match,2144.3577,1,2,15
0,1,05/18/23,10:13,2,3,TPCHKG_____TPCHKG,match,2133.3681,1,2,16
0,1,05/18/23,10:13,2,4,YJZTHQ_____YJZTHQ,match,1828.603,1,2,17
0,1,05/18/23,10:13,2,5,GCFPNX_____GCFPNX,match,1678.9349,0,2,17
0,1,05/18/23,10:13,2,6,MPD_____MND,nonmatch,1293.2855,1,2,18
0,1,05/18/23,10:13,2,7,CQPSTVWKY_____CQPSTVWNY,nonmatch,2609.1288,1,2,19
0,1,05/18/23,10:13,2,8,WDTPZBRJM_____WDTPZBRJM,match,2827.8278,1,2,20
0,1,05/18/23,10:13,2,9,FHVGJPKWY_____FHVGJPKWN,nonmatch,2743.5567,1,2,21
0,1,05/18/23,10:13,2,10,PYR_____PYR,match,1000.7008,1,2,22
0,1,05/18/23,10:13,2,11,HVC_____LVC,nonmatch,883.5541,1,2,23
0,1,05/18/23,10:13,2,12,CWFHXGMRD_____NWFHXGMRD,nonmatch,5538.5518,1,2,24
0,1,05/18/23,10:13,2,13,KFS_____BFS,nonmatch,1126.179,1,2,25
9001,1,10/10/22,10:09,0,1,PHCMNYW_____PHCMNYW,match,9789.8386,0,7,NA
9001,1,10/10/22,10:09,0,2,WLDHY_____WLBHY,nonmatch,4052.1937,0,5,NA
9001,1,10/10/22,10:09,0,3,YXC_____HXC,nonmatch,3546.7104,1,3,NA
9001,1,10/10/22,10:09,0,4,MZP_____MZP,match,4383.1205,1,3,NA
9001,1,10/10/22,10:09,0,5,GBMNH_____GBMNH,match,2088.1446,1,5,NA
9001,1,10/10/22,10:09,0,6,SNCYHDL_____SPCYHDL,nonmatch,2379.7115,1,7,NA
9001,1,10/10/22,10:09,1,1,NPQ_____NPQ,match,1283.5619,1,3,1
9001,1,10/10/22,10:09,1,2,CGPWZS_____CGPWZY,nonmatch,1622.1053,1,6,2
9001,1,10/10/22,10:09,1,3,MBW_____MBW,match,1045.2766,1,3,3
9001,1,10/10/22,10:09,1,4,TWJDNRBFH_____MWJDNRBFH,nonmatch,3367.1882,0,9,3
9001,1,10/10/22,10:09,1,5,WDQ_____NDQ,nonmatch,1355.9685,1,3,4
9001,1,10/10/22,10:09,1,6,RKTDCM_____RKTDCM,match,2429.8811,1,6,5
9001,1,10/10/22,10:09,1,7,DNT_____DPT,nonmatch,1167.5978,1,3,6
9001,1,10/10/22,10:09,1,8,CZJWPG_____CZJWPG,match,2104.602,1,6,7
9001,1,10/10/22,10:09,1,9,TBFSPX_____TMFSPX,nonmatch,1502.7708,1,6,8
9001,1,10/10/22,10:09,1,10,ZHJPDMNLG_____ZHJPDMNLG,match,2785.3225,1,9,9
9001,1,10/10/22,10:09,1,11,FMLZRBGKH_____FMJZRBGKH,nonmatch,1559.6124,1,9,10
9001,1,10/10/22,10:09,1,12,SJZHDC_____SJZHDC,match,2256.8605,1,6,11
9001,1,10/10/22,10:09,1,13,FJM_____FJM,match,1097.0539,1,3,12
9001,1,10/10/22,10:09,1,14,JZMCBVNPT_____JZMCBVNPT,match,2702.5139,1,9,13
9001,1,10/10/22,10:09,2,1,RXS_____RXP,nonmatch,1270.8519,1,2,14
9001,1,10/10/22,10:09,2,2,KSDPVF_____KSDPVF,match,1473.6244,1,2,15
9001,1,10/10/22,10:09,2,3,RKFPTB_____RKFSTB,nonmatch,1742.8656,0,2,15
9001,1,10/10/22,10:09,2,4,YQZBXGPMZ_____YQZBXGHMZ,nonmatch,1483.0661,0,2,15
9001,1,10/10/22,10:09,2,5,RJTBYL_____RJTBYL,match,1659.4706,1,2,16
9001,1,10/10/22,10:09,2,6,MLCGJVQTN_____MLCGSVQTN,nonmatch,2449.6803,1,2,17
9001,1,10/10/22,10:09,2,7,THKBYZ_____THKBYZ,match,1614.5656,1,2,18
9001,1,10/10/22,10:09,2,8,YHRFBGMZX_____YHRFBGMZX,match,2286.0618,1,2,19
9001,1,10/10/22,10:09,2,9,QDK_____QDK,match,880.4434,1,2,20
9001,1,10/10/22,10:09,2,10,GVXRYM_____GVBRYM,nonmatch,1509.1109,1,2,21
9001,1,10/10/22,10:09,2,11,NTMCHYFWD_____NTMCHYFWD,match,2407.5744,1,2,22
9001,1,10/10/22,10:09,2,12,CYK_____CYK,match,1067.6717,1,2,23
9001,1,10/10/22,10:09,2,13,CWFHXGMRD_____NWFHXGMRD,nonmatch,1410.0349,1,2,24
9001,1,10/10/22,10:09,2,14,LCPQSD_____LCPQSD,match,2104.9263,1,2,25
9001,1,10/10/22,10:09,2,15,CTBWGZNRL_____CTBDGZNRL,nonmatch,1877.9868,1,2,26
9002,1,10/10/22,10:09,0,1,WLDHY_____WLBHY,nonmatch,1465.5959,0,5,NA
9002,1,10/10/22,10:09,0,2,SNCYHDL_____SPCYHDL,nonmatch,2111.2042,1,7,NA
9002,1,10/10/22,10:09,0,3,GBMNH_____GBMNH,match,2191.4898,1,5,NA
9002,1,10/10/22,10:09,0,4,MZP_____MZP,match,956.9199,1,3,NA
9002,1,10/10/22,10:09,0,5,YXC_____HXC,nonmatch,974.7236,1,3,NA
9002,1,10/10/22,10:09,0,6,PHCMNYW_____PHCMNYW,match,1807.5909,1,7,NA
9002,1,10/10/22,10:09,1,1,FMLZRBGKH_____FMJZRBGKH,nonmatch,2857.8047,0,9,0
9002,1,10/10/22,10:09,1,2,LBM_____LBV,nonmatch,1090.9639,1,3,1
9002,1,10/10/22,10:09,1,3,NHX_____NHX,match,936.908,1,3,2
9002,1,10/10/22,10:09,1,4,WTL_____WTL,match,817.6602,1,3,3
9002,1,10/10/22,10:09,1,5,XVC_____JVC,nonmatch,724.1517,1,3,4
9002,1,10/10/22,10:09,1,6,DWR_____DWR,match,870.0291,1,3,5
9002,1,10/10/22,10:09,1,7,LXGJDMRTN_____LXGJDMRTN,match,1754.3046,1,9,6
9002,1,10/10/22,10:09,1,8,RJCDYTLKQ_____RJCDYTLKQ,match,1798.9234,1,9,7
9002,1,10/10/22,10:09,1,9,ZFT_____ZBT,nonmatch,991.247,1,3,8
9002,1,10/10/22,10:09,1,10,BCPJWM_____BCPYWM,nonmatch,1101.2908,0,6,8
9002,1,10/10/22,10:09,1,11,CZJWPG_____CZJWPG,match,1578.3573,1,6,9
9002,1,10/10/22,10:09,1,12,KSGHFQLYW_____KSGHFQLYW,match,2307.9747,1,9,10
9002,1,10/10/22,10:09,1,13,VXNMPKDQH_____VXNMPZDQH,nonmatch,1862.5003,1,9,11
9002,1,10/10/22,10:09,1,14,YVFNWM_____YVFNWM,match,2189.2261,1,6,12
9002,1,10/10/22,10:09,1,15,DWJVZHBFC_____DWJVZHBFC,match,2631.9918,1,9,13
9002,1,10/10/22,10:09,1,16,TBFSPX_____TMFSPX,nonmatch,1315.5221,1,6,14
9002,1,10/10/22,10:09,2,1,VYGLHS_____VNGLHS,nonmatch,1171.2539,1,2,15
9002,1,10/10/22,10:09,2,2,LYRHZT_____LYRHZT,match,1227.0856,1,2,16
9002,1,10/10/22,10:09,2,3,RKFPTB_____RKFSTB,nonmatch,1654.1438,1,2,17
9002,1,10/10/22,10:09,2,4,JFYPGNSBL_____JFYPGNSBL,match,1868.4231,1,2,18
9002,1,10/10/22,10:09,2,5,SZRVPMTJH_____SZYVPMTJH,nonmatch,1336.7408,1,2,19
9002,1,10/10/22,10:09,2,6,CTBWGZNRL_____CTBDGZNRL,nonmatch,1821.529,1,2,20
9002,1,10/10/22,10:09,2,7,RXS_____RXP,nonmatch,1281.162,1,2,21
9002,1,10/10/22,10:09,2,8,JHWVDKXSQ_____JHWVDKXSQ,match,2481.5156,1,2,22
9002,1,10/10/22,10:09,2,9,JHPZQXNDY_____JHPZQLNDY,nonmatch,2837.7433,1,2,23
9002,1,10/10/22,10:09,2,10,MPD_____MND,nonmatch,1243.8627,1,2,24
9002,1,10/10/22,10:09,2,11,ZFN_____ZFN,match,832.9967,1,2,25
9002,1,10/10/22,10:09,2,12,TPCHKG_____TPCHKG,match,1483.3778,1,2,26
9002,1,10/10/22,10:09,2,13,PYR_____PYR,match,891.8919,1,2,27
9002,1,10/10/22,10:09,2,14,FVN_____FVY,nonmatch,932.157,1,2,28
9002,1,10/10/22,10:09,2,15,GVXRYM_____GVBRYM,nonmatch,1221.6582,1,2,29
9002,1,10/10/22,10:09,2,16,YMP_____YMP,match,955.4774,1,2,30
9003,1,10/10/22,11:03,0,1,GBMNH_____GBMNH,match,2366.3916,1,5,NA
9003,1,10/10/22,11:03,0,2,WLDHY_____WLBHY,nonmatch,1562.1274,1,5,NA
9003,1,10/10/22,11:03,0,3,YXC_____HXC,nonmatch,1037.6787,1,3,NA
9003,1,10/10/22,11:03,0,4,SNCYHDL_____SPCYHDL,nonmatch,1244.4651,1,7,NA
9003,1,10/10/22,11:03,0,5,MZP_____MZP,match,918.7828,1,3,NA
9003,1,10/10/22,11:03,0,6,PHCMNYW_____PHCMNYW,match,1197.9229,1,7,NA
9003,1,10/10/22,11:03,1,1,CFRSGBWTK_____CFRMGBWTK,nonmatch,1785.9546,0,9,0
9003,1,10/10/22,11:03,1,2,WTL_____WTL,match,903.9728,1,3,1
9003,1,10/10/22,11:03,1,3,CWMVLRQTP_____CWMVXRQTP,nonmatch,2529.0452,1,9,2
9003,1,10/10/22,11:03,1,4,DNT_____DPT,nonmatch,1000.361,1,3,3
9003,1,10/10/22,11:03,1,5,CZJWPG_____CZJWPG,match,1546.9541,1,6,4
9003,1,10/10/22,11:03,1,6,JZMCBVNPT_____JZMCBVNPT,match,3594.8269,1,9,5
9003,1,10/10/22,11:03,1,7,BGJWQS_____BGJWQS,match,2220.3017,1,6,6
9003,1,10/10/22,11:03,1,8,ZPBHWKVFY_____ZPBHWKVFY,match,4970.678,1,9,7
9003,1,10/10/22,11:03,1,9,XVC_____JVC,nonmatch,922.3987,1,3,8
9003,1,10/10/22,11:03,1,10,XWJSMR_____XWJSMR,match,2076.8591,1,6,9
9003,1,10/10/22,11:03,1,11,SJZHDC_____SJZHDC,match,1289.0111,1,6,10
9003,1,10/10/22,11:03,1,12,YPWXLN_____YPWXLN,match,2340.2137,1,6,11
9003,1,10/10/22,11:03,1,13,NHX_____NHX,match,910.5271,1,3,12
9003,1,10/10/22,11:03,2,1,GVXRYM_____GVBRYM,nonmatch,1468.3629,1,2,13
9003,1,10/10/22,11:03,2,2,SZRVPMTJH_____SZYVPMTJH,nonmatch,4590.3744,0,2,13
9003,1,10/10/22,11:03,2,3,HVC_____LVC,nonmatch,909.2665,1,2,14
9003,1,10/10/22,11:03,2,4,CYK_____CYK,match,884.8959,1,2,15
9003,1,10/10/22,11:03,2,5,WNZ_____WNZ,match,724.8636,1,2,16
9003,1,10/10/22,11:03,2,6,KMX_____KMX,match,789.502,1,2,17
9003,1,10/10/22,11:03,2,7,YQZBXGPMZ_____YQZBXGHMZ,nonmatch,6136.7508,1,2,18
9003,1,10/10/22,11:03,2,8,THKBYZ_____THKBYZ,match,1855.7612,1,2,19
9003,1,10/10/22,11:03,2,9,RJTBYL_____RJTBYL,match,2081.4589,1,2,20
9003,1,10/10/22,11:03,2,10,CTBWGZNRL_____CTBDGZNRL,nonmatch,3940.88,1,2,21
9003,1,10/10/22,11:03,2,11,QDK_____QDK,match,843.2006,1,2,22
9003,1,10/10/22,11:03,2,12,FRZGQT_____FRZGQL,nonmatch,1808.5921,1,2,23
9003,1,10/10/22,11:03,2,13,RKG_____RHG,nonmatch,1395.5568,1,2,24
9004,1,10/10/22,13:49,0,1,PHCMNYW_____PHCMNYW,match,3604.1077,1,7,NA
9004,1,10/10/22,13:49,0,2,SNCYHDL_____SPCYHDL,nonmatch,2199.3992,1,7,NA
9004,1,10/10/22,13:49,0,3,MZP_____MZP,match,1070.5397,1,3,NA
9004,1,10/10/22,13:49,0,4,GBMNH_____GBMNH,match,1396.0713,1,5,NA
9004,1,10/10/22,13:49,0,5,WLDHY_____WLBHY,nonmatch,1398.723,1,5,NA
9004,1,10/10/22,13:49,0,6,YXC_____HXC,nonmatch,1112.2634,0,3,NA
9004,1,10/10/22,13:49,1,1,RKTDCM_____RKTDCM,match,1804.4414,1,6,1
9004,1,10/10/22,13:49,1,2,RJCDYTLKQ_____RJCDYTLKQ,match,8002.9793,1,9,2
9004,1,10/10/22,13:49,1,3,QLZ_____JLZ,nonmatch,1095.5313,1,3,3
9004,1,10/10/22,13:49,1,4,SKY_____SCY,nonmatch,1140.7784,1,3,4
