sub session blk trl stim cond acc rt
26 2 2 133 2 2 1 0.61636
26 2 2 134 2 2 1 0.93754
26 2 2 135 2 1 1 0.46649
26 2 2 137 2 2 1 0.66949
26 2 2 138 2 2 1 0.49742
26 2 2 140 2 1 1 0.45648
26 2 2 141 2 1 1 0.42538
26 2 3 11 2 2 1 0.39836
26 2 3 12 2 2 1 0.44191
26 2 3 13 2 2 1 0.39628
26 2 3 14 1 1 1 0.45136
26 2 3 15 2 1 1 0.38992
26 2 3 16 1 1 1 0.44957
26 2 3 17 2 1 1 0.43875
26 2 3 18 2 1 1 0.37876
26 2 3 20 2 2 1 0.42402
26 2 3 21 2 2 1 0.41349
26 2 3 22 2 2 1 0.51152
26 2 3 23 2 1 1 0.39204
26 2 3 26 1 1 1 0.57563
26 2 3 27 1 1 1 0.80007
26 2 3 28 1 2 1 0.66248
26 2 3 31 2 2 1 0.5115
26 2 3 33 2 2 1 0.51067
26 2 3 34 1 2 1 0.42054
26 2 3 38 2 2 1 0.52464
26 2 3 40 1 2 1 0.80809
26 2 3 41 1 1 1 0.39674
26 2 3 45 2 1 1 0.44678
26 2 3 46 2 1 1 0.42175
26 2 3 49 2 1 1 0.42137
26 2 3 50 2 1 1 0.49077
26 2 3 51 1 1 1 0.49558
26 2 3 52 1 1 1 0.41351
26 2 3 53 1 1 1 0.49156
26 2 3 54 2 1 1 0.48978
26 2 3 55 1 2 1 0.47921
26 2 3 56 1 1 1 0.43705
26 2 3 57 2 2 1 0.46557
26 2 3 59 2 1 1 0.46499
26 2 3 60 1 1 1 0.43556
26 2 3 63 1 2 1 0.55854
26 2 3 64 2 2 1 0.46683
26 2 3 66 2 1 1 0.48786
26 2 3 69 1 2 1 0.48802
26 2 3 70 2 1 1 0.48809
26 2 3 71 2 1 1 0.45104
26 2 3 73 1 2 1 0.46294
26 2 3 76 1 2 1 0.44513
26 2 3 77 2 1 1 0.45021
26 2 3 80 2 2 1 0.44277
26 2 3 81 1 2 1 0.47326
26 2 3 82 2 1 1 0.38248
26 2 3 83 1 1 1 0.41677
26 2 3 84 1 2 1 0.57359
26 2 3 85 2 1 1 0.46309
26 2 3 86 2 1 1 0.47551
26 2 3 87 2 1 1 0.49022
26 2 3 89 1 2 1 0.76604
26 2 3 90 2 2 1 0.53597
26 2 3 92 1 1 1 0.40008
26 2 3 95 2 1 1 0.6843
26 2 3 96 1 2 1 0.53559
26 2 3 97 1 1 1 0.49482
26 2 3 98 1 1 1 0.42739
26 2 3 100 2 1 1 0.4288
26 2 3 101 1 2 1 0.40071
26 2 3 102 1 1 1 0.5164
26 2 3 104 1 1 1 0.41815
26 2 3 105 1 1 1 0.45161
26 2 3 107 1 1 1 0.69751
26 2 3 108 1 2 1 0.55617
26 2 3 109 1 1 1 0.87435
26 2 3 111 1 2 1 0.58691
26 2 3 113 1 2 1 0.77121
26 2 3 116 2 1 1 0.48288
26 2 3 117 2 2 1 0.40823
26 2 3 119 1 2 1 0.449
26 2 3 120 2 2 1 0.41509
26 2 3 123 1 2 1 0.56432
26 2 3 124 1 1 1 0.46867
26 2 3 125 1 2 1 0.46557
26 2 3 127 1 1 1 0.51805
26 2 3 128 1 1 1 0.3892
26 2 3 131 1 2 1 0.46457
26 2 3 133 2 2 1 0.67483
26 2 3 134 1 2 1 0.3797
26 2 3 135 1 2 1 0.78544
26 2 3 137 2 2 1 0.62911
26 2 3 138 1 1 1 0.49199
26 2 3 141 2 1 1 0.42007
26 2 3 142 2 2 1 0.65474
26 2 3 143 1 2 1 0.44225
26 2 3 144 2 1 1 0.44687
26 2 4 11 1 1 1 0.4769
26 2 4 12 1 1 1 0.44266
26 2 4 14 2 2 1 0.43636
26 2 4 16 2 1 1 0.5504
26 2 4 17 1 2 1 0.44408
26 2 4 18 2 2 1 0.46691
26 2 4 20 2 1 1 0.40574
26 2 4 21 2 1 1 0.42613
26 2 4 22 1 1 1 0.52695
26 2 4 23 2 1 1 0.46909
26 2 4 24 1 1 1 0.59538
26 2 4 26 2 1 1 0.41694
26 2 4 28 1 2 1 0.72975
26 2 4 32 2 2 1 0.46554
26 2 4 33 2 2 1 0.40714
26 2 4 34 2 1 1 0.44376
26 2 4 35 2 1 1 0.48847
26 2 4 37 2 2 1 0.40843
26 2 4 38 1 1 1 0.55667
26 2 4 39 1 2 1 0.47835
26 2 4 40 1 1 1 0.58501
26 2 4 41 1 2 1 0.45862
26 2 4 43 1 1 1 0.4957
26 2 4 46 1 2 1 0.46666
26 2 4 47 1 2 1 0.43638
26 2 4 49 2 2 1 0.5261
26 2 4 51 2 2 1 0.58554
26 2 4 53 2 1 1 0.40741
26 2 4 54 1 2 1 0.49176
26 2 4 55 1 1 1 0.48145
26 2 4 56 1 1 1 0.49651
26 2 4 58 1 1 1 0.50923
26 2 4 62 2 1 1 0.47887
26 2 4 63 2 1 1 0.44363
26 2 4 64 1 2 1 0.44932
26 2 4 65 1 2 1 0.44774
26 2 4 66 1 2 1 0.35681
26 2 4 67 1 2 1 0.35388
26 2 4 68 1 1 1 0.39479
26 2 4 69 1 2 1 0.38176
26 2 4 70 1 1 1 0.36923
26 2 4 71 2 2 1 0.51647
26 2 4 75 1 1 1 0.44861
26 2 4 77 2 2 1 0.438
26 2 4 78 2 2 1 0.42503
26 2 4 79 1 2 1 0.50299
26 2 4 81 1 2 1 0.69159
26 2 4 82 2 1 1 0.3655
26 2 4 83 2 2 1 0.60102
26 2 4 84 2 2 1 0.42756
26 2 4 85 2 2 1 0.39904
26 2 4 87 1 1 1 0.6542
26 2 4 88 2 2 1 0.42537
26 2 4 89 1 1 1 0.47052
26 2 4 93 2 1 1 0.56422
26 2 4 94 1 1 1 0.50553
26 2 4 95 1 2 1 0.59271
26 2 4 96 1 2 1 0.48326
26 2 4 99 2 2 1 0.52697
26 2 4 100 2 1 1 0.5014
26 2 4 101 2 2 1 0.37951
26 2 4 103 1 2 1 0.50797
26 2 4 108 2 2 1 0.40132
26 2 4 110 2 2 1 0.43584
26 2 4 112 2 1 1 0.46883
26 2 4 116 1 2 1 0.47041
26 2 4 117 1 1 1 0.41997
26 2 4 118 1 2 1 0.41651
26 2 4 119 1 2 1 0.38995
26 2 4 122 1 1 1 0.46486
26 2 4 123 2 1 1 0.4802
26 2 4 124 2 1 1 0.398
26 2 4 125 2 1 1 0.4097
26 2 4 126 2 1 1 0.37373
26 2 4 128 2 2 1 0.47808
26 2 4 129 2 1 1 0.41688
26 2 4 130 2 1 1 0.51906
26 2 4 131 1 1 1 0.46916
26 2 4 132 2 1 1 0.40996
26 2 4 133 2 2 1 0.39813
26 2 4 135 1 1 1 0.44086
26 2 4 137 2 2 1 0.43487
26 2 4 138 1 1 1 0.46357
26 2 4 139 2 2 1 0.37361
26 2 4 140 2 2 1 0.4979
26 2 4 141 2 2 1 0.35881
26 2 4 142 1 1 1 0.45915
26 2 4 143 2 1 1 0.37611
26 2 5 11 1 1 1 0.35524
26 2 5 12 2 2 1 0.60995
26 2 5 14 2 1 1 0.35519
26 2 5 15 1 1 1 0.36722
26 2 5 16 1 1 1 0.45787
26 2 5 18 2 2 1 0.46978
26 2 5 19 1 1 1 0.38672
26 2 5 21 2 2 1 0.55556
26 2 5 22 2 1 1 0.35568
26 2 5 24 2 1 1 0.362
26 2 5 25 2 2 1 0.37275
26 2 5 26 1 1 1 0.473
26 2 5 31 1 2 1 0.37415
26 2 5 34 2 2 1 0.48263
26 2 5 35 2 1 1 0.47175
26 2 5 36 2 1 1 0.48527
26 2 5 39 1 2 1 0.41244
26 2 5 42 2 1 1 0.54839
26 2 5 43 1 1 1 0.36313
26 2 5 44 2 1 1 0.43104
26 2 5 45 2 2 1 0.53002
26 2 5 46 1 1 1 0.47436
26 2 5 47 1 2 1 0.57014
26 2 5 48 1 2 1 0.43109
26 2 5 49 1 1 1 0.50189
26 2 5 50 1 2 1 0.49103
26 2 5 53 1 2 1 0.45476
26 2 5 54 2 1 1 0.45879
26 2 5 56 2 1 1 0.3498
26 2 5 60 1 2 1 0.31949
26 2 5 62 1 2 1 0.47295
26 2 5 63 2 2 1 0.45029
26 2 5 66 2 2 1 0.52698
26 2 5 67 1 1 1 0.38918
26 2 5 69 2 1 1 0.42435
26 2 5 70 2 1 1 0.52369
26 2 5 71 1 1 1 0.41996
26 2 5 72 1 1 1 0.49836
26 2 5 73 1 1 1 0.50282
26 2 5 74 2 2 1 0.45307
26 2 5 75 2 2 1 0.42695
26 2 5 77 2 1 1 0.39461
26 2 5 79 2 1 1 0.43674
26 2 5 81 1 2 1 0.47885
26 2 5 83 1 2 1 0.39336
26 2 5 84 2 1 1 0.43672
26 2 5 87 1 1 1 0.47305
26 2 5 89 2 2 1 0.46767
26 2 5 90 2 2 1 0.34532
26 2 5 91 2 1 1 0.41921
26 2 5 94 2 1 1 0.50547
26 2 5 96 2 2 1 0.78829
26 2 5 97 1 1 1 0.5239
26 2 5 98 1 2 1 0.44786
26 2 5 100 2 2 1 0.49668
26 2 5 101 1 1 1 0.40694
26 2 5 102 2 1 1 0.39595
26 2 5 104 2 1 1 0.44078
26 2 5 105 1 1 1 0.3913
26 2 5 107 2 2 1 0.38416
26 2 5 108 2 2 1 0.56507
26 2 5 109 1 2 1 0.63591
26 2 5 110 2 2 1 0.38154
26 2 5 111 2 2 1 0.40149
26 2 5 115 1 1 1 0.42373
26 2 5 116 1 2 1 0.47759
26 2 5 117 1 1 1 0.47507
26 2 5 119 2 1 1 0.52723
26 2 5 121 1 2 1 0.65317
26 2 5 123 2 1 1 0.45296
26 2 5 124 2 2 1 0.71667
26 2 5 127 1 1 1 0.42585
26 2 5 129 1 1 1 0.57189
26 2 5 130 2 2 1 0.91641
26 2 5 131 2 1 1 0.89361
26 2 5 133 1 2 1 0.63599
26 2 5 135 1 2 1 0.66604
26 2 5 136 2 1 1 0.43021
26 2 5 139 1 1 1 0.45075
26 2 5 140 2 2 1 0.40085
26 2 5 141 1 1 1 0.65463
26 2 5 142 1 2 1 0.55928
26 2 5 143 1 2 1 0.46184
26 2 5 144 1 2 1 0.61949
30 1 1 27 1 1 1 0.40916
30 1 1 28 1 1 1 0.2852
30 1 1 30 1 2 1 0.70378
30 1 1 31 2 1 1 0.33949
30 1 1 32 2 1 1 0.4054
30 1 1 33 1 2 1 0.37785
30 1 1 34 2 1 1 0.38073
30 1 1 35 2 1 1 0.43251
30 1 1 36 1 2 1 0.4051
30 1 1 37 1 1 1 0.41686
30 1 1 38 2 1 1 0.36576
30 1 1 40 1 1 1 0.36286
30 1 1 42 1 1 1 0.32176
30 1 1 44 2 1 1 0.39008
30 1 1 46 2 2 1 0.34102
30 1 1 47 2 1 1 0.32758
30 1 1 51 1 1 1 0.35259
30 1 1 53 2 2 1 0.40823
30 1 1 54 2 2 1 0.44258
30 1 1 57 2 2 1 0.32842
30 1 1 61 2 2 1 0.37563
30 1 1 62 2 1 1 0.29849
30 1 1 63 1 2 1 0.38771
30 1 1 66 1 1 1 0.36079
30 1 1 68 1 2 1 0.60408
30 1 1 70 2 1 1 0.36133
30 1 1 72 1 1 1 0.35074
30 1 1 74 1 1 1 0.36117
30 1 1 76 2 1 1 0.35272
30 1 1 79 2 1 1 0.67312
30 1 1 81 1 2 1 0.46382
30 1 1 83 2 1 1 0.33963
30 1 1 84 2 2 1 0.46291
30 1 1 85 2 1 1 0.40392
30 1 1 86 2 1 1 0.35936
30 1 1 87 2 2 1 0.43599
30 1 1 94 1 2 1 0.39496
30 1 1 97 2 1 1 0.33186
30 1 1 98 2 1 1 0.40677
30 1 1 100 1 1 1 0.54098
30 1 1 101 2 2 1 0.34248
30 1 1 102 2 1 1 0.33588
30 1 1 103 1 2 1 0.59494
30 1 1 104 1 1 1 0.42924
30 1 1 107 2 2 1 0.68348
30 1 1 108 1 1 1 0.58434
30 1 1 109 2 1 1 0.38102
30 1 1 110 2 2 1 0.45019
30 1 1 111 2 1 1 0.31249
30 1 1 115 1 2 1 1.0453
30 1 1 116 2 1 1 0.4004
30 1 1 117 1 1 1 0.63735
30 1 1 118 1 1 1 0.38317
30 1 1 120 1 2 1 0.67736
30 1 1 124 1 1 1 0.47
30 1 1 125 1 1 1 0.40252
30 1 1 126 2 2 1 0.45465
30 1 1 128 1 1 1 0.45593
30 1 1 130 2 1 1 0.43317
30 1 1 132 1 2 1 0.44839
30 1 1 133 1 2 1 0.53489
30 1 1 135 1 1 1 0.3893
30 1 1 136 2 2 1 0.47298
30 1 1 137 1 1 1 0.57601
30 1 1 138 2 1 1 0.32685
30 1 1 139 2 2 1 0.51475
30 1 1 140 1 1 1 0.46778
30 1 1 144 1 2 1 0.52848
30 1 2 11 2 1 1 0.40118
30 1 2 12 1 2 1 0.38091
30 1 2 13 1 1 1 0.3529
30 1 2 14 2 2 1 0.45252
30 1 2 15 1 2 1 0.33726
30 1 2 17 2 2 1 0.35877
30 1 2 18 1 1 1 0.34758
30 1 2 19 1 1 1 0.33357
30 1 2 20 1 2 1 0.56096
30 1 2 21 1 1 1 0.33433
30 1 2 27 1 1 1 0.59316
30 1 2 29 2 1 1 0.40667
30 1 2 30 1 1 1 0.32275
30 1 2 33 1 2 1 0.56295
30 1 2 34 1 1 1 0.50416
30 1 2 35 2 1 1 0.53629
30 1 2 36 1 2 1 0.44665
30 1 2 38 2 2 1 0.41545
30 1 2 39 2 1 1 0.38987
30 1 2 42 1 1 1 0.37676
30 1 2 44 2 2 1 0.43362
30 1 2 47 1 2 1 0.3974
30 1 2 48 2 1 1 0.43283
30 1 2 50 2 1 1 0.4493
30 1 2 51 2 1 1 0.29536
30 1 2 52 1 2 1 0.53523
30 1 2 53 2 2 1 0.37543
30 1 2 55 2 1 1 0.34791
30 1 2 56 1 2 1 0.47904
30 1 2 57 1 2 1 0.40473
30 1 2 59 2 1 1 0.39728
30 1 2 61 1 1 1 0.33519
30 1 2 63 1 2 1 0.58703
30 1 2 64 1 2 1 0.49282
30 1 2 66 1 1 1 0.37395
30 1 2 67 1 1 1 0.34595
30 1 2 68 2 2 1 0.49943
30 1 2 69 1 2 1 0.43347
30 1 2 70 2 1 1 0.47083
30 1 2 72 2 1 1 0.33475
30 1 2 73 2 2 1 0.4639
30 1 2 75 1 1 1 0.60851
30 1 2 76 2 2 1 0.40959
30 1 2 77 2 2 1 0.43292
30 1 2 79 2 2 1 0.28606
30 1 2 80 1 2 1 0.47875
30 1 2 81 2 2 1 0.34818
30 1 2 82 2 2 1 0.3338
30 1 2 83 2 1 1 0.36159
30 1 2 84 1 1 1 0.42055
30 1 2 85 2 1 1 0.43202
30 1 2 86 2 2 1 0.46968
30 1 2 88 2 2 1 0.46186
30 1 2 89 1 1 1 0.46935
30 1 2 91 1 1 1 0.44507
30 1 2 92 2 1 1 0.39464
30 1 2 93 1 1 1 0.43178
30 1 2 95 2 1 1 0.4389
30 1 2 97 2 2 1 0.39144
30 1 2 98 2 1 1 0.33254
30 1 2 99 2 1 1 0.32137
30 1 2 100 1 2 1 0.42667
30 1 2 101 1 2 1 0.39762
30 1 2 102 2 2 1 0.46553
30 1 2 103 1 1 1 0.49439
30 1 2 104 2 2 1 0.35595
30 1 2 105 1 2 1 0.46342
30 1 2 107 1 2 1 0.42409
30 1 2 108 1 1 1 0.50012
30 1 2 111 2 2 1 0.44769
30 1 2 115 2 2 1 0.46159
30 1 2 116 2 1 1 0.33324
30 1 2 119 2 1 1 0.38718
30 1 2 120 2 1 1 0.31798
30 1 2 122 1 1 1 0.67588
30 1 2 123 1 2 1 0.55233
30 1 2 126 1 1 1 0.36973
30 1 2 130 1 1 1 0.47041
30 1 2 132 2 1 1 0.43971
30 1 2 133 1 1 1 0.42383
30 1 2 134 2 2 1 0.39376
30 1 2 136 2 2 1 0.33727
30 1 2 137 2 1 1 0.34972
30 1 2 139 2 1 1 0.34867
30 1 2 141 1 1 1 0.40843
30 1 2 143 2 2 1 0.39859
30 1 2 144 2 1 1 0.28074
30 1 3 11 2 2 1 0.34579
30 1 3 12 2 1 1 0.37203
30 1 3 13 1 1 1 0.44069
30 1 3 14 2 1 1 0.40372
30 1 3 16 2 2 1 0.34618
30 1 3 17 1 2 1 0.50165
30 1 3 18 1 2 1 0.49495
30 1 3 20 1 2 1 0.50375
30 1 3 25 2 2 1 0.38172
30 1 3 28 1 1 1 0.40101
30 1 3 29 1 1 1 0.38054
30 1 3 30 1 1 1 0.35504
30 1 3 31 2 2 1 0.44444
30 1 3 32 2 1 1 0.40009
30 1 3 33 2 2 1 0.37234
30 1 3 35 2 1 1 0.39389
30 1 3 36 2 1 1 0.39798
30 1 3 38 1 2 1 0.50473
30 1 3 41 1 1 1 0.37887
30 1 3 42 1 2 1 0.59293
30 1 3 43 2 2 1 0.56722
30 1 3 44 1 2 1 0.50457
30 1 3 45 2 1 1 0.38078
30 1 3 47 2 1 1 0.3708
30 1 3 48 2 1 1 0.59882
30 1 3 49 1 2 1 0.39987
30 1 3 50 2 1 1 0.35605
30 1 3 53 2 2 1 0.43188
30 1 3 56 2 1 1 0.44443
30 1 3 59 1 2 1 0.54842
30 1 3 60 1 2 1 0.42666
30 1 3 61 1 1 1 0.40014
30 1 3 62 2 2 1 0.40364
30 1 3 64 1 2 1 0.42489
30 1 3 65 2 1 1 0.3894
30 1 3 66 2 2 1 0.44993
30 1 3 67 2 1 1 0.38188
30 1 3 68 2 2 1 0.44349
30 1 3 70 1 1 1 0.40432
30 1 3 73 1 2 1 0.42728
30 1 3 74 1 1 1 0.38411
30 1 3 77 2 2 1 0.37082
30 1 3 79 1 1 1 0.6965
30 1 3 81 2 2 1 0.62906
30 1 3 82 1 2 1 0.39856
30 1 3 85 1 1 1 0.42625
30 1 3 86 2 1 1 0.34995
30 1 3 87 2 1 1 0.32824
30 1 3 88 1 1 1 0.67566
30 1 3 89 1 2 1 0.41441
30 1 3 91 1 1 1 0.59655
30 1 3 95 1 1 1 0.40222
30 1 3 96 2 1 1 0.42463
30 1 3 97 2 1 1 0.32976
30 1 3 98 1 1 1 0.47739
30 1 3 99 2 1 1 0.426
30 1 3 100 1 1 1 0.3911
30 1 3 101 1 2 1 0.35444
30 1 3 102 2 2 1 0.42301
30 1 3 103 1 1 1 0.41061
30 1 3 104 2 2 1 0.33466
30 1 3 105 1 2 1 0.482
30 1 3 109 1 1 1 0.38706
30 1 3 110 1 1 1 0.37481
30 1 3 111 1 1 1 0.35359
30 1 3 113 2 2 1 0.47096
30 1 3 114 2 2 1 0.41992
30 1 3 117 2 2 1 0.36753
30 1 3 118 1 1 1 0.44263
30 1 3 120 2 1 1 0.42569
30 1 3 121 1 1 1 0.39794
30 1 3 122 1 2 1 0.49212
30 1 3 124 1 2 1 0.6109
30 1 3 125 1 2 1 0.48398
30 1 3 127 1 2 1 0.38094
30 1 3 128 1 2 1 0.51302
30 1 3 129 1 2 1 0.62455
30 1 3 131 2 1 1 0.36519
30 1 3 132 1 2 1 0.4166
30 1 3 133 2 1 1 0.34096
30 1 3 135 2 1 1 0.38161
30 1 3 136 2 1 1 0.36127
30 1 3 139 2 2 1 0.47079
30 1 3 140 1 1 1 0.44369
30 1 3 141 2 1 1 0.41698
30 1 3 142 2 2 1 0.46977
30 1 3 144 2 2 1 0.34202
30 1 4 13 1 1 1 0.39059
30 1 4 14 1 1 1 0.39221
30 1 4 15 1 1 1 0.33892
30 1 4 16 2 1 1 0.39091
30 1 4 17 2 2 1 0.48222
30 1 4 18 1 2 1 0.43144
30 1 4 21 1 2 1 0.38179
30 1 4 22 1 2 1 0.38545
30 1 4 25 1 2 1 0.49717
30 1 4 26 1 1 1 0.37702
30 1 4 27 1 2 1 0.61966
30 1 4 28 1 2 1 0.4057
30 1 4 29 2 1 1 0.44353
30 1 4 30 1 1 1 0.42401
30 1 4 31 2 1 1 0.41079
30 1 4 32 1 1 1 0.67764
30 1 4 33 1 1 1 0.40116
30 1 4 34 1 1 1 0.34902
30 1 4 35 2 1 1 0.616
30 1 4 36 2 1 1 0.33643
30 1 4 37 1 2 1 0.50841
30 1 4 40 1 2 1 0.35195
30 1 4 41 2 2 1 0.37956
30 1 4 42 1 2 1 0.49778
30 1 4 43 2 1 1 0.42167
30 1 4 45 2 2 1 0.34901
30 1 4 46 2 2 1 0.40615
30 1 4 47 2 2 1 0.3704
30 1 4 51 1 2 1 0.6867
30 1 4 53 2 1 1 0.34878
30 1 4 54 2 1 1 0.38409
30 1 4 55 1 2 1 0.57031
30 1 4 56 2 2 1 0.4924
30 1 4 57 1 1 1 0.39354
30 1 4 58 1 1 1 0.35748
30 1 4 59 1 1 1 0.3787
30 1 4 61 2 1 1 0.36118
30 1 4 63 1 2 1 0.64663
30 1 4 64 1 2 1 0.36459
30 1 4 66 2 2 1 0.45824
30 1 4 67 2 1 1 0.34943
30 1 4 68 1 2 1 0.4496
30 1 4 70 1 2 1 0.40265
30 1 4 71 1 1 1 0.45534
30 1 4 75 1 2 1 0.47289
30 1 4 76 2 2 1 0.35896
30 1 4 79 2 2 1 0.48166
30 1 4 80 2 1 1 0.35375
30 1 4 82 2 1 1 0.35634
30 1 4 84 2 2 1 0.47417
30 1 4 85 1 2 1 0.43128
30 1 4 86 2 1 1 0.37147
30 1 4 87 2 1 1 0.35272
30 1 4 88 1 2 1 0.42559
30 1 4 89 2 2 1 0.4794
30 1 4 91 2 2 1 0.37854
30 1 4 92 2 1 1 0.35632
30 1 4 93 2 2 1 0.32032
30 1 4 95 1 1 1 0.43793
30 1 4 96 1 1 1 0.38489
30 1 4 97 2 2 1 0.38181
30 1 4 98 1 1 1 0.39366
30 1 4 99 2 1 1 0.3641
30 1 4 100 1 1 1 0.34379
30 1 4 102 2 1 1 0.45597
30 1 4 103 1 2 1 0.52313
30 1 4 105 1 1 1 0.35893
30 1 4 106 2 2 1 0.39408
30 1 4 108 2 2 1 0.32052
30 1 4 109 2 1 1 0.43447
30 1 4 110 1 2 1 0.46347
30 1 4 111 1 2 1 0.45965
30 1 4 116 1 1 1 0.38614
30 1 4 117 2 2 1 0.47734
30 1 4 119 1 1 1 0.37474
30 1 4 120 1 2 1 0.52441
30 1 4 122 1 1 1 0.40366
30 1 4 123 1 2 1 0.905
30 1 4 124 2 1 1 0.39961
30 1 4 126 2 2 1 0.41658
30 1 4 129 2 2 1 0.32632
30 1 4 130 2 1 1 0.32643
30 1 4 131 2 1 1 0.35993
30 1 4 134 2 1 1 0.40573
30 1 4 138 1 1 1 0.42968
30 1 4 139 2 1 1 0.42857
30 1 4 140 1 1 1 0.47123
30 1 4 142 2 2 1 0.35141
30 1 4 144 1 1 1 0.39957
30 1 5 13 1 2 1 0.33931
30 1 5 15 1 1 1 0.57808
30 1 5 17 1 1 1 0.36576
30 1 5 18 1 1 1 0.37077
30 1 5 19 2 1 1 0.35631
30 1 5 20 1 2 1 0.38433
30 1 5 22 1 2 1 0.39083
30 1 5 26 1 2 1 0.40781
30 1 5 27 2 2 1 0.28363
30 1 5 28 1 1 1 0.34172
30 1 5 29 2 1 1 0.32738
30 1 5 31 1 1 1 0.51891
30 1 5 34 2 1 1 0.39697
30 1 5 35 2 2 1 0.44024
30 1 5 36 1 1 1 0.41409
30 1 5 37 2 2 1 0.36512
30 1 5 38 2 1 1 0.3649
30 1 5 39 1 1 1 0.46343
30 1 5 40 2 1 1 0.3498
30 1 5 41 2 1 1 0.36852
30 1 5 42 1 1 1 0.38028
30 1 5 43 2 1 1 0.34368
30 1 5 44 1 2 1 0.42861
30 1 5 45 1 1 1 0.47002
30 1 5 46 2 2 1 0.41092
30 1 5 48 2 2 1 0.33236
30 1 5 50 2 1 1 0.34637
30 1 5 53 2 2 1 0.57771
30 1 5 55 1 2 1 0.39269
30 1 5 56 2 1 1 0.38081
30 1 5 57 1 2 1 0.3433
30 1 5 59 2 1 1 0.40363
30 1 5 60 1 2 1 0.43253
30 1 5 61 2 2 1 0.38164
30 1 5 62 2 2 1 0.35237
30 1 5 65 2 1 1 0.36569
30 1 5 66 1 2 1 0.39582
30 1 5 67 2 1 1 0.34103
30 1 5 68 2 1 1 0.38348
30 1 5 70 2 2 1 0.34359
30 1 5 72 2 1 1 0.33612
30 1 5 74 2 1 1 0.38075
30 1 5 75 2 1 1 0.43911
30 1 5 77 1 1 1 0.47111
30 1 5 80 1 1 1 0.39076
30 1 5 81 1 2 1 0.65271
30 1 5 83 2 2 1 0.45956
30 1 5 84 1 1 1 0.4726
30 1 5 85 1 1 1 0.39481
30 1 5 87 2 2 1 0.49998
30 1 5 88 1 1 1 0.40221
30 1 5 89 1 2 1 0.47016
30 1 5 91 1 2 1 0.5596
30 1 5 92 2 1 1 0.41416
30 1 5 93 2 2 1 0.48306
30 1 5 94 1 1 1 0.43216
30 1 5 95 1 2 1 0.50968
30 1 5 97 1 1 1 0.40873
30 1 5 99 2 2 1 0.43408
30 1 5 100 1 1 1 0.40801
30 1 5 103 2 2 1 0.39331
30 1 5 105 1 2 1 0.40713
30 1 5 106 1 2 1 0.33482
30 1 5 111 2 1 1 0.50216
30 1 5 113 2 2 1 0.40535
30 1 5 115 2 2 1 0.38059
30 1 5 116 1 1 1 0.38607
30 1 5 117 2 1 1 0.33264
30 1 5 118 1 2 1 0.46382
30 1 5 119 1 2 1 0.37386
30 1 5 120 2 1 1 0.34331
30 1 5 123 1 1 1 0.35366
30 1 5 124 1 1 1 0.365
30 1 5 125 1 2 1 0.33592
30 1 5 126 2 1 1 0.3695
30 1 5 127 1 1 1 0.3564
30 1 5 129 2 2 1 0.38972
30 1 5 130 2 2 1 0.35317
30 1 5 136 1 1 1 0.40603
30 1 5 137 1 2 1 0.45995
30 1 5 138 2 1 1 0.44135
30 1 5 140 2 2 1 0.41866
30 1 5 141 2 1 1 0.38249
30 1 5 142 1 1 1 0.39338
30 1 5 143 2 1 1 0.35811
30 2 1 26 2 1 1 0.40328
30 2 1 28 2 2 1 0.33824
30 2 1 29 2 2 1 0.46685
30 2 1 30 1 1 1 0.41233
30 2 1 31 1 2 1 0.53406
30 2 1 32 2 2 1 0.39695
30 2 1 33 2 1 1 0.40963
30 2 1 34 1 1 1 0.405
30 2 1 38 2 1 1 0.40309
30 2 1 41 1 2 1 0.43629
30 2 1 43 2 1 1 0.45398
30 2 1 44 1 1 1 0.45118
30 2 1 47 1 1 1 0.41585
30 2 1 50 1 2 1 0.59472
30 2 1 53 2 2 1 0.50732
30 2 1 55 1 2 1 0.56426
30 2 1 56 2 2 1 0.38197
30 2 1 57 2 1 1 0.41498
30 2 1 58 2 2 1 0.48312
30 2 1 60 2 1 1 0.3832
30 2 1 61 2 2 1 0.48958
30 2 1 63 1 2 1 0.4689
30 2 1 65 2 2 1 0.59095
30 2 1 66 1 2 1 0.49603
30 2 1 67 1 1 1 0.40697
30 2 1 69 1 2 1 0.43696
30 2 1 70 1 2 1 0.48267
30 2 1 71 1 2 1 0.55914
30 2 1 73 2 1 1 0.41236
30 2 1 74 2 2 1 0.48245
30 2 1 75 1 2 1 0.44597
30 2 1 77 1 2 1 0.42318
30 2 1 78 1 1 1 0.37882
30 2 1 79 2 1 1 0.41492
30 2 1 80 1 2 1 0.43552
30 2 1 81 1 2 1 0.52116
30 2 1 82 2 2 1 0.49408
30 2 1 83 1 1 1 0.45255
30 2 1 84 2 1 1 0.40154
30 2 1 85 2 2 1 0.51173
30 2 1 89 2 2 1 0.4599
30 2 1 90 1 1 1 0.46549
30 2 1 92 1 1 1 0.47835
30 2 1 94 2 2 1 0.45616
30 2 1 97 2 1 1 0.44448
30 2 1 99 1 2 1 0.40809
30 2 1 100 2 2 1 0.40413
30 2 1 101 1 2 1 0.42535
30 2 1 102 2 1 1 0.44559
30 2 1 103 2 2 1 0.46607
30 2 1 104 1 1 1 0.43968
30 2 1 105 1 2 1 0.54781
30 2 1 107 1 1 1 0.42375
30 2 1 108 1 1 1 0.39596
