sub session blk trl stim cond acc rt
20 2 2 51 0 1 1 0.61704
20 2 2 52 0 1 1 0.40163
20 2 2 54 0 1 1 0.50213
20 2 2 55 0 2 1 0.61476
20 2 2 56 0 2 1 1.3016
20 2 2 57 0 2 1 0.52654
20 2 2 61 0 1 1 0.49328
20 2 2 62 0 2 1 0.37766
20 2 2 63 0 2 1 0.51115
20 2 2 64 0 1 1 0.58993
20 2 2 66 0 2 1 0.8055
20 2 2 67 0 2 1 0.45964
20 2 2 68 0 1 1 0.45702
20 2 2 69 0 1 1 0.63117
20 2 2 73 0 2 1 0.61739
20 2 2 75 0 1 1 0.65819
20 2 2 76 0 1 1 0.65133
20 2 2 77 0 2 1 0.66982
20 2 2 78 0 2 1 0.39129
20 2 2 83 0 1 1 0.84851
20 2 2 85 0 2 1 0.6389
20 2 2 87 0 2 1 0.54413
20 2 2 88 0 1 1 0.56981
20 2 2 90 0 2 1 0.86454
20 2 2 94 0 2 1 1.0464
20 2 2 99 0 1 1 0.61791
20 2 2 101 0 1 1 0.60735
20 2 2 102 0 2 1 0.49015
20 2 2 103 0 2 1 0.77352
20 2 2 105 0 1 1 0.63079
20 2 2 106 0 1 1 0.56131
20 2 2 107 0 2 1 0.6638
20 2 2 108 0 2 1 0.7204
20 2 2 109 0 1 1 0.47619
20 2 2 110 0 1 1 0.58666
20 2 2 111 0 1 1 0.50692
20 2 2 112 0 2 1 0.52168
20 2 2 113 0 2 1 0.60878
20 2 2 116 0 1 1 0.68381
20 2 2 117 0 2 1 1.0387
20 2 2 118 0 2 1 0.72133
20 2 2 119 0 1 1 0.51762
20 2 2 120 0 2 1 0.67651
20 2 2 121 0 1 1 0.51029
20 2 2 122 0 1 1 0.50305
20 2 2 123 0 2 1 0.52329
20 2 2 124 0 1 1 0.60234
20 2 2 125 0 1 1 0.51511
20 2 2 128 0 2 1 0.77988
20 2 2 132 0 1 1 0.6762
20 2 2 133 0 1 1 0.47902
20 2 2 134 0 1 1 0.45425
20 2 2 135 0 1 1 0.64952
20 2 2 136 0 2 1 0.38794
20 2 2 138 0 2 1 0.77325
20 2 2 139 0 1 1 0.56176
20 2 2 144 0 1 1 0.65766
20 2 3 11 0 1 1 1.0566
20 2 3 13 0 2 1 0.5975
20 2 3 15 0 2 1 0.39495
20 2 3 17 0 1 1 0.51797
20 2 3 18 0 2 1 0.48594
20 2 3 19 0 2 1 0.52408
20 2 3 24 0 2 1 0.59869
20 2 3 25 0 2 1 0.64591
20 2 3 26 0 2 1 0.43266
20 2 3 28 0 1 1 0.49695
20 2 3 30 0 1 1 0.55407
20 2 3 31 0 1 1 0.49803
20 2 3 33 0 1 1 0.89419
20 2 3 34 0 2 1 0.91118
20 2 3 35 0 1 1 0.63201
20 2 3 37 0 1 1 0.68799
20 2 3 38 0 1 1 0.97058
20 2 3 39 0 2 1 0.4666
20 2 3 40 0 1 1 0.62712
20 2 3 41 0 1 1 0.79362
20 2 3 42 0 2 1 0.60073
20 2 3 43 0 1 1 0.59254
20 2 3 44 0 2 1 0.92973
20 2 3 46 0 2 1 0.44312
20 2 3 48 0 1 1 1.3587
20 2 3 49 0 1 1 0.53712
20 2 3 51 0 1 1 0.60747
20 2 3 52 0 1 1 0.42512
20 2 3 53 0 1 1 0.69328
20 2 3 55 0 2 1 0.48924
20 2 3 56 0 1 1 0.67697
20 2 3 57 0 2 1 0.51291
20 2 3 58 0 1 1 0.67953
20 2 3 59 0 2 1 0.63372
20 2 3 61 0 2 1 0.86319
20 2 3 62 0 2 1 0.76626
20 2 3 63 0 2 1 0.71579
20 2 3 66 0 1 1 0.50149
20 2 3 72 0 2 1 1.0635
20 2 3 73 0 2 1 0.6823
20 2 3 74 0 2 1 0.55725
20 2 3 76 0 1 1 0.71237
20 2 3 80 0 2 1 0.67249
20 2 3 83 0 1 1 0.5683
20 2 3 84 0 1 1 0.61627
20 2 3 85 0 1 1 0.57629
20 2 3 87 0 1 1 0.79972
20 2 3 90 0 1 1 0.62021
20 2 3 92 0 2 1 0.68845
20 2 3 93 0 2 1 0.50821
20 2 3 94 0 2 1 0.4897
20 2 3 96 0 1 1 0.60677
20 2 3 97 0 1 1 0.46456
20 2 3 98 0 2 1 0.62871
20 2 3 103 0 2 1 0.85918
20 2 3 104 0 1 1 0.50539
20 2 3 106 0 1 1 0.63224
20 2 3 107 0 1 1 0.50072
20 2 3 108 0 2 1 0.45139
20 2 3 110 0 2 1 0.64019
20 2 3 111 0 1 1 0.6098
20 2 3 112 0 2 1 0.52369
20 2 3 114 0 1 1 0.57758
20 2 3 115 0 2 1 0.46664
20 2 3 116 0 1 1 0.56231
20 2 3 117 0 1 1 0.49564
20 2 3 121 0 2 1 0.48405
20 2 3 122 0 2 1 0.61049
20 2 3 124 0 2 1 1.2343
20 2 3 125 0 1 1 0.64093
20 2 3 127 0 2 1 0.60336
20 2 3 128 0 1 1 0.58184
20 2 3 129 0 2 1 0.55669
20 2 3 130 0 2 1 0.5891
20 2 3 132 0 1 1 0.44295
20 2 3 133 0 1 1 0.6446
20 2 3 134 0 2 1 0.60803
20 2 3 135 0 1 1 0.58503
20 2 3 137 0 1 1 0.55618
20 2 3 138 0 2 1 0.4178
20 2 3 139 0 2 1 0.47882
20 2 3 140 0 1 1 0.62713
20 2 3 142 0 1 1 0.57973
20 2 4 11 0 2 1 0.72069
20 2 4 14 0 1 1 0.54414
20 2 4 16 0 1 1 0.55364
20 2 4 17 0 2 1 0.5784
20 2 4 18 0 1 1 0.47462
20 2 4 19 0 2 1 0.74228
20 2 4 20 0 1 1 0.47643
20 2 4 21 0 1 1 0.64074
20 2 4 22 0 2 1 0.8984
20 2 4 23 0 1 1 0.4749
20 2 4 24 0 1 1 0.60018
20 2 4 25 0 2 1 0.48782
20 2 4 26 0 1 1 0.48005
20 2 4 31 0 1 1 0.47383
20 2 4 32 0 2 1 0.56022
20 2 4 34 0 1 1 0.59434
20 2 4 37 0 1 1 0.58021
20 2 4 38 0 1 1 0.59759
20 2 4 39 0 1 1 0.65392
20 2 4 40 0 1 1 0.59167
20 2 4 43 0 1 1 0.80159
20 2 4 44 0 1 1 0.72703
20 2 4 45 0 2 1 0.53101
20 2 4 46 0 1 1 0.77551
20 2 4 47 0 2 1 0.47683
20 2 4 49 0 2 1 0.61768
20 2 4 50 0 2 1 0.49855
20 2 4 55 0 1 1 0.68101
20 2 4 57 0 1 1 0.69377
20 2 4 58 0 2 1 0.60223
20 2 4 61 0 2 1 0.78664
20 2 4 62 0 2 1 0.80492
20 2 4 64 0 1 1 0.53223
20 2 4 65 0 1 1 0.55454
20 2 4 66 0 2 1 0.61013
20 2 4 67 0 2 1 0.59472
20 2 4 71 0 1 1 0.55389
20 2 4 72 0 2 1 0.52859
20 2 4 74 0 2 1 0.69156
20 2 4 75 0 1 1 0.66189
20 2 4 76 0 2 1 0.57531
20 2 4 81 0 1 1 0.59493
20 2 4 82 0 1 1 0.71154
20 2 4 84 0 2 1 0.69556
20 2 4 86 0 2 1 0.51407
20 2 4 87 0 2 1 0.56071
20 2 4 88 0 2 1 0.57773
20 2 4 90 0 2 1 0.58713
20 2 4 91 0 1 1 0.63394
20 2 4 92 0 2 1 0.591
20 2 4 93 0 2 1 0.598
20 2 4 96 0 1 1 0.61761
20 2 4 98 0 1 1 0.4804
20 2 4 99 0 2 1 0.45416
20 2 4 101 0 1 1 0.76116
20 2 4 103 0 2 1 0.53095
20 2 4 105 0 1 1 0.57527
20 2 4 106 0 2 1 0.52844
20 2 4 107 0 2 1 0.5175
20 2 4 108 0 2 1 0.60493
20 2 4 110 0 1 1 0.6726
20 2 4 111 0 2 1 0.64937
20 2 4 112 0 2 1 0.65154
20 2 4 113 0 2 1 0.59997
20 2 4 116 0 2 1 0.37779
20 2 4 117 0 2 1 0.50831
20 2 4 119 0 1 1 0.61111
20 2 4 120 0 1 1 0.56364
20 2 4 121 0 2 1 0.4922
20 2 4 122 0 1 1 0.41988
20 2 4 124 0 2 1 0.74354
20 2 4 125 0 1 1 0.70764
20 2 4 129 0 1 1 0.60491
20 2 4 134 0 2 1 1.1471
20 2 4 136 0 1 1 0.51224
20 2 4 137 0 1 1 0.50963
20 2 4 140 0 1 1 0.63158
20 2 4 141 0 1 1 0.57865
20 2 4 142 0 2 1 0.74533
20 2 4 143 0 1 1 0.59938
20 2 4 144 0 2 1 0.53491
20 2 5 11 0 2 1 0.57616
20 2 5 12 0 1 1 0.57446
20 2 5 13 0 1 1 0.43957
20 2 5 15 0 1 1 0.62508
20 2 5 16 0 2 1 0.51499
20 2 5 17 0 1 1 0.41677
20 2 5 22 0 1 1 0.59883
20 2 5 24 0 2 1 0.83276
20 2 5 26 0 1 1 0.77174
20 2 5 28 0 2 1 0.53416
20 2 5 29 0 2 1 0.5228
20 2 5 30 0 1 1 0.49632
20 2 5 32 0 2 1 0.46212
20 2 5 33 0 1 1 0.53869
20 2 5 34 0 1 1 0.57887
20 2 5 35 0 2 1 0.50552
20 2 5 36 0 1 1 0.6406
20 2 5 38 0 1 1 0.66957
20 2 5 39 0 1 1 0.48069
20 2 5 41 0 2 1 0.5076
20 2 5 42 0 2 1 0.49826
20 2 5 43 0 2 1 0.68873
20 2 5 45 0 2 1 0.57925
20 2 5 46 0 1 1 0.40434
20 2 5 48 0 2 1 0.80571
20 2 5 49 0 2 1 0.5853
20 2 5 50 0 2 1 0.65073
20 2 5 51 0 2 1 0.7725
20 2 5 52 0 2 1 0.57696
20 2 5 54 0 1 1 0.63004
20 2 5 55 0 2 1 0.48264
20 2 5 57 0 2 1 0.62118
20 2 5 58 0 2 1 0.83168
20 2 5 60 0 1 1 0.43186
20 2 5 62 0 1 1 0.70397
20 2 5 63 0 2 1 0.5868
20 2 5 64 0 2 1 0.56245
20 2 5 68 0 2 1 0.54069
20 2 5 70 0 2 1 0.67064
20 2 5 71 0 2 1 0.59284
20 2 5 74 0 1 1 0.5498
20 2 5 75 0 1 1 0.6042
20 2 5 77 0 2 1 0.52717
20 2 5 80 0 1 1 0.53173
20 2 5 81 0 2 1 0.48194
20 2 5 82 0 1 1 0.7843
20 2 5 83 0 1 1 0.65331
20 2 5 84 0 2 1 0.71182
20 2 5 89 0 2 1 0.65718
20 2 5 90 0 2 1 0.51495
20 2 5 92 0 1 1 0.49011
20 2 5 94 0 1 1 0.75765
20 2 5 96 0 1 1 0.55365
20 2 5 97 0 1 1 0.59307
20 2 5 98 0 2 1 0.48825
20 2 5 99 0 2 1 0.59156
20 2 5 100 0 1 1 0.72698
20 2 5 101 0 1 1 0.72322
20 2 5 103 0 2 1 0.61984
20 2 5 105 0 1 1 0.58514
20 2 5 107 0 2 1 0.68898
20 2 5 108 0 2 1 0.70017
20 2 5 110 0 1 1 0.49694
20 2 5 112 0 2 1 0.54876
20 2 5 113 0 1 1 0.46202
20 2 5 114 0 1 1 0.56195
20 2 5 115 0 1 1 0.54771
20 2 5 117 0 1 1 0.53098
20 2 5 118 0 2 1 0.45768
20 2 5 119 0 2 1 0.56001
20 2 5 120 0 1 1 0.49582
20 2 5 121 0 1 1 0.43853
20 2 5 122 0 1 1 0.56311
20 2 5 123 0 1 1 0.69099
20 2 5 125 0 1 1 0.66918
20 2 5 127 0 2 1 0.62305
20 2 5 128 0 1 1 0.56775
20 2 5 129 0 1 1 0.87875
20 2 5 132 0 1 1 0.66725
20 2 5 134 0 2 1 0.6719
20 2 5 135 0 1 1 0.5947
20 2 5 136 0 2 1 0.67565
20 2 5 137 0 2 1 0.50178
20 2 5 138 0 1 1 0.49292
20 2 5 140 0 1 1 0.4739
20 2 5 141 0 2 1 0.50995
20 2 5 144 0 2 1 0.72646
22 1 1 27 0 2 1 0.94389
22 1 1 28 0 1 1 0.52738
22 1 1 29 0 2 1 1.0735
22 1 1 32 0 2 1 0.44108
22 1 1 33 0 1 1 0.6199
22 1 1 34 0 2 1 0.83815
22 1 1 36 0 1 1 0.79971
22 1 1 37 0 1 1 0.5736
22 1 1 38 0 2 1 0.54122
22 1 1 39 0 1 1 0.57268
22 1 1 41 0 1 1 0.48805
22 1 1 42 0 1 1 0.60641
22 1 1 46 0 2 1 0.79188
22 1 1 47 0 1 1 0.7087
22 1 1 48 0 1 1 0.47936
22 1 1 49 0 1 1 0.79751
22 1 1 51 0 1 1 0.86586
22 1 1 52 0 2 1 0.65735
22 1 1 53 0 1 1 0.5489
22 1 1 54 0 2 1 0.54831
22 1 1 55 0 1 1 0.5157
22 1 1 57 0 1 1 1.2279
22 1 1 58 0 1 1 0.49824
22 1 1 59 0 2 1 1.0331
22 1 1 60 0 2 1 0.87763
22 1 1 65 0 1 1 0.85681
22 1 1 67 0 2 1 0.8419
22 1 1 68 0 1 1 0.6967
22 1 1 69 0 1 1 0.49104
22 1 1 71 0 2 1 0.44389
22 1 1 74 0 2 1 0.74382
22 1 1 77 0 2 1 0.95862
22 1 1 78 0 2 1 0.72977
22 1 1 79 0 2 1 0.89241
22 1 1 81 0 1 1 0.41546
22 1 1 82 0 1 1 0.49987
22 1 1 84 0 1 1 0.71456
22 1 1 85 0 1 1 0.67862
22 1 1 86 0 2 1 1.1687
22 1 1 87 0 2 1 0.51279
22 1 1 88 0 2 1 0.56485
22 1 1 89 0 2 1 0.53219
22 1 1 92 0 2 1 0.44751
22 1 1 94 0 1 1 1.0575
22 1 1 95 0 2 1 0.85342
22 1 1 96 0 1 1 0.78665
22 1 1 98 0 2 1 0.96052
22 1 1 99 0 1 1 0.43599
22 1 1 101 0 2 1 0.45311
22 1 1 103 0 1 1 0.55964
22 1 1 104 0 1 1 0.5986
22 1 1 107 0 1 1 0.38655
22 1 1 109 0 2 1 0.77721
22 1 1 110 0 1 1 0.66755
22 1 1 112 0 1 1 0.55034
22 1 1 113 0 1 1 0.86928
22 1 1 116 0 2 1 0.78934
22 1 1 119 0 1 1 0.86994
22 1 1 120 0 1 1 0.54745
22 1 1 123 0 2 1 0.75023
22 1 1 125 0 1 1 0.69652
22 1 1 126 0 1 1 0.73779
22 1 1 127 0 2 1 0.55876
22 1 1 128 0 1 1 0.54211
22 1 1 129 0 1 1 0.71818
22 1 1 130 0 2 1 0.63248
22 1 1 131 0 1 1 0.61907
22 1 1 132 0 2 1 0.45086
22 1 1 133 0 2 1 0.97734
22 1 1 134 0 2 1 1.186
22 1 1 136 0 2 1 0.33325
22 1 1 137 0 2 1 0.99256
22 1 1 138 0 2 1 0.88344
22 1 1 139 0 1 1 0.63983
22 1 1 141 0 2 1 0.97498
22 1 1 142 0 2 1 1.0249
22 1 1 144 0 2 1 0.35879
22 1 2 11 0 1 1 0.65961
22 1 2 12 0 2 1 0.54114
22 1 2 14 0 2 1 0.58434
22 1 2 15 0 2 1 1.1129
22 1 2 16 0 2 1 0.98117
22 1 2 19 0 2 1 0.78125
22 1 2 20 0 1 1 0.3712
22 1 2 21 0 2 1 0.54242
22 1 2 22 0 1 1 0.89213
22 1 2 23 0 1 1 0.50916
22 1 2 24 0 2 1 0.90049
22 1 2 25 0 2 1 0.62776
22 1 2 27 0 1 1 0.81059
22 1 2 28 0 2 1 0.94498
22 1 2 30 0 1 1 0.55995
22 1 2 32 0 2 1 1.0859
22 1 2 33 0 1 1 0.63474
22 1 2 35 0 1 1 0.54449
22 1 2 36 0 1 1 0.48842
22 1 2 38 0 2 1 0.87282
22 1 2 40 0 2 1 1.0625
22 1 2 41 0 2 1 0.73845
22 1 2 42 0 2 1 0.6139
22 1 2 44 0 1 1 0.47777
22 1 2 45 0 1 1 0.63615
22 1 2 47 0 1 1 0.49345
22 1 2 49 0 2 1 0.65512
22 1 2 50 0 2 1 0.37069
22 1 2 51 0 2 1 0.42906
22 1 2 52 0 2 1 0.9862
22 1 2 54 0 2 1 0.56061
22 1 2 55 0 2 1 1.0374
22 1 2 56 0 2 1 1.3685
22 1 2 57 0 1 1 0.73212
22 1 2 58 0 1 1 0.55188
22 1 2 60 0 2 1 0.48192
22 1 2 61 0 1 1 0.96727
22 1 2 62 0 1 1 0.5919
22 1 2 63 0 1 1 0.45816
22 1 2 66 0 2 1 0.61377
22 1 2 68 0 1 1 1.2983
22 1 2 70 0 1 1 0.64822
22 1 2 74 0 1 1 0.76191
22 1 2 75 0 2 1 0.77978
22 1 2 78 0 1 1 0.63493
22 1 2 79 0 1 1 0.7888
22 1 2 80 0 2 1 1.3703
22 1 2 82 0 1 1 0.47812
22 1 2 83 0 2 1 0.69123
22 1 2 84 0 1 1 0.72079
22 1 2 85 0 2 1 0.55483
22 1 2 86 0 1 1 0.49022
22 1 2 87 0 2 1 0.59157
22 1 2 90 0 2 1 1.0112
22 1 2 91 0 1 1 0.70934
22 1 2 93 0 2 1 0.65105
22 1 2 94 0 1 1 0.77187
22 1 2 98 0 2 1 1.3074
22 1 2 100 0 2 1 0.69456
22 1 2 102 0 2 1 0.36311
22 1 2 103 0 1 1 0.6926
22 1 2 104 0 1 1 0.56267
22 1 2 106 0 1 1 1.2444
22 1 2 107 0 1 1 0.54938
22 1 2 111 0 1 1 0.99349
22 1 2 113 0 1 1 0.90791
22 1 2 114 0 1 1 0.97281
22 1 2 115 0 1 1 0.47766
22 1 2 119 0 1 1 0.7037
22 1 2 121 0 1 1 0.92298
22 1 2 122 0 1 1 0.68407
22 1 2 123 0 2 1 0.66838
22 1 2 124 0 1 1 0.59495
22 1 2 125 0 2 1 0.80713
22 1 2 127 0 2 1 0.85988
22 1 2 129 0 1 1 0.49222
22 1 2 130 0 2 1 0.56209
22 1 2 134 0 1 1 0.75241
22 1 2 136 0 1 1 0.86763
22 1 2 137 0 2 1 0.8445
22 1 2 138 0 1 1 0.5213
22 1 2 140 0 1 1 0.613
22 1 2 141 0 2 1 0.40841
22 1 2 144 0 1 1 0.57435
22 1 3 12 0 2 1 0.65619
22 1 3 13 0 2 1 0.45876
22 1 3 15 0 1 1 0.63707
22 1 3 17 0 1 1 0.79359
22 1 3 18 0 1 1 1.0964
22 1 3 19 0 1 1 0.60533
22 1 3 21 0 1 1 0.62972
22 1 3 22 0 2 1 1.0934
22 1 3 23 0 1 1 0.64976
22 1 3 24 0 2 1 0.3798
22 1 3 25 0 1 1 0.84789
22 1 3 28 0 2 1 0.56038
22 1 3 29 0 1 1 0.97465
22 1 3 31 0 1 1 0.46305
22 1 3 34 0 1 1 0.58857
22 1 3 35 0 2 1 0.47565
22 1 3 37 0 2 1 0.83719
22 1 3 38 0 2 1 0.55492
22 1 3 39 0 2 1 0.60263
22 1 3 40 0 2 1 0.48225
22 1 3 41 0 2 1 0.59316
22 1 3 42 0 1 1 0.714
22 1 3 43 0 2 1 0.46853
22 1 3 44 0 2 1 0.94637
22 1 3 47 0 2 1 0.61326
22 1 3 48 0 2 1 0.56297
22 1 3 49 0 2 1 0.46004
22 1 3 54 0 1 1 0.50708
22 1 3 55 0 1 1 0.61714
22 1 3 56 0 2 1 0.69155
22 1 3 57 0 1 1 1.1979
22 1 3 58 0 2 1 0.58
22 1 3 59 0 1 1 0.61949
22 1 3 62 0 1 1 0.63462
22 1 3 65 0 2 1 0.67402
22 1 3 66 0 2 1 0.89045
22 1 3 68 0 2 1 0.6102
22 1 3 74 0 2 1 0.42083
22 1 3 75 0 1 1 0.39176
22 1 3 76 0 2 1 0.77027
22 1 3 79 0 2 1 0.383
22 1 3 84 0 1 1 0.44493
22 1 3 85 0 1 1 0.31914
22 1 3 86 0 2 1 0.63372
22 1 3 90 0 1 1 0.57567
22 1 3 91 0 1 1 0.99327
22 1 3 92 0 2 1 1.0023
22 1 3 94 0 1 1 0.67801
22 1 3 95 0 2 1 1.0292
22 1 3 96 0 2 1 0.4179
22 1 3 97 0 2 1 1.0452
22 1 3 99 0 2 1 0.45762
22 1 3 100 0 2 1 0.50312
22 1 3 101 0 1 1 0.46083
22 1 3 103 0 2 1 0.63297
22 1 3 104 0 2 1 0.40443
22 1 3 105 0 2 1 0.44895
22 1 3 106 0 1 1 0.67502
22 1 3 109 0 1 1 0.85583
22 1 3 110 0 2 1 0.88427
22 1 3 111 0 2 1 0.97043
22 1 3 112 0 1 1 0.45253
22 1 3 113 0 2 1 0.80969
22 1 3 115 0 1 1 0.34415
22 1 3 116 0 1 1 0.60407
22 1 3 118 0 1 1 0.40986
22 1 3 121 0 1 1 0.72974
22 1 3 122 0 2 1 0.54108
22 1 3 124 0 2 1 0.80524
22 1 3 125 0 2 1 0.88245
22 1 3 126 0 2 1 0.76953
22 1 3 128 0 2 1 0.74375
22 1 3 130 0 1 1 0.46722
22 1 3 131 0 1 1 0.61754
22 1 3 132 0 2 1 0.83471
22 1 3 134 0 1 1 0.52963
22 1 3 135 0 1 1 0.68892
22 1 3 137 0 2 1 0.9238
22 1 3 138 0 1 1 0.67455
22 1 3 140 0 1 1 0.67962
22 1 3 141 0 1 1 0.50755
22 1 3 142 0 2 1 0.91941
22 1 3 143 0 1 1 0.86439
22 1 4 11 0 2 1 0.50561
22 1 4 13 0 2 1 0.63893
22 1 4 16 0 1 1 0.43867
22 1 4 18 0 2 1 0.3846
22 1 4 20 0 2 1 0.53428
22 1 4 21 0 1 1 0.38952
22 1 4 22 0 1 1 0.59378
22 1 4 23 0 1 1 0.48982
22 1 4 24 0 2 1 0.68095
22 1 4 25 0 1 1 0.39534
22 1 4 26 0 1 1 0.4464
22 1 4 27 0 1 1 0.62754
22 1 4 28 0 2 1 0.6369
22 1 4 29 0 1 1 0.46312
22 1 4 30 0 2 1 0.49851
22 1 4 32 0 2 1 0.60439
22 1 4 33 0 1 1 0.373
22 1 4 36 0 2 1 0.63728
22 1 4 37 0 2 1 0.55776
22 1 4 40 0 1 1 0.64304
22 1 4 43 0 2 1 0.68341
22 1 4 47 0 1 1 0.49612
22 1 4 48 0 2 1 0.45354
22 1 4 50 0 1 1 0.81157
22 1 4 53 0 1 1 0.741
22 1 4 55 0 1 1 0.42493
22 1 4 56 0 1 1 0.75713
22 1 4 57 0 1 1 0.43365
22 1 4 58 0 1 1 0.58206
22 1 4 60 0 1 1 0.52184
22 1 4 61 0 1 1 0.56884
22 1 4 62 0 2 1 0.50458
22 1 4 63 0 1 1 0.66271
22 1 4 64 0 2 1 0.40973
22 1 4 66 0 2 1 0.80116
22 1 4 68 0 1 1 0.64272
22 1 4 70 0 1 1 0.64052
22 1 4 71 0 2 1 1.3454
22 1 4 72 0 1 1 0.57374
22 1 4 74 0 2 1 0.80518
22 1 4 77 0 2 1 0.58701
22 1 4 78 0 1 1 0.96378
22 1 4 79 0 1 1 0.5039
22 1 4 82 0 1 1 0.5324
22 1 4 85 0 2 1 0.76779
22 1 4 86 0 1 1 0.59498
22 1 4 87 0 1 1 0.53087
22 1 4 89 0 2 1 0.44576
22 1 4 90 0 1 1 0.62083
22 1 4 91 0 2 1 0.66701
22 1 4 92 0 1 1 0.4854
22 1 4 93 0 2 1 0.63497
22 1 4 94 0 1 1 0.6447
22 1 4 95 0 2 1 0.95113
22 1 4 98 0 1 1 0.84772
22 1 4 100 0 1 1 0.72021
22 1 4 101 0 2 1 0.74679
22 1 4 102 0 1 1 0.6077
22 1 4 103 0 2 1 0.61609
22 1 4 104 0 2 1 0.66554
22 1 4 108 0 2 1 0.41501
22 1 4 109 0 1 1 0.61791
22 1 4 110 0 2 1 0.38736
22 1 4 111 0 1 1 0.52539
22 1 4 112 0 1 1 0.42028
22 1 4 113 0 2 1 0.94425
22 1 4 114 0 2 1 0.81851
22 1 4 116 0 1 1 0.63756
22 1 4 120 0 2 1 0.65752
22 1 4 121 0 1 1 0.42659
22 1 4 122 0 1 1 0.67132
22 1 4 123 0 2 1 0.50653
22 1 4 124 0 2 1 0.80939
22 1 4 127 0 2 1 0.51174
22 1 4 128 0 2 1 0.77455
22 1 4 129 0 2 1 1.1247
22 1 4 133 0 1 1 0.58204
22 1 4 134 0 2 1 1.1499
22 1 4 137 0 2 1 0.49061
22 1 4 138 0 2 1 0.39263
22 1 4 140 0 2 1 1.0078
22 1 4 141 0 2 1 0.74209
22 1 4 142 0 2 1 1.1833
22 1 4 144 0 2 1 0.5539
22 1 5 11 0 1 1 0.60322
22 1 5 12 0 2 1 0.6189
22 1 5 14 0 1 1 0.57696
22 1 5 16 0 2 1 0.71022
22 1 5 17 0 1 1 0.61813
22 1 5 18 0 2 1 0.68374
22 1 5 20 0 1 1 0.76738
22 1 5 21 0 2 1 0.60415
22 1 5 22 0 2 1 0.76212
22 1 5 24 0 1 1 0.94272
22 1 5 26 0 2 1 0.61132
22 1 5 28 0 2 1 1.3704
22 1 5 29 0 1 1 0.48508
22 1 5 30 0 1 1 0.65895
22 1 5 31 0 1 1 0.41285
22 1 5 32 0 1 1 0.40916
22 1 5 33 0 2 1 0.48674
22 1 5 35 0 2 1 0.75312
22 1 5 36 0 1 1 0.70921
22 1 5 40 0 1 1 0.58615
22 1 5 43 0 1 1 0.59262
22 1 5 45 0 1 1 0.52543
22 1 5 46 0 2 1 0.51697
22 1 5 48 0 1 1 0.72142
22 1 5 49 0 2 1 1.2308
22 1 5 50 0 2 1 1.4459
22 1 5 52 0 2 1 0.65452
22 1 5 53 0 2 1 0.67347
22 1 5 57 0 2 1 0.51421
22 1 5 59 0 1 1 0.50227
22 1 5 60 0 2 1 0.62698
22 1 5 61 0 1 1 0.69314
22 1 5 62 0 1 1 0.46273
22 1 5 64 0 1 1 0.56464
22 1 5 65 0 1 1 0.45229
22 1 5 66 0 1 1 0.79338
22 1 5 67 0 2 1 0.53693
22 1 5 69 0 2 1 0.4124
22 1 5 70 0 1 1 0.60052
22 1 5 71 0 2 1 0.55301
22 1 5 73 0 2 1 0.9164
22 1 5 76 0 2 1 0.65788
22 1 5 78 0 2 1 0.75717
22 1 5 79 0 1 1 0.45165
22 1 5 81 0 1 1 0.63585
22 1 5 82 0 2 1 0.78119
22 1 5 83 0 1 1 0.71418
22 1 5 84 0 1 1 0.68435
22 1 5 88 0 2 1 0.6447
22 1 5 89 0 2 1 0.91202
22 1 5 91 0 1 1 0.61145
22 1 5 92 0 1 1 0.37973
22 1 5 94 0 1 1 0.47916
22 1 5 95 0 2 1 0.62795
22 1 5 98 0 1 1 0.43817
22 1 5 99 0 2 1 0.77929
22 1 5 101 0 2 1 0.80168
22 1 5 102 0 2 1 0.71976
22 1 5 103 0 2 1 0.84323
22 1 5 104 0 2 1 0.6559
22 1 5 106 0 1 1 0.52548
22 1 5 107 0 1 1 0.46049
22 1 5 109 0 1 1 0.43484
22 1 5 110 0 2 1 0.72466
22 1 5 112 0 1 1 0.5965
22 1 5 113 0 1 1 0.42202
22 1 5 118 0 2 1 1.0651
22 1 5 122 0 1 1 0.99715
22 1 5 123 0 2 1 0.8884
22 1 5 125 0 2 1 0.42947
22 1 5 126 0 2 1 0.57902
22 1 5 129 0 2 1 0.97495
22 1 5 130 0 2 1 0.72854
22 1 5 131 0 1 1 0.49238
22 1 5 134 0 2 1 1.2209
22 1 5 135 0 2 1 0.79015
22 1 5 136 0 2 1 0.5843
22 1 5 137 0 1 1 0.64157
22 1 5 140 0 2 1 0.66491
22 1 5 141 0 1 1 0.75526
22 1 5 142 0 1 1 0.93795
22 1 5 143 0 2 1 0.74358
22 2 1 26 0 1 1 0.48024
22 2 1 29 0 1 1 0.52228
22 2 1 30 0 2 1 0.60208
22 2 1 32 0 1 1 0.84523
22 2 1 33 0 1 1 0.43564
22 2 1 35 0 2 1 0.69776
22 2 1 36 0 2 1 0.67548
22 2 1 37 0 1 1 0.4945
22 2 1 38 0 2 1 0.72552
22 2 1 39 0 2 1 1.0808
22 2 1 40 0 1 1 0.58102
22 2 1 42 0 2 1 0.67009
22 2 1 43 0 2 1 0.70586
22 2 1 44 0 1 1 0.58869
22 2 1 46 0 2 1 0.52617
22 2 1 47 0 1 1 0.64503
22 2 1 48 0 2 1 0.49649
22 2 1 50 0 2 1 0.5803
