"ID","item","item_type","test_type","study_pos","ON_resp","ON_RT","rating_resp","rating_RT","file"
3,"CHIE","nonword","old",50,"new",5.18780201126,"N",NA,"P11_RKN_2018_Mar_08_1520.csv"
3,"FOSK","nonword","old",45,"old",3.66124768218,"K",2.03276434628,"P11_RKN_2018_Mar_08_1520.csv"
3,"COLV","nonword","new",NA,"new",1.37015377122,"N",NA,"P11_RKN_2018_Mar_08_1520.csv"
3,"DATE","word","old",18,"new",3.27021401413,"N",NA,"P11_RKN_2018_Mar_08_1520.csv"
3,"SWAZ","nonword","new",NA,"old",3.92958036112,"K",1.17672214523,"P11_RKN_2018_Mar_08_1520.csv"
3,"TIME","word","new",NA,"old",5.49522441474,"K",0.896925932437,"P11_RKN_2018_Mar_08_1520.csv"
3,"ZARC","nonword","new",NA,"new",1.85776424478,"N",NA,"P11_RKN_2018_Mar_08_1520.csv"
3,"NAUC","nonword","old",28,"new",1.37064311907,"N",NA,"P11_RKN_2018_Mar_08_1520.csv"
3,"WORK","word","new",NA,"old",1.74485586103,"K",0.76077937166,"P11_RKN_2018_Mar_08_1520.csv"
3,"HALL","word","new",NA,"old",2.04815176071,"K",0.881019708817,"P11_RKN_2018_Mar_08_1520.csv"
3,"SNOW","word","new",NA,"new",1.39200007819,"N",NA,"P11_RKN_2018_Mar_08_1520.csv"
3,"SHOP","word","new",NA,"new",1.98153230452,"N",NA,"P11_RKN_2018_Mar_08_1520.csv"
3,"JOSP","nonword","old",6,"old",3.59294510214,"K",1.79292562566,"P11_RKN_2018_Mar_08_1520.csv"
3,"SEFS","nonword","old",25,"new",1.62816888833,"N",NA,"P11_RKN_2018_Mar_08_1520.csv"
3,"BEEF","word","new",NA,"new",1.31212999552,"N",NA,"P11_RKN_2018_Mar_08_1520.csv"
3,"MIND","word","new",NA,"new",3.3558302786,"N",NA,"P11_RKN_2018_Mar_08_1520.csv"
3,"FOMB","nonword","old",10,"new",2.16962595459,"N",NA,"P11_RKN_2018_Mar_08_1520.csv"
3,"CAKE","word","old",7,"old",1.65031331228,"R",1.11277330254,"P11_RKN_2018_Mar_08_1520.csv"
3,"RETE","nonword","new",NA,"new",2.17694964644,"N",NA,"P11_RKN_2018_Mar_08_1520.csv"
3,"KNEE","word","old",37,"new",1.79230599353,"N",NA,"P11_RKN_2018_Mar_08_1520.csv"
3,"SPIZ","nonword","new",NA,"new",2.61585984819,"N",NA,"P11_RKN_2018_Mar_08_1520.csv"
3,"RILM","nonword","old",46,"new",1.86734419686,"N",NA,"P11_RKN_2018_Mar_08_1520.csv"
3,"MYDE","nonword","new",NA,"new",2.39561029008,"N",NA,"P11_RKN_2018_Mar_08_1520.csv"
3,"HOAB","nonword","new",NA,"new",2.42550470182,"N",NA,"P11_RKN_2018_Mar_08_1520.csv"
3,"TALK","word","old",43,"old",4.52982625607,"K",1.43289811618,"P11_RKN_2018_Mar_08_1520.csv"
3,"DENC","nonword","old",42,"new",2.44415464485,"N",NA,"P11_RKN_2018_Mar_08_1520.csv"
