Subject,TrialProc,Trial,Condition,RT,Accuracy,Response,Word,Hue,AdminTime,SessionDate,SessionTime
14000,practice,NA,NA,NA,NA,NA,NA,NA,4.267133333333334,10-05-2017,08:49:17
14000,practice,NA,NA,NA,NA,NA,NA,NA,4.267133333333334,10-05-2017,08:49:17
14000,practice,NA,NA,NA,NA,NA,NA,NA,4.267133333333334,10-05-2017,08:49:17
14000,practice,NA,NA,NA,NA,NA,NA,NA,4.267133333333334,10-05-2017,08:49:17
14000,practice,NA,NA,NA,NA,NA,NA,NA,4.267133333333334,10-05-2017,08:49:17
14000,practice,NA,NA,NA,NA,NA,NA,NA,4.267133333333334,10-05-2017,08:49:17
14000,practice,NA,NA,NA,NA,NA,NA,NA,4.267133333333334,10-05-2017,08:49:17
14000,practice,NA,NA,NA,NA,NA,NA,NA,4.267133333333334,10-05-2017,08:49:17
14000,practice,1,congruent,1061,1,RED,RED,red,4.267133333333334,10-05-2017,08:49:17
14000,practice,2,incongruent,707,1,GREEN,BLUE,green,4.267133333333334,10-05-2017,08:49:17
14000,practice,3,congruent,649,1,RED,RED,red,4.267133333333334,10-05-2017,08:49:17
14000,practice,4,congruent,708,1,BLUE,BLUE,blue,4.267133333333334,10-05-2017,08:49:17
14000,practice,5,congruent,537,1,BLUE,BLUE,blue,4.267133333333334,10-05-2017,08:49:17
14000,practice,6,incongruent,844,0,GREEN,GREEN,red,4.267133333333334,10-05-2017,08:49:17
14000,practice,7,incongruent,1309,1,GREEN,RED,green,4.267133333333334,10-05-2017,08:49:17
14000,practice,8,congruent,539,1,BLUE,BLUE,blue,4.267133333333334,10-05-2017,08:49:17
14000,practice,9,congruent,543,1,BLUE,BLUE,blue,4.267133333333334,10-05-2017,08:49:17
14000,practice,10,congruent,546,1,GREEN,GREEN,green,4.267133333333334,10-05-2017,08:49:17
14000,practice,11,congruent,473,1,GREEN,GREEN,green,4.267133333333334,10-05-2017,08:49:17
14000,practice,12,incongruent,736,1,BLUE,RED,blue,4.267133333333334,10-05-2017,08:49:17
14000,practice,13,incongruent,874,1,BLUE,GREEN,blue,4.267133333333334,10-05-2017,08:49:17
14000,practice,14,congruent,544,1,GREEN,GREEN,green,4.267133333333334,10-05-2017,08:49:17
14000,practice,15,congruent,489,1,RED,RED,red,4.267133333333334,10-05-2017,08:49:17
14000,practice,16,congruent,577,1,RED,RED,red,4.267133333333334,10-05-2017,08:49:17
14000,practice,17,congruent,652,1,GREEN,GREEN,green,4.267133333333334,10-05-2017,08:49:17
14000,practice,18,incongruent,1016,1,RED,BLUE,red,4.267133333333334,10-05-2017,08:49:17
14000,practice,19,congruent,426,1,RED,RED,red,4.267133333333334,10-05-2017,08:49:17
14000,practice,20,incongruent,491,1,GREEN,BLUE,green,4.267133333333334,10-05-2017,08:49:17
14000,practice,21,congruent,569,1,RED,RED,red,4.267133333333334,10-05-2017,08:49:17
14000,practice,22,congruent,369,1,BLUE,BLUE,blue,4.267133333333334,10-05-2017,08:49:17
14000,practice,23,congruent,405,1,BLUE,BLUE,blue,4.267133333333334,10-05-2017,08:49:17
14000,practice,24,incongruent,783,1,RED,GREEN,red,4.267133333333334,10-05-2017,08:49:17
14000,real,1,incongruent,890,1,BLUE,RED,blue,4.267133333333334,10-05-2017,08:49:17
14000,real,2,congruent,405,1,BLUE,BLUE,blue,4.267133333333334,10-05-2017,08:49:17
14000,real,3,congruent,417,1,RED,RED,red,4.267133333333334,10-05-2017,08:49:17
14000,real,4,congruent,851,1,BLUE,BLUE,blue,4.267133333333334,10-05-2017,08:49:17
14000,real,5,congruent,438,1,RED,RED,red,4.267133333333334,10-05-2017,08:49:17
14000,real,6,congruent,572,1,GREEN,GREEN,green,4.267133333333334,10-05-2017,08:49:17
14000,real,7,congruent,781,1,BLUE,BLUE,blue,4.267133333333334,10-05-2017,08:49:17
14000,real,8,congruent,698,1,GREEN,GREEN,green,4.267133333333334,10-05-2017,08:49:17
14000,real,9,congruent,469,1,RED,RED,red,4.267133333333334,10-05-2017,08:49:17
14000,real,10,incongruent,758,1,BLUE,GREEN,blue,4.267133333333334,10-05-2017,08:49:17
14000,real,11,congruent,457,1,RED,RED,red,4.267133333333334,10-05-2017,08:49:17
14000,real,12,congruent,703,1,RED,RED,red,4.267133333333334,10-05-2017,08:49:17
14000,real,13,incongruent,636,1,GREEN,BLUE,green,4.267133333333334,10-05-2017,08:49:17
14000,real,14,congruent,482,1,RED,RED,red,4.267133333333334,10-05-2017,08:49:17
14000,real,15,congruent,648,1,BLUE,BLUE,blue,4.267133333333334,10-05-2017,08:49:17
14000,real,16,incongruent,459,1,BLUE,RED,blue,4.267133333333334,10-05-2017,08:49:17
14000,real,17,incongruent,590,1,GREEN,RED,green,4.267133333333334,10-05-2017,08:49:17
14000,real,18,incongruent,409,1,RED,BLUE,red,4.267133333333334,10-05-2017,08:49:17
14000,real,19,congruent,460,1,BLUE,BLUE,blue,4.267133333333334,10-05-2017,08:49:17
14000,real,20,incongruent,580,1,GREEN,BLUE,green,4.267133333333334,10-05-2017,08:49:17
14000,real,21,congruent,626,1,BLUE,BLUE,blue,4.267133333333334,10-05-2017,08:49:17
14000,real,22,congruent,424,1,BLUE,BLUE,blue,4.267133333333334,10-05-2017,08:49:17
14000,real,23,congruent,533,1,RED,RED,red,4.267133333333334,10-05-2017,08:49:17
14000,real,24,incongruent,664,1,RED,GREEN,red,4.267133333333334,10-05-2017,08:49:17
14000,real,25,congruent,361,1,RED,RED,red,4.267133333333334,10-05-2017,08:49:17
14000,real,26,congruent,679,1,GREEN,GREEN,green,4.267133333333334,10-05-2017,08:49:17
14000,real,27,congruent,412,1,GREEN,GREEN,green,4.267133333333334,10-05-2017,08:49:17
14000,real,28,incongruent,421,1,GREEN,RED,green,4.267133333333334,10-05-2017,08:49:17
14000,real,29,congruent,400,1,GREEN,GREEN,green,4.267133333333334,10-05-2017,08:49:17
14000,real,30,incongruent,424,1,BLUE,GREEN,blue,4.267133333333334,10-05-2017,08:49:17
14000,real,31,incongruent,376,1,RED,BLUE,red,4.267133333333334,10-05-2017,08:49:17
14000,real,32,congruent,553,0,BLUE,GREEN,green,4.267133333333334,10-05-2017,08:49:17
14000,real,33,congruent,585,1,GREEN,GREEN,green,4.267133333333334,10-05-2017,08:49:17
14000,real,34,congruent,346,1,GREEN,GREEN,green,4.267133333333334,10-05-2017,08:49:17
14000,real,35,congruent,586,1,BLUE,BLUE,blue,4.267133333333334,10-05-2017,08:49:17
14000,real,36,incongruent,746,1,RED,GREEN,red,4.267133333333334,10-05-2017,08:49:17
14000,real,37,congruent,876,1,BLUE,BLUE,blue,4.267133333333334,10-05-2017,08:49:17
14000,real,38,congruent,514,1,BLUE,BLUE,blue,4.267133333333334,10-05-2017,08:49:17
14000,real,39,congruent,724,1,GREEN,GREEN,green,4.267133333333334,10-05-2017,08:49:17
14000,real,40,incongruent,423,1,RED,BLUE,red,4.267133333333334,10-05-2017,08:49:17
14000,real,41,incongruent,746,1,GREEN,BLUE,green,4.267133333333334,10-05-2017,08:49:17
14000,real,42,incongruent,918,0,RED,GREEN,blue,4.267133333333334,10-05-2017,08:49:17
14000,real,43,congruent,657,1,GREEN,GREEN,green,4.267133333333334,10-05-2017,08:49:17
14000,real,44,congruent,409,1,BLUE,BLUE,blue,4.267133333333334,10-05-2017,08:49:17
14000,real,45,incongruent,1001,1,BLUE,GREEN,blue,4.267133333333334,10-05-2017,08:49:17
14000,real,46,congruent,538,1,RED,RED,red,4.267133333333334,10-05-2017,08:49:17
14000,real,47,incongruent,1298,1,BLUE,RED,blue,4.267133333333334,10-05-2017,08:49:17
14000,real,48,congruent,467,1,BLUE,BLUE,blue,4.267133333333334,10-05-2017,08:49:17
14000,real,49,congruent,862,1,GREEN,GREEN,green,4.267133333333334,10-05-2017,08:49:17
14000,real,50,congruent,761,1,BLUE,BLUE,blue,4.267133333333334,10-05-2017,08:49:17
14000,real,51,incongruent,378,1,RED,GREEN,red,4.267133333333334,10-05-2017,08:49:17
14000,real,52,congruent,450,1,RED,RED,red,4.267133333333334,10-05-2017,08:49:17
14000,real,53,incongruent,419,1,RED,BLUE,red,4.267133333333334,10-05-2017,08:49:17
14000,real,54,congruent,819,1,BLUE,BLUE,blue,4.267133333333334,10-05-2017,08:49:17
14000,real,55,congruent,848,1,RED,RED,red,4.267133333333334,10-05-2017,08:49:17
14000,real,56,congruent,561,1,RED,RED,red,4.267133333333334,10-05-2017,08:49:17
14000,real,57,congruent,852,1,BLUE,BLUE,blue,4.267133333333334,10-05-2017,08:49:17
14000,real,58,incongruent,770,1,BLUE,RED,blue,4.267133333333334,10-05-2017,08:49:17
14000,real,59,incongruent,755,1,GREEN,BLUE,green,4.267133333333334,10-05-2017,08:49:17
14000,real,60,congruent,691,1,BLUE,BLUE,blue,4.267133333333334,10-05-2017,08:49:17
14000,real,61,congruent,582,1,RED,RED,red,4.267133333333334,10-05-2017,08:49:17
14000,real,62,congruent,684,1,RED,RED,red,4.267133333333334,10-05-2017,08:49:17
14000,real,63,congruent,511,1,RED,RED,red,4.267133333333334,10-05-2017,08:49:17
14000,real,64,congruent,434,1,RED,RED,red,4.267133333333334,10-05-2017,08:49:17
14000,real,65,congruent,749,1,GREEN,GREEN,green,4.267133333333334,10-05-2017,08:49:17
14000,real,66,incongruent,667,1,GREEN,RED,green,4.267133333333334,10-05-2017,08:49:17
14000,real,67,congruent,427,1,GREEN,GREEN,green,4.267133333333334,10-05-2017,08:49:17
14000,real,68,incongruent,473,1,GREEN,RED,green,4.267133333333334,10-05-2017,08:49:17
14000,real,69,congruent,422,1,GREEN,GREEN,green,4.267133333333334,10-05-2017,08:49:17
14000,real,70,congruent,348,1,GREEN,GREEN,green,4.267133333333334,10-05-2017,08:49:17
14000,real,71,congruent,471,1,GREEN,GREEN,green,4.267133333333334,10-05-2017,08:49:17
14000,real,72,incongruent,1048,1,RED,GREEN,red,4.267133333333334,10-05-2017,08:49:17
14000,real,73,incongruent,822,1,RED,BLUE,red,4.267133333333334,10-05-2017,08:49:17
14000,real,74,congruent,473,1,RED,RED,red,4.267133333333334,10-05-2017,08:49:17
14000,real,75,congruent,679,1,BLUE,BLUE,blue,4.267133333333334,10-05-2017,08:49:17
14000,real,76,congruent,448,1,GREEN,GREEN,green,4.267133333333334,10-05-2017,08:49:17
14000,real,77,congruent,392,1,RED,RED,red,4.267133333333334,10-05-2017,08:49:17
14000,real,78,congruent,446,1,RED,RED,red,4.267133333333334,10-05-2017,08:49:17
14000,real,79,incongruent,660,1,GREEN,BLUE,green,4.267133333333334,10-05-2017,08:49:17
14000,real,80,congruent,564,1,BLUE,BLUE,blue,4.267133333333334,10-05-2017,08:49:17
14000,real,81,congruent,570,1,GREEN,GREEN,green,4.267133333333334,10-05-2017,08:49:17
14000,real,82,incongruent,1055,1,GREEN,BLUE,green,4.267133333333334,10-05-2017,08:49:17
14000,real,83,incongruent,517,1,RED,GREEN,red,4.267133333333334,10-05-2017,08:49:17
14000,real,84,incongruent,706,1,GREEN,RED,green,4.267133333333334,10-05-2017,08:49:17
14000,real,85,congruent,470,1,GREEN,GREEN,green,4.267133333333334,10-05-2017,08:49:17
14000,real,86,incongruent,360,1,BLUE,GREEN,blue,4.267133333333334,10-05-2017,08:49:17
14000,real,87,congruent,452,1,RED,RED,red,4.267133333333334,10-05-2017,08:49:17
14000,real,88,congruent,450,1,RED,RED,red,4.267133333333334,10-05-2017,08:49:17
14000,real,89,congruent,514,1,GREEN,GREEN,green,4.267133333333334,10-05-2017,08:49:17
14000,real,90,congruent,437,1,GREEN,GREEN,green,4.267133333333334,10-05-2017,08:49:17
14000,real,91,incongruent,426,1,GREEN,RED,green,4.267133333333334,10-05-2017,08:49:17
14000,real,92,congruent,526,1,BLUE,BLUE,blue,4.267133333333334,10-05-2017,08:49:17
14000,real,93,congruent,556,1,BLUE,BLUE,blue,4.267133333333334,10-05-2017,08:49:17
14000,real,94,congruent,887,1,GREEN,GREEN,green,4.267133333333334,10-05-2017,08:49:17
14000,real,95,congruent,757,1,BLUE,BLUE,blue,4.267133333333334,10-05-2017,08:49:17
14000,real,96,congruent,501,1,RED,RED,red,4.267133333333334,10-05-2017,08:49:17
14000,real,97,incongruent,1344,1,BLUE,RED,blue,4.267133333333334,10-05-2017,08:49:17
14000,real,98,incongruent,424,1,BLUE,RED,blue,4.267133333333334,10-05-2017,08:49:17
14000,real,99,congruent,647,1,GREEN,GREEN,green,4.267133333333334,10-05-2017,08:49:17
14000,real,100,congruent,543,1,RED,RED,red,4.267133333333334,10-05-2017,08:49:17
14000,real,101,incongruent,455,1,RED,GREEN,red,4.267133333333334,10-05-2017,08:49:17
14000,real,102,congruent,580,1,BLUE,BLUE,blue,4.267133333333334,10-05-2017,08:49:17
14000,real,103,congruent,400,1,BLUE,BLUE,blue,4.267133333333334,10-05-2017,08:49:17
14000,real,104,incongruent,1167,1,RED,BLUE,red,4.267133333333334,10-05-2017,08:49:17
14000,real,105,congruent,725,1,BLUE,BLUE,blue,4.267133333333334,10-05-2017,08:49:17
14000,real,106,congruent,1337,1,RED,RED,red,4.267133333333334,10-05-2017,08:49:17
14000,real,107,incongruent,1005,1,BLUE,GREEN,blue,4.267133333333334,10-05-2017,08:49:17
14000,real,108,congruent,802,1,GREEN,GREEN,green,4.267133333333334,10-05-2017,08:49:17
14000,real,109,incongruent,875,0,RED,GREEN,blue,4.267133333333334,10-05-2017,08:49:17
14000,real,110,congruent,489,1,GREEN,GREEN,green,4.267133333333334,10-05-2017,08:49:17
14000,real,111,congruent,814,1,BLUE,BLUE,blue,4.267133333333334,10-05-2017,08:49:17
14000,real,112,congruent,536,1,RED,RED,red,4.267133333333334,10-05-2017,08:49:17
14000,real,113,congruent,674,1,BLUE,BLUE,blue,4.267133333333334,10-05-2017,08:49:17
14000,real,114,congruent,613,1,GREEN,GREEN,green,4.267133333333334,10-05-2017,08:49:17
14000,real,115,congruent,581,1,RED,RED,red,4.267133333333334,10-05-2017,08:49:17
14000,real,116,congruent,665,1,BLUE,BLUE,blue,4.267133333333334,10-05-2017,08:49:17
14000,real,117,incongruent,433,1,BLUE,RED,blue,4.267133333333334,10-05-2017,08:49:17
14000,real,118,congruent,1009,1,GREEN,GREEN,green,4.267133333333334,10-05-2017,08:49:17
14000,real,119,congruent,469,1,GREEN,GREEN,green,4.267133333333334,10-05-2017,08:49:17
14000,real,120,congruent,477,1,GREEN,GREEN,green,4.267133333333334,10-05-2017,08:49:17
14000,real,121,incongruent,1153,1,RED,GREEN,red,4.267133333333334,10-05-2017,08:49:17
14000,real,122,congruent,566,1,RED,RED,red,4.267133333333334,10-05-2017,08:49:17
14000,real,123,incongruent,879,1,BLUE,RED,blue,4.267133333333334,10-05-2017,08:49:17
14000,real,124,congruent,887,1,RED,RED,red,4.267133333333334,10-05-2017,08:49:17
14000,real,125,congruent,463,1,RED,RED,red,4.267133333333334,10-05-2017,08:49:17
14000,real,126,congruent,701,1,BLUE,BLUE,blue,4.267133333333334,10-05-2017,08:49:17
14000,real,127,incongruent,787,1,GREEN,BLUE,green,4.267133333333334,10-05-2017,08:49:17
14000,real,128,congruent,610,1,GREEN,GREEN,green,4.267133333333334,10-05-2017,08:49:17
14000,real,129,incongruent,433,1,GREEN,RED,green,4.267133333333334,10-05-2017,08:49:17
14000,real,130,congruent,959,1,RED,RED,red,4.267133333333334,10-05-2017,08:49:17
14000,real,131,congruent,810,1,BLUE,BLUE,blue,4.267133333333334,10-05-2017,08:49:17
14000,real,132,congruent,960,1,RED,RED,red,4.267133333333334,10-05-2017,08:49:17
14000,real,133,incongruent,1683,1,GREEN,BLUE,green,4.267133333333334,10-05-2017,08:49:17
14000,real,134,congruent,634,1,BLUE,BLUE,blue,4.267133333333334,10-05-2017,08:49:17
14000,real,135,congruent,429,1,RED,RED,red,4.267133333333334,10-05-2017,08:49:17
14000,real,136,incongruent,423,1,RED,BLUE,red,4.267133333333334,10-05-2017,08:49:17
14000,real,137,incongruent,522,1,GREEN,RED,green,4.267133333333334,10-05-2017,08:49:17
14000,real,138,incongruent,642,1,RED,BLUE,red,4.267133333333334,10-05-2017,08:49:17
14000,real,139,incongruent,629,1,BLUE,GREEN,blue,4.267133333333334,10-05-2017,08:49:17
14000,real,140,congruent,487,1,BLUE,BLUE,blue,4.267133333333334,10-05-2017,08:49:17
14000,real,141,congruent,569,1,GREEN,GREEN,green,4.267133333333334,10-05-2017,08:49:17
14000,real,142,incongruent,745,1,RED,GREEN,red,4.267133333333334,10-05-2017,08:49:17
14000,real,143,congruent,730,1,BLUE,BLUE,blue,4.267133333333334,10-05-2017,08:49:17
14000,real,144,congruent,726,1,GREEN,GREEN,green,4.267133333333334,10-05-2017,08:49:17
14001,practice,NA,NA,NA,NA,NA,NA,NA,3.64435,10-04-2017,09:02:12
14001,practice,NA,NA,NA,NA,NA,NA,NA,3.64435,10-04-2017,09:02:12
14001,practice,NA,NA,NA,NA,NA,NA,NA,3.64435,10-04-2017,09:02:12
14001,practice,NA,NA,NA,NA,NA,NA,NA,3.64435,10-04-2017,09:02:12
14001,practice,NA,NA,NA,NA,NA,NA,NA,3.64435,10-04-2017,09:02:12
14001,practice,NA,NA,NA,NA,NA,NA,NA,3.64435,10-04-2017,09:02:12
14001,practice,NA,NA,NA,NA,NA,NA,NA,3.64435,10-04-2017,09:02:12
14001,practice,NA,NA,NA,NA,NA,NA,NA,3.64435,10-04-2017,09:02:12
14001,practice,1,congruent,616,1,RED,RED,red,3.64435,10-04-2017,09:02:12
14001,practice,2,incongruent,579,1,GREEN,BLUE,green,3.64435,10-04-2017,09:02:12
14001,practice,3,congruent,470,1,RED,RED,red,3.64435,10-04-2017,09:02:12
14001,practice,4,congruent,364,1,BLUE,BLUE,blue,3.64435,10-04-2017,09:02:12
14001,practice,5,congruent,405,1,BLUE,BLUE,blue,3.64435,10-04-2017,09:02:12
14001,practice,6,incongruent,397,1,RED,GREEN,red,3.64435,10-04-2017,09:02:12
14001,practice,7,incongruent,651,1,GREEN,RED,green,3.64435,10-04-2017,09:02:12
14001,practice,8,congruent,451,1,BLUE,BLUE,blue,3.64435,10-04-2017,09:02:12
14001,practice,9,congruent,454,1,BLUE,BLUE,blue,3.64435,10-04-2017,09:02:12
14001,practice,10,congruent,692,1,GREEN,GREEN,green,3.64435,10-04-2017,09:02:12
14001,practice,11,congruent,810,1,GREEN,GREEN,green,3.64435,10-04-2017,09:02:12
14001,practice,12,incongruent,362,1,BLUE,RED,blue,3.64435,10-04-2017,09:02:12
14001,practice,13,incongruent,373,1,BLUE,GREEN,blue,3.64435,10-04-2017,09:02:12
14001,practice,14,congruent,483,1,GREEN,GREEN,green,3.64435,10-04-2017,09:02:12
14001,practice,15,congruent,398,1,RED,RED,red,3.64435,10-04-2017,09:02:12
14001,practice,16,congruent,417,1,RED,RED,red,3.64435,10-04-2017,09:02:12
14001,practice,17,congruent,559,1,GREEN,GREEN,green,3.64435,10-04-2017,09:02:12
14001,practice,18,incongruent,429,1,RED,BLUE,red,3.64435,10-04-2017,09:02:12
14001,practice,19,congruent,381,1,RED,RED,red,3.64435,10-04-2017,09:02:12
14001,practice,20,incongruent,459,1,GREEN,BLUE,green,3.64435,10-04-2017,09:02:12
14001,practice,21,congruent,337,1,RED,RED,red,3.64435,10-04-2017,09:02:12
14001,practice,22,congruent,457,1,BLUE,BLUE,blue,3.64435,10-04-2017,09:02:12
14001,practice,23,congruent,393,0,RED,BLUE,blue,3.64435,10-04-2017,09:02:12
14001,practice,24,incongruent,353,1,RED,GREEN,red,3.64435,10-04-2017,09:02:12
14001,real,1,congruent,560,1,BLUE,BLUE,blue,3.64435,10-04-2017,09:02:12
14001,real,2,congruent,377,1,RED,RED,red,3.64435,10-04-2017,09:02:12
14001,real,3,congruent,505,1,RED,RED,red,3.64435,10-04-2017,09:02:12
14001,real,4,congruent,449,1,BLUE,BLUE,blue,3.64435,10-04-2017,09:02:12
14001,real,5,incongruent,524,1,RED,BLUE,red,3.64435,10-04-2017,09:02:12
14001,real,6,congruent,330,1,BLUE,BLUE,blue,3.64435,10-04-2017,09:02:12
14001,real,7,incongruent,402,1,RED,BLUE,red,3.64435,10-04-2017,09:02:12
14001,real,8,congruent,426,1,GREEN,GREEN,green,3.64435,10-04-2017,09:02:12
14001,real,9,incongruent,366,1,BLUE,GREEN,blue,3.64435,10-04-2017,09:02:12
14001,real,10,congruent,563,1,GREEN,GREEN,green,3.64435,10-04-2017,09:02:12
14001,real,11,congruent,433,1,BLUE,BLUE,blue,3.64435,10-04-2017,09:02:12
14001,real,12,congruent,428,0,GREEN,BLUE,blue,3.64435,10-04-2017,09:02:12
14001,real,13,congruent,588,1,GREEN,GREEN,green,3.64435,10-04-2017,09:02:12
14001,real,14,incongruent,533,1,GREEN,BLUE,green,3.64435,10-04-2017,09:02:12
14001,real,15,incongruent,338,1,BLUE,RED,blue,3.64435,10-04-2017,09:02:12
14001,real,16,incongruent,336,0,BLUE,RED,green,3.64435,10-04-2017,09:02:12
14001,real,17,congruent,491,1,RED,RED,red,3.64435,10-04-2017,09:02:12
14001,real,18,congruent,529,1,RED,RED,red,3.64435,10-04-2017,09:02:12
14001,real,19,congruent,537,1,GREEN,GREEN,green,3.64435,10-04-2017,09:02:12
14001,real,20,incongruent,556,1,RED,GREEN,red,3.64435,10-04-2017,09:02:12
14001,real,21,congruent,536,1,GREEN,GREEN,green,3.64435,10-04-2017,09:02:12
14001,real,22,congruent,397,1,GREEN,GREEN,green,3.64435,10-04-2017,09:02:12
14001,real,23,incongruent,304,1,BLUE,RED,blue,3.64435,10-04-2017,09:02:12
14001,real,24,congruent,336,1,BLUE,BLUE,blue,3.64435,10-04-2017,09:02:12
14001,real,25,congruent,424,1,RED,RED,red,3.64435,10-04-2017,09:02:12
14001,real,26,congruent,470,1,RED,RED,red,3.64435,10-04-2017,09:02:12
14001,real,27,congruent,354,1,RED,RED,red,3.64435,10-04-2017,09:02:12
14001,real,28,congruent,418,0,GREEN,BLUE,blue,3.64435,10-04-2017,09:02:12
14001,real,29,incongruent,400,1,GREEN,BLUE,green,3.64435,10-04-2017,09:02:12
14001,real,30,congruent,397,1,RED,RED,red,3.64435,10-04-2017,09:02:12
14001,real,31,congruent,438,1,GREEN,GREEN,green,3.64435,10-04-2017,09:02:12
14001,real,32,incongruent,406,1,RED,GREEN,red,3.64435,10-04-2017,09:02:12
14001,real,33,incongruent,425,1,GREEN,RED,green,3.64435,10-04-2017,09:02:12
14001,real,34,congruent,428,1,GREEN,GREEN,green,3.64435,10-04-2017,09:02:12
14001,real,35,incongruent,378,0,RED,GREEN,blue,3.64435,10-04-2017,09:02:12
14001,real,36,congruent,447,1,BLUE,BLUE,blue,3.64435,10-04-2017,09:02:12
14001,real,37,congruent,417,1,RED,RED,red,3.64435,10-04-2017,09:02:12
14001,real,38,congruent,449,1,BLUE,BLUE,blue,3.64435,10-04-2017,09:02:12
14001,real,39,incongruent,348,1,BLUE,GREEN,blue,3.64435,10-04-2017,09:02:12
14001,real,40,incongruent,412,1,GREEN,BLUE,green,3.64435,10-04-2017,09:02:12
14001,real,41,congruent,437,1,RED,RED,red,3.64435,10-04-2017,09:02:12
14001,real,42,incongruent,461,1,BLUE,GREEN,blue,3.64435,10-04-2017,09:02:12
14001,real,43,congruent,368,1,BLUE,BLUE,blue,3.64435,10-04-2017,09:02:12
14001,real,44,congruent,440,1,GREEN,GREEN,green,3.64435,10-04-2017,09:02:12
14001,real,45,congruent,494,1,GREEN,GREEN,green,3.64435,10-04-2017,09:02:12
14001,real,46,incongruent,393,1,RED,BLUE,red,3.64435,10-04-2017,09:02:12
14001,real,47,incongruent,428,1,RED,BLUE,red,3.64435,10-04-2017,09:02:12
14001,real,48,congruent,508,1,BLUE,BLUE,blue,3.64435,10-04-2017,09:02:12
14001,real,49,congruent,426,1,GREEN,GREEN,green,3.64435,10-04-2017,09:02:12
14001,real,50,congruent,477,1,GREEN,GREEN,green,3.64435,10-04-2017,09:02:12
14001,real,51,incongruent,422,1,GREEN,BLUE,green,3.64435,10-04-2017,09:02:12
14001,real,52,congruent,590,1,RED,RED,red,3.64435,10-04-2017,09:02:12
14001,real,53,congruent,572,1,GREEN,GREEN,green,3.64435,10-04-2017,09:02:12
14001,real,54,congruent,434,1,BLUE,BLUE,blue,3.64435,10-04-2017,09:02:12
14001,real,55,congruent,509,1,RED,RED,red,3.64435,10-04-2017,09:02:12
14001,real,56,incongruent,407,0,BLUE,GREEN,red,3.64435,10-04-2017,09:02:12
14001,real,57,congruent,573,1,GREEN,GREEN,green,3.64435,10-04-2017,09:02:12
14001,real,58,congruent,571,1,GREEN,GREEN,green,3.64435,10-04-2017,09:02:12
14001,real,59,congruent,449,1,RED,RED,red,3.64435,10-04-2017,09:02:12
14001,real,60,congruent,478,1,GREEN,GREEN,green,3.64435,10-04-2017,09:02:12
14001,real,61,incongruent,402,1,GREEN,RED,green,3.64435,10-04-2017,09:02:12
14001,real,62,congruent,511,1,RED,RED,red,3.64435,10-04-2017,09:02:12
14001,real,63,congruent,536,1,BLUE,BLUE,blue,3.64435,10-04-2017,09:02:12
14001,real,64,incongruent,323,1,BLUE,RED,blue,3.64435,10-04-2017,09:02:12
14001,real,65,congruent,360,1,BLUE,BLUE,blue,3.64435,10-04-2017,09:02:12
14001,real,66,congruent,470,1,RED,RED,red,3.64435,10-04-2017,09:02:12
14001,real,67,incongruent,382,1,RED,GREEN,red,3.64435,10-04-2017,09:02:12
14001,real,68,incongruent,681,1,BLUE,RED,blue,3.64435,10-04-2017,09:02:12
14001,real,69,congruent,559,1,BLUE,BLUE,blue,3.64435,10-04-2017,09:02:12
14001,real,70,congruent,402,1,RED,RED,red,3.64435,10-04-2017,09:02:12
14001,real,71,incongruent,573,1,GREEN,RED,green,3.64435,10-04-2017,09:02:12
14001,real,72,congruent,611,1,BLUE,BLUE,blue,3.64435,10-04-2017,09:02:12
14001,real,73,congruent,476,1,RED,RED,red,3.64435,10-04-2017,09:02:12
14001,real,74,congruent,394,1,BLUE,BLUE,blue,3.64435,10-04-2017,09:02:12
14001,real,75,incongruent,373,1,BLUE,RED,blue,3.64435,10-04-2017,09:02:12
14001,real,76,congruent,408,1,GREEN,GREEN,green,3.64435,10-04-2017,09:02:12
14001,real,77,incongruent,376,0,BLUE,RED,green,3.64435,10-04-2017,09:02:12
14001,real,78,incongruent,350,1,BLUE,GREEN,blue,3.64435,10-04-2017,09:02:12
14001,real,79,congruent,521,1,GREEN,GREEN,green,3.64435,10-04-2017,09:02:12
14001,real,80,congruent,428,1,BLUE,BLUE,blue,3.64435,10-04-2017,09:02:12
14001,real,81,incongruent,415,1,RED,GREEN,red,3.64435,10-04-2017,09:02:12
14001,real,82,congruent,450,0,GREEN,RED,red,3.64435,10-04-2017,09:02:12
14001,real,83,congruent,485,1,BLUE,BLUE,blue,3.64435,10-04-2017,09:02:12
14001,real,84,congruent,550,1,RED,RED,red,3.64435,10-04-2017,09:02:12
14001,real,85,congruent,507,1,BLUE,BLUE,blue,3.64435,10-04-2017,09:02:12
14001,real,86,incongruent,473,1,RED,BLUE,red,3.64435,10-04-2017,09:02:12
14001,real,87,congruent,457,1,RED,RED,red,3.64435,10-04-2017,09:02:12
14001,real,88,congruent,495,1,BLUE,BLUE,blue,3.64435,10-04-2017,09:02:12
14001,real,89,congruent,372,1,BLUE,BLUE,blue,3.64435,10-04-2017,09:02:12
14001,real,90,congruent,378,1,GREEN,GREEN,green,3.64435,10-04-2017,09:02:12
14001,real,91,incongruent,400,1,GREEN,RED,green,3.64435,10-04-2017,09:02:12
14001,real,92,incongruent,419,1,RED,BLUE,red,3.64435,10-04-2017,09:02:12
14001,real,93,congruent,542,1,BLUE,BLUE,blue,3.64435,10-04-2017,09:02:12
