Subject,Block,Trial,SetSize,SubTrial,SubTrialProc,RT,Accuracy,Response,CorrectResponse,MemoryItem,Processing.total,Recall.total,OSpan.Absolute,OSpan.Partial,OSpan.Partial_Block1,OSpan.Partial_Block2,OSpan.MathACC,OSpan.AvgMathTime,SessionDate,SessionTime
14000,1,1,6,1,ProcessingTask,687,1,TRUE,TRUE,P,6,6,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,1,6,2,ProcessingTask,2541,1,TRUE,TRUE,F,6,6,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,1,6,3,ProcessingTask,1570,1,FALSE,FALSE,S,6,6,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,1,6,4,ProcessingTask,1041,1,FALSE,FALSE,T,6,6,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,1,6,5,ProcessingTask,883,1,FALSE,FALSE,L,6,6,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,1,6,6,ProcessingTask,988,1,TRUE,TRUE,Y,6,6,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,1,6,7,Recall,1027,1,P,P,NA,6,6,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,1,6,8,Recall,841,1,F,F,NA,6,6,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,1,6,9,Recall,857,1,S,S,NA,6,6,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,1,6,10,Recall,2484,1,T,T,NA,6,6,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,1,6,11,Recall,637,1,L,L,NA,6,6,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,1,6,12,Recall,605,1,Y,Y,NA,6,6,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,2,3,1,ProcessingTask,639,0,FALSE,TRUE,Q,0,3,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,2,3,2,ProcessingTask,639,0,TRUE,FALSE,P,0,3,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,2,3,3,ProcessingTask,1450,0,FALSE,TRUE,T,0,3,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,2,3,4,Recall,1203,1,Q,Q,NA,0,3,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,2,3,5,Recall,998,1,P,P,NA,0,3,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,2,3,6,Recall,761,1,T,T,NA,0,3,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,3,8,1,ProcessingTask,697,1,FALSE,FALSE,Q,7,2,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,3,8,2,ProcessingTask,1127,1,TRUE,TRUE,H,7,2,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,3,8,3,ProcessingTask,614,0,FALSE,TRUE,K,7,2,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,3,8,4,ProcessingTask,810,1,FALSE,FALSE,R,7,2,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,3,8,5,ProcessingTask,763,1,TRUE,TRUE,Y,7,2,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,3,8,6,ProcessingTask,722,1,FALSE,FALSE,T,7,2,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,3,8,7,ProcessingTask,1032,1,FALSE,FALSE,F,7,2,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,3,8,8,ProcessingTask,1004,1,FALSE,FALSE,L,7,2,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,3,8,9,Recall,1731,1,Q,Q,NA,7,2,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,3,8,10,Recall,646,0,P,H,NA,7,2,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,3,8,11,Recall,4534,0,H,K,NA,7,2,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,3,8,12,Recall,1706,1,R,R,NA,7,2,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,3,8,13,Recall,5112,0,T,Y,NA,7,2,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,3,8,14,Recall,575,0,Y,T,NA,7,2,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,4,4,1,ProcessingTask,1871,1,FALSE,FALSE,F,3,4,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,4,4,2,ProcessingTask,1555,0,FALSE,TRUE,Q,3,4,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,4,4,3,ProcessingTask,871,1,TRUE,TRUE,K,3,4,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,4,4,4,ProcessingTask,1088,1,TRUE,TRUE,S,3,4,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,4,4,5,Recall,730,1,F,F,NA,3,4,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,4,4,6,Recall,1218,1,Q,Q,NA,3,4,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,4,4,7,Recall,701,1,K,K,NA,3,4,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,4,4,8,Recall,592,1,S,S,NA,3,4,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,5,7,1,ProcessingTask,757,1,FALSE,FALSE,Y,7,3,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,5,7,2,ProcessingTask,800,1,FALSE,FALSE,S,7,3,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,5,7,3,ProcessingTask,666,1,TRUE,TRUE,L,7,3,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,5,7,4,ProcessingTask,872,1,FALSE,FALSE,F,7,3,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,5,7,5,ProcessingTask,1057,1,FALSE,FALSE,N,7,3,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,5,7,6,ProcessingTask,293,1,FALSE,FALSE,Q,7,3,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,5,7,7,ProcessingTask,1078,1,TRUE,TRUE,J,7,3,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,5,7,8,Recall,794,1,Y,Y,NA,7,3,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,5,7,9,Recall,824,1,S,S,NA,7,3,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,5,7,10,Recall,605,1,L,L,NA,7,3,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,5,7,11,Recall,902,0,N,F,NA,7,3,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,5,7,12,Recall,961,0,Q,N,NA,7,3,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,5,7,13,Recall,1201,0,J,Q,NA,7,3,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,6,8,1,ProcessingTask,676,1,FALSE,FALSE,F,7,0,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,6,8,2,ProcessingTask,325,0,FALSE,TRUE,N,7,0,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,6,8,3,ProcessingTask,900,1,TRUE,TRUE,J,7,0,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,6,8,4,ProcessingTask,858,1,TRUE,TRUE,S,7,0,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,6,8,5,ProcessingTask,659,1,TRUE,TRUE,R,7,0,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,6,8,6,ProcessingTask,972,1,TRUE,TRUE,T,7,0,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,6,8,7,ProcessingTask,1083,1,FALSE,FALSE,K,7,0,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,6,8,8,ProcessingTask,913,1,FALSE,FALSE,L,7,0,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,6,8,9,Recall,1224,NA,F,NA,NA,7,0,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,6,8,10,Recall,2349,0,N,F,NA,7,0,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,6,8,11,Recall,516,0,J,N,NA,7,0,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,6,8,12,Recall,700,0,S,J,NA,7,0,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,6,8,13,Recall,1471,0,R,S,NA,7,0,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,6,8,14,Recall,812,0,T,R,NA,7,0,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,6,8,15,Recall,1295,0,K,T,NA,7,0,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,7,5,1,ProcessingTask,885,1,TRUE,TRUE,R,5,5,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,7,5,2,ProcessingTask,937,1,FALSE,FALSE,P,5,5,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,7,5,3,ProcessingTask,706,1,FALSE,FALSE,Q,5,5,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,7,5,4,ProcessingTask,961,1,FALSE,FALSE,K,5,5,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,7,5,5,ProcessingTask,677,1,TRUE,TRUE,H,5,5,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,7,5,6,Recall,4651,1,R,R,NA,5,5,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,7,5,7,Recall,810,1,P,P,NA,5,5,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,7,5,8,Recall,721,1,Q,Q,NA,5,5,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,7,5,9,Recall,1133,1,K,K,NA,5,5,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,1,7,5,10,Recall,755,1,H,H,NA,5,5,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,1,4,1,ProcessingTask,743,1,FALSE,FALSE,P,4,4,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,1,4,2,ProcessingTask,2488,1,TRUE,TRUE,N,4,4,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,1,4,3,ProcessingTask,879,1,FALSE,FALSE,S,4,4,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,1,4,4,ProcessingTask,790,1,TRUE,TRUE,Y,4,4,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,1,4,5,Recall,748,1,P,P,NA,4,4,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,1,4,6,Recall,1906,1,N,N,NA,4,4,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,1,4,7,Recall,800,1,S,S,NA,4,4,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,1,4,8,Recall,608,1,Y,Y,NA,4,4,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,2,5,1,ProcessingTask,690,1,TRUE,TRUE,K,5,5,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,2,5,2,ProcessingTask,977,1,TRUE,TRUE,H,5,5,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,2,5,3,ProcessingTask,705,1,FALSE,FALSE,Y,5,5,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,2,5,4,ProcessingTask,820,1,FALSE,FALSE,F,5,5,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,2,5,5,ProcessingTask,605,1,FALSE,FALSE,P,5,5,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,2,5,6,Recall,2987,1,K,K,NA,5,5,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,2,5,7,Recall,3898,1,H,H,NA,5,5,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,2,5,8,Recall,942,1,Y,Y,NA,5,5,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,2,5,9,Recall,625,1,F,F,NA,5,5,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,2,5,10,Recall,590,1,P,P,NA,5,5,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,3,7,1,ProcessingTask,603,1,FALSE,FALSE,F,7,4,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,3,7,2,ProcessingTask,580,1,FALSE,FALSE,L,7,4,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,3,7,3,ProcessingTask,933,1,TRUE,TRUE,R,7,4,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,3,7,4,ProcessingTask,1257,1,FALSE,FALSE,J,7,4,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,3,7,5,ProcessingTask,1104,1,TRUE,TRUE,N,7,4,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,3,7,6,ProcessingTask,820,1,TRUE,TRUE,H,7,4,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,3,7,7,ProcessingTask,928,1,TRUE,TRUE,K,7,4,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,3,7,8,Recall,1497,1,F,F,NA,7,4,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,3,7,9,Recall,919,1,L,L,NA,7,4,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,3,7,10,Recall,855,1,R,R,NA,7,4,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,3,7,11,Recall,1170,1,J,J,NA,7,4,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,3,7,12,Recall,880,0,H,N,NA,7,4,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,3,7,13,Recall,587,0,K,H,NA,7,4,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,4,6,1,ProcessingTask,1198,1,TRUE,TRUE,J,6,5,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,4,6,2,ProcessingTask,770,1,FALSE,FALSE,N,6,5,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,4,6,3,ProcessingTask,929,1,FALSE,FALSE,P,6,5,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,4,6,4,ProcessingTask,1559,1,FALSE,FALSE,T,6,5,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,4,6,5,ProcessingTask,863,1,FALSE,FALSE,F,6,5,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,4,6,6,ProcessingTask,891,1,TRUE,TRUE,S,6,5,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,4,6,7,Recall,3910,1,J,J,NA,6,5,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,4,6,8,Recall,442,1,N,N,NA,6,5,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,4,6,9,Recall,912,1,P,P,NA,6,5,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,4,6,10,Recall,1571,1,T,T,NA,6,5,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,4,6,11,Recall,4723,0,Blank,F,NA,6,5,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,4,6,12,Recall,1594,1,S,S,NA,6,5,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,5,3,1,ProcessingTask,896,1,TRUE,TRUE,Q,3,3,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,5,3,2,ProcessingTask,990,1,FALSE,FALSE,K,3,3,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,5,3,3,ProcessingTask,698,1,TRUE,TRUE,P,3,3,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,5,3,4,Recall,628,1,Q,Q,NA,3,3,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,5,3,5,Recall,553,1,K,K,NA,3,3,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,5,3,6,Recall,823,1,P,P,NA,3,3,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,6,8,1,ProcessingTask,881,1,TRUE,TRUE,J,8,0,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,6,8,2,ProcessingTask,904,1,TRUE,TRUE,T,8,0,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,6,8,3,ProcessingTask,836,1,FALSE,FALSE,Q,8,0,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,6,8,4,ProcessingTask,690,1,TRUE,TRUE,Y,8,0,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,6,8,5,ProcessingTask,736,1,TRUE,TRUE,P,8,0,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,6,8,6,ProcessingTask,802,1,FALSE,FALSE,K,8,0,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,6,8,7,ProcessingTask,886,1,FALSE,FALSE,L,8,0,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,6,8,8,ProcessingTask,580,1,TRUE,TRUE,N,8,0,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,6,8,9,Recall,2181,NA,J,NA,NA,8,0,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,6,8,10,Recall,680,0,T,J,NA,8,0,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,6,8,11,Recall,441,0,Q,T,NA,8,0,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,6,8,12,Recall,801,0,Y,Q,NA,8,0,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,6,8,13,Recall,809,0,Blank,Y,NA,8,0,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,6,8,14,Recall,1753,0,Blank,P,NA,8,0,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,7,8,1,ProcessingTask,1424,1,FALSE,FALSE,Q,8,7,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,7,8,2,ProcessingTask,804,1,TRUE,TRUE,K,8,7,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,7,8,3,ProcessingTask,973,1,TRUE,TRUE,N,8,7,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,7,8,4,ProcessingTask,1156,1,FALSE,FALSE,J,8,7,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,7,8,5,ProcessingTask,691,1,TRUE,TRUE,T,8,7,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,7,8,6,ProcessingTask,966,1,FALSE,FALSE,S,8,7,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,7,8,7,ProcessingTask,1565,1,FALSE,FALSE,Y,8,7,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,7,8,8,ProcessingTask,678,1,TRUE,TRUE,R,8,7,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,7,8,9,Recall,1266,1,Q,Q,NA,8,7,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,7,8,10,Recall,1055,1,K,K,NA,8,7,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,7,8,11,Recall,946,1,N,N,NA,8,7,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,7,8,12,Recall,1640,1,J,J,NA,8,7,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,7,8,13,Recall,857,1,T,T,NA,8,7,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,7,8,14,Recall,564,1,S,S,NA,8,7,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14000,2,7,8,15,Recall,2156,1,Y,Y,NA,8,7,30,62,30,32,0.9444444444444444,NA,08-30-2017,09:12:18
14001,1,1,6,1,ProcessingTask,778,1,FALSE,FALSE,Q,6,6,43,65,33,32,0.9591633466135459,NA,08-30-2017,09:12:57
14001,1,1,6,2,ProcessingTask,705,1,TRUE,TRUE,Y,6,6,43,65,33,32,0.9591633466135459,NA,08-30-2017,09:12:57
14001,1,1,6,3,ProcessingTask,722,1,FALSE,FALSE,K,6,6,43,65,33,32,0.9591633466135459,NA,08-30-2017,09:12:57
14001,1,1,6,4,ProcessingTask,620,1,TRUE,TRUE,P,6,6,43,65,33,32,0.9591633466135459,NA,08-30-2017,09:12:57
14001,1,1,6,5,ProcessingTask,816,1,TRUE,TRUE,H,6,6,43,65,33,32,0.9591633466135459,NA,08-30-2017,09:12:57
14001,1,1,6,6,ProcessingTask,666,1,FALSE,FALSE,L,6,6,43,65,33,32,0.9591633466135459,NA,08-30-2017,09:12:57
14001,1,1,6,7,Recall,3365,1,Q,Q,NA,6,6,43,65,33,32,0.9591633466135459,NA,08-30-2017,09:12:57
14001,1,1,6,8,Recall,1343,1,Y,Y,NA,6,6,43,65,33,32,0.9591633466135459,NA,08-30-2017,09:12:57
14001,1,1,6,9,Recall,1257,1,K,K,NA,6,6,43,65,33,32,0.9591633466135459,NA,08-30-2017,09:12:57
14001,1,1,6,10,Recall,436,1,P,P,NA,6,6,43,65,33,32,0.9591633466135459,NA,08-30-2017,09:12:57
14001,1,1,6,11,Recall,913,1,H,H,NA,6,6,43,65,33,32,0.9591633466135459,NA,08-30-2017,09:12:57
14001,1,1,6,12,Recall,423,1,L,L,NA,6,6,43,65,33,32,0.9591633466135459,NA,08-30-2017,09:12:57
14001,1,2,3,1,ProcessingTask,1235,1,FALSE,FALSE,R,3,3,43,65,33,32,0.9591633466135459,NA,08-30-2017,09:12:57
14001,1,2,3,2,ProcessingTask,801,1,TRUE,TRUE,S,3,3,43,65,33,32,0.9591633466135459,NA,08-30-2017,09:12:57
14001,1,2,3,3,ProcessingTask,645,1,TRUE,TRUE,F,3,3,43,65,33,32,0.9591633466135459,NA,08-30-2017,09:12:57
14001,1,2,3,4,Recall,2100,1,R,R,NA,3,3,43,65,33,32,0.9591633466135459,NA,08-30-2017,09:12:57
14001,1,2,3,5,Recall,911,1,S,S,NA,3,3,43,65,33,32,0.9591633466135459,NA,08-30-2017,09:12:57
14001,1,2,3,6,Recall,517,1,F,F,NA,3,3,43,65,33,32,0.9591633466135459,NA,08-30-2017,09:12:57
14001,1,3,4,1,ProcessingTask,729,1,TRUE,TRUE,F,4,4,43,65,33,32,0.9591633466135459,NA,08-30-2017,09:12:57
14001,1,3,4,2,ProcessingTask,725,1,TRUE,TRUE,T,4,4,43,65,33,32,0.9591633466135459,NA,08-30-2017,09:12:57
14001,1,3,4,3,ProcessingTask,583,1,TRUE,TRUE,K,4,4,43,65,33,32,0.9591633466135459,NA,08-30-2017,09:12:57
14001,1,3,4,4,ProcessingTask,749,1,FALSE,FALSE,J,4,4,43,65,33,32,0.9591633466135459,NA,08-30-2017,09:12:57
14001,1,3,4,5,Recall,3849,1,F,F,NA,4,4,43,65,33,32,0.9591633466135459,NA,08-30-2017,09:12:57
14001,1,3,4,6,Recall,861,1,T,T,NA,4,4,43,65,33,32,0.9591633466135459,NA,08-30-2017,09:12:57
14001,1,3,4,7,Recall,480,1,K,K,NA,4,4,43,65,33,32,0.9591633466135459,NA,08-30-2017,09:12:57
14001,1,3,4,8,Recall,1232,1,J,J,NA,4,4,43,65,33,32,0.9591633466135459,NA,08-30-2017,09:12:57
14001,1,4,8,1,ProcessingTask,848,1,FALSE,FALSE,R,7,0,43,65,33,32,0.9591633466135459,NA,08-30-2017,09:12:57
14001,1,4,8,2,ProcessingTask,599,1,TRUE,TRUE,T,7,0,43,65,33,32,0.9591633466135459,NA,08-30-2017,09:12:57
14001,1,4,8,3,ProcessingTask,778,1,FALSE,FALSE,H,7,0,43,65,33,32,0.9591633466135459,NA,08-30-2017,09:12:57
14001,1,4,8,4,ProcessingTask,751,0,FALSE,TRUE,Y,7,0,43,65,33,32,0.9591633466135459,NA,08-30-2017,09:12:57
14001,1,4,8,5,ProcessingTask,1190,1,TRUE,TRUE,P,7,0,43,65,33,32,0.9591633466135459,NA,08-30-2017,09:12:57
14001,1,4,8,6,ProcessingTask,778,1,FALSE,FALSE,Q,7,0,43,65,33,32,0.9591633466135459,NA,08-30-2017,09:12:57
14001,1,4,8,7,ProcessingTask,841,1,TRUE,TRUE,J,7,0,43,65,33,32,0.9591633466135459,NA,08-30-2017,09:12:57
14001,1,4,8,8,ProcessingTask,913,1,FALSE,FALSE,S,7,0,43,65,33,32,0.9591633466135459,NA,08-30-2017,09:12:57
14001,1,4,8,9,Recall,2909,NA,R,NA,NA,7,0,43,65,33,32,0.9591633466135459,NA,08-30-2017,09:12:57
14001,1,4,8,10,Recall,555,0,T,R,NA,7,0,43,65,33,32,0.9591633466135459,NA,08-30-2017,09:12:57
14001,1,4,8,11,Recall,889,0,H,T,NA,7,0,43,65,33,32,0.9591633466135459,NA,08-30-2017,09:12:57
14001,1,4,8,12,Recall,1449,0,Y,H,NA,7,0,43,65,33,32,0.9591633466135459,NA,08-30-2017,09:12:57
14001,1,4,8,13,Recall,2905,0,P,Y,NA,7,0,43,65,33,32,0.9591633466135459,NA,08-30-2017,09:12:57
14001,1,4,8,14,Recall,2056,0,Q,P,NA,7,0,43,65,33,32,0.9591633466135459,NA,08-30-2017,09:12:57
14001,1,4,8,15,Recall,755,0,S,Q,NA,7,0,43,65,33,32,0.9591633466135459,NA,08-30-2017,09:12:57
14001,1,5,5,1,ProcessingTask,678,1,TRUE,TRUE,P,5,5,43,65,33,32,0.9591633466135459,NA,08-30-2017,09:12:57
14001,1,5,5,2,ProcessingTask,1126,1,TRUE,TRUE,R,5,5,43,65,33,32,0.9591633466135459,NA,08-30-2017,09:12:57
14001,1,5,5,3,ProcessingTask,805,1,FALSE,FALSE,J,5,5,43,65,33,32,0.9591633466135459,NA,08-30-2017,09:12:57
14001,1,5,5,4,ProcessingTask,655,1,FALSE,FALSE,L,5,5,43,65,33,32,0.9591633466135459,NA,08-30-2017,09:12:57
14001,1,5,5,5,ProcessingTask,803,1,TRUE,TRUE,F,5,5,43,65,33,32,0.9591633466135459,NA,08-30-2017,09:12:57
