"ID","item","item_type","test_type","study_pos","ON_resp","ON_RT","rating_resp","rating_RT","file"
2006,"HAIR","word","new",NA,"new",1.523752518,"N",NA,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"DATE","word","new",NA,"new",1.97170668468,"N",NA,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"EGST","nonword","old",48,"old",1.26440795884,"R",0.87328228727,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"GLAF","nonword","old",56,"new",1.46249535307,"N",NA,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"BEND","word","old",3,"old",1.42135893553,"K",0.993252474815,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"DRIP","word","old",31,"old",1.17235073447,"R",1.37741982564,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"HANG","word","old",49,"old",2.6744668372,"R",0.681415710598,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"FOLT","nonword","new",NA,"old",1.26960681006,"K",0.497511714697,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"TOLR","nonword","new",NA,"new",1.90563705191,"N",NA,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"COME","word","old",22,"old",1.48963133246,"K",0.785353031009,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"TEST","word","new",NA,"old",1.88402971253,"K",0.569048378617,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"PATE","nonword","new",NA,"new",1.33683200181,"N",NA,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"TRAS","nonword","new",NA,"new",0.932268317789,"N",NA,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"BAIL","word","old",40,"old",1.15183266997,"R",0.553211707622,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"MALE","word","old",37,"old",1.42710624635,"R",0.705518610775,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"RACE","word","old",25,"new",1.40082252026,"N",NA,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"SPOA","nonword","old",5,"old",1.11737402901,"R",0.457497965544,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"BLOS","nonword","new",NA,"new",1.11213440448,"N",NA,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"NOST","nonword","new",NA,"new",1.65474354476,"N",NA,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"FARE","word","new",NA,"new",1.11425238103,"N",NA,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"BITE","word","old",13,"old",1.64112375677,"K",0.945355586708,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"LORT","nonword","new",NA,"old",1.38627792522,"K",0.609204333276,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"IRON","word","old",32,"new",1.10121893138,"N",NA,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"DUST","word","old",30,"new",1.07481502742,"N",NA,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"BEAN","word","new",NA,"new",1.20910746604,"N",NA,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"ORKS","nonword","new",NA,"old",1.72166519612,"R",0.57741984725,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"PALE","word","old",39,"old",1.63662019745,"R",0.505494713783,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"DOVE","word","old",23,"old",1.16196549311,"R",0.457488656044,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"OURT","nonword","new",NA,"new",2.04312923923,"N",NA,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"YEAR","word","old",42,"old",1.58385879919,"K",0.577395036817,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"NIST","nonword","old",45,"new",1.72690984234,"N",NA,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"ILST","nonword","new",NA,"old",1.22862253338,"K",0.505105763674,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"JUMP","word","new",NA,"old",1.63373256475,"K",1.01727719232,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"COOK","word","new",NA,"new",1.69123072922,"N",NA,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"COAT","word","old",34,"old",1.28593476862,"K",0.99340159446,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"JOSP","nonword","old",16,"old",1.51385549456,"R",1.25701243058,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"CELL","word","new",NA,"new",1.43831140548,"N",NA,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"IGST","nonword","new",NA,"old",1.4042413868,"R",0.513340029866,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"WASH","word","new",NA,"new",0.996750857681,"N",NA,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"BIRD","word","new",NA,"new",0.898158419877,"N",NA,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"WALL","word","old",11,"old",2.8033754155,"R",0.769376643002,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"ORTT","nonword","old",38,"old",1.38729895651,"R",0.449397414923,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"GATE","word","new",NA,"new",1.27321607247,"N",NA,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"HIRP","nonword","old",1,"old",1.59773811698,"R",0.40956344083,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"SLEE","nonword","new",NA,"new",1.54435779154,"N",NA,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"SONG","word","new",NA,"new",1.49569713324,"N",NA,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"NORT","nonword","new",NA,"old",1.0404077135,"R",0.377489745617,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"PIFT","nonword","old",12,"old",1.19888059795,"R",0.569128666073,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"GINP","nonword","new",NA,"new",2.05001212284,"N",NA,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"BILP","nonword","old",19,"old",1.53496143222,"R",0.641426444054,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"PART","word","old",4,"old",1.5269500725,"K",0.929280105978,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"HILL","word","old",14,"old",2.07638851553,"R",1.11302186921,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"BOMB","word","new",NA,"old",3.2580640614,"K",0.9212859869,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"LONT","nonword","old",54,"new",1.14607840031,"N",NA,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"FILK","nonword","old",35,"old",1.47148127854,"R",0.473368242383,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"LOAF","word","new",NA,"old",1.56947877258,"R",0.457194704562,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"HOME","word","new",NA,"old",1.2043874301,"K",0.945334859192,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"FINE","word","new",NA,"new",1.22520586476,"N",NA,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"DOPT","nonword","new",NA,"old",1.21015878767,"K",0.793193668127,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"FOAM","word","old",9,"old",1.73441416025,"K",0.528977844864,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"AFTH","nonword","new",NA,"new",1.28654987738,"N",NA,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"FLOU","nonword","old",29,"new",0.962280344218,"N",NA,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"SILK","word","old",8,"old",1.21246583015,"R",0.377115532756,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"OBLL","nonword","new",NA,"new",1.19806603715,"N",NA,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"ABST","nonword","new",NA,"new",1.05495272577,"N",NA,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"BOAT","word","new",NA,"new",2.5635458231,"N",NA,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"DELP","nonword","old",27,"new",0.934444684535,"N",NA,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"KNOO","nonword","old",28,"old",1.15476317704,"R",0.409482490271,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"MUCH","word","new",NA,"new",1.13104506582,"N",NA,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"LOBT","nonword","old",47,"new",1.29675086215,"N",NA,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"NOPH","nonword","old",51,"new",0.781089015305,"N",NA,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"KLIB","nonword","new",NA,"new",0.916872609407,"N",NA,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"TADE","nonword","old",46,"old",1.55135802552,"K",0.60157014057,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"CADT","nonword","new",NA,"new",1.12649199739,"N",NA,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"SELB","nonword","old",6,"old",1.93162294105,"R",0.785415261984,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"LIMB","word","old",24,"new",2.4804768227,"N",NA,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"BACK","word","old",43,"old",1.10275798291,"R",0.673444986343,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"SINK","word","new",NA,"new",1.83823154494,"N",NA,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"KING","word","old",10,"new",2.20594523102,"N",NA,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"GAME","word","new",NA,"new",2.13496341556,"N",NA,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"INPS","nonword","new",NA,"new",2.42244432867,"N",NA,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"FILT","nonword","new",NA,"new",2.3182897754,"N",NA,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"SOTE","nonword","new",NA,"new",1.03537775576,"N",NA,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"CHUR","nonword","new",NA,"new",1.04814670607,"N",NA,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"ONLT","nonword","old",57,"new",1.11170541495,"N",NA,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"LOPT","nonword","new",NA,"old",1.28558636084,"K",1.52097174898,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"FOOL","word","old",26,"old",1.50195969641,"R",0.889455009252,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"MAID","word","new",NA,"new",1.09590518475,"N",NA,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"SEAT","word","new",NA,"old",1.39719042554,"R",0.625475745648,"P2006_RKN_2020_Mar_11_0945.csv"
2006,"AELT","nonword","new",NA,"new",1.06583310291,"N",NA,"P2006_RKN_2020_Mar_11_0945.csv"
2008,"KLIB","nonword","old",49,"old",15.6907352284,"R",8.55109876022,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"SELB","nonword","new",NA,"old",3.1284738481,"R",2.88930891454,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"PART","word","new",NA,"old",4.858781524,"R",5.50528167561,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"BITE","word","new",NA,"new",2.00548166782,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"ONLT","nonword","new",NA,"new",2.51335611567,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"DUST","word","new",NA,"new",2.5784038268,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"HILL","word","old",22,"old",1.8045854196,"R",1.52131913602,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"BOND","word","new",NA,"new",3.05720887706,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"WASH","word","new",NA,"new",4.19674158096,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"IGST","nonword","new",NA,"old",2.75170503929,"R",2.57755856216,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"BEND","word","old",1,"old",1.86730723456,"K",4.97706575319,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"HANG","word","old",32,"old",2.36730924994,"K",0.873359829187,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"CARD","word","old",30,"new",2.83239892498,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"INPS","nonword","old",3,"old",2.29523063451,"K",1.47338535264,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"FILK","nonword","old",58,"new",10.8047636934,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"TRAS","nonword","new",NA,"new",1.66195249185,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"AFTH","nonword","old",36,"new",2.32143145427,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"LONT","nonword","new",NA,"old",3.10180290416,"R",3.36128530651,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"SILK","word","old",56,"new",7.92966087908,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"IRON","word","new",NA,"new",2.13422495127,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"EGST","nonword","old",48,"old",1.70214579627,"R",4.36946383864,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"GINP","nonword","new",NA,"new",3.71764215082,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"DOVE","word","new",NA,"new",1.80722877011,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"COOK","word","new",NA,"new",2.36088328063,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"DEAR","word","old",40,"old",2.30312032625,"K",2.22486917675,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"GORT","nonword","old",33,"old",3.30286680162,"K",1.03330282867,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"SAFE","word","old",12,"new",1.86544468254,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"OURT","nonword","new",NA,"new",5.08962501585,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"BOMB","word","old",44,"new",1.50380362943,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"HEAR","word","old",47,"new",1.94524951279,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"FINE","word","old",13,"new",1.53211066499,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"MALE","word","new",NA,"new",1.76612610742,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"NOPH","nonword","old",25,"old",3.70213256031,"K",2.13745001704,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"BLOS","nonword","new",NA,"new",8.51643453538,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"ILST","nonword","new",NA,"new",1.91588054225,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"GEEL","nonword","new",NA,"new",1.79918501526,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"WORN","word","old",10,"old",1.742251724,"R",1.53746044636,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"DOPT","nonword","old",29,"old",1.88135666773,"R",1.48922562227,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"SEAT","word","new",NA,"new",3.31555503607,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"KNOO","nonword","new",NA,"new",3.8791985698,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"PALE","word","new",NA,"new",1.48843572661,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"HIPT","nonword","new",NA,"old",3.74428032711,"K",1.36133880541,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"ORKS","nonword","old",9,"old",1.8393324092,"R",1.08944064006,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"FOOL","word","new",NA,"new",1.97611956298,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"HAIR","word","old",37,"old",1.73895594478,"K",1.44136637822,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"JUMP","word","new",NA,"new",11.4183413461,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"NIST","nonword","old",11,"new",2.17588691413,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"LOPT","nonword","old",2,"old",1.24127646536,"R",1.39338867739,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"BACK","word","new",NA,"old",2.3475953266,"K",0.937257956713,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"PIFT","nonword","old",38,"old",1.3245019801,"K",0.945164833218,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"ABST","nonword","new",NA,"old",4.42029869929,"K",2.80925275758,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"COAT","word","old",59,"new",2.17813604325,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"CADT","nonword","new",NA,"new",1.82798279449,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"SPOA","nonword","old",27,"new",5.2846134007,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"TADE","nonword","old",41,"new",2.65688336641,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"LORT","nonword","old",31,"new",4.58950616792,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"GATE","word","new",NA,"new",2.73611107096,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"TOLR","nonword","new",NA,"old",1.67749846354,"R",3.21730218455,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"LOAF","word","new",NA,"new",2.27152394876,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"SLEE","nonword","new",NA,"new",4.01730318367,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"CHUR","nonword","new",NA,"old",3.24566270784,"K",1.0332300663,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"FLOU","nonword","old",4,"old",2.19211340696,"K",0.865317165852,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"HALL","word","old",15,"new",9.763574671,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"BAIL","word","old",54,"new",3.09758392721,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"PAIN","word","old",23,"old",1.24075000361,"R",1.65739261359,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"NORT","nonword","new",NA,"old",2.56199902669,"K",0.729249145836,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"NOST","nonword","old",60,"old",4.13964546844,"K",0.696979049593,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"FARE","word","new",NA,"new",3.25776723772,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"FOLT","nonword","old",8,"old",1.6426856257,"K",0.865295991302,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"DESK","word","new",NA,"new",1.45840584859,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"DOOT","nonword","old",21,"old",3.71308729425,"K",1.34528782964,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"ORTT","nonword","new",NA,"new",3.70979203656,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"SOLD","word","new",NA,"new",1.67429564521,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"DATE","word","new",NA,"old",1.37453123927,"R",0.761416297406,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"DELP","nonword","new",NA,"old",4.206750907,"K",0.753463752568,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"TEST","word","old",57,"new",8.15065898374,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"PATE","nonword","old",34,"new",1.25404821336,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"OLND","nonword","old",14,"old",1.57853459194,"K",0.689067535102,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"CELL","word","old",28,"old",1.36350813881,"R",0.809448778629,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"AHLL","nonword","new",NA,"new",2.51309440657,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"YEAR","word","old",39,"old",1.54463525489,"R",0.753429438919,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"MAID","word","old",19,"old",1.12364981696,"R",0.6574928388,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"BEAN","word","old",52,"old",0.952109906822,"R",1.17545087263,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"AELT","nonword","old",24,"new",2.62143003568,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"JOSP","nonword","old",26,"old",1.91915326938,"K",1.12120461464,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"KING","word","old",35,"old",3.53201236576,"R",5.49731402099,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"BOPT","nonword","new",NA,"old",1.40765429288,"K",0.880937743932,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"TUNE","word","new",NA,"new",5.11294136569,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"JASL","nonword","new",NA,"new",1.07103091851,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"GAME","word","old",16,"old",1.20547017455,"R",0.729370880872,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"HOME","word","new",NA,"old",1.44618333504,"R",0.713412221521,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"SOTE","nonword","new",NA,"new",2.41979143769,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"SONG","word","new",NA,"new",1.46566857398,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"OBLL","nonword","new",NA,"old",2.13911514729,"R",0.921543437988,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"HIRP","nonword","new",NA,"new",4.74270614982,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"SINK","word","old",17,"new",1.66010635719,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"FARB","nonword","old",42,"old",1.66498915851,"R",0.649454701692,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"TILB","nonword","new",NA,"new",8.13236234337,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"GLAF","nonword","new",NA,"new",1.45014188439,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"TROB","nonword","old",20,"old",1.65773384646,"R",0.705276526511,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"DRIP","word","new",NA,"new",1.81364122778,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"SLIG","nonword","old",51,"new",1.66832979396,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"LEAF","word","new",NA,"new",1.51330780238,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"FERN","word","new",NA,"new",1.2010285221,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"RACE","word","new",NA,"old",1.55565159768,"K",1.02540365979,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"NULB","nonword","old",50,"old",1.93198122457,"K",1.12918179482,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"FILT","nonword","new",NA,"old",1.12790779024,"R",0.729541525245,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"WALL","word","new",NA,"old",8.10213987902,"R",1.10528028756,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"BILP","nonword","old",45,"old",1.15807828307,"R",1.00913552195,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"BIRD","word","old",55,"new",2.85217123851,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"BOAT","word","new",NA,"new",1.35694507137,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"COME","word","old",5,"old",1.04052197561,"R",0.601382851601,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"SALT","word","old",53,"old",1.42015005648,"K",1.9832265377,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"INPT","nonword","new",NA,"old",1.34406976774,"K",0.665380742401,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"PIGE","nonword","old",46,"new",2.98617283255,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
2008,"MUCH","word","old",7,"new",1.67006942257,"N",NA,"P2008_RKN_2020_Mar_11_1239.csv"
