Subject,Trial,Answer,Response,Accuracy,RT,TimeLeft,TotalScore,SessionDate,SessionTime
12010,15,F,F,1,34067,283655,16,02-20-2015,13:27:58
12010,16,D,D,1,90287,248897,16,02-20-2015,13:27:58
12012,1,E,E,1,26412,600000,14,02-20-2015,14:41:23
12012,2,G,G,1,17502,572975,14,02-20-2015,14:41:23
12012,3,C,C,1,11721,554947,14,02-20-2015,14:41:23
12012,4,F,F,1,17794,542699,14,02-20-2015,14:41:23
12012,5,H,H,1,5026,524372,14,02-20-2015,14:41:23
12012,6,E,E,1,13268,518824,14,02-20-2015,14:41:23
12012,7,B,B,1,18695,505028,14,02-20-2015,14:41:23
12012,8,B,B,1,26234,485800,14,02-20-2015,14:41:23
12012,9,F,F,1,74503,459041,14,02-20-2015,14:41:23
12012,10,C,C,1,10243,384013,14,02-20-2015,14:41:23
12012,11,H,H,1,30789,373250,14,02-20-2015,14:41:23
12012,12,F,F,1,37839,341926,14,02-20-2015,14:41:23
12012,13,G,H,0,116701,303553,14,02-20-2015,14:41:23
12012,14,G,E,0,71200,186321,14,02-20-2015,14:41:23
12012,15,F,F,1,84210,114592,14,02-20-2015,14:41:23
12013,1,E,E,1,10587,600000,16,02-20-2015,15:57:12
12013,2,G,G,1,7497,588802,16,02-20-2015,15:57:12
12013,3,C,C,1,7714,580772,16,02-20-2015,15:57:12
12013,4,F,B,0,8457,572524,16,02-20-2015,15:57:12
12013,5,H,H,1,11460,563544,16,02-20-2015,15:57:12
12013,6,E,E,1,7231,551547,16,02-20-2015,15:57:12
12013,7,B,B,1,17817,543784,16,02-20-2015,15:57:12
12013,8,B,B,1,11872,525438,16,02-20-2015,15:57:12
12013,9,F,F,1,13251,513043,16,02-20-2015,15:57:12
12013,10,C,C,1,7856,499263,16,02-20-2015,15:57:12
12013,11,H,H,1,25289,490883,16,02-20-2015,15:57:12
12013,12,F,F,1,22254,465075,16,02-20-2015,15:57:12
12013,13,G,G,1,13709,442298,16,02-20-2015,15:57:12
12013,14,G,G,1,27598,428069,16,02-20-2015,15:57:12
12013,15,F,G,0,56365,399945,16,02-20-2015,15:57:12
12013,16,D,D,1,80020,343045,16,02-20-2015,15:57:12
12013,17,E,E,1,31460,262487,16,02-20-2015,15:57:12
12013,18,C,C,1,15981,230497,16,02-20-2015,15:57:12
12014,1,E,E,1,11856,600000,13,02-23-2015,09:31:23
12014,2,G,G,1,8340,587537,13,02-23-2015,09:31:23
12014,3,C,C,1,7826,578673,13,02-23-2015,09:31:23
12014,4,F,B,0,10582,570291,13,02-23-2015,09:31:23
12014,5,H,C,0,21130,559179,13,02-23-2015,09:31:23
12014,6,E,E,1,23692,537486,13,02-23-2015,09:31:23
12014,7,B,B,1,20441,513259,13,02-23-2015,09:31:23
12014,8,B,B,1,15398,492283,13,02-23-2015,09:31:23
12014,9,F,F,1,16901,476355,13,02-23-2015,09:31:23
12014,10,C,B,0,35639,458927,13,02-23-2015,09:31:23
12014,11,H,H,1,77621,422755,13,02-23-2015,09:31:23
12014,12,F,F,1,82953,344611,13,02-23-2015,09:31:23
12014,13,G,G,1,33100,261138,13,02-23-2015,09:31:23
12014,14,G,G,1,56825,227515,13,02-23-2015,09:31:23
12014,15,F,E,0,85773,170166,13,02-23-2015,09:31:23
12014,16,D,D,1,62334,83858,13,02-23-2015,09:31:23
12015,1,E,E,1,23245,600000,13,02-23-2015,12:28:28
12015,2,G,G,1,25227,576141,13,02-23-2015,12:28:28
12015,3,C,C,1,7964,550381,13,02-23-2015,12:28:28
12015,4,F,F,1,20201,541884,13,02-23-2015,12:28:28
12015,5,H,H,1,16561,521157,13,02-23-2015,12:28:28
12015,6,E,E,1,13370,504063,13,02-23-2015,12:28:28
12015,7,B,B,1,34543,490166,13,02-23-2015,12:28:28
12015,8,B,H,0,26933,455094,13,02-23-2015,12:28:28
12015,9,F,F,1,51414,427636,13,02-23-2015,12:28:28
12015,10,C,C,1,11880,375686,13,02-23-2015,12:28:28
12015,11,H,H,1,42895,363272,13,02-23-2015,12:28:28
12015,12,F,F,1,63503,319852,13,02-23-2015,12:28:28
12015,13,G,G,1,32334,255822,13,02-23-2015,12:28:28
12015,14,G,H,0,82000,222966,13,02-23-2015,12:28:28
12015,15,F,C,0,103756,140441,13,02-23-2015,12:28:28
12016,1,E,E,1,8611,600000,12,02-23-2015,14:19:45
12016,2,G,G,1,9944,590769,12,02-23-2015,14:19:45
12016,3,C,C,1,5862,580289,12,02-23-2015,14:19:45
12016,4,F,F,1,15168,573907,12,02-23-2015,14:19:45
12016,5,H,H,1,8984,558212,12,02-23-2015,14:19:45
12016,6,E,E,1,9838,548698,12,02-23-2015,14:19:45
12016,7,B,F,0,54631,538334,12,02-23-2015,14:19:45
12016,8,B,H,0,18567,483166,12,02-23-2015,14:19:45
12016,9,F,F,1,35558,464073,12,02-23-2015,14:19:45
12016,10,C,E,0,13365,427983,12,02-23-2015,14:19:45
12016,11,H,D,0,56441,414087,12,02-23-2015,14:19:45
12016,12,F,F,1,30657,357121,12,02-23-2015,14:19:45
12016,13,G,G,1,40328,325930,12,02-23-2015,14:19:45
12016,14,G,G,1,93205,285075,12,02-23-2015,14:19:45
12016,15,F,A,0,107675,191336,12,02-23-2015,14:19:45
12016,16,D,D,1,78492,83133,12,02-23-2015,14:19:45
12018,1,E,E,1,14049,600000,14,02-23-2015,16:26:48
12018,2,G,G,1,6196,585338,14,02-23-2015,16:26:48
12018,3,C,C,1,8264,578557,14,02-23-2015,16:26:48
12018,4,F,F,1,9560,569758,14,02-23-2015,16:26:48
12018,5,H,H,1,11784,559646,14,02-23-2015,16:26:48
12018,6,E,E,1,12086,547333,14,02-23-2015,16:26:48
12018,7,B,B,1,33886,534703,14,02-23-2015,16:26:48
12018,8,B,H,0,9934,500280,14,02-23-2015,16:26:48
12018,9,F,F,1,19725,489800,14,02-23-2015,16:26:48
12018,10,C,C,1,36886,469540,14,02-23-2015,16:26:48
12018,11,H,H,1,1123,432118,14,02-23-2015,16:26:48
12018,12,F,F,1,17144,409625,14,02-23-2015,16:26:48
12018,13,G,G,1,22137,391947,14,02-23-2015,16:26:48
12018,14,G,G,1,21420,369287,14,02-23-2015,16:26:48
12018,15,F,G,0,16035,347344,14,02-23-2015,16:26:48
12018,16,D,D,1,28704,330781,14,02-23-2015,16:26:48
12018,17,E,C,0,27989,301558,14,02-23-2015,16:26:48
12018,18,C,D,0,29247,273033,14,02-23-2015,16:26:48
12021,1,E,E,1,13559,600000,16,02-24-2015,15:17:39
12021,2,G,G,1,6728,585837,16,02-24-2015,15:17:39
12021,3,C,C,1,6966,578573,16,02-24-2015,15:17:39
12021,4,F,F,1,13245,571074,16,02-24-2015,15:17:39
12021,5,H,H,1,4688,557296,16,02-24-2015,15:17:39
12021,6,E,E,1,9609,552081,16,02-24-2015,15:17:39
12021,7,B,B,1,41989,541950,16,02-24-2015,15:17:39
12021,8,B,B,1,27250,499428,16,02-24-2015,15:17:39
12021,9,F,F,1,12898,471654,16,02-24-2015,15:17:39
12021,10,C,C,1,72536,458225,16,02-24-2015,15:17:39
12021,11,H,H,1,22377,385163,16,02-24-2015,15:17:39
12021,12,F,F,1,38785,362253,16,02-24-2015,15:17:39
12021,13,G,G,1,149143,322931,16,02-24-2015,15:17:39
12021,14,G,G,1,19925,173258,16,02-24-2015,15:17:39
12021,15,F,F,1,72925,152796,16,02-24-2015,15:17:39
12022,1,E,E,1,39139,600000,8,02-26-2015,12:20:19
12022,2,G,G,1,21466,560244,8,02-26-2015,12:20:19
12022,3,C,A,0,8408,538250,8,02-26-2015,12:20:19
12022,4,F,F,1,20604,529320,8,02-26-2015,12:20:19
12022,5,H,H,1,14732,508193,8,02-26-2015,12:20:19
12022,6,E,E,1,19701,492931,8,02-26-2015,12:20:19
12022,7,B,E,0,39239,472704,8,02-26-2015,12:20:19
12022,8,B,B,1,39738,432931,8,02-26-2015,12:20:19
12022,9,F,C,0,54927,392660,8,02-26-2015,12:20:19
12022,10,C,C,1,17475,337210,8,02-26-2015,12:20:19
12022,11,H,D,0,37190,319198,8,02-26-2015,12:20:19
12022,12,F,C,0,52361,281475,8,02-26-2015,12:20:19
12022,13,G,D,0,34378,228592,8,02-26-2015,12:20:19
12022,14,G,D,0,63533,193685,8,02-26-2015,12:20:19
12022,15,F,C,0,75160,129620,8,02-26-2015,12:20:19
12023,1,E,G,0,16555,600000,6,02-26-2015,13:24:05
12023,2,G,G,1,8731,582822,6,02-26-2015,13:24:05
12023,3,C,G,0,16010,573525,6,02-26-2015,13:24:05
12023,4,F,F,1,24854,556979,6,02-26-2015,13:24:05
12023,5,H,H,1,9518,531588,6,02-26-2015,13:24:05
12023,6,E,E,1,15166,521541,6,02-26-2015,13:24:05
12023,7,B,B,1,20942,505846,6,02-26-2015,13:24:05
12023,8,B,F,0,17894,484369,6,02-26-2015,13:24:05
12023,9,F,F,1,6570,465909,6,02-26-2015,13:24:05
12023,10,C,E,0,20942,458811,6,02-26-2015,13:24:05
12023,11,H,B,0,19985,437334,6,02-26-2015,13:24:05
12023,12,F,H,0,22312,416824,6,02-26-2015,13:24:05
12023,13,G,A,0,18300,393981,6,02-26-2015,13:24:05
12023,14,G,D,0,15294,375153,6,02-26-2015,13:24:05
12023,15,F,G,0,16432,359292,6,02-26-2015,13:24:05
12023,16,D,C,0,25636,342296,6,02-26-2015,13:24:05
12023,17,E,C,0,14757,316138,6,02-26-2015,13:24:05
12023,18,C,E,0,26660,300860,6,02-26-2015,13:24:05
12024,1,E,E,1,13046,600000,11,02-26-2015,15:15:27
12024,2,G,G,1,9578,586337,11,02-26-2015,15:15:27
12024,3,C,C,1,6832,576224,11,02-26-2015,15:15:27
12024,4,F,F,1,12059,568859,11,02-26-2015,15:15:27
12024,5,H,A,0,15901,556263,11,02-26-2015,15:15:27
12024,6,E,E,1,8201,539834,11,02-26-2015,15:15:27
12024,7,B,H,0,16701,531104,11,02-26-2015,15:15:27
12024,8,B,B,1,20664,513874,11,02-26-2015,15:15:27
12024,9,F,F,1,14085,492681,11,02-26-2015,15:15:27
12024,10,C,C,1,12328,478069,11,02-26-2015,15:15:27
12024,11,H,A,0,28184,465206,11,02-26-2015,15:15:27
12024,12,F,H,0,24929,436498,11,02-26-2015,15:15:27
12024,13,G,G,1,17886,411039,11,02-26-2015,15:15:27
12024,14,G,E,0,33568,392627,11,02-26-2015,15:15:27
12024,15,F,B,0,42364,358537,11,02-26-2015,15:15:27
12024,16,D,D,1,29746,315650,11,02-26-2015,15:15:27
12024,17,E,E,1,25751,285375,11,02-26-2015,15:15:27
12024,18,C,A,0,54064,259100,11,02-26-2015,15:15:27
12025,1,E,E,1,16436,600000,12,02-26-2015,16:01:55
12025,2,G,G,1,13186,582955,12,02-26-2015,16:01:55
12025,3,C,C,1,11321,569243,12,02-26-2015,16:01:55
12025,4,F,F,1,26017,557396,12,02-26-2015,16:01:55
12025,5,H,H,1,13834,530855,12,02-26-2015,16:01:55
12025,6,E,E,1,24734,516492,12,02-26-2015,16:01:55
12025,7,B,B,1,32241,491233,12,02-26-2015,16:01:55
12025,8,B,B,1,37113,458459,12,02-26-2015,16:01:55
12025,9,F,F,1,15817,420822,12,02-26-2015,16:01:55
12025,10,C,C,1,23350,404477,12,02-26-2015,16:01:55
12025,11,H,D,0,27201,380601,12,02-26-2015,16:01:55
12025,12,F,F,1,31282,352876,12,02-26-2015,16:01:55
12025,13,G,A,0,45023,321069,12,02-26-2015,16:01:55
12025,14,G,D,0,24677,275517,12,02-26-2015,16:01:55
12025,15,F,A,0,27418,250308,12,02-26-2015,16:01:55
12025,16,D,E,0,47025,222366,12,02-26-2015,16:01:55
12025,17,E,E,1,66844,174815,12,02-26-2015,16:01:55
12025,18,C,A,0,13920,107436,12,02-26-2015,16:01:55
12027,1,E,E,1,14683,600000,9,02-27-2015,12:41:23
12027,2,G,G,1,15910,584705,9,02-27-2015,12:41:23
12027,3,C,C,1,13736,568259,9,02-27-2015,12:41:23
12027,4,F,F,1,46990,553996,9,02-27-2015,12:41:23
12027,5,H,H,1,55348,506478,9,02-27-2015,12:41:23
12027,6,E,E,1,73165,450594,9,02-27-2015,12:41:23
12027,7,B,B,1,65034,376899,9,02-27-2015,12:41:23
12027,8,B,B,1,88153,311335,9,02-27-2015,12:41:23
12027,9,F,F,1,40196,222661,9,02-27-2015,12:41:23
12027,10,C,E,0,35089,181940,9,02-27-2015,12:41:23
12027,11,H,A,0,54055,146317,9,02-27-2015,12:41:23
12028,1,E,E,1,26528,600000,12,02-27-2015,13:32:01
12028,2,G,G,1,11652,572841,12,02-27-2015,13:32:01
12028,3,C,C,1,11712,560660,12,02-27-2015,13:32:01
12028,4,F,F,1,19665,548413,12,02-27-2015,13:32:01
12028,5,H,H,1,8966,528218,12,02-27-2015,13:32:01
12028,6,E,E,1,16771,518721,12,02-27-2015,13:32:01
12028,7,B,E,0,15492,501425,12,02-27-2015,13:32:01
12028,8,B,B,1,17119,485411,12,02-27-2015,13:32:01
12028,9,F,F,1,17857,467767,12,02-27-2015,13:32:01
12028,10,C,G,0,33294,449388,12,02-27-2015,13:32:01
12028,11,H,H,1,33733,415563,12,02-27-2015,13:32:01
12028,12,F,F,1,32314,381305,12,02-27-2015,13:32:01
12028,13,G,G,1,29992,348463,12,02-27-2015,13:32:01
12028,14,G,F,0,14034,317938,12,02-27-2015,13:32:01
12028,15,F,E,0,22735,303375,12,02-27-2015,13:32:01
12028,16,D,D,1,47073,280113,12,02-27-2015,13:32:01
12028,17,E,C,0,44244,232509,12,02-27-2015,13:32:01
12028,18,C,A,0,14175,187737,12,02-27-2015,13:32:01
12029,1,E,E,1,23735,600000,13,02-27-2015,14:24:32
12029,2,G,G,1,28857,575657,13,02-27-2015,14:24:32
12029,3,C,C,1,22095,546216,13,02-27-2015,14:24:32
12029,4,F,F,1,20910,523571,13,02-27-2015,14:24:32
12029,5,H,H,1,9967,501995,13,02-27-2015,14:24:32
12029,6,E,E,1,15213,491448,13,02-27-2015,14:24:32
12029,7,B,B,1,45630,475686,13,02-27-2015,14:24:32
12029,8,B,F,0,46455,429448,13,02-27-2015,14:24:32
12029,9,F,C,0,30810,382379,13,02-27-2015,14:24:32
12029,10,C,C,1,24728,351022,13,02-27-2015,14:24:32
12029,11,H,C,0,37817,325646,13,02-27-2015,14:24:32
12029,12,F,F,1,30587,287274,13,02-27-2015,14:24:32
12029,13,G,G,1,37210,256133,13,02-27-2015,14:24:32
12029,14,G,G,1,48548,218327,13,02-27-2015,14:24:32
12029,15,F,F,1,73326,169208,13,02-27-2015,14:24:32
12030,1,E,E,1,18504,600000,16,02-27-2015,14:34:31
12030,2,G,G,1,8036,580888,16,02-27-2015,14:34:31
12030,3,C,C,1,7661,572324,16,02-27-2015,14:34:31
12030,4,F,F,1,18024,564108,16,02-27-2015,14:34:31
12030,5,H,H,1,7823,545564,16,02-27-2015,14:34:31
12030,6,E,E,1,12810,537216,16,02-27-2015,14:34:31
12030,7,B,B,1,23784,523885,16,02-27-2015,14:34:31
12030,8,B,B,1,33024,499575,16,02-27-2015,14:34:31
12030,9,F,F,1,14403,466018,16,02-27-2015,14:34:31
12030,10,C,C,1,17320,451089,16,02-27-2015,14:34:31
12030,11,H,H,1,46122,433243,16,02-27-2015,14:34:31
12030,12,F,F,1,25675,386588,16,02-27-2015,14:34:31
12030,13,G,G,1,34048,360379,16,02-27-2015,14:34:31
12030,14,G,G,1,44329,325805,16,02-27-2015,14:34:31
12030,15,F,G,0,60360,280950,16,02-27-2015,14:34:31
12030,16,D,D,1,142600,220065,16,02-27-2015,14:34:31
12033,1,E,E,1,15167,600000,10,02-27-2015,16:30:52
12033,2,G,G,1,12991,584221,10,02-27-2015,16:30:52
12033,3,C,C,1,22789,570708,10,02-27-2015,16:30:52
12033,4,F,F,1,14478,547397,10,02-27-2015,16:30:52
12033,5,H,H,1,6921,532386,10,02-27-2015,16:30:52
12033,6,E,E,1,17120,524938,10,02-27-2015,16:30:52
12033,7,B,G,0,14603,507293,10,02-27-2015,16:30:52
12033,8,B,B,1,15025,492164,10,02-27-2015,16:30:52
12033,9,F,F,1,17767,476618,10,02-27-2015,16:30:52
12033,10,C,H,0,12895,458324,10,02-27-2015,16:30:52
12033,11,H,D,0,17153,444894,10,02-27-2015,16:30:52
12033,12,F,B,0,12226,427216,10,02-27-2015,16:30:52
12033,13,G,G,1,19654,414453,10,02-27-2015,16:30:52
12033,14,G,C,0,34035,394275,10,02-27-2015,16:30:52
12033,15,F,G,0,37244,359719,10,02-27-2015,16:30:52
12033,16,D,E,0,68749,321945,10,02-27-2015,16:30:52
12033,17,E,B,0,65265,252666,10,02-27-2015,16:30:52
12033,18,C,C,1,32465,186869,10,02-27-2015,16:30:52
12034,1,E,E,1,74084,600000,5,03-02-2015,10:42:32
12034,2,G,G,1,93797,525302,5,03-02-2015,10:42:32
12034,3,C,C,1,93877,430976,5,03-02-2015,10:42:32
12034,4,F,B,0,63219,336565,5,03-02-2015,10:42:32
12034,5,H,H,1,89755,272816,5,03-02-2015,10:42:32
12034,6,E,G,0,93581,182538,5,03-02-2015,10:42:32
12035,1,E,E,1,27620,600000,11,03-02-2015,11:08:36
12035,2,G,G,1,50010,571758,11,03-02-2015,11:08:36
12035,3,C,C,1,22617,521223,11,03-02-2015,11:08:36
12035,4,F,F,1,18912,498045,11,03-02-2015,11:08:36
12035,5,H,H,1,17875,478602,11,03-02-2015,11:08:36
12035,6,E,E,1,16679,460190,11,03-02-2015,11:08:36
12035,7,B,B,1,36449,442978,11,03-02-2015,11:08:36
12035,8,B,B,1,24003,406006,11,03-02-2015,11:08:36
12035,9,F,C,0,16508,381480,11,03-02-2015,11:08:36
12035,10,C,C,1,29535,364451,11,03-02-2015,11:08:36
12035,11,H,D,0,24300,334393,11,03-02-2015,11:08:36
12035,12,F,E,0,31895,309567,11,03-02-2015,11:08:36
12035,13,G,H,0,29909,277143,11,03-02-2015,11:08:36
12035,14,G,F,0,62249,246702,11,03-02-2015,11:08:36
12035,15,F,F,1,55264,183920,11,03-02-2015,11:08:36
12035,16,D,C,0,91980,128119,11,03-02-2015,11:08:36
12038,1,E,E,1,13461,600000,4,03-02-2015,13:22:13
12038,2,G,H,0,28858,585821,4,03-02-2015,13:22:13
12038,3,C,C,1,20227,556280,4,03-02-2015,13:22:13
12038,4,F,D,0,13413,535352,4,03-02-2015,13:22:13
12038,5,H,G,0,40019,521291,4,03-02-2015,13:22:13
12038,6,E,E,1,21377,480603,4,03-02-2015,13:22:13
12038,7,B,E,0,18573,458543,4,03-02-2015,13:22:13
12038,8,B,E,0,22773,439315,4,03-02-2015,13:22:13
12038,9,F,C,0,10736,415790,4,03-02-2015,13:22:13
12038,10,C,H,0,15353,404360,4,03-02-2015,13:22:13
12038,11,H,D,0,10690,388315,4,03-02-2015,13:22:13
12038,12,F,G,0,9879,376917,4,03-02-2015,13:22:13
12038,13,G,H,0,13603,366388,4,03-02-2015,13:22:13
12038,14,G,A,0,28819,352126,4,03-02-2015,13:22:13
12038,15,F,H,0,7760,322635,4,03-02-2015,13:22:13
12038,16,D,E,0,20263,314203,4,03-02-2015,13:22:13
12038,17,E,E,1,24037,293260,4,03-02-2015,13:22:13
12038,18,C,D,0,3432,268535,4,03-02-2015,13:22:13
12039,1,E,E,1,10966,600000,4,03-02-2015,13:26:34
12039,2,G,G,1,31189,588419,4,03-02-2015,13:26:34
12039,3,C,C,1,21943,556710,4,03-02-2015,13:26:34
12039,4,F,D,0,31906,534232,4,03-02-2015,13:26:34
12039,5,H,G,0,14968,501807,4,03-02-2015,13:26:34
12039,6,E,D,0,19095,486312,4,03-02-2015,13:26:34
12039,7,B,B,1,8299,466683,4,03-02-2015,13:26:34
12039,8,B,D,0,3460,457851,4,03-02-2015,13:26:34
12039,9,F,G,0,6333,453870,4,03-02-2015,13:26:34
12039,10,C,H,0,9460,447005,4,03-02-2015,13:26:34
12039,11,H,A,0,8456,437024,4,03-02-2015,13:26:34
12039,12,F,E,0,4914,428043,4,03-02-2015,13:26:34
12039,13,G,C,0,23114,422594,4,03-02-2015,13:26:34
12039,14,G,C,0,4062,398950,4,03-02-2015,13:26:34
12039,15,F,B,0,23631,394368,4,03-02-2015,13:26:34
12039,16,D,A,0,9558,370207,4,03-02-2015,13:26:34
12039,17,E,B,0,28101,360127,4,03-02-2015,13:26:34
12039,18,C,A,0,9315,331501,4,03-02-2015,13:26:34
12040,1,E,E,1,10112,600000,3,03-02-2015,13:25:57
12040,2,G,H,0,8368,589269,3,03-02-2015,13:25:57
12040,3,C,C,1,11766,580372,3,03-02-2015,13:25:57
12040,4,F,E,0,12021,568074,3,03-02-2015,13:25:57
12040,5,H,F,0,7283,555529,3,03-02-2015,13:25:57
12040,6,E,G,0,6547,547715,3,03-02-2015,13:25:57
12040,7,B,D,0,12194,540633,3,03-02-2015,13:25:57
12040,8,B,D,0,37327,527920,3,03-02-2015,13:25:57
12040,9,F,D,0,5422,490065,3,03-02-2015,13:25:57
12040,10,C,E,0,6258,484116,3,03-02-2015,13:25:57
12040,11,H,D,0,3236,477335,3,03-02-2015,13:25:57
12040,12,F,F,1,5207,473569,3,03-02-2015,13:25:57
12040,13,G,F,0,8010,467838,3,03-02-2015,13:25:57
12040,14,G,C,0,10159,459307,3,03-02-2015,13:25:57
12040,15,F,G,0,7918,448627,3,03-02-2015,13:25:57
12040,16,D,E,0,7766,440179,3,03-02-2015,13:25:57
12040,17,E,H,0,7820,431881,3,03-02-2015,13:25:57
12040,18,C,D,0,5536,423534,3,03-02-2015,13:25:57
12041,1,E,E,1,24486,600000,14,03-02-2015,14:18:13
12041,2,G,G,1,12283,574907,14,03-02-2015,14:18:13
12041,3,C,C,1,6406,562094,14,03-02-2015,14:18:13
12041,4,F,B,0,11130,555162,14,03-02-2015,14:18:13
12041,5,H,H,1,6506,543483,14,03-02-2015,14:18:13
12041,6,E,E,1,16834,536452,14,03-02-2015,14:18:13
12041,7,B,B,1,32319,519090,14,03-02-2015,14:18:13
12041,8,B,B,1,40419,486250,14,03-02-2015,14:18:13
12041,9,F,F,1,15129,445295,14,03-02-2015,14:18:13
12041,10,C,C,1,30937,429633,14,03-02-2015,14:18:13
12041,11,H,H,1,59187,398176,14,03-02-2015,14:18:13
12041,12,F,F,1,33766,338460,14,03-02-2015,14:18:13
12041,13,G,G,1,27307,304170,14,03-02-2015,14:18:13
