Subject,TrialProc,Trial,SetSize,Accuracy,Response,Answer,Answer.key,AdminTime,SessionDate,SessionTime
12117,real,17,5,1,6,6,d,7.6604833333333335,03-10-2015,16:43:39
12117,real,18,5,0,5,6,d,7.6604833333333335,03-10-2015,16:43:39
12117,real,19,5,1,6,6,d,7.6604833333333335,03-10-2015,16:43:39
12117,real,20,7,0,5,6,d,7.6604833333333335,03-10-2015,16:43:39
12117,real,21,7,1,5,5,s,7.6604833333333335,03-10-2015,16:43:39
12117,real,22,7,1,5,5,s,7.6604833333333335,03-10-2015,16:43:39
12117,real,23,5,1,6,6,d,7.6604833333333335,03-10-2015,16:43:39
12117,real,24,7,1,5,5,s,7.6604833333333335,03-10-2015,16:43:39
12117,real,25,5,1,5,5,s,7.6604833333333335,03-10-2015,16:43:39
12117,real,26,5,1,6,6,d,7.6604833333333335,03-10-2015,16:43:39
12117,real,27,7,0,5,6,d,7.6604833333333335,03-10-2015,16:43:39
12117,real,28,7,0,5,6,d,7.6604833333333335,03-10-2015,16:43:39
12117,real,29,7,0,5,6,d,7.6604833333333335,03-10-2015,16:43:39
12117,real,30,5,1,5,5,s,7.6604833333333335,03-10-2015,16:43:39
12117,real,31,5,1,5,5,s,7.6604833333333335,03-10-2015,16:43:39
12117,real,32,7,1,6,6,d,7.6604833333333335,03-10-2015,16:43:39
12117,real,33,7,1,5,5,s,7.6604833333333335,03-10-2015,16:43:39
12117,real,34,5,0,5,6,d,7.6604833333333335,03-10-2015,16:43:39
12117,real,35,7,0,5,6,d,7.6604833333333335,03-10-2015,16:43:39
12117,real,36,5,1,5,5,s,7.6604833333333335,03-10-2015,16:43:39
12117,real,37,7,1,5,5,s,7.6604833333333335,03-10-2015,16:43:39
12117,real,38,7,0,5,6,d,7.6604833333333335,03-10-2015,16:43:39
12117,real,39,7,1,6,6,d,7.6604833333333335,03-10-2015,16:43:39
12117,real,40,5,1,5,5,s,7.6604833333333335,03-10-2015,16:43:39
12117,real,41,5,1,5,5,s,7.6604833333333335,03-10-2015,16:43:39
12117,real,42,5,1,5,5,s,7.6604833333333335,03-10-2015,16:43:39
12117,real,43,5,0,5,6,d,7.6604833333333335,03-10-2015,16:43:39
12117,real,44,7,1,5,5,s,7.6604833333333335,03-10-2015,16:43:39
12117,real,45,5,1,5,5,s,7.6604833333333335,03-10-2015,16:43:39
12117,real,46,7,0,6,5,s,7.6604833333333335,03-10-2015,16:43:39
12117,real,47,7,0,5,6,d,7.6604833333333335,03-10-2015,16:43:39
12117,real,48,7,0,5,6,d,7.6604833333333335,03-10-2015,16:43:39
12117,real,49,5,1,5,5,s,7.6604833333333335,03-10-2015,16:43:39
12117,real,50,5,1,5,5,s,7.6604833333333335,03-10-2015,16:43:39
12117,real,51,7,1,5,5,s,7.6604833333333335,03-10-2015,16:43:39
12117,real,52,7,1,5,5,s,7.6604833333333335,03-10-2015,16:43:39
12117,real,53,7,1,5,5,s,7.6604833333333335,03-10-2015,16:43:39
12117,real,54,5,1,5,5,s,7.6604833333333335,03-10-2015,16:43:39
12117,real,55,7,1,6,6,d,7.6604833333333335,03-10-2015,16:43:39
12117,real,56,5,1,5,5,s,7.6604833333333335,03-10-2015,16:43:39
12117,real,57,7,1,5,5,s,7.6604833333333335,03-10-2015,16:43:39
12117,real,58,5,1,5,5,s,7.6604833333333335,03-10-2015,16:43:39
12117,real,59,5,0,5,6,d,7.6604833333333335,03-10-2015,16:43:39
12117,real,60,7,0,5,6,d,7.6604833333333335,03-10-2015,16:43:39
12117,real,61,7,1,5,5,s,7.6604833333333335,03-10-2015,16:43:39
12117,real,62,7,1,5,5,s,7.6604833333333335,03-10-2015,16:43:39
12117,real,63,5,0,5,6,d,7.6604833333333335,03-10-2015,16:43:39
12117,real,64,5,0,5,6,d,7.6604833333333335,03-10-2015,16:43:39
12117,real,65,7,1,6,6,d,7.6604833333333335,03-10-2015,16:43:39
12117,real,66,5,1,6,6,d,7.6604833333333335,03-10-2015,16:43:39
12117,real,67,7,1,5,5,s,7.6604833333333335,03-10-2015,16:43:39
12117,real,68,7,1,6,6,d,7.6604833333333335,03-10-2015,16:43:39
12117,real,69,5,0,5,6,d,7.6604833333333335,03-10-2015,16:43:39
12117,real,70,7,1,6,6,d,7.6604833333333335,03-10-2015,16:43:39
12117,real,71,5,1,6,6,d,7.6604833333333335,03-10-2015,16:43:39
12117,real,72,5,1,6,6,d,7.6604833333333335,03-10-2015,16:43:39
12117,real,73,7,1,5,5,s,7.6604833333333335,03-10-2015,16:43:39
12117,real,74,7,1,5,5,s,7.6604833333333335,03-10-2015,16:43:39
12117,real,75,7,1,5,5,s,7.6604833333333335,03-10-2015,16:43:39
12117,real,76,5,0,5,6,d,7.6604833333333335,03-10-2015,16:43:39
12117,real,77,5,1,6,6,d,7.6604833333333335,03-10-2015,16:43:39
12117,real,78,5,0,5,6,d,7.6604833333333335,03-10-2015,16:43:39
12117,real,79,5,1,6,6,d,7.6604833333333335,03-10-2015,16:43:39
12117,real,80,5,1,5,5,s,7.6604833333333335,03-10-2015,16:43:39
12118,practice,1,5,1,5,5,s,7.2266,03-10-2015,16:49:23
12118,practice,2,7,1,5,5,s,7.2266,03-10-2015,16:49:23
12118,practice,3,7,0,5,6,d,7.2266,03-10-2015,16:49:23
12118,practice,4,5,1,5,5,s,7.2266,03-10-2015,16:49:23
12118,practice,5,5,1,6,6,d,7.2266,03-10-2015,16:49:23
12118,practice,6,7,0,5,6,d,7.2266,03-10-2015,16:49:23
12118,real,1,7,0,5,6,d,7.2266,03-10-2015,16:49:23
12118,real,2,7,1,5,5,s,7.2266,03-10-2015,16:49:23
12118,real,3,5,1,5,5,s,7.2266,03-10-2015,16:49:23
12118,real,4,7,1,6,6,d,7.2266,03-10-2015,16:49:23
12118,real,5,5,1,5,5,s,7.2266,03-10-2015,16:49:23
12118,real,6,5,1,6,6,d,7.2266,03-10-2015,16:49:23
12118,real,7,5,1,6,6,d,7.2266,03-10-2015,16:49:23
12118,real,8,5,1,6,6,d,7.2266,03-10-2015,16:49:23
12118,real,9,7,1,5,5,s,7.2266,03-10-2015,16:49:23
12118,real,10,7,1,6,6,d,7.2266,03-10-2015,16:49:23
12118,real,11,7,1,5,5,s,7.2266,03-10-2015,16:49:23
12118,real,12,7,1,6,6,d,7.2266,03-10-2015,16:49:23
12118,real,13,5,1,5,5,s,7.2266,03-10-2015,16:49:23
12118,real,14,7,1,6,6,d,7.2266,03-10-2015,16:49:23
12118,real,15,5,1,6,6,d,7.2266,03-10-2015,16:49:23
12118,real,16,7,0,6,5,s,7.2266,03-10-2015,16:49:23
12118,real,17,5,0,5,6,d,7.2266,03-10-2015,16:49:23
12118,real,18,5,0,6,5,s,7.2266,03-10-2015,16:49:23
12118,real,19,5,1,5,5,s,7.2266,03-10-2015,16:49:23
12118,real,20,7,1,6,6,d,7.2266,03-10-2015,16:49:23
12118,real,21,7,1,5,5,s,7.2266,03-10-2015,16:49:23
12118,real,22,7,1,5,5,s,7.2266,03-10-2015,16:49:23
12118,real,23,7,1,5,5,s,7.2266,03-10-2015,16:49:23
12118,real,24,7,1,5,5,s,7.2266,03-10-2015,16:49:23
12118,real,25,5,1,5,5,s,7.2266,03-10-2015,16:49:23
12118,real,26,7,1,5,5,s,7.2266,03-10-2015,16:49:23
12118,real,27,5,1,5,5,s,7.2266,03-10-2015,16:49:23
12118,real,28,5,1,5,5,s,7.2266,03-10-2015,16:49:23
12118,real,29,5,1,6,6,d,7.2266,03-10-2015,16:49:23
12118,real,30,7,1,5,5,s,7.2266,03-10-2015,16:49:23
12118,real,31,5,1,5,5,s,7.2266,03-10-2015,16:49:23
12118,real,32,7,1,6,6,d,7.2266,03-10-2015,16:49:23
12118,real,33,7,1,6,6,d,7.2266,03-10-2015,16:49:23
12118,real,34,5,1,6,6,d,7.2266,03-10-2015,16:49:23
12118,real,35,7,0,6,5,s,7.2266,03-10-2015,16:49:23
12118,real,36,5,0,6,5,s,7.2266,03-10-2015,16:49:23
12118,real,37,5,1,5,5,s,7.2266,03-10-2015,16:49:23
12118,real,38,5,1,6,6,d,7.2266,03-10-2015,16:49:23
12118,real,39,5,1,6,6,d,7.2266,03-10-2015,16:49:23
12118,real,40,5,0,6,5,s,7.2266,03-10-2015,16:49:23
12118,real,41,7,1,5,5,s,7.2266,03-10-2015,16:49:23
12118,real,42,7,0,5,6,d,7.2266,03-10-2015,16:49:23
12118,real,43,7,1,6,6,d,7.2266,03-10-2015,16:49:23
12118,real,44,5,1,5,5,s,7.2266,03-10-2015,16:49:23
12118,real,45,7,1,6,6,d,7.2266,03-10-2015,16:49:23
12118,real,46,5,1,5,5,s,7.2266,03-10-2015,16:49:23
12118,real,47,5,1,6,6,d,7.2266,03-10-2015,16:49:23
12118,real,48,5,1,6,6,d,7.2266,03-10-2015,16:49:23
12118,real,49,5,1,6,6,d,7.2266,03-10-2015,16:49:23
12118,real,50,5,1,5,5,s,7.2266,03-10-2015,16:49:23
12118,real,51,7,0,5,6,d,7.2266,03-10-2015,16:49:23
12118,real,52,7,1,5,5,s,7.2266,03-10-2015,16:49:23
12118,real,53,7,1,6,6,d,7.2266,03-10-2015,16:49:23
12118,real,54,7,1,6,6,d,7.2266,03-10-2015,16:49:23
12118,real,55,5,1,6,6,d,7.2266,03-10-2015,16:49:23
12118,real,56,7,1,6,6,d,7.2266,03-10-2015,16:49:23
12118,real,57,7,1,5,5,s,7.2266,03-10-2015,16:49:23
12118,real,58,5,1,6,6,d,7.2266,03-10-2015,16:49:23
12118,real,59,5,1,6,6,d,7.2266,03-10-2015,16:49:23
12118,real,60,5,1,6,6,d,7.2266,03-10-2015,16:49:23
12118,real,61,5,1,5,5,s,7.2266,03-10-2015,16:49:23
12118,real,62,5,1,6,6,d,7.2266,03-10-2015,16:49:23
12118,real,63,5,1,5,5,s,7.2266,03-10-2015,16:49:23
12118,real,64,7,0,6,5,s,7.2266,03-10-2015,16:49:23
12118,real,65,5,1,6,6,d,7.2266,03-10-2015,16:49:23
12118,real,66,7,1,6,6,d,7.2266,03-10-2015,16:49:23
12118,real,67,7,1,5,5,s,7.2266,03-10-2015,16:49:23
12118,real,68,7,1,5,5,s,7.2266,03-10-2015,16:49:23
12118,real,69,7,1,5,5,s,7.2266,03-10-2015,16:49:23
12118,real,70,7,1,6,6,d,7.2266,03-10-2015,16:49:23
12118,real,71,5,1,5,5,s,7.2266,03-10-2015,16:49:23
12118,real,72,5,1,6,6,d,7.2266,03-10-2015,16:49:23
12118,real,73,7,0,5,6,d,7.2266,03-10-2015,16:49:23
12118,real,74,5,0,6,5,s,7.2266,03-10-2015,16:49:23
12118,real,75,7,0,5,6,d,7.2266,03-10-2015,16:49:23
12118,real,76,7,1,6,6,d,7.2266,03-10-2015,16:49:23
12118,real,77,7,0,6,5,s,7.2266,03-10-2015,16:49:23
12118,real,78,5,1,5,5,s,7.2266,03-10-2015,16:49:23
12118,real,79,5,1,6,6,d,7.2266,03-10-2015,16:49:23
12118,real,80,7,1,5,5,s,7.2266,03-10-2015,16:49:23
12121,practice,1,5,0,6,5,s,7.718666666666667,03-11-2015,13:16:53
12121,practice,2,7,1,5,5,s,7.718666666666667,03-11-2015,13:16:53
12121,practice,3,7,1,6,6,d,7.718666666666667,03-11-2015,13:16:53
12121,practice,4,5,1,5,5,s,7.718666666666667,03-11-2015,13:16:53
12121,practice,5,5,0,5,6,d,7.718666666666667,03-11-2015,13:16:53
12121,practice,6,7,0,5,6,d,7.718666666666667,03-11-2015,13:16:53
12121,real,1,5,0,6,5,s,7.718666666666667,03-11-2015,13:16:53
12121,real,2,7,0,5,6,d,7.718666666666667,03-11-2015,13:16:53
12121,real,3,7,0,5,6,d,7.718666666666667,03-11-2015,13:16:53
12121,real,4,7,1,6,6,d,7.718666666666667,03-11-2015,13:16:53
12121,real,5,7,1,5,5,s,7.718666666666667,03-11-2015,13:16:53
12121,real,6,7,1,6,6,d,7.718666666666667,03-11-2015,13:16:53
12121,real,7,5,1,5,5,s,7.718666666666667,03-11-2015,13:16:53
12121,real,8,7,0,5,6,d,7.718666666666667,03-11-2015,13:16:53
12121,real,9,5,1,5,5,s,7.718666666666667,03-11-2015,13:16:53
12121,real,10,5,1,6,6,d,7.718666666666667,03-11-2015,13:16:53
12121,real,11,5,1,5,5,s,7.718666666666667,03-11-2015,13:16:53
12121,real,12,7,1,5,5,s,7.718666666666667,03-11-2015,13:16:53
12121,real,13,5,0,5,6,d,7.718666666666667,03-11-2015,13:16:53
12121,real,14,5,0,5,6,d,7.718666666666667,03-11-2015,13:16:53
12121,real,15,7,0,5,6,d,7.718666666666667,03-11-2015,13:16:53
12121,real,16,5,0,5,6,d,7.718666666666667,03-11-2015,13:16:53
12121,real,17,7,1,5,5,s,7.718666666666667,03-11-2015,13:16:53
12121,real,18,7,0,5,6,d,7.718666666666667,03-11-2015,13:16:53
12121,real,19,7,1,5,5,s,7.718666666666667,03-11-2015,13:16:53
12121,real,20,7,1,5,5,s,7.718666666666667,03-11-2015,13:16:53
12121,real,21,7,1,5,5,s,7.718666666666667,03-11-2015,13:16:53
12121,real,22,5,0,5,6,d,7.718666666666667,03-11-2015,13:16:53
12121,real,23,7,1,5,5,s,7.718666666666667,03-11-2015,13:16:53
12121,real,24,7,1,5,5,s,7.718666666666667,03-11-2015,13:16:53
12121,real,25,7,1,5,5,s,7.718666666666667,03-11-2015,13:16:53
12121,real,26,5,0,5,6,d,7.718666666666667,03-11-2015,13:16:53
12121,real,27,5,0,5,6,d,7.718666666666667,03-11-2015,13:16:53
12121,real,28,5,1,5,5,s,7.718666666666667,03-11-2015,13:16:53
12121,real,29,5,1,5,5,s,7.718666666666667,03-11-2015,13:16:53
12121,real,30,7,0,5,6,d,7.718666666666667,03-11-2015,13:16:53
12121,real,31,7,0,5,6,d,7.718666666666667,03-11-2015,13:16:53
12121,real,32,5,1,5,5,s,7.718666666666667,03-11-2015,13:16:53
12121,real,33,7,1,5,5,s,7.718666666666667,03-11-2015,13:16:53
12121,real,34,5,0,5,6,d,7.718666666666667,03-11-2015,13:16:53
12121,real,35,7,0,6,5,s,7.718666666666667,03-11-2015,13:16:53
12121,real,36,5,0,5,6,d,7.718666666666667,03-11-2015,13:16:53
12121,real,37,7,0,5,6,d,7.718666666666667,03-11-2015,13:16:53
12121,real,38,7,1,5,5,s,7.718666666666667,03-11-2015,13:16:53
12121,real,39,5,0,5,6,d,7.718666666666667,03-11-2015,13:16:53
12121,real,40,5,1,5,5,s,7.718666666666667,03-11-2015,13:16:53
12121,real,41,5,1,5,5,s,7.718666666666667,03-11-2015,13:16:53
12121,real,42,5,0,5,6,d,7.718666666666667,03-11-2015,13:16:53
12121,real,43,5,1,5,5,s,7.718666666666667,03-11-2015,13:16:53
12121,real,44,7,1,5,5,s,7.718666666666667,03-11-2015,13:16:53
12121,real,45,5,0,5,6,d,7.718666666666667,03-11-2015,13:16:53
12121,real,46,7,0,5,6,d,7.718666666666667,03-11-2015,13:16:53
12121,real,47,5,1,5,5,s,7.718666666666667,03-11-2015,13:16:53
12121,real,48,5,1,5,5,s,7.718666666666667,03-11-2015,13:16:53
12121,real,49,7,0,5,6,d,7.718666666666667,03-11-2015,13:16:53
12121,real,50,7,1,5,5,s,7.718666666666667,03-11-2015,13:16:53
12121,real,51,7,0,5,6,d,7.718666666666667,03-11-2015,13:16:53
12121,real,52,5,1,5,5,s,7.718666666666667,03-11-2015,13:16:53
12121,real,53,5,0,5,6,d,7.718666666666667,03-11-2015,13:16:53
12121,real,54,5,1,5,5,s,7.718666666666667,03-11-2015,13:16:53
12121,real,55,7,0,5,6,d,7.718666666666667,03-11-2015,13:16:53
12121,real,56,5,1,5,5,s,7.718666666666667,03-11-2015,13:16:53
12121,real,57,5,0,5,6,d,7.718666666666667,03-11-2015,13:16:53
12121,real,58,5,1,5,5,s,7.718666666666667,03-11-2015,13:16:53
12121,real,59,5,0,5,6,d,7.718666666666667,03-11-2015,13:16:53
12121,real,60,5,0,5,6,d,7.718666666666667,03-11-2015,13:16:53
12121,real,61,7,1,5,5,s,7.718666666666667,03-11-2015,13:16:53
12121,real,62,7,0,5,6,d,7.718666666666667,03-11-2015,13:16:53
12121,real,63,7,0,5,6,d,7.718666666666667,03-11-2015,13:16:53
12121,real,64,7,1,5,5,s,7.718666666666667,03-11-2015,13:16:53
12121,real,65,7,0,5,6,d,7.718666666666667,03-11-2015,13:16:53
12121,real,66,7,0,5,6,d,7.718666666666667,03-11-2015,13:16:53
12121,real,67,5,1,5,5,s,7.718666666666667,03-11-2015,13:16:53
12121,real,68,5,0,5,6,d,7.718666666666667,03-11-2015,13:16:53
12121,real,69,5,0,5,6,d,7.718666666666667,03-11-2015,13:16:53
12121,real,70,7,1,5,5,s,7.718666666666667,03-11-2015,13:16:53
12121,real,71,5,0,5,6,d,7.718666666666667,03-11-2015,13:16:53
12121,real,72,7,0,5,6,d,7.718666666666667,03-11-2015,13:16:53
12121,real,73,5,1,5,5,s,7.718666666666667,03-11-2015,13:16:53
12121,real,74,7,0,5,6,d,7.718666666666667,03-11-2015,13:16:53
12121,real,75,5,0,5,6,d,7.718666666666667,03-11-2015,13:16:53
12121,real,76,5,0,6,5,s,7.718666666666667,03-11-2015,13:16:53
12121,real,77,5,0,6,5,s,7.718666666666667,03-11-2015,13:16:53
12121,real,78,7,0,6,5,s,7.718666666666667,03-11-2015,13:16:53
12121,real,79,7,0,6,5,s,7.718666666666667,03-11-2015,13:16:53
12121,real,80,7,0,6,5,s,7.718666666666667,03-11-2015,13:16:53
12122,practice,1,5,1,5,5,s,7.614766666666666,03-11-2015,14:26:04
12122,practice,2,7,1,5,5,s,7.614766666666666,03-11-2015,14:26:04
12122,practice,3,7,1,6,6,d,7.614766666666666,03-11-2015,14:26:04
12122,practice,4,5,1,5,5,s,7.614766666666666,03-11-2015,14:26:04
12122,practice,5,5,1,6,6,d,7.614766666666666,03-11-2015,14:26:04
12122,practice,6,7,1,6,6,d,7.614766666666666,03-11-2015,14:26:04
12122,real,1,5,0,5,6,d,7.614766666666666,03-11-2015,14:26:04
12122,real,2,5,0,6,5,s,7.614766666666666,03-11-2015,14:26:04
12122,real,3,5,0,6,5,s,7.614766666666666,03-11-2015,14:26:04
12122,real,4,5,0,5,6,d,7.614766666666666,03-11-2015,14:26:04
12122,real,5,7,0,5,6,d,7.614766666666666,03-11-2015,14:26:04
12122,real,6,7,0,5,6,d,7.614766666666666,03-11-2015,14:26:04
12122,real,7,5,0,6,5,s,7.614766666666666,03-11-2015,14:26:04
12122,real,8,5,1,5,5,s,7.614766666666666,03-11-2015,14:26:04
12122,real,9,7,0,6,5,s,7.614766666666666,03-11-2015,14:26:04
12122,real,10,7,0,6,5,s,7.614766666666666,03-11-2015,14:26:04
12122,real,11,5,1,5,5,s,7.614766666666666,03-11-2015,14:26:04
12122,real,12,5,0,6,5,s,7.614766666666666,03-11-2015,14:26:04
12122,real,13,5,1,6,6,d,7.614766666666666,03-11-2015,14:26:04
12122,real,14,7,1,5,5,s,7.614766666666666,03-11-2015,14:26:04
12122,real,15,5,1,6,6,d,7.614766666666666,03-11-2015,14:26:04
12122,real,16,5,0,5,6,d,7.614766666666666,03-11-2015,14:26:04
12122,real,17,5,0,6,5,s,7.614766666666666,03-11-2015,14:26:04
12122,real,18,7,0,5,6,d,7.614766666666666,03-11-2015,14:26:04
12122,real,19,5,1,5,5,s,7.614766666666666,03-11-2015,14:26:04
12122,real,20,7,1,5,5,s,7.614766666666666,03-11-2015,14:26:04
12122,real,21,5,1,6,6,d,7.614766666666666,03-11-2015,14:26:04
12122,real,22,7,0,5,6,d,7.614766666666666,03-11-2015,14:26:04
12122,real,23,5,0,6,5,s,7.614766666666666,03-11-2015,14:26:04
12122,real,24,7,0,5,6,d,7.614766666666666,03-11-2015,14:26:04
12122,real,25,7,1,5,5,s,7.614766666666666,03-11-2015,14:26:04
12122,real,26,5,1,6,6,d,7.614766666666666,03-11-2015,14:26:04
12122,real,27,7,0,6,5,s,7.614766666666666,03-11-2015,14:26:04
12122,real,28,7,0,6,5,s,7.614766666666666,03-11-2015,14:26:04
12122,real,29,7,1,5,5,s,7.614766666666666,03-11-2015,14:26:04
12122,real,30,5,0,5,6,d,7.614766666666666,03-11-2015,14:26:04
12122,real,31,5,0,5,6,d,7.614766666666666,03-11-2015,14:26:04
12122,real,32,5,0,6,5,s,7.614766666666666,03-11-2015,14:26:04
12122,real,33,5,0,6,5,s,7.614766666666666,03-11-2015,14:26:04
12122,real,34,7,0,6,5,s,7.614766666666666,03-11-2015,14:26:04
12122,real,35,7,1,6,6,d,7.614766666666666,03-11-2015,14:26:04
12122,real,36,7,0,6,5,s,7.614766666666666,03-11-2015,14:26:04
12122,real,37,5,1,6,6,d,7.614766666666666,03-11-2015,14:26:04
12122,real,38,7,1,6,6,d,7.614766666666666,03-11-2015,14:26:04
12122,real,39,5,0,5,6,d,7.614766666666666,03-11-2015,14:26:04
12122,real,40,7,1,6,6,d,7.614766666666666,03-11-2015,14:26:04
12122,real,41,7,1,6,6,d,7.614766666666666,03-11-2015,14:26:04
12122,real,42,7,0,6,5,s,7.614766666666666,03-11-2015,14:26:04
12122,real,43,7,0,6,5,s,7.614766666666666,03-11-2015,14:26:04
12122,real,44,5,1,6,6,d,7.614766666666666,03-11-2015,14:26:04
12122,real,45,7,1,6,6,d,7.614766666666666,03-11-2015,14:26:04
12122,real,46,7,1,6,6,d,7.614766666666666,03-11-2015,14:26:04
12122,real,47,7,1,6,6,d,7.614766666666666,03-11-2015,14:26:04
12122,real,48,5,1,6,6,d,7.614766666666666,03-11-2015,14:26:04
12122,real,49,7,1,6,6,d,7.614766666666666,03-11-2015,14:26:04
12122,real,50,7,0,6,5,s,7.614766666666666,03-11-2015,14:26:04
12122,real,51,5,1,6,6,d,7.614766666666666,03-11-2015,14:26:04
12122,real,52,7,0,5,6,d,7.614766666666666,03-11-2015,14:26:04
12122,real,53,7,0,5,6,d,7.614766666666666,03-11-2015,14:26:04
12122,real,54,5,1,5,5,s,7.614766666666666,03-11-2015,14:26:04
12122,real,55,7,0,6,5,s,7.614766666666666,03-11-2015,14:26:04
12122,real,56,5,0,5,6,d,7.614766666666666,03-11-2015,14:26:04
12122,real,57,7,1,5,5,s,7.614766666666666,03-11-2015,14:26:04
12122,real,58,5,1,5,5,s,7.614766666666666,03-11-2015,14:26:04
12122,real,59,5,0,6,5,s,7.614766666666666,03-11-2015,14:26:04
12122,real,60,5,1,5,5,s,7.614766666666666,03-11-2015,14:26:04
12122,real,61,5,0,6,5,s,7.614766666666666,03-11-2015,14:26:04
12122,real,62,5,1,6,6,d,7.614766666666666,03-11-2015,14:26:04
12122,real,63,5,0,5,6,d,7.614766666666666,03-11-2015,14:26:04
12122,real,64,5,1,5,5,s,7.614766666666666,03-11-2015,14:26:04
12122,real,65,7,1,5,5,s,7.614766666666666,03-11-2015,14:26:04
12122,real,66,7,1,5,5,s,7.614766666666666,03-11-2015,14:26:04
12122,real,67,5,1,6,6,d,7.614766666666666,03-11-2015,14:26:04
12122,real,68,7,1,6,6,d,7.614766666666666,03-11-2015,14:26:04
12122,real,69,7,1,6,6,d,7.614766666666666,03-11-2015,14:26:04
12122,real,70,7,1,5,5,s,7.614766666666666,03-11-2015,14:26:04
12122,real,71,7,1,5,5,s,7.614766666666666,03-11-2015,14:26:04
12122,real,72,7,0,5,6,d,7.614766666666666,03-11-2015,14:26:04
12122,real,73,7,1,5,5,s,7.614766666666666,03-11-2015,14:26:04
12122,real,74,5,1,5,5,s,7.614766666666666,03-11-2015,14:26:04
12122,real,75,5,0,5,6,d,7.614766666666666,03-11-2015,14:26:04
12122,real,76,5,0,6,5,s,7.614766666666666,03-11-2015,14:26:04
12122,real,77,5,0,5,6,d,7.614766666666666,03-11-2015,14:26:04
12122,real,78,7,0,5,6,d,7.614766666666666,03-11-2015,14:26:04
12122,real,79,7,0,5,6,d,7.614766666666666,03-11-2015,14:26:04
12122,real,80,5,1,5,5,s,7.614766666666666,03-11-2015,14:26:04
12123,practice,1,5,1,5,5,s,11.950816666666666,03-11-2015,16:30:43
12123,practice,2,7,1,5,5,s,11.950816666666666,03-11-2015,16:30:43
12123,practice,3,7,0,5,6,d,11.950816666666666,03-11-2015,16:30:43
12123,practice,4,5,1,5,5,s,11.950816666666666,03-11-2015,16:30:43
12123,practice,5,5,0,5,6,d,11.950816666666666,03-11-2015,16:30:43
12123,practice,6,7,0,5,6,d,11.950816666666666,03-11-2015,16:30:43
12123,real,1,7,1,5,5,s,11.950816666666666,03-11-2015,16:30:43
12123,real,2,7,1,5,5,s,11.950816666666666,03-11-2015,16:30:43
12123,real,3,7,1,5,5,s,11.950816666666666,03-11-2015,16:30:43
12123,real,4,7,1,6,6,d,11.950816666666666,03-11-2015,16:30:43
12123,real,5,5,0,6,5,s,11.950816666666666,03-11-2015,16:30:43
12123,real,6,7,0,5,6,d,11.950816666666666,03-11-2015,16:30:43
12123,real,7,7,1,6,6,d,11.950816666666666,03-11-2015,16:30:43
12123,real,8,5,1,5,5,s,11.950816666666666,03-11-2015,16:30:43
12123,real,9,7,1,5,5,s,11.950816666666666,03-11-2015,16:30:43
12123,real,10,5,0,5,6,d,11.950816666666666,03-11-2015,16:30:43
12123,real,11,5,0,5,6,d,11.950816666666666,03-11-2015,16:30:43
12123,real,12,5,0,5,6,d,11.950816666666666,03-11-2015,16:30:43
12123,real,13,7,1,5,5,s,11.950816666666666,03-11-2015,16:30:43
12123,real,14,7,0,5,6,d,11.950816666666666,03-11-2015,16:30:43
12123,real,15,5,1,5,5,s,11.950816666666666,03-11-2015,16:30:43
12123,real,16,7,1,6,6,d,11.950816666666666,03-11-2015,16:30:43
12123,real,17,5,0,5,6,d,11.950816666666666,03-11-2015,16:30:43
12123,real,18,5,1,6,6,d,11.950816666666666,03-11-2015,16:30:43
12123,real,19,5,0,5,6,d,11.950816666666666,03-11-2015,16:30:43
12123,real,20,7,0,6,5,s,11.950816666666666,03-11-2015,16:30:43
12123,real,21,5,1,6,6,d,11.950816666666666,03-11-2015,16:30:43
12123,real,22,7,1,5,5,s,11.950816666666666,03-11-2015,16:30:43
12123,real,23,5,1,5,5,s,11.950816666666666,03-11-2015,16:30:43
12123,real,24,7,0,5,6,d,11.950816666666666,03-11-2015,16:30:43
12123,real,25,7,1,5,5,s,11.950816666666666,03-11-2015,16:30:43
12123,real,26,7,0,6,5,s,11.950816666666666,03-11-2015,16:30:43
12123,real,27,7,0,5,6,d,11.950816666666666,03-11-2015,16:30:43
12123,real,28,5,1,6,6,d,11.950816666666666,03-11-2015,16:30:43
12123,real,29,7,1,6,6,d,11.950816666666666,03-11-2015,16:30:43
12123,real,30,5,0,5,6,d,11.950816666666666,03-11-2015,16:30:43
12123,real,31,5,0,6,5,s,11.950816666666666,03-11-2015,16:30:43
12123,real,32,5,0,5,6,d,11.950816666666666,03-11-2015,16:30:43
12123,real,33,5,0,5,6,d,11.950816666666666,03-11-2015,16:30:43
12123,real,34,7,1,5,5,s,11.950816666666666,03-11-2015,16:30:43
12123,real,35,5,1,5,5,s,11.950816666666666,03-11-2015,16:30:43
12123,real,36,7,1,6,6,d,11.950816666666666,03-11-2015,16:30:43
12123,real,37,5,1,5,5,s,11.950816666666666,03-11-2015,16:30:43
12123,real,38,5,0,5,6,d,11.950816666666666,03-11-2015,16:30:43
12123,real,39,5,0,6,5,s,11.950816666666666,03-11-2015,16:30:43
12123,real,40,7,0,5,6,d,11.950816666666666,03-11-2015,16:30:43
12123,real,41,5,1,6,6,d,11.950816666666666,03-11-2015,16:30:43
12123,real,42,7,1,5,5,s,11.950816666666666,03-11-2015,16:30:43
12123,real,43,5,1,5,5,s,11.950816666666666,03-11-2015,16:30:43
