Subject,Block,Trial,SetSize,SubTrial,SubTrialProc,RT,Accuracy,Response,CorrectResponse,MemoryItem,Processing.total,Recall.total,SymSpan.Absolute,SymSpan.Partial,SymSpan.Partial_Block1,SymSpan.Partial_Block2,SymSpan.SymmetryACC,SymSpan.SymmetryDuration,SessionDate,SessionTime
12000,1,1,3,1,ProcessingTask,869,1,FALSE,FALSE,12,3,1,20,34,14,20,1,,02-24-2015,11:19:03
12000,1,1,3,2,ProcessingTask,591,1,FALSE,FALSE,13,3,1,20,34,14,20,1,,02-24-2015,11:19:03
12000,1,1,3,3,ProcessingTask,676,1,TRUE,TRUE,1,3,1,20,34,14,20,1,,02-24-2015,11:19:03
12000,1,1,3,4,Recall,1200,0,15,12,,3,1,20,34,14,20,1,,02-24-2015,11:19:03
12000,1,1,3,5,Recall,303,0,12,13,,3,1,20,34,14,20,1,,02-24-2015,11:19:03
12000,1,1,3,6,Recall,707,1,1,1,,3,1,20,34,14,20,1,,02-24-2015,11:19:03
12000,1,2,6,1,ProcessingTask,613,1,FALSE,FALSE,4,6,6,20,34,14,20,1,,02-24-2015,11:19:03
12000,1,2,6,2,ProcessingTask,644,1,FALSE,FALSE,6,6,6,20,34,14,20,1,,02-24-2015,11:19:03
12000,1,2,6,3,ProcessingTask,507,1,FALSE,FALSE,10,6,6,20,34,14,20,1,,02-24-2015,11:19:03
12000,1,2,6,4,ProcessingTask,672,1,TRUE,TRUE,8,6,6,20,34,14,20,1,,02-24-2015,11:19:03
12000,1,2,6,5,ProcessingTask,595,1,TRUE,TRUE,2,6,6,20,34,14,20,1,,02-24-2015,11:19:03
12000,1,2,6,6,ProcessingTask,476,1,FALSE,FALSE,13,6,6,20,34,14,20,1,,02-24-2015,11:19:03
12000,1,2,6,7,Recall,1032,1,4,4,,6,6,20,34,14,20,1,,02-24-2015,11:19:03
12000,1,2,6,8,Recall,1174,1,6,6,,6,6,20,34,14,20,1,,02-24-2015,11:19:03
12000,1,2,6,9,Recall,432,1,10,10,,6,6,20,34,14,20,1,,02-24-2015,11:19:03
12000,1,2,6,10,Recall,518,1,8,8,,6,6,20,34,14,20,1,,02-24-2015,11:19:03
12000,1,2,6,11,Recall,464,1,2,2,,6,6,20,34,14,20,1,,02-24-2015,11:19:03
12000,1,2,6,12,Recall,533,1,13,13,,6,6,20,34,14,20,1,,02-24-2015,11:19:03
12000,1,3,5,1,ProcessingTask,476,1,TRUE,TRUE,2,5,1,20,34,14,20,1,,02-24-2015,11:19:03
12000,1,3,5,2,ProcessingTask,1106,1,TRUE,TRUE,12,5,1,20,34,14,20,1,,02-24-2015,11:19:03
12000,1,3,5,3,ProcessingTask,905,1,TRUE,TRUE,10,5,1,20,34,14,20,1,,02-24-2015,11:19:03
12000,1,3,5,4,ProcessingTask,605,1,FALSE,FALSE,9,5,1,20,34,14,20,1,,02-24-2015,11:19:03
12000,1,3,5,5,ProcessingTask,544,1,FALSE,FALSE,4,5,1,20,34,14,20,1,,02-24-2015,11:19:03
12000,1,3,5,6,Recall,1673,0,10,2,,5,1,20,34,14,20,1,,02-24-2015,11:19:03
12000,1,3,5,7,Recall,478,1,12,12,,5,1,20,34,14,20,1,,02-24-2015,11:19:03
12000,1,3,5,8,Recall,483,0,4,10,,5,1,20,34,14,20,1,,02-24-2015,11:19:03
12000,1,4,4,1,ProcessingTask,848,1,TRUE,TRUE,9,4,3,20,34,14,20,1,,02-24-2015,11:19:03
12000,1,4,4,2,ProcessingTask,599,1,FALSE,FALSE,8,4,3,20,34,14,20,1,,02-24-2015,11:19:03
12000,1,4,4,3,ProcessingTask,914,1,TRUE,TRUE,13,4,3,20,34,14,20,1,,02-24-2015,11:19:03
12000,1,4,4,4,ProcessingTask,462,1,TRUE,TRUE,6,4,3,20,34,14,20,1,,02-24-2015,11:19:03
12000,1,4,4,5,Recall,818,1,9,9,,4,3,20,34,14,20,1,,02-24-2015,11:19:03
12000,1,4,4,6,Recall,705,0,12,8,,4,3,20,34,14,20,1,,02-24-2015,11:19:03
12000,1,4,4,7,Recall,541,1,13,13,,4,3,20,34,14,20,1,,02-24-2015,11:19:03
12000,1,4,4,8,Recall,335,1,6,6,,4,3,20,34,14,20,1,,02-24-2015,11:19:03
12000,1,5,7,1,ProcessingTask,779,1,TRUE,TRUE,10,7,1,20,34,14,20,1,,02-24-2015,11:19:03
12000,1,5,7,2,ProcessingTask,558,1,FALSE,FALSE,4,7,1,20,34,14,20,1,,02-24-2015,11:19:03
12000,1,5,7,3,ProcessingTask,717,1,TRUE,TRUE,5,7,1,20,34,14,20,1,,02-24-2015,11:19:03
12000,1,5,7,4,ProcessingTask,436,1,FALSE,FALSE,12,7,1,20,34,14,20,1,,02-24-2015,11:19:03
12000,1,5,7,5,ProcessingTask,581,1,FALSE,FALSE,6,7,1,20,34,14,20,1,,02-24-2015,11:19:03
12000,1,5,7,6,ProcessingTask,523,1,FALSE,FALSE,13,7,1,20,34,14,20,1,,02-24-2015,11:19:03
12000,1,5,7,7,ProcessingTask,719,1,FALSE,FALSE,14,7,1,20,34,14,20,1,,02-24-2015,11:19:03
12000,1,5,7,8,Recall,4360,1,10,10,,7,1,20,34,14,20,1,,02-24-2015,11:19:03
12000,1,5,7,9,Recall,331,0,5,4,,7,1,20,34,14,20,1,,02-24-2015,11:19:03
12000,1,5,7,10,Recall,485,0,12,5,,7,1,20,34,14,20,1,,02-24-2015,11:19:03
12000,1,5,7,11,Recall,625,0,2,12,,7,1,20,34,14,20,1,,02-24-2015,11:19:03
12000,1,5,7,12,Recall,1679,0,13,6,,7,1,20,34,14,20,1,,02-24-2015,11:19:03
12000,1,5,7,13,Recall,227,0,14,13,,7,1,20,34,14,20,1,,02-24-2015,11:19:03
12000,1,6,2,1,ProcessingTask,793,1,TRUE,TRUE,9,2,2,20,34,14,20,1,,02-24-2015,11:19:03
12000,1,6,2,2,ProcessingTask,815,1,TRUE,TRUE,7,2,2,20,34,14,20,1,,02-24-2015,11:19:03
12000,1,6,2,3,Recall,2731,1,9,9,,2,2,20,34,14,20,1,,02-24-2015,11:19:03
12000,1,6,2,4,Recall,398,1,7,7,,2,2,20,34,14,20,1,,02-24-2015,11:19:03
12000,2,1,3,1,ProcessingTask,1207,1,FALSE,FALSE,16,3,2,20,34,14,20,1,,02-24-2015,11:19:03
12000,2,1,3,2,ProcessingTask,586,1,TRUE,TRUE,5,3,2,20,34,14,20,1,,02-24-2015,11:19:03
12000,2,1,3,3,ProcessingTask,462,1,TRUE,TRUE,14,3,2,20,34,14,20,1,,02-24-2015,11:19:03
12000,2,1,3,4,Recall,1258,0,12,16,,3,2,20,34,14,20,1,,02-24-2015,11:19:03
12000,2,1,3,5,Recall,1168,1,5,5,,3,2,20,34,14,20,1,,02-24-2015,11:19:03
12000,2,1,3,6,Recall,393,1,14,14,,3,2,20,34,14,20,1,,02-24-2015,11:19:03
12000,2,2,6,1,ProcessingTask,617,1,FALSE,FALSE,9,6,6,20,34,14,20,1,,02-24-2015,11:19:03
12000,2,2,6,2,ProcessingTask,583,1,FALSE,FALSE,12,6,6,20,34,14,20,1,,02-24-2015,11:19:03
12000,2,2,6,3,ProcessingTask,493,1,FALSE,FALSE,11,6,6,20,34,14,20,1,,02-24-2015,11:19:03
12000,2,2,6,4,ProcessingTask,546,1,FALSE,FALSE,6,6,6,20,34,14,20,1,,02-24-2015,11:19:03
12000,2,2,6,5,ProcessingTask,658,1,TRUE,TRUE,15,6,6,20,34,14,20,1,,02-24-2015,11:19:03
12000,2,2,6,6,ProcessingTask,491,1,TRUE,TRUE,7,6,6,20,34,14,20,1,,02-24-2015,11:19:03
12000,2,2,6,7,Recall,725,1,9,9,,6,6,20,34,14,20,1,,02-24-2015,11:19:03
12000,2,2,6,8,Recall,512,1,12,12,,6,6,20,34,14,20,1,,02-24-2015,11:19:03
12000,2,2,6,9,Recall,492,1,11,11,,6,6,20,34,14,20,1,,02-24-2015,11:19:03
12000,2,2,6,10,Recall,424,1,6,6,,6,6,20,34,14,20,1,,02-24-2015,11:19:03
12000,2,2,6,11,Recall,1103,1,15,15,,6,6,20,34,14,20,1,,02-24-2015,11:19:03
12000,2,2,6,12,Recall,290,1,7,7,,6,6,20,34,14,20,1,,02-24-2015,11:19:03
12000,2,3,7,1,ProcessingTask,930,1,FALSE,FALSE,1,7,4,20,34,14,20,1,,02-24-2015,11:19:03
12000,2,3,7,2,ProcessingTask,685,1,FALSE,FALSE,10,7,4,20,34,14,20,1,,02-24-2015,11:19:03
12000,2,3,7,3,ProcessingTask,506,1,TRUE,TRUE,2,7,4,20,34,14,20,1,,02-24-2015,11:19:03
12000,2,3,7,4,ProcessingTask,707,1,FALSE,FALSE,8,7,4,20,34,14,20,1,,02-24-2015,11:19:03
12000,2,3,7,5,ProcessingTask,1014,1,FALSE,FALSE,4,7,4,20,34,14,20,1,,02-24-2015,11:19:03
12000,2,3,7,6,ProcessingTask,876,1,TRUE,TRUE,3,7,4,20,34,14,20,1,,02-24-2015,11:19:03
12000,2,3,7,7,ProcessingTask,513,1,FALSE,FALSE,13,7,4,20,34,14,20,1,,02-24-2015,11:19:03
12000,2,3,7,8,Recall,1954,1,1,1,,7,4,20,34,14,20,1,,02-24-2015,11:19:03
12000,2,3,7,9,Recall,524,1,10,10,,7,4,20,34,14,20,1,,02-24-2015,11:19:03
12000,2,3,7,10,Recall,3982,1,2,2,,7,4,20,34,14,20,1,,02-24-2015,11:19:03
12000,2,3,7,11,Recall,415,1,8,8,,7,4,20,34,14,20,1,,02-24-2015,11:19:03
12000,2,3,7,12,Recall,782,0,13,4,,7,4,20,34,14,20,1,,02-24-2015,11:19:03
12000,2,4,4,1,ProcessingTask,701,1,TRUE,TRUE,2,4,4,20,34,14,20,1,,02-24-2015,11:19:03
12000,2,4,4,2,ProcessingTask,439,1,FALSE,FALSE,15,4,4,20,34,14,20,1,,02-24-2015,11:19:03
12000,2,4,4,3,ProcessingTask,718,1,FALSE,FALSE,14,4,4,20,34,14,20,1,,02-24-2015,11:19:03
12000,2,4,4,4,ProcessingTask,572,1,FALSE,FALSE,13,4,4,20,34,14,20,1,,02-24-2015,11:19:03
12000,2,4,4,5,Recall,691,1,2,2,,4,4,20,34,14,20,1,,02-24-2015,11:19:03
12000,2,4,4,6,Recall,1223,1,15,15,,4,4,20,34,14,20,1,,02-24-2015,11:19:03
12000,2,4,4,7,Recall,1422,1,14,14,,4,4,20,34,14,20,1,,02-24-2015,11:19:03
12000,2,4,4,8,Recall,557,1,13,13,,4,4,20,34,14,20,1,,02-24-2015,11:19:03
12000,2,5,5,1,ProcessingTask,746,1,TRUE,TRUE,3,5,2,20,34,14,20,1,,02-24-2015,11:19:03
12000,2,5,5,2,ProcessingTask,578,1,TRUE,TRUE,4,5,2,20,34,14,20,1,,02-24-2015,11:19:03
12000,2,5,5,3,ProcessingTask,505,1,FALSE,FALSE,12,5,2,20,34,14,20,1,,02-24-2015,11:19:03
12000,2,5,5,4,ProcessingTask,671,1,TRUE,TRUE,5,5,2,20,34,14,20,1,,02-24-2015,11:19:03
12000,2,5,5,5,ProcessingTask,458,1,FALSE,FALSE,7,5,2,20,34,14,20,1,,02-24-2015,11:19:03
12000,2,5,5,6,Recall,1190,1,3,3,,5,2,20,34,14,20,1,,02-24-2015,11:19:03
12000,2,5,5,7,Recall,1119,0,11,4,,5,2,20,34,14,20,1,,02-24-2015,11:19:03
12000,2,5,5,8,Recall,642,0,4,12,,5,2,20,34,14,20,1,,02-24-2015,11:19:03
12000,2,5,5,9,Recall,624,0,9,5,,5,2,20,34,14,20,1,,02-24-2015,11:19:03
12000,2,5,5,10,Recall,319,1,7,7,,5,2,20,34,14,20,1,,02-24-2015,11:19:03
12000,2,6,2,1,ProcessingTask,440,1,FALSE,FALSE,11,2,2,20,34,14,20,1,,02-24-2015,11:19:03
12000,2,6,2,2,ProcessingTask,570,1,FALSE,FALSE,16,2,2,20,34,14,20,1,,02-24-2015,11:19:03
12000,2,6,2,3,Recall,680,1,11,11,,2,2,20,34,14,20,1,,02-24-2015,11:19:03
12000,2,6,2,4,Recall,325,1,16,16,,2,2,20,34,14,20,1,,02-24-2015,11:19:03
12002,1,1,5,1,ProcessingTask,568,1,TRUE,TRUE,2,5,4,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,1,1,5,2,ProcessingTask,530,1,TRUE,TRUE,12,5,4,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,1,1,5,3,ProcessingTask,592,1,TRUE,TRUE,1,5,4,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,1,1,5,4,ProcessingTask,492,1,FALSE,FALSE,3,5,4,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,1,1,5,5,ProcessingTask,538,1,FALSE,FALSE,8,5,4,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,1,1,5,6,Recall,866,1,2,2,,5,4,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,1,1,5,7,Recall,623,1,12,12,,5,4,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,1,1,5,8,Recall,590,1,1,1,,5,4,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,1,1,5,9,Recall,573,0,6,3,,5,4,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,1,1,5,10,Recall,550,1,8,8,,5,4,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,1,2,3,1,ProcessingTask,845,0,TRUE,FALSE,12,2,3,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,1,2,3,2,ProcessingTask,630,1,TRUE,TRUE,4,2,3,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,1,2,3,3,ProcessingTask,658,1,FALSE,FALSE,9,2,3,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,1,2,3,4,Recall,1494,1,12,12,,2,3,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,1,2,3,5,Recall,1763,1,4,4,,2,3,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,1,2,3,6,Recall,548,1,9,9,,2,3,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,1,3,2,1,ProcessingTask,710,1,FALSE,FALSE,9,2,2,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,1,3,2,2,ProcessingTask,670,1,FALSE,FALSE,16,2,2,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,1,3,2,3,Recall,553,1,9,9,,2,2,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,1,3,2,4,Recall,571,1,16,16,,2,2,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,1,4,6,1,ProcessingTask,826,1,FALSE,FALSE,7,6,0,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,1,4,6,2,ProcessingTask,807,1,TRUE,TRUE,14,6,0,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,1,4,6,3,ProcessingTask,640,1,TRUE,TRUE,8,6,0,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,1,4,6,4,ProcessingTask,503,1,FALSE,FALSE,16,6,0,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,1,4,6,5,ProcessingTask,525,1,FALSE,FALSE,4,6,0,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,1,4,6,6,ProcessingTask,564,1,FALSE,FALSE,10,6,0,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,1,4,6,7,Recall,1540,0,blank,7,,6,0,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,1,4,6,8,Recall,1254,0,blank,14,,6,0,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,1,4,6,9,Recall,668,0,blank,8,,6,0,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,1,4,6,10,Recall,849,0,4,16,,6,0,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,1,4,6,11,Recall,1710,0,10,4,,6,0,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,1,5,4,1,ProcessingTask,663,1,FALSE,FALSE,2,4,4,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,1,5,4,2,ProcessingTask,597,1,TRUE,TRUE,3,4,4,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,1,5,4,3,ProcessingTask,583,1,TRUE,TRUE,15,4,4,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,1,5,4,4,ProcessingTask,571,1,FALSE,FALSE,5,4,4,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,1,5,4,5,Recall,538,1,2,2,,4,4,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,1,5,4,6,Recall,405,1,3,3,,4,4,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,1,5,4,7,Recall,572,1,15,15,,4,4,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,1,5,4,8,Recall,541,1,5,5,,4,4,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,1,6,7,1,ProcessingTask,616,1,FALSE,FALSE,8,7,0,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,1,6,7,2,ProcessingTask,459,1,FALSE,FALSE,14,7,0,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,1,6,7,3,ProcessingTask,731,1,FALSE,FALSE,15,7,0,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,1,6,7,4,ProcessingTask,619,1,TRUE,TRUE,10,7,0,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,1,6,7,5,ProcessingTask,625,1,TRUE,TRUE,7,7,0,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,1,6,7,6,ProcessingTask,457,1,FALSE,FALSE,13,7,0,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,1,6,7,7,ProcessingTask,486,1,TRUE,TRUE,9,7,0,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,1,6,7,8,Recall,1288,0,blank,8,,7,0,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,1,6,7,9,Recall,269,0,blank,14,,7,0,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,1,6,7,10,Recall,306,0,blank,15,,7,0,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,1,6,7,11,Recall,453,0,13,10,,7,0,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,1,6,7,12,Recall,378,0,9,7,,7,0,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,2,1,7,1,ProcessingTask,507,1,FALSE,FALSE,13,7,4,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,2,1,7,2,ProcessingTask,642,1,TRUE,TRUE,9,7,4,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,2,1,7,3,ProcessingTask,656,1,TRUE,TRUE,6,7,4,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,2,1,7,4,ProcessingTask,648,1,TRUE,TRUE,5,7,4,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,2,1,7,5,ProcessingTask,617,1,TRUE,TRUE,11,7,4,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,2,1,7,6,ProcessingTask,595,1,TRUE,TRUE,12,7,4,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,2,1,7,7,ProcessingTask,681,1,TRUE,TRUE,16,7,4,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,2,1,7,8,Recall,643,1,13,13,,7,4,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,2,1,7,9,Recall,449,1,9,9,,7,4,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,2,1,7,10,Recall,535,1,6,6,,7,4,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,2,1,7,11,Recall,601,1,5,5,,7,4,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,2,1,7,12,Recall,993,0,12,11,,7,4,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,2,1,7,13,Recall,553,0,16,12,,7,4,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,2,2,4,1,ProcessingTask,522,1,FALSE,FALSE,4,4,4,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,2,2,4,2,ProcessingTask,465,1,FALSE,FALSE,8,4,4,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,2,2,4,3,ProcessingTask,590,1,TRUE,TRUE,15,4,4,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,2,2,4,4,ProcessingTask,604,1,TRUE,TRUE,10,4,4,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,2,2,4,5,Recall,609,1,4,4,,4,4,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,2,2,4,6,Recall,489,1,8,8,,4,4,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,2,2,4,7,Recall,557,1,15,15,,4,4,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,2,2,4,8,Recall,614,1,10,10,,4,4,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,2,3,2,1,ProcessingTask,614,1,FALSE,FALSE,3,2,2,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,2,3,2,2,ProcessingTask,529,1,TRUE,TRUE,14,2,2,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,2,3,2,3,Recall,833,1,3,3,,2,2,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,2,3,2,4,Recall,640,1,14,14,,2,2,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,2,4,5,1,ProcessingTask,664,1,TRUE,TRUE,1,5,3,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,2,4,5,2,ProcessingTask,569,1,FALSE,FALSE,2,5,3,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,2,4,5,3,ProcessingTask,582,1,TRUE,TRUE,7,5,3,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,2,4,5,4,ProcessingTask,610,1,FALSE,FALSE,2,5,3,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,2,4,5,5,ProcessingTask,551,1,FALSE,FALSE,5,5,3,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,2,4,5,6,Recall,1183,1,1,1,,5,3,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,2,4,5,7,Recall,1024,1,2,2,,5,3,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,2,4,5,8,Recall,2543,0,6,7,,5,3,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,2,4,5,9,Recall,424,0,1,2,,5,3,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,2,4,5,10,Recall,351,1,5,5,,5,3,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,2,5,3,1,ProcessingTask,425,1,FALSE,FALSE,15,3,3,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,2,5,3,2,ProcessingTask,559,1,FALSE,FALSE,8,3,3,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,2,5,3,3,ProcessingTask,555,1,FALSE,FALSE,12,3,3,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,2,5,3,4,Recall,467,1,15,15,,3,3,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,2,5,3,5,Recall,470,1,8,8,,3,3,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,2,5,3,6,Recall,243,1,12,12,,3,3,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,2,6,6,1,ProcessingTask,526,1,TRUE,TRUE,7,6,4,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,2,6,6,2,ProcessingTask,560,1,FALSE,FALSE,11,6,4,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,2,6,6,3,ProcessingTask,601,1,FALSE,FALSE,3,6,4,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,2,6,6,4,ProcessingTask,585,1,TRUE,TRUE,14,6,4,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,2,6,6,5,ProcessingTask,523,1,FALSE,FALSE,10,6,4,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,2,6,6,6,ProcessingTask,504,1,FALSE,FALSE,4,6,4,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,2,6,6,7,Recall,1658,1,7,7,,6,4,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,2,6,6,8,Recall,640,1,11,11,,6,4,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,2,6,6,9,Recall,646,1,3,3,,6,4,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,2,6,6,10,Recall,804,1,14,14,,6,4,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12002,2,6,6,11,Recall,1219,0,4,10,,6,4,18,33,13,20,0.988527724665392,,02-23-2015,14:45:18
12006,1,1,7,1,ProcessingTask,1413,1,FALSE,FALSE,12,7,1,14,34,12,22,1,,02-23-2015,08:56:50
12006,1,1,7,2,ProcessingTask,829,1,FALSE,FALSE,5,7,1,14,34,12,22,1,,02-23-2015,08:56:50
12006,1,1,7,3,ProcessingTask,579,1,FALSE,FALSE,4,7,1,14,34,12,22,1,,02-23-2015,08:56:50
12006,1,1,7,4,ProcessingTask,762,1,FALSE,FALSE,3,7,1,14,34,12,22,1,,02-23-2015,08:56:50
12006,1,1,7,5,ProcessingTask,688,1,TRUE,TRUE,16,7,1,14,34,12,22,1,,02-23-2015,08:56:50
12006,1,1,7,6,ProcessingTask,1311,1,TRUE,TRUE,6,7,1,14,34,12,22,1,,02-23-2015,08:56:50
12006,1,1,7,7,ProcessingTask,713,1,TRUE,TRUE,11,7,1,14,34,12,22,1,,02-23-2015,08:56:50
12006,1,1,7,8,Recall,4195,0,11,12,,7,1,14,34,12,22,1,,02-23-2015,08:56:50
12006,1,1,7,9,Recall,7476,1,5,5,,7,1,14,34,12,22,1,,02-23-2015,08:56:50
12006,1,1,7,10,Recall,2658,0,3,4,,7,1,14,34,12,22,1,,02-23-2015,08:56:50
12006,1,1,7,11,Recall,528,0,16,3,,7,1,14,34,12,22,1,,02-23-2015,08:56:50
12006,1,1,7,12,Recall,11731,0,6,16,,7,1,14,34,12,22,1,,02-23-2015,08:56:50
12006,1,2,4,1,ProcessingTask,1966,1,FALSE,FALSE,9,4,0,14,34,12,22,1,,02-23-2015,08:56:50
12006,1,2,4,2,ProcessingTask,660,1,FALSE,FALSE,12,4,0,14,34,12,22,1,,02-23-2015,08:56:50
12006,1,2,4,3,ProcessingTask,744,1,FALSE,FALSE,11,4,0,14,34,12,22,1,,02-23-2015,08:56:50
12006,1,2,4,4,ProcessingTask,714,1,FALSE,FALSE,8,4,0,14,34,12,22,1,,02-23-2015,08:56:50
12006,1,2,4,5,Recall,956,0,12,9,,4,0,14,34,12,22,1,,02-23-2015,08:56:50
12006,1,2,4,6,Recall,629,0,5,12,,4,0,14,34,12,22,1,,02-23-2015,08:56:50
12006,1,2,4,7,Recall,604,0,8,11,,4,0,14,34,12,22,1,,02-23-2015,08:56:50
12006,1,2,4,8,Recall,6684,0,14,8,,4,0,14,34,12,22,1,,02-23-2015,08:56:50
12006,1,3,2,1,ProcessingTask,1876,1,FALSE,FALSE,12,2,2,14,34,12,22,1,,02-23-2015,08:56:50
