Subject,Block,Trial,SetSize,SubTrial,SubTrialProc,RT,Accuracy,Response,CorrectResponse,MemoryItem,Processing.total,Recall.total,RotSpan.Absolute,RotSpan.Partial,RotSpan.Partial_Block1,RotSpan.Partial_Block2,RotSpan.RotationACC,RotSpan.RotationDuration,SessionDate,SessionTime
12147,2,6,7,6,ProcessingTask,450,1,FALSE,FALSE,14,7,0,3,12,9,3,0.7805755395683454,,04-20-2015,16:09:45
12147,2,6,7,7,ProcessingTask,686,1,FALSE,FALSE,6,7,0,3,12,9,3,0.7805755395683454,,04-20-2015,16:09:45
12147,2,6,7,8,Recall,,,,2,,7,0,3,12,9,3,0.7805755395683454,,04-20-2015,16:09:45
12147,2,6,7,9,Recall,,,,9,,7,0,3,12,9,3,0.7805755395683454,,04-20-2015,16:09:45
12147,2,6,7,10,Recall,,,,8,,7,0,3,12,9,3,0.7805755395683454,,04-20-2015,16:09:45
12147,2,6,7,11,Recall,,,,11,,7,0,3,12,9,3,0.7805755395683454,,04-20-2015,16:09:45
12147,2,6,7,12,Recall,,,,5,,7,0,3,12,9,3,0.7805755395683454,,04-20-2015,16:09:45
12147,2,6,7,13,Recall,,,,14,,7,0,3,12,9,3,0.7805755395683454,,04-20-2015,16:09:45
12147,2,6,7,14,Recall,,,,6,,7,0,3,12,9,3,0.7805755395683454,,04-20-2015,16:09:45
12148,1,1,3,1,ProcessingTask,446,1,FALSE,FALSE,4,3,3,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,1,1,3,2,ProcessingTask,668,1,TRUE,TRUE,5,3,3,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,1,1,3,3,ProcessingTask,1427,1,TRUE,TRUE,7,3,3,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,1,1,3,4,Recall,,1,4,4,,3,3,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,1,1,3,5,Recall,,1,5,5,,3,3,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,1,1,3,6,Recall,,1,7,7,,3,3,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,1,2,7,1,ProcessingTask,689,1,TRUE,TRUE,7,6,1,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,1,2,7,2,ProcessingTask,527,1,TRUE,TRUE,9,6,1,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,1,2,7,3,ProcessingTask,480,1,FALSE,FALSE,12,6,1,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,1,2,7,4,ProcessingTask,874,1,TRUE,TRUE,5,6,1,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,1,2,7,5,ProcessingTask,430,0,TRUE,FALSE,8,6,1,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,1,2,7,6,ProcessingTask,406,1,TRUE,TRUE,6,6,1,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,1,2,7,7,ProcessingTask,537,1,FALSE,FALSE,2,6,1,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,1,2,7,8,Recall,,0,15,7,,6,1,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,1,2,7,9,Recall,,0,1,9,,6,1,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,1,2,7,10,Recall,,0,4,12,,6,1,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,1,2,7,11,Recall,,1,5,5,,6,1,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,1,2,7,12,Recall,,0,13,8,,6,1,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,1,2,7,13,Recall,,0,7,6,,6,1,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,1,2,7,14,Recall,,,,2,,6,1,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,1,3,2,1,ProcessingTask,502,1,TRUE,TRUE,7,2,2,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,1,3,2,2,ProcessingTask,612,1,FALSE,FALSE,11,2,2,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,1,3,2,3,Recall,,1,7,7,,2,2,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,1,3,2,4,Recall,,1,11,11,,2,2,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,1,4,4,1,ProcessingTask,960,1,FALSE,FALSE,10,3,1,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,1,4,4,2,ProcessingTask,4212,1,TRUE,TRUE,16,3,1,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,1,4,4,3,ProcessingTask,469,1,TRUE,TRUE,6,3,1,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,1,4,4,4,ProcessingTask,674,0,TRUE,FALSE,4,3,1,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,1,4,4,5,Recall,,1,10,10,,3,1,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,1,4,4,6,Recall,,0,7,16,,3,1,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,1,4,4,7,Recall,,0,5,6,,3,1,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,1,4,4,8,Recall,,0,12,4,,3,1,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,1,5,5,1,ProcessingTask,835,1,FALSE,FALSE,14,5,0,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,1,5,5,2,ProcessingTask,388,1,FALSE,FALSE,8,5,0,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,1,5,5,3,ProcessingTask,451,1,FALSE,FALSE,13,5,0,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,1,5,5,4,ProcessingTask,744,1,TRUE,TRUE,2,5,0,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,1,5,5,5,ProcessingTask,963,1,FALSE,FALSE,11,5,0,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,1,5,5,6,Recall,,0,15,14,,5,0,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,1,5,5,7,Recall,,0,5,8,,5,0,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,1,5,5,8,Recall,,0,11,13,,5,0,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,1,5,5,9,Recall,,,,2,,5,0,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,1,5,5,10,Recall,,,,11,,5,0,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,1,6,6,1,ProcessingTask,1579,0,FALSE,TRUE,10,2,0,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,1,6,6,2,ProcessingTask,743,0,FALSE,TRUE,4,2,0,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,1,6,6,3,ProcessingTask,1724,1,TRUE,TRUE,5,2,0,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,1,6,6,4,ProcessingTask,995,0,TRUE,FALSE,16,2,0,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,1,6,6,5,ProcessingTask,624,1,TRUE,TRUE,12,2,0,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,1,6,6,6,ProcessingTask,566,0,TRUE,FALSE,3,2,0,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,1,6,6,7,Recall,,0,6,10,,2,0,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,1,6,6,8,Recall,,0,5,4,,2,0,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,1,6,6,9,Recall,,0,2,5,,2,0,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,1,6,6,10,Recall,,0,12,16,,2,0,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,1,6,6,11,Recall,,,,12,,2,0,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,1,6,6,12,Recall,,,,3,,2,0,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,2,1,4,1,ProcessingTask,473,1,TRUE,TRUE,10,4,2,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,2,1,4,2,ProcessingTask,893,1,FALSE,FALSE,7,4,2,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,2,1,4,3,ProcessingTask,474,1,FALSE,FALSE,16,4,2,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,2,1,4,4,ProcessingTask,509,1,TRUE,TRUE,6,4,2,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,2,1,4,5,Recall,,1,10,10,,4,2,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,2,1,4,6,Recall,,1,7,7,,4,2,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,2,1,4,7,Recall,,0,13,16,,4,2,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,2,1,4,8,Recall,,0,12,6,,4,2,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,2,2,5,1,ProcessingTask,539,1,FALSE,FALSE,15,5,1,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,2,2,5,2,ProcessingTask,620,1,TRUE,TRUE,9,5,1,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,2,2,5,3,ProcessingTask,2096,1,FALSE,FALSE,3,5,1,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,2,2,5,4,ProcessingTask,868,1,FALSE,FALSE,5,5,1,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,2,2,5,5,ProcessingTask,386,1,FALSE,FALSE,8,5,1,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,2,2,5,6,Recall,,0,8,15,,5,1,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,2,2,5,7,Recall,,0,4,9,,5,1,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,2,2,5,8,Recall,,0,2,3,,5,1,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,2,2,5,9,Recall,,1,5,5,,5,1,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,2,2,5,10,Recall,,,,8,,5,1,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,2,3,3,1,ProcessingTask,492,1,TRUE,TRUE,13,3,0,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,2,3,3,2,ProcessingTask,1745,1,FALSE,FALSE,12,3,0,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,2,3,3,3,ProcessingTask,508,1,TRUE,TRUE,16,3,0,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,2,3,3,4,Recall,,0,12,13,,3,0,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,2,3,3,5,Recall,,0,16,12,,3,0,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,2,3,3,6,Recall,,,,16,,3,0,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,2,4,7,1,ProcessingTask,393,1,FALSE,FALSE,11,4,0,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,2,4,7,2,ProcessingTask,683,1,TRUE,TRUE,4,4,0,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,2,4,7,3,ProcessingTask,490,0,FALSE,TRUE,12,4,0,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,2,4,7,4,ProcessingTask,623,0,FALSE,TRUE,9,4,0,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,2,4,7,5,ProcessingTask,1017,1,TRUE,TRUE,6,4,0,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,2,4,7,6,ProcessingTask,544,0,FALSE,TRUE,14,4,0,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,2,4,7,7,ProcessingTask,2403,1,TRUE,TRUE,10,4,0,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,2,4,7,8,Recall,,0,7,11,,4,0,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,2,4,7,9,Recall,,0,12,4,,4,0,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,2,4,7,10,Recall,,0,1,12,,4,0,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,2,4,7,11,Recall,,0,13,9,,4,0,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,2,4,7,12,Recall,,0,3,6,,4,0,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,2,4,7,13,Recall,,0,10,14,,4,0,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,2,4,7,14,Recall,,,,10,,4,0,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,2,5,2,1,ProcessingTask,950,1,FALSE,FALSE,13,2,2,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,2,5,2,2,ProcessingTask,595,1,TRUE,TRUE,14,2,2,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,2,5,2,3,Recall,,1,13,13,,2,2,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,2,5,2,4,Recall,,1,14,14,,2,2,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,2,6,6,1,ProcessingTask,531,1,TRUE,TRUE,5,5,1,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,2,6,6,2,ProcessingTask,570,1,TRUE,TRUE,15,5,1,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,2,6,6,3,ProcessingTask,543,1,FALSE,FALSE,8,5,1,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,2,6,6,4,ProcessingTask,623,0,TRUE,FALSE,2,5,1,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,2,6,6,5,ProcessingTask,442,1,FALSE,FALSE,10,5,1,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,2,6,6,6,ProcessingTask,559,1,TRUE,TRUE,11,5,1,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,2,6,6,7,Recall,,0,13,5,,5,1,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,2,6,6,8,Recall,,1,15,15,,5,1,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,2,6,6,9,Recall,,0,5,8,,5,1,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,2,6,6,10,Recall,,0,4,2,,5,1,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,2,6,6,11,Recall,,0,8,10,,5,1,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12148,2,6,6,12,Recall,,0,7,11,,5,1,7,13,7,6,0.7769784172661871,,04-02-2015,10:54:56
12149,1,1,2,1,ProcessingTask,1058,1,TRUE,TRUE,15,2,2,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,1,1,2,2,ProcessingTask,553,1,TRUE,TRUE,6,2,2,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,1,1,2,3,Recall,,1,15,15,,2,2,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,1,1,2,4,Recall,,1,6,6,,2,2,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,1,2,7,1,ProcessingTask,969,0,TRUE,FALSE,2,5,1,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,1,2,7,2,ProcessingTask,635,1,FALSE,FALSE,6,5,1,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,1,2,7,3,ProcessingTask,820,0,FALSE,TRUE,14,5,1,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,1,2,7,4,ProcessingTask,656,1,FALSE,FALSE,12,5,1,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,1,2,7,5,ProcessingTask,526,1,TRUE,TRUE,9,5,1,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,1,2,7,6,ProcessingTask,806,1,TRUE,TRUE,3,5,1,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,1,2,7,7,ProcessingTask,804,1,TRUE,TRUE,8,5,1,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,1,2,7,8,Recall,,1,2,2,,5,1,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,1,2,7,9,Recall,,0,14,6,,5,1,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,1,2,7,10,Recall,,0,9,14,,5,1,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,1,2,7,11,Recall,,0,11,12,,5,1,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,1,2,7,12,Recall,,0,8,9,,5,1,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,1,2,7,13,Recall,,,,3,,5,1,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,1,2,7,14,Recall,,,,8,,5,1,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,1,3,6,1,ProcessingTask,645,0,TRUE,FALSE,11,4,0,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,1,3,6,2,ProcessingTask,1000,1,TRUE,TRUE,10,4,0,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,1,3,6,3,ProcessingTask,1127,1,TRUE,TRUE,8,4,0,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,1,3,6,4,ProcessingTask,815,1,FALSE,FALSE,6,4,0,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,1,3,6,5,ProcessingTask,864,0,TRUE,FALSE,5,4,0,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,1,3,6,6,ProcessingTask,1259,1,FALSE,FALSE,1,4,0,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,1,3,6,7,Recall,,0,1,11,,4,0,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,1,3,6,8,Recall,,0,6,10,,4,0,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,1,3,6,9,Recall,,0,10,8,,4,0,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,1,3,6,10,Recall,,0,8,6,,4,0,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,1,3,6,11,Recall,,0,13,5,,4,0,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,1,3,6,12,Recall,,0,15,1,,4,0,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,1,4,3,1,ProcessingTask,969,1,FALSE,FALSE,5,3,3,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,1,4,3,2,ProcessingTask,734,1,TRUE,TRUE,12,3,3,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,1,4,3,3,ProcessingTask,914,1,TRUE,TRUE,15,3,3,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,1,4,3,4,Recall,,1,5,5,,3,3,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,1,4,3,5,Recall,,1,12,12,,3,3,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,1,4,3,6,Recall,,1,15,15,,3,3,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,1,5,5,1,ProcessingTask,786,1,FALSE,FALSE,2,5,2,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,1,5,5,2,ProcessingTask,663,1,TRUE,TRUE,11,5,2,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,1,5,5,3,ProcessingTask,731,1,FALSE,FALSE,3,5,2,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,1,5,5,4,ProcessingTask,1380,1,TRUE,TRUE,1,5,2,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,1,5,5,5,ProcessingTask,810,1,TRUE,TRUE,16,5,2,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,1,5,5,6,Recall,,1,2,2,,5,2,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,1,5,5,7,Recall,,1,11,11,,5,2,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,1,5,5,8,Recall,,0,1,3,,5,2,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,1,5,5,9,Recall,,0,8,1,,5,2,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,1,5,5,10,Recall,,,,16,,5,2,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,1,6,4,1,ProcessingTask,2026,1,TRUE,TRUE,8,4,4,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,1,6,4,2,ProcessingTask,746,1,FALSE,FALSE,12,4,4,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,1,6,4,3,ProcessingTask,690,1,FALSE,FALSE,13,4,4,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,1,6,4,4,ProcessingTask,639,1,FALSE,FALSE,16,4,4,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,1,6,4,5,Recall,,1,8,8,,4,4,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,1,6,4,6,Recall,,1,12,12,,4,4,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,1,6,4,7,Recall,,1,13,13,,4,4,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,1,6,4,8,Recall,,1,16,16,,4,4,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,2,1,6,1,ProcessingTask,854,1,TRUE,TRUE,6,5,1,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,2,1,6,2,ProcessingTask,628,1,FALSE,FALSE,15,5,1,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,2,1,6,3,ProcessingTask,912,1,FALSE,FALSE,9,5,1,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,2,1,6,4,ProcessingTask,805,0,TRUE,FALSE,11,5,1,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,2,1,6,5,ProcessingTask,1284,1,TRUE,TRUE,12,5,1,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,2,1,6,6,ProcessingTask,886,1,FALSE,FALSE,16,5,1,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,2,1,6,7,Recall,,1,6,6,,5,1,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,2,1,6,8,Recall,,0,11,15,,5,1,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,2,1,6,9,Recall,,0,12,9,,5,1,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,2,1,6,10,Recall,,0,16,11,,5,1,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,2,1,6,11,Recall,,,,12,,5,1,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,2,1,6,12,Recall,,,,16,,5,1,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,2,2,7,1,ProcessingTask,2918,1,FALSE,FALSE,4,7,0,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,2,2,7,2,ProcessingTask,1022,1,FALSE,FALSE,8,7,0,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,2,2,7,3,ProcessingTask,792,1,TRUE,TRUE,6,7,0,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,2,2,7,4,ProcessingTask,1010,1,TRUE,TRUE,9,7,0,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,2,2,7,5,ProcessingTask,1261,1,FALSE,FALSE,15,7,0,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,2,2,7,6,ProcessingTask,1734,1,FALSE,FALSE,1,7,0,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,2,2,7,7,ProcessingTask,1164,1,FALSE,FALSE,7,7,0,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,2,2,7,8,Recall,,0,8,4,,7,0,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,2,2,7,9,Recall,,0,9,8,,7,0,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,2,2,7,10,Recall,,0,11,6,,7,0,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,2,2,7,11,Recall,,0,4,9,,7,0,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,2,2,7,12,Recall,,0,6,15,,7,0,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,2,2,7,13,Recall,,,,1,,7,0,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,2,2,7,14,Recall,,,,7,,7,0,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,2,3,2,1,ProcessingTask,1050,1,TRUE,TRUE,13,2,2,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,2,3,2,2,ProcessingTask,2088,1,TRUE,TRUE,14,2,2,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,2,3,2,3,Recall,,1,13,13,,2,2,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,2,3,2,4,Recall,,1,14,14,,2,2,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,2,4,4,1,ProcessingTask,642,1,TRUE,TRUE,9,4,3,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,2,4,4,2,ProcessingTask,767,1,TRUE,TRUE,15,4,3,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,2,4,4,3,ProcessingTask,840,1,FALSE,FALSE,2,4,3,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,2,4,4,4,ProcessingTask,1819,1,FALSE,FALSE,5,4,3,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,2,4,4,5,Recall,,1,9,9,,4,3,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,2,4,4,6,Recall,,1,15,15,,4,3,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,2,4,4,7,Recall,,1,2,2,,4,3,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,2,4,4,8,Recall,,0,8,5,,4,3,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,2,5,5,1,ProcessingTask,689,1,FALSE,FALSE,15,5,5,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,2,5,5,2,ProcessingTask,886,1,TRUE,TRUE,4,5,5,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,2,5,5,3,ProcessingTask,585,1,TRUE,TRUE,6,5,5,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,2,5,5,4,ProcessingTask,494,1,TRUE,TRUE,12,5,5,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,2,5,5,5,ProcessingTask,513,1,TRUE,TRUE,1,5,5,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,2,5,5,6,Recall,,1,15,15,,5,5,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
12149,2,5,5,7,Recall,,1,4,4,,5,5,19,26,12,14,0.8848920863309353,,04-03-2015,14:11:00
