*ITEM#,SUBANS,CORANS,ISCORR,ACTANS,SGRP,SEED,RTIME
53 3 3 1 3 B 268 1265.07
54 4 4 1 4 B 268 1761.05
55 2 2 1 1 B 268 1587.96
56 1 2 0 1 B 268 2262.73
57 2 2 1 1 B 268 1118.12
58 5 6 0 7 B 268 3630.81
59 7 7 1 9 B 268 1051.92
60 5 5 1 6 B 268 1253.31
*
61 5 5 1 6 B 268 2891.76
62 1 1 1 0 B 268 1560.72
63 3 3 1 3 B 268 1472.91
64 3 3 1 3 B 268 1299.72
65 7 7 1 9 B 268 1695.61
66 7 7 1 9 B 268 1239.28
67 5 5 1 6 B 268 1672.34
68 2 2 1 1 B 268 1814.92
69 5 5 1 6 B 268 2165.82
70 1 1 1 0 B 268 1267.40
71 1 1 1 0 B 268 1036.56
72 2 2 1 1 B 268 1103.82
73 4 4 1 4 B 268 2640.60
74 5 6 0 7 B 268 2252.35
75 3 3 1 3 B 268 1746.06
76 6 6 1 7 B 268 1417.93
77 1 1 1 0 B 268 1289.18
78 2 2 1 1 B 268 1179.04
79 4 4 1 4 B 268 2324.73
80 1 1 1 0 B 268 1230.34
81 7 7 1 9 B 268 1146.08
82 5 5 1 6 B 268 1691.12
83 5 5 1 6 B 268 1098.09
84 5 5 1 6 B 268 1058.02
85 1 1 1 0 B 268 1926.28
86 7 7 1 9 B 268 1191.18
87 1 1 1 0 B 268 1194.83
88 6 6 1 7 B 268 1608.01
89 7 7 1 9 B 268 1027.84
90 5 5 1 6 B 268 1320.13
91 1 1 1 0 A 273 2040.70
92 3 2 0 2 A 273 2657.62
93 6 6 1 8 A 273 1802.86
94 1 1 1 0 A 273 1771.36
95 4 4 1 5 A 273 1504.86
96 7 7 1 9 A 273 1081.43
97 1 1 1 0 A 273 1104.58
98 2 2 1 2 A 273 1995.61
99 3 3 1 3 A 273 1425.77
100 4 4 1 5 A 273 1158.91
101 5 5 1 6 A 273 1462.13
102 5 4 0 5 A 273 1207.31
103 1 1 1 0 A 273 1239.74
104 7 7 1 9 A 273 1109.60
105 4 4 1 5 A 273 1398.92
106 6 6 1 8 A 273 1482.48
107 7 7 1 9 A 273 992.09
108 5 5 1 6 A 273 2545.54
109 5 5 1 6 A 273 1010.24
110 7 7 1 9 A 273 994.10
111 7 7 1 9 A 273 979.20
112 6 6 1 8 A 273 1482.23
113 5 5 1 6 A 273 1504.81
114 3 3 1 3 A 273 1578.19
115 2 1 0 0 A 273 1640.92
116 2 2 1 2 A 273 1088.57
117 3 3 1 3 A 273 1332.09
118 7 7 1 9 A 273 2190.16
119 4 4 1 5 A 273 2263.00
120 6 6 1 8 A 273 1586.45
*
121 4 4 1 5 A 273 2256.36
122 7 7 1 9 A 273 1175.17
123 3 2 0 2 A 273 3858.61
124 6 6 1 8 A 273 1581.52
125 1 1 1 0 A 273 1009.58
126 5 5 1 6 A 273 2116.63
127 1 1 1 0 A 273 1282.29
128 2 2 1 2 A 273 2058.18
129 2 2 1 2 A 273 1041.87
130 5 5 1 6 A 273 3527.31
131 5 5 1 6 A 273 1072.67
132 3 3 1 3 A 273 2366.52
133 7 7 1 9 A 273 1733.26
134 5 5 1 6 A 273 2731.83
135 1 1 1 0 A 273 1076.00
136 4 4 1 5 A 273 2248.93
137 4 4 1 5 A 273 1033.23
138 4 4 1 5 A 273 1078.66
139 5 5 1 6 A 273 1700.82
140 6 6 1 8 A 273 1301.53
141 4 4 1 5 A 273 3450.92
142 3 3 1 3 A 273 1883.07
143 6 6 1 8 A 273 1832.51
144 3 3 1 3 A 273 2409.18
145 4 4 1 5 A 273 1353.45
146 3 3 1 3 A 273 1212.71
147 2 2 1 2 A 273 1777.12
148 1 1 1 0 A 273 897.81
149 6 6 1 8 A 273 1510.81
150 6 6 1 8 A 273 1441.10
151 7 7 1 9 A 274 987.35
152 7 7 1 9 A 274 1015.71
153 5 5 1 6 A 274 2054.83
154 4 4 1 5 A 274 2477.43
155 4 4 1 5 A 274 1133.66
156 1 1 1 0 A 274 1214.80
157 5 5 1 6 A 274 2370.69
158 6 6 1 8 A 274 1107.88
159 3 2 0 2 A 274 2998.56
160 1 1 1 0 A 274 2795.72
161 4 5 0 6 A 274 2879.61
162 5 5 1 6 A 274 1305.26
163 4 4 1 5 A 274 1751.38
164 5 5 1 6 A 274 1590.66
165 1 1 1 0 A 274 1470.36
166 2 2 1 2 A 274 1692.99
167 5 5 1 6 A 274 2590.90
168 3 3 1 3 A 274 1692.84
169 6 6 1 8 A 274 1553.16
170 7 7 1 9 A 274 1201.55
171 2 2 1 2 A 274 1841.75
172 7 7 1 9 A 274 2081.46
173 1 1 1 0 A 274 1077.68
174 4 4 1 5 A 274 2350.51
175 4 4 1 5 A 274 1475.26
176 4 4 1 5 A 274 2114.09
177 3 3 1 3 A 274 2006.50
178 3 3 1 3 A 274 1056.58
179 5 5 1 6 A 274 2268.15
180 4 4 1 5 A 274 1478.06
*
181 3 3 1 3 A 274 2047.16
182 6 6 1 8 A 274 1733.99
183 3 3 1 3 A 274 2484.12
184 5 5 1 6 A 274 2433.38
185 1 1 1 0 A 274 1118.15
186 5 5 1 6 A 274 1622.90
187 2 2 1 2 A 274 2863.10
188 6 6 1 8 A 274 1498.29
189 2 2 1 2 A 274 1715.14
190 1 1 1 0 A 274 1173.51
191 4 4 1 5 A 274 2798.09
192 1 1 1 0 A 274 1140.38
193 6 6 1 8 A 274 1223.75
194 6 6 1 8 A 274 1177.80
195 3 3 1 3 A 274 2160.02
196 3 3 1 3 A 274 1092.79
197 1 1 1 0 A 274 1063.52
198 4 4 1 5 A 274 1308.44
199 2 2 1 2 A 274 1490.44
200 5 5 1 6 A 274 2685.79
201 3 3 1 3 A 274 2697.74
202 1 1 1 0 A 274 1180.82
203 1 1 1 0 A 274 992.65
204 2 2 1 2 A 274 3052.89
205 3 3 1 3 A 274 1488.61
206 2 2 1 2 A 274 2029.11
207 2 2 1 2 A 274 1127.98
208 6 6 1 8 A 274 1278.59
209 1 1 1 0 A 274 1126.40
210 3 3 1 3 A 274 2003.92
211 4 4 1 4 B 269 1205.19
212 3 3 1 3 B 269 1352.05
213 7 7 1 9 B 269 2242.63
214 2 2 1 1 B 269 2123.71
215 4 4 1 4 B 269 2201.68
216 1 1 1 0 B 269 1878.95
217 1 1 1 0 B 269 983.50
218 6 6 1 7 B 269 4322.24
219 6 6 1 7 B 269 1016.22
220 7 7 1 9 B 269 1081.44
221 1 1 1 0 B 269 1650.43
222 5 5 1 6 B 269 2333.31
223 4 4 1 4 B 269 2000.76
224 5 5 1 6 B 269 1336.57
225 2 2 1 1 B 269 1793.24
226 2 2 1 1 B 269 1077.91
227 7 7 1 9 B 269 1787.08
228 1 1 1 0 B 269 1154.25
229 3 3 1 3 B 269 2790.33
230 5 5 1 6 B 269 1654.51
231 3 3 1 3 B 269 1699.99
232 3 3 1 3 B 269 1692.72
233 5 6 0 7 B 269 1731.48
234 5 5 1 6 B 269 1567.30
235 5 5 1 6 B 269 1458.72
236 5 5 1 6 B 269 1002.14
237 3 3 1 3 B 269 1686.46
238 2 2 1 1 B 269 1583.08
239 7 7 1 9 B 269 1325.37
240 2 2 1 1 B 269 1500.71
*
241 4 4 1 4 B 269 3602.64
242 6 6 1 7 B 269 1868.47
243 4 4 1 4 B 269 1373.89
244 2 2 1 1 B 269 2571.92
245 7 7 1 9 B 269 1201.06
246 7 7 1 9 B 269 951.09
247 5 5 1 6 B 269 2449.90
248 6 6 1 7 B 269 1283.50
249 5 5 1 6 B 269 2265.92
250 5 5 1 6 B 269 979.48
251 1 1 1 0 B 269 1183.81
252 7 7 1 9 B 269 1153.02
253 3 3 1 3 B 269 2459.23
254 7 7 1 9 B 269 1378.43
255 5 5 1 6 B 269 1805.81
256 6 6 1 7 B 269 1993.17
257 6 6 1 7 B 269 1047.11
258 2 2 1 1 B 269 1902.86
259 2 2 1 1 B 269 1171.96
260 6 6 1 7 B 269 3467.01
261 6 6 1 7 B 269 1363.67
262 3 3 1 3 B 269 2512.72
263 7 7 1 9 B 269 1287.05
264 3 3 1 3 B 269 2876.65
265 1 1 1 0 B 269 1106.44
266 6 6 1 7 B 269 3243.12
267 1 1 1 0 B 269 1313.25
268 3 3 1 3 B 269 1780.93
269 3 3 1 3 B 269 1042.19
270 3 3 1 3 B 269 1053.13
271 4 4 1 4 B 270 3294.00
272 1 1 1 0 B 270 1128.21
273 5 5 1 6 B 270 1828.24
274 5 5 1 6 B 270 1021.32
275 4 4 1 4 B 270 2090.70
276 2 2 1 1 B 270 1837.79
277 5 5 1 6 B 270 2388.56
278 3 3 1 3 B 270 1686.87
279 5 5 1 6 B 270 1718.18
280 5 5 1 6 B 270 1078.70
281 7 7 1 9 B 270 1071.86
282 6 6 1 7 B 270 1227.41
283 7 7 1 9 B 270 1150.39
284 4 4 1 4 B 270 2827.51
285 6 6 1 7 B 270 1242.58
286 5 5 1 6 B 270 2287.87
287 5 5 1 6 B 270 1047.26
288 6 6 1 7 B 270 1134.26
289 3 3 1 3 B 270 2690.39
290 6 6 1 7 B 270 1951.04
291 4 4 1 4 B 270 2453.88
292 4 4 1 4 B 270 1108.68
293 2 2 1 1 B 270 1398.59
294 6 6 1 7 B 270 2444.60
295 1 1 1 0 B 270 1396.45
296 1 1 1 0 B 270 1031.14
297 3 3 1 3 B 270 1306.71
298 5 5 1 6 B 270 2153.32
299 1 1 1 0 B 270 1874.81
300 7 7 1 9 B 270 1154.88
*
301 2 2 1 1 B 270 1544.68
302 5 5 1 6 B 270 2147.40
303 5 5 1 6 B 270 1036.81
304 1 1 1 0 B 270 1469.26
305 7 7 1 9 B 270 1138.27
306 6 6 1 7 B 270 1432.85
307 6 6 1 7 B 270 1049.80
308 3 3 1 3 B 270 2213.90
309 4 4 1 4 B 270 2311.96
310 1 1 1 0 B 270 1116.56
311 7 7 1 9 B 270 1076.96
312 4 4 1 4 B 270 4355.00
313 2 2 1 1 B 270 2212.35
314 1 1 1 0 B 270 1024.72
315 7 7 1 9 B 270 1062.70
316 5 5 1 6 B 270 1972.73
317 4 4 1 4 B 270 1540.73
318 3 3 1 3 B 270 2183.75
319 6 6 1 7 B 270 1802.30
320 4 4 1 4 B 270 2840.99
321 6 6 1 7 B 270 1741.70
322 2 2 1 1 B 270 1385.65
323 1 1 1 0 B 270 1036.17
324 1 1 1 0 B 270 1050.14
325 7 7 1 9 B 270 1130.58
326 6 6 1 7 B 270 1452.81
327 1 1 1 0 B 270 1954.67
328 1 1 1 0 B 270 1030.03
329 5 5 1 6 B 270 2094.26
330 7 7 1 9 B 270 986.12
331 6 6 1 8 A 275 2184.07
332 5 5 1 6 A 275 1767.11
333 4 3 0 3 A 275 1537.50
334 1 1 1 0 A 275 2253.27
335 4 4 1 5 A 275 4524.43
336 3 3 1 3 A 275 1653.41
337 2 1 0 0 A 275 2027.32
338 4 4 1 5 A 275 2367.87
339 1 1 1 0 A 275 3423.36
340 5 5 1 6 A 275 2154.58
341 4 4 1 5 A 275 1200.99
342 7 7 1 9 A 275 1137.14
343 7 7 1 9 A 275 1270.05
344 4 4 1 5 A 275 2858.49
345 5 5 1 6 A 275 1901.62
346 4 4 1 5 A 275 2120.17
347 3 3 1 3 A 275 1878.11
348 7 7 1 9 A 275 2791.65
349 7 7 1 9 A 275 1113.82
350 1 1 1 0 A 275 1530.99
351 3 3 1 3 A 275 2744.81
352 1 1 1 0 A 275 3006.11
353 4 4 1 5 A 275 2814.98
354 6 6 1 8 A 275 1540.98
355 6 6 1 8 A 275 1091.42
356 7 7 1 9 A 275 1030.15
357 5 4 0 5 A 275 3493.77
358 6 6 1 8 A 275 2066.28
359 5 5 1 6 A 275 1485.13
360 1 1 1 0 A 275 1430.54
*
361 1 1 1 0 A 275 1568.76
362 4 4 1 5 A 275 1918.97
363 4 4 1 5 A 275 1139.63
364 4 4 1 5 A 275 2709.19
365 1 1 1 0 A 275 1548.61
366 4 4 1 5 A 275 3355.37
367 3 2 0 2 A 275 3517.39
368 3 3 1 3 A 275 2135.34
369 1 1 1 0 A 275 1293.22
370 5 5 1 6 A 275 3183.05
371 3 3 1 3 A 275 1742.77
372 5 5 1 6 A 275 1975.81
373 5 5 1 6 A 275 1700.85
374 7 7 1 9 A 275 1073.40
375 6 6 1 8 A 275 3744.00
376 3 3 1 3 A 275 4096.34
377 6 6 1 8 A 275 2952.64
378 4 4 1 5 A 275 3432.94
379 7 7 1 9 A 275 2309.36
380 3 3 1 3 A 275 2171.25
381 3 3 1 3 A 275 1296.05
382 6 6 1 8 A 275 2015.84
383 2 2 1 2 A 275 5021.00
384 7 7 1 9 A 275 2422.98
385 3 2 0 2 A 275 5066.46
386 1 1 1 0 A 275 1338.77
387 2 2 1 2 A 275 2601.31
388 3 3 1 3 A 275 1628.62
389 4 4 1 5 A 275 1711.51
390 1 1 1 0 A 275 1605.37
391 2 2 1 2 A 272 3265.86
392 4 4 1 5 A 272 2671.25
393 1 1 1 0 A 272 1217.83
394 5 5 1 6 A 272 3649.90
395 4 4 1 5 A 272 1264.90
396 5 5 1 6 A 272 2515.76
397 5 5 1 6 A 272 1274.72
398 5 5 1 6 A 272 1403.38
399 4 4 1 5 A 272 2820.65
400 6 6 1 8 A 272 1487.04
401 6 6 1 8 A 272 1095.77
402 2 2 1 2 A 272 2540.15
403 5 5 1 6 A 272 3107.37
404 1 1 1 0 A 272 1277.10
405 7 7 1 9 A 272 1869.54
406 3 3 1 3 A 272 3147.35
407 2 2 1 2 A 272 3031.87
408 1 1 1 0 A 272 1223.87
409 5 5 1 6 A 272 6510.85
410 7 7 1 9 A 272 2641.18
411 6 6 1 8 A 272 3268.56
412 5 5 1 6 A 272 2806.23
413 2 2 1 2 A 272 3944.98
414 2 2 1 2 A 272 1316.74
415 6 6 1 8 A 272 2774.75
416 6 6 1 8 A 272 1177.80
417 3 3 1 3 A 272 3957.34
418 4 4 1 5 A 272 3060.93
419 3 3 1 3 A 272 3469.29
420 2 2 1 2 A 272 2069.79
*
421 6 6 1 8 A 272 3832.76
422 2 2 1 2 A 272 3120.54
423 7 7 1 9 A 272 1982.23
424 6 6 1 8 A 272 1716.85
425 1 1 1 0 A 272 1567.37
426 5 5 1 6 A 272 6158.26
427 7 7 1 9 A 272 1503.81
428 5 5 1 6 A 272 3286.10
429 3 3 1 3 A 272 3814.43
430 1 1 1 0 A 272 1806.70
431 6 6 1 8 A 272 1575.50
432 6 6 1 8 A 272 1158.79
433 1 1 1 0 A 272 1895.53
434 4 4 1 5 A 272 3156.05
435 5 5 1 6 A 272 2289.06
436 4 4 1 5 A 272 1537.46
437 6 6 1 8 A 272 1806.36
438 3 3 1 3 A 272 3463.91
439 1 1 1 0 A 272 1210.01
440 1 1 1 0 A 272 2848.36
441 4 4 1 5 A 272 2777.56
442 5 5 1 6 A 272 2199.06
443 5 5 1 6 A 272 1490.00
444 5 5 1 6 A 272 1122.02
445 5 5 1 6 A 272 1352.74
446 4 4 1 5 A 272 2053.72
447 2 2 1 2 A 272 3841.49
448 2 3 0 3 A 272 1286.63
449 3 3 1 3 A 272 5107.33
450 2 2 1 2 A 272 2032.02
451 3 3 1 3 B 271 2522.24
452 5 6 0 7 B 271 3566.19
453 3 3 1 3 B 271 2884.70
454 2 2 1 1 B 271 2945.81
455 4 4 1 4 B 271 4095.20
456 4 4 1 4 B 271 1233.78
457 1 1 1 0 B 271 1175.40
458 7 7 1 9 B 271 2380.08
459 5 5 1 6 B 271 3111.84
460 2 2 1 1 B 271 1563.06
461 7 7 1 9 B 271 1263.35
462 1 1 1 0 B 271 2335.50
463 2 2 1 1 B 271 2338.33
464 2 2 1 1 B 271 1207.17
465 3 3 1 3 B 271 3034.51
466 1 1 1 0 B 271 1302.01
467 3 3 1 3 B 271 1881.06
468 3 3 1 3 B 271 1246.11
469 4 4 1 4 B 271 1735.56
470 5 6 0 7 B 271 6928.51
471 5 5 1 6 B 271 2717.13
472 5 5 1 6 B 271 3676.37
473 5 5 1 6 B 271 1236.85
474 1 1 1 0 B 271 3649.60
475 3 3 1 3 B 271 2388.57
476 3 3 1 3 B 271 1526.78
477 3 3 1 3 B 271 1038.90
478 1 1 1 0 B 271 1352.87
479 2 2 1 1 B 271 2692.51
480 4 4 1 4 B 271 4338.60
*
481 7 7 1 9 B 271 2245.81
482 3 3 1 3 B 271 5063.58
483 6 6 1 7 B 271 7446.39
484 7 7 1 9 B 271 1838.73
485 1 1 1 0 B 271 1442.94
486 5 6 0 7 B 271 3922.93
487 7 7 1 9 B 271 1723.05
488 1 1 1 0 B 271 1286.47
489 3 3 1 3 B 271 3520.39
490 5 5 1 6 B 271 4363.69
491 6 6 1 7 B 271 2246.48
492 2 2 1 1 B 271 2353.68
493 1 1 1 0 B 271 1189.90
494 2 2 1 1 B 271 1329.82
495 3 3 1 3 B 271 1706.57
496 5 5 1 6 B 271 3428.64
497 1 1 1 0 B 271 1269.51
498 3 3 1 3 B 271 1330.96
499 3 3 1 3 B 271 1761.12
500 3 3 1 3 B 271 1520.83
501 5 5 1 6 B 271 2865.23
502 7 7 1 9 B 271 1375.22
503 3 3 1 3 B 271 1737.33
504 7 7 1 9 B 271 1287.81
505 6 6 1 7 B 271 1590.78
506 5 5 1 6 B 271 2138.79
507 1 1 1 0 B 271 1397.34
508 6 6 1 7 B 271 2369.30
509 1 1 1 0 B 271 1291.80
510 4 4 1 4 B 271 6709.97
511 4 4 1 4 B 269 3222.05
512 3 3 1 3 B 269 2405.28
513 7 7 1 9 B 269 1959.81
514 2 2 1 1 B 269 1711.59
515 4 4 1 4 B 269 2709.71
516 1 1 1 0 B 269 1220.11
517 1 1 1 0 B 269 1682.75
518 6 6 1 7 B 269 2238.89
519 6 6 1 7 B 269 1062.44
520 7 7 1 9 B 269 1162.74
521 1 1 1 0 B 269 3671.61
522 5 5 1 6 B 269 3023.49
523 4 4 1 4 B 269 3829.17
524 5 5 1 6 B 269 2742.22
525 2 2 1 1 B 269 2018.08
526 2 2 1 1 B 269 1223.22
527 7 7 1 9 B 269 1440.03
528 1 1 1 0 B 269 1832.92
529 3 3 1 3 B 269 1722.97
530 5 5 1 6 B 269 2144.86
531 3 3 1 3 B 269 2977.64
532 3 3 1 3 B 269 1297.48
533 6 6 1 7 B 269 1620.36
534 5 5 1 6 B 269 1413.20
535 5 5 1 6 B 269 1595.56
536 5 5 1 6 B 269 1278.41
537 3 3 1 3 B 269 1679.94
538 2 2 1 1 B 269 3810.68
539 7 7 1 9 B 269 1426.84
540 2 2 1 1 B 269 1465.30
*
541 4 4 1 4 B 269 3598.72
542 6 6 1 7 B 269 1955.86
543 4 4 1 4 B 269 2023.82
544 2 2 1 1 B 269 3013.71
545 7 7 1 9 B 269 1391.96
546 7 7 1 9 B 269 1073.04
547 5 5 1 6 B 269 2605.02
548 6 6 1 7 B 269 1202.48
549 5 5 1 6 B 269 1428.70
550 5 5 1 6 B 269 1735.73
551 1 1 1 0 B 269 1197.26
552 7 7 1 9 B 269 1247.39
553 3 3 1 3 B 269 1683.66
554 7 7 1 9 B 269 1269.79
555 5 5 1 6 B 269 2717.94
556 6 6 1 7 B 269 1279.87
557 6 6 1 7 B 269 1266.04
558 2 2 1 1 B 269 1760.14
559 2 2 1 1 B 269 1947.34
560 6 6 1 7 B 269 1665.20
561 6 6 1 7 B 269 1532.45
562 3 3 1 3 B 269 1783.19
563 7 7 1 9 B 269 1194.67
564 3 3 1 3 B 269 1753.19
565 1 1 1 0 B 269 4231.03
566 6 6 1 7 B 269 4042.65
567 1 1 1 0 B 269 2849.11
568 3 3 1 3 B 269 1629.15
569 3 3 1 3 B 269 1303.00
570 3 3 1 3 B 269 1304.61
571 7 7 1 9 A 274 1170.60
572 7 7 1 9 A 274 1003.24
573 5 5 1 6 A 274 1964.25
574 4 4 1 5 A 274 2890.56
575 4 4 1 5 A 274 1420.96
576 1 1 1 0 A 274 1790.10
577 5 5 1 6 A 274 1981.77
578 7 6 0 8 A 274 3578.63
579 2 2 1 2 A 274 1884.01
580 1 1 1 0 A 274 1105.94
581 5 5 1 6 A 274 3152.28
582 5 5 1 6 A 274 1094.74
583 4 4 1 5 A 274 1228.72
584 5 5 1 6 A 274 1259.18
585 1 1 1 0 A 274 2045.47
586 2 2 1 2 A 274 2742.99
587 5 5 1 6 A 274 3850.89
588 3 3 1 3 A 274 1375.12
589 6 6 1 8 A 274 2519.89
590 7 7 1 9 A 274 1572.65
591 2 2 1 2 A 274 3144.70
592 7 7 1 9 A 274 1257.42
593 1 1 1 0 A 274 1233.70
594 4 4 1 5 A 274 2865.83
595 4 4 1 5 A 274 1147.65
596 4 4 1 5 A 274 1012.35
597 3 3 1 3 A 274 1848.76
598 3 3 1 3 A 274 1228.11
599 5 5 1 6 A 274 1474.41
600 4 4 1 5 A 274 1476.10
*
601 3 3 1 3 A 274 1620.57
602 6 6 1 8 A 274 1510.30
603 3 3 1 3 A 274 1860.04
604 5 5 1 6 A 274 1427.74
605 1 1 1 0 A 274 1728.87
606 5 5 1 6 A 274 1664.41
607 2 2 1 2 A 274 3138.63
608 6 6 1 8 A 274 1237.48
609 2 2 1 2 A 274 1532.35
610 1 1 1 0 A 274 1024.97
611 4 4 1 5 A 274 2016.91
612 1 1 1 0 A 274 1177.40
613 6 6 1 8 A 274 1296.02
614 6 6 1 8 A 274 1132.21
615 3 3 1 3 A 274 2283.65
616 3 3 1 3 A 274 1080.98
617 1 1 1 0 A 274 1352.92
618 4 4 1 5 A 274 1739.70
619 2 2 1 2 A 274 1883.49
620 5 5 1 6 A 274 2214.89
621 3 3 1 3 A 274 1375.97
622 1 1 1 0 A 274 1212.95
623 1 1 1 0 A 274 1038.49
624 2 2 1 2 A 274 1535.49
625 3 3 1 3 A 274 1449.37
626 2 2 1 2 A 274 1825.41
627 2 2 1 2 A 274 1163.91
628 6 6 1 8 A 274 1360.89
629 1 1 1 0 A 274 1239.04
630 3 3 1 3 A 274 1669.22
631 6 6 1 8 A 275 1244.16
632 5 5 1 6 A 275 1238.62
633 3 3 1 3 A 275 2611.32
634 1 1 1 0 A 275 1896.70
635 4 4 1 5 A 275 1447.14
636 3 3 1 3 A 275 1923.00
637 2 1 0 0 A 275 2720.06
638 4 4 1 5 A 275 1348.69
639 1 1 1 0 A 275 1094.32
640 5 5 1 6 A 275 2025.12
641 4 4 1 5 A 275 1591.24
642 7 7 1 9 A 275 1727.56
643 7 7 1 9 A 275 926.16
644 4 4 1 5 A 275 3871.88
645 5 5 1 6 A 275 1180.44
646 4 4 1 5 A 275 1180.06
647 3 3 1 3 A 275 1201.56
648 7 7 1 9 A 275 1483.46
649 7 7 1 9 A 275 964.12
650 1 1 1 0 A 275 1957.96
651 3 3 1 3 A 275 2503.52
652 1 1 1 0 A 275 4241.79
653 4 4 1 5 A 275 1955.93
654 6 6 1 8 A 275 1399.97
655 6 6 1 8 A 275 1172.21
656 7 7 1 9 A 275 930.62
657 4 4 1 5 A 275 2279.53
658 6 6 1 8 A 275 1384.60
659 5 5 1 6 A 275 2337.48
660 1 1 1 0 A 275 1814.41
*
661 Space 1 0 0 A 275 6.99
662 4 4 1 5 A 275 3934.21
663 4 4 1 5 A 275 1139.27
664 4 4 1 5 A 275 1042.48
665 1 1 1 0 A 275 1088.97
666 4 4 1 5 A 275 1169.32
667 2 2 1 2 A 275 2705.49
668 3 3 1 3 A 275 1420.91
669 1 1 1 0 A 275 1059.37
670 5 5 1 6 A 275 2582.90
671 3 3 1 3 A 275 1476.95
672 5 5 1 6 A 275 2470.93
673 5 5 1 6 A 275 1052.44
674 7 7 1 9 A 275 1478.79
675 6 6 1 8 A 275 2606.90
676 3 3 1 3 A 275 1676.62
677 6 6 1 8 A 275 1783.63
678 4 4 1 5 A 275 4187.17
679 7 7 1 9 A 275 1595.74
680 3 3 1 3 A 275 1570.44
681 3 3 1 3 A 275 1183.84
682 6 6 1 8 A 275 1447.59
683 2 2 1 2 A 275 3408.85
684 7 7 1 9 A 275 1805.28
685 2 2 1 2 A 275 2069.00
686 1 1 1 0 A 275 1090.99
687 3 2 0 2 A 275 2702.96
688 3 3 1 3 A 275 2093.16
689 4 4 1 5 A 275 1601.31
690 1 1 1 0 A 275 1313.25
691 3 4 0 4 B 270 2058.67
692 1 1 1 0 B 270 1200.51
693 5 5 1 6 B 270 1590.78
694 5 5 1 6 B 270 1258.15
695 4 4 1 4 B 270 1345.05
696 2 2 1 1 B 270 1607.60
697 5 5 1 6 B 270 1852.52
698 3 3 1 3 B 270 1615.90
699 5 5 1 6 B 270 1433.37
700 5 5 1 6 B 270 1142.87
701 7 7 1 9 B 270 1414.37
702 6 6 1 7 B 270 1472.11
703 7 7 1 9 B 270 1229.50
704 4 4 1 4 B 270 3875.52
705 6 6 1 7 B 270 3291.80
706 5 5 1 6 B 270 1617.25
707 5 5 1 6 B 270 1640.40
708 6 6 1 7 B 270 1290.36
709 3 3 1 3 B 270 1947.14
710 6 6 1 7 B 270 1540.12
711 4 4 1 4 B 270 2656.89
712 4 4 1 4 B 270 1418.24
713 2 2 1 1 B 270 2612.21
714 6 6 1 7 B 270 2211.48
715 1 1 1 0 B 270 1581.37
716 1 1 1 0 B 270 1022.18
717 3 3 1 3 B 270 1547.64
718 5 5 1 6 B 270 2115.37
719 1 1 1 0 B 270 1225.26
720 7 7 1 9 B 270 1253.14
*
721 2 2 1 1 B 270 1775.40
722 5 5 1 6 B 270 1869.83
723 5 5 1 6 B 270 1169.37
724 1 1 1 0 B 270 1315.18
725 7 7 1 9 B 270 1280.92
726 6 6 1 7 B 270 2239.07
727 6 6 1 7 B 270 1974.48
728 3 3 1 3 B 270 2125.79
729 4 4 1 4 B 270 3077.29
730 1 1 1 0 B 270 1536.23
731 7 7 1 9 B 270 1470.82
