id;congruency;RT;accuracy
11652;incongruent;467;1
11652;congruent;300;1
11652;congruent;338;1
11652;incongruent;424;1
11652;congruent;345;1
11652;congruent;359;1
11652;congruent;334;1
11652;congruent;316;1
11652;incongruent;426;1
11652;congruent;363;1
11652;congruent;306;1
11652;congruent;320;1
11652;congruent;278;1
11652;incongruent;403;1
11652;congruent;315;1
11652;congruent;368;1
11652;congruent;319;1
11652;incongruent;397;1
11652;congruent;309;1
11652;incongruent;355;1
11652;congruent;426;1
11652;congruent;355;1
11652;congruent;329;1
11652;congruent;255;1
11652;congruent;324;1
11652;incongruent;346;0
11652;congruent;416;1
11652;incongruent;289;0
11652;congruent;413;1
11652;congruent;294;1
11652;congruent;347;1
11652;congruent;338;1
11652;congruent;377;1
11652;congruent;336;1
11652;congruent;310;1
11652;incongruent;372;0
11652;congruent;451;1
11652;congruent;332;1
11652;congruent;339;1
11652;congruent;353;1
11652;congruent;264;1
11652;incongruent;556;1
11652;congruent;368;1
11652;incongruent;423;1
11652;congruent;288;1
11652;congruent;277;1
11652;congruent;370;1
11652;congruent;329;1
11652;congruent;295;1
11652;incongruent;308;0
11652;congruent;330;1
11652;incongruent;496;1
11652;congruent;339;1
11652;congruent;321;1
11652;incongruent;359;1
11652;congruent;358;1
11652;congruent;277;1
11652;congruent;361;1
11652;congruent;376;1
11652;congruent;271;1
11652;incongruent;532;1
11652;congruent;351;1
11652;congruent;310;1
11652;incongruent;476;1
11652;congruent;366;1
11652;congruent;261;1
11652;congruent;369;1
11652;incongruent;424;1
11652;congruent;281;1
11652;congruent;294;1
11652;congruent;299;1
11652;congruent;272;1
11652;congruent;333;1
11652;incongruent;268;0
11652;congruent;416;1
11652;incongruent;456;1
11652;congruent;354;1
11652;congruent;353;1
11652;congruent;368;1
11652;congruent;359;1
11652;congruent;270;1
11652;congruent;339;1
11652;incongruent;393;1
11652;congruent;360;1
11652;congruent;351;1
11652;incongruent;566;1
11652;congruent;378;1
11652;congruent;346;1
11652;incongruent;360;1
11652;congruent;303;1
12553;congruent;491;1
12553;congruent;454;1
12553;congruent;383;1
12553;incongruent;422;1
12553;congruent;471;1
12553;congruent;472;1
12553;congruent;442;1
12553;incongruent;563;1
12553;congruent;327;1
12553;congruent;348;1
12553;incongruent;347;1
12553;congruent;345;1
12553;congruent;448;1
12553;incongruent;473;1
12553;congruent;322;1
12553;congruent;368;1
12553;congruent;304;1
12553;congruent;429;1
12553;incongruent;493;1
12553;congruent;376;1
12553;congruent;375;1
12553;congruent;382;1
12553;incongruent;405;0
12553;congruent;445;1
12553;congruent;455;1
12553;incongruent;464;1
12553;congruent;497;1
12553;congruent;460;1
12553;congruent;437;1
12553;incongruent;454;1
12553;congruent;399;1
12553;congruent;351;1
12553;congruent;557;1
12553;congruent;329;1
12553;incongruent;343;1
12553;congruent;349;1
12553;congruent;324;1
12553;congruent;402;1
12553;incongruent;434;1
12553;congruent;283;0
12553;congruent;543;1
12553;incongruent;515;1
12553;congruent;606;1
12553;congruent;531;1
12553;congruent;422;1
12553;congruent;431;1
12553;incongruent;543;1
12553;congruent;371;1
12553;congruent;410;1
12553;congruent;682;1
12553;incongruent;393;1
12553;congruent;361;1
12553;incongruent;464;1
12553;congruent;345;1
12553;congruent;512;1
12553;congruent;347;1
12553;incongruent;457;1
12553;congruent;354;1
12553;congruent;377;1
12553;congruent;448;1
12553;incongruent;505;1
12553;congruent;436;1
12553;congruent;309;1
12553;incongruent;426;1
12553;congruent;275;1
12553;incongruent;423;1
12553;congruent;279;1
12553;congruent;444;1
12553;congruent;349;1
12553;congruent;307;1
12553;incongruent;329;1
12553;congruent;319;1
12553;congruent;421;1
12553;congruent;357;1
12553;congruent;452;1
12553;congruent;357;1
12553;incongruent;372;1
12553;congruent;387;1
12553;incongruent;330;1
12553;congruent;409;1
12553;congruent;345;1
12553;congruent;279;1
12553;congruent;540;1
12553;incongruent;575;1
12553;congruent;427;1
12553;congruent;380;1
12553;congruent;387;1
12553;congruent;419;1
12553;incongruent;595;1
12553;congruent;552;1
12553;incongruent;427;1
12553;congruent;364;1
12553;congruent;339;1
12553;congruent;369;1
12553;congruent;352;1
12553;incongruent;327;1
12553;congruent;340;1
12553;congruent;435;1
12553;incongruent;260;1
12553;congruent;368;1
12553;congruent;343;1
12553;incongruent;325;1
12553;congruent;363;1
12553;congruent;362;1
12553;incongruent;449;1
12553;congruent;522;1
12553;congruent;341;1
12553;congruent;411;1
12553;congruent;411;1
12553;congruent;507;1
12553;incongruent;406;0
12553;congruent;510;1
12553;congruent;512;1
12553;incongruent;411;1
12553;congruent;435;1
12553;congruent;412;1
12553;congruent;356;1
12553;congruent;363;1
12553;incongruent;362;0
12553;congruent;312;1
12553;congruent;374;1
12553;congruent;349;1
12553;congruent;372;1
12553;incongruent;339;0
12553;congruent;433;1
12553;congruent;562;1
12553;congruent;702;1
12553;incongruent;450;1
12553;congruent;455;1
12553;incongruent;432;1
12553;congruent;489;1
12553;congruent;403;1
12553;congruent;467;1
12553;congruent;388;1
12553;congruent;412;1
12553;incongruent;268;1
12553;congruent;400;1
12553;incongruent;272;1
12553;congruent;373;1
12553;congruent;332;1
12553;congruent;378;1
12553;congruent;497;1
12553;congruent;308;1
12553;congruent;409;1
12553;congruent;353;1
12553;incongruent;472;1
12553;congruent;354;1
12553;congruent;408;1
12553;congruent;400;1
12553;congruent;320;1
12553;congruent;286;1
12553;incongruent;499;1
12553;congruent;381;1
12553;incongruent;316;1
12553;congruent;570;1
12553;congruent;286;1
12553;congruent;379;1
12553;congruent;506;1
12553;congruent;332;1
12553;incongruent;490;1
12553;congruent;396;1
12553;incongruent;444;1
12553;congruent;285;1
12553;congruent;338;1
12553;incongruent;576;1
12553;congruent;436;1
12553;congruent;301;1
12553;congruent;242;1
12553;congruent;342;1
12553;congruent;420;1
12553;incongruent;613;1
12553;congruent;394;1
12553;congruent;289;1
12553;incongruent;582;1
12553;congruent;459;1
12553;congruent;387;1
12553;congruent;308;1
12553;incongruent;281;0
12553;congruent;462;1
12553;congruent;368;1
12553;congruent;486;1
12553;congruent;368;1
12553;congruent;352;1
12553;incongruent;526;1
12553;congruent;433;1
12553;incongruent;474;1
12553;congruent;548;1
12553;congruent;375;1
12553;congruent;382;1
12553;congruent;398;1
12553;congruent;389;1
12553;congruent;381;1
12553;incongruent;476;1
12553;congruent;398;1
12553;congruent;350;1
12553;incongruent;468;1
12553;congruent;734;1
12553;congruent;366;1
12553;incongruent;429;1
12553;congruent;613;1
15113;congruent;390;1
15113;congruent;446;1
15113;congruent;487;1
15113;incongruent;618;1
15113;congruent;520;1
15113;congruent;475;1
15113;congruent;613;1
15113;incongruent;506;1
15113;congruent;541;1
15113;congruent;369;1
15113;incongruent;384;1
15113;congruent;479;1
15113;congruent;545;1
15113;incongruent;485;1
15113;congruent;455;1
15113;congruent;393;1
15113;congruent;457;1
15113;congruent;410;1
15113;incongruent;507;1
15113;congruent;597;1
15113;congruent;435;1
15113;congruent;403;1
15113;incongruent;507;1
15113;congruent;518;1
15113;congruent;673;1
15113;incongruent;497;1
15113;congruent;611;1
15113;congruent;553;1
15113;congruent;573;1
15113;incongruent;521;1
15113;congruent;500;1
15113;congruent;511;1
15113;congruent;489;1
15113;congruent;540;1
15113;incongruent;519;1
15113;congruent;523;1
15113;congruent;358;1
15113;congruent;493;1
15113;incongruent;519;1
15113;congruent;514;1
15113;congruent;485;1
15113;incongruent;407;1
15113;congruent;487;1
15113;congruent;505;1
15113;congruent;420;1
15113;congruent;429;1
15113;incongruent;469;1
15113;congruent;551;1
15113;congruent;483;1
15113;congruent;717;1
15113;incongruent;493;1
15113;congruent;503;1
15113;incongruent;490;1
15113;congruent;509;1
15113;congruent;431;1
15113;congruent;504;1
15113;incongruent;411;1
15113;congruent;451;1
15113;congruent;493;1
15113;congruent;455;1
15113;incongruent;473;1
15113;congruent;411;1
15113;congruent;459;1
15113;incongruent;485;1
15113;congruent;447;1
15113;incongruent;424;1
15113;congruent;433;1
15113;congruent;417;1
15113;congruent;498;1
15113;congruent;460;1
15113;incongruent;470;1
15113;congruent;495;1
15113;congruent;434;1
15113;congruent;411;1
15113;congruent;387;1
15113;congruent;403;1
15113;incongruent;395;1
15113;congruent;451;1
15113;incongruent;396;1
15113;congruent;380;1
15113;congruent;459;1
15113;congruent;453;1
15113;congruent;438;1
15113;incongruent;439;1
15113;congruent;408;1
15113;congruent;400;1
15113;congruent;368;1
15113;congruent;479;1
15113;incongruent;465;1
15113;congruent;435;1
15113;incongruent;547;1
15113;congruent;415;1
15113;congruent;447;1
15113;congruent;441;1
15113;congruent;418;1
15113;incongruent;530;1
15113;congruent;445;1
15113;congruent;439;1
15113;incongruent;431;1
15113;congruent;536;1
15113;congruent;428;1
15113;incongruent;469;1
15113;congruent;471;1
15113;congruent;417;1
15113;incongruent;449;1
15113;congruent;562;1
15113;congruent;526;1
15113;congruent;353;1
15113;congruent;400;1
15113;congruent;480;1
15113;incongruent;498;1
15113;congruent;437;1
15113;congruent;405;1
15113;incongruent;421;1
15113;congruent;422;1
15113;congruent;398;1
15113;congruent;422;1
15113;congruent;399;1
15113;incongruent;422;1
15113;congruent;423;1
15113;congruent;471;1
15113;congruent;353;1
15113;congruent;352;1
15113;incongruent;407;1
15113;congruent;319;1
15113;congruent;373;1
15113;congruent;412;1
15113;incongruent;421;0
15113;congruent;733;1
15113;incongruent;437;1
15113;congruent;470;1
15113;congruent;432;1
15113;congruent;424;1
15113;congruent;385;1
15113;congruent;361;1
15113;incongruent;432;1
15113;congruent;457;1
15113;incongruent;474;1
15113;congruent;403;1
15113;congruent;380;1
15113;congruent;428;1
15113;congruent;373;1
15113;congruent;492;1
15113;congruent;390;1
15113;congruent;510;1
15113;incongruent;376;0
15113;congruent;480;1
15113;congruent;450;1
15113;congruent;459;1
15113;congruent;476;1
15113;congruent;574;1
15113;incongruent;475;1
15113;congruent;493;1
15113;incongruent;503;1
15113;congruent;394;1
15113;congruent;418;1
15113;congruent;378;1
15113;congruent;370;1
15113;congruent;377;1
15113;incongruent;409;1
15113;congruent;393;1
15113;incongruent;489;1
15113;congruent;412;1
15113;congruent;308;1
15113;incongruent;434;1
15113;congruent;538;1
15113;congruent;406;1
15113;congruent;518;1
15113;congruent;425;1
15113;congruent;337;1
15113;incongruent;488;1
15113;congruent;491;1
15113;congruent;333;1
15113;incongruent;468;1
15113;congruent;421;1
15113;congruent;430;1
15113;congruent;414;1
15113;incongruent;503;1
15113;congruent;434;1
15113;congruent;458;1
15113;congruent;372;1
15113;congruent;427;1
15113;congruent;396;1
15113;incongruent;364;0
15113;congruent;563;1
15113;incongruent;503;1
15113;congruent;490;1
15113;congruent;372;1
15113;congruent;420;1
15113;congruent;372;1
15113;congruent;483;1
15113;congruent;461;1
15113;incongruent;511;1
15113;congruent;514;1
15113;congruent;452;1
15113;incongruent;438;1
15113;congruent;510;1
15113;congruent;425;1
15113;incongruent;506;1
15113;congruent;437;1
15771;congruent;667;1
15771;congruent;458;1
15771;congruent;620;1
15771;incongruent;513;1
15771;congruent;524;1
15771;congruent;464;1
15771;congruent;497;1
15771;incongruent;523;1
15771;congruent;511;1
15771;congruent;441;1
15771;incongruent;555;1
15771;congruent;375;1
15771;congruent;422;1
15771;incongruent;502;1
15771;congruent;465;1
15771;congruent;379;1
15771;congruent;402;1
15771;congruent;401;1
15771;incongruent;450;1
15771;congruent;467;1
15771;congruent;421;1
15771;congruent;437;1
15771;incongruent;558;1
15771;congruent;458;1
15771;congruent;372;1
15771;incongruent;427;1
15771;congruent;468;1
15771;congruent;429;1
15771;congruent;342;1
15771;incongruent;429;0
15771;congruent;429;1
15771;congruent;438;1
15771;congruent;439;1
15771;congruent;520;1
15771;incongruent;475;1
15771;congruent;485;1
15771;congruent;383;1
15771;congruent;479;1
15771;incongruent;449;0
15771;congruent;546;1
15771;congruent;414;1
15771;incongruent;486;1
15771;congruent;448;1
15771;congruent;457;1
15771;congruent;379;1
15771;congruent;426;1
15771;incongruent;563;1
15771;congruent;383;1
15771;congruent;399;1
15771;congruent;383;1
15771;incongruent;454;1
15771;congruent;455;1
15771;incongruent;504;1
15771;congruent;355;1
15771;congruent;378;1
15771;congruent;386;1
15771;incongruent;481;1
15771;congruent;363;1
15771;congruent;387;1
15771;congruent;362;1
15771;incongruent;409;0
15771;congruent;850;1
15771;congruent;438;1
15771;incongruent;446;0
15771;congruent;543;1
15771;incongruent;555;1
15771;congruent;487;1
15771;congruent;385;1
15771;congruent;625;1
15771;congruent;406;1
15771;incongruent;558;1
15771;congruent;450;1
15771;congruent;395;1
15771;congruent;443;1
15771;congruent;461;1
15771;congruent;494;1
15771;incongruent;529;1
15771;congruent;412;1
15771;incongruent;492;0
15771;congruent;567;1
15771;congruent;395;1
15771;congruent;579;1
15771;congruent;479;1
15771;incongruent;585;1
15771;congruent;518;1
15771;congruent;385;1
15771;congruent;401;1
15771;congruent;473;1
15771;incongruent;451;1
15771;congruent;500;1
15771;incongruent;583;1
15771;congruent;555;1
15771;congruent;455;1
15771;congruent;489;1
15771;congruent;355;1
15771;incongruent;602;1
15771;congruent;327;1
15771;congruent;565;1
15771;incongruent;657;1
15771;congruent;552;1
15771;congruent;388;1
15771;incongruent;635;1
15771;congruent;333;1
15771;congruent;520;1
15771;incongruent;627;1
15771;congruent;528;1
15771;congruent;436;1
15771;congruent;436;1
15771;congruent;357;1
15771;congruent;460;1
15771;incongruent;358;0
15771;congruent;508;1
15771;congruent;455;1
15771;incongruent;832;1
15771;congruent;492;1
15771;congruent;494;1
15771;congruent;433;1
15771;congruent;409;1
15771;incongruent;426;1
15771;congruent;490;1
15771;congruent;437;1
15771;congruent;390;1
15771;congruent;429;1
15771;incongruent;446;1
15771;congruent;671;1
15771;congruent;478;1
15771;congruent;480;1
15771;incongruent;506;1
15771;congruent;349;1
15771;incongruent;444;1
15771;congruent;517;1
15771;congruent;512;1
15771;congruent;411;1
15771;congruent;339;1
15771;congruent;354;1
15771;incongruent;384;1
15771;congruent;400;1
15771;incongruent;488;1
15771;congruent;882;1
15771;congruent;383;1
15771;congruent;390;1
15771;congruent;350;1
15771;congruent;477;1
15771;congruent;543;1
15771;congruent;386;1
15771;incongruent;481;1
15771;congruent;324;1
15771;congruent;370;1
15771;congruent;361;1
15771;congruent;408;1
15771;congruent;344;1
15771;incongruent;406;0
15771;congruent;462;1
15771;incongruent;376;0
15771;congruent;543;1
15771;congruent;531;1
15771;congruent;606;1
15771;congruent;419;1
15771;congruent;420;1
15771;incongruent;492;1
15771;congruent;447;1
15771;incongruent;592;1
15771;congruent;453;1
15771;congruent;446;1
15771;incongruent;543;1
15771;congruent;563;1
15771;congruent;375;1
15771;congruent;462;1
15771;congruent;440;1
15771;congruent;368;1
15771;incongruent;480;1
15771;congruent;505;1
15771;congruent;340;1
15771;incongruent;539;1
15771;congruent;550;1
15771;congruent;410;1
15771;congruent;363;1
15771;incongruent;458;1
15771;congruent;484;1
15771;congruent;318;1
15771;congruent;419;1
15771;congruent;412;1
15771;congruent;364;1
15771;incongruent;340;0
15771;congruent;354;1
15771;incongruent;1649;1
15771;congruent;513;1
15771;congruent;398;1
15771;congruent;412;1
15771;congruent;412;1
15771;congruent;532;1
15771;congruent;408;1
15771;incongruent;568;1
15771;congruent;516;1
15771;congruent;343;1
15771;incongruent;613;1
15771;congruent;483;1
15771;congruent;437;1
15771;incongruent;350;0
15771;congruent;340;1
18352;congruent;383;1
18352;congruent;392;1
18352;congruent;528;1
18352;incongruent;387;1
18352;congruent;339;1
18352;congruent;529;1
18352;congruent;508;1
18352;incongruent;607;1
18352;congruent;604;1
18352;congruent;449;1
18352;incongruent;483;1
18352;congruent;365;1
18352;congruent;380;1
18352;incongruent;443;1
18352;congruent;428;1
18352;congruent;365;1
18352;congruent;693;1
18352;congruent;364;1
18352;incongruent;555;1
18352;congruent;471;1
18352;congruent;289;1
18352;congruent;542;1
18352;incongruent;514;1
18352;congruent;469;1
18352;congruent;486;1
18352;incongruent;472;1
18352;congruent;403;1
18352;congruent;338;1
18352;congruent;321;1
18352;incongruent;271;0
18352;congruent;492;1
18352;congruent;342;1
18352;congruent;429;1
18352;congruent;445;1
18352;incongruent;615;1
18352;congruent;332;1
18352;congruent;306;1
18352;congruent;384;1
18352;incongruent;432;1
18352;congruent;305;1
18352;congruent;358;1
18352;incongruent;317;0
18352;congruent;539;1
18352;congruent;302;1
18352;congruent;340;1
18352;congruent;402;1
18352;incongruent;531;1
18352;congruent;334;1
18352;congruent;460;1
18352;congruent;582;1
18352;incongruent;602;1
18352;congruent;280;0
18352;incongruent;956;1
18352;congruent;419;1
18352;congruent;267;1
18352;congruent;312;1
18352;incongruent;517;1
18352;congruent;800;1
18352;congruent;346;1
18352;congruent;321;1
18352;incongruent;263;0
18352;congruent;452;1
18352;congruent;380;1
18352;incongruent;428;1
18352;congruent;493;1
18352;incongruent;360;0
18352;congruent;550;1
18352;congruent;386;1
18352;congruent;1090;1
18352;congruent;420;1
18352;incongruent;548;1
18352;congruent;488;1
18352;congruent;258;1
18352;congruent;358;1
18352;congruent;397;1
18352;congruent;269;1
18352;incongruent;402;1
18352;congruent;394;1
18352;incongruent;546;1
18352;congruent;414;1
18352;congruent;406;1
18352;congruent;318;1
18352;congruent;420;1
18352;incongruent;428;0
18352;congruent;453;1
18352;congruent;358;1
18352;congruent;381;1
18352;congruent;253;1
18352;incongruent;561;1
18352;congruent;510;1
18352;incongruent;272;1
18352;congruent;493;1
18352;congruent;304;1
18352;congruent;333;1
18352;congruent;404;1
18352;incongruent;292;1
18352;congruent;497;1
18352;congruent;315;1
18352;incongruent;273;1
18352;congruent;422;1
18352;congruent;342;1
18352;incongruent;573;1
18352;congruent;361;1
18352;congruent;376;1
18352;incongruent;479;1
18352;congruent;345;1
18352;congruent;368;1
18352;congruent;287;1
18352;congruent;388;1
18352;congruent;420;1
18352;incongruent;452;1
18352;congruent;333;1
18352;congruent;364;1
18352;incongruent;299;0
18352;congruent;608;1
18352;congruent;333;1
18352;congruent;364;1
18352;congruent;259;1
18352;incongruent;567;1
18352;congruent;412;1
18352;congruent;412;1
18352;congruent;436;0
18352;congruent;390;1
18352;incongruent;349;0
18352;congruent;540;1
18352;congruent;472;1
18352;congruent;313;1
18352;incongruent;551;1
18352;congruent;387;1
18352;incongruent;515;1
18352;congruent;502;1
18352;congruent;368;1
18352;congruent;319;1
18352;congruent;349;1
18352;congruent;340;1
18352;incongruent;298;0
18352;congruent;504;1
18352;incongruent;322;0
18352;congruent;664;1
18352;congruent;391;1
18352;congruent;327;1
18352;congruent;269;1
18352;congruent;353;1
18352;congruent;496;1
18352;congruent;211;1
18352;incongruent;550;1
18352;congruent;354;1
18352;congruent;377;1
18352;congruent;304;1
18352;congruent;422;1
18352;congruent;278;1
18352;incongruent;387;1
18352;congruent;410;1
18352;incongruent;259;0
18352;congruent;647;1
18352;congruent;302;1
18352;congruent;427;1
18352;congruent;396;1
18352;congruent;364;1
18352;incongruent;491;1
18352;congruent;254;1
18352;incongruent;442;1
18352;congruent;259;0
18352;congruent;520;1
18352;incongruent;483;1
18352;congruent;525;1
18352;congruent;320;1
18352;congruent;502;1
18352;congruent;336;1
18352;congruent;391;1
18352;incongruent;566;1
18352;congruent;435;1
18352;congruent;516;1
18352;incongruent;358;0
18352;congruent;389;1
18352;congruent;309;1
18352;congruent;418;1
18352;incongruent;515;1
18352;congruent;453;1
18352;congruent;399;1
18352;congruent;383;1
18352;congruent;286;1
18352;congruent;387;1
18352;incongruent;243;0
18352;congruent;535;1
18352;incongruent;571;1
18352;congruent;527;1
18352;congruent;330;1
18352;congruent;296;1
18352;congruent;421;1
18352;congruent;334;1
18352;congruent;404;1
18352;incongruent;588;1
18352;congruent;601;1
18352;congruent;398;1
18352;incongruent;334;0
18352;congruent;349;1
18352;congruent;491;1
18352;incongruent;526;1
18352;congruent;513;1
18642;congruent;410;1
18642;congruent;363;1
18642;congruent;298;1
18642;incongruent;319;1
18642;congruent;365;1
18642;congruent;445;1
18642;congruent;358;1
18642;incongruent;805;1
18642;congruent;391;1
18642;congruent;415;1
18642;incongruent;399;1
18642;congruent;319;1
18642;congruent;445;1
18642;incongruent;350;0
18642;congruent;413;1
18642;congruent;397;1
18642;congruent;373;1
18642;congruent;325;1
18642;incongruent;459;1
18642;congruent;404;1
18642;congruent;340;1
18642;congruent;803;1
18642;incongruent;437;1
18642;congruent;310;1
18642;congruent;363;1
18642;incongruent;427;1
18642;congruent;459;1
18642;congruent;325;1
18642;congruent;347;1
18642;incongruent;338;0
18642;congruent;352;1
18642;congruent;335;1
18642;congruent;341;1
18642;congruent;452;1
18642;incongruent;325;1
18642;congruent;307;1
18642;congruent;369;1
18642;congruent;376;1
18642;incongruent;303;0
18642;congruent;339;1
18642;congruent;315;1
